"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","infraspecificEpithet","fieldNumber","individualCount","sex"
"234","2019-02-15 11:35:19-02","IPA","IPA","28106","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Bocage, A.","Maia Filho, M.A.","1980","10","16","Brasil","Pernambuco","Brejo da Madre de Deus","Propriedade Bituri.","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,"N.V.: gargaúba. Árvore de 8m de altura. Flores alvas, anteras e filetes alvos, com rimas f","IPA0028106",NA,"Plantae",NA,"4","Southern America",NA,"34231","auto","1982","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-02-15 11:35:19-02","IPA","IPA","4711","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Killip","Pickel, B.","1933","01","25","Brasil","Pernambuco","São Lourenço da Mata","Tapera, São Bento, campo aberto.","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,"IPA0004711",NA,"Plantae",NA,"3225","Southern America",NA,"21764","auto","1933","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-02-15 11:35:19-02","IPA","IPA","28487","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Fevereiro","1980","09","24","Brasil","Paraíba","Areia","Mata do Pau Ferro, chã do jardim.","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"Árvore ca. 20m; DAP ca. 30cm. Folhas verdes; flores alvas, botões verde-claro.","IPA0028487",NA,"Plantae",NA,"39","Southern America",NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-02-15 11:35:19-02","IPA","IPA","6982","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Stapf, M.N.S.","Pickel, B.","1923","07",NA,"Brasil","Pernambuco","São Lourenço da Mata","Tapera, escola, no cercado.","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,"Flores brancas.","IPA0006982",NA,"Plantae",NA,"1138","Southern America",NA,"21764","auto","2007","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-02-15 11:35:19-02","IPA","IPA","10084","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Killip.","Pickel, B.","1941","12","01","Brasil","São Paulo","São Paulo","Capital, Vila Prudente.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore do mato. Flores brancas.","IPA0010084",NA,"Plantae",NA,"5527","Southern America",NA,"53584","auto","1946","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-02-15 11:35:19-02","IPA","IPA","59919","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Silva, A.G. da","Silva, A.G. da; Nascimento, L.M.; Nascimento, L.M.","1999","10","18","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Buriti, margem da estrada.","-36.392222","-8.2075","-36.392222","-8.2075","920","1030","Árvore com 8m de altura. Flores com cálice verde, corola branca, estames brancos ovário vermelho.; Mata estacional.","IPA0059919",NA,"Plantae",NA,"171","Southern America",NA,NA,NA,"2000","01","13",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-02-15 11:35:19-02","IPA","IPA","59917","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Silva, A.G. da","Nascimento, L.M.; Cordeiro, L.M.; Melo, F.; Almeida, E.R.; Cordeiro, L.M.; Melo, F.; Almeida, E.R.","1998","12","12","Brasil","Pernambuco","Brejo da Madre de Deus","Mata do Malhada, borda da mata, área ensolarada, lado norte, próximo da capoeira.","-36.401667","-8.187222","-36.401667","-8.187222","565","960","Árvore ca. 5m de altura. Folhas com indumento ferrugíneo no pecíolo e ramos jovens. Frutos imaturos verde. Ocasional.","IPA0059917",NA,"Plantae",NA,"174","Southern America",NA,NA,NA,"2000","01","13",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-02-15 11:35:19-02","IPA","IPA","62372","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Aragaki, S.","Aragaki, S.","1994","12","08","Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,"Árvore 9m de altura; botões esverdeados.","IPA0062372",NA,"Plantae",NA,"440","Southern America",NA,NA,NA,"1994","12","08",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-02-15 11:35:19-02","IPA","IPA","63693","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Aragaki, S.","Aragaki, S.","1994","07","02","Brasil","São Paulo","São Paulo","Parque Municipal Alfredo Volpi","-46.7","-23.583333","-46.7","-23.583333",NA,NA,"Árvore, 9m de altura. Frutos castanhos.","IPA0063693",NA,"Plantae",NA,"440A","Southern America",NA,NA,NA,"1994","07","02",NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-02-15 11:35:19-02","IPA","IPA","75470","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Miranda, M.A.","Teixeira, G.","1965","10","08","Brasil","Pernambuco","Paudalho","Engenho Cajueiro Claro","-35.285833","-7.151944","-35.285833","-7.151944",NA,NA,"Árvore com cerca de 4m de altura com flores na cor verde. Madeireira.","IPA0075470",NA,"Plantae",NA,"2245","Southern America",NA,NA,NA,"1965","10","08",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-02-15 11:35:19-02","IPA","IPA","84387","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Almeida, K.","Almeida, K.; Lima, A.; Lima, A.","2001","12","20","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá, Interior da mata.","-34.950278","-8.012778","-34.950278","-8.012778",NA,NA,"Árvore ca. 4m de altura. Inflorescência ferrugínea.; Solo areno-argiloso.","IPA0084387",NA,"Plantae",NA,"234","Southern America",NA,NA,NA,"2002","01","15",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-02-15 11:35:19-02","IPA","IPA","84386","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Silva, T.M.C.","Rodal, M.J.N.; Silva, T.M.C.; Silva, T.M.C.","2000","01","24","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá, Trilha da mata.","-34.950278","-8.012778","-34.950278","-8.012778",NA,NA,"Árvore ca. 8m de altura. Flores alvas.; Solo areno-argiloso.","IPA0084386",NA,"Plantae",NA,"770","Southern America",NA,NA,NA,"2000","04","05",NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-02-15 11:35:19-02","IPA","IPA","83514","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Cano, O.; Barbosa, J.I.S.","Lima, R.B.A.; Silva, R.K.S.; Silva, R.K.S.","2009","04","20","Brasil","Pernambuco","Tamandaré","Fazenda Boa Esperança, 120 km do Recife.","-35.131278","-8.7385","-35.131278","-8.7385","13","13","Árvore ca. 7m de altura, 1,50m CAP. Fruto carnoso de coloração laranja.; Mata Atlântica.","IPA0083514",NA,"Plantae",NA,"01","Southern America",NA,NA,NA,"2009","06","16",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-02-15 11:35:19-02","IPA","IPA","85361","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Rita Pereira","Santos, C.A.","2010","10","26","Brasil","Pernambuco","Cortês","Sítio Boa Esperança","-35.541944","-8.3925","-35.541944","-8.3925",NA,NA,"Árvore. Material em estudo no Deptº de Engenharia Florestal da UFRPE, Prof. Marcos Passos.","IPA0085361",NA,"Plantae",NA,"s.n.","Southern America",NA,NA,NA,"2010","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-02-15 11:35:19-02","IPA","IPA","67577","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Oliveira, M.; Grillo, A.A.; Grillo, A.A.","2003","06","24","Brasil","Alagoas","Ibateguara","Usina Serra Grande, interior da mata. Escola II.","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"Árvore ca. 5m de altura; cálice verde, corola e anteras alvas.; Vegetação arbustivo-arbórea densa. Mata em mau estado de conservação.","IPA0067577",NA,"Plantae",NA,"1413","Southern America",NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-02-15 11:35:19-02","IPA","IPA","28501","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Fevereiro","1980","09","24","Brasil","Paraíba","Areia","Mata do Pau Ferro, chã do jardim.","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,"Árvore ca. 20m; DAP ca. 30cm. Folhas verdes; flores alvas, botões verde-claro.","IPA0028501",NA,"Plantae",NA,"39A","Southern America",NA,"15425","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-02-15 11:35:19-02","IPA","IPA","53707","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Bocage, A.","Rita Pereira; et al.; et al.","1990","10","11","Brasil","Pernambuco","Garanhuns","Brejo Seco. Cerca de 30 Km para Bom Conselho. Solo argilo-arenoso.","-36.4928016662598","-8.89027976989746",NA,NA,NA,NA,"Árvore alta frondosa, ca. 7m. Flores esbranquiçadas.","IPA0053707",NA,"Plantae",NA,"132","Southern America",NA,"21839","auto","1996","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-02-15 11:35:19-02","IPA","IPA","78539","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Irapuan, J.","Albuquerque, N.A.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.; Albuquerque, N.A.; Alves-Araújo, A.; Araújo, D.","2007","09","05","Brasil","Pernambuco","Igarassu","Mata de Piedade, Usina São José. Borda da estrada interna.","-34.9063987731934","-7.83416986465454",NA,NA,NA,NA,"Arbusto ca. 3 m. Inflorescência em botões.","IPA0078539",NA,"Plantae",NA,"484","Southern America",NA,"24709","auto","2008","04","22",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-02-15 11:35:19-02","IPA","IPA","75860","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Miranda, A.M.; Melo, I.J.M.","Lima, D.P.","1965","10","08","Brasil","Pernambuco","Paudalho","Engenho Cajueiro Claro","-35.1796989440918","-7.89666986465454",NA,NA,NA,NA,"Árvore ca. 4 m alt.; flores de cor verde. Madeireira.","IPA0075860",NA,"Plantae",NA,"12615","Southern America",NA,"17062","auto","2004","03","31",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-07-26 11:39:38-03","IPA","IPA","61681","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Melo, J.I.M.","Alcina Viana; Ferreira, C.; Ferreira, C.","1998","06","24","Brasil","Pernambuco","Paulista","Reserva Ecológica de Caetés.","-34.8731002807617","-7.94083023071289",NA,NA,NA,NA,"Arboreto com ca. 2.0m. Flores alvas.","IPA0061681",NA,"Plantae",NA,"61681","Southern America",NA,"17375","auto","2004","10","07",NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-02-15 11:35:19-02","IPA","IPA","92695","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Barbosa, J.I.S.","Silva, A.F.N.","2018","03","13","Brasil","Pernambuco","Recife","Campus UFRPE, BR-PE.","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Árvore ca. 4m de altura. Folhas discolores, parte adaxial verde escuro com indumentos nervura central proeminente, base acuneada ápice pontiagudo. Flores brancas, dispostas em racemos, com estames amarelos, terminal de ramo pubescente","IPA0092695",NA,"Plantae",NA,"1","Southern America",NA,"18865","auto","2018","06","05",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-02-15 11:35:19-02","IPA","IPA","85290","S","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Vicente, A.","Vicente, A.","1998","09","04","Brasil","Sergipe","Itabaiana","Serra de Itabaiana","-37.4253005981445","-10.6850004196167",NA,NA,NA,NA,"Árvore ca. 8m. Frutos verdes (imaturos) e amarelo-creme (maduros), folhas ásperas com ramos pilosos.; Mata.","IPA0085290",NA,"Plantae",NA,"160","Southern America",NA,"16069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-08-27 13:30:09-03","IAP","PACA-AGP","58454.1","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"R. M. Klein","1951","10","10","Brasil","SC","São Francisco do Sul","Porto das Canoas","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"HBR 4544&nf;Verificado por M.N.S. Stapf, 02.2007 Habitat: in silva Fenofase: flor","PACA058454-1",NA,"Magnoliophyta","Lamiales","76",NA,NA,"23627","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"257","2019-08-27 13:30:09-03","IAP","PACA-AGP","103443","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"C. Luchiari","1994","02","23","Brasil","RJ","Silva Jardim","Reserva Biológica Poço das Antas. Estr. do Aristidis, direita, km 3.","-42.25","-22.55","42°15'00W","22°33'00S",NA,NA,"Árvoreta c/ ca. 5 m, semi-sombreada, folha discolor, face superior verde, face inferior verde clara, fruto verde.&nf;RB 323006","PACA103443",NA,"Magnoliophyta","Lamiales","321",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"258","2019-08-27 13:30:09-03","IAP","PACA-AGP","103459","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"S.V.A. Pessoa","1993","01","12","Brasil","RJ","Silva Jardim","Reserva Biológica de Poço das Antas, estrada para Juturnaíba, entre o portão e a trilha Morro do Calcário.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"Arbusto 2 m de alt., folhas jovens com face ventral verde-vinoso. Flores verde-amareladas com nuances vinosos. Freqüente.&nf;RB 299982","PACA103459",NA,"Magnoliophyta","Lamiales","641",NA,NA,"29995","auto",NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"259","2019-08-27 13:30:09-03","IAP","PACA-AGP","58141","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","L. B. Smith","Reitz, R.","1954","01","02","Brasil","SC","Araquarí","Barra do Sul","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"HBR 9054&nf;Verificado por M.N.S. Stapf, 02.2007 Habitat: in silvula litoranea Fenofase: flor","PACA058141",NA,"Magnoliophyta","Lamiales","1489",NA,NA,"25329","auto","1954",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA,NA
"260","2020-12-20 21:16:20-03","UFV","VIC","12983","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Silva, A. .F.; Fontes, N.R.L.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","mata da Biologia- UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC012983","VIC012983",NA,NA,"56",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-20 21:16:20-03","UFV","VIC","17942","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Luiza, A.","1995","08","03","Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,"P 16 n° 500, altura 16 m.","VIC017942","VIC017942",NA,NA,"P 16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-20 21:16:20-03","UFV","VIC","17943","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Luiza, A.","1995","08","09","Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,"P 11 n° 6, altura 5 m.","VIC017943","VIC017943",NA,NA,"P 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-20 21:16:20-03","UFV","VIC","18101","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Luiza, A.","1995","10","23","Brasil","Bahia",NA,"FLONA Rio Preto",NA,NA,NA,NA,NA,NA,"P 42 n° 6","VIC018101","VIC018101",NA,NA,"P 42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-20 21:16:20-03","UFV","VIC","20606","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Stapf, M.N.S.","Bovini, M.G.; Moraes, G.A.","1998","05","28","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Estrada para Restaurante","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore heliófila, ca. 5 m, folhas cartáceas, levemente discolores, botões escuros, flores alvas.","VIC020606","VIC020606",NA,NA,"1390",NA,NA,"28215","auto","2004","07","21",NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-12-20 21:16:20-03","UFV","VIC","10679","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Paula, J.E. de",NA,"1987","07","22","Brasil","Minas Gerais","Rio Paranaíba","Fazenda olhos d#?#água","-46.247200012207","-19.1935997009277",NA,NA,NA,NA,"Árvore de 10 m, flores alvas, frutos imaturos verdes e quando maduros amarelos comestiveis, mas não muito saborosos, as formigas carregam todos frutos debaixo da árvore.","VIC010679","VIC010679",NA,NA,"401",NA,NA,"29416","auto","1987","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-12-20 21:16:20-03","UFV","VIC","16602","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Borges, M.S.; et al.","1996","10","14","Brasil","Minas Gerais","Viçosa","Após Ambulatório no pasto da Zootecnia_ UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de 2m, flor branca, folha coriácea caule bege com oxidação rápida.","VIC016602","VIC016602",NA,NA,"s.n.",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-12-20 21:16:20-03","UFV","VIC","1427","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Kuhlmann, J.G.","1934","10","08","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC001427","VIC001427",NA,NA,"s.n.",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-12-20 21:16:20-03","UFV","VIC","3461","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Johnston, I.","Mexia, Y.","1930","05","11","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC003461","VIC003461",NA,NA,"s.n.",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-12-20 21:16:20-03","UFV","VIC","13040","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Silva, A. .F.; Fontes, N.R.L.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","mata da Biologia- UFV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC013040","VIC013040",NA,NA,"66",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-12-20 21:16:20-03","UFV","VIC","20507","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Meira, Neto J A","1994","05",NA,"Brasil","Minas Gerais","Viçosa","Mata da Silvicultura","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de 7 m.","VIC020507","VIC020507",NA,NA,"s.n.",NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-12-20 21:16:20-03","UFV","VIC","40579","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Simão, M.V.R.C.","Simão, M.V.R.C.","2012","05","19","Brasil","Minas Gerais","Viçosa","Mata do Paraíso, Estação de Pesquisa, treinamento e Educação Ambiental","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de 7 m, fruto maduro já apodrecido de cor negra.","VIC040579","VIC040579",NA,NA,"96",NA,NA,"13937","auto","2013","06","13",NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-12-20 21:16:20-03","UFV","VIC","40416","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Simão, M.V.R.C.","Simão, M.V.R.C.","2012","11","29","Brasil","Minas Gerais","Viçosa","Mata do Paraíso, Estação de Pesquisa, treinamento e Educação Ambiental","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore, 6 m, fruto imaturo verde, com cálice verde persistente, ambos de pilosidade hialina, inflorescência com densa pilosidae ferruginea.","VIC040416","VIC040416",NA,NA,"390",NA,NA,"13937","auto","2013","06","13",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-20 21:16:20-03","UFV","VIC","11910","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Meira, Neto J A","Meira, Neto J A","1990","06","19","Brasil","São Paulo","Águas de Santa Bárbara","Estado Ecológico de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,NA,NA,NA,"Árvore de 5 m, flores brancas, no aceiro próximo ao cerradão.","VIC011910","VIC011910",NA,NA,"587",NA,NA,"18363","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-12-20 21:16:20-03","UFV","VIC","22874","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Neusa, TRanga","Pinheiro, M.H.O.","1997","07","30","Brasil","São Paulo","Bauru","Jardim Botânico de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"Árvore de 14 m, frutos verdes,","VIC022874","VIC022874",NA,NA,"381",NA,NA,"29186","auto","1997","09","24",NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-20 21:16:20-03","UFV","VIC","22873","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Neusa, TRanga","Pinheiro, M.H.O.","1997","08","13","Brasil","São Paulo","Bauru","Jardim Botânico de Bauru","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"Árvore de 5 m, frutos verdes.","VIC022873","VIC022873",NA,NA,"389",NA,NA,"29186","auto","1997","09","24",NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-24 17:08:47-03","UFES","SAMES","896","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Fink,M.G.S.","2011","08","27","Brasil","Espírito Santo","Conceição da Barra","Comunidade Linharinho. Estrada do café, perto da jaqueira (núcleo morro).","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"Árvore de 3m, ramos ásperos e fruto também, frutos verdes e alguns maduros.","SAMES00896",NA,NA,NA,"132",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 14:32:36-03","UFJF","CESJ","43654","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","G.S. França","G.S. França","2003","08","13","Brasil","Minas Gerais","Dionísio","Morro do Gavião","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"Arbóreo, 9m, floresta estacional semidecidual, flores amarelas, indivíduo n° 9.","CESJ043654",NA,"Angiosperma",NA,"376","América do Sul",NA,"31394","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-21 14:32:36-03","UFJF","CESJ","31953","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","H.L. Mello Barreto","J.E.de Oliveira","1942","06","27","Brasil","Minas Gerais","Jacutinga","Sapucahy","-46.6122016906738","-22.2856006622314",NA,NA,NA,NA,"Árvore com 4,00m. Flor alva. Na capoeira.","CESJ031953",NA,"Angiosperma",NA,"906","América do Sul",NA,"16511","auto","1942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-21 14:32:36-03","UFJF","CESJ","59035","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","C.N. Silva","C.N. Silva; V.R.Campos; L.C. Pereira","2012","02","29","Brasil","Minas Gerais","Juiz de Fora","Jardim Botânico da UFJF - Mata do Krambeck, Na trilha do açude.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Na trilha do açude. Árvore, ca. de 3,5m de alt., frutos verdes e roxos.","CESJ059035",NA,"Angiosperma",NA,"197","América do Sul",NA,"36144","auto","2012","06","25",NA,NA,NA,NA,NA,NA,NA,NA
