"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","imagecode","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"155","2008-05-27 22:02:00-03","MO","MOBOT","2248665","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Guaglianone, E. R.",NA,"Angel L. Cabrera","Cabrera 28763","1977","10","13","Argentina","Misiones","Apóstoles","Agrotécnica",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2009-08-21 07:12:00-03","MO","MOBOT","2248699","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M.",NA,"Santiago Venturi","Venturi 2285","1923","11","11","Argentina","Tucumán","Monteros",NA,NA,NA,NA,NA,"450.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2009-07-17 06:52:00-03","MO","MOBOT","2291194","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Koyama, T. M.",NA,"Arturo E. Burkart","Burkart 3956","1931","11","19","Argentina","Buenos Aires",NA,"Delta, Luján y Pajarito",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","2291207","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"* RINGUELET","RINGUELET 313b","1933",NA,NA,"Argentina","Buenos Aires",NA,"Rincon Viedma",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-09-21 04:36:00-03","MO","MOBOT","2291240","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Guaglianone, E. R.",NA,"Rosa Guaglianone|L. P. Dopchiz|Julio A. Hurrell","Guaglianone 3082","1996","10","24","Argentina","Buenos Aires","La Plata","Isla Martín Garcia",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2008-05-27 22:02:00-03","MO","MOBOT","2291272","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Angel L. Cabrera","Cabrera 3367","1935","10","20","Argentina","Buenos Aires","La Plata","Isla Santiago, cesped ribereño muy humedo",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2009-12-07 22:07:00-02","MO","MOBOT","2291284","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Koyama, T. M.",NA,"Elisa G. Nicora","Nicora 3524","1943","12","29","Argentina","Buenos Aires","San Pedro","Barranca del Bozal",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2009-07-17 06:52:00-03","MO","MOBOT","2291307","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Koyama, T. M.",NA,"Arturo E. Burkart","Burkart 37","1925","10","2","Argentina","Buenos Aires","Tigre","F.C.C.A.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2010-11-28 09:57:00-02","MO","MOBOT","2291376","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Guaglianone, E. R.",NA,"Angel L. Cabrera|Silvia M. Botta|Ana M. Ragonese|M. L. Sancho|Nélida S. Troncoso","Cabrera 31259","1979","12","15","Argentina","San Juan","Iglesia","Angualasto",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2008-05-27 22:02:00-03","MO","MOBOT","230306","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","F. Mereles, Mar",NA,"Jaime L. Jaramillo|Vlastimil Zak","Jaramillo Asanza 568","1985","8","18","Ecuador","Pichincha",NA,"Reserva Florística- Ecológica Rio Guajalito, Km 59 de la carretera antigua Quito-Sto Domingo de los Colorados, 3.5 km al NE de la carretera. estribaciones occidentales del Volcán Pichincha: En bosque nublado de vegetación primario y alrededores.","-78.80277","-0.23138",NA,NA,"1800.00000000","2200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","85-2",NA,NA
"165","2011-02-25 07:03:00-03","MO","MOBOT","2344746","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Guaglianone, E. R.",NA,"Julio A. Hurrell","Hurrell 4266","2000","2","16","Argentina","Buenos Aires","La Plata","Isla Martín García. Islote en formación frente a la costa oeste de Martín García",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2018-05-17 05:29:00-03","MO","MOBOT","2344764","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Guaglianone, E. R.",NA,"Rosa Guaglianone|María E. Múlgura|Nélida M. Bacigalupo","Guaglianone 478","1986","12","12","Argentina","Entre Ríos","Federación","Santa Ana",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2010-07-02 19:48:00-03","MO","MOBOT","2429154","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M.",NA,"Osvaldo Boelcke","Boelcke 6670","1952","11","13","Argentina","Buenos Aires","San Fernando","Pacheco, orilla Río Las Conchas",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2010-06-19 20:20:00-03","MO","MOBOT","2429176","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Guaglianone, E. R.",NA,"Roberto Kiesling","Kiesling 6470","1987","1","20","Argentina","San Juan","Calingasta","Borde de Ao. El Leoncito, subida al observatorio",NA,NA,NA,NA,"2300.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2014-11-11 17:28:00-02","MO","MOBOT","2431618","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Koyama, T. M.",NA,"A.E. Lanfranchi","Lanfranchi 732","1948","10","8","Argentina","Buenos Aires","Tigre",NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2009-08-21 07:12:00-03","MO","MOBOT","2431646","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M.",NA,"Santiago Venturi","Venturi 7085","1928","1","17","Argentina","Catamarca","El Alto","Balcogna",NA,NA,NA,NA,"1250.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2010-01-25 20:06:00-02","MO","MOBOT","2431651","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Pedersen, T. M.",NA,"Troels M. Pedersen","Pedersen 7315","1964","11","26","Argentina","Entre Ríos","Nogoyá","Distr. Crucecitas, Ea. Las Aguadas",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2009-11-19 21:01:00-02","MO","MOBOT","2431676","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Guaglianone, E. R.",NA,"Lázaro J. Novara","Novara 7035","1987","10","25","Argentina","Salta","Cerrillos","Ruta 26 entre La Pedrera y Las Tienditas, 17-40 km al S de Salta",NA,NA,NA,NA,"1100.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2009-12-06 08:58:00-02","MO","MOBOT","2431682","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Roberto Kiesling|Carola R. Volponi|Melanie DeVore|V. Troiano","Kiesling 7902","1992","2","22","Argentina","San Juan","Iglesia","Q. Agua Negra, Guardia Vieja, cno. al rio, vega y camino","-69.66666","-30.33333",NA,NA,"3000.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2009-07-17 06:53:00-03","MO","MOBOT","2440998","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Koyama, T. M.",NA,"Arturo E. Burkart","Burkart 9280","1939","1","30","Argentina","Buenos Aires",NA,"Delta del Paraná, P. Palmas y Animitas",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2009-07-17 06:53:00-03","MO","MOBOT","2442843","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Koyama, T. M.",NA,"Arturo E. Burkart","Burkart 8525","1937","11","20","Argentina","Buenos Aires","Baradero","Islas",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2011-03-26 12:58:00-03","MO","MOBOT","2442864","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","López, M. G., //",NA,"Maria M. Arbo|Aurelio Schinini|Victor Maruñak|F. Zanier","Arbo 8263","1998","12","4","Argentina","Corrientes","Mercedes","Macrosistema Iberá. Estancia Rincón del Diablo, alrededores del casco","-58.03333","-28.73333",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2016-09-17 04:12:00-03","MO","MOBOT","2457293","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M.",NA,"C. Earle Smith|Roberto M. Klein","Smith, Jr. 10449",NA,NA,NA,"Brazil","Santa Catarina",NA,"Bom Retiro. Bom Retiro",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-08-06 11:20:00-03","MO","MOBOT","2457609","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M.",NA,"C.M. Hicken","Hicken s.n.134","1932","11",NA,"Argentina","Buenos Aires","General Pueyrredón","Mar del Plata",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"179","2011-04-11 12:15:00-03","MO","MOBOT","2457625","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M.",NA,"C.M. Hicken","Hicken s.n.136","1910","11","20","Argentina","Buenos Aires","San Isidro","En el césped de la ribera",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2008-05-27 22:02:00-03","MO","MOBOT","2457640","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M.",NA,"* RIGGI","RIGGI s.n.",NA,NA,NA,"Argentina","Distrito Federal",NA,"Palermo",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2011-02-18 16:41:00-02","MO","MOBOT","2457657","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, E., 23/04/",NA,"P.G. Lorentz","Lorentz s.n.19","1876",NA,NA,"Argentina","Entre Ríos","Concepción del Uruguay","En lugares pantanosos al lado de las lagunitas en el bajo al S del pueblo.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2011-02-28 18:12:00-03","MO","MOBOT","2457674","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Guaglianone, E. R.",NA,"Nélida S. Troncoso","Troncoso s.n.22","1975",NA,NA,"Argentina","Entre Ríos","Federación","Salto Grande, laderas pedregosas",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-07-22 15:24:00-03","MO","MOBOT","2492902","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Mereles, F.",NA,"Émile Hassler","Hassler 1457","1915","9",NA,"Paraguay","Itapúa",NA,"Encarnación. En los esteritos alturas",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"184","2015-08-12 05:57:00-03","MO","MOBOT","2515598","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M., 8/10/",NA,"Florentino Felippone","Felippone 5006",NA,NA,NA,"Uruguay","Montevideo",NA,"Montevideo.","-56.170833","-34.858056",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-08-21 20:53:00-03","MO","MOBOT","2515626","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Barros, M.",NA,"Bernardo Rosengurtt","Rosengurtt 985","1935",NA,NA,"Uruguay","San José",NA,"Río Santa lucía, pueblo 25 de Agosto",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-08-12 05:58:00-03","MO","MOBOT","2633468","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"H. Balslev","Balslev 1315","1980","12","31","Ecuador","Loja",NA,"Loja - Malacatos road km 13-15. Seepage areas at roadside.","-79.2","-4.13333",NA,NA,"2100.00000000","2200.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2009-09-15 19:42:00-03","MO","MOBOT","2653323","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Camelbeke, K. (GENT)",NA,"L.B. Holm-Nielsen|Quintana, Fernando","Holm-Nielsen 23993","1980","5","28","Ecuador","Imbabura",NA,"Road Otavalo - Selva Alegre, 5 km W of Hacienda Sigsicunga. Heavily grazed and burnt paramo. In seepage area.","-78.43333","0.26666",NA,NA,"3400.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2009-06-27 16:40:00-03","MO","MOBOT","2665563","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Camelbeke, K. (GENT)",NA,"Simon Lægaard","Lægaard 70229","1988","2","18","Ecuador","Zamora-Chinchipe",NA,"3.5 km E of provincial border on old road Loja - Zamora. Roadsides and steep slope.","-79.11666","-3.96666",NA,NA,"2400.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2009-06-27 16:40:00-03","MO","MOBOT","2665727","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Camelbeke, K. (GENT)",NA,"Simon Lægaard","Lægaard 70295","1988","2","21","Ecuador","El Oro",NA,"Along muletrack Tambillo - Manú.","-79.53333","-3.5",NA,NA,"3100.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-06-27 16:40:00-03","MO","MOBOT","2665730","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Camelbeke, K. (GENT)",NA,"Simon Lægaard","Lægaard 70296","1988","2","21","Ecuador","El Oro",NA,"Along muletrack Tambillo - Manú.","-79.53333","-3.5",NA,NA,"3100.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-08-12 05:58:00-03","MO","MOBOT","2688677","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Camelbeke, K. (GENT)",NA,"Benjamin Øllgaard|H. Balslev","Øllgaard 8346A","1976","8","2","Ecuador","Carchi",NA,"Road Tulcán-Maldonado, at the base of Volcán Chiles, 34-36 km from Tulcán. small lakes (Lagunas Verdes) and sloping lake shores with rocks and boulders, dominated by mosses, Lycopodium spp. and cushion plants. Few shrubs and bunch grasses.","-77.95","0.78333",NA,NA,"3950.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2009-09-16 07:23:00-03","MO","MOBOT","269322","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Simon Lægaard","Lægaard 53768","1985","2","28","Ecuador","Zamora-Chinchipe",NA,"Road Vilcabamba - Valladolid. C. 8 km S of provincial border.","-79.15","-4.48333",NA,NA,"2500.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","272087","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","F. Mereles, Mar",NA,"Elsa M. Zardini|M. Velázquez","Zardini 23664","1990","11","9","Paraguay","Central",NA,"Tavarory, 3 km N of Tavarory. Savanna.","-57.5","-25.5",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","450",NA,NA
"194","2008-05-27 22:02:00-03","MO","MOBOT","272590","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","F. Mereles, 2001 (FCQ)",NA,"Elsa M. Zardini|et al.","Zardini 3064","1987","9","11","Paraguay","Caazapá",NA,"Ruta Caazapa-Yuty, desvío a Tres de Mayo a 1 km de Capitindy.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","87-35",NA,NA
"195","2008-05-27 22:02:00-03","MO","MOBOT","273690","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Jørgensen",NA,"Simon Lægaard","Lægaard 51379","1984","2","8","Ecuador","Pichincha",NA,"Páramo de Guamani, app. 5 km. W of Paso de la Virgen. Polylepis forest, partly burned.","-78.23333","-0.3",NA,NA,"3750.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2008-05-27 22:02:00-03","MO","MOBOT","273717","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","!K. Camelbeke (GENT)",NA,"B. Løjtnant|Ulf Molau","Løjtnant 13776","1979","5","27","Ecuador","Napo",NA,"San Miguel (Salcedo)-Puerto Nuevo (Napo) road (under construction), km 52 from Salcedo. Elfin forest and shrub-covered slopes along road.","-78.3","-0.98333",NA,NA,"3400.00000000","3500.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2015-08-12 05:57:00-03","MO","MOBOT","273726","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Guaglianone",NA,"H. Balslev","Balslev 981","1980","11","27","Ecuador","Tungurahua",NA,"Northern slope of Volcán Chimborazo at Ambato - Guaranda road. Heavily grazed bunch.grass páramo with wet depressions.","-78.83333","-1.33333",NA,NA,"3700.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2015-08-12 05:57:00-03","MO","MOBOT","273736","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","P.M. Jørgensen",NA,"H. Balslev","Balslev 2263","1982","4","2","Ecuador","Cotopaxi",NA,"Parque Nacional Cotopax, Limpiopungu. Laguna y alvadadores.","-78.5","-0.66666",NA,NA,"3800.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2009-07-13 11:42:00-03","MO","MOBOT","2786940","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Otto Zöllner","Zöllner 10959","1981","1","25","Chile","Valparaiso","Valparaiso","In Colliguay",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2009-12-27 16:45:00-02","MO","MOBOT","2834808","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","M.A. Torres",NA,"Elsa M. Zardini","Zardini 565","1974","11","15","Argentina","Buenos Aires",NA,"Río Santiago.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2011-02-28 19:28:00-03","MO","MOBOT","2838481","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","S. González",NA,"Tetsuo M. Koyama|Marieluise Koyama|Paulo G. Windisch","Koyama 13694","1970","2","6","Brazil","Rio de Janeiro",NA,"Lagoa de Lapa at Km 8 on road to Agulhas Negras, Itatiaia",NA,NA,NA,NA,"2000.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2012-04-24 14:22:00-03","MO","MOBOT","3059425","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"W.G. Herter","Herter 42A","1926","9",NA,"Uruguay","Montevideo",NA,"Cerro Casabo. In paludos. Camp, argill. Soli exp.",NA,NA,NA,NA,"10.00000000","20.00000000",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"203","2009-07-13 11:42:00-03","MO","MOBOT","3059429","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Otto Zöllner","Zöllner 15998","1989","12","9","Chile",NA,NA,"In province Colchagua in Cahuil near of the coast.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2009-08-03 16:57:00-03","MO","MOBOT","3059432","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","H.K. Svenson",NA,"Walter J. Eyerdam|Alan A. Beetle","Eyerdam 22450","1938","10","5","Argentina","Jujuy",NA,"Estes Hacienda, 40 km south of Jujuy; in wet mud in bed of a small stream, partly in water.",NA,NA,NA,NA,"1200.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2009-07-13 11:42:00-03","MO","MOBOT","3059436","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Otto Zöllner","Zöllner 10494","1979","10","28","Chile","Valparaiso",NA,"In province Valparaiso in Quilpué cerro Ch vato 500 n.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2008-05-27 22:02:00-03","MO","MOBOT","3059440","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Santiago Venturi","Venturi 9643","1929","10","16","Argentina","Jujuy","San Pedro","Sierra Sta. barbarva. Orilla arroyo sen.",NA,NA,NA,NA,"700.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2009-07-10 17:57:00-03","MO","MOBOT","3059441","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","T.M. Pedersen",NA,"Troels M. Pedersen","Pedersen 2768","1954","8","13","Argentina","Corrientes","Empedrado","Estancia La Yela. Wet ground, clayey soil.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2009-07-10 17:57:00-03","MO","MOBOT","3059443","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","T.M. Pedersen",NA,"Troels M. Pedersen","Pedersen 10751","1974","11","2","Argentina","Salta",NA,"Dep. Caldera. Quebrada del Gallinato. Bare gravel along a little stream.",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2009-09-15 17:45:00-03","MO","MOBOT","3059451","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"L.B. Holm-Nielsen|S. Jeppesen|B. Løjtnant|Benjamin Øllgaard","Holm-Nielsen 5064A","1973","5","5","Ecuador","Azuay",NA,"Km 91 on Pan American Highway N of Loja. Dry scrub, 1-3 m high.","-79.16666","-3.41666",NA,NA,"2900.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2012-09-28 11:34:00-03","MO","MOBOT","3065709","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Carlo L.G. Bertero","Bertero 613","1827",NA,NA,"Chile",NA,NA,"In turfaceis Rancagua Chili. (sub Scirpus ovatus an palustris?).",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
