"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"399","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4706","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","59","2009","07","21","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 17, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004706",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"400","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4701","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","66","2009","07","21","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 17, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004701",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"401","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4703","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","242","2009","04","02","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 2, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004703",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"402","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4707","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","443","2009","06","09","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 3, Faixa 5, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004707",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"403","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4698","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","77","2009","07","21","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 17, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004698",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"404","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4708","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","103","2009","08","11","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 3, Parcela 1, Faixa 3, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004708",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"405","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4715","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","352","2009","05","20","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 3, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004715",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"406","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4700","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","16","2009","08","27","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 22, Parcela 1, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004700",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"407","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4704","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","433","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 4, Faixa 1, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004704",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"408","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4716","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","343","2009","05","20","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 3, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004716",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"409","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4711","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","105","2009","05","06","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 2, Parcela 1, Faixa 4, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004711",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"410","2021-01-09 21:48:25-03","UNICENTRO","HUCO","4709","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2011","Chiquetto, A.; et al.; et al.","465","2009","04","16","Brasil","Paraná","Fernandes Pinheiro","Flona","-50.5475006103516","-25.4132995605469",NA,NA,NA,NA,"Bloco 1, Parcela 4, Faixa 2, 25 hectáres; Arbórea; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbórea","HUCO004709",NA,NA,NA,NA,NA,NA,NA,NA,"27771","auto",NA,NA,NA,NA,NA,NA
"411","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7075","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 1, Arvore 2; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"412","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7209","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","05","21","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 6, Arvore 9; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"413","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6720","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 46, Número 1385; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"414","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6701","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 45, Número 1566; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"415","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2083","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Inoue, M.T.","2004","BJP; et al.; et al.","18","2004","05","17","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arbóreo, 7 m, DAP 19 cm; DESC: Arbóreo, 7 m, DAP 19 cm","HUCO002083",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"416","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7265","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2014","Filho, E L P","s.n.","2014","08","22","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 8, Arvore 16; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"417","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7234","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2014","Filho, E L P","s.n.","2014","07","18","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 7, Arvore 4; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"418","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2087","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Inoue, M.T.","2004","Bem, J.P.","s.n.","2004","05","17","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arbóreo, 7 m, DAP 19 cm; DESC: Arbóreo, 7 m, DAP 19 cm","HUCO002087",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"419","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6726","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 46, Número 1393; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"420","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7141","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","04","18","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 3, Arvore 9; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"421","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7232","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2014","Filho, E L P","s.n.","2014","07","18","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 7, Arvore 2; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"422","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2469","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"SIlva, M.M.; et al.; et al.","s.n.","2010","05","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Matheus, parcela 3","HUCO002469",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"423","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6697","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 45, Número 1578; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"424","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2573","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2010","Menon, F.V.","s.n.","2005","10","13","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"HUCO002573",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"425","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7155","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 4, Arvore 6; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"426","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6685","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","01","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 45, Número 1589; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"427","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2093","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Inoue, M.T.","2004","DNC; et al.; et al.","s.n.","2004","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arbóreo, 8 m, DAP 30,2 cm; DESC: Arbóreo, 8 m, DAP 30,2 cm","HUCO002093",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"428","2021-01-09 21:48:25-03","UNICENTRO","HUCO","6729","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Benvenutti, L.","2014","Benvenutti, L.","s.n.","2014","12","04","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"IC Emilio Gomes, Parcela 46, Número 1594; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"429","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7127","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2014","Filho, E L P","s.n.","2014","07","18","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 3, Arvore 28; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"430","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7114","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 2, Arvore 23; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"431","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7094","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2013","Filho, E L P","s.n.","2013","05","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 1, Arvore 24; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"432","2021-01-09 21:48:25-03","UNICENTRO","HUCO","7260","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,"2014","Filho, E L P","s.n.","2014","08","22","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto serrapilhiera - Parcela 8, Arvore 10; Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"433","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1808","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","1","2009","11","05","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 1","HUCO001808",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"434","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1898","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","170","2009","11","19","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 4","HUCO001898",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"435","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1791","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","31","2009","11","05","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 1","HUCO001791",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"436","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1816","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","82","2009","11","12","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 2","HUCO001816",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"437","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1896","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2009","Martins, E.; et al.; et al.","178","2009","11","19","Brasil","Paraná","Irati","Agua Quente- Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- Parcela 4","HUCO001896",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"438","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1948","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2010","Martins, E.; et al.; et al.","219","2010","09","10","Brasil","Paraná","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- parcela 6&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;.","HUCO001948",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"439","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1939","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2010","Martins, E.; et al.; et al.","236","2010","09","10","Brasil","Paraná","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- parcela 8&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;.","HUCO001939",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"440","2021-01-09 21:48:25-03","UNICENTRO","HUCO","3122","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes G.L","2011","Martins, E.; et al.; et al.","(618)","2011","05","12","Brasil","Paraná","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Em. Gomes (618) parcela 15","HUCO003122",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"441","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1928","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.","2010","Martins, E.; et al.; et al.","284","2010","09","09","Brasil","Paraná","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Projeto Emílio Gomes- parcela 8,&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;.","HUCO001928",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"442","2021-01-09 21:48:25-03","UNICENTRO","HUCO","3114","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes G.L","2011","Martins, E.; et al.; et al.","(589)","2011","05","12","Brasil","Paraná","Irati","Guamirim","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Em. Gomes (689) parcela 15","HUCO003114",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"443","2021-01-09 21:48:25-03","UNICENTRO","HUCO","1730","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni",NA,NA,"Martins, E.; et al.; et al.","08","2009","10","08","Brasil","Paraná","Irati","Tijuco Preto","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Fruto imaturo verde, flor esverdeada; DESC: Fruto imaturo verde, flor esverdeada","HUCO001730",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"444","2021-01-09 21:48:25-03","UNICENTRO","HUCO","2359","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Lopes, G.L.",NA,"Pesck, V.A.","s.n.","2004","06","07","Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"Arbéreo, 14 metros, DAP 84 cm; DESC: Arbéreo, 14 metros, DAP 84 cm","HUCO002359",NA,NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"445","2021-01-09 21:48:25-03","UNICENTRO","HUCO","0271","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","(Schwacke) Occhioni","Souza, M.K.F.","2008","Nascimento, J.C.F.","s.n.","2003","10","23","Brasil","Paraná","Irati","Unicentro","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,"HUCO000271",NA,"04",NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
