"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1254","2020-04-24 17:15:33-03","JBB","HEPH","12429","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Nóbrega, MGG","655","1996","12","27","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,"70570","auto","Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1255","2020-04-24 17:15:33-03","JBB","HEPH","11644","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Silva, F","104","1996","01","16","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,"70570","auto","Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1256","2020-04-24 17:15:33-03","JBB","HEPH","4142","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Ramos, AE; Maury, CM","s.n.","1984",NA,NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,"70570","auto","Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1257","2020-10-01 14:21:41-03","JBB","HEPH","39","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","Salimena, FRG","Heringer, EP","8506700","1961","07","28","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"2011","07",NA,"70570","auto","Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1258","2020-10-01 14:21:42-03","JBB","HEPH","26687","S","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","Ramos, AE","Ramos, AE; Reis, GC; Tiberi, M; Rosário, RF do","2013","2010","05","16","Brasil","Distrito Federal","Planaltina","Núcleo Rural Pipiripau, Chácara 60",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","06",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon","Lamiales",NA,NA,NA,NA,NA,NA,NA
"1259","2020-12-11 11:36:47-03","UFMG","BHCB","34086","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1260","2020-12-11 11:36:47-03","UFMG","BHCB","147737","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Giacomin, LL; Massensini Júnior, A; A.; Assis, FC; Paixão, LC; Kamino, LHY","1491","2011","03","19","Brasil","Minas Gerais","Delfim Moreira","Fazenda Boa Esperança, Trilha dos romeiros.","-45.317194","-22.583306","-45.317194","-22.583306","1603","1603","Árvore, com ramos escandentes, 4 m. Frutos verdes, às margens da estrada, em fragmento de floresta ombrófila mista em regeneração.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1261","2020-12-11 11:36:47-03","UFMG","BHCB","177458","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2308","2015","05","05","Brasil","Minas Gerais","Congonhas","RPPN Poço Fundo","-43.905833","-20.445833","-43.905833","-20.445833",NA,NA,"Prensado em álcool; Arvoreta; ca. 4,0m alt; frutos imaturos verdes.; Interior de Floresta Estacional Semidecidual estágio secundário",NA,NA,"2015","11",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1262","2020-12-11 11:36:47-03","UFMG","BHCB","1829","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1263","2020-12-11 11:36:47-03","UFMG","BHCB","191355","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Giacomin, LL; Oliveira, CT","388","2008","12","20","Brasil","Minas Gerais","Bom Jesus do Galho","Revés do Belém, Estrada vicinal, marginal a Eucaliptal da Cenibra. Floresta ombrófila degradada próximo a ponte.","-42.464194","-19.560861","-42.464194","-19.560861","247","247","Arbusto em borda de mata. Cálice verde, corola alva.","BHCB191355",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1264","2020-12-11 11:36:47-03","UFMG","BHCB","194850","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Rezende, SG; Santos, JG","6342","2018","04","04","Brasil","Minas Gerais","Morro do Pilar","Bacia do Rio Preto","-43.378611","-19.167222","-43.378611","-19.167222","550","800","Árvore; Floresta Estacional Semidecidual em Estágio Médio de Regeneração","BHCB194850",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1265","2020-12-11 11:36:47-03","UFMG","BHCB","196722","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Vilas Boas, T; Salim, ISH; Magalhães, RA","4","2019","03","23","Brasil","Minas Gerais","Itabira","Parque Estadual da Mata do Limoeiro, Distrito de Ipoema","-43.435028","-19.587694","-43.435028","-19.587694","650","650","Área antropizada","BHCB196722",NA,"2019","06","20",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1266","2020-12-11 11:36:47-03","UFMG","BHCB","26854","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1267","2020-12-11 11:36:47-03","UFMG","BHCB","4060","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Torres, GE","s.n.","1981","05","20","Brasil","Minas Gerais",NA,"Parque do Rio Doce.",NA,NA,NA,NA,NA,NA,"mata ciliar secundária;arbóreo-35m;",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1268","2020-12-11 11:36:47-03","UFMG","BHCB","1827","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Magalhães, GM","1372","1942","01","14","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"arbusto;ouro preto-pau doce;flor alva;",NA,NA,NA,NA,NA,"17082","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1269","2020-12-11 11:36:47-03","UFMG","BHCB","23679","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso",NA,"-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22016","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1270","2020-12-11 11:36:47-03","UFMG","BHCB","2979","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Magalhães, GM","2398","1942","09","11","Brasil","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,NA,NA,"Capoeira;arbusto;flor amarela;",NA,NA,NA,NA,NA,"22051","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1271","2020-12-11 11:36:47-03","UFMG","BHCB","17217","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Campos, WG","75","1986","02",NA,"Brasil","Minas Gerais","Dionísio",NA,"-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1272","2020-12-11 11:36:47-03","UFMG","BHCB","33675","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47316","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1273","2020-12-11 11:36:47-03","UFMG","BHCB","24881","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"45889","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1274","2020-12-11 11:36:47-03","UFMG","BHCB","3023","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Pinheiro-Sobrinho, JM","s.n.","1956","05",NA,"Brasil","Minas Gerais","São Pedro dos Ferros",NA,"-42.5238990783691","-20.1702995300293",NA,NA,NA,NA,"mata;arbóreo",NA,NA,NA,NA,NA,"31662","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1275","2020-12-11 11:36:47-03","UFMG","BHCB","65298","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Barreto, HLM","4012",NA,NA,NA,"Brasil","Minas Gerais","Tombos",NA,"-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16749","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1276","2020-12-11 11:36:47-03","UFMG","BHCB","33450","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58223","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1277","2020-12-11 11:36:47-03","UFMG","BHCB","2978","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Leitão Filho, HF; et al.","s.n.","1976","11","16","Brasil","São Paulo","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Cerrado;arbusto;",NA,NA,NA,NA,NA,"39309","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1278","2020-12-11 11:36:47-03","UFMG","BHCB","36591","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Matozinhos","APA Carste de Lagoa Santa","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20503","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1279","2020-12-11 11:36:47-03","UFMG","BHCB","27713","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Dionísio","CEMAS","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31394","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1280","2020-12-11 11:36:47-03","UFMG","BHCB","12016","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Andrade, IR; Costa, LVC; Horta, MB","s.n.","1987","11","27","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1281","2020-12-11 11:36:47-03","UFMG","BHCB","22159","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Costa, LVC","s.n.","1992","05",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49886","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1282","2020-12-11 11:36:47-03","UFMG","BHCB","5303","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Andrade, PM de; et al.","s.n.","1984","05","23","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Leme.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"mata atlântica;arbóreo;sementes verdes;amarelas e marrons(usadas como fonte de óleo);",NA,NA,NA,NA,NA,"49886","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1283","2020-12-11 11:36:47-03","UFMG","BHCB","7535","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Andrade, PM de; et al.","725","1986","03","22","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"Mata atlântica;arbóreo;frutos vermelhos;",NA,NA,NA,NA,NA,"49886","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1284","2020-12-11 11:36:47-03","UFMG","BHCB","23356","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Bacariça, EM","s.n.","1990","05","23","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1285","2020-12-11 11:36:47-03","UFMG","BHCB","95015","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Echternacht, LA; Dornas, T","248","2004","03","11","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"Arbóreo(2,5m) em borda de capoeira, em Floresta Estacional Semidecidual. Frutos verdes.",NA,NA,NA,NA,NA,"18828","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1286","2020-12-11 11:36:47-03","UFMG","BHCB","21067","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Lombardi, JA","11","1992","04","15","Brasil","São Paulo","Campinas","Santa Elisa - IAC","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1287","2020-12-11 11:36:47-03","UFMG","BHCB","21067","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Lombardi, JA","11","1992","04","15","Brasil","São Paulo","Campinas","Santa Elisa - IAC","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1288","2020-12-11 11:36:47-03","UFMG","BHCB","188188","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Pena, FSR","s.n.","2015","01","07","Brasil","Minas Gerais","Ouro Preto","Santo Antônio do Leite, Barragem de Rejeitos Forquilha VI","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Coleta realizada entre os dias 7 a 22.; Arbórea.","BHCB188188",NA,NA,NA,NA,"44599","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1289","2020-12-11 11:36:47-03","UFMG","BHCB","64834","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke",NA,"Lombardi, JA; Dulith, JHA; Semir, J","4442","2001",NA,NA,"Brasil","Minas Gerais","Ouro Preto","Saramenha.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Árvore 4 m",NA,NA,NA,NA,NA,"44599","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1290","2020-12-11 11:36:48-03","UFMG","BHCB","48226","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1291","2020-12-11 11:36:48-03","UFMG","BHCB","50754","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1292","2020-12-11 11:36:48-03","UFMG","BHCB","130197","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Felix, DF","225","2007","07","11","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico UFMG, Coletada na área administrativa, próximo a física divertida. Área 7.","-43.915972","-19.891611","-43.915972","-19.891611","810","810","Arbórea de 7 metros de altura. Flores secas.","BHCB036673","BHCB036673","2007","09","25",NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1293","2020-12-11 11:36:48-03","UFMG","BHCB","60539","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1294","2020-12-11 11:36:48-03","UFMG","BHCB","135800","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Pessoa, SVA","636","1993","01","12","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Estrada para Jururnaiba, entre o portão e a trilha do Morro do Calcario.Área FP015.","-42.25","-22.5","-42.25","-22.5",NA,NA,"Indivíduo F0253. Arvoreta com 4 m alt., frutos avermelhados, sementes acastanhadas com arilo branco, Ocasional.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1295","2020-12-11 11:36:48-03","UFMG","BHCB","86682","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Lombardi, JA; Salino, A; Mota, RC da; Almeida, TE; Viana, PL","5958","2004","03","09","Brasil","Minas Gerais","Santa Maria do Salto","Fazenda Duas Barras, trilha partindo da sede e indo até a divisa com a Bahia","-40.056139","-16.405194","-40.056139","-16.405194","755","776","Interior e borda de mata hidrófila em encosta e pasto adjacente. Árvore ca. 5 m, folhas cartáceas, cálice remanescente verde. Coordenadas originais: 16°24'18,7-05,5S; 40°03'22,1-02'19,7W",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1296","2020-12-11 11:36:48-03","UFMG","BHCB","113220","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Mendes, MS; et al.","s.n.","2007","02","02","Brasil","Minas Gerais","Itabiriro","Região da Gerdal, Próximo a BR 040, Mina Várzea do Lopes","-43.932508","-20.301681","-43.932508","-20.301681",NA,NA,"Habitat:Campo sujo, Porte: arbóreo",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1297","2020-12-11 11:36:48-03","UFMG","BHCB","61233","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Bahia","Abaíra",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1298","2020-12-11 11:36:48-03","UFMG","BHCB","70524","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Krieger, L","18767",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte",NA,"-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1299","2020-12-11 11:36:48-03","UFMG","BHCB","61407","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1300","2020-12-11 11:36:48-03","UFMG","BHCB","57103","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Salino, A; Morais, PO","5981","2001","01","24","Brasil","Minas Gerais","Fervedouro","Córrego Rio Preto.","-42.2789001464844","-20.7255992889404",NA,NA,NA,NA,"Árvore com 6m de altura, flores esverdeadas.",NA,NA,NA,NA,NA,"20038","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1301","2020-12-11 11:36:48-03","UFMG","BHCB","40487","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Sericita","Fazenda Boa Vista.","-42.4818992614746","-20.4738998413086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13633","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1302","2020-12-11 11:36:48-03","UFMG","BHCB","150410","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Cavalcanti, DC","562","2000","04","27","Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha","-47.6599998474121","-22.1200008392334",NA,NA,NA,NA,"Floresta Estacional Semidecidual. Árvore ca. 12m, frutos verdes.","BHCB003326",NA,NA,NA,NA,"14271","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1303","2020-12-11 11:36:48-03","UFMG","BHCB","173885","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Torres, RB; Pereira, CA; Paula, JB","1480","2001","12","12","Brasil","Minas Gerais","Camanducaia","Mata do Milton Tóta","-46.1446990966797","-22.7553005218506",NA,NA,"1278","1278","árvore, 18m, inflorescencias jovens, verdes, dossel; mata de encosta","BHCB018769",NA,NA,NA,NA,"22140","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"1304","2020-12-11 11:36:48-03","UFMG","BHCB","118827","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Mendes, MS; et al.","s.n.","2007","02","02","Brasil","Minas Gerais","Itabirito","Mina Várzea do Lopes - Gerdau.","-43.801399230957","-20.2532997131348",NA,NA,NA,NA,"Habitat:Campo sujo, Porte: arbóreo",NA,NA,NA,NA,NA,"20553","auto","Southern America",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
