"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2016-11-02 13:32:00-02","NY","NYBG","1040236","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","B. M. T. Walter","2728","1995","10","07","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502966' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040236","Magnoliophyta","Fabales",NA,"Niquelândia","Regiao da Serra Negra. Margem esquerda do Rio Bagagem, proximo a Faz. Aroeira, Apos a Codemin (Ca. 10 km desta)","-48.37","-14.05","390","390","NY01040236_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1040443","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","G. T. Prance","59679","1964","10","27","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1505032' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040443","Magnoliophyta","Fabales","Vogel","Caiapônia","Serra do Caiapó. 35 km south of Caiaponia.","-51.8103","-16.9569",NA,NA,"NY01040443_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1040445","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","G. T. Prance","19203","1973","10","19","South America","Brazil","Mato Grosso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1505038' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040445","Magnoliophyta","Fabales","Vogel",NA,"Road behind Veu de Noiva. Chapada dos Guimarães.","-55.832445","-15.40761","720","720","NY01040445_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2016-10-19 10:50:00-02","NY","NYBG","00982478","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","M. L. Fonseca","2377","2000","11","01","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104265' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982478","Magnoliophyta","Fabales",NA,"Campos Belos","Fazenda Mundo Novo","-46.4981","-12.9786","700","700","NY00982478_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","777553","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","N. Roque","s.n.","1994","03","05","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492493' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777553","Magnoliophyta","Fabales","Vogel","Rio de Contas","Ca. 7 km da cidade, em direçao ao vilarejo de Bananal","-41.8536","-13.5272","1200","1250","NY00777553_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-11-02 13:32:00-02","NY","NYBG","1040239","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Taxonomy Class Of Univ De Brasilia","203","1974","11","14","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503050' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040239","Magnoliophyta","Fabales",NA,"Brasília","Fazenda Agua Limpa, about 18 km south of center of city of Brasilia","-47.9294","-15.7797",NA,NA,"NY01040239_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-11-02 13:33:00-02","NY","NYBG","1040260","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","M. L. Fonseca","1688","1997","11","20","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503108' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040260","Magnoliophyta","Fabales",NA,"Niquelândia","Fazenda Engenho, ca. 11 km de Niquelândia em direção a Dois Irmãos. Cabeceira do Rio Traíras.","-48.4233","-14.6983","730",NA,"NY01040260_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1040133","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","G. G. Hatschbach","33360","1973","11","17","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502657' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040133","Magnoliophyta","Fabales","Vogel","Bom Jesus de Goiás","Rod. BR 462.","-49.7408","-18.2139",NA,NA,"NY01040133_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-11-02 13:33:00-02","NY","NYBG","1040255","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","A. P. Duarte","5723","1961","11","01","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503095' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040255","Magnoliophyta","Fabales",NA,"Unaí","Fazenda do Chupador.","-46.9061","-16.3575",NA,NA,"NY01040255_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1040346","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","H. S. Irwin","24535","1969","03","16","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504675' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040346","Magnoliophyta","Fabales","Vogel","Cavalcante","Chapada dos Veadeiros, ca. 38 km north of Veadeiros","-47.5167","-13.77324","1000","1000","NY01040346_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1552330","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","P. Clausen","s.n.",NA,NA,NA,"South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1940559' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552330","Magnoliophyta","Fabales","Vogel",NA,NA,NA,NA,NA,NA,"NY01552330_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1552327","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","J. S. Blanchet","s.n.",NA,NA,NA,"South America","Brazil",NA,"sheet",NA,"Acc. 1840 <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1940553' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552327","Magnoliophyta","Fabales","Vogel",NA,NA,NA,NA,NA,NA,"NY01552327_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-11-02 13:31:00-02","NY","NYBG","1040231","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","J. A. Ratter","R.2428","1972","09","20","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502953' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040231","Magnoliophyta","Fabales",NA,"Padre Bernardo","Region of Fazenda Lagoa Santa, Nr Padre Bernardo. About 140 km N of Brasília.","-48.58","-15.5",NA,NA,"NY01040231_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-10-28 16:24:00-02","NY","NYBG","00982453","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Rizzo","5744","1970","11","28","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104262' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982453","Magnoliophyta","Fabales",NA,"Morrinhos","Est. 5 Morrinhos- Mata de Córrego Samambaia","-49.0992","-17.7311",NA,NA,"NY00982453_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-11-02 13:28:00-02","NY","NYBG","1040180","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","H. de F. Leitão Filho","1543","1975","10","29","South America","Brazil","São Paulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502830' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040180","Magnoliophyta","Fabales",NA,NA,"Porto Ferreira.",NA,NA,NA,NA,"NY01040180_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2016-11-02 13:34:00-02","NY","NYBG","1040268","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","J. H. Kirkbride Jr.","4514","1981","10","26","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503129' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040268","Magnoliophyta","Fabales",NA,"Brasília","Na Fazenda Vale Verde, perto do Córrego Açude.","-47.47","-15.65","1050","1050","NY01040268_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2016-11-02 13:34:00-02","NY","NYBG","1040267","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","J. H. Kirkbride Jr.","5427","1983","10","17","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503127' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040267","Magnoliophyta","Fabales",NA,NA,"Fazenda Água Limpa, campo experimental da Universidade de Brasília","-47.916667","-15.966667","1120.00","1120.00","NY01040267_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-11-02 13:38:00-02","NY","NYBG","1040366","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","E. P. Heringer","5549","1980","10","02","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504738' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040366","Magnoliophyta","Fabales",NA,"Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,"NY01040366_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2016-11-02 13:35:00-02","NY","NYBG","1040291","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","L. Riedel","866","1824","11",NA,"South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503264' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040291","Magnoliophyta","Fabales",NA,NA,"In campis siccis.",NA,NA,NA,NA,"NY01040291_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-10-19 10:50:00-02","NY","NYBG","1040404","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","B. W. Nelson","341","1979","10","31","South America","Brazil","Rondônia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504854' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040404","Magnoliophyta","Fabales",NA,"Vilhena","16 km SW Vilhena, Rd. to Colorado-16 Km from Vilhena on road to Colorado","-60.1456","-12.7408",NA,NA,"NY01040404_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2016-11-02 13:30:00-02","NY","NYBG","1040204","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","T. S. dos Santos","3492","1979","02","15","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502882' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040204","Magnoliophyta","Fabales",NA,"Jequié","Entrada do ramal localizado ao SW do km 38 da Rod. Jequie/Contendas do Sincorá. Folhas SD 24 (14-40a)","-40.0833","-13.8578",NA,NA,"NY01040204_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1040228","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","B. Maguire","44719","1959","12","20","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502945' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040228","Magnoliophyta","Fabales","Vogel",NA,"Km. 94 on road from Hotel Chapeu de Sol, Serra do Cipo",NA,NA,"2700","2700","NY01040228_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1040125","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","R. M. Harley","21291","1980","04","12","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502548' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040125","Magnoliophyta","Fabales","Vogel",NA,"Serra Geral de Caitité, ca. 9km S of Brejinhos das Ametistas. G5","-42.45","-14.32","900","900","NY01040125_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-10-28 16:24:00-02","NY","NYBG","00982528","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","J. M. de Rezende","140","1995","09","30","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1104270' target='other'> <mi>dwc_moreinfo</mi></a>","NY00982528","Magnoliophyta","Fabales",NA,"Brasília","Samambaia. Parque Boca da Mata no campo de murundus","-47.9294","-15.7797",NA,NA,"NY00982528_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2016-11-02 13:34:00-02","NY","NYBG","1040285","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","D. Philcox","3107","1967","11","17","South America","Brazil","Mato Grosso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503210' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040285","Magnoliophyta","Fabales",NA,NA,"Cerrado road between base camp and main road. km. 264 Xavantina-Cachimbo road.","-51.77","-12.82",NA,NA,"NY01040285_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2016-10-19 10:50:00-02","NY","NYBG","1552328","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","J. S. Blanchet","3317","1841",NA,NA,"South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1940556' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552328","Magnoliophyta","Fabales",NA,NA,"Igreja Velha",NA,NA,NA,NA,"NY01552328_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2016-11-01 12:19:00-02","NY","NYBG","777554","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","T. B. Cavalcanti","1164","1992","03","11","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=492491' target='other'> <mi>dwc_moreinfo</mi></a>","NY00777554","Magnoliophyta","Fabales",NA,"Minaçú","Area de Emprestimo ME 33. Proximo ao porto de saida para Minaçú","-48.35","-13.45","510","510","NY00777554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2016-11-02 13:27:00-02","NY","NYBG","1040168","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","A. G. Hammar","1540","1918","02","24","South America","Brazil","São Paulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502758' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040168","Magnoliophyta","Fabales",NA,"Moji-Mirim",NA,NA,NA,NA,NA,"NY01040168_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","1040244","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","W. R. Anderson","6975","1973","03","13","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1503062' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040244","Magnoliophyta","Fabales","Vogel","Monte Alegre de Goiás","Serra da Atalaia, ca. 2 km by road W of Monte Alegre de Goiás","-47.18","-13.28","700","700","NY01040244_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-11-02 13:27:00-02","NY","NYBG","1040157","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","A. M. V. de Carvalho","3752","1992","02","18","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502725' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040157","Magnoliophyta","Fabales",NA,"Caetité","Ca. 20 km SW de Caetité na estrada para Brejinho das Ametistas","-42.47","-14.06",NA,NA,"NY01040157_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2016-11-02 13:37:00-02","NY","NYBG","1040360","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","E. P. Heringer","2679","1979","10","31","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504724' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040360","Magnoliophyta","Fabales",NA,"Brasília","Bacia do Rio São Bartolomeu.","-47.9294","-15.7797",NA,NA,"NY01040360_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","1040348","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","H. S. Irwin","26773","1970","03","02","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504682' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040348","Magnoliophyta","Fabales","Vogel","Corinto","Ca. 15 km W of Corinto, near Minas Gerais","-44.5792","-18.33865","600","600","NY01040348_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2016-11-02 13:38:00-02","NY","NYBG","1040364","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","E. P. Heringer","5521","1980","09","30","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504733' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040364","Magnoliophyta","Fabales",NA,"Brasília","Bacia do Rio Sao Bartolomeu.","-47.9294","-15.7797",NA,NA,"NY01040364_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-11-02 13:31:00-02","NY","NYBG","1040226","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","P. von Luetzelburg","25872","1933","10","26","South America","Brazil","Ceará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502942' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040226","Magnoliophyta","Fabales",NA,NA,"Serra do Araripe. Coqueiros, Jaboleiras.",NA,NA,NA,NA,"NY01040226_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1040198","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","S. A. Mori","11291","1978","11","21","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1502870' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040198","Magnoliophyta","Fabales","Vogel","Vitória da Conquista","Rod. BA-265, trecho Vit. da Conquista/Barra do Choça, 9 Km a Leste da 1ª. Folha SD-24 (15-41b).","-40.8392","-14.8661","900","900","NY01040198_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","1040340","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","H. S. Irwin","18913","1968","01","20","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504651' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040340","Magnoliophyta","Fabales","Vogel","Cocalzinho de Goiás","70 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","-48.63","-15.35","700","700","NY01040340_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1040344","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","H. S. Irwin","23034","1969","02","10","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1504668' target='other'> <mi>dwc_moreinfo</mi></a>","NY01040344","Magnoliophyta","Fabales","Vogel",NA,"Serra do Espinhaço, ca. 35 km N.E. of Francisco Sá, on road to Salinas","-43.21845","-16.40385","1100","1100","NY01040344_01","R. Schütz Rodrigues",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
