"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","class","order","continentOcean","preparationType","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"43","2021-03-15 16:37:00-03","NY","NYBG","02324124","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"M. das G. Costa Silva","Brazil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2547568' target='other'> <mi>dwc_moreinfo</mi></a>","NY02324124","NY02324124_01","01","2001","09","12","Ecoparque de Una. Entrada ca. 46 Km da BR-001 IlhéusUna. Mata Ombrófila, coleta efetuada no interior da mata",NA,NA,"Magnoliophyta",NA,"Arecales","South America","sheet","36070","auto",NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","02324125","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"M. das G. Costa Silva","Brazil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2547569' target='other'> <mi>dwc_moreinfo</mi></a>","NY02324125","NY02324125_01","01","2001","09","12","Ecoparque de Una. Entrada ca. 46 Km da BR-001 IlhéusUna. Mata Ombrófila, coleta efetuada no interior da mata",NA,NA,"Magnoliophyta",NA,"Arecales","South America","sheet","36070","auto",NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","02324126","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"M. das G. Costa Silva","Brazil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2547570' target='other'> <mi>dwc_moreinfo</mi></a>","NY02324126","NY02324126_01","04","2001","09","12","Estaçào Experimental Lemos Maia - ESMAI/CEPLAC",NA,NA,"Magnoliophyta",NA,"Arecales","South America","sheet","36070","auto",NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00567873","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","L. R. Noblick",NA,NA,NA,"R. de Lemos Fróes","Brazil","Bahia","Ilhéus","-40.0808689","-13.5615656",NA,NA,"L. R. Noblick 1990 noted Mixed Collection, leaves not Euterpe <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=607186' target='other'> <mi>dwc_moreinfo</mi></a>","NY00567873","NY00567873_01","19919","1945","03","15","Emtre Bom Gosto e Olivença.",NA,NA,"Magnoliophyta",NA,"Arecales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"47","2021-02-18 09:28:43-03","UNESP-IBB","BOTU","30875","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Genovez, P.R.","2007","07","12","Genovez, P.R.","Brasil","São Paulo","Pederneiras",NA,NA,"9999","9999",NA,"BOTU030875","BOTU030875","103","2007","07","12","Horto Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:28:43-03","UNESP-IBB","BOTU","25684","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Genovez, P.R.","Brasil","São Paulo","Agudos",NA,NA,"9999","9999","Floresta estacional semidecidual. Planta com 7m de altura com frutos","BOTU025684","BOTU025684","58","2006","11","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-08 11:07:10-03","UNESP-IBB","BOTU","27675","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Magalhães, J.H.R.","2010","01","29","Magalhães, J.H.R.","Brasil","São Paulo","Botucatu","-48.492222","-22.881111","48°29'32w","22°52'52s","Palmeira 13 m., flores sésseis que saem do eixo em duplas, pétalas avermelhadas","BOTU027675","BOTU027675","29","2010","01","29","Mata do Brejo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:10:26-03","UTFPR","DVPR","5080","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Estevan, DA",NA,NA,NA,"Souza, PR; et al.","Brasil","Paraná","São Jorge d' Oeste","-53.043755","-25.364014","-53.043755","-25.364014","Árvore, ca. 6m. Frutos verdes; Relevo: ondulado. Vegetação: Floresta Estacional Semidecidual","DVPR005080",NA,"61","2017","02","23","RPPN Salto do Chopim",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:10:26-03","UTFPR","DVPR","2882","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Chagas-Silva, F",NA,NA,NA,"Chagas-Silva, F","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"Arv. 12m, botão floral e flores amareladas, frequente na área.","DVPR002882",NA,"1556","1992","10","28","Mata dos Godoy: Área de parcelas da porção norte.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"52","2020-11-24 17:10:26-03","UTFPR","DVPR","77","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Dias, MC","2005",NA,NA,"Carmo, KB do; et al.","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"Árvore 10 m, inflorescência bege em feixe.; Interior da mata, próximo a trilha.","DVPR000077","DVPR000077","s.n.","2005","09","10","Parque Estadual Mata dos Godoy",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"53","2021-04-08 17:44:42-03","EAO","IAN","23388","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Martins-da-Silva, RCV","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN023388","IAN023388_f","s.n.",NA,NA,NA,NA,NA,NA,"Monocotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:51:29-03","EAO","IAN","67628","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Rambo, B","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"IAN067628",NA,"45905","1950","02","21","Lagoa dos Quadros, próximo à Torres.",NA,NA,"Monocotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:51:29-03","EAO","IAN","90308","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Fróes, RL","Brasil","Maranhão","São Luis","-44.3027992248535","-2.52972006797791",NA,NA,"Palmeira.","IAN090308",NA,"31942","1955","06","28","Reservatório Sacaven; terra firme; com partes alagadiças.",NA,NA,"Monocotiledônea",NA,NA,"Southern America",NA,"33693","auto",NA,NA,NA,NA,NA
"56","2021-03-30 12:51:29-03","EAO","IAN","174146","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Ribeiro, BGS","1994","04",NA,"Silva, JP da","Brasil","Pará","Parauapebas","-49.9021987915039","-6.06750011444092",NA,NA,"Porte de 6m de altura, estipe fino retilíneo; flores com cores marrom e vermelho distribuidas em inflorerscências paniculadas.","IAN174146",NA,"398","1989","03","16","Serra dos Carajás; floresta do Projeto Bahia, Trilha de Sondagem Estrada do Pujuca. Ocorre em terra firme e áreas úmidas.",NA,NA,"Monocotiledônea",NA,NA,"Southern America",NA,"147801","auto",NA,NA,NA,NA,NA
"57","2019-12-04 15:26:25-03","PUCPR","HUCP","24191","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Lozano, E",NA,NA,NA,"Lozano, E; Bonaldi, R","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,"HUCP00000252","HUCP00000252_1 HUCP00000252_2 HUCP00000252_3","936","2011","12","03",NA,NA,NA,"Monocotiledonea",NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA
"58","2019-12-04 15:26:25-03","PUCPR","HUCP","17770","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Bonaldi, R","2007","05","16","Bonaldi, R","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,"HUCP00004833","HUCP00004833_1 HUCP00004833_2","193","2007","04","14","Tinguçu",NA,NA,"Monocotiledonea",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"59","2019-10-09 11:09:29-03","UFBA","ALCB","70918","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Guedes, ML","2006","02",NA,"Alves, L. de J.","Brasil","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,"Tronco simples. Folhas pinadas. Frutos violáceos a negros.","ALCB009908","ALCB009908 ALCB009908_1 ALCB009908_2","91","2005","10","10","Extremo Sul, RPPN Manona",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"68835","auto",NA,NA,NA,NA,NA
"60","2019-10-09 11:09:29-03","UFBA","ALCB","023366","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Noblick, LR","1989",NA,NA,"Noblick, LR","Brasil","Bahia","Cairu","-39.05","-13.5","-39.05","-13.5","solitary. Leaves in crown, spirally arranged and spreading. Old androgynous intrafoliar inflorescence.Peduncular bract caduceus. Frequent. Small population in humid valley with water-soaked, humus-rich soil.; mixed with coastal rain f","ALCB009905","ALCB009905 ALCB009905_1","4719","1988","12","09","Baixo Sul, Ilha de Tinharé, Fazenda Pilhäes, ca. 0,5 Km NE of city on the opposite side of the esturay","10","10","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:09:29-03","UFBA","ALCB","049766","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Pacheco, LM","2001","01",NA,"Pacheco, LM","Brasil","Bahia","Santa Cruz Cabrália","-39.016667","-16.266667","-39.016667","-16.266667","5,0 m. Folhas cartáceas, discolores. Frutos maduros, violáceos.; Estádio secundário de desenvolvimento.","ALCB009907","ALCB009907 ALCB009907_1 ALCB009907_2 ALCB009907_3 ALCB009907_4 ALCB009907_5","97","2001","11","15","Extremo Sul, Estação Veracruz",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:09:29-03","UFBA","ALCB","33163","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Noblick, LR","1997","07",NA,"França, F; Nic Lughadha, E; Gasson, P; Harley, RM; Soffiatti, P","Brasil","Bahia","Lençóis","-41.416667","-12.45","-41.416667","-12.45","16,00 m, tronco liso. Folhas coriáceas, ca. 66 pares de folíolos. Inflorescência castanha. Fruto imaturo verde-claro. Ocasional.","ALCB009906","ALCB009906 ALCB009906_1","PCD5898","1997","12","27","Chapada Diamantina, Serra da Chapadinha","600","600","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:09:29-03","UFBA","ALCB","78734","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Guedes, ML; Valadão, RM","2007","01",NA,"Valadão, RM; Guedes, ML","Brasil","Bahia","Ituberá/Grapiúna",NA,NA,NA,NA,"com estipe lenhoso simples. Folhas simples pinatipartidas. Inflorescência com espátide composta protegida por uma bráctea lenhosa (espata). Frutos imaturos verde e maduros vináceos.; Arbórea.","ALCB009932","ALCB009932 ALCB009932_1 ALCB009932_2 ALCB009932_3","521","2006","09","23","Litoral Sul, Fazenda Biriba",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:09:29-03","UFBA","ALCB","78776","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Guedes, ML; Valadão, RM","2007","01",NA,"Valadão, RM; Guedes, ML","Brasil","Bahia","Ituberá/Grapiúna",NA,NA,NA,NA,"de ca. 8,0m de altura, CAP de 19,0cm. Folhas sectas. Frutos maduros vináceos.; Antropizada.","ALCB009931","ALCB009931 ALCB009931_1 ALCB009931_2","562","2006","02","17","Litoral Sul, Fragmento do Corte Alto, N° 858, parcela 04",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:09:29-03","UFBA","ALCB","85461","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Guedes, ML","2009","01",NA,"Ramos, C.H.A.; Alves, L. de J.","Brasil","Bahia","Itagibá","-39.7075","-14.181389","-39.7075","-14.181389","de ca 8 m de altura. Folhas com pinas levemente cartáceas. Frutos maduros vináceos a roxos.","ALCB009911","ALCB009911 ALCB009911_1 ALCB009911_2 ALCB009911_3","198","2008","05","29","Litoral Sul, Mata da Botinha",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:09:29-03","UFBA","ALCB","85462","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Guedes, ML","2009","01",NA,"Ramos, C.H.A.; Alves, L. de J.","Brasil","Bahia","Itagibá","-39.711111","-14.167222","-39.711111","-14.167222","Folhas com lâminas cartáceas. Inflorescência ferrugínea. Frutos imaturos verdes e maduros vinho.","ALCB009933","ALCB009933 ALCB009933_1 ALCB009933_2 ALCB009933_3 ALCB009933_4","206","2008","05","29","Litoral Sul, Mata da Antena",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:09:29-03","UFBA","ALCB","88062","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Passos Júnior, LA; Passos Júnior, LA","2001","10",NA,"Passos Júnior, LA; Paixão, JL da; Braga, AJ; Jardim, JG; Santos, JA","Brasil","Bahia","Una","-39.0675","-15.167778","-39.0675","-15.167778","individuo nº 28. 8,0 m alt. DAP. 6,4 cm Frutos imaturos avermelhados.; Mata Ciliar. Sob influência fluvial sazonal. Projeto Mata Atlântica Nordeste- Subprojeto estudos ecologicos em Mata ciliar no Sul da Bahia, Rebio de Una.","ALCB009910","ALCB009910","435","2001","08","21","Litoral Sul, Reserva Biologica de Una trilha do Rio Maruim","40","40","Dicotyledon",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:09:29-03","UFBA","ALCB","82273","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Campos, GS","2007","08",NA,"Campos, GS","Brasil","Bahia","Buerarema","-39.2997016906738","-14.959400177002",NA,NA,"Mata Ombrófila Densa","ALCB009909","ALCB009909","39","2007","05","20","Aldeia dos Indios Tupinambá da Serra do Padeiro",NA,NA,"Dicotyledon",NA,NA,"Southern America",NA,"14251","auto",NA,NA,NA,NA,NA
"69","2020-02-08 08:44:55-03","NBC","NL-BOTANY","L.1412869","PreservedSpecimen","Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Dusén PKH","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1412869 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1412869","NL-L1412869",NA,"1907","09","01","Prov.ce de Ste. Catherine.",NA,NA,NA,"Magnoliopsidae","Arecales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 08:44:55-03","NBC","NL-BOTANY","U 0145809","PreservedSpecimen","Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200145809 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0145809",NA,NA,"1966","03","19",NA,NA,NA,NA,"Magnoliopsidae","Arecales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-02-08 08:44:55-03","NBC","NL-BOTANY","U 0273884","PreservedSpecimen","Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200273884 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0273884",NA,NA,"1966","03","19",NA,NA,NA,NA,"Magnoliopsidae","Arecales","Southern America",NA,NA,NA,"Uw12664",NA,NA,NA,NA
"72","2020-02-08 08:44:55-03","NBC","NL-BOTANY","U.1123605","PreservedSpecimen","Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.","Wessels Boer JG","1971","08","01","Lindeman JC; Haas JH de","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1123605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1123605","NL-U1123605",NA,"1966","04","02",NA,NA,NA,NA,"Magnoliopsidae","Arecales","Southern America",NA,NA,NA,"U 0145808",NA,NA,NA,NA
"73","2020-02-08 08:44:55-03","NBC","NL-BOTANY","U.1123606","PreservedSpecimen","Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1123606 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1123606","NL-U1123606",NA,"1966","03","19",NA,NA,NA,NA,"Magnoliopsidae","Arecales","Southern America",NA,NA,NA,"U 0145804",NA,NA,NA,NA
"74","2020-02-08 08:44:55-03","NBC","NL-BOTANY","U.1123607","PreservedSpecimen","Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1123607 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1123607","NL-U1123607",NA,"1966","03","19",NA,NA,NA,NA,"Magnoliopsidae","Arecales","Southern America",NA,NA,NA,"U 0145807",NA,NA,NA,NA
"75","2020-02-08 08:44:55-03","NBC","NL-BOTANY","U.1123608","PreservedSpecimen","Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1123608 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1123608","NL-U1123608",NA,"1966","03","19",NA,NA,NA,NA,"Magnoliopsidae","Arecales","Southern America",NA,NA,NA,"U 0145806",NA,NA,NA,NA
"76","2020-02-08 08:44:55-03","NBC","NL-BOTANY","U.1123609","PreservedSpecimen","Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","Brazil","Paraná",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1123609 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1123609","NL-U1123609",NA,"1966","03","19",NA,NA,NA,NA,"Magnoliopsidae","Arecales","Southern America",NA,NA,NA,"U 0145805",NA,NA,NA,NA
"77","2020-02-08 08:44:55-03","NBC","NL-BOTANY","U.1123610","PreservedSpecimen","Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Valls JFM; Irgang BE","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1123610 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1123610","NL-U1123610",NA,"1972","05","18",NA,NA,NA,NA,"Magnoliopsidae","Arecales","Southern America",NA,NA,NA,"U 0145802",NA,NA,NA,NA
"78","2020-02-08 08:44:55-03","NBC","NL-BOTANY","U.1123611","PreservedSpecimen","Plantae","Palmae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Valls JFM; Irgang BE","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1123611 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1123611","NL-U1123611",NA,"1972","05","18",NA,NA,NA,NA,"Magnoliopsidae","Arecales","Southern America",NA,NA,NA,"U 0145803",NA,NA,NA,NA
"79","2020-11-04 11:00:30-03","ESALQ","ESA","128292","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Souza, V.C.","2013","04","04","Kuntz, J.","Brasil","São Paulo","Tapiraí","-47.380012","-24.038166","-47.380012","-24.038166","Palmeira ca. 5 m alt. Frutos verdes.","ESA128292","ESA128292_1 ESA128292_2","990.0","2013","03","29","Reserva Particular da Votorantim (CBA). Trilha da Boatudo. Floresta Ombrófila Densa com áreas antigas de roça em alguns trechos.","360","360","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:00:30-03","ESALQ","ESA","104998","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Paciencia, M. & Paula-Souza, J.",NA,NA,NA,"Paciencia, M.B.","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,"ESA104998","ESA104998_1 ESA104998_2","2378.0","2006","04","08",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"81","2020-11-04 11:00:30-03","ESALQ","ESA","50878","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,NA,NA,NA,NA,"Bombo et al.","Brasil","São Paulo","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,"ESA050878","ESA050878_1 ESA050878_2 ESA050878_3",NA,"2005","09","17",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA
"82","2020-11-04 11:00:30-03","ESALQ","ESA","29172","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,NA,NA,NA,NA,"Ivanauskas, N.M.","Brasil","São Paulo","Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,NA,"ESA029172",NA,"767.0","1996","04","25",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA
"83","2020-11-04 11:00:30-03","ESALQ","ESA","15246","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,NA,NA,NA,NA,"Barreto, K.D. et al.","Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,NA,"ESA015246",NA,"865.0","1993","07","12",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
