"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"364","2020-08-20 14:59:41-03","UFSC","FLOR","53483","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii",NA,"Campestrini, S.","2014","01","23","Campestrini, S.; Trevisan, R.; Ferreira, J.P. & Venturi, S.","2013","11","24","Brasil","Paraná","Palmas","Fazenda Rodeio, responsável Sr. Luís, localização das UAL1 e 2 da UAP14.","-51.982778","-26.385556","51º58'58''W","26º23'8''S",NA,"FLOR0053483",NA,NA,"Poales","neesii","599",NA,"1046","1046",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-08-20 20:41:30-03","UFSC","FLOR","58323","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii",NA,"Santos, E.D.","2013",NA,NA,"Santos, E.D.; Trevisan, R. & Campestrini, S.","2013","11","09","Brasil","Santa Catarina","Lages","beira de estrada, entrada da UAP5.","-50.158333","-27.760556","50º9'30''W","27º45'38''S",NA,"FLOR0058323",NA,NA,"Poales","neesii","236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-08-20 14:59:41-03","UFSC","FLOR","64200","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii",NA,"Trevisan, R.","2016","09","02","Souza, T.; et all.","2015","08","26","Brasil","Paraná","Tibagi","Parque Estadual do Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,"Planta herbácea Habitat: Encontrada em Campo Limpo com solo arenoso seco","FLOR0064200","FLOR0064200",NA,"Poales","neesii","35",NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"367","2020-08-20 20:41:27-03","UFSC","FLOR","7340","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Smith, L.B.","1981",NA,NA,"Klein, R.M.; Pastore, U.","1980","11","26","Brasil","Rio Grande do Sul","Alegrete","40 km ao Leste em direção a Rosário do Sul. RS.","-55.7919006347656","-29.7831001281738",NA,NA,"abundante","FLOR0007340",NA,NA,"Poales",NA,"11985",NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA
"368","2020-08-20 20:41:27-03","UFSC","FLOR","8020","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Smith, L.B.","1981",NA,NA,"Klein, R.M.; Pastore, U.","1980","11","24","Brasil","Rio Grande do Sul","Itaqui","16 k (nordeste) de Itaqui.","-56.5531005859375","-29.1252994537354",NA,NA,NA,"FLOR0008020",NA,NA,"Poales",NA,"1960",NA,NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA
"369","2020-08-20 20:41:27-03","UFSC","FLOR","26767","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Longhi-Wagner, H.M.","1990",NA,NA,"Jarenkow, J.A.","1989","12","10","Brasil","Rio Grande do Sul","Piratini","Serra das Asperesas, BR-293, ca. de 3-5 km da divisa com Pinheiro Machado.","-53.1041984558105","-31.4480991363525",NA,NA,"cespitosa, flor espigas avermelhadas","FLOR0026767",NA,NA,"Poales",NA,"1535",NA,NA,NA,NA,"62286","auto",NA,NA,NA,NA,NA,NA
"370","2020-08-20 14:59:41-03","UFSC","FLOR","56864","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindmanii","(Hack.) Ekman","Greco, T.h.",NA,NA,NA,"Ardissone, R.E.; Greco, T.h.","2011","09","21","Brasil","Santa Catarina","Florianópolis","Aterro da Baía Sul.","-48.5491981506348","-27.596700668335",NA,NA,NA,"FLOR0056864",NA,NA,"Poales","lindmanii","s.n.",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"371","2020-08-20 14:59:41-03","UFSC","FLOR","40626","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindmanii","(Hack.) Ekman","Ferreira, J.P.R.","2011","10","14","Ferreira, J.P.R.","2011","09","28","Brasil","Santa Catarina","Florianópolis","Aterro da Baía Sul, próximo ao Supermercado Bistek, Costeira, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"erva","FLOR0040626",NA,NA,"Poales","lindmanii","193",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"372","2020-08-20 14:59:41-03","UFSC","FLOR","42147","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Hassemer, G.N.","2011","09","28","Hassemer, G.N.","2011","09","28","Brasil","Santa Catarina","Florianópolis","Aterro na Baía Sul (Costeira), Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"erva","FLOR0042147",NA,NA,"Poales",NA,"426",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"373","2020-08-20 14:59:41-03","UFSC","FLOR","56854","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Dalmolim, E.B.","2011","08","28","Dalmolim, E.B.","2011","08","28","Brasil","Santa Catarina","Florianópolis","Saco dos Limões, Aterro do Baía Sul.","-48.5491981506348","-27.596700668335",NA,NA,NA,"FLOR0056854",NA,NA,"Poales",NA,"12",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"374","2019-04-15 17:39:21-03","UFMT","UFMT","39472","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin",NA,NA,NA,NA,"Prado, A.L.; Silva, R.","2008","03","22","Brasil","Mato Grosso","Rosário Oeste","Fazenda Nossa Senhora Conceição, a 30 Km de Rosário Oeste, 7 Km após a 2ª entrada para usina do Manso.","-56.316944","-15.002333","-56.316944","-15.002333","Projeto Flora Cerrado Rosário Oeste.; Herbácea de 20 cm de altura; espiguetas cinza esverdeadas, frutos castanhos.; campo cerrado; solo arenoso","UFMT00039472",NA,NA,NA,NA,"8538",NA,"282","282",NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2018-07-17 19:03:46-03","UFMT","UFMT","39542","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin",NA,NA,NA,NA,"Prado, A.L.; Prado, A.L.; Almeida, E.","2008","02","11","Brasil","Mato Grosso","Rosário Oeste","Fazenda Nossa Senhora Conceição, a 30 Km de Rosário Oeste, 7 Km após a 2ª entrada para usina do Manso.","-56.4275016784668","-14.8360996246338",NA,NA,"Projeto Flora Cerrado Rosário Oeste.; Erva de 10 cm de altura e raque da panícula de 40 cm de altura; espiguetas alvo esverdeadas.; cerrado ; solo arenoso.","UFMT00039542",NA,NA,NA,NA,"8718",NA,NA,NA,NA,"187324","auto",NA,NA,NA,NA,NA,NA
"376","2015-04-17 16:12:24-03","UFMT","UFMT","39489","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin",NA,NA,NA,NA,"Prado, A.L.; Silva, R.","2008","02","15","Brasil","Mato Grosso","Rosário Oeste","Fazenda Nossa Senhora Conceição, a 30 Km de Rosário Oeste, 7 Km após a 2ª entrada para usina do Manso.","-56.4275016784668","-14.8360996246338",NA,NA,"Projeto Flora Cerrado Rosário Oeste.; Herbácea de 30 cm de altura; espiguetas inflorescência amarelada.; borda de mata ciliar; solo arenoso.","UFMT00039489",NA,NA,NA,NA,"8587",NA,"282","282",NA,"187324","auto",NA,NA,NA,NA,NA,NA
"377","2020-01-31 10:39:21-03","IFAM","EAFM","6890","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii",NA,"Longhi-Wagner, H.","2011","08",NA,"Wasum, R.; Scur, L.","2007","02","21","Brasil","Rio Grande do Sul","Mun.de Candiota",NA,NA,NA,NA,NA,"; HABITAT: No campo.; DESC: 300 m.",NA,NA,NA,NA,NA,"4001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2021-03-04 15:42:11-03","IF","SPSF","31571","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii",NA,NA,NA,NA,NA,"R.J.F. Garcia","2002","01","19","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Poales",NA,"2094","América do Sul",NA,NA,NA,"53584","auto","Liliopsida",NA,NA,NA,NA,NA
"379","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2017-09-11 17:12:40-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"in Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2021-02-08 12:53:28-03","UFRGS","ICN","092128","S","Plantae","Poaceae","Eragrostis","cf. neesii","Eragrostis cf. neesii","Trin.",NA,NA,NA,NA,"Záchia, R","1990","06","15","Brasil","RS","São Borja","Rincão de S. Lucas","-55.9","-28.933333","-55.9","-28.933333","Campo grosso com macegas e gravatás, solo virgínia.",NA,NA,"Monocotyledon",NA,NA,"208","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2021-02-08 12:53:30-03","UFRGS","ICN","088227","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Longhi-Wagner, HM",NA,NA,NA,"Pilz, A","1987","11","18","Brasil","RS","Livramento","RS-183, Km 385, em direção a Quaraí.",NA,NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"430","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2021-02-08 12:53:30-03","UFRGS","ICN","148062","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Lerina, R","2007","01","04","Brasil","RS","Viamão","Parque Estadual de Itapuã Trilha da Lagoinha. Lat. 30°22'51 3 S Long. 51°01'21 1 W","-51.0225","-30.380833","-51.0225","-30.380833","Solo arenoso. Comum.",NA,NA,"Monocotyledon",NA,NA,"62","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2021-02-08 12:53:30-03","UFRGS","ICN","049775","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Krapovickas, A; Cristóbal, CL; Quarin, C","1973","01","19","Brasil","RS","Alegrete","39km W de Alegrete, ruta BR-290.","-55.7919006347656","-29.7831001281738",NA,NA,"Em campos pedregosos.",NA,NA,"Monocotyledon",NA,NA,"22769","América do Sul",NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA
"385","2021-02-08 12:53:30-03","UFRGS","ICN","014472","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Arechavaleta; Hitchcock",NA,NA,NA,"Dutra, J","1902","03",NA,"Brasil","RS","Bom Jesus","Fazenda Caraúna.","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"472","América do Sul",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"386","2021-02-08 12:53:30-03","UFRGS","ICN","021865","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Porto, ML","1973",NA,NA,"Girardi, AM; et al.","1973","01","02","Brasil","RS","Canela","Caracol, 8km N de Canela, colina W do arroio.","-50.815601348877","-29.3656005859375",NA,NA,"trans. 18.13, picada do limite sul, vegetação alterada.",NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"387","2021-02-08 12:53:30-03","UFRGS","ICN","028525","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Girardi, AM",NA,NA,NA,"Girardi, AM; et al.","1972","12","27","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual.","-50.815601348877","-29.3656005859375",NA,NA,"Trans 2.52",NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"388","2021-02-08 12:53:30-03","UFRGS","ICN","028524","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Porto, ML",NA,NA,NA,"Porto, ML; et al.","1973","01","02","Brasil","RS","Canela","Caracol, 8km N de Canela, parque estadual.","-50.815601348877","-29.3656005859375",NA,NA,"Trans 20.61",NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA
"389","2021-02-08 12:53:30-03","UFRGS","ICN","145354","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Caporal, FJM",NA,NA,NA,"Caporal, FJM","2004","10","03","Brasil","RS","Canguçu","Terceiro Distrito de Canguçu Coxilha do Fogo Cabanha Sobrado Branco","-52.6755981445312","-31.3950004577637",NA,NA,"campo pastejado",NA,NA,"Monocotyledon",NA,NA,"237","América do Sul","305","305",NA,"68702","auto",NA,NA,NA,NA,NA,NA
"390","2021-02-08 12:53:30-03","UFRGS","ICN","086130","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Boechat, SC","1996","07","08","Sobral, M","1986","12",NA,"Brasil","RS","Cruz Alta",NA,"-53.6063995361328","-28.638599395752",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"5281","América do Sul",NA,NA,NA,"44498","auto",NA,NA,NA,NA,NA,NA
"391","2021-02-08 12:53:30-03","UFRGS","ICN","009592","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Valls, JFM",NA,NA,NA,"Porto, ML; Oliveira, P","1971","02","02","Brasil","RS","Cruz Alta","10km de Júlio de Castilhos.","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"44498","auto",NA,NA,NA,NA,NA,NA
"392","2021-02-08 12:53:30-03","UFRGS","ICN","023047","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Boechat, SC","1972","09","04","Valls, JFM; et al.","1972","10","10","Brasil","RS","Encruzilhada do Sul","Estrada Pinheiro a Passo dos Marinheiros, 17km N do Passo.","-52.521900177002","-30.5438995361328",NA,NA,"Vegetação na beira da estrada, em local muito perturbado.",NA,NA,"Monocotyledon",NA,NA,"2219","América do Sul",NA,NA,NA,"62084","auto",NA,NA,NA,NA,NA,NA
"393","2021-02-08 12:53:30-03","UFRGS","ICN","022311","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Valls, JFM",NA,NA,NA,"Valls, JFM","1965","02","17","Brasil","RS","Guaíba","Centro Agronômico - Forrageiras.","-51.3250007629395","-30.113899230957",NA,NA,"Muito frequente.",NA,NA,"Monocotyledon",NA,NA,"223","América do Sul",NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"394","2021-02-08 12:53:30-03","UFRGS","ICN","024126","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Valls, JFM","1973",NA,NA,"Valls, JFM; et al.","1973","07","26","Brasil","RS","Itaqui","3km E da cidade, na estrada para São Borja.","-56.5531005859375","-29.1252994537354",NA,NA,"Em solos muito rasos sobre afloramento de arenito",NA,NA,"Monocotyledon",NA,NA,"2710","América do Sul",NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA
"395","2021-02-08 12:53:30-03","UFRGS","ICN","008641","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Lindeman, JC; Irgang, B","1971","10","17","Brasil","RS","Lavras do Sul","Fazenda do Posto, 12km E de Lavras do Sul.","-53.8950004577637","-30.8131008148193",NA,NA,"Campo seco pedregoso.",NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"76406","auto",NA,NA,NA,NA,NA,NA
"396","2021-02-08 12:53:30-03","UFRGS","ICN","001564","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Barreto, I","1956","04","20","Homrich, MH","1956","03","09","Brasil","RS","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"397","2021-02-08 12:53:30-03","UFRGS","ICN","023839","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Felisbino; et al.","1972","11","13","Brasil","RS","Pelotas","campus IPEAS-UFPEL.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"36","América do Sul",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"398","2021-02-08 12:53:30-03","UFRGS","ICN","014572","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Arechavaleta",NA,NA,NA,"Dutra, J","1902","11",NA,"Brasil","RS","Pelotas","Quinta São Manuel.","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"572","América do Sul",NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"399","2021-02-08 12:53:30-03","UFRGS","ICN","024060","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Longhi-Wagner, HM; Barcellos","1973",NA,NA,"Lindeman, JC","1973","06","20","Brasil","RS","Porto Alegre","Morro do Côco, 25km ao sul de Porto Alegre.","-51.2299995422363","-30.0331001281738",NA,NA,"Na beira do mato.",NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"400","2021-02-08 12:53:30-03","UFRGS","ICN","119460","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Rodrigues, RS",NA,NA,NA,"Rodrigues, RS","1997","10","06","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,"Em campo pedregoso.",NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"401","2021-02-08 12:53:30-03","UFRGS","ICN","119589","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Rodrigues, RS","1996","10","18","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,"Em campo pedregoso.",NA,NA,"Monocotyledon",NA,NA,"208","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"402","2021-02-08 12:53:30-03","UFRGS","ICN","119997","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Rodrigues, RS","1996","03","28","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,"Em campo pedregoso.",NA,NA,"Monocotyledon",NA,NA,"284","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"403","2021-02-08 12:53:30-03","UFRGS","ICN","150821","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Ferreira, PMA",NA,NA,NA,"Ferreira, PMA; Eggers, L","2006","11","27","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"404","2021-02-08 12:53:30-03","UFRGS","ICN","169459","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Welker, CAD",NA,NA,NA,"Welker, CAD","2005","01","21","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,"beira do caminho",NA,NA,"Monocotyledon",NA,NA,"48","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"405","2021-02-08 12:53:30-03","UFRGS","ICN","147762","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Lerina, R",NA,NA,NA,"Silveira, GH; Longhi-Wagner, HM","2005","01","21","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"162","América do Sul","311","311",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"406","2021-02-08 12:53:30-03","UFRGS","ICN","142934","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Welker, C",NA,NA,NA,"Silveira, GH; Longhi-Wagner, HM","2005","01","21","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,"Em campo seco.",NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"407","2021-02-08 12:53:30-03","UFRGS","ICN","098619","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Hamme, MS",NA,NA,NA,"Hamme, MS","1989","03","21","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul","300","300",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"408","2021-02-08 12:53:30-03","UFRGS","ICN","025430","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Girardi, AM",NA,NA,NA,"Girardi, AM; Porto, ML; Fetter, PC","1972","05","17","Brasil","RS","Porto Alegre","Praia de Belas","-51.2299995422363","-30.0331001281738",NA,NA,"Panícula contraída, espiguetas plurífloras, 2 anteras.",NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"409","2021-02-08 12:53:30-03","UFRGS","ICN","088654","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Boldrini, II; et al.","1986","04","11","Brasil","RS","Quaraí","Est. Cidadela, lavoura velha, Conichão.","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,"Monocotyledon",NA,NA,"269","América do Sul",NA,NA,NA,"74636","auto",NA,NA,NA,NA,NA,NA
"410","2021-02-08 12:53:30-03","UFRGS","ICN","044992","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Boechat, SC",NA,NA,NA,"Valls, JFM; et al.","1979","04","27","Brasil","RS","Santana do Livramento","Cerro Palomas","-55.5327987670898","-30.8908004760742",NA,NA,"Campo rupestre do topo do cerro, ocasional.",NA,NA,"Monocotyledon",NA,NA,"4729","América do Sul",NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA
"411","2021-02-08 12:53:30-03","UFRGS","ICN","088890","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"Stehmann, JR; Mentz, LA","1985","05","13","Brasil","RS","São Francisco de Assis",NA,"-55.1310997009277","-29.5503005981445",NA,NA,"Nos areais.",NA,NA,"Monocotyledon",NA,NA,"s.n.","América do Sul",NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA
"412","2021-02-08 12:53:30-03","UFRGS","ICN","152774","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","Freitas, E",NA,NA,NA,"Freitas, E","2007","10","30","Brasil","RS","São Francisco de Assis","Fazenda Joaquim Paz","-55.1310997009277","-29.5503005981445",NA,NA,"Campo seco com arenização",NA,NA,"Monocotyledon",NA,NA,"364","América do Sul",NA,NA,NA,"48310","auto",NA,NA,NA,NA,NA,NA
