"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"363","2020-12-21 16:37:39-03","MBM","MBM","73189","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Hatschbach, G.","44566","1982","02","09","Southern America","Brazil","Paraná","Rodovia dos Minérios, Rio Barigui",NA,NA,"MBM073189",NA,"Hatschbach, G.","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA
"364","2020-12-21 16:37:39-03","MBM","MBM","40032","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Hatschbach, G.","8512","1961","10","25","Southern America","Brazil","Paraná","Arapoti",NA,NA,"MBM040032","MBM040032","Landrum, L.R.; Kawasaki, M.L.","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"365","2020-12-21 16:37:39-03","MBM","MBM","60232","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Hatschbach, G.","41850","1978","12","05","Southern America","Brazil","Paraná","Bocaiúva do Sul, arredores",NA,NA,"MBM060232","MBM060232","Landrum, L.R.","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"366","2020-12-21 16:37:39-03","MBM","MBM","107162","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Cordeiro, J.; Silva, J.M.; Silva, J.M.","217","1986","01","14","Southern America","Brazil","Paraná","Parque Iguaçu",NA,NA,"MBM107162","MBM107162","Landrum, L.R.","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"367","2020-12-21 16:37:39-03","MBM","MBM","68836","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Hatschbach, G.","43870","1980","11","25","Southern America","Brazil","Paraná","Rio das Mortes",NA,NA,"MBM068836","MBM068836","Landrum, L.R.","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"368","2020-12-21 16:37:39-03","MBM","MBM","267165","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Cordeiro, J.; Poliquesi, C.B.; Ribas, O.S.; Poliquesi, C.B.; Ribas, O.S.","1983","2002","03","02","Southern America","Brazil","Paraná","Hotel Fazenda, Colônia Municipal",NA,NA,"MBM267165","MBM267165","Kawasaki, M.L.","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"369","2020-12-21 16:37:39-03","MBM","MBM","244070","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Poliquesi, C.B.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","612","1999","11","24","Southern America","Brazil","Paraná","Buraco do Padre",NA,NA,"MBM244070","MBM244070","Kawasaki, M.L.","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"370","2020-12-21 16:37:39-03","MBM","MBM","40067","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum","cinereum","Psidium cinereum cinereum","Mart. ex DC.",NA,"Pereira, E.; Hatschbach, G.; Hatschbach, G.","8056","1963","11","19","Southern America","Brazil","Paraná","Campo Magro",NA,NA,"MBM040067","MBM040067","Legrand, D.","Almirante Tamandaré","-49.310001373291","-25.3246994018555",NA,NA,NA,NA,NA,NA,NA,"18684","auto",NA,NA,NA,NA,NA,NA
"371","2020-12-21 16:37:39-03","MBM","MBM","126234","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum","cinereum","Psidium cinereum cinereum","Mart. ex DC.",NA,"Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","52644","1988","12","06","Southern America","Brazil","Paraná","Rio das Mortes",NA,NA,"MBM126234","MBM126234",NA,"Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"372","2020-12-21 16:37:39-03","MBM","MBM","208956","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum","cinereum","Psidium cinereum cinereum","Mart. ex DC.",NA,"Cervi, A.C.; et al.; et al.","6045","1995","11","20","Southern America","Brazil","Paraná","Rio das Mortes",NA,NA,"MBM208956","MBM208956","Silva, S.M.","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"373","2020-12-21 16:37:39-03","MBM","MBM","40054","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum","cinereum","Psidium cinereum cinereum","Mart. ex DC.",NA,"Hatschbach, G.","11093","1962","11","18","Southern America","Brazil","Paraná","Rodovia do Café, rio Tibagi",NA,NA,"MBM040054","MBM040054","Legrand, D.","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"374","2020-12-21 16:37:39-03","MBM","MBM","64904","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum","incanescens","Psidium cinereum incanescens","(Mart. ex DC.) D.Legrand",NA,"Hatschbach, G.","39308","1976","11","20","Southern America","Brazil","Paraná","Rod. PR-092",NA,NA,"MBM064904","MBM064904","Hatschbach, G.","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"375","2020-12-21 16:37:39-03","MBM","MBM","40066","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum","incanescens","Psidium cinereum incanescens","(Mart. ex DC.) D.Legrand",NA,"Hatschbach, G.","13293","1965","12","08","Southern America","Brazil","Paraná","Campo Mourão",NA,NA,"MBM040066",NA,"Legrand, D.","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA
"376","2020-12-21 16:37:39-03","MBM","MBM","64893","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum","incanescens","Psidium cinereum incanescens","(Mart. ex DC.) D.Legrand",NA,"Hatschbach, G.","42729","1980","01","23","Southern America","Brazil","Paraná","Serra do Caetê",NA,NA,"MBM064893","MBM064893","Hatschbach, G.","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"377","2020-12-21 16:37:39-03","MBM","MBM","64904","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","cinereum","incanescens","Psidium cinereum incanescens","(Mart. ex DC.) D.Legrand",NA,"Hatschbach, G.","39308","1976","11","20","Southern America","Brazil","Paraná","Rod. PR-092",NA,NA,"MBM064904","MBM064904","Hatschbach, G.","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"378","2020-12-21 16:37:40-03","MBM","MBM","399860","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Lozano, E.D.; Siqueira, E.L.; Siqueira, E.L.","1742","2013","11","12","Southern America","Brazil","Paraná","Lote 7H",NA,"Arbusto, 70 cm, flores alvas.; Cerrado Sensu Stricto, campo sujo.","MBM399860","MBM399860","Sobral, M.","Campo Mourão","-52.364528","-24.012389",NA,NA,"-52.364528","-24.012389","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-12-21 16:37:40-03","MBM","MBM","399875","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1916","2013","11","27","Southern America","Brazil","Paraná","Pousada Pirahy da Serra, no entorno",NA,"Arbusto, 60 cm, flores alvas..; Campos Gerais, campo sujo.","MBM399875","MBM399875","Sobral, M.","Piraí do Sul","-50.014667","-24.469944",NA,NA,"-50.014667","-24.469944","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-12-21 16:37:40-03","MBM","MBM","402565","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Brotto, M.L.; Lubow, S.; Lubow, S.","2231","2016","02","18","Southern America","Brazil","Paraná","Alto Boqueirão",NA,"Subarbusto; frutos imaturos.; Estepe (Campos de Curitiba).","MBM402565","MBM402565","Barboza, E.","Curitiba","-49.236111","-25.545","900","900","-49.236111","-25.545","2016","03","30",NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-12-21 16:37:40-03","MBM","MBM","411949","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Roher, D.; Dutra, M.M.; Dutra, M.M.","272","2018","03","27","Southern America","Brazil","Paraná","UHE Tibagi Montante, margem esquerda",NA,"Arvoreta 2,0m de altura, frutos verdes.; Floresta Ombrófila Mista.","MBM411949",NA,"Brotto, M.L.","Tibagi","-50.408028","-24.536889","718","718","-50.408028","-24.536889","2018","04","06",NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-12-21 16:37:40-03","MBM","MBM","413930","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Völtz, R.R.; Nunes, M.G.; Nunes, M.G.","1618","2017","12","19","Southern America","Brazil","Paraná","Rio Tibagi",NA,"Arbusto 0,5 m alt.; frutos verdes (canescentes).; Savana / Estepe; fisionomia herbáceo-arbustiva de topo de cuesta.","MBM413930","MBM413930","Völtz, R.R.","Jaguariaíva","-49.718056","-24.373611","1165","1165","-49.718056","-24.373611","2018","07","03",NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-12-21 16:37:40-03","MBM","MBM","399925","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Lozano, E.D.","2465","2013","12","19","Southern America","Brazil","Paraná","Fazenda Boiada",NA,"Arbusto, 50 cm, frutos imaturos verdes.; Campos Gerais, campo sujo.","MBM399925","MBM399925","Sobral, M.","Palmeira","-49.8625","-25.285694",NA,NA,"-49.8625","-25.285694","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-12-21 16:37:40-03","MBM","MBM","402092","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Silva, J.M.; Motta, J.T.; Motta, J.T.","8831","2015","03","20","Southern America","Brazil","Paraná","CIC",NA,"Arbusto de 80cm. Frutos imaturos.; Campo graminoso.","MBM402092","MBM402092","Barboza, E.","Curitiba","-49.326944","-25.553333","906","906","-49.326944","-25.553333","2016","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2020-12-21 16:37:40-03","MBM","MBM","402096","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Silva, J.M.; Motta, J.T.; Motta, J.T.","8847","2015","03","20","Southern America","Brazil","Paraná","CIC",NA,"Arbusto de 1m. Flor alvacenta.; Campo graminoso.","MBM402096","MBM402096","Barboza, E.","Curitiba","-49.326944","-25.553333","906","906","-49.326944","-25.553333","2016","01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2020-12-21 16:37:40-03","MBM","MBM","410625","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"May, D.; Ristow, R.; Santos, E.L. dos; Ristow, R.; Santos, E.L. dos","527","2013","12","12","Southern America","Brazil","Paraná","Reserva Particular do Patrimonio Natural Uru",NA,NA,"MBM410625","MBM410625","Barboza, E.","Lapa","-49.689444","-25.814722","830","830","-49.689444","-25.814722","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-12-21 16:37:40-03","MBM","MBM","418290","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Roher, D.; Ariati, V.; Brotto, M.L.; Ariati, V.; Brotto, M.L.","483","2019","02","27","Southern America","Brazil","Paraná","Resgate de Flora UHE Tibagi Montante",NA,"Arbusto, fruto verde.; Ecótono entre Savana Gramíneo-lenhosa e Estepe Gramíneo-lenhosa.","MBM418290",NA,"Brotto, M.L.","Tibagi","-50.405833","-24.552778","719","719","-50.405833","-24.552778","2019","05","15",NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-12-21 16:37:40-03","MBM","MBM","430511","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Brotto, M.L.; Lubow, S.; Lubow, S.","4049","2020","11","25","Southern America","Brazil","Paraná","Rio das Mortes",NA,"Subarbusto com 50 cm de altura; fruto esbranquiçado.; Savana Gramíneo-lenhosa.","MBM430511",NA,"Lubow, S.","Jaguariaíva","-49.651944","-24.209167","768","768","-49.651944","-24.209167","2020","11","30",NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-12-21 16:37:40-03","MBM","MBM","430516","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Brotto, M.L.; Lubow, S.; Lubow, S.","4054","2020","11","25","Southern America","Brazil","Paraná","Rio das Mortes",NA,"Arbusto com 50 cm de altura; flores brancas.; Savana Gramíneo-lenhosa.","MBM430516",NA,"Lubow, S.","Jaguariaíva","-49.651944","-24.209167","768","768","-49.651944","-24.209167","2020","11","30",NA,NA,NA,NA,NA,NA,NA,NA
"390","2020-12-21 16:37:40-03","MBM","MBM","399774","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Lozano, E.D.; Felitto, G.; Larocca, P.; Bochorny, T.; Felitto, G.; Larocca, P.; Bochorny, T.","1324","2013","07","07","Southern America","Brazil","Paraná","Parque Estadual do Guartelá",NA,"Arbusto, 50 cm, fruto verde.; Campos Gerais, campo seco.","MBM399774","MBM399774","Sobral, M.","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"2015",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"391","2020-12-21 16:37:41-03","MBM","MBM","4892","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Hatschbach, G.","18037","1967","12","04","Southern America","Brazil","Paraná","Passo do Pupo",NA,NA,"MBM004892","MBM004892","Legrand, D.","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"392","2020-12-21 16:37:41-03","MBM","MBM","2746","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Klein, R.","3808","1962","12","11","Southern America","Brazil","Santa Catarina","Campo Novo",NA,NA,"MBM002746","MBM002746","Legrand, D.","Mafra","-49.8053016662598","-26.111400604248",NA,NA,NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA
"393","2020-12-21 16:37:41-03","MBM","MBM","81896","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Landrum, L.R.","4245","1982","01","31","Southern America","Brazil","Minas Gerais","Serra do Cipó",NA,NA,"MBM081896","MBM081896","Landrum, L.R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2020-12-21 16:37:41-03","MBM","MBM","27584","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Hatschbach, G.","31732","1973","03","05","Southern America","Brazil","Paraná","Rio Passa Dois",NA,NA,"MBM027584","MBM027584","Hatschbach, G.","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"395","2020-12-21 16:37:41-03","MBM","MBM","4866","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Hatschbach, G.; Fontella, J.; Fontella, J.","17695","1967","11","05","Southern America","Brazil","Paraná","Fazenda Santa Amélia",NA,NA,"MBM004866","MBM004866","Legrand, D.","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"396","2020-12-21 16:37:41-03","MBM","MBM","81900","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Landrum, L.R.","4053","1982","01","05","Southern America","Brazil","Paraná","Rio Branco do Sul",NA,NA,"MBM081900","MBM081900","Landrum, L.R.","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"397","2020-12-21 16:37:42-03","MBM","MBM","40029","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Psidium","riedelianum",NA,"Psidium riedelianum","O.Berg",NA,"Hatschbach, G.","8513","1961","10","25","Southern America","Brazil","Paraná","Arapoti",NA,NA,"MBM040029",NA,"Legrand, D.","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"398","2015-10-05 08:28:00-03","MNHN","RECOLNAT_MNHN_P","P00258442","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Claussen, P.",NA,"1838",NA,NA,NA,"Brésil",NA,"Minas Geraes","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258442' target='other'> <mi>dwc_moreinfo</mi></a>","P00258442","P00258442_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"697",NA,NA
"399","2015-09-04 20:46:57-03","MNHN","RECOLNAT_MNHN_P","P05235863","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Detan, M.F.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05235863' target='other'> <mi>dwc_moreinfo</mi></a>","P05235863","P05235863_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2015-09-04 20:46:57-03","MNHN","RECOLNAT_MNHN_P","P05235864","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","cinereum",NA,"Psidium cinereum","Mart. ex DC.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05235864' target='other'> <mi>dwc_moreinfo</mi></a>","P05235864","P05235864_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"697",NA,NA
"401","2017-06-23 10:48:55-03","MNHN","RECOLNAT_MNHN_P","P00258481","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","cinereum","grandifolium","Psidium cinereum grandifolium","Berg",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","donné en 1961 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258481' target='other'> <mi>dwc_moreinfo</mi></a>","P00258481","P00258481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2017-06-23 10:48:55-03","MNHN","RECOLNAT_MNHN_P","P00258481","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","cinereum","grandifolium","Psidium cinereum grandifolium","Berg",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","donné en 1961 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258481' target='other'> <mi>dwc_moreinfo</mi></a>","P00258481","P00258481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2015-09-05 03:14:25-03","MNHN","RECOLNAT_MNHN_P","P00258387","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258387' target='other'> <mi>dwc_moreinfo</mi></a>","P00258387","P00258387_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2017-06-23 10:50:34-03","MNHN","RECOLNAT_MNHN_P","P00258436","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258436' target='other'> <mi>dwc_moreinfo</mi></a>","P00258436","P00258436_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","2017-06-23 10:50:34-03","MNHN","RECOLNAT_MNHN_P","P00258438","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258438' target='other'> <mi>dwc_moreinfo</mi></a>","P00258438","P00258438_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2015-10-09 23:47:32-03","MNHN","RECOLNAT_MNHN_P","P00258439","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Riedel, L.",NA,"1833","11",NA,NA,"Brésil",NA,"Tabate","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258439' target='other'> <mi>dwc_moreinfo</mi></a>","P00258439","P00258439_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1376",NA,NA
"407","2017-06-23 10:49:45-03","MNHN","RECOLNAT_MNHN_P","P00258455","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil",NA,"Prov. Saint Paul","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258455' target='other'> <mi>dwc_moreinfo</mi></a>","P00258455","P00258455_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1023",NA,NA
"408","2017-06-23 10:49:44-03","MNHN","RECOLNAT_MNHN_P","P00258456","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258456' target='other'> <mi>dwc_moreinfo</mi></a>","P00258456","P00258456_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2017-06-23 10:49:26-03","MNHN","RECOLNAT_MNHN_P","P00258457","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Regnell, A.F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","donné en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258457' target='other'> <mi>dwc_moreinfo</mi></a>","P00258457","P00258457_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129",NA,NA
"410","2017-06-23 10:48:51-03","MNHN","RECOLNAT_MNHN_P","P00258475","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"Province des Mines","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258475' target='other'> <mi>dwc_moreinfo</mi></a>","P00258475","P00258475_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 121",NA,NA
"411","2017-06-23 10:49:42-03","MNHN","RECOLNAT_MNHN_P","P00258476","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","Mart. ex DC.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00258476' target='other'> <mi>dwc_moreinfo</mi></a>","P00258476","P00258476_01","Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1328",NA,NA
