"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","individualCount","infraspecificEpithet","continentOcean","preparationType","relationshipType","relatedCatalogItem","class","fieldNumber"
"238","2020-06-15 15:29:40-03","UNESP-RC","HRCB","61992","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Marcusso, G.M.","Marcusso, G.M.","119","2013","07","11","Brasil","São Paulo","Botucatu","Escola do Meio Ambiente","-48.458636","-22.925589","48º27'31.09W","22º55'32.12S","850","850",NA,NA,NA,NA,NA,NA,"Holoepífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-06-15 15:29:40-03","UNESP-RC","HRCB","64216","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Marcusso, G.M.","Marcusso, G.M.","636","2014","10",NA,"Brasil","São Paulo","Porto Ferreira","Parque Estadual de Porto Ferreira","-47.440036","-21.854247","47º26'24.13W","21º51'15.29S","545","545",NA,NA,"2014","10",NA,NA,"Holoepífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-06-15 15:29:40-03","UNESP-RC","HRCB","64873","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Marcusso, G.M.","Grupo Verde",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Trilha do Centro de Visitantes para a Oficina.","-44.607222","-22.455306","044°36'26W","22°27'19,1S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-06-15 15:29:39-03","UNESP-RC","HRCB","51773","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","85","2009","07","02","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0348284S","1500","1500",NA,NA,NA,NA,NA,"25710","Saxícola, brácteas das inflorescência róseas, sépalas e pétalas verdes com mácula azul no ápice. Altura: 60cm.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-06-15 15:29:39-03","UNESP-RC","HRCB","51776","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","89","2009","07","02","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0358302S","1465","1465",NA,NA,NA,NA,NA,"25710","Rupícola, brácteas das inflorescências róseas, sépalas e pétalas verdes mácula azul no ápice.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-06-15 15:29:39-03","UNESP-RC","HRCB","51783","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","96","2009","07","23","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0358270S","1478","1478",NA,NA,NA,NA,NA,"25710","Rupícola, brácteas da inflorescência róseas, sépalas e pétalas verdes com mácula azul no ápice.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-06-15 15:29:39-03","UNESP-RC","HRCB","51803","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","122","2009","08","28","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0353535S","1118","1118",NA,NA,NA,NA,NA,"25710","Saxícola. Inflorescência pêndula, sépalas e pétalas com máculas azuis no ápice.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-06-15 15:29:39-03","UNESP-RC","HRCB","51812","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","131","2009","08","29","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0357110S","1407","1407",NA,NA,NA,NA,NA,"25710","Saxícola. Inflorescência pêndula, sépalas e pétalas com máculas azuis no ápice.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-06-15 15:29:39-03","UNESP-RC","HRCB","52711","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","233","2010","04","12","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0360440S","1264","1264",NA,NA,NA,NA,NA,"25710","Saxícola, brácteas róseas, inflorescência pêndula, flores verdes com mácula azul no ápice das pétalas e sépalas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-06-15 15:29:39-03","UNESP-RC","HRCB","52713","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","236","2010","04","12","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0360682S","1270","1270",NA,NA,NA,NA,NA,"25710","Rupícola, formando colônia extensa e recobrindo toda a rocha. Flores verdes, com mácula azul no ápice das sépalas e das pétalas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-06-15 15:29:39-03","UNESP-RC","HRCB","52724","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","250","2010","05","26","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0358289S","1500","1500",NA,NA,NA,NA,NA,"25710","Saxícola, flores verdes, com mácula azul no ápice das sépalas e das pétalas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-06-15 15:29:40-03","UNESP-RC","HRCB","52738","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","269","2010","06","20","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0358332S","1497","1497",NA,NA,NA,NA,NA,"25710","Saxícola. Inflorescência pêndula, sépalas e pétalas com máculas azuis no ápice.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-06-15 15:29:40-03","UNESP-RC","HRCB","53542","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","274","2010","07","16","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0353071S","1239","1239",NA,NA,NA,NA,NA,"25710","Saxícola. Flores murchando.Flores verdes, com mácula azul no ápice das sépalas e das pétalas.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-06-15 15:29:40-03","UNESP-RC","HRCB","53547","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Rosa, A.E.M.","Rosa, A.E.M.","282","2010","07","16","Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","W","23K 0352559S","1183","1183",NA,NA,NA,NA,NA,"25710","Epífita, flores verdes com mácula azul no ápice, brácteas florais róseas, cerca de 5mm (incomum).","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-06-15 15:29:39-03","UNESP-RC","HRCB","13206","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, M.G.L.","Raquel",NA,"1990","09","26","Brasil","São Paulo","Rio Claro","Campus UNESP Rio Claro","-47.560001373291","-22.4099998474121",NA,NA,"612","612",NA,NA,"2007","10",NA,"21773","Planta com 1 m de altura, com 50 cm aproximadamente, flor verde com ápice azul, sépalas cor de rosa, folha de cor roxa com espinhos.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-06-10 10:10:27-03","FZB-BH","BHZB","11605","S","Plantae","Bromeliaceae","Bilbergia","distachia","Bilbergia distachia",NA,"E.C. M., Leme","Swerts, M.","20","2016","07","07","Brasil","MG","Belo Horizonte","FZBBH-Jardim Botânico- Coleção de Plantas Exoticas e Sem Procedência, CVJBFZB2873","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","Planta com folhas verde bronzeada, inflorescência ereta com ápice pendente brácteas rosa, flores com brácteas rosa na base e azulada no ápice, corola verde com ápice azul , estames amarelos..unicata.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-06-10 10:10:27-03","FZB-BH","BHZB","7478","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"Ferreira Junior, C.A. et al.",NA,"2009","05","01","Brasil","MG","Belo Horizonte","FZBBH - Coleção de Cerrado e Campo Rupestre CVJBFZB 1104","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","Planta doada pelo Jardim Botânico de São Paulo em 1996.Cultivado.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-09-02 16:22:25-03","Cenargen","CEN","21120","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","G. M. de Sousa & M. G. L. Wanderley","Hamilton Garboggini Pinho dos Santos","341","1994","09","15","Brasil","MG","EWBANK DA CAMARA","Rio Paraibuna, próximo à cidade de Dores do Paraibuna (final do lago).","-43.5099983215332","-21.5510997772217",NA,NA,"778","778","CEN00021120","CEN00021120","2009","08",NA,"14340","Bractéolas vermelhas. Flor verde com ápice vináceo, anateras amarelas.","auto",NA,NA,"4",NA,NA,"Exsicatas",NA,NA,NA,NA
"256","2020-09-02 16:22:25-03","Cenargen","CEN","93127","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","A. E. M. Rosa","Sigrid Luiza Jung-Mendaçolli","1002","1999","05","28","Brasil","SP","MONTE ALEGRE DO SUL","Estação Experimental do IAC","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"CEN00093127","CEN00093127","2009","12",NA,"11114","Rupicola, brácteas róseas, cálice e corola verdes, os ápices roxos, anteras amarelas. Doação Instituto Agronomico - Campinas - SP. Herbário IAC 37.977.","auto",NA,NA,"1",NA,NA,"Exsicatas",NA,NA,NA,NA
"257","2019-12-09 17:29:36-03","UFPR","EFC","8673","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Gatti, G.","Gatti, G.; et al.","409","1998","06","27","Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato","-48.2977","-25.1752","-48.2977","-25.1752",NA,NA,"EFC008673",NA,"1998","06","01",NA,"Epífita com brácteas róseas, pétalas e sépalas com detalhe azulado na parte posterior, anteras amarelas, pedúnculo roxo-claro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-12-09 17:29:36-03","UFPR","EFC","6225","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Hatschbach, G.","Tiepolo, G.; Schütz, A.L.; Gatti, G.","491","1996","06","04","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887","-49.0036","-25.3887",NA,NA,"EFC006225",NA,"1996","08","05",NA,"Escapo branco-rosado, brácteas rosa escuro, pecíolo roxo, pétalas amarelo-esverdeadas com manchas roxas, antera amarela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2014-04-04 18:26:51-03","PNFM","IRAI","805","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Cordeiro, J.; Martin, V.C.","Cansi, L.S.","022","2009","08","09","Brasil","Santa Catarina","Rio do Sul",NA,NA,NA,NA,NA,NA,NA,"IRAI00000805",NA,"2010","01","01",NA,"Herbácea, brácteas da inflorescência rosa, flor verde, cultivada",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-25 13:51:52-03","UNIVILLE","JOI","3449","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","A.P.G. de Farias","J.M. Silva","2419","1998","08","20","Brasil","Paraná","Tunas do Paraná","Parque Estadual do Campinhos.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"JOI003449",NA,"2003","01","01","41885","; HABITAT: afloramento do calcário,entrada da caverna; HABITO: rupícola","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-03-04 11:15:55-03","UEFS","HUEFS","11890","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez",NA,"Hatschbach, G.","37009","1975","06","20","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUEFS0011890","HUEFS0011890",NA,NA,NA,"45291",NA,"auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,"Lilianae",NA
"262","2021-03-04 11:15:55-03","UEFS","HUEFS","19610","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","J.V.Coffani-Nunes","Oliveira, P.I.","550","1982","06","15","Brasil","Paraná","São José dos Pinhais",NA,"-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUEFS0019610","HUEFS0019610","2007","03",NA,"45291",NA,"auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,"Lilianae",NA
"263","2021-03-04 11:15:55-03","UEFS","HUEFS","11644","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez",NA,"Queiroz, L.P.de","2817","1991","07","15","Brasil","São Paulo","Brotas",NA,"-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"HUEFS0011644","HUEFS0011644",NA,NA,NA,"26585",NA,"auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,"Lilianae",NA
"264","2021-03-04 11:15:55-03","UEFS","HUEFS","19305","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia var.","(Vell.) Mez",NA,"Silva, J.M.","1344","1994","07","21","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUEFS0019305","HUEFS0019305",NA,NA,NA,"24916",NA,"auto","Angiospermae","Poales",NA,"var.",NA,NA,NA,NA,"Lilianae",NA
"265","2019-07-09 12:55:48-03","F","FMNH-SEEDPLANTS","V0402608F","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"E. Pereira et al.","101, 84200","1953","7",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0402608F","V0402608F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA
"266","2019-07-09 12:55:52-03","F","FMNH-SEEDPLANTS","V0402609F","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"G. G. Hatschbach","19506","1968","7","16","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0402609F","V0402609F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA
"267","2019-07-09 12:55:48-03","F","FMNH-SEEDPLANTS","V0402613F","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"A. Beade","21196","1951","11","10","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0402613F","V0402613F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA
"268","2019-07-09 12:55:48-03","F","FMNH-SEEDPLANTS","V0402614F","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"F. C. Hoehne","29794","1932","8","8","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0402614F","V0402614F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"South America",NA,NA,NA,"Monocotyledoneae",NA
"269","2019-07-09 12:55:56-03","F","FMNH-SEEDPLANTS","V0402615F","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia distachia",NA,NA,"J. P. Lanna Sobrinho","640","1963","7","23","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0402615F","V0402615F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"distachia","South America",NA,NA,NA,"Monocotyledoneae",NA
"270","2019-07-09 12:55:41-03","F","FMNH-SEEDPLANTS","V0402616F","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia straussiana",NA,NA,"T. Strehl","436","1982","8","23","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0402616F","V0402616F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"straussiana","South America",NA,NA,NA,"Monocotyledoneae",NA
"271","2019-01-25 15:34:19-02","IAC","IAC","2865","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","A. Gehrt","A.P. Viégas et al.","s/nº","1938","11","06","Brasil","São Paulo","Campinas","Joaquim Egídio, Fazenda Riqueza","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"1939","09","30",NA,"Primeira excursão Botânica. det. por L.B. smith, em 28/04/42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-01-25 15:39:07-02","IAC","IAC","37977","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","A.E.M. Rosa","S.L. Jung-Mendaçolli et al.","1002","1999","05","28","Brasil","São Paulo","Monte Alegre do Sul","Estação experimental do IAC.","-46.6808","-22.6819","-46.6808","-22.6819",NA,NA,NA,NA,"2009","12","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-01-25 15:39:07-02","IAC","IAC","39519","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","M.G.L. Wanderley & G.M. Sosisa","R.B. Torres et al.","1259","2000","06","07","Brasil","Minas Gerais","Camanducaia","Mata do Rômulo","-46.1447","-22.7553","-46.1447","-22.7553",NA,NA,NA,NA,"2003","02","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-01-25 15:39:07-02","IAC","IAC","4568","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","E. Pereira","F.C. Camargo","s/nº","1939","08","03","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,"1978","08","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-01-25 15:39:07-02","IAC","IAC","4618","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","S.L. Proença","A.P. Viégas","s/nº","1938","09","16","Brasil","São Paulo","Campinas","IAC, Avenida Barão de Itapura, estufa","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"1997","05","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-01-25 15:39:07-02","IAC","IAC","5163","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","L.B. Smith","O. Zagatto","s/nº","1939","10","26","Brasil","São Paulo","Campinas","IAC, Avenida Barão de Itapura, estufa","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"1940","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-01-25 15:34:19-02","IAC","IAC","6785","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","O. Handro","J. Santoro","s/nº","1942","08","06","Brasil","São Paulo","Campinas","residência de A. Parque Viegas, Rua Barão de Atibaia","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,"1943","10","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-07-23 12:00:48-03","CEPLAC","CEPEC","50936","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,"M. das G. L. Wanderley","S. C. de Sant'Ana","32","2003","10","02","Brasil","Bahia","ILHÉUS","Quarda D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245",NA,"auto",NA,NA,NA,NA,NA,NA,NA,"05/12/2007",NA,NA
"279","2020-07-23 12:00:48-03","CEPLAC","CEPEC","118364","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,"R. F. Monteiro","R. F. Monteiro","37","2004","10","26","Brasil","Minas Gerais","LIMA DUARTE","Parque Estadual do Ibitipoca, mata ao lado da entrada do Parque.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417",NA,"auto",NA,NA,NA,NA,NA,NA,NA,"26/10/2004",NA,NA
"280","2013-02-07 10:18:13-02","UMC","HUMC","4828","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"Santos A.C.",NA,NA,NA,NA,"Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"281","2013-02-07 10:18:13-02","UMC","HUMC","4860","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"Lysak, K.","32",NA,NA,NA,"Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"282","2013-02-07 10:18:13-02","UMC","HUMC","4858","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"Lysak, K.","30",NA,NA,NA,"Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"283","2013-02-07 10:18:13-02","UMC","HUMC","4849","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"Lysak, K.","21",NA,NA,NA,"Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"284","2013-02-07 10:18:13-02","UMC","HUMC","135","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"Ferleng, F.","12","2003","08","03","Brazil","São Paulo","Mogi das Cruzes","APA do Rio Tietê César de Sousa.","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"285","2013-02-07 10:18:13-02","UMC","HUMC","136","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,NA,NA,"2003","09","17","Brazil","São Paulo","Mogi das Cruzes","APA do Rio Tietê César de Sousa.","-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"286","2013-02-07 10:18:13-02","UMC","HUMC","4845","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia",NA,NA,"Lysak, K.","17",NA,NA,NA,"Brazil","São Paulo","Mogi das Cruzes",NA,"-46.1883","-23.5228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28666",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
