"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"154","2019-11-27 13:48:02-03","UFS","ASE","14044","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Gomes, C; Ribeiro, L","59","Southern America","Brasil",NA,NA,"Frutos verdes, com presença de pêlos.; Frutos verdes, com presença de pêlos.; Mata Atlântica (entrada da mata).","ASE0021384","2007","03","30","Magnoliophyta",NA,"K.Schum.",NA,"Sergipe","Indiaroba","Faz. Sabão","-37.3041","-11.311",NA,NA,"ASE0021384",NA,NA,"2015","04","03","-37.3041","-11.311",NA,NA,NA,NA
"155","2019-11-27 13:48:02-03","UFS","ASE","14043","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Gomes, C; Ribeiro, L","87","Southern America","Brasil",NA,NA,"Frutos pilosos verdes.; Frutos pilosos verdes.; Mata Atlântica.","ASE0021385","2007","06","08","Magnoliophyta",NA,"K.Schum.",NA,"Sergipe","Indiaroba","Faz. Sabão","-37.3041","-11.311",NA,NA,"ASE0021385",NA,NA,"2015","04","03","-37.3041","-11.311",NA,NA,NA,NA
"156","2019-11-27 13:48:02-03","UFS","ASE","32823","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Andrade, RS; Landim, MF; Malaquias, EC; Nunes, SS; Pereira, BV; Souza, JO","1","Southern America","Brasil",NA,NA,"Ca. 6m. Frutos deiscentes. Sem sementes.; Mata Atlântica","ASE0004691","2014","09","09","Magnoliophyta",NA,"K.Schum.",NA,"Sergipe","Indiaroba","P.A. SEPÉ-TIARAJU II, Interior da mata","-37.344713","-11.304369",NA,NA,"ASE0004691",NA,NA,NA,NA,NA,"-37.344713","-11.304369",NA,NA,NA,NA
"157","2019-11-27 13:48:02-03","UFS","ASE","5976","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Landim, M","236","Southern America","Brasil",NA,NA,"Árvore. 9. metro. Presença de frutos verdes e maduros (com pêllos avermelhados).; Árvore. 9. metro. Presença de frutos verdes e maduros (com pêllos avermelhados).; Mata. Interior da mata","ASE0016503","1995","03","16","Magnoliophyta",NA,"K.Schum.","Landim, M","Sergipe","Santa Luzia do Itanhy","Estrada para o Crasto, - entrada á direita","-37.2654","-11.2103",NA,NA,"ASE0016503",NA,NA,"2011","12",NA,"-37.2654","-11.2103",NA,NA,NA,NA
"158","2019-11-27 13:48:02-03","UFS","ASE","2160","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Carneiro, EM","325","Southern America","Brasil",NA,NA,"Árvore. 8. metro. folhas simples e alternas; frutos grenás, tipo cápsula.; Árvore. 8. metro. folhas simples e alternas; frutos grenás, tipo cápsula.; Mata subperenifolia","ASE0014068","1982","03","17","Magnoliophyta",NA,"K.Schum.",NA,"Sergipe","Santa Luzia do Itanhy","Fazenda Santo Antônio","-37.25331","-11.22679",NA,NA,"ASE0014068",NA,NA,"2015","04","03","-37.25331","-11.22679",NA,NA,NA,NA
"159","2021-03-01 16:28:56-03","UNICAMP","UEC","181287","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Pereira, OJ; Gomes, JML; Castro, R","6561",NA,"Brazil",NA,NA,"Planta com 4 m de altura, face interno do fruto vinosa, sementes laranja.; Floresta Atlântica de Tabuleiro. Área com corte seletivo, em regeneração.","UEC033701","2000","10","03","Magnoliopsida",NA,"K.Schum.","Sampaio, D","Espírito Santo","Linhares","Floresta Atlântica de Tabuleiro. Área com corte seletivo, em regeneração.","-40.622778","-19.6425",NA,NA,"UEC033701",NA,NA,"2018","02","21","-40.622778","-19.6425",NA,NA,NA,NA
"160","2021-03-01 16:28:56-03","UNICAMP","UEC","186328","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Thomas, WW; Pessoa, MCR; Pereira, LA; Silva, FO","16067",NA,"Brazil",NA,NA,"Árvore, 6m; frutos pendentes, magenta escuros, abertura para revelar uma semente marrom escura coberto em um aril laranja profundo.; Floresta semidecídua (floresta de tabuleiro).","UEC117068","2013","02","15","Magnoliopsida",NA,"K.Schum.",NA,"Rio Grande do Norte","Baía Formosa","Brasil, Rio Grande do Norte, Baía Formosa, RPPN Mata Estrela: 3-4km E de Baía Formosa na estrada para BR101. (do Ecoaçucar do Grupo Farías). Floresta semidecídua (floresta de tabuleiro) sobre areias terciárias e dunas. Alt: 55-70m.","-35.013333","-6.373333","55","55","UEC117068",NA,NA,NA,NA,NA,"-35.013333","-6.373333",NA,NA,NA,NA
"161","2021-03-01 16:28:56-03","UNICAMP","UEC","22714","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Leitão Filho, HF","12087",NA,"Brazil",NA,NA,"Árvore cerca de 10m. Flores amarelo - esverdeadas.","UEC077795","1980","12","12","Magnoliopsida",NA,"K.Schum.","Nadruz, MA","São Paulo",NA,"Rodovia Camp - Mogi Mirim. Alto - Posto Varanda.",NA,NA,NA,NA,"UEC077795",NA,NA,"2004","08",NA,NA,NA,NA,NA,NA,NA
"162","2020-02-18 09:33:41-03","UNICAMP","UEC","4106","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Gibbs, PE; Leitão Filho, HF; Andrade, JB","3553a",NA,"Brazil",NA,NA,NA,"UEC077797","1976","11","16","Magnoliopsida",NA,"K.Schum.","Nadruz, MA","São Paulo",NA,"6km S. de Mogi Mirim. Em mata.",NA,NA,NA,NA,"UEC077797",NA,NA,"2004","08","24",NA,NA,NA,NA,NA,NA
"163","2021-03-01 16:28:56-03","UNICAMP","UEC","132753","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Castro, RM; Scalon, VR; Fazza, LFA; Lopes, AV","231",NA,"Brazil",NA,NA,"Arvoreta no interior da mata, ocasional, com ca. 2m de altura. Folhas discolores. Frutos castanhos.","UEC054777","2001","03","31","Magnoliopsida",NA,"K.Schum.","Meireles, LD","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,"UEC054777","11991","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-06-18 20:36:52-03","UFPB","JPB","15904","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Moura, OT","368","Southern America","Brasil",NA,NA,NA,NA,"1987","10","05","Angiosperma","Dicotyledon","Schum.",NA,"Paraíba","João Pessoa",NA,"-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA
"165","2020-04-22 16:19:06-03","UFPB","JPB","50058","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Thomas, WW; Viana, JL; Silva, FO; Pereira, LA","15606","Southern America","Brasil",NA,NA,"; DESC: Tree, 20m, fruit dark purple.","JPB0050058","2012","02","08","Angiosperma","Dicotyledon","Schum.",NA,"Paraíba","Sapé","RPPN Fazenda Pacatuba, Of the Usina Japungu.","-35.280556","-7.083333","50","75",NA,NA,NA,NA,NA,NA,"-35.280556","-7.083333",NA,NA,NA,NA
"166","2020-04-22 16:19:06-03","UFPB","JPB","22524","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Moura, OT","1169","Southern America","Brasil",NA,NA,"; DESC: Arbóreo.",NA,"1993","12","22","Angiosperma","Dicotyledon","Schum.","Barbosa, MR","Paraíba","João Pessoa","Fazenda Mangabeira. Terrestre. Solo areno-humoso.","-34.863056","-7.115","47","47",NA,NA,NA,"2007","08",NA,"-34.863056","-7.115",NA,NA,NA,NA
"167","2020-04-22 16:19:06-03","UFPB","JPB","22539","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Moura, OT","1141","Southern America","Brasil",NA,NA,"; DESC: Arvoreta. Frutificação bem densa. Em tabuleiro. Local de terra preta, associado com outras ervas.",NA,"1993","12","20","Angiosperma","Dicotyledon","Schum.","Barbosa, MR","Paraíba","João Pessoa","Cabec. do rio do Cabelo. Terrestre. Solo arenoso.","-34.863056","-7.115","47","47",NA,NA,NA,"2007",NA,NA,"-34.863056","-7.115",NA,NA,NA,NA
"168","2020-05-16 21:27:33-03","UFPB","JPB","2673","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Xavier, LP","JPB2673","Southern America","Brasil",NA,NA,NA,NA,"1969","10","25","Angiosperma","Dicotyledon","Schum.",NA,"Paraíba","João Pessoa","Mata Cidade universitária","-34.863056","-7.115","47","47",NA,NA,NA,NA,NA,NA,"-34.863056","-7.115",NA,NA,NA,NA
"169","2020-05-27 09:24:59-03","UFPB","JPB","41026","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Gadelha Neto, PC; Lima, IB; Lima, JR","2416","Southern America","Brasil",NA,NA,"; HABITAT: Floresta Estacional Semidecidual; DESC: Substrato areno-argiloso. Árvore com cerca de 6m. Folhas simples, cartáceas, alternas. Fruto cápsula espinescente com sementes ariladas.",NA,"2008","07","22","Angiosperma","Dicotyledon","Schum.",NA,"Paraíba","Conde","Área de Preservação Permanente de Tambaba","-34","-7","48","48",NA,NA,NA,NA,NA,NA,"-34","-7",NA,NA,NA,NA
"170","2020-05-27 09:24:59-03","UFPB","JPB","41336","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Brito, MFM; Santiago, C","75","Southern America","Brasil",NA,NA,"; HABITAT: Mata de Tabuleiro.; DESC: Árvore, ca 4,50 m. Frutos verdes.",NA,"2008","11","21","Angiosperma","Dicotyledon","Schum.","Araújo, CMLR","Paraíba","Conde","Área de Preservação Permanente de Tambaba, Conde - Alhandra. Localidade Garapu.","-34.9075","-7.26","112","112",NA,NA,NA,"2008","11","28","-34.9075","-7.26",NA,NA,NA,NA
"171","2020-04-22 16:19:06-03","UFPB","JPB","4195-1","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Agra, MF","165","Southern America","Brasil",NA,NA,"; DESC: Árvore.",NA,"1979","09","13","Angiosperma","Dicotyledon","Schum.","Barbosa, MR","Paraíba","João Pessoa",NA,"-34.863056","-7.115","47","47",NA,NA,NA,"2007",NA,NA,"-34.863056","-7.115",NA,NA,NA,NA
"172","2020-04-22 16:19:06-03","UFPB","JPB","4195-2","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Agra, MF","165","Southern America","Brasil",NA,NA,"; DESC: Árvore.",NA,"1979","09","13","Angiosperma","Dicotyledon","Schum.","Barbosa, MR","Paraíba","João Pessoa",NA,"-34.863056","-7.115","47","47",NA,NA,NA,"2007",NA,NA,"-34.863056","-7.115",NA,NA,NA,NA
"173","2020-04-22 16:19:06-03","UFPB","JPB","50188","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Gadelha Neto, PC","3246","Southern America","Brasil",NA,NA,"; HABITAT: Floresta Estacional Semidecidual das Terras Baixas; DESC: Árvore com cerca de 5m. Folhas simples, alternas, inteiras, agrupadas no ápice dos ramos. Fruto cápsula loculicida, deiscente, coberto por cerdas.","JPB0050188","2012","03","29","Angiosperma","Dicotyledon","Schum.",NA,"Paraíba","Rio Tinto","Fragmento Pb 114. Substrato areno-argiloso.","-35.118889","-6.777778","97","97",NA,NA,NA,NA,NA,NA,"-35.118889","-6.777778",NA,NA,NA,NA
"174","2020-04-22 16:19:06-03","UFPB","JPB","52436","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Thomas, WW; Pessoa, MC; Pereira, LA; Silva, FO","16067","Southern America","Brasil",NA,NA,"; HABITAT: Semi-deciduous forest (tabuleiro forest) over Tertiary sands and dunes.&nf;; DESC: Tree, 6 m; fruit pendent, dark magenta, opening to reveal a dark brown seed covered in a deep orange aril. [Photo].","JPB0052436","2013","02","15","Angiosperma","Dicotyledon","Schum.",NA,"Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, 3-4 Km E of Bahia Formosa on road to BR 101. (of Ecoaçucar of Grupo Farías).","-35.013333","-6.373333","55","70",NA,NA,NA,NA,NA,NA,"-35.013333","-6.373333",NA,NA,NA,NA
"175","2020-04-22 16:19:06-03","UFPB","JPB","56696","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Alonso, C; Maciel, S","JPB56696","Southern America","Brasil",NA,NA,NA,"JPB0056696","1984","01","17","Angiosperma","Dicotyledon","Schum.","Pereira, R","Paraíba","João Pessoa","Campus I da UFPB","-34.848611","-7.1375","47","47",NA,NA,NA,"1984","12","20","-34.848611","-7.1375",NA,NA,NA,NA
"176","2020-04-22 16:19:06-03","UFPB","JPB","62595","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Lourenço, AR","68A","Southern America","Brasil",NA,NA,"; DESC: Fruto piloso trilocular, hábito arbóreo.","JPB0062595","2005","07","30","Angiosperma","Dicotyledon","Schum.","Barbosa, MR; Lourenço, AR","Rio Grande do Norte","Baía Formosa","RPPN Mata Estrela, Mata, Trilha do pagão","-35.023558","-6.374122","54","54",NA,NA,NA,"2007",NA,NA,"-35.023558","-6.374122",NA,NA,NA,NA
"177","2020-04-22 16:19:06-03","UFPB","JPB","IFNPBRAPA302","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Almeida, RAP","302","Southern America","Brasil",NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-48-P37. Subunidade 1. Subparcela 1. Indivíduo 2.","IFNPBRAPA000302","2017","06","14","Angiosperma","Dicotyledon","Schum.","Schindler, B","Paraíba","Santa Rita",NA,"-35.077506","-6.974985",NA,NA,NA,NA,NA,"2017","07","13","-35.077506","-6.974985",NA,NA,NA,NA
"178","2020-04-22 16:19:06-03","UFPB","JPB","IFNPBRAPA307","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Almeida, RAP","307","Southern America","Brasil",NA,NA,"; DESC: Árvore. Conglomerado IFN-PB-48-P37. Subunidade 1. Subparcela 1. Indivíduo 7.","IFNPBRAPA000307","2017","06","14","Angiosperma","Dicotyledon","Schum.","Schindler, B","Paraíba","Santa Rita",NA,"-35.077506","-6.974985",NA,NA,NA,NA,NA,"2017","07","13","-35.077506","-6.974985",NA,NA,NA,NA
"179","2020-04-22 16:19:06-03","UFPB","JPB","17622","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Moura, OT","572A","Southern America","Brasil",NA,NA,"; DESC: Arbóreo. Flor amarela.",NA,"1991","03","18","Angiosperma","Dicotyledon","Schum.","Barbosa, MR","Paraíba","João Pessoa","Campus I da UFPB, Terrestre (solo arenoso).","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-04-22 16:19:06-03","UFPB","JPB","23932","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Barbosa, MR","1324","Southern America","Brasil",NA,NA,"; DESC: Árvore mediana, frutos cápsula equinada internamente lisa, arroxeada abrindo-se em 5 vaolvas.",NA,"1992","12","03","Angiosperma","Dicotyledon","Schum.","Barbosa, MR","Paraíba","João Pessoa","Costa do Sol","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-04-22 16:19:06-03","UFPB","JPB","22509","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Moura, OT","1091","Southern America","Brasil",NA,NA,"; DESC: Arbustivo. Fase de frutificação.",NA,"1993","01","04","Angiosperma","Dicotyledon","Schum.","Barbosa, MR","Paraíba","João Pessoa","Mangabeira, Terrestre.","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-04-22 16:19:06-03","UFPB","JPB","19138","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Moura, OT","1014","Southern America","Brasil",NA,NA,"; DESC: Arbustivo arvoreta.",NA,"1993","06","10","Angiosperma","Dicotyledon","Schum.","Barbosa, MR","Paraíba","João Pessoa","Mangabeira VII","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-04-22 16:19:06-03","UFPB","JPB","22698","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Moura, OT","1439","Southern America","Brasil",NA,NA,"; DESC: Arvoreta. Fruto: cápsula com óvulo raramente dois.",NA,"1994","11","22","Angiosperma","Dicotyledon","Schum.","Barbosa, MR","Paraíba","João Pessoa","Mangabeira VII, Terrestre.","-34.8630981445312","-7.11499977111816",NA,NA,NA,"15975","auto","2007","08",NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:01:16-03","FURB","FURB","28176","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Cadorin, T.J.; Grosch, B. & Lopes, C.P.","3083",NA,"Brasil",NA,NA,"Coleta Extra IFFSC (Arbórea). Forófito 6. Habitat: Floresta Ombrófila Densa; Estágio Primário; interior do fragmento Habito: arbórea;","FURB23637","2010","07","13",NA,NA,"K.Schum.","Gasper, AL de","Santa Catarina","Blumenau","Área Virgem Parque Nacional da Serra do Itajaí.","-49.1391666","-27.0969444","660","660","FURB23637",NA,NA,"2010","07","13","-49.1391666","-27.0969444",NA,NA,NA,NA
"185","2020-10-14 10:01:16-03","FURB","FURB","46765","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Silva, J.M.","8590",NA,"Brasil",NA,NA,NA,"FURB23639","2014","08","12",NA,NA,"K.Schum.","Silva, JM","Paraná","Guaratuba","Pedra Branca de Araraquara, próximo ao rio São João.","-48.9069444","-25.9361111","147","147","FURB23639",NA,NA,"2014","08","12","-48.9069444","-25.9361111",NA,NA,NA,NA
"186","2020-10-14 10:01:16-03","FURB","FURB","61319","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","3332",NA,"Brasil",NA,NA,"fruto seco Habitat: interior da unidade amostral Habito: árvore","FURB61319","2018","08","31",NA,NA,"K.Schum.","Farias, D.M.","Santa Catarina","São Francisco do Sul",NA,"-48.69","-26.19",NA,NA,"FURB61319",NA,NA,"2018","11","20","-48.6900000","-26.1900000",NA,NA,NA,NA
"187","2020-10-14 10:01:16-03","FURB","FURB","9514","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Cordeiro, J.; Silva, J.M.","244",NA,"Brasil",NA,NA,NA,"FURB23638","1986","02","20",NA,NA,"K.Schum.","Kummrow, R","Paraná","Morretes","Estação Marumbi.","-48.834400177002","-25.476900100708",NA,NA,"FURB23638","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:01:16-03","FURB","FURB","604","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Sevegnani, L.",NA,NA,"Brasil",NA,NA,"BIOMATEC. Habitat: floresta Habito: arbórea;","FURB01489","1998","05","17",NA,NA,"K.Schum.","Cordeiro, J","Santa Catarina","Pomerode",NA,"-49.1768989562988","-26.7406005859375",NA,NA,"FURB01489","14075","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-08 08:51:48-03","FURB","FURB","321","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Sevegnani, L.",NA,NA,"Brasil",NA,NA,NA,"FURB23640","1998","09","08",NA,NA,"K.Schum.","Cordeiro, J","Santa Catarina","Pomerode","Parque M.E. - Pomerode.","-49.1768989562988","-26.7406005859375",NA,NA,"FURB23640","14075","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"190","2021-03-16 17:54:05-03","UCS","HUCS","33378","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Cordeiro, J.","244",NA,"Brasil",NA,NA,"arbusto 2 m - Herbário MBM; mata pluvial",NA,"1986","02","20","Angiospermae","Oxalidales","K. Schum.","Kummrow, R.","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-03-16 17:54:05-03","UCS","HUCS","1571","PreservedSpecimen","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Cordeiro, J.","114",NA,"Brasil",NA,NA,"arvoreta de 4 m; mata pluvial",NA,"1985","08","21","Angiospermae","Oxalidales","K. Schum.",NA,"Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-09-25 10:57:40-03","UFPE","UFP-CARPOTECA","252","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Patriota","s.n.",NA,"Brasil",NA,NA,NA,NA,"2001","11","20",NA,NA,NA,NA,"Alagoas","Ibateguara","Coimbra, Mata de planície","-35.9393997192383","-8.97249984741211",NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-03-16 16:14:12-03","UNEMAT","HERBAM","10970","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Rodrigues, L.; Lopes, A. .R.","054530",NA,"Brasil",NA,NA,NA,"HERBAM010970","2014","08","09",NA,NA,"K.Schum.","Rodrigues, L","Mato Grosso","Alta Floresta","Casa de Sementes - Estrela do Sul, Área Seca, Lavoura, Planície.","-89.524833","-59.1675","317","317",NA,NA,NA,"2015",NA,NA,"-89.524833","-59.1675",NA,NA,NA,NA
"194","2019-02-21 19:34:08-03","UNEMAT","HERBAM","3532","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Soares, C.R.A.; Piva, J.H.; Rodrigues, L. & Nishi, I.","310",NA,"Brasil",NA,NA,NA,"HERBAM003532","2007","10","17",NA,NA,"K.Schum.","Soares, CRA; Lobato, LC; Silva, CA","Mato Grosso",NA,"UHE Sinop","-55.479167","-11.341389",NA,NA,NA,NA,NA,"2008","07",NA,"-55.479167","-11.341389",NA,NA,NA,NA
"195","2019-02-21 19:34:08-03","UNEMAT","HERBAM","3490","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Soares, C.R.A.; Piva, J.H.; Rodrigues, L. & Nishi, I.","240",NA,"Brasil",NA,NA,NA,"HERBAM003490","2007","10","16",NA,NA,"K.Schum.","Soares, CRA; Lobato, LC; Silva, CA","Mato Grosso",NA,"UHE Sinop","-55.458611","-11.359167",NA,NA,NA,NA,NA,"2008","07",NA,"-55.458611","-11.359167",NA,NA,NA,NA
"196","2019-02-25 15:54:55-03","UNEMAT","HERBAM","8877","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Soares, C.R.A.; Benetti, E.; Leonardo, C.N.; Silva, M.S. & Jochims, A.L.","7067Itaúba",NA,"Brasil",NA,NA,NA,"HERBAM008877","2012","08","18",NA,NA,"K.Schum.",NA,"Mato Grosso","Paranaíta",NA,"-56.4766998291016","-9.664719581604",NA,NA,NA,"84156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-02-23 15:51:48-03","UNEMAT","HERBAM","3155","S","Plantae","Elaeocarpaceae","Sloanea","garckeana","Sloanea garckeana",NA,"Caires, C.S.; Piva, J.H.; Rocha Filho, J.A.; Rodrigues, L.; Melo, J.A.M. & Cabral, F.F.","480",NA,"Brasil",NA,NA,NA,"HERBAM003155","2009","05","26",NA,NA,"K.Schum.","Caires, CS","Mato Grosso","Paranaíta","UHE São Manoel","-56.788056","-9.322778",NA,NA,NA,NA,NA,"2009","05",NA,"-56.788056","-9.322778",NA,NA,NA,NA
