"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"43","2021-03-15 16:37:00-03","NY","NYBG","00841087","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","D. C. Daly","D444","1980","10","04","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=65399' target='other'> <mi>dwc_moreinfo</mi></a>","NY00841087",NA,NA,NA,"Maranhão","Fazenda Bacaba, Doctor Haroldo. 5 km S of MA 119 from entrance 3 km NW of Lago do Junco","-44.97","-4.43",NA,NA,"Magnoliophyta","Santalales","Miers ex Benth. & Hook.f.","P. H. Hiepko","Lago do Junco","NY00841087_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01081524","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","D. C. Daly","D371","1980","09","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1228750' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081524",NA,"100","100","Maranhão","Km 447 - Km 430 of BR 316, Codó to Perítoró","-44.093","-4.40833",NA,NA,"Magnoliophyta","Santalales","Miers ex Benth. & Hook.f.","P. H. Hiepko","Codó","NY01081524_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","868686","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis brasiliensis","D. C. Daly","7168","1991","11","06","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=376463' target='other'> <mi>dwc_moreinfo</mi></a>","NY00868686",NA,NA,NA,"Acre","Rio Acre @ 3 hours by boat downstream from Xapuri and 1 hr walking inland from left bank","-68.33","-10.75",NA,NA,"Magnoliophyta","Santalales","Miers ex Benth. & Hook.f.","P. H. Hiepko","Xapuri","NY00868686_01","brasiliensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2019-03-20 11:47:20-03","MCN-PUC-MINAS","HPUC-MG","ANG3099","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","M.G. Nobrega",NA,"1997","09","16",NA,"Brasil",NA,NA,"Doação do jardim Botânico de Brasília. HEPH nº13088-5. Planta rara. Botões florais verde.",NA,NA,NA,NA,"Goiás","Fazenda do Rancho do sol",NA,NA,NA,NA,NA,NA,NA,"M.G. Nobrega","Pirinópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-02-08 11:09:38-03","UNESP-IBB","BOTU","23194","PreservedSpecimen","Plantae","Olacaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Amaral Jr., A.","773","2001","07","03",NA,"Brasil",NA,NA,"Árvore de 5-6 m de altura, córtex suberoso, estéril","BOTU023194",NA,NA,NA,"Mato Grosso do Sul",NA,"-51.686667","-20.617222","51°41'12w","20°37'02s",NA,NA,"Miers ex Benth. & Hook.f.",NA,"Três Lagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","1281","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","SOUSA, F.C.D.","50","2014","10","28",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Marfim","HDELTA001281",NA,NA,NA,"Piauí","Serragem",NA,NA,NA,NA,NA,NA,"Miers ex Benth. & Hook.f.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","5112","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Nascimento, F.E.L.; Lemos, J.R.","37","2015","09","22",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Marfim","HDELTA005112",NA,NA,NA,"Piauí","Sítio da Gurita","-41.6441993713379","-3.19082999229431",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.","Cerqueira, E. C.","Bom Princípio do Piauí",NA,NA,"2016","10","25","22201","auto",NA,NA,NA,NA
"50","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","4842","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Araujo, J. ; Lemos, J.R.","13","2015","03","24",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Pau Marfim","HDELTA004842",NA,NA,NA,"Piauí","Carpina","-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.","Aguiar, D.S.","Parnaíba",NA,NA,NA,NA,NA,"25571","auto",NA,NA,NA,NA
"51","2021-01-06 11:42:39-03","UFPI-MRV","HDELTA","3817","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silva, A. K. C.","110","2015","11","28",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Marfim","HDELTA003817",NA,NA,NA,"Piauí","Fazenda Capitão de Campos","-41.7092018127441","-3.92806005477905",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.","Silva, A.K.C.","Piracuruca",NA,NA,NA,NA,NA,"41625","auto",NA,NA,NA,NA
"52","2020-06-29 11:31:46-03","UFRJ","RFA","20105","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Campbell; Osmarino",NA,"1964","10","17",NA,"Brasil",NA,NA,"Árvore pequena de 10m de altura X 15cm de diâmetro Habitat: Solo argiloso","RFA16916",NA,NA,NA,"Pará","Curuá, uma Barreirinha, FAO, estrada (0) zero,","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.",NA,"Santarém",NA,NA,NA,NA,NA,"205258","auto",NA,NA,NA,NA
"53","2020-06-29 11:31:46-03","UFRJ","RFA","20103","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","W. Rodrigues","4510",NA,NA,NA,NA,"Brasil",NA,NA,"Árvore de 31 m de altura x 33 cm de diâmetro; flores verdes abundantes","RFA16914",NA,NA,NA,"Amazonas","Estrada da Reserva Florestal Ducke. Árvore A - 671","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.","M. Freitas","Manaus",NA,NA,"1964","01","24","138090","auto",NA,NA,NA,NA
"54","2020-06-29 11:31:46-03","UFRJ","RFA","8467","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","P. Occhioni","3614","1968","01","20",NA,"Brasil",NA,NA,"Arbusto, capoeira","RFA28917",NA,NA,NA,"Ceará",NA,"-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.",NA,"Fortaleza",NA,NA,NA,NA,NA,"19924","auto",NA,NA,NA,NA
"55","2020-11-13 09:20:27-03","UFRJ","RFA","10555","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","A.P. Duarte","7330","1962","10","05",NA,"Brasil",NA,NA,"Arbusto de mata semi-decídua","RFA10512",NA,NA,NA,"Pará","Centro de Treinamento da FAO","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Miers ex Benth. & Hook.f.","M. Regina","Santarém",NA,NA,"1977","09","20","205258","auto",NA,NA,NA,NA
"56","2019-09-10 21:43:44-03","UNEMAT","TANG","6805","S","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Abdo, MSA","776","2017","10","14",NA,"Brasil",NA,NA,NA,"TANG000006805",NA,"293","293","Mato Grosso","Fazenda Fátima, Fazenda Fátima, área de reserva legal, Cerrado Florestado","-58.840556","-15.910639","-58.840556","-15.910639",NA,NA,"Miers ex Benth.",NA,"Porto Esperidião",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:46:28-03","EAO","IAN","101581","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pires, JM","7257",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"IAN101581",NA,NA,NA,"Pará","FAO.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:46:28-03","EAO","IAN","101657","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silva, NT da","542","1958","12","21","Southern America","Brasil",NA,NA,NA,"IAN101657",NA,NA,NA,"Pará","Rio Piriá, próximo á Vila do Piriá.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:46:28-03","EAO","IAN","107010","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Oliveira, E","1062","1960","08","28","Southern America","Brasil",NA,NA,NA,"IAN107010",NA,NA,NA,"Maranhão","KM 381 da Rodovia Belém-Brasília.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:46:28-03","EAO","IAN","111419","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Oliveira, E","1577","1961","03","29","Southern America","Brasil",NA,NA,NA,"IAN111419",NA,NA,NA,"Goiás","ILha Santa Izabel, rio Araguaia, região de Araguantins.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:46:28-03","EAO","IAN","112368","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Oliveira, E","1789","1961","08","20","Southern America","Brasil",NA,NA,NA,"IAN112368",NA,NA,NA,"Goiás","Cachoeira de Santa Izabel, região de Araguantins.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:46:28-03","EAO","IAN","176572","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Cordeiro, MR","MC-29-06100575","2002","09","17","Southern America","Brasil",NA,NA,"Árvore, aprox. 12 m de altura por 71 cm de CAP. Botões florais marron.","IAN176572",NA,"225","225","Pará","Serra do Martírio (Andorinhas), Solo rochoso, mata de encosta, luminosidade intensa, freqüência comum.","-48.593333","-6.183333","-48.593333","-6.183333","Dicotiledônea",NA,"Miers ex Benth.","Cordeiro, MR","São João do Araguaia",NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:46:28-03","EAO","IAN","134616","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silva, NT da","2792","1969","09","23","Southern America","Brasil",NA,NA,NA,"IAN134616",NA,NA,NA,"Pará","Estrada do Munguba, km 2, mata de terra firme.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:46:28-03","EAO","IAN","139125","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Heringer, EP","10512","1965","08","31","Southern America","Brasil",NA,NA,NA,"IAN139125",NA,NA,NA,"Goiás","Rio Corumbá.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Chaves, MJP",NA,NA,NA,"1968","08",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:46:28-03","EAO","IAN","128886","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pires, JM; Belém, RP","12782","1970","08",NA,"Southern America","Brasil",NA,NA,NA,"IAN128886",NA,NA,NA,"Pará","Rio Itacaiunas, afluente do Rio Tocantins, Serra Buritirama (B5), região com minério de manganês.","-50.25","-5.5","-50.25","-5.5","Dicotiledônea",NA,"Miers ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:46:28-03","EAO","IAN","139280","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Heringer, EP","11547","1967","09","08","Southern America","Brasil",NA,NA,NA,"IAN139280",NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:46:28-03","EAO","IAN","140478","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pires, JM","13591","1973","09","15","Southern America","Brasil",NA,NA,NA,"IAN140478",NA,NA,NA,"Pará","Estudo Ecológico entre Estreito e Marabá.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:46:28-03","EAO","IAN","140828","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pena, BS da","395","1973","12","01","Southern America","Brasil",NA,NA,NA,"IAN140828",NA,NA,NA,"Pará","Próximo do Rio Trombetas, base do Projeto RADAM, quadrícula SA-21-VD.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P","Trombetas",NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-30 12:46:28-03","EAO","IAN","145242","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Richards, PW","6583","1968","08","03","Southern America","Brasil",NA,NA,NA,"IAN145242",NA,NA,NA,NA,"Dry forest, path to camp 2.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:46:28-03","EAO","IAN","167087","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Evans, R; Koemar, S","2636","1997","03","17","Southern America","Suriname",NA,NA,"Tree, 20m tall; fruit lime green, broadly ellipsoidal, ca. 2.5cm long, ca. 2cm in diameter","IAN167087",NA,"50","50","Sipaliwini","Vicinity of Blanche Marie Waterfall on the Nickerie River. Trees left standing in small clearing of primary lowland wet forest along Nickerie River, ca. 20m from river.","-56.866667","4.75","-56.866667","4.75","Dicotiledônea",NA,"Miers ex Benth.","Liesner, RL",NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-30 12:46:28-03","EAO","IAN","196770","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Braga, DPP","211","2016","12","06","Southern America","Brasil",NA,NA,NA,"IAN196770",NA,"71","71","Pará","Propriedade de Damião, pasto, terra firme","-51.523333","-3.222056","-51.523333","-3.222056","Dicotiledônea",NA,"Miers ex Benth.",NA,"Anapu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-30 12:46:28-03","EAO","IAN","197750","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Dácio, IMS","2167","2018","08","22","Southern America","Brasil",NA,NA,"Árvore com DAP de 17,5 e altura de 17m, base reta, flôr branca, casca externa amarela e interna branca, grossa, rugosa com desprendimento em plcas lenhosas.","IAN197750",NA,NA,NA,"Maranhão","Muito substrato, floresta secundária avançada, solo amrelo, compactado.&nf;Conglomerado MA-260, medições na subunidade completa, subunidade 1, subparcela 5, individuo 12.","-47.266961","-4.609983","-47.266961","-4.609983","Dicotiledônea",NA,"Miers ex Benth.","Nunes, CS","Itinga do Maranhão",NA,NA,"2018","10","17",NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:46:28-03","EAO","IAN","197934","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Catarino, L; Freitas, JC","2710","2018","08","26","Southern America","Brasil",NA,NA,"Pequena árvore c. 5m, com frutos.; Cerrado, junto a local que foi habitado.","IAN197934",NA,NA,NA,"Pará","Parque Estadual da Serra dos Martírios-Andorinhas / APA Araguaia. Caminho para a Casa da Pedra.","-48.941861","-6.278639","-48.941861","-6.278639","Dicotiledônea",NA,"Miers ex Benth.",NA,"São Geraldo do Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-04-08 17:43:13-03","EAO","IAN","XILO3607","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pires, JM; Belém, RP","12782","1970","08",NA,"Southern America","Brasil",NA,NA,NA,"IANXILO3607",NA,NA,NA,"Pará","Rio Itacaiunas, afluente do Rio Tocantins, Serra Buritirama (B5), região com minério de manganês.","-50.25","-5.5","-50.25","-5.5","Dicotiledônea",NA,"Miers ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:46:28-03","EAO","IAN","38046","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Black, GA","3561","1948","11","14","Southern America","Brasil",NA,NA,NA,"IAN038046",NA,NA,NA,"Pará","Caminho de Jubim para Condeixa.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P","Marajó","IAN038046 IAN038046_e",NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:46:28-03","EAO","IAN","49019","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Capucho, P","450","1932","09",NA,"Southern America","Brasil",NA,NA,NA,"IAN049019",NA,NA,NA,NA,"Boa Vista, terre firme.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-30 12:46:28-03","EAO","IAN","49129","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Capucho, P","s.n.","1933","03","09","Southern America","Brasil",NA,NA,NA,"IAN049129",NA,NA,NA,NA,"Boa Vista, terre firme.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-30 12:46:28-03","EAO","IAN","75787","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pires, JM; Silva, NT da","4372","1952","11","18","Southern America","Brasil",NA,NA,NA,"IAN075787",NA,NA,NA,"Pará","Rio Arapins, Cachoeira do Aruã.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-30 12:46:28-03","EAO","IAN","85724","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pires, JM; Silva, NT da","4753","1954","07",NA,"Southern America","Brasil",NA,NA,NA,"IAN085724",NA,NA,NA,"Maranhão","Campo de Perizes.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:46:28-03","EAO","IAN","97093","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Guedes, TN","602","1957","09","19","Southern America","Brasil",NA,NA,NA,"IAN097093",NA,NA,NA,"Ceará","Serra de Araripe.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-04-08 17:43:13-03","EAO","IAN","XILO3600","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Capucho, P","450","1932","09",NA,"Southern America","Brasil",NA,NA,NA,"IANXILO3600",NA,NA,NA,NA,"Boa Vista, terre firme.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-04-08 17:43:13-03","EAO","IAN","XILO3601","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Capucho, P","s.n.","1933","03","09","Southern America","Brasil",NA,NA,NA,"IANXILO3601",NA,NA,NA,NA,"Boa Vista, terre firme.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-04-08 17:43:13-03","EAO","IAN","XILO3602","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pires, JM; Silva, NT da","4372","1952","11","18","Southern America","Brasil",NA,NA,NA,"IANXILO3602",NA,NA,NA,"Pará","Rio Arapins, Cachoeira do Aruã.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-04-08 17:43:13-03","EAO","IAN","XILO3603","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Oliveira, E","1062","1960","08","28","Southern America","Brasil",NA,NA,NA,"IANXILO3603",NA,NA,NA,"Maranhão","KM 381 da Rodovia Belém-Brasília.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-04-08 17:43:13-03","EAO","IAN","XILO3604","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Oliveira, E","1577","1961","03","29","Southern America","Brasil",NA,NA,NA,"IANXILO3604",NA,NA,NA,"Goiás","ILha Santa Izabel, rio Araguaia, região de Araguantins.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-04-08 17:43:13-03","EAO","IAN","XILO3605","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Oliveira, E","1789","1961","08","20","Southern America","Brasil",NA,NA,NA,"IANXILO3605",NA,NA,NA,"Goiás","Cachoeira de Santa Izabel, região de Araguantins.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-04-08 17:43:13-03","EAO","IAN","XILO3608","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silva, NT da","2792","1969","09","23","Southern America","Brasil",NA,NA,NA,"IANXILO3608",NA,NA,NA,"Pará","Estrada do Munguba, km 2, mata de terra firme.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-04-08 17:43:13-03","EAO","IAN","XILO3609","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Pires, JM","13591","1973","09","15","Southern America","Brasil",NA,NA,NA,"IANXILO3609",NA,NA,NA,"Pará","Estudo Ecológico entre Estreito e Marabá.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-04-08 17:43:13-03","EAO","IAN","XILO6433","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis","Silva, NT da","542","1958","12","21","Southern America","Brasil",NA,NA,NA,"IANXILO6433",NA,NA,NA,"Pará","Rio Piriá, próximo á Vila do Piriá.",NA,NA,NA,NA,"Dicotiledônea",NA,"Miers ex Benth.","Hiepko, P",NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-30 12:46:28-03","EAO","IAN","193978","PreservedSpecimen","Plantae","Opiliaceae","Agonandra","brasiliensis","Agonandra brasiliensis brasiliensis","Santos, LO; Oliveira, L","657","2008","12","18","Southern America","Brasil",NA,NA,"Árvore. Folhas simples, alternas, elíptica, ápice acuminado, base cuneada. Inflorescência axilar, forma de espiga.","IAN193978",NA,NA,NA,"Pará","Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme.","-46.671944","-0.926944","-46.671944","-0.926944","Dicotiledônea",NA,"Miers ex Benth. & Hook. f.","Mehlig, U; Santos, LO","Bragança",NA,"brasiliensis","2008","02","28",NA,NA,NA,NA,NA,NA
