"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","fieldNumber","individualCount"
"253","2020-12-21 16:36:09-03","MBM","MBM","63738","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Hatschbach, G.; Kasper, A.; Kasper, A.","41694","Southern America","Brazil",NA,NA,NA,"MBM063738",NA,NA,NA,NA,NA,"Mart.","Smith, S.F.","Cachoeira","MBM063738","Goiás","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:41:58-03","MBM","MBM","407136","PreservedSpecimen","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Augusto-Silva, M.; Michelon, C.; Felitto, G.; Oliveira, E.; Michelon, C.; Felitto, G.; Oliveira, E.","s.n.","Southern America","Brazil",NA,NA,"Subarbusto. Inflorescências esverdeadas.","MBM407136","2013","07",NA,NA,NA,"Mart.",NA,"EIA LT Barreiras II - Pirapora 2",NA,"Goiás","Luziânia","-47.9502983093262","-16.2525005340576",NA,NA,"83221","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:36:09-03","MBM","MBM","39569","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Hatschbach, G.","37626","Southern America","Brazil",NA,NA,NA,"MBM039569","1975","11","16",NA,NA,"Mart.","Smith, S.F.","Véu de Noiva","MBM039569","Mato Grosso","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:36:09-03","MBM","MBM","186771","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Hatschbach, G.; Pott, A.; Barboza, E.; Pott, A.; Barboza, E.","63910","Southern America","Brazil",NA,NA,NA,"MBM186771","1995","10","26",NA,NA,"Mart.","Smith, S.F.","Rod. MT-175, Reserva do Cabaçal - Chapada dos Parecis, km 33, Fazenda Santiago","MBM186771","Mato Grosso","Reserva do Cabaçal","-58.4664001464844","-15.0797004699707",NA,NA,"28332","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:36:09-03","MBM","MBM","183911","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.","62788","Southern America","Brazil",NA,NA,NA,"MBM183911",NA,NA,NA,NA,NA,"Mart.","Smith, S.F.","Rod. BR-163, próximo a São José da Serra, Escola Estadual de Agronomia","MBM183911","Mato Grosso","Santo Antônio do Leverger","-56.0766983032227","-15.8655996322632",NA,NA,"183847","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:36:09-03","MBM","MBM","266269","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Soares, S.M.","215","Southern America","Brazil",NA,NA,NA,"MBM266269","2001","11","06",NA,NA,"Mart.","Lombardi, J.A.","Brasilândia de Minas","MBM266269","Minas Gerais","Brasilândia de Minas","-46.0093994140625","-17.0097007751465",NA,NA,"51681","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:36:09-03","MBM","MBM","250694","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","71309","Southern America","Brazil",NA,NA,NA,"MBM250694","2000","05","18",NA,NA,"Mart.","Smith, S.F.","Rod. BR-365, km 64, estrada para a Lagoa dos Patos","MBM250694","Minas Gerais","Jequitaí","-44.4455986022949","-17.2355995178223",NA,NA,"34090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:36:09-03","MBM","MBM","250692","PreservedSpecimen","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","70872","Southern America","Brazil",NA,NA,NA,"MBM250692",NA,NA,NA,NA,NA,"Mart.","Smith, S.F.","Rod. TO-050, km 415, 6km de Arraias","MBM250692","Tocantins","Arraias","-46.9383010864258","-12.9314002990723",NA,NA,"66446","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-08-15 09:04:04-03","UESC","UESC","20871","S","Plantae","Myrsinaceae","Cybianthus","detergens","Cybianthus detergens","Coelho, M.M.","542",NA,"Brasil",NA,NA,"Arvoreta com ca. de 6m de altura.","UESC0020871","2011","12","06","Angiospermae","Florideophycidae","Mart.",NA,NA,NA,"Bahia","Almadina","-39.603889","-14.705833",NA,NA,NA,NA,NA,"39W36'14''","14S42'21''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"262","2015-09-26 11:59:45-03","MNHN","RECOLNAT_MNHN_P","P00715190","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Gardner, G.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00715190' target='other'> <mi>dwc_moreinfo</mi></a>","P00715190","1841",NA,NA,NA,NA,"Mart.","Pipoly III","province de Goyaz","P00715190_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3877",NA
"263","2014-03-21 13:45:30-03","MNHN","RECOLNAT_MNHN_P","P00715191","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Gardner, G.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00715191' target='other'> <mi>dwc_moreinfo</mi></a>","P00715191","1841",NA,NA,NA,NA,"Mart.","Pipoly III","province de Goyaz","P00715191_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3877",NA
"264","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594837","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594837' target='other'> <mi>dwc_moreinfo</mi></a>","P04594837","1873","2","12",NA,NA,"Mart.",NA,"São Sebastião da Raira.","P04594837_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11134",NA
"265","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594836","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Gardner",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594836' target='other'> <mi>dwc_moreinfo</mi></a>","P04594836",NA,NA,NA,NA,NA,"Mart.",NA,NA,"P04594836_01","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1751",NA
"266","2015-09-26 11:59:58-03","MNHN","RECOLNAT_MNHN_P","P00715192","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Gardner, G.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00715192' target='other'> <mi>dwc_moreinfo</mi></a>","P00715192","1841",NA,NA,NA,NA,"Mart.","Pipoly III","province de Goyaz","P00715192_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3877",NA
"267","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594821","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Harley, R.M.|Lima, A.M.|Castro, R.|Souza, R.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594821' target='other'> <mi>dwc_moreinfo</mi></a>","P04594821","1968","10","7",NA,NA,"Mart.",NA,"Near base camp.","P04594821_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10530",NA
"268","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594822","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Harley, R.M.|Souza, R.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594822' target='other'> <mi>dwc_moreinfo</mi></a>","P04594822","1968","9","14",NA,NA,"Mart.",NA,"6 km N of base camp .","P04594822_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10025",NA
"269","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594823","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594823' target='other'> <mi>dwc_moreinfo</mi></a>","P04594823","1895","10","20",NA,NA,"Mart.",NA,"Entre Rio Paraopeba (Porto Zeferino) et Porto Feliz, Goyaz.","P04594823_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21695",NA
"270","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594824","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594824' target='other'> <mi>dwc_moreinfo</mi></a>","P04594824","1894","10","27",NA,NA,"Mart.",NA,"Ponte Alta, Chapadão do Gama, Goyaz.","P04594824_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21694",NA
"271","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594825","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594825' target='other'> <mi>dwc_moreinfo</mi></a>","P04594825","1894","10","27",NA,NA,"Mart.",NA,"Ponte Alta, Chapadão da Gama, Goyaz.","P04594825_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21694",NA
"272","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594826","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Glaziou, A.|Schwacke",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594826' target='other'> <mi>dwc_moreinfo</mi></a>","P04594826","1893","11","22",NA,NA,"Mart.",NA,"Près de Sta Luzia.","P04594826_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20398",NA
"273","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594830","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Warming",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594830' target='other'> <mi>dwc_moreinfo</mi></a>","P04594830","1864","2","19",NA,NA,"Mart.",NA,NA,"P04594830_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594832","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Warming",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594832' target='other'> <mi>dwc_moreinfo</mi></a>","P04594832",NA,NA,NA,NA,NA,"Mart.",NA,NA,"P04594832_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594835","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Gardner",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594835' target='other'> <mi>dwc_moreinfo</mi></a>","P04594835","1838","8","1",NA,NA,"Mart.",NA,NA,"P04594835_01","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1751",NA
"276","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594838","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Saint-Hilaire",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594838' target='other'> <mi>dwc_moreinfo</mi></a>","P04594838","1816","1","1",NA,NA,"Mart.",NA,NA,"P04594838_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1179",NA
"277","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594839","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Ratter, J.A.|Ferreira, A.|Castro, R.A.|Andrelinho",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594839' target='other'> <mi>dwc_moreinfo</mi></a>","P04594839","1968","7","4",NA,NA,"Mart.",NA,"Close to the base camp of the expedition.","P04594839_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2084",NA
"278","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594840","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Philcox, D.|Fereira, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594840' target='other'> <mi>dwc_moreinfo</mi></a>","P04594840","1968","3","22",NA,NA,"Mart.",NA,"2 km W of km 264, Xavantina-Cachimbo road.","P04594840_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4613",NA
"279","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594841","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Philcox, D.|Fereira, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594841' target='other'> <mi>dwc_moreinfo</mi></a>","P04594841","1968","1","24",NA,NA,"Mart.",NA,"c.3km E of km 256, Xavantina-Cachimbo road.","P04594841_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4172",NA
"280","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594842","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Philcox, D.|Ramos, J.|Sousa, R.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594842' target='other'> <mi>dwc_moreinfo</mi></a>","P04594842","1967","11","24",NA,NA,"Mart.",NA,"Km 267, Xavantina-Cachimbo road.","P04594842_01","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3234",NA
"281","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594843","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Luetzelburg",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594843' target='other'> <mi>dwc_moreinfo</mi></a>","P04594843","1935","2","2",NA,NA,"Mart.",NA,"Serra do Araripe. Araras, Agreste.","P04594843_01","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26422",NA
"282","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594844","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Spruce, R.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594844' target='other'> <mi>dwc_moreinfo</mi></a>","P04594844","1850","5","1",NA,NA,"Mart.",NA,"In vicinibus Santarem.","P04594844_01","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594846","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Schwacke",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594846' target='other'> <mi>dwc_moreinfo</mi></a>","P04594846","1898","11","1",NA,NA,"Mart.",NA,NA,"P04594846_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13721",NA
"284","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594847","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Hooker",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594847' target='other'> <mi>dwc_moreinfo</mi></a>","P04594847","1866","1","1",NA,NA,"Mart.",NA,NA,"P04594847_01","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1753",NA
"285","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594848","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","[Gardner]",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594848' target='other'> <mi>dwc_moreinfo</mi></a>","P04594848",NA,NA,NA,NA,NA,"Mart.",NA,"Prov de Goyaz.","P04594848_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3877",NA
"286","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594849","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Claussen",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594849' target='other'> <mi>dwc_moreinfo</mi></a>","P04594849","1838","1","1",NA,NA,"Mart.",NA,NA,"P04594849_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594850","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Claussen",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594850' target='other'> <mi>dwc_moreinfo</mi></a>","P04594850","1844","1","1",NA,NA,"Mart.",NA,NA,"P04594850_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"248",NA
"288","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594851","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Claussen",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594851' target='other'> <mi>dwc_moreinfo</mi></a>","P04594851","1841","1","1",NA,NA,"Mart.",NA,NA,"P04594851_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247",NA
"289","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594852","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Claussen",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594852' target='other'> <mi>dwc_moreinfo</mi></a>","P04594852","1838","1","1",NA,NA,"Mart.",NA,NA,"P04594852_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247",NA
"290","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594853","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Claussen",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594853' target='other'> <mi>dwc_moreinfo</mi></a>","P04594853","1838","1","1",NA,NA,"Mart.",NA,NA,"P04594853_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"247",NA
"291","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594854","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Claussen",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594854' target='other'> <mi>dwc_moreinfo</mi></a>","P04594854","1843","11","1",NA,NA,"Mart.",NA,NA,"P04594854_01","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594857","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Burchell",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594857' target='other'> <mi>dwc_moreinfo</mi></a>","P04594857",NA,NA,NA,NA,NA,"Mart.",NA,NA,"P04594857_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8012",NA
"293","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594828","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594828' target='other'> <mi>dwc_moreinfo</mi></a>","P04594828","1884","11","10",NA,NA,"Mart.",NA,NA,"P04594828_01","Minas Gerais","Barbacena","-43.7736015319824","-21.2257995605469",NA,NA,"27982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15184",NA
"294","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594827","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594827' target='other'> <mi>dwc_moreinfo</mi></a>","P04594827","1884","11","10",NA,NA,"Mart.",NA,NA,"P04594827_01","Minas Gerais","Barbacena","-43.7736015319824","-21.2257995605469",NA,NA,"27982","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15184",NA
"295","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594833","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Warming",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594833' target='other'> <mi>dwc_moreinfo</mi></a>","P04594833",NA,NA,NA,NA,NA,"Mart.",NA,NA,"P04594833_01","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594831","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Warming",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594831' target='other'> <mi>dwc_moreinfo</mi></a>","P04594831",NA,NA,NA,NA,NA,"Mart.",NA,NA,"P04594831_01","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594845","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Spruce",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594845' target='other'> <mi>dwc_moreinfo</mi></a>","P04594845","1850","5","1",NA,NA,"Mart.",NA,NA,"P04594845_01","Pará","Santarém","-54.7083015441895","-2.44305992126465",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"901",NA
"298","2015-09-04 16:14:23-03","MNHN","RECOLNAT_MNHN_P","P04594829","PreservedSpecimen",NA,"Primulaceae","Cybianthus","detergens","Cybianthus detergens","Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04594829' target='other'> <mi>dwc_moreinfo</mi></a>","P04594829","1882","10","12",NA,NA,"Mart.",NA,"Près Ouro Preto.","P04594829_01","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12931",NA
"299","2020-10-01 14:16:28-03","JBB","HEPH","8759","S","Plantae","Primulaceae","Cybianthus","detergens","Cybianthus detergens","Vieira, RF; Álvares-Silva, O; Salles, AEH; Salas, AR","472","Southern America","Brasil",NA,NA,"Medicinal. Coleta realizada com 'S. Beija'; Curados tradicional de Brazlândia para reconhecimento das espécies medicinais empregadas",NA,"1990","09","25","Dicotyledon","Ericales","Mart.","Freitas, MF","Fazenda do Seu Beja",NA,"Distrito Federal","Brazlândia","-48.166667","-15.583333","900","900",NA,NA,"2019","-48.166667","-15.583333","11","28",NA,NA,NA,NA,NA,NA
