"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","locality","phylum","order","scientificNameAuthorship","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1033176","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"S. de Souza Silva","1996","08","28","Brazil","Goiás","Sao Miguel do Araguaia","-50.1628","-13.275",NA,NA,"NY01033176","NY01033176_01","56",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1216079' target='other'> <mi>dwc_moreinfo</mi></a>","fazenda São Judas Tadeu. Folha: SD-22-XC.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","573323","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R. C. Barneby",NA,NA,NA,"S. C. de Sant'Ana","1993","10","06","Brazil","Sergipe","Santa Luzia do Itanhi","-37.4481","-11.3508",NA,NA,"NY00573323","NY00573323_01","404",NA,NA,"Flores em álcool <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424173' target='other'> <mi>dwc_moreinfo</mi></a>","Entrada a 1 km a esquerda da estrada Sta. Luzia/Crasto; ca. 1 km adentro","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00935733","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","G. P. Lewis",NA,NA,NA,"G. G. Hatschbach","1995","05","10","Brazil","Mato Grosso","Salto do Céu","-58.1267","-15.1297",NA,NA,"NY00935733","NY00935733_01","62581",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994041' target='other'> <mi>dwc_moreinfo</mi></a>","Rio Branco, Salto das Nuvens","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00935718","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"K. B. Strier","1983","09","19","Brazil","Minas Gerais",NA,"-41.83","-19.67",NA,NA,"NY00935718","NY00935718_01","1164",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993679' target='other'> <mi>dwc_moreinfo</mi></a>","Caratinga, Estacao Biologica de Caratinga.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","684733","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R. C. Koeppen",NA,NA,NA,"J. J. Wurdack","1946","09","18","Brazil","Rio Grande do Norte",NA,NA,NA,NA,NA,"NY00684733","NY00684733_01","B-174",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880459' target='other'> <mi>dwc_moreinfo</mi></a>","Between Ponte Velha and Pitimbu along drainage ditch, south of Natal.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-27 13:35:00-03","NY","NYBG","573334","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R. O. Vanni",NA,NA,NA,"J. Herrera","1996","02","04","Argentina","Misiones","Iguazú",NA,NA,NA,NA,"NY00573334","NY00573334_01","142",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424174' target='other'> <mi>dwc_moreinfo</mi></a>","Parque Nacional Iguazú. Puerto Canoas","Magnoliophyta","Fabales",NA,"South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00959289","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R. C. Barneby",NA,NA,NA,"R. F. Vieira","1990","08","09","Brazil","Distrito Federal","Brasília","-47.9297","-15.7797",NA,NA,"NY00959289","NY00959289_01","360","910","910","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030385' target='other'> <mi>dwc_moreinfo</mi></a>","Fercal. APA da Cafuringa. A 38 km. do Cenargen.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00935721","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","B. A. S. Pereira",NA,NA,NA,"B. A. S. Pereira","1995","10","22","Brazil","Minas Gerais","Unaí","-46.75","-16.25",NA,NA,"NY00935721","NY00935721_01","2940","650","650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993838' target='other'> <mi>dwc_moreinfo</mi></a>","Mata ciliar do ribeirao Quebra. Km 128 da rodovia Arinos/Unaí","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1758913","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","P. da C. Gadelha Neto",NA,NA,NA,"A. A. M. Araújo","2008","02","22","Brazil","Paraíba","João Pessoa","-34.8631","-7.1119",NA,NA,"NY01758913","NY01758913_01","77","47",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2013734' target='other'> <mi>dwc_moreinfo</mi></a>","Cabo Branco: Falésia do Cabo Branco.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","684729","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"H. de F. Leitão Filho","1967","09","20","Brazil","São Paulo","Rio Claro","-47.56","-22.41",NA,NA,"NY00684729","NY00684729_01","221",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880454' target='other'> <mi>dwc_moreinfo</mi></a>","Horto Florestal da Comanhia Paulista","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","1462180","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","D. M. Cavalcanti Ferreira",NA,NA,NA,"D. M. Cavalcanti Ferreira","2010","08","22","Brazil","Pernambuco","Goiana","-34.8206","-7.6061",NA,NA,"NY01462180","NY01462180_01","229",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1551614' target='other'> <mi>dwc_moreinfo</mi></a>","RPPN Fazenda Tabatinga. Borda do fragmento.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","573325","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"B. B. Klitgaard","1994","01","03","Brazil","Bahia","Caetité","-42.42","-14.12",NA,NA,"NY00573325","NY00573325_01","66","600","700","dry fruits, leaves and fruits in FAA, leaves in silica gel, and photos <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424183' target='other'> <mi>dwc_moreinfo</mi></a>","On rd. BR 030, Brumado-Caetité. Ca. 5 km before coming to Caetité, turning right by tile factory on dirt rd. Km 0.5 on that rd.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00935719","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"K. B. Strier","1983","10","26","Brazil","Minas Gerais",NA,"-41.83","-19.67",NA,NA,"NY00935719","NY00935719_01","630",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993723' target='other'> <mi>dwc_moreinfo</mi></a>","Caratinga, Estacao Biologica de Caratinga.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","519471","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R. C. Barneby",NA,NA,NA,"S. C. de Sant'Ana","1993","10","06","Brazil","Sergipe","Santa Luzia do Itanhi","-37.4481","-11.3508",NA,NA,"NY00519471",NA,"404",NA,NA,"Flores em álcool <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424172' target='other'> <mi>dwc_moreinfo</mi></a>","Entrada a 1 km a esquerda da estrada Sta. Luzia/Crasto; ca. 1 km adentro","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","fluid-preserved",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1018093","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"S. J. da Silva Neto","2001","09","14","Brazil","Rio de Janeiro","Nova Iguaçú","-43.4508","-22.7594",NA,NA,"NY01018093","NY01018093_01","1475",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1248661' target='other'> <mi>dwc_moreinfo</mi></a>","Trilha Barrelão - Boa Esperança.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00959280","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","M. T. K. Arroyo",NA,NA,NA,"G. T. Prance","1964","10","09","Brazil","Mato Grosso","Água Boa","-52.1583","-14.0503",NA,NA,"NY00959280","NY00959280_01","59319",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030317' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Roncador. 50 Km north of Chavantina, Rio Vau.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","777439","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","L. P. de Queiroz; P. Hervencio",NA,NA,NA,"W. Ganev","1992","10","15","Brazil","Bahia","Abaíra","-41.83","-13.28",NA,NA,"NY00777439","NY00777439_01","1231","970","970","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424168' target='other'> <mi>dwc_moreinfo</mi></a>","Mendonça de Daniel Abreu, a 3 km de Catolés, à beira do rio do Ribeirao","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00959290","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","H. G. P. Santos",NA,NA,NA,"H. G. P. Santos","1996","07","10","Brazil","Goiás","Niquelândia","-48.4597","-14.4739",NA,NA,"NY00959290","NY00959290_01","476",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030389' target='other'> <mi>dwc_moreinfo</mi></a>","Margem direita do rio Bagagem, 60 m da ponte nova sobre o rio Bagagem","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00959264","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","G. Pereira-Silva",NA,NA,NA,"G. Pereira-Silva","1992","07","07","Brazil","Goiás","Niquelândia","-48.97","-14.63",NA,NA,"NY00959264","NY00959264_01","1194","400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030384' target='other'> <mi>dwc_moreinfo</mi></a>","5 km a sudoeste da sede da Fazenda Agua Quente; Regiao de Garimpo","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","573322","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","A. Laurênio",NA,NA,NA,"K. Andrade","1995","05","19","Brazil","Pernambuco","Buíque","-37.17","-8.62",NA,NA,"NY00573322","NY00573322_01 NY00573322_02","47","790","790","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424170' target='other'> <mi>dwc_moreinfo</mi></a>","Fazenda Laranjeiras, vertentes a sotavento da Chapada de Sao Jose","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00935742","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"G. M. Araújo","1989","09","08","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY00935742","NY00935742_01","658",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993874' target='other'> <mi>dwc_moreinfo</mi></a>","Fazenda Experimental do Glória, U.F.U., Uberlândia","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","777438","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","L. P. de Queiroz; P. Hervencio",NA,NA,NA,"W. Ganev","1992","09","25","Brazil","Bahia","Abaíra","-41.85","-13.3",NA,NA,"NY00777438","NY00777438_01","1178","1050","1050","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424167' target='other'> <mi>dwc_moreinfo</mi></a>","Estrada Catolés-Abaíra, saída de Catolés","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00959286","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R. C. Barneby",NA,NA,NA,"B. M. T. Walter","1992","06","11","Brazil","Goiás","Niquelândia","-48.32","-14.03",NA,NA,"NY00959286","NY00959286_01","1610","470","470","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030357' target='other'> <mi>dwc_moreinfo</mi></a>","Faz. Serra Negra (Niqueltocantins). Serra Negra; p/o lado do bagagem. Ao lado da linha de transmissao (elet.) Area de influencia da UHE Serra da Mesa. Local da futura ilha de Serra Negra","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","02098514","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","L. A. Pereira",NA,NA,NA,"L. A. Pereira","2011","02","22","Brazil","Paraíba","João Pessoa","-34.8631","-7.115",NA,NA,"NY02098514","NY02098514_01","152","47",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2488465' target='other'> <mi>dwc_moreinfo</mi></a>","Mata Ciliar do Rio Cabelo: Mangabeira.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","684732","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R. S. Cowan",NA,NA,NA,"T. S. dos Santos","1970","08","22","Brazil","Bahia","Ilhéus","-39.2273659","-14.771874",NA,NA,"NY00684732","NY00684732_01","1024",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=880458' target='other'> <mi>dwc_moreinfo</mi></a>","CEPEC.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","777440","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","L. P. de Queiroz; P. Hervencio",NA,NA,NA,"W. Ganev","1994","02","21","Brazil","Bahia","Abaíra","-41.85","-13.28",NA,NA,"NY00777440","NY00777440_01 NY00777440_02","2982","1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424169' target='other'> <mi>dwc_moreinfo</mi></a>","Mendonça de Daniel Abreu","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00935720","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"K. B. Strier","1983","10","31","Brazil","Minas Gerais",NA,"-41.83","-19.67",NA,NA,"NY00935720","NY00935720_01","627",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=993729' target='other'> <mi>dwc_moreinfo</mi></a>","Caratinga, Estacao Biologica de Caratinga.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","01091675","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"H. C. de Lima","2005","01","13","Brazil","Rio de Janeiro","Saquarema","-42.5325","-22.8789",NA,NA,"NY01091675","NY01091675_01","6247",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1250733' target='other'> <mi>dwc_moreinfo</mi></a>","Morro dos Pregos, Sítio Guaicurus, alto do morro atrás da sede.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00959284","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R. C. Barneby",NA,NA,NA,"B. M. T. Walter","1996","06","27","Brazil","Goiás","Uruaçu","-49.07","-14.35",NA,NA,"NY00959284","NY00959284_01","3380","430","430","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030365' target='other'> <mi>dwc_moreinfo</mi></a>","Ao Norte de Uruaçu. Regiao dos Corregos vermelho e Macaco. Rumo Agral Dalur- Jeriaçu. Futuro reservatorio do AHE Serra da Mesa","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00959283","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R. C. Barneby",NA,NA,NA,"B. M. T. Walter","1996","02","07","Brazil","Goiás","Uruaçu","-49","-14.38",NA,NA,"NY00959283","NY00959283_01","3052","400","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030364' target='other'> <mi>dwc_moreinfo</mi></a>","Estrada de terra da BR-153; passando pela Vila Agua Branca; para a Fazendas Porteira Grande. Cerca de 6 km. apos a sede. Area de influencia do AHE Serra da Mesa.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","02686773","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"L. de S. Leoni","2008","11",NA,"Brazil","Minas Gerais","Carangola","-42.0293998718262","-20.7331008911133",NA,NA,"NY02686773","NY02686773_01","7254",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2960825' target='other'> <mi>dwc_moreinfo</mi></a>","Rio Carangola, córrego da Lage","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,"21913","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","02707642","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"L. G. Rigon","2015","10","28","Brazil","Rio de Janeiro","Mendes","-43.7327995300293","-22.5266990661621",NA,NA,"NY02707642","NY02707642_01","884",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2991547' target='other'> <mi>dwc_moreinfo</mi></a>","Conglomerado 80-2-1-1. UTM do Ponto central: E (629606m) N (7511284m). Fuso do GPS (23K).","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,"9614","auto",NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00959263","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","M. Aparecida da Silva",NA,NA,NA,"M. Aparecida da Silva","1999","03","23","Brazil","Tocantins","Lagoa da Confusão","-50.4811","-10.4633",NA,NA,"NY00959263","NY00959263_01","4088","195","195","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030377' target='other'> <mi>dwc_moreinfo</mi></a>","Ilha do Bananal. Sede do Parque Nacional do Araguaia","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00959262","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","B. M. T. Walter",NA,NA,NA,"B. M. T. Walter","1997","10","16","Brazil","Goiás","Barro Alto","-48.95","-14.63",NA,NA,"NY00959262","NY00959262_01","3917","430","430","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030369' target='other'> <mi>dwc_moreinfo</mi></a>","Reservatório em formaçao do AHE Serra da Mesa. Regiao do Rio Maranhao, anterior ao Rio das Almas","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00959288","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","R. C. Barneby",NA,NA,NA,"G. Pereira-Silva","1996","03","20","Brazil","Goiás","Caldas Novas","-48.52","-17.83",NA,NA,"NY00959288","NY00959288_01","3556","560","560","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1030381' target='other'> <mi>dwc_moreinfo</mi></a>","Alternativa 9; margem direita do Rio Corumba; margem esquerda do corrego","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00935712","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa",NA,NA,NA,NA,"R. C. de Mendonça","1996","11","14","Brazil","Goiás","Alto Paraíso de Goiás","-47.9167","-14.2772",NA,NA,"NY00935712","NY00935712_01","2998",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=994060' target='other'> <mi>dwc_moreinfo</mi></a>","Estrada de chao entre Sao Jorge e Colinas do Sul, fazenda Novo Horizonte (bordeando o rio Tocantins, próximo ao encontro com do rio Sao Miguel)","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","1144857","PreservedSpecimen","Plantae","Fabaceae","Apuleia","leiocarpa","Apuleia leiocarpa","L. P. de Queiroz",NA,NA,NA,"D. B. O. S. Cardoso","2005","09","21","Brazil","Bahia","Itaberaba","-40.5369","-12.3878",NA,NA,"NY01144857","NY01144857_01","809","540","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1299506' target='other'> <mi>dwc_moreinfo</mi></a>","ARIE Serra do Orobó. Serra da Gameleira.","Magnoliophyta","Fabales","(Vogel) J.F.Macbr.","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
