"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"277","2020-12-21 16:32:45-03","MBM","MBM","30375","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hatschbach, G.","7198",NA,NA,NA,"Southern America","Brazil",NA,NA,"Arbusto do cerrado, flor amarela","MBM030375",NA,NA,"A. Juss.","Anderson, W.R.","Paraná","Rio das Cinzas, Barra do Perdizes","MBM030375","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA,NA,NA
"278","2020-12-21 16:32:45-03","MBM","MBM","19390","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hatschbach, G.","27106",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM019390",NA,NA,"A. Juss.","Anderson, W.R.","Paraná","Morro Pelado","MBM019390","Sengés","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA
"279","2020-12-21 16:32:45-03","MBM","MBM","250585","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Amorim, A.M.; et al.; et al.","2489",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM250585",NA,NA,"A. Juss.","Amorim, A.M.","Bahia","Distrito de Ihatu","MBM250585","Andaraí","-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,NA,NA,NA,NA,"58558","auto",NA,NA,NA,NA,NA,NA
"280","2020-12-21 16:32:45-03","MBM","MBM","38595","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hatschbach, G.; Kummrow, R.; Kummrow, R.","37182",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM038595",NA,NA,"A. Juss.","Amorim, A.M.","Goiás","Capão do Ouro","MBM038595 MBM038595_2","Alexânia","-48.5071983337402","-16.0821990966797",NA,NA,NA,NA,NA,NA,NA,NA,"32626","auto",NA,NA,NA,NA,NA,NA
"281","2020-12-21 16:32:45-03","MBM","MBM","62690","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Christenson, G.M.; et al.; et al.","1122",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM062690",NA,NA,"A. Juss.","Anderson, W.R.","Mato Grosso do Sul","Rod. BR-267, west of Bataguaçu","MBM062690","Bataguaçu","-52.4221992492676","-21.7141990661621",NA,NA,NA,NA,NA,NA,NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA
"282","2020-12-21 16:32:45-03","MBM","MBM","342348","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, A.R.; et al.; et al.","562","2007","10","12","Southern America","Brazil",NA,NA,"Arbusto heliófito ca. 2m. Flores amarelas.","MBM342348",NA,NA,"A. Juss.","Cordeiro, J.; Barboza, E.","Minas Gerais","Morro p#?#roximo ao Poço das Virgens","MBM342348 MBM342348_2","Carmo do Rio Claro","-46.1189002990723","-20.9719009399414","826","826",NA,NA,NA,"2008",NA,NA,"25874","auto",NA,NA,NA,NA,NA,NA
"283","2020-12-21 16:32:45-03","MBM","MBM","35581","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Anderson, W.R.","11571",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM035581",NA,NA,"A. Juss.","Anderson, W.R.","Minas Gerais","Biri-Biri","MBM035581 MBM035581_2","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"284","2020-12-21 16:32:45-03","MBM","MBM","30570","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hatschbach, G.","34559",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM030570",NA,NA,"A. Juss.","Anderson, W.R.","Minas Gerais","Rod. BR-153","MBM030570","Frutal","-48.940601348877","-20.0247001647949",NA,NA,NA,NA,NA,NA,NA,NA,"46367","auto",NA,NA,NA,NA,NA,NA
"285","2020-12-21 16:32:45-03","MBM","MBM","306603","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Zappi, D.C.; et al.; et al.","s.n.","1985","09","02","Southern America","Brazil",NA,NA,NA,"MBM306603",NA,NA,"A. Juss.","Volpi, R.L.","Minas Gerais","Serra do Cabral","MBM306603","Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"286","2020-12-21 16:32:45-03","MBM","MBM","272742","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Linsingen, L. von; et al.; et al.","77","1999","09","06","Southern America","Brazil",NA,NA,NA,"MBM272742",NA,NA,"A. Juss.","Anderson, W.R.","Paraná","Parque Estadual do Cerrado, Rio Santo Antônio","MBM272742","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"287","2020-09-15 17:55:45-03","UESC","UESC","12033","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, R.R.","918","2003","09","30",NA,"Brasil",NA,NA,"Campo rupestre.; Árvore 2,50m.","UESC0012033","Angiospermae","Florideophycidae","A.Juss.",NA,"Distrito Federal",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"288","2020-09-15 17:55:45-03","UESC","UESC","12033","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Silva, R.R.","918","2003","09","30",NA,"Brasil",NA,NA,"Campo rupestre.; Árvore 2,50m.","UESC0012033","Angiospermae","Florideophycidae","A.Juss.",NA,"Distrito Federal",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"289","2015-09-05 09:06:25-03","MNHN","RECOLNAT_MNHN_P","P05598256","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Richards, P.W.",NA,"1968","7","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598256' target='other'> <mi>dwc_moreinfo</mi></a>","P05598256",NA,NA,"A.Juss.","Sebastiani","Mato Grosso","Fazenda Patizal, nr. São Felix.","P05598256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6491",NA,NA,NA
"290","2015-09-05 09:06:25-03","MNHN","RECOLNAT_MNHN_P","P05598253","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Ratter, J.A.|Ramos, J.",NA,"1967","8","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598253' target='other'> <mi>dwc_moreinfo</mi></a>","P05598253",NA,NA,"A.Juss.","Sebastiani","Mato Grosso","1 km S. of Xavantina.","P05598253_01",NA,"-52.33333","-14.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"452",NA,NA,NA
"291","2015-09-05 09:01:25-03","MNHN","RECOLNAT_MNHN_P","P05598288","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Argent, G.C.G.|Richards",NA,"1968","8","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598288' target='other'> <mi>dwc_moreinfo</mi></a>","P05598288",NA,NA,"A.Juss.","Sebastiani","Mato Grosso","B.C.l transect, Base Camp.","P05598288_01",NA,"-51.76667","-12.81667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6656",NA,NA,NA
"292","2015-09-05 09:06:25-03","MNHN","RECOLNAT_MNHN_P","P05598265","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hatschbach, G.",NA,"1967","8","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598265' target='other'> <mi>dwc_moreinfo</mi></a>","P05598265",NA,NA,"A.Juss.","Sebastiani","Paraná","Fazenda Lagoa.","P05598265_01","Cianorte","-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,"16939",NA,NA,NA
"293","2015-09-05 08:42:33-03","MNHN","RECOLNAT_MNHN_P","P05597043","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Krukoff, B.A.",NA,"1936","9","11",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597043' target='other'> <mi>dwc_moreinfo</mi></a>","P05597043",NA,NA,"A.Juss.",NA,"Amazonas","Near Palmares.","P05597043_01","São Paulo de Olivença","-68.8724975585938","-3.37832999229431",NA,NA,NA,NA,NA,NA,NA,NA,"362329","auto",NA,NA,"8575",NA,NA,NA
"294","2015-09-05 08:42:33-03","MNHN","RECOLNAT_MNHN_P","P05597044","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hatschbach, G.",NA,"1960","9","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597044' target='other'> <mi>dwc_moreinfo</mi></a>","P05597044",NA,NA,"A.Juss.",NA,"Paraná","Rio das Cinzas, Barra dos Perdizes.","P05597044_01","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,"7198",NA,NA,NA
"295","2015-09-05 09:06:25-03","MNHN","RECOLNAT_MNHN_P","P05598270","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hatschbach, G.|Guimarães, O.",NA,"1970","8","9",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598270' target='other'> <mi>dwc_moreinfo</mi></a>","P05598270",NA,NA,"A.Juss.","Sebastiani","Mato Grosso do Sul","Rod. BR 267.","P05598270_01","Rio Brilhante","-54.5463981628418","-21.8019008636475",NA,NA,NA,NA,NA,NA,NA,NA,"65544","auto",NA,NA,"24543",NA,NA,NA
"296","2015-09-05 09:06:25-03","MNHN","RECOLNAT_MNHN_P","P05598256","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Richards, P.W.",NA,"1968","7","22",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598256' target='other'> <mi>dwc_moreinfo</mi></a>","P05598256",NA,NA,"A.Juss.","Sebastiani","Mato Grosso","Fazenda Patizal, nr. São Felix.","P05598256_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6491",NA,NA,NA
"297","2015-09-05 09:06:25-03","MNHN","RECOLNAT_MNHN_P","P05598253","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Ratter, J.A.|Ramos, J.",NA,"1967","8","23",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598253' target='other'> <mi>dwc_moreinfo</mi></a>","P05598253",NA,NA,"A.Juss.","Sebastiani","Mato Grosso","1 km S. of Xavantina.","P05598253_01",NA,"-52.33333","-14.73333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"452",NA,NA,NA
"298","2015-09-05 09:01:25-03","MNHN","RECOLNAT_MNHN_P","P05598288","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Argent, G.C.G.|Richards",NA,"1968","8","14",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598288' target='other'> <mi>dwc_moreinfo</mi></a>","P05598288",NA,NA,"A.Juss.","Sebastiani","Mato Grosso","B.C.l transect, Base Camp.","P05598288_01",NA,"-51.76667","-12.81667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6656",NA,NA,NA
"299","2015-09-05 09:06:25-03","MNHN","RECOLNAT_MNHN_P","P05598265","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hatschbach, G.",NA,"1967","8","24",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598265' target='other'> <mi>dwc_moreinfo</mi></a>","P05598265",NA,NA,"A.Juss.","Sebastiani","Paraná","Fazenda Lagoa.","P05598265_01","Cianorte","-52.6049995422363","-23.6632995605469",NA,NA,NA,NA,NA,NA,NA,NA,"32009","auto",NA,NA,"16939",NA,NA,NA
"300","2015-09-05 08:42:33-03","MNHN","RECOLNAT_MNHN_P","P05597043","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Krukoff, B.A.",NA,"1936","9","11",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597043' target='other'> <mi>dwc_moreinfo</mi></a>","P05597043",NA,NA,"A.Juss.",NA,"Amazonas","Near Palmares.","P05597043_01","São Paulo de Olivença","-68.8724975585938","-3.37832999229431",NA,NA,NA,NA,NA,NA,NA,NA,"362329","auto",NA,NA,"8575",NA,NA,NA
"301","2015-09-05 08:42:33-03","MNHN","RECOLNAT_MNHN_P","P05597044","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hatschbach, G.",NA,"1960","9","8",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05597044' target='other'> <mi>dwc_moreinfo</mi></a>","P05597044",NA,NA,"A.Juss.",NA,"Paraná","Rio das Cinzas, Barra dos Perdizes.","P05597044_01","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,"7198",NA,NA,NA
"302","2015-09-05 09:06:25-03","MNHN","RECOLNAT_MNHN_P","P05598270","PreservedSpecimen",NA,"Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Hatschbach, G.|Guimarães, O.",NA,"1970","8","9",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05598270' target='other'> <mi>dwc_moreinfo</mi></a>","P05598270",NA,NA,"A.Juss.","Sebastiani","Mato Grosso do Sul","Rod. BR 267.","P05598270_01","Rio Brilhante","-54.5463981628418","-21.8019008636475",NA,NA,NA,NA,NA,NA,NA,NA,"65544","auto",NA,NA,"24543",NA,NA,NA
"303","2020-10-01 14:22:42-03","JBB","HEPH","12299","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Boaventura, M","343","1996","10","04","Southern America","Brasil",NA,NA,"Desfolhada.",NA,"Dicotyledon","Malpighiales","A.Juss.","Nóbrega, MGG","Distrito Federal","Jardim Botânico de Brasília",NA,"Brasília","-47.85","-15.866667","1102","1102",NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-10-01 14:22:42-03","JBB","HEPH","13076","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Nóbrega, MGG","778","1997","09","16","Southern America","Brasil",NA,NA,"Muito frequente",NA,"Dicotyledon","Malpighiales","A.Juss.","Nóbrega, MGG","Goiás","Fazenda Recanto do Sol",NA,"Pirenópolis","-48.919444","-15.804722","1102","1102",NA,"-48.919444","-15.804722","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-10-01 14:22:42-03","JBB","HEPH","15258","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Nóbrega, MGG; et al.","1012","1999","09","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Nóbrega, MGG","Distrito Federal","Jardim Botânico de Brasília próximo a DAG",NA,"Brasília","-47.85","-15.866667","1025","1025",NA,"-47.85","-15.866667","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-10-01 14:22:42-03","JBB","HEPH","15267","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Nóbrega, MGG; et al.","1021","1999","09","16","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Nóbrega, MGG","Distrito Federal","Jardim Botânico de Brasília",NA,"Brasília","-47.85","-15.866667","1025","1025",NA,"-47.85","-15.866667","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-10-01 14:22:42-03","JBB","HEPH","15817","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Nóbrega, MGG; Jesus, FPR de","1257","2000","08","15","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Paiva, VF","Distrito Federal","Jardim Botânico de Brasília na Trilha ecológica",NA,"Brasília","-47.85","-15.866667","1025","1025",NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-10-01 14:22:42-03","JBB","HEPH","15844","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Nóbrega, MGG","1284","2000","08","25","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Martins, RC; Oliveira, MS","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília próximo a área de lazer",NA,"Brasília","-47.85","-15.866667","1025","1025",NA,"-47.85","-15.866667","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-10-01 14:22:42-03","JBB","HEPH","16254","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Ramos, AE; Oliveira, MS","1562","2001","07","07","Southern America","Brasil",NA,NA,"Esteril (C1-8B = C1-6C)",NA,"Dicotyledon","Malpighiales","A.Juss.","Ramos, AE","Minas Gerais","Área da Barragem Mata Velha - MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-10-01 14:22:42-03","JBB","HEPH","16256","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Ramos, AE; Oliveira, MS","1564","2001","07","07","Southern America","Brasil",NA,NA,"Esteril.(C1-7A)",NA,"Dicotyledon","Malpighiales","A.Juss.","Ramos, AE","Minas Gerais","Área de levantamento fitossocilógico da Barragem de Mata Velha - MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-10-01 14:22:42-03","JBB","HEPH","16387","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Ramos, AE","1624","2001","09","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Ramos, AE","Minas Gerais","Bacia do Rio Preto área do futuro reservatorio Mata Velha -MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-10-01 14:22:42-03","JBB","HEPH","17822","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Monteiro, RCB","125","2002","05","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Ramos, AE","Distrito Federal","Jardim Botânico de Brasília - Área do antigo Projeto do IBDF - próximo do Modelo Filogenético",NA,"Brasília","-47.85","-15.866667","1025","1025",NA,"-47.85","-15.866667","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-10-01 14:22:42-03","JBB","HEPH","18209","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Rodrigues Silva, R","586","2002","09","10","Southern America","Brasil",NA,NA,"flores amarelas.",NA,"Dicotyledon","Malpighiales","A.Juss.","Martins, RC","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor",NA,"Brasília","-47.85","-15.866667",NA,NA,NA,"-47.85","-15.866667","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-10-01 14:22:42-03","JBB","HEPH","21733","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Aguiar, SNF; Oliveira, MS","29","2005","04","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Aguiar, SNF","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília - Poção",NA,"Brasília","-47.85","-15.866667","1025","1025",NA,"-47.85","-15.866667","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-10-01 14:22:42-03","JBB","HEPH","22954","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Martins, RC; Oliveira, MS","620","2006","08","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Caires, CS","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,"Brasília","-47.85","-15.866667","1025","1025",NA,"-47.85","-15.866667","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-10-01 14:22:42-03","JBB","HEPH","2632","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Ramos, AE","67","1982","07","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Estação Ecológica de Águas Emendadas",NA,"Planaltina","-47.616667","-15.4375","1000","1150",NA,"-47.616667","-15.4375","2016","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-10-01 14:22:42-03","JBB","HEPH","34371","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Rocha, GPE; Lemos, HL","764","2017","09","18","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Rocha, GPE","Goiás","Campo Alegre de Goiás",NA,"Campo Alegre de Goiás","-47.714722","-17.8375","763","763",NA,"-47.714722","-17.8375","2017","09","18",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-10-01 14:22:42-03","JBB","HEPH","3641","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Reis, GC","127","1983","09","26","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,"Brasília","-47.85","-15.866667","1025","1150",NA,"-47.85","-15.866667","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-10-01 14:22:42-03","JBB","HEPH","8686","Amost","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Vieira, AOS; Pedralli, G","347A,B","1990","08","09","Southern America","Brasil",NA,NA,"8686-A; 8686-B",NA,"Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Fercal",NA,"Sobradinho","-47.916667","-15.666667",NA,NA,NA,"-47.916667","-15.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-10-01 14:22:42-03","JBB","HEPH","8686","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Vieira, AOS; Pedralli, G","347A,B","1990","08","09","Southern America","Brasil",NA,NA,"8686-A; 8686-B",NA,"Dicotyledon","Malpighiales","A.Juss.","Mamede, MCH","Distrito Federal","Fercal",NA,"Sobradinho","-47.916667","-15.666667",NA,NA,NA,"-47.916667","-15.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-10-01 14:22:42-03","JBB","HEPH","9385","S","Plantae","Malpighiaceae","Heteropterys","byrsonimifolia","Heteropterys byrsonimifolia","Ramos, AE","764","1994","04","15","Southern America","Brasil",NA,NA,"Com 26cm de circunf.a 30 cm do solo, estéril(B-21-1;A-1-3)",NA,"Dicotyledon","Malpighiales","A.Juss.","Ramos, AE","Tocantins","Serra do Lajeado",NA,"Palmas","-48.216667","-10",NA,NA,NA,"-48.216667","-10","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
