"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","recordedBy","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"41","2021-03-15 16:37:00-03","NY","NYBG","01839607","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1996","01","14","Venezuela","Amazonas",NA,NA,NA,NA,NA,"NY01839607","NY01839607_01","B. Marazzi",NA,"109","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2071855' target='other'> <mi>dwc_moreinfo</mi></a>","Yutaje, Cor-coro river edge, near Yutaje Motel.","200",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2021-03-15 16:37:00-03","NY","NYBG","00981648","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris sapindifolia","(Vogel) H.S.Irwin & Barneby",NA,"1972","01","05","Brazil","Bahia","Santa Cruz Cabrália","-39.1815805","-16.3721094",NA,NA,"NY00981648","NY00981648_01","H. S. Irwin; R. C. Barneby","A. Euponino","106","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1099521' target='other'> <mi>dwc_moreinfo</mi></a>","Reserva Biológica do Pau-brasil",NA,NA,"Magnoliophyta","Fabales","sapindifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2021-03-15 16:37:00-03","NY","NYBG","00981356","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S.Irwin & Barneby",NA,"1981","06","22","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00981356","NY00981356_01","R. C. Barneby","E. P. Heringer","7166","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098215' target='other'> <mi>dwc_moreinfo</mi></a>","Reserva Ecológica do IBGE",NA,NA,"Magnoliophyta","Fabales","bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","01160878","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1988","02","18","Brazil","Roraima",NA,"-61.42","3.37",NA,NA,"NY01160878","NY01160878_01","G. P. Lewis","J. A. Ratter","R6322","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370449' target='other'> <mi>dwc_moreinfo</mi></a>","SEMA Ecological Reserve, Ilha de Maracá. Trail 1.",NA,NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00469860","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1976","02","18","Brazil","Paraná","Paranaguá","-48.5092","-25.5203",NA,NA,"NY00469860","NY00469860_01","H. S. Irwin; R. C. Barneby","G. G. Hatschbach","38088","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=657636' target='other'> <mi>dwc_moreinfo</mi></a>","Morro do Ingles",NA,NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00981123","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S.Irwin & Barneby",NA,"1931","04","13","Brazil","Minas Gerais","Corinto","-44.4564","-18.3808",NA,NA,"NY00981123","NY00981123_01","H. S. Irwin; R. C. Barneby","Y. E. J. Mexia","5610","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097846' target='other'> <mi>dwc_moreinfo</mi></a>","Corinto. Fazenda do Diamante; slope of Serra do Angico","675","675","Magnoliophyta","Fabales","bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01839219","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria","H.S.Irwin & Barneby",NA,"1912",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,"NY01839219","NY01839219_01 NY01839219_02","R. C. Barneby; H. S. Irwin","E. Hassler","10953","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2103245' target='other'> <mi>dwc_moreinfo</mi></a>","In altaplanitie; Sierra de Amambay",NA,NA,"Magnoliophyta","Fabales","unifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2016-09-27 05:27:00-03","NY","NYBG","01839164","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1979","05","12","Venezuela","Amazonas",NA,"-67.05","1.93",NA,NA,"NY01839164","NY01839164_01",NA,"R. L. Liesner","7366","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2098426' target='other'> <mi>dwc_moreinfo</mi></a>","Solano. 20 km. NE of San Carlos de Río Negro (ca. 20 km. S of confluence of Río Negro and Brazo Casiquiare).","120",NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00981301","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S.Irwin & Barneby",NA,"2000","03","01","Brazil","Goiás","Nova Roma","-46.8789","-13.7283",NA,NA,"NY00981301","NY00981301_01","R. C. Barneby","D. Alvarenga","1296","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098096' target='other'> <mi>dwc_moreinfo</mi></a>","Estrada que dá acesso à balsa do Rio Paranã","565","565","Magnoliophyta","Fabales","bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01839169","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1951","02","21","Venezuela","Amazonas",NA,"-67.04111111","3.958888889",NA,NA,"NY01839169","NY01839169_01","R. C. Barneby; H. S. Irwin","R. S. Cowan","31593","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2099812' target='other'> <mi>dwc_moreinfo</mi></a>","Santa Barbara Savanna, junction of Ríos Ventuari & Orinoco","100","100","Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01160972","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1978","06","11","Brazil","Pará",NA,"-51.97281","-6.6415893",NA,NA,"NY01160972","NY01160972_01","H. S. Irwin; R. C. Barneby","C. S. Rosário","18","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370574' target='other'> <mi>dwc_moreinfo</mi></a>","Sao Felix de Xingú. Ponto 22, folha SC 22 - VC.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00981354","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S.Irwin & Barneby",NA,"1966","04","28","Brazil","Distrito Federal","Brasília","-47.82","-15.87",NA,NA,"NY00981354","NY00981354_01","H. S. Irwin; R. C. Barneby","H. S. Irwin","15413","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098211' target='other'> <mi>dwc_moreinfo</mi></a>","Near Côrrego Taquari, E. of Lagôa Paranoá","975","975","Magnoliophyta","Fabales","bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","196607","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1991","09","24","Peru","Loreto","Requena","-73.75","-4.92",NA,NA,"NY00196607",NA,NA,"W. de Jong","189","South America",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=408621' target='other'> <mi>dwc_moreinfo</mi></a>","Santa Rosa, Rio Ucayali",NA,NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00981269","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1966","05","27","Brazil","Mato Grosso",NA,"-51.83","-12.82",NA,NA,"NY00981269","NY00981269_01","H. S. Irwin; R. C. Barneby","H. S. Irwin","16073","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098357' target='other'> <mi>dwc_moreinfo</mi></a>","Rio Turvo, ca. 210 km. N. of Xavantina. Serra do Roncador.","500","500","Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","01160836","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1996","08","10","Brazil","Amazonas",NA,"-62.766667","-0.3014",NA,NA,"NY01160836","NY01160836_01 NY01160836_02","R. C. Barneby","P. Acevedo-Rodríguez","8155","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1370636' target='other'> <mi>dwc_moreinfo</mi></a>","Along Dermini River (a tributary of Aracá River). Boat stationed at [see coordinates].","100","100","Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","01839216","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria","H.S.Irwin & Barneby",NA,"1985","04","10","Brazil","Amazonas","Humaitá","-63.0301952","-7.5112368",NA,NA,"NY01839216","NY01839216_01","R. C. Barneby","C. A. Cid Ferreira","5399","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1381955' target='other'> <mi>dwc_moreinfo</mi></a>","BR 319, Rod. Manaus-Porto Velho, a 15 Km de Humaitá.",NA,NA,"Magnoliophyta","Fabales","unifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","469891","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris velutina","H.S.Irwin & Barneby",NA,"1983","04","14","Brazil","Maranhão","Carolina","-47.42","-7.13",NA,NA,"NY00469891","NY00469891_01","R. C. Barneby","E. L. Taylor","E-1229","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=581901' target='other'> <mi>dwc_moreinfo</mi></a>","Transamazonian Highway, BR 230 and BR 10; Pedra Caida, 35 km N of Carolina. Top of Serra de Baleia","400","500","Magnoliophyta","Fabales","velutina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01839648","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1976","09","10","Colombia","Vaupés",NA,NA,NA,NA,NA,"NY01839648","NY01839648_01","R. C. Barneby; H. S. Irwin","J. L. Zarucchi","2025","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2083948' target='other'> <mi>dwc_moreinfo</mi></a>","Mitú and vicinity; lower Río Paraná-pichuna.",NA,NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01160883","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1967","01","27","Brazil","Roraima",NA,"-61.1802006","2.6780147",NA,NA,"NY01160883","NY01160883_01 NY01160883_02","H. S. Irwin; R. C. Barneby","G. T. Prance","4127","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1374362' target='other'> <mi>dwc_moreinfo</mi></a>","Ipiranga, Rio Mucajaí, between Pratinha and Rio Apiau",NA,NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00981383","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S.Irwin & Barneby",NA,"1995","06","06","Brazil","Goiás","Vila Propício","-48.9083","-15.415",NA,NA,"NY00981383","NY00981383_01","R. C. Barneby","M. L. Fonseca","296","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098224' target='other'> <mi>dwc_moreinfo</mi></a>","Chapada dos Veadeiros - Estrada de Chao, ca. 30 Km de Goianesia para Vila Propicio. Parcelas 3 e 4.",NA,NA,"Magnoliophyta","Fabales","bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00981150","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S.Irwin & Barneby",NA,"1985","01","16","Brazil","Minas Gerais",NA,"-43.8","-19.58",NA,NA,"NY00981150","NY00981150_01","R. C. Barneby","A. H. Gentry","49596","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097905' target='other'> <mi>dwc_moreinfo</mi></a>","Outskirts of Lagoa Santa on road to Jaboticatubas","750","750","Magnoliophyta","Fabales","bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2016-09-27 19:42:00-03","NY","NYBG","01839738","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1978","01","10","Venezuela","Amazonas","Atures","-67.6","5.62",NA,NA,"NY01839738","NY01839738_01 NY01839738_02","R. C. Barneby","O. Huber","1405","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2097079' target='other'> <mi>dwc_moreinfo</mi></a>","Alrededores de Puerto Ayacucho (± 9 km. al S). Caño Carinagua, alrededor del puente de la carrertera Puerto Ayacucho - Samariapo.",NA,NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01839114","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1956","09","10","Colombia",NA,NA,"-70.2362126","1.2525562",NA,NA,"NY01839114","NY01839114_01",NA,"A. S. Barclay","642","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2066528' target='other'> <mi>dwc_moreinfo</mi></a>","Comisaria del Vaupes. Mitu.",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01839628","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1892","07",NA,"Bolivia","La Paz",NA,NA,NA,NA,NA,"NY01839628","NY01839628_01","R. C. Barneby; H. S. Irwin","M. Bang","1610","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2073177' target='other'> <mi>dwc_moreinfo</mi></a>","Vic. Guanai",NA,NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01839132","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1988","10","16","Bolivia","Pando","Nicolás Suárez",NA,NA,NA,NA,"NY01839132","NY01839132_01 NY01839132_02","R. C. Barneby","S. G. Beck","17074","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2067700' target='other'> <mi>dwc_moreinfo</mi></a>","Cobija, ± 30 km. hacia Porvenir. Alrededor del arroyo Cocamita, cerca de Porvenir.","260",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01160874","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1933","06","30","Brazil","Amazonas",NA,"-70.25","-7.5",NA,NA,"NY01160874","NY01160874_01","H. S. Irwin; R. C. Barneby","B. A. Krukoff","5093","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1371226' target='other'> <mi>dwc_moreinfo</mi></a>","Near mouth of Rio Embira (Tributary of Rio Tarauaca).",NA,NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00981122","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S.Irwin & Barneby",NA,"1964","02","05","Brazil","Minas Gerais","Várzea da Palma","-44.7306","-17.5983",NA,NA,"NY00981122","NY00981122_01","H. S. Irwin; R. C. Barneby","E. P. Heringer","9665","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097823' target='other'> <mi>dwc_moreinfo</mi></a>","Varzea da Palma, Rio da Velhas",NA,NA,"Magnoliophyta","Fabales","bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01839180","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1956","04",NA,"Venezuela","Bolívar",NA,NA,NA,NA,NA,"NY01839180","NY01839180_01","R. C. Barneby; H. S. Irwin","V. Vareschi","4543","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2100810' target='other'> <mi>dwc_moreinfo</mi></a>","Cerca del Campamento Urullen, al pie de Auyantepui.","460",NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","3107447","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"2003","09","27","Brazil","Acre","Brasiléia","-69.0047","-10.7186",NA,NA,"NY03107447","NY03107447_01","D. C. Daly","D. C. Daly","11976","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757731' target='other'> <mi>dwc_moreinfo</mi></a>","Bom Futuro, Reserva Extrativista Chico Mendes, km 52 of Brasiléia-Assis Brasil road, 18 km on Ramal (side road) Tocandeira.",NA,NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00755201","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1966","11","03","Brazil","Acre","Cruzeiro do Sul","-72.7019606","-7.6245727",NA,NA,"NY00755201","NY00755201_01","H. S. Irwin; R. C. Barneby","G. T. Prance","2996","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=408622' target='other'> <mi>dwc_moreinfo</mi></a>","2-5 km west of Cruzeiro do Sul",NA,NA,"Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00981357","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S.Irwin & Barneby",NA,"1981","02","12","Brazil","Distrito Federal","Brasília","-47.33","-15.72",NA,NA,"NY00981357","NY00981357_01","R. C. Barneby","J. H. Kirkbride Jr.","3820","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098218' target='other'> <mi>dwc_moreinfo</mi></a>","Ao lado de DF 6, 1-4 km oeste do Rio Preto.","860","880","Magnoliophyta","Fabales","bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2016-09-27 19:42:00-03","NY","NYBG","01839165","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris silvestris","(Vell.) H.S.Irwin & Barneby",NA,"1989","11",NA,"Venezuela","Amazonas","Mun. Atabapo","-67.4","3.2",NA,NA,"NY01839165","NY01839165_01",NA,"J. Velazco","1128","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2098444' target='other'> <mi>dwc_moreinfo</mi></a>","Río Atacavi, Frente no. 3","100","100","Magnoliophyta","Fabales","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00981259","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S.Irwin & Barneby",NA,"1973","05","01","Brazil","Goiás","Caiapônia","-51.81666667","-17.0922",NA,NA,"NY00981259","NY00981259_01","H. S. Irwin; R. C. Barneby","W. R. Anderson","9539","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098074' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Caiapó, ca. 16 km (straight line) S of Caiapônia.","800","800","Magnoliophyta","Fabales","bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00981428","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris unifaria","H.S.Irwin & Barneby",NA,"1977","03","04","Brazil","Mato Grosso","Porto Esperidião","-58.695957","-15.720016",NA,NA,"NY00981428","NY00981428_01","H. S. Irwin; R. C. Barneby","J. H. Kirkbride Jr.","3053","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1098796' target='other'> <mi>dwc_moreinfo</mi></a>","At km 135 on the road from Caceres to S of Serra do Aguapei","190","190","Magnoliophyta","Fabales","unifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00981172","PreservedSpecimen","Plantae","Fabaceae","Senna","silvestris","Senna silvestris bifaria","H.S.Irwin & Barneby",NA,"1965",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY00981172","NY00981172_01","H. S. Irwin; R. C. Barneby","A. P. Duarte","9908","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1097951' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Cipó, km 140 mais ou menos",NA,NA,"Magnoliophyta","Fabales","bifaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
