"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","individualCount","fieldNumber","previousCatalogNumber"
"201","2020-08-20 20:39:55-03","UFSC","FLOR","37176","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Falkenberg, D.B.","2007",NA,NA,"Falkenberg, D.B.; Oliveira, C.P.L. de","11028","2007","12","15","Brasil","Santa Catarina","Florianópolis","-48.483056","-27.633889","48º28'59''W","27º38'2''S","árvore, 24m altura, 80cm dap, fruto verde (imaturo?), copa com muitos galhos horizontais (=foto na FIC). Folhas com domácias, às vezes com 2-4 domácias em covas (cor creme) na base do limbo","FLOR0037176",NA,"Morro do Canto da Lagoa, Ilha de Santa Catarina.","220","220",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-08-20 14:57:38-03","UFSC","FLOR","37195","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Falkenberg, D.B.; Oliveira, C.P.L. de","11047","2008","07","05","Brasil","Santa Catarina","Florianópolis","-48.483056","-27.633889","48º28'59''W","27º38'2''S","árvore, 70 cm dap, flor semsem, 24m altura. Folhas e ramos jovens com pilosidade ferrugínea","FLOR0037195",NA,"Morro do Canto da Lagoa, Ilha de Santa Catarina.","220","220",NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-08-20 20:39:55-03","UFSC","FLOR","24034","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G.","1994",NA,NA,"Kummrow, R.; Silva, J.M.","3343","1994","01","20","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"árvore, 5m altura, flor creme-esverdeada Habitat: mata pluvial","FLOR0024034",NA,"Castelhanos.",NA,NA,NA,"Myrtales",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"204","2020-08-20 14:57:38-03","UFSC","FLOR","5568","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","7678","1967","12","19","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"árvore, 15m altura, fruto imaturo, verde Habitat: Mata","FLOR0005568",NA,"Morro do Ribeirão, Ilha de Santa Catarina.","300","300",NA,"Myrtales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"205","2020-08-20 14:57:38-03","UFSC","FLOR","5569","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","8241","1969","03","12","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"árvore, 30m altura, flor em botão, fruto maduro, amarelado Habitat: Mata","FLOR0005569",NA,"Morro do Rio Vermelho, Ilha de Santa Catarina.","250","250",NA,"Myrtales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"206","2020-08-20 14:57:38-03","UFSC","FLOR","5570","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Klein, R.M.","10054","1972","02","22","Brasil","Santa Catarina","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"árvore, 15m altura, fruto imaturo, verde Habitat: Mata","FLOR0005570",NA,"Jordão.","100","100",NA,"Myrtales",NA,NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"207","2021-03-04 15:44:53-03","IF","SPSF","34294","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,"Natália M. Ivanauskas","2005","05","01","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5021","2004","01","16","Brasil","SP","Sete Barras","-47.866667","-24.966667",NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 28m de altura e 118cm de perímetro à altura do peito. Matriz 2217;",NA,NA,"Bairro Rio Preto, 6a Gleba, Sítio do Zé Fogão, Floresta Ombrófila Densa.",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"208","2021-03-04 15:44:53-03","IF","SPSF","30190","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,NA,NA,NA,NA,"O.Handro",NA,"1936","01","20","Brasil","SP","Jardim Botanico",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"209","2021-03-04 15:44:53-03","IF","SPSF","27811","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii",NA,NA,NA,NA,NA,"G. Hatschbach","70563","2000","03","17","Brasil","PR","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"encosta de morro",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"38300","auto","Magnoliopsida",NA,NA,NA,NA,NA
"210","2021-03-04 15:44:53-03","IF","SPSF","43831","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","N.M.Ivanaukas","2005","05","10","N.M.Ivanauskas","6293","2005","05","10","Brasil","RJ","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"GEOGRAFIA: Pedra Rolada, região de Carapitanga.;",NA,NA,"Sítio das Flores",NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,NA,NA,"34470","auto","Magnoliopsida",NA,NA,NA,NA,NA
"211","2021-02-08 12:39:18-03","UFRGS","ICN","178423","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Molz, M",NA,NA,NA,"Molz, M","s.n.","2008","02","28","Brasil","RS","Maquiné","-50.186944","-29.600833","-50.186944","-29.600833","-50.186931, -29.600754 WGS-84; 20 m de altura, Cap=197cm",NA,NA,"RBSG, Trilha da Encantada/Faxinal","655","655","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-02-08 12:39:18-03","UFRGS","ICN","153260","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Hatschbach, G",NA,NA,NA,"Barbosa, E; Silva, JM","2128","2007","03","29","Brasil","PR","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"Doação do Herbário MBM.; Árvore, 8m, fruto imaturo verde.; Mata Atlântica.",NA,NA,"Serrinha",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"213","2021-02-08 12:39:18-03","UFRGS","ICN","134358","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Sobral, M",NA,NA,NA,"Rossoni, MG","s.n.","1999","04","17","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,"A árvore estava com frutos.",NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA
"214","2021-02-08 12:39:18-03","UFRGS","ICN","161931","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Molz, M","2008","02","28","Molz, M","s.n.","2008","02","28","Brasil","RS","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"Árvore, 20 m de altura, CAP 197 cm; Floresta Atlântica de encosta",NA,NA,"Reserva Biológica Estadual da Serra Geral, Trilha da Encantada para o Faxinal","655","655","Dicotyledon",NA,"América do Sul",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"215","2021-02-08 12:39:18-03","UFRGS","ICN","184147","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Jarenkow, JA","1992","11",NA,"Jarenkow, JA","3903","1992","11",NA,"Brasil","RS","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,"Árvore com ca. 18 m altura.; Floresta Ombrófila Densa",NA,NA,"Perdida",NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
"216","2021-02-08 12:39:18-03","UFRGS","ICN","061547","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Klein, RM",NA,NA,NA,"Klein, RM","10054","1972","02","22","Brasil","SC","Governador Celso Ramos","-48.5592002868652","-27.3146991729736",NA,NA,"Árvore de 15m. Fruto imaturo verde.; Mata.",NA,NA,"Jordão","10","10","Dicotyledon",NA,"América do Sul",NA,NA,NA,"13751","auto",NA,NA,NA,NA,NA,NA
"217","2021-02-08 12:39:18-03","UFRGS","ICN","001104","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Exell, AW",NA,NA,NA,"Schultz, AR","1104","1953","11","11","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"218","2021-02-08 12:39:18-03","UFRGS","ICN","001865","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Exell, AW",NA,NA,NA,"Schultz, AR","1865","1956","03","29","Brasil","SC","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"Lenho na Xiloteca.; Árvore de 20m. Flor em botão. Fruto verde-alaranjado.; Mata.",NA,NA,"Morro da Ressacada","250","250","Dicotyledon",NA,"América do Sul",NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"219","2020-08-26 10:48:30-03","MCN-FZBRS","HAS","87548","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","iguaratensis","Buchenavia iguaratensis","N. Mattos","Mattos, N.",NA,NA,NA,"Kuhlmann, M.","2751","1951","12",NA,"Brasil","São Paulo","Santa Isabel","-46.2200012207031","-23.3099994659424",NA,NA,"SP Holotypus","HAS0087548",NA,"Igaratá",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"Isotypus","15272","auto",NA,NA,NA,NA,NA,NA
"220","2020-08-26 10:48:30-03","MCN-FZBRS","HAS","45673","PreservedSpecimen","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Nilson, A. D.",NA,NA,NA,"Nilson, A.D.","1209","2006","01",NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"mata; árvore,ca 12m alt.","HAS0045673",NA,"Reserva Biológica da Serra Geral; Vale do Ligeiro",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:03:13-03","IBt","SP","74123","S","Plantae","Combretaceae","Buchenavia","igarataensis","Buchenavia igarataensis","N.F.Mattos",NA,"1967",NA,NA,"Kuhlmann, M","2751","1951","12","12","Brasil","São Paulo","Igaratá","-46.1500015258789","-23.2000007629395",NA,NA,"Árvore da mata","SP000489","SP000489","Santa Isabel. No Sítio do Sr. João Barbosa Machado",NA,NA,NA,NA,NA,NA,NA,"Holotype","24798","auto",NA,NA,NA,NA,NA,NA
"222","2020-07-02 08:39:47-03","IBt","SP","278421","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell",NA,NA,NA,NA,"Sartori, A","32653","1995","02","08","Brasil","São Paulo","Barra do Turvo","-48.466944","-24.793611","-48.466944","-24.793611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:03:13-03","IBt","SP","357610","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Félix da Silva, MM","2011",NA,NA,"Hatschbach, G; Silva, JM; Barbosa, E","70563","2000","03","17","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,"SP024219","SP024219","Serrinha","50","100",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"224","2019-11-21 10:03:13-03","IBt","SP","129533","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Stace, CA; Alwan, AA","1981",NA,NA,"Hatschbach, G","18512","1968","01","30","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,"SP024220","SP024220","Rio do Cedro","50","100",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:03:13-03","IBt","SP","97461","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Exell, AW","1953",NA,NA,"Klein, RM","89","1950","01","27","Brasil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"Árvore da mata 20 m alt. Flores da mesma árvore do holótipo",NA,NA,"mata do Hoffman","50","50",NA,NA,NA,NA,NA,"Type?","19684","auto",NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:03:13-03","IBt","SP","490436","S","Plantae","Combretaceae","Buchenavia","kleinii","Buchenavia kleinii","Exell","Aragaki, S; Petri, L","2016","12","19","Mourad, BM; Petri, L","81","2015","10","16","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Parque Estadual das Fontes do Ipiranga",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
