"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount"
"141","2021-03-30 12:36:06-03","EAO","IAN","136666","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Oliveira, E","5651","1971","04","13","Southern America","Brasil","Pará","Belém","Mosqueiro, L.4- Q.9 - Levantamento de Mosqueiro.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 20m e 68cm circ.","IAN136666",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-30 12:36:06-03","EAO","IAN","136689","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Oliveira, E","5674","1971","04","15","Southern America","Brasil","Pará","Belém","Mosqueiro, L.5- Q.6 - Leventamento de Mosqueiro.","-48.5043983459473","-1.4558299779892",NA,"Árvore de 18m e 1,00m circ.","IAN136689",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-30 12:36:06-03","EAO","IAN","120805","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM","10135","1966","09","03","Southern America","Brasil","Pará","Belém","Reserva de Mocambo.IPEAN.","-48.5043983459473","-1.4558299779892",NA,NA,"IAN120805",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-04-08 17:37:38-03","EAO","IAN","XILO699","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM","10135","1966","09","03","Southern America","Brasil","Pará","Belém","Reserva de Mocambo.IPEAN.","-48.5043983459473","-1.4558299779892",NA,NA,"IANXILO699",NA,NA,NA,"48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-30 12:36:06-03","EAO","IAN","135806","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM","12024",NA,NA,NA,"Southern America","Brasil","Pará","Belém","Reserva Mocambo.","-48.5043983459473","-1.4558299779892",NA,"árvore 11-121.","IAN135806",NA,NA,NA,"48462","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-04-08 17:37:38-03","EAO","IAN","XILO692","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","6642","1957","10",NA,"Southern America","Brasil","Pará","Breves","local onde foi feito um inventário florestal.","-50.4803009033203","-1.68221998214722",NA,NA,"IANXILO692",NA,NA,NA,"134266","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-30 12:36:06-03","EAO","IAN","95233","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Pires, JM; Silva, NT da","6642","1957","10",NA,"Southern America","Brasil","Pará","Breves","local onde foi feito um inventário florestal.","-50.4803009033203","-1.68221998214722",NA,NA,"IAN095233",NA,NA,NA,"134266","auto","1986",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-30 12:36:06-03","EAO","IAN","174235","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Pires, JM; Fróes, RL","4940","1956","08","30","Southern America","Brasil","Pará","Breves","Perto do Igarapé Arapijó; mun. de, transecto para inventário florestal.","-50.4803009033203","-1.68221998214722",NA,NA,"IAN174235",NA,NA,NA,"134266","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-30 12:36:06-03","EAO","IAN","173279","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Brito, JM de; Hopkins, MJG","194","2000","11","16","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km30 da Rodovia PA150, ramal do Km34.","-48.7689018249512","-1.88389003276825",NA,"Aprox. 25m alt.; base com raízes tabulares; ritidoma bege, lenticelado. Ao corte laranja; resina cor de mel; cheiro de breu. Inflorescência com frutos imaturos e frutos maduros amarelo.","IAN173279",NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-30 12:36:06-03","EAO","IAN","173279","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Brito, JM de; Hopkins, MJG","194","2000","11","16","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km30 da Rodovia PA150, ramal do Km34.","-48.7689018249512","-1.88389003276825",NA,"Aprox. 25m alt.; base com raízes tabulares; ritidoma bege, lenticelado. Ao corte laranja; resina cor de mel; cheiro de breu. Inflorescência com frutos imaturos e frutos maduros amarelo.","IAN173279",NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-30 12:36:06-03","EAO","IAN","165294","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Ferreira, GC; Freitas, JC","242","1997","08","26","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental no Km-30 da rodovia PA-150. Mata de terra firme.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 12m de altura e 0120mm de diâmetro, estéril.","IAN165294",NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-30 12:36:06-03","EAO","IAN","164614","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Ribeiro, BGS; Oliveira, JCL de","2195","1996","03","27","Southern America","Brasil","Pará","Moju","Campo Experimental Embrapa Amazônia Oriental, Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso. Area 02 lote 05","-48.7689018249512","-1.88389003276825",NA,"Árvore de 12m de altura e 30cm de diâmetro.","IAN164614",NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-04-08 17:37:38-03","EAO","IAN","19138","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Riedel, L","1561",NA,NA,NA,"Southern America","Brasil","Pará","Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,"IAN019138","IAN019138_f",NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-30 12:36:06-03","EAO","IAN","184933","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Nascimento, EAP","29",NA,NA,NA,"Southern America","Brasil","Pará","Santarém","Km 67, rodovia Santarém Cuiabá , Floresta Nacional do Tapajós,mata alta de terra firme,solo de textura argilosa.","-54.7083015441895","-2.44305992126465",NA,"Árvore de 15 m de altura e 25 cm de DAP,frutos imaturos de cor creme.","IAN184933",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-30 12:36:06-03","EAO","IAN","163739","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum","Engl.","Daly, DC","Balée, WL; Ribeiro, BGS","38","1985","08","05","Southern America","Brasil","Pará","Viseu","Basin of the Rio Gurupi,Tembé Indian Reserve,6km SSW of FUNAI,Post Canindé.Terre firme moist forest on mild slope.","-46.1399993896484","-1.1966700553894",NA,"Tree cm DBH: 25:0 clear resin.&nf;White resin tree,resin used for illunination,commercialized, excellent firewood.","IAN163739",NA,NA,NA,"126900","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-02-20 13:41:56-03","INPA","INPA-CARPOTECA","155676","Carpo","Plantae","Dicotyledon Com-Clade","Sapindales","Burseraceae","Protium","giganteum","gigateum","Protium giganteum gigateum","Engl.","Daly, DC","Ferreira, CAC","9619","1987","11","18","Southern America","Brasil","Pará","Oriximinã","Cachoeira Porteira, próximo ao Porto do Índio","-57.05","-1.066667",NA,NA,"INPA0155676","INPA0155676 INPA0155676_e INPA0155676_e1",NA,NA,NA,NA,"2003",NA,"-57.05","-1.066667",NA,NA,NA,NA,NA,NA
"157","2019-10-09 11:12:16-03","UFBA","ALCB","049860","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Guedes, ML; Gusmão, EF de; et al.","7683","2000","12","12","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Buri, Trilha 01, parcela 15","-38.083333","-11.933333",NA,"de ca. 18m. de altura, fuste de ca. 15m. e copa de 18x15m. CAP. 79cm. Folhas coriáceas,com nervuras proeminentes, discolores. Inflorescência panícula.; Mata ombrofila densa","ALCB069589",NA,NA,NA,NA,NA,"2000","11","-38.083333","-11.933333",NA,NA,NA,NA,NA,NA
"158","2019-10-09 11:12:16-03","UFBA","ALCB","049892","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Guedes, ML; Gusmão, EF de; et al.","7713","2000","12","12","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, Fazenda Buri, Trilha 07, parcela 11","-38.083333","-11.933333",NA,"de ca. 15m. de altura, fuste de ca. 09m. e copa de 05x04m. CAP. 73m. Folhas com consistência cartácea, discolor.; Mata ombrofila densa","ALCB069590",NA,NA,NA,NA,NA,"2000","11","-38.083333","-11.933333",NA,NA,NA,NA,NA,NA
"159","2019-10-09 11:12:16-03","UFBA","ALCB","27293","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Guedes, ML","Guedes, ML","2302","1990","02","19","Southern America","Brasil","Pernambuco","Recife","Mata de Dois Irmãos. Módulo 11. Indivíduo nº 591.","-34.866667","-8.05",NA,"14,5m de altura, com CAP de 30cm. Com resina odorífera.","ALCB069487",NA,NA,NA,NA,NA,NA,NA,"-34.866667","-8.05",NA,NA,NA,NA,NA,NA
"160","2019-10-09 11:12:16-03","UFBA","ALCB","59194","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Guedes, ML","Guedes, ML; et al.","9681","2002","02","03","Southern America","Brasil","Bahia","Caravelas","Extremo Sul, Área de influência da CAF","-39.754444","-17.735278",NA,"de ca. de 8 m. Folíolos coriáceos, discolores. Material estéril.; Mata secundária, parcela nº 3.","ALCB069488",NA,NA,NA,NA,NA,"2002","03","-39.754444","-17.735278",NA,NA,NA,NA,NA,NA
"161","2019-10-09 11:12:16-03","UFBA","ALCB","78891","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","700","2006","01","26","Southern America","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul, Fragmento do Corte Alto.",NA,NA,NA,"de ca. 30,0m de altura. Folhas coriáceas e discolores. Frutos imaturos verdes.; Arbórea.","ALCB069486",NA,NA,NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-10-09 11:12:16-03","UFBA","ALCB","78892","PreservedSpecimen","Plantae","Dicotyledon",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Guedes, ML; Valadão, RM","Valadão, RM; Guedes, ML","701","2006","02","18","Southern America","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul, Fragmento do Corte Alto, N°s : 718 parcela - 06; 238 parcela - 11; 156 e 164 parcela - 19",NA,NA,NA,"de ca. 8,0m de altura e CAP de 16,0cm (718); ca. 10,0m de altura e CAP de 16,5cm (238); ca. 7,0m de altura e CAP de 15,5cm (156); ca. 10,0m de altura e CAP de 28,5cm (164). Folhas com folíolos coriáceos e discolores. Contendo muitas l","ALCB069485",NA,NA,NA,NA,NA,"2006","10",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U.1410315","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"Daly DC","Vicentini A; Assunção PACL; Silva CF da; Pereira EC",NA,"1995","09","04","Southern America","Brazil","Amazonas",NA,NA,"-59.966667","-2.883333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410315 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410315","NL-U1410315",NA,NA,NA,NA,"1996","06","-59.966667","-2.883333","01",NA,"Magnoliopsidae","U 0069439",NA,NA
"164","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U.1410317","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Prance GT; Pennington TD",NA,"1965","10","27","Southern America","Brazil",NA,NA,"Brazilian Amazonia, State of Para, Road Br22, Capanema to Maranhao, vicinity of Cachoeira, km 96.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410317 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410317","NL-U1410317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"165","2020-02-08 10:29:38-03","NBC","NL-BOTANY","L.1054956","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Lanjouw J; Lindeman JC",NA,"1949","03","03","Southern America","Surinam",NA,NA,"near pole 5.50",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1054956 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1054956","NL-L1054956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1727",NA,NA
"166","2020-02-08 10:29:38-03","NBC","NL-BOTANY","L.2140630","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Herb Mus Paris",NA,NA,NA,NA,"Southern America","French Guiana",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2140630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2140630","NL-L2140630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"167","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U 0050747","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Lanjouw J; Lindeman JC",NA,"1949","03","03","Southern America","Surinam",NA,NA,"near pole 5.50",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050747 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050747",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 1727",NA,NA
"168","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U 0050748","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Lanjouw J; Lindeman JC",NA,"1949","03","03","Southern America","Surinam",NA,NA,"near pole 5.50",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050748 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050748",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 1727",NA,NA
"169","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U 0167397","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Lanjouw J; Lindeman JC",NA,"1949","03","03","Southern America","Surinam",NA,NA,"near pole 5.50",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200167397 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0167397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"170","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U 0260382","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Lanjouw J; Lindeman JC",NA,"1949","03","03","Southern America","Surinam",NA,NA,"near pole 5.50",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200260382 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0260382",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1727",NA,NA
"171","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U.1172988","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Bunting GS; Akkermans LMA; Rooden J van",NA,"1969","07","06","Southern America","Venezuela",NA,NA,"TERRITORIO FEDERAL AMAZONAS: Depto. Casiguiare: entre Yavita y Maroa, en sabana al lado de la carretera aprox. 2-4 km hacia Maroa (al sur) dese el empalme con la carretera Yavita Pimichin.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1172988 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1172988","NL-U1172988",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"172","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U.1410283","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly DC","Clarke HD",NA,"1996","10","30","Southern America","Guyana","Upper Takutu-Upper Essequibo",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410283 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410283","NL-U1410283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0139126",NA,NA
"173","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U.1410284","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Daly DC","Clarke HD",NA,"1996","10","30","Southern America","Guyana","Upper Takutu-Upper Essequibo",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410284 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410284","NL-U1410284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0139127",NA,NA
"174","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U.1410286","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"Pires MJ; Silva NT",NA,"1957","10","01","Southern America","Brazil",NA,NA,"Estado do Para, Breves: local onde foi feito um inventario florestral.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410286 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410286","NL-U1410286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"175","2020-02-08 10:29:38-03","NBC","NL-BOTANY","L.1054957","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly",NA,"Lanjouw J; Lindeman JC",NA,"1948","10","07","Southern America","Surinam",NA,NA,"near km 10.5, near Grote Ziebelzwamp",NA,NA,NA,"forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1054957 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1054957","NL-L1054957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1305",NA,NA
"176","2020-02-08 10:29:38-03","NBC","NL-BOTANY","L.1054960","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly",NA,"Lanjouw J; Lindeman JC",NA,"1948","10","07","Southern America","Surinam",NA,NA,"near km 10.5, near Grote Ziebelzwamp",NA,NA,NA,"forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1054960 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1054960","NL-L1054960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1305",NA,NA
"177","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U 0167491","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly",NA,"Lanjouw J; Lindeman JC",NA,"1948","10","07","Southern America","Surinam",NA,NA,"near km 10.5, near Grote Ziebelzwamp",NA,NA,NA,"forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200167491 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0167491",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"178","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U 0260269","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum","crassifolium","Protium giganteum crassifolium","(Engl.) Daly",NA,"Lanjouw J; Lindeman JC",NA,"1948","10","07","Southern America","Surinam",NA,NA,"near km 10.5, near Grote Ziebelzwamp",NA,NA,NA,"forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200260269 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0260269",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw1305",NA,NA
"179","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U 0139129","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"Daly DC","Clarke HD",NA,"1996","11","13","Southern America","Guyana","Upper Takutu-Upper Essequibo",NA,"2.0 km S of Kamoa River.","-58.8","1.516667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200139129 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0139129",NA,NA,NA,NA,NA,NA,NA,"-58.8","1.516667",NA,NA,"Magnoliopsidae",NA,NA,NA
"180","2020-02-08 10:29:38-03","NBC","NL-BOTANY","U.1410316","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","giganteum","giganteum","Protium giganteum giganteum",NA,"Daly DC","Clarke HD",NA,"1996","11","13","Southern America","Guyana","Upper Takutu-Upper Essequibo",NA,"2.0 km S of Kamoa River.","-58.8","1.516667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1410316 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1410316","NL-U1410316",NA,NA,NA,NA,NA,NA,"-58.8","1.516667",NA,NA,"Magnoliopsidae","U 0139129",NA,NA
"181","2019-11-27 13:46:41-03","UFS","ASE","5431","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Guedes, M.L.","Guedes, M.L.; J. R. Pirani","2250","1990","02","13","Southern America","Brasil","Pernambuco","Recife","Mata de Dois Irmãos, Módulo 11. Indivíduo 594.","-34.881111","-8.054167",NA,"Árvore. 18. m. Árvore com 18 metros de altura e 51 centímetros de CAP. Com resina odorífera. Folhas com folíolos coriáceos. Material estéril.; Árvore. 18. m. Árvore com 18 metros de altura e 51 centímetros de CAP. Com resina odorífera","ASE0016124","ASE0016124",NA,NA,NA,NA,NA,NA,"-34.881111","-8.054167",NA,NA,NA,NA,NA,NA
"182","2020-06-29 13:23:01-03","UFCG","CSTR","3439","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Angelis, P. d'","Ferreira, A.","03",NA,NA,NA,NA,"Brasil","Piaui",NA,"Transição Caatinga/Cerrado","-42.819111","-4.36475",NA,NA,NA,NA,"100","100",NA,NA,"2012","09","-42.819111","-4.36475","18",NA,NA,NA,NA,NA
"183","2020-07-17 20:58:43-03","UFCG","CSTR","1590","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Lucena, M.F.A.","Lucena, D.S.; Angelis, P. d' & Lucena, M.F.A.","22","2011","02","09",NA,"Brasil","Alagoas","Ibateguara","Floresta ombrófila aberta. Latossolo vermelho-alaranjado.","-36.569617","-9.636697",NA,"Árvore ca. 20m de alt.;; Usina Serra Grande.",NA,NA,"405","405",NA,NA,"2011","02","-36.569617","-9.636697","09",NA,NA,NA,NA,NA
"184","2020-06-29 13:23:01-03","UFCG","CSTR","3389","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.","Angelis, P. d'","Ferreira, A.","27",NA,NA,NA,NA,"Brasil","Piaui",NA,"Área de transferência Caatinga/Cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","09",NA,NA,"05",NA,NA,NA,NA,NA
"185","2019-11-19 14:05:26-03","UFRPE","PEUFR","42003","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"H.C.H. Silva; Freire. S.G","95",NA,NA,NA,NA,"Brasil","Pernambuco","Igarassu","Mata da Usina de São José","-35.002778","-7.838889",NA,"Cheiro forte na casca e folhas; verde imatura com detalhes vináceos.","PEUFR042003",NA,"110","110",NA,NA,NA,NA,"35°00'10W","7°50'20S",NA,NA,NA,NA,NA,NA
"186","2019-11-19 14:05:26-03","UFRPE","PEUFR","42360","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","giganteum",NA,"Protium giganteum","Engl.",NA,"I.M.M. Sá e Silva; A.G.Silva; A.D.C.Cavalcanti; A.B.Lima","50","2002","12","12",NA,"Brasil","Pernambuco","Igarassu","Mata dos macacos","-35.002778","-7.838889",NA,"Arvoreta com 1,50 de altura. Indivíduo N°125. Hábito: Árvoreta; Folhas: Discolores. Frequência: Frequente.","PEUFR042360",NA,"30","30",NA,NA,NA,NA,"35°00'10W","7°50'20S",NA,NA,NA,NA,NA,NA
