"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","fieldNumber","typeStatus","individualCount"
"253","2015-11-06 14:48:28-02","MNHN","RECOLNAT_MNHN_P","P02285260","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","HKJ.","s.c.",NA,NA,NA,NA,NA,"Brésil",NA,"Brasil austr.","hb","Sur la même part que l' isolectotype P02285259 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285260' target='other'> <mi>dwc_moreinfo</mi></a>","P02285260","P02285260_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2015-09-04 14:15:59-03","MNHN","RECOLNAT_MNHN_P","P04009182","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","São Paulo",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009182' target='other'> <mi>dwc_moreinfo</mi></a>","P04009182","P04009182_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1210",NA,NA
"255","2015-09-04 14:15:59-03","MNHN","RECOLNAT_MNHN_P","P04009183","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Saint-Hilaire, A.",NA,NA,NA,NA,NA,"Brasil","Goiás","Brésil, Province de Goyaz.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009183' target='other'> <mi>dwc_moreinfo</mi></a>","P04009183","P04009183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 655 bis",NA,NA
"256","2015-09-04 14:15:59-03","MNHN","RECOLNAT_MNHN_P","P04009185","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil",NA,"Brasil. - Province de Saint-Paul.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009185' target='other'> <mi>dwc_moreinfo</mi></a>","P04009185","P04009185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1151",NA,NA
"257","2015-09-04 14:15:59-03","MNHN","RECOLNAT_MNHN_P","P04009186","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Smith, L.B.|Klein, R.M.",NA,"1965","1","20",NA,"Brasil","Paraná","Vila Velha.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009186' target='other'> <mi>dwc_moreinfo</mi></a>","P04009186","P04009186_01","-50.03333","-25.21667",NA,NA,"Ponta Grossa",NA,NA,NA,NA,NA,NA,NA,NA,"14900",NA,NA
"258","2015-09-04 14:15:59-03","MNHN","RECOLNAT_MNHN_P","P04009187","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Warming",NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009187' target='other'> <mi>dwc_moreinfo</mi></a>","P04009187","P04009187_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2015-09-04 14:15:59-03","MNHN","RECOLNAT_MNHN_P","P04009192","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Riedel",NA,"1833","11",NA,NA,"Brasil","São Paulo","Brasilia. Prov. S. Paulo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009192' target='other'> <mi>dwc_moreinfo</mi></a>","P04009192","P04009192_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1519 6",NA,NA
"260","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009193","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brasil","São Paulo",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009193' target='other'> <mi>dwc_moreinfo</mi></a>","P04009193","P04009193_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"604",NA,NA
"261","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009194","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil",NA,"Brésil.-Province de Saint-Paul.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009194' target='other'> <mi>dwc_moreinfo</mi></a>","P04009194","P04009194_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 1161",NA,NA
"262","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009195","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009195' target='other'> <mi>dwc_moreinfo</mi></a>","P04009195","P04009195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134",NA,NA
"263","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009196","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Claussen",NA,"1839","2","1",NA,"Brasil","São Paulo",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009196' target='other'> <mi>dwc_moreinfo</mi></a>","P04009196","P04009196_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"319",NA,NA
"264","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009197","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Gaudichaud",NA,"1833","1","1",NA,"Brasil",NA,"Brésil. Province de San-Paolo.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009197' target='other'> <mi>dwc_moreinfo</mi></a>","P04009197","P04009197_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"524",NA,NA
"265","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009204","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Burchell",NA,"1927","3","13",NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009204' target='other'> <mi>dwc_moreinfo</mi></a>","P04009204","P04009204_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4528 2",NA,NA
"266","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009206","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais","Brésil. - Province de Minas Geraes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009206' target='other'> <mi>dwc_moreinfo</mi></a>","P04009206","P04009206_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63",NA,NA
"267","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009207","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Regnell",NA,"1879","11","17",NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009207' target='other'> <mi>dwc_moreinfo</mi></a>","P04009207","P04009207_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"279",NA,NA
"268","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009209","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais","Brésil, Province de Minas Geraes.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009209' target='other'> <mi>dwc_moreinfo</mi></a>","P04009209","P04009209_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009210","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009210' target='other'> <mi>dwc_moreinfo</mi></a>","P04009210","P04009210_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"329",NA,NA
"270","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009212","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Weddell, H.A.",NA,"1844","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009212' target='other'> <mi>dwc_moreinfo</mi></a>","P04009212","P04009212_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1070",NA,NA
"271","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009213","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Pissis",NA,"1842","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009213' target='other'> <mi>dwc_moreinfo</mi></a>","P04009213","P04009213_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17",NA,NA
"272","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009215","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Weddell, H.A.",NA,NA,NA,NA,NA,"Brasil","Goiás",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009215' target='other'> <mi>dwc_moreinfo</mi></a>","P04009215","P04009215_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2876",NA,NA
"273","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009216","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009216' target='other'> <mi>dwc_moreinfo</mi></a>","P04009216","P04009216_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA,NA
"274","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009217","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Gaudichaud",NA,"1833","1","1",NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009217' target='other'> <mi>dwc_moreinfo</mi></a>","P04009217","P04009217_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125",NA,NA
"275","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009218","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009218' target='other'> <mi>dwc_moreinfo</mi></a>","P04009218","P04009218_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"644",NA,NA
"276","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009221","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Claussen",NA,"1833","1","1",NA,"Brasil","Minas Gerais","Brésil (Minas Geares).","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009221' target='other'> <mi>dwc_moreinfo</mi></a>","P04009221","P04009221_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51",NA,NA
"277","2015-09-04 14:16:24-03","MNHN","RECOLNAT_MNHN_P","P04009222","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Riedel",NA,"1834","2","1",NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009222' target='other'> <mi>dwc_moreinfo</mi></a>","P04009222","P04009222_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2066",NA,NA
"278","2015-09-04 14:16:24-03","MNHN","RECOLNAT_MNHN_P","P04009224","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Glaziou, A.",NA,"1883","1","1",NA,"Brasil","Minas Gerais","Environs de Rio de Janeiro et d´Ouro Preto.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009224' target='other'> <mi>dwc_moreinfo</mi></a>","P04009224","P04009224_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2015-09-04 14:16:24-03","MNHN","RECOLNAT_MNHN_P","P04009225","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Glaziou, A.",NA,"1895","3","12",NA,"Brasil","Goiás","Brésil (Goyaz) Cabeceiras du Rio Bananal.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009225' target='other'> <mi>dwc_moreinfo</mi></a>","P04009225","P04009225_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21503 a",NA,NA
"280","2015-09-04 14:16:24-03","MNHN","RECOLNAT_MNHN_P","P04009227","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009227' target='other'> <mi>dwc_moreinfo</mi></a>","P04009227","P04009227_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2015-09-04 14:16:24-03","MNHN","RECOLNAT_MNHN_P","P04009228","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Dupré",NA,"1842","1","1",NA,"Brasil",NA,"Brésil Méridional.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009228' target='other'> <mi>dwc_moreinfo</mi></a>","P04009228","P04009228_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2015-11-06 14:23:10-02","MNHN","RECOLNAT_MNHN_P","P02285261","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll. Arg.","HKJ.","Glaziou, A.",NA,"1876","1","7",NA,"Brésil",NA,"Sao Paulo - Campos da Bocaina","hb","Reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285261' target='other'> <mi>dwc_moreinfo</mi></a>","P02285261","P02285261_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8162",NA,NA
"283","2017-05-23 11:13:25-03","MNHN","RECOLNAT_MNHN_P","P02285262","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll. Arg.","HKJ","Glaziou, A.",NA,"1876","1","7",NA,"Brésil",NA,"Sao Paulo - Campos da Bocaina","hb","Reçu le 4 octobre 1876 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285262' target='other'> <mi>dwc_moreinfo</mi></a>","P02285262","P02285262_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8162",NA,NA
"284","2015-11-04 09:35:35-02","MNHN","RECOLNAT_MNHN_P","P02285263","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera","angustifolia","Declieuxia cordigera angustifolia","Müll. Arg.","HKJ.","Warming",NA,NA,NA,NA,NA,"Brésil",NA,"Lagoa Santa","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02285263' target='other'> <mi>dwc_moreinfo</mi></a>","P02285263","P02285263_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA
"285","2015-09-04 14:16:24-03","MNHN","RECOLNAT_MNHN_P","P04009223","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Glaziou",NA,"1876","4","17",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009223' target='other'> <mi>dwc_moreinfo</mi></a>","P04009223","P04009223_01","-44.603099822998","-21.9755992889404",NA,NA,"Aiuruoca","27460","auto",NA,NA,NA,NA,NA,NA,"9473",NA,NA
"286","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009205","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Riedel",NA,"1874","11","24",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009205' target='other'> <mi>dwc_moreinfo</mi></a>","P04009205","P04009205_01","-46.386100769043","-21.9235992431641",NA,NA,"Caldas","25710","auto",NA,NA,NA,NA,NA,NA,"I 279",NA,NA
"287","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009198","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Mosén",NA,"1873","12","15",NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009198' target='other'> <mi>dwc_moreinfo</mi></a>","P04009198","P04009198_01","-46.386100769043","-21.9235992431641",NA,NA,"Caldas","25710","auto",NA,NA,NA,NA,NA,NA,"1350",NA,NA
"288","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009211","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Warming",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009211' target='other'> <mi>dwc_moreinfo</mi></a>","P04009211","P04009211_01","-43.8897018432617","-19.6271991729736",NA,NA,"Lagoa Santa","12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2015-09-04 16:28:19-03","MNHN","RECOLNAT_MNHN_P","P04541724","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Hoehne, F.C.|Gehrt, A.",NA,"1936","11","10",NA,"Brasil","São Paulo",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04541724' target='other'> <mi>dwc_moreinfo</mi></a>","P04541724","P04541724_01","-47.6800003051758","-23.3500003814697",NA,NA,"Iperó","17831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2015-09-04 14:16:00-03","MNHN","RECOLNAT_MNHN_P","P04009199","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Mimura, I.",NA,"1961","11","14",NA,"Brasil","São Paulo","Município de São José dos Campos: uma área disjuntiva de cerrado, de várias centenas de km2, 74-77 km ao SSE em linha reta da praça principal de São José dos Campos. 400-800 m ao oeste da estrada para Paraibuna.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009199' target='other'> <mi>dwc_moreinfo</mi></a>","P04009199","P04009199_01","-45.8800010681152","-23.1700000762939",NA,NA,"São José dos Campos","39297","auto",NA,NA,NA,NA,NA,NA,"88",NA,NA
"291","2015-09-04 14:15:59-03","MNHN","RECOLNAT_MNHN_P","P04009188","PreservedSpecimen",NA,NA,NA,"Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.",NA,"Riedel",NA,"1833","11","1",NA,"Brasil","São Paulo","Taubaté et S. Carlos.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04009188' target='other'> <mi>dwc_moreinfo</mi></a>","P04009188","P04009188_01","-46.6300010681152","-23.5400009155273",NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,"1519",NA,NA
"292","2020-10-01 14:21:11-03","JBB","HEPH","18525","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Delprete, PG","Nóbrega, MGG; Jesus, FPR de","1746","2002","11","01","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor",NA,"Area queimada a mais ou menos 1 mes e 10 dias",NA,NA,"-47.85","-15.866667","1020","1020","Brasília",NA,NA,"2012","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"293","2020-10-01 14:21:11-03","JBB","HEPH","19530","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Delprete, PG","Milhomens, LC; Oliveira, MS","199","2003","09","18","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor",NA,NA,NA,NA,"-47.897778","-15.926389",NA,NA,"Brasília",NA,NA,"2012","-47.897778","-15.926389",NA,NA,NA,NA,NA,NA
"294","2020-10-01 14:21:11-03","JBB","HEPH","19988","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Delprete, PG","Moreira, KRS","33","2003","11","25","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília Cristo Redentor",NA,NA,NA,NA,"-47.85","-15.866667","1020","1020","Brasília",NA,NA,"2012","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"295","2020-10-01 14:21:11-03","JBB","HEPH","2084","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Delprete, PG","Duarte, AP","11229","1968","11","04","Southern America","Brasil","Minas Gerais","Gandarela, Rio Acima",NA,"Associada a graminea",NA,NA,NA,NA,"102","102",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-10-01 14:21:11-03","JBB","HEPH","22046","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Delprete, PG","Paiva, VF; Oliveira, MS","278","2005","07","28","Southern America","Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília campo de murundu área queimada",NA,NA,NA,NA,"-47.85","-15.866667","1020","1020","Brasília",NA,NA,"2012","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"297","2020-10-01 14:21:11-03","JBB","HEPH","27561","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Delprete, PG","Carvalho, FJ de; Moreira, HJC","291","2010","11","16","Southern America","Brasil","Distrito Federal","Ponte Alta",NA,NA,NA,NA,NA,NA,NA,NA,"Gama",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-10-01 14:21:11-03","JBB","HEPH","32074","S","Plantae","Dicotyledon","Gentianales","Rubiaceae","Declieuxia","cordigera",NA,"Declieuxia cordigera","Mart. & Zucc. ex Schult. & Schult.f.","Faria, JEQ","Faria, JEQ","5162","2015","09","28","Southern America","Brasil","Goiás","Margem da BR-070 vindo de Cocalzinho de Goiás chegando no povoado de Girassol",NA,NA,NA,NA,"-48.414167","-15.752778","1095","1095","Cocalzinho de Goiás",NA,NA,"2015","-48.414167","-15.752778","09",NA,NA,NA,NA,NA
