"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","infraspecificEpithet","previousCatalogNumber","typeStatus","fieldNumber"
"226","2020-06-15 15:29:46-03","UNESP-RC","HRCB","65143","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","J. Lombardi",NA,NA,NA,"Grupo Azul",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia - Trilha das Cachoeiras Véu da Noiva e Itaporani(1100m)","-44.619825","-22.428749","44°37'11.3694W","22°25'43.4958S","1081","1081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-06-15 15:29:46-03","UNESP-RC","HRCB","70708","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Lombardi, J.A.",NA,NA,NA,"Taxonomia de campo 2017/grupo verde",NA,NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha",NA,"-23.233333","45º01O","23°14'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-06-17 15:24:58-03","UNESP-RC","HRCB","12559","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","L.Y.S Sona",NA,NA,NA,"Romero, R.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-06-17 15:24:58-03","UNESP-RC","HRCB","9115","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","M. A. Freitas",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-06-17 15:24:58-03","UNESP-RC","HRCB","9436","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G. Lindb. ex K. Schum.","M. A. Freitas",NA,NA,NA,"Cunha, N. M. L.",NA,NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-06-15 15:29:46-03","UNESP-RC","HRCB","14068","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum",NA,NA,NA,NA,"Taylor, N. P.","1642","1991","06","12","Brasil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Ramos verdes, elípticos, crenados, 4-5 aréolas de cada lado, 8-11(13) cm compr., 5-7 cm larg., 1-1,5 mm espessura, flores creme-amareladas, com ovário amarelo-alaranjado",NA,NA,NA,NA,"34265",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2017-12-06 12:32:32-02","UFLA","ESAL","13489","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, A","2017","06",NA,"André Nogueira","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ribeirão Vermelho",NA,"-45.0619010925293","-21.1905994415283",NA,NA,NA,NA,"epífita; ; branca;; floresta",NA,NA,NA,NA,"8113",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-06-10 10:10:28-03","FZB-BH","BHZB","2665","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,"D.R, Gonzaga","2017","01","26","Ordones, J. et al.","278","2000","08","20","Brasil","MG","Catas Altas","Caraça/ Bocaina","-43.4075012207031","-20.0746994018555",NA,NA,NA,NA,"Rupícola.Anteriormente identificada como R. pachyptera Pfeiff.",NA,NA,NA,NA,"11966",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-06-10 10:10:28-03","FZB-BH","BHZB","6413","S","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica",NA,NA,NA,NA,NA,"Andrade, I.R.",NA,"2007","04","07","Brasil","MG","Belo Horizonte","FZB/BH - Jardim Botânico - Coleção de suculentas","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"CAC 2001025.Cultivado",NA,NA,NA,NA,"17082",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-01-26 13:53:04-03","IMA","MAC","10345","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","L.Y.S.Aona","2019","04",NA,"R.P.Lyra-Lemos; I.A.Bayma","s.n.","1999","05","03","Brasil","Alagoas","Murici","Serra do Ouro.","-35.942797","-9.306822","-35.942797","-9.306822",NA,NA,"Epífita. Frutos imaturos.; Mata Atlântica.","MAC0010345","MAC0010345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-02-25 10:11:44-03","CVRD","CVRD","5012","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Leia Scheinvar","1996","08","19","Folli, D.A.","2375","1994","09","20","BRASIL","ES","Linhares","Erva epífita, próximo ao antigo marco de ferro.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cacto leque","CVRD005012","CVRD005012","Magnoliophyta","Caryophyllales","48094",NA,"auto","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"237","2021-02-25 10:11:44-03","CVRD","CVRD","11372","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Uwe Scharf","2009","05","09","Folli, D.A.","6152","2008","07","20","BRASIL","ES","Guaçuí","Parc. 17","-41.708438","-20.893325","-41,708438","-20,893325","680","680","Mata de altitude <ll>dwc_commonname:</ll> Cacto leque","CVRD011372",NA,"Magnoliophyta","Caryophyllales",NA,NA,NA,"América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"238","2021-02-25 10:11:44-03","CVRD","CVRD","5845","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.",NA,NA,NA,NA,"Simonelli, M.","744","1998","01","01","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Cacto leque","CVRD005845",NA,"Magnoliophyta","Caryophyllales","48094",NA,"auto","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"239","2021-02-25 10:11:44-03","CVRD","CVRD","10535","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Geovane S. Siqueira","2008","01","30","Folli, D.A.","5753","2007","11","05","BRASIL","ES","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"Morro do Convento <ll>dwc_commonname:</ll> Cacto leque","CVRD010535",NA,"Magnoliophyta","Caryophyllales","27156",NA,"auto","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US","762785","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"Collector unknown","Rose 20846","1915","8","14","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182413","US00182413_01",NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","2580376","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","2888","1956","3","22","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"450","450",NA,"US00182407","US00182407_01",NA,"Caryophyllales",NA,"1",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"242","2020-09-12 05:00:02-03","US","US","2580372","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","4369","1959","6","15","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"750","750",NA,"US00182406","US00182406_01",NA,"Caryophyllales",NA,"1",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","2580364","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","8754","1959","4","16","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"550","550",NA,"US00182404","US00182404_01",NA,"Caryophyllales",NA,"1",NA,"South America",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","3047649","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"J. N. Rose & G. Rose","20874","1915","8","15","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182401","US00182401_01",NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"245","2020-09-12 05:00:02-03","US","US","762543","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.","Taylor, N. P.; Zappi, D. C.",NA,NA,NA,"J. N. Rose & P. G. Russell","20346","1915","7","22","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00180686","US00180686_01",NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"246","2020-09-12 05:00:02-03","US","US","2830840","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"Collector unknown","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182403","US00182403_01",NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"247","2020-09-12 05:00:02-03","US","US","3047648","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"J. N. Rose & G. Rose","20874","1915","8","15","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182402","US00182402_01",NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"248","2020-09-12 05:00:02-03","US","US","762942","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"J. N. Rose & P. G. Russell","21154","1915","8","12","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00182408","US00182408_01",NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"249","2020-09-12 05:00:02-03","US","US","762778","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","Lindb.",NA,NA,NA,NA,"J. N. Rose & G. Rose","20818","1915","8","12","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"1000","1500",NA,"US00182411","US00182411_01",NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","1038840","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica helicoidea","Loefgr.",NA,NA,NA,NA,"P. Campos Porto","---","1917",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00117110","US00117110_01",NA,"Caryophyllales",NA,"1",NA,"South America - Neotropics",NA,"Dicotyledonae",NA,NA,"helicoidea",NA,"Type collection",NA
"251","2019-11-13 11:17:22-03","USP","SPF","111982","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Zappi, DC",NA,NA,NA,"Zappi, DC","267","1992","04","14","Brasil","Rio de Janeiro",NA,"Ilha Grande.",NA,NA,NA,NA,"300","300",NA,"SPF00111982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-13 11:17:22-03","USP","SPF","111985","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Zappi, DC",NA,NA,NA,"Zappi, DC","269","1992","04","14","Brasil","Rio de Janeiro",NA,"Ilha Grande.",NA,NA,NA,NA,"400","400",NA,"SPF00111985",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-13 11:17:22-03","USP","SPF","111991","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Zappi, DC",NA,NA,NA,"Zappi, DC","276","1992","04","16","Brasil","Rio de Janeiro",NA,"Ilha Grande.",NA,NA,NA,NA,"50","100",NA,"SPF00111991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-13 11:17:22-03","USP","SPF","163410","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2010","06",NA,"Fiaschi, P","1778","2003","11","02","Brasil","Bahia","Barro Preto","Serra da Pedra Lascada","-39.536111","-14.770278","-39.536111","-14.770278",NA,NA,NA,"SPF00163410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-13 11:17:22-03","USP","SPF","174206","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Lemos, RCC","3","2006","03","04","Brasil","Minas Gerais",NA,"Parque Nacional da Serra do Cipó, Alto do palácio.","-43.543611","-19.255569","-43.543611","-19.255569",NA,NA,NA,"SPF00174206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-13 11:17:22-03","USP","SPF","189577","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008","09",NA,"Viana, PL","3692","2008","08","29","Brasil","Minas Gerais","Felício dos Santos","APA Felício.","-43.466667","-18.283333","-43.466667","-18.283333","1320","1320",NA,"SPF00189577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-13 11:17:22-03","USP","SPF","190066","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2006",NA,NA,"Calvente, AM","214","2006","05","30","Brasil","São Paulo","São Vicente",NA,"-46.49525","-23.93425","-46.49525","-23.93425","224","224",NA,"SPF00190066",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-13 11:17:22-03","USP","SPF","190067","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2005",NA,NA,"Calvente, AM","146","2005","11","21","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.519889","-22.4115","-42.519889","-22.4115","1011","1011",NA,"SPF00190067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-11-13 11:17:22-03","USP","SPF","190068","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Calvente, AM","218","2006","07","17","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.152806","-23.138528","-44.152806","-23.138528","41","41",NA,"SPF00190068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-13 11:17:22-03","USP","SPF","190070","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Calvente, AM","245","2006","09","11","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional da Tijuca","-43.2","-22.916667","-43.2","-22.916667","661","1021",NA,"SPF00190070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-13 11:17:22-03","USP","SPF","193510","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","337","2007","05","05","Brasil","São Paulo","Ubatuba","Picinguaba","-44.834278","-23.368139","-44.834278","-23.368139","9","9",NA,"SPF00193510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-13 11:17:22-03","USP","SPF","193511","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","350","2007","06","08","Brasil","São Paulo","Ubatuba","Picinguaba","-44.824778","-23.364306","-44.824778","-23.364306",NA,NA,NA,"SPF00193511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:17:22-03","USP","SPF","193512","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","352","2007","06","08","Brasil","São Paulo","Ubatuba","Picinguaba","-45.895167","-23.753","-45.895167","-23.753",NA,NA,NA,"SPF00193512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:17:22-03","USP","SPF","193513","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","353","2007","06","08","Brasil","São Paulo","Ubatuba","Picinguaba","-45.895167","-23.753","-45.895167","-23.753",NA,NA,NA,"SPF00193513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:17:22-03","USP","SPF","193514","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Calvente, AM","344","2007","05","05","Brasil","São Paulo","Ubatuba","Picinguaba","-44.824778","-23.364306","-44.824778","-23.364306",NA,NA,NA,"SPF00193514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:17:22-03","USP","SPF","193515","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","347","2007","05","05","Brasil","São Paulo","Ubatuba","Picinguaba","-45.895167","-23.753","-45.895167","-23.753","14","14",NA,"SPF00193515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:17:22-03","USP","SPF","193516","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Calvente, AM","345","2007","05","05","Brasil","São Paulo","Ubatuba","Picinguaba","-44.824778","-23.364306","-44.824778","-23.364306","15","15",NA,"SPF00193516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:17:22-03","USP","SPF","193517","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","349","2007","06","08","Brasil","São Paulo","Ubatuba","Picinguaba","-44.824778","-23.364306","-44.824778","-23.364306","15","15",NA,"SPF00193517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-11-13 11:17:22-03","USP","SPF","193518","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Calvente, AM","348","2007","06","08","Brasil","São Paulo","Ubatuba","Picinguaba","-44.824778","-23.364306","-44.824778","-23.364306","15","15",NA,"SPF00193518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:17:22-03","USP","SPF","193519","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","338b","2007","06","08","Brasil","São Paulo","Ubatuba","Picinguaba","-44.834278","-23.368139","-44.834278","-23.368139","9","9",NA,"SPF00193519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:17:22-03","USP","SPF","193521","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","355","2007","06","08","Brasil","São Paulo","Ubatuba","Picinguaba","-45.895167","-23.753","-45.895167","-23.753",NA,NA,NA,"SPF00193521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-13 11:17:22-03","USP","SPF","193524","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Calvente, AM","345b","2007","06","08","Brasil","São Paulo","Ubatuba","Picinguaba","-44.824778","-23.364306","-44.824778","-23.364306","15","15",NA,"SPF00193524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-13 11:17:22-03","USP","SPF","193525","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Calvente, AM","343","2007","05","05","Brasil","São Paulo","Ubatuba","Picinguaba","-44.824778","-23.364306","-44.824778","-23.364306","15","15",NA,"SPF00193525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-13 11:17:22-03","USP","SPF","193526","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2009","12",NA,"Calvente, AM","342","2007","05","05","Brasil","São Paulo","Ubatuba","Picinguaba","-44.824778","-23.364306","-44.824778","-23.364306","15","15",NA,"SPF00193526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-13 11:17:22-03","USP","SPF","193527","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","338","2007","05","05","Brasil","São Paulo","Ubatuba","Picinguaba","-44.834278","-23.368139","-44.834278","-23.368139","9","9",NA,"SPF00193527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-13 11:17:22-03","USP","SPF","195520","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","337b","2007","06","08","Brasil","São Paulo","Ubatuba","Picinguaba","-44.834278","-23.368139","-44.834278","-23.368139","9","9",NA,"SPF00195520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-13 11:17:22-03","USP","SPF","199275","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2010","06",NA,"Fontana, AP","3185","2007","04","25","Brasil","Espírito Santo","Atilio Vivacqua","Serra das Torres","-41.230556","-21.105833","-41.230556","-21.105833","650","650",NA,"SPF00199275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2019-11-13 11:17:22-03","USP","SPF","193523","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","374","2007","12","01","Brasil","São Paulo","São Sebastião","PESM núcleo Ihabela.","-45.366694","-23.843472","-45.366694","-23.843472","225","225",NA,"SPF00193523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-13 11:17:22-03","USP","SPF","193522","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Calvente, AM","2008",NA,NA,"Calvente, AM","369","2007","12","01","Brasil","São Paulo","São Sebastião","PESM - Núcleo Ilhabela.","-45.366694","-23.843472","-45.366694","-23.843472","225","225",NA,"SPF00193522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:17:22-03","USP","SPF","227967","PreservedSpecimen","Plantae","Cactaceae","Rhipsalis","elliptica","Rhipsalis elliptica","G.Lindb. ex K.Schum.","Gonzaga, DR","2016","07","24","Baez, C","651","2016","07","22","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.445556","-22.958056","-43.445556","-22.958056","420","420",NA,"SPF00227967","SPF00227967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
