"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"192","2020-09-29 14:53:33-03","UFPR","UPCB","34839","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Dittrich, V.A.O.","1998","09",NA,"Dittrich, V.A.O.","474","1998","09","07","Brasil","São Paulo","Ubatuba","Região sul do município de Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Terrícola na floresta ombrófila densa. Vertente oriental da Serra do Mar. Altitude aproximada de 150m..","UPCB0006561","UPCB0006561","Polypodiophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"193","2020-09-29 14:53:33-03","UFPR","UPCB","52985","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Matos, F.B.","2005","01","01","Matos, F.B.",NA,"2005","01","29","Brasil","Bahia","Almadina","Serra do Corcovado, 9,8km ao SW de Coarací na estrada para Almadina","-39.6371994018555","-14.7053003311157",NA,NA,NA,NA,"Rupícola no alto do morro. Pinatífito. Interior da mata..","UPCB0006565","UPCB0006565","Polypodiophyta",NA,NA,NA,"14289","auto",NA,NA,NA,NA,NA
"194","2020-09-29 14:53:33-03","UFPR","UPCB","49644","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Labiak, P.H.","2004","01","01","Heissner, K.","G08L2","2004","04",NA,"Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"On rock, shady. Alt.: 100m..","UPCB0006563","UPCB0006563","Polypodiophyta",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"195","2020-09-29 14:53:33-03","UFPR","UPCB","49653","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Labiak, P.H.","2004","01","01","Heissner, K.","PO1-5","2004","06","06","Brasil","Santa Catarina","São Francisco do Sul","Vila da Glória","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"On rock, shady. Alt. 10-20m..","UPCB0006564","UPCB0006564","Polypodiophyta",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"196","2020-09-29 14:53:33-03","UFPR","UPCB","56756","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Labiak, P.H.","2007","05",NA,"Labiak, P.H.","3906","2007","04","21","Brasil","Paraná","Tunas do Paraná","Estrada de Tunas do Paraná para a Fazenda Berneck.","-48.746944","-24.807778","-48.746944","-24.807778","562","562","Rupícola, no interior da mata. Floresta Ombrófila Densa/Mista..","UPCB0006567","UPCB0006567","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-09-29 14:53:33-03","UFPR","UPCB","54629","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Matos, F.B.","2006","01","01","Matos, F.B.","1078","2006","03","03","Brasil","Bahia","Camacan","Fazenda Serra Bonita, 9,7 Km W de Camacã na estrada de Camacã para Jacarecí, daí 6Km SW na estrada para a Reserva e Torre da Embratel. Floresta Ombrófila Densa Montana..","-39.565278","-15.391667","-39.565278","-15.391667","835","835","Rupícola à beira de richo, no interior da mata.Local bastante sombreado e úmido..","UPCB0006570","UPCB0006570","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-09-29 14:53:33-03","UFPR","UPCB","57205","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Matos, F.B.","2006","01","01","Matos, F.B.","1269","2006","10","28","Brasil","Paraná","Antonina","Reserva Natural do Rio Cachoeira (SPVS). Trilha da Rede.","-48.683333","-25.3","-48.683333","-25.3","400","400","Rupícola no interior da mata. Frondes ereto-arqueadas. Floresta Ombrófila Densa..","UPCB0006572","UPCB0006572","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2020-09-29 14:53:33-03","UFPR","UPCB","58628","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Matos, F.B.","2005","12",NA,"Matos, F.B.","719","2005","07","19","Brasil","Bahia","Almadina","9,8km ao SW de Coarací na estrada para Almadina, daí N até Fazenda São José, proprietário Sr. Francisco","-39.603333","-14.705833","-39.603333","-14.705833","650","750","Rupícola à beira do riacho, interior da mata. Floresta submontana/montana com algumas áreas perturbadas..","UPCB0006568","UPCB0006568","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-09-29 14:53:33-03","UFPR","UPCB","58657","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Matos, F.B.","2005","12",NA,"Matos, F.B.","808","2005","07","27","Brasil","Bahia","Jussari","RPPN Serra do Teimoso. Rodovia Jussari-Palmira, Fazenda Teimoso, entrada à esquerda ca. 7,5km de Jussari, trilha para o topo da serra","-39.536111","-15.160278","-39.536111","-15.160278",NA,NA,"Rupícola. Mata estacional semi-decidual montana..","UPCB0006569","UPCB0006569","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2020-09-29 14:53:33-03","UFPR","UPCB","61233","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Labiak, P.H.","2008","01",NA,"Labiak, P.H.","4412","2008","01","09","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, trilha para a Cachoeira Itaporani.","-44.619444","-22.428333","-44.619444","-22.428333","1150","1150","Terrestre no interior da mata. Floresta Atlântica..","UPCB0006573","UPCB0006573 UPCB0006573_1","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-09-29 14:53:33-03","UFPR","UPCB","61877","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","Matos, F.B.","2016",NA,NA,"Labiak, P.H.","4872","2008","07","20","Brasil","Espírito Santo","Castelo","BLOQUEADO",NA,NA,"9999","9999","1480","1480","Rupícola em local sombreado. Floresta ombrófila densa altomontana..","UPCB0006566","UPCB0006566","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-09-29 14:53:33-03","UFPR","UPCB","68447","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Matos, F.B.","2008","05",NA,"Matos, F.B.","290","2005","02","03","Brasil","Bahia","Camacan","Fazenda Serra Bonita, 9,7 km W de Camacan na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667","-39.565278","-15.391667","835","835","Rupícola à beira de córrego no interior da mata. Floresta Ombrófila Densa Montana..","UPCB0006571","UPCB0006571","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-09-29 14:53:33-03","UFPR","UPCB","87764","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","Pereira, J.B.S.","2014",NA,NA,"Pereira, J.B.S. | Schwartsburd, P.","803","2014","03","13","Brasil","Minas Gerais","Fervedouro","Parque Estadual Serra do Brigadeiro","-42.45","-20.733333","-42.450000","-20.733333","1100","1100","Terrícola no interior da mata, próximo a riacho..","UPCB0012112","UPCB0012112","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-09-29 14:53:33-03","UFPR","UPCB","89339","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Mynssen, C.","2016","09","20","Baez, C. et al.","920","2016","08","27","Brasil","Rio de Janeiro","Campos dos Goytacazes","Parque Estadual do Desengano. Trilha para o Pico da Aleluia. Mata de Galeria no Riacho da Aleluia","-41.617222","-21.784167","-41.617222","-21.784167","409","409","Rupícola, semi-umbrófila. Folhas discolores. Soros castanho-claro. Altura: 80 cm. Hábito/Forma de vida: Erva..","UPCB0029464","UPCB0029464 UPCB0029464_1","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-09-29 14:53:33-03","UFPR","UPCB","84498","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Mazziero, F.F.F.","2011","12","12","Mazziero, F.F.F.","919","2011","12","04","Brasil","São Paulo","Iporanga/Apiai","Parque Estadual Turístico do Alto Ribeira (PETAR). Núcleo Santana.","-48.693","-24.539","-48.693","-24.539",NA,NA,"Floresta ombrófila densa. Rupícola. Crescendo na margem do córrego em local sombreado e úmido..","UPCB0006562","UPCB0006562","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2020-09-29 14:53:33-03","UFPR","UPCB","90907","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C. Presl","Salino, A.",NA,NA,NA,"Vermelho (Araújo, D. | Lautert, M. | Lopes, N. | Moreira, S.N. | Sako, M.N. | Salino, A.)","70","2012","10","23","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos- Sede Guapimirim- Poço da Preguiça.","-43.001717","-22.492783","-43.001717","-22.492783","339","339","Prensado em álcool. Amostra em sílica. Terrícola..","UPCB0030120","UPCB0030120","Polypodiophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2011-03-16 15:56:00-03","MO","MOBOT","3290968","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","A.R. Smith",NA,NA,NA,"Jorge E. Ramos|J. Contreras|L. Ramos","Ramos 7373","2003","8","18","Ecuador","Pichincha",NA,"Reserva Ecológica Los ilinizas, hacienda del Sr. Segundo Veracucha, por el camino que de la casa va al oeste, de la casa.","-78.66916","0.47638",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"209","2008-05-27 22:02:00-03","MO","MOBOT","3290911","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","M. Meyer",NA,NA,NA,"Williams","Williams 2201",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"210","2013-05-07 06:03:00-03","MO","MOBOT","3290948","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl","M. Meyer",NA,NA,NA,"Ynés Mexia","Mexia 4892","1930","7","22","Brazil","Minas Gerais",NA,"Agricultural College. Corrigo Riberro. Shady streamside.",NA,NA,NA,NA,"675.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"211","2011-08-17 13:55:00-03","MO","MOBOT","3628505","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"Eric Schuettpelz|Jefferson Prado|Pedro B. Schwartsburd|George Yatskievych","Schuettpelz 1439","2010","1","19","Brazil","Rio de Janeiro",NA,"Itatiaia. Serra da Mantiqueira: Itatiaia National Park (lower portion), off Estrada do Parque Nacional (BR-485), along trail to the Cachoeira Véu da Noiva.","-44.6197223","-22.4288889",NA,NA,"1065.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1",NA
"212","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","22430",NA,"Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","C. Mynssen/25-08-2004",NA,NA,NA,"L. Kollmann; et al","6685","2004","06","10","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","41W6'2","20S31'9",NA,NA,"Erva rupícola, na sombra.","MBML022430","MBML022430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","27730",NA,"Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","P. Labiak/10-07-2007",NA,NA,NA,"L. F. S. Magnago; V. Demuner, T. Cruz, Elias Bausen","1650","2006","11","29","Brasil","Espírito Santo","Águia Branca","Rochedo, Trilha do Córrego, propr.: Ailton Corteleti.","-40.798611","-18.944167","40W47'55","18S56'39","380","380","Terrestre. Soros marrons. Mata beira do córrego.","MBML027730","MBML027730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","30663",NA,"Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","F. B. Matos/18-07-2007","2007","07","18","R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2864","2007","07","17","Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba.","-40.470556","-20.059167","40W28'14","20S3'33","150","150","Terrestre, soros de cor marrom.","MBML030663","MBML030663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","31151",NA,"Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl.","M. Guerra Santos/21-XI-2007",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3248","2007","08","16","Brasil","Espírito Santo","Águia Branca","Pedra redonda. Prop.Jorge Wrublewski","-40.769444","-18.975556","40W46'10","18S58'32","300","300","Rupícula, soros de cor branca.","MBML031151","MBML031151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","31669",NA,"Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl.","M. Guerra Santos/21-XI-2007",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3494","2007","09","13","Brasil","Espírito Santo","Marilândia","Alto Liberdade, Prop. Delclecio","-40.514167","-19.351944","40W30'51","19S21'7","150","150","Rupícula, folhas de cor verde, soros de cor marrom. Fundo de vale.","MBML031669","MBML031669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","31727",NA,"Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl.","M. Guerra Santos/21-XI-2007",NA,NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","3501","2007","09","13","Brasil","Espírito Santo","Marilândia","Alto Liberdade, Prop. Delclecio","-40.514167","-19.351944","40W30'51","19S21'7","150","150","Terrestre, folhas de cor verde, soros de cor marrom. Fundo de vale.","MBML031727","MBML031727_1 MBML031727_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-07-10 09:48:57-03","MBML","MBML-HERBARIO","35850",NA,"Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C.Presl","P. Labiak/Set.2016",NA,NA,NA,"P. Labiak; et al","4872","2008","07","20","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.120556","-20.524444","41W7'14","20S31'28",NA,NA,NA,"MBML035850","MBML035850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-06-15 15:31:10-03","UNESP-RC","HRCB","64704","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C. Presl","Alexandre Salino",NA,NA,NA,"Grupo Vermelho",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia - Trilhas próximas à Casa do Pesquisador","-44.609419","-22.45195","44º36'33.91W","22º27'7.02S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-06-15 15:31:12-03","UNESP-RC","HRCB","46592","PreservedSpecimen","Plantae","Polypodiaceae","Polypodium","decurrens","Polypodium decurrens",NA,NA,NA,NA,NA,NA,"239","1943","01","25","Brasil","Santa Catarina","Biguaçú",NA,"-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20442","auto",NA,NA,NA,NA,NA
"221","2015-12-09 09:25:45-02","F","FMNH-PTERIDOPHYTES","C0652927F","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C. Presl",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia","Magdalena",NA,NA,"-74.5","10",NA,NA,NA,NA,NA,"C0652927F","C0652927F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"222","2015-12-09 09:24:16-02","F","FMNH-PTERIDOPHYTES","C0652928F","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C. Presl",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colombia","Magdalena",NA,NA,"-74.5","10",NA,NA,NA,NA,NA,"C0652928F","C0652928F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"223","2015-12-09 09:24:17-02","F","FMNH-PTERIDOPHYTES","C0652929F","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C. Presl",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"C0652929F","C0652929F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"224","2015-12-09 09:29:55-02","F","FMNH-PTERIDOPHYTES","C0652930F","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C. Presl",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"C0652930F","C0652930F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"225","2015-12-09 09:25:13-02","F","FMNH-PTERIDOPHYTES","C0652931F","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","C. Presl",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,NA,NA,NA,"C0652931F","C0652931F_01","Pteridophyta","Polypodiales","South America",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","1498067","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"L. Smith","2251","1929","4","4","Brazil","Rio de Janeiro",NA,"Trail between Sylvestre and Paineiras, Rio de Janeiro.","-43.23","-22.93",NA,NA,"200","400",NA,"US01604218","US01604218_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"227","2020-09-12 05:00:02-03","US","US","2356030","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"J. A. Rohr","1060","1948","6","6","Brazil","Santa Catarina",NA,"Brazil: Rio Tavares, Ilha de Santa Catarina.",NA,NA,NA,NA,NA,NA,NA,"US01604203","US01604203_01",NA,"Polypodiales","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"228","2020-09-12 05:00:02-03","US","US","2703422","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"L. Wacket","287","1906",NA,NA,"Brazil","São Paulo",NA,"Est. S. Paulo. alto da Sorra, austrobrasilienses. [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01604210","US01604210_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"229","2020-09-12 05:00:02-03","US","US","1482307","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"Y. Mexia","4892","1930","7","22","Brazil","Minas Gerais",NA,"Brazil, State of Minas Gerais. Vicosa.",NA,NA,NA,NA,"675",NA,NA,"US01604207","US01604207_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"230","2020-09-12 05:00:02-03","US","US","1498280","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"Y. Mexia","4093-a","1929","12","5","Brazil","Espírito Santo",NA,"Santa Barbara de Caparao, Waterfall above village.",NA,NA,NA,NA,NA,NA,NA,"US01604206","US01604206_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"231","2020-09-12 05:00:02-03","US","US","600205","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"L. Wacket","287","1906",NA,NA,"Brazil","São Paulo",NA,"Est. S. Paulo, Alto da Serra ad rupes. [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01604211","US01604211_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"232","2020-09-12 05:00:02-03","US","US","2356001","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"J. A. Rohr","200","1943","2","7","Brazil","Santa Catarina",NA,"Brazil: Morro da Lagoa, Ilha de Santa Catarina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Polypodiales","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"233","2020-09-12 05:00:02-03","US","US","2356002","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"R. Reitz","239","1943","1","25","Brazil","Santa Catarina",NA,"Brazil: Antonio Carlos, Biguassu, Santa Catarina rupestre mato.",NA,NA,NA,NA,NA,NA,NA,"US01604205","US01604205_01",NA,"Polypodiales","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"234","2020-09-12 05:00:02-03","US","US","1431630","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"-. Bowie & -. Cunningham","s.n.","1817",NA,NA,"Brazil",NA,NA,"Brazil.",NA,NA,NA,NA,NA,NA,NA,"US01604217","US01604217_01",NA,"Polypodiales","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"235","2020-09-12 05:00:02-03","US","US","3542617","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"J. Prado, O. Yano & D. Peralta","1512","2004","2","18","Brazil","São Paulo",NA,"Brasil. Sao Paulo: Municipio de Ubatuba, Ilha Anchieta, trilha para a praia do leste.",NA,NA,NA,NA,NA,NA,NA,"US01604202","US01604202_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"236","2020-09-12 05:00:02-03","US","US","2356031","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"J. A. Rohr","1060",NA,NA,NA,"Brazil",NA,NA,"Brazil: Rio Taveres.",NA,NA,NA,NA,NA,NA,NA,"US01604204","US01604204_01",NA,"Polypodiales","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"237","2020-09-12 05:00:02-03","US","US","59584","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"Wilkes, --","3","1838",NA,NA,"Brazil","Rio de Janeiro",NA,"Brazil, near Rio Janerio.",NA,NA,NA,NA,NA,NA,NA,"US01604208","US01604208_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"238","2020-09-12 05:00:02-03","US","US","2703421","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"Waket","287","1906",NA,NA,"Brazil","São Paulo",NA,"Est. S. Paulo, Alto da Serra ad rupes. [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01604213","US01604213_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"239","2020-09-12 05:00:02-03","US","US","1516139","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"A. C. Brade","s.n.","1922",NA,NA,"Brazil","São Paulo",NA,"Cainoa, Iguape, State of Sao Paulo.",NA,NA,NA,NA,NA,NA,NA,"US01604215","US01604215_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"240","2020-09-12 05:00:02-03","US","US","1343222","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"L. Wacket","287","1906",NA,NA,"Brazil","São Paulo",NA,"Est. S. Paulo, Alto da Serra ad rupes. [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01604214","US01604214_01",NA,"Polypodiales","South America - Neotropics",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"241","2020-09-12 05:00:02-03","US","US","1516365","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C. Presl",NA,NA,NA,NA,"G. Jonsson","717a","1914","7","24","Brazil","Paraná",NA,"Parana: Parlo de Cima, in silva prim. [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US01604209","US01604209_01",NA,"Polypodiales","South America",NA,NA,NA,"Pteridophyte",NA,NA,"1",NA
"242","2019-11-13 11:29:24-03","USP","SPF","231257","PreservedSpecimen","Plantae","Polypodiaceae","Campyloneurum","decurrens","Campyloneurum decurrens","(Raddi) C.Presl","Boldrin, AHL","2004","06",NA,"Boldrin, AHL","294","2004","05","23","Brasil","São Paulo","Guarujá","Morro do Pinto","-46.25","-23.9899997711182",NA,NA,NA,NA,NA,"SPF00231257",NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
