"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"358","2020-10-14 10:02:17-03","FURB","FURB","28976","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","09","27","Korte, A.; Kniess, A.","3081","2010","05","05","Brasil","Santa Catarina","Agronômica",NA,"-49.7708334","-27.2702778","-49.7708334","-27.2702778","458","458","Fito IFFSC 460 /L/24 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB27297","FURB27297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-10-14 10:02:17-03","FURB","FURB","28988","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","09","27","Dreveck, S.; Carneiro, F.E.","1452","2009","11","26","Brasil","Santa Catarina","Joinville","Comfloresta.","-49.1408333","-26.1872222","-49.1408333","-26.1872222","822","822","Fito IFFSC 1047 /N/2 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea; Fruto verde;","FURB27298","FURB27298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-10-14 10:02:17-03","FURB","FURB","29015","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","09","28","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","1903","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","Florística IFFSC e573b (Arbórea) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: arbórea;","FURB27294","FURB27294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-10-14 10:02:17-03","FURB","FURB","32933","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Oliveira, AA de","2011","01","11","Stival-Santos, A.; Legal, E. & Silveira, S.","141","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","-48.9600000","-27.5400000","718","718","Fito IFFSC 349 /O/83 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB27307","FURB27307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-10-14 10:02:17-03","FURB","FURB","33924","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","10",NA,"Korte, A.; Kniess, A.","3440","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09","-49.2308334","-27.0900000","601","601","Fito IFFSC 577 /O/57 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB27295","FURB27295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-10-14 10:02:17-03","FURB","FURB","33926","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","10",NA,"Dreveck, S.; Carneiro, F.E.","759","2009","10","17","Brasil","Santa Catarina","Joinville","Piraberaba - Rio da Prata.","-48.96","-26.19","-48.9600000","-26.1900000","15","15","Fito IFFSC 1049 /O/29 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB27296","FURB27296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2020-10-14 10:02:17-03","FURB","FURB","39170","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Maçaneiro, JP",NA,NA,NA,"Maçaneiro, J.P.","28","2012","05","22","Brasil","Santa Catarina","Blumenau","Campus I - FURB.","-49.0788889","-26.9052778","-49.0788889","-26.9052778","38","38","Ao lado do Ginásio da FURB Habitat: Floresta Ombrófila Densa; Habito: árvore;","FURB27309","FURB27309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-10-14 10:02:17-03","FURB","FURB","399","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Oliveira, AA de","2010","09","28","Thompsen, R.",NA,"2001","05","08","Brasil","Santa Catarina","Indaial","Faxinal do Bepe.","-49.2091667","-27.1141667","-49.2091667","-27.1141667",NA,NA,"FNMA. Florística. Nº antigo 120. Habitat: Floresta Ombrófila Densa; floresta Habito: arbórea;","FURB02027","FURB02027",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2020-10-14 10:02:17-03","FURB","FURB","45422","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Oliveira, AA de","2015","01","12","Oliveira, A.A. de","940","2015","01","12","Brasil","Santa Catarina","Jacinto Machado","Cará.","-49.8591667","-28.9794445","-49.8591667","-28.9794445","311","311","Fito IFFSC 15 /N/1","FURB27286","FURB27286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2020-10-14 10:02:17-03","FURB","FURB","47231","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Seubert, RC","2015","04","22","Seubert, R.C.; Adenesky-Filho, E.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","139","2015","04","22","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","-49.2077778","-27.1191667","-49.2077778","-27.1191667","685","685","Projeto Restaurar Habitat: Encosta, Floresta Ombrófila Densa Montana Habito: árvore","FURB27283","FURB27283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-08 08:52:47-03","FURB","FURB","54307","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Farias, D.M.","2017","07","04","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","660","2017","06","22","Brasil","Santa Catarina","Joinville",NA,"-49.1408333","-26.1872222","-49.1408333","-26.1872222","822","822",NA,"FURB54307","FURB54307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-08 08:52:47-03","FURB","FURB","54948","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Farias, D.M.","2017","10","11","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","659","2017","06","22","Brasil","Santa Catarina","Joinville",NA,"-49.1408333","-26.1872222","-49.1408333","-26.1872222","822","822",NA,"FURB54948","FURB54948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2020-10-14 10:02:17-03","FURB","FURB","59652","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Kassner-Filho, A.","2018","07","03","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","3014","2018","07","03","Brasil","Santa Catarina","Grão Pará",NA,"-49.3222223","-28.17","-49.3222223","-28.1700000",NA,NA,"flor branca Habitat: interior do fragmento florestal Habito: árvore","FURB59652","FURB59652",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2020-10-14 10:02:17-03","FURB","FURB","8675","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A","2010","09","17","Maçaneiro, J.P.; Uller, H.F.","1","2008","10","09","Brasil","Santa Catarina","Blumenau","Parque Natural Municipal São Francisco de Assis.","-49.0719445","-26.9213889","-49.0719445","-26.9213889","87","87",NA,"FURB27292","FURB27292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2020-10-14 10:02:17-03","FURB","FURB","5029","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Oliveira, AA de","2010","09","28","Grassmuch, L.",NA,"2006","12","03","Brasil","Santa Catarina","Rio dos Cedros","Próximo à barragem.","-49.2742004394531","-26.7383003234863",NA,NA,"900","900",NA,"FURB27291","FURB27291",NA,NA,NA,NA,NA,NA,NA,"35192","auto",NA,NA,NA,NA,NA
"373","2020-10-14 10:02:17-03","FURB","FURB","4594","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Oliveira, AA de","2010","09","28","Sevegnani, L.",NA,"2006","07","17","Brasil","Santa Catarina","São Bento do Sul","SC 301 Trevo 2.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,NA,"FURB27288","FURB27288",NA,NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA
"374","2020-10-14 10:02:17-03","FURB","FURB","23762","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2013","12","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2272","2010","03","30","Brasil","Santa Catarina","Botuverá","Reserva Biológica Canela Preta.","-49.14","-27.27","-49.1400000","-27.2700000","639","639","Florística IFFSC 467 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; entorno do fragmento Habito: arbórea; flor branca","FURB27430","FURB27430",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2020-10-14 10:02:17-03","FURB","FURB","23867","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2013","12","18","Stival-Santos, A.; Legal, E. & Silveira, S.","2433","2010","04","06","Brasil","Santa Catarina","Angelina","Linha do Chaves.","-48.96","-27.54","-48.9600000","-27.5400000","718","718","Florística IFFSC 349 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor branco amarelada","FURB27429","FURB27429",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2020-10-14 10:02:17-03","FURB","FURB","25986","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2017","08","16","Dreveck, S.","2169","2010","05","04","Brasil","Santa Catarina","Doutor Pedrinho","Ribeirão Rigo.","-49.4997222","-26.73","-49.4997222","-26.7300000","600","600","Florística IFFSC 802 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Médio; entorno do fragmento Habito: arvoreta; flor branca","FURB27305","FURB27305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2020-10-14 10:02:17-03","FURB","FURB","26042","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M.L.","2017","08","16","Korte, A.; Kniess, A.","3391","2010","05","21","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí.","-49.2308334","-27.09","-49.2308334","-27.0900000","601","601","Florística IFFSC 577 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea; flor branca","FURB27306","FURB27306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-10-14 10:02:17-03","FURB","FURB","27354","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Assis, LCS","2011","04","27","Korte, A.; Kniess, A.","3532","2010","06","01","Brasil","Santa Catarina","Vitor Meireles","Serra Cambará.","-49.8630556","-26.9097222","-49.8630556","-26.9097222","587","587","Florística IFFSC 685 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Inicial; interior do fragmento Habito: arbórea; flor botão floral","FURB04232","FURB04232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-10-14 10:02:17-03","FURB","FURB","34905","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Quinet, A","2010",NA,NA,"Verdi, M.; Hasckel, R.P. & Klemz, G.","5933","2009","06","30","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Voucher estéril IFFSC 468 (Fitossociologia) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB27431","FURB27431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2020-10-14 10:02:17-03","FURB","FURB","44555","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2013","07","19","Felitto, G.; Roher, D.; Daniel, V.A. & Pereira, D.L.P.","596","2003","07","09","Brasil","Paraná","Tijucas do Sul","APA de Guaratuba.","-49.065","-25.8027778","-49.0650000","-25.8027778",NA,NA,NA,"FURB27426","FURB27426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2020-10-14 10:02:17-03","FURB","FURB","45688","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Oliveira, AA de","2015","02","08","Oliveira, A.A. de","1094","2015","02","08","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","Fito IFFSC 468 /O/58","FURB27425","FURB27425",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2020-10-14 10:02:17-03","FURB","FURB","61964","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, M. L.","2015","08","07","Julkoski, D.","629","2015","07","09","Brasil","Paraná","Umuarama",NA,"-53.28","-23.76","-53.2800000","-23.7600000",NA,NA,NA,"FURB61964","FURB61964",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2020-10-14 10:02:17-03","FURB","FURB","8313","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2013","12","19","Stival-Santos, A.; Verdi, M. & Sevegnani, L.","137","2008","08","27","Brasil","Santa Catarina","Gaspar","Gaspar Grande.","-48.9844444","-26.9566667","-48.9844444","-26.9566667","50","50","Laudo em área de supressão irregular. Habitat: Floresta Ombrófila Densa Habito: arbórea; Fruto preto;","FURB27427","FURB27427 FURB27427_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2020-10-14 10:02:17-03","FURB","FURB","13757","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2013","12","18","Verdi, M.; Dreveck, S. & Stival-Santos, A.","2496","2009","07","29","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Trilha da Chuva.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"Odor adocicado. Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; beira do rio Habito: arbórea; flor branca","FURB27428","FURB27428",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"385","2020-10-14 10:02:17-03","FURB","FURB","17942","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Brotto, ML","2013","12","18","Cadorin, T.J.; Uller, H.F.","850","2009","12","12","Brasil","Santa Catarina","Joinville","Parque Municipal Zoobotânico de Joinville.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"Coleta Extra IFFSC (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Médio a avançado Habito: arbórea; Fruto preto;","FURB27424","FURB27424",NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"386","2021-03-16 17:53:08-03","UCS","HUCS","39628","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quine, A.","2010","09","17","Korte, A.","3391",NA,NA,NA,"Brasil","Santa Catarina","Idaial","Parque Nacional da Serra do Itajaí",NA,NA,NA,NA,NA,NA,"Herbário FURB 26042; Floresta Ombrófila Densa - interior do fragmento",NA,NA,NA,NA,NA,NA,"Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA
"387","2021-03-16 17:53:08-03","UCS","HUCS","44537","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Grings, M.",NA,NA,NA,"Grings, M.","1885","2016","01","16","Brasil","Rio Grande do Sul","Taquara","limite com o município de Igrejinha-RS, vale do arroio Três Irmãos- Rochedo","-50.7806015014648","-29.6506004333496",NA,NA,NA,NA,"árvore de 10 m de altura com frutos imaturos verdes.; em beira de floresta de encosta",NA,NA,NA,NA,NA,NA,"Angiospermae","Lauraceae",NA,"22252","auto",NA,NA,NA,NA,NA
"388","2021-03-16 17:53:08-03","UCS","HUCS","39624","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Quinet, A.","2010","09","17","Dreveck, S.","2169","2010","05","04","Brasil","Santa Catarina","Doutor Pedrinho","Ribeirão Rigo","-49.4832992553711","-26.7143993377686",NA,NA,NA,NA,"Herbário FURB 25986; Floresta Ombrófila Densa - entorno do fragmento",NA,NA,NA,NA,NA,NA,"Angiospermae","Lauraceae",NA,"18739","auto",NA,NA,NA,NA,NA
"389","2021-03-16 17:53:08-03","UCS","HUCS","13404","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, H.","1995",NA,NA,"Hatschbach, G.","61144","1994","10","08","Brasil","Espírito Santo","Alfredo Chaves","São Bento de Urânia","-40.749698638916","-20.6350002288818",NA,NA,NA,NA,"árvore 6 m - flor alva",NA,NA,NA,NA,NA,NA,"Angiospermae","Lauraceae",NA,"32447","auto",NA,NA,NA,NA,NA
"390","2021-03-16 17:53:08-03","UCS","HUCS","9471","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, H.","1991",NA,NA,"Hatschbach, G.","52135","1988","06","08","Brasil","Paraná","Bocaiuva do Sul","Serra São Miguel","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"árvore 8 m - flores alvas; mata pluvial - transição para araucarieto",NA,NA,NA,NA,NA,NA,"Angiospermae","Lauraceae",NA,"61623","auto",NA,NA,NA,NA,NA
"391","2021-03-16 17:53:08-03","UCS","HUCS","4337","PreservedSpecimen","Plantae","Lauraceae","Ocotea","elegans","Ocotea elegans","Mez","Werff, H.","1987",NA,NA,"Hatschbach, G.","21673","1969","06","25","Brasil","Paraná","São Mateus do Sul","Tezoura","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"flor creme - árvore 15 m; erval",NA,NA,NA,NA,NA,NA,"Angiospermae","Lauraceae",NA,"31353","auto",NA,NA,NA,NA,NA
"392","2021-03-16 17:53:08-03","UCS","HUCS","44078","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Ferreira Jr.; M.","2010","12","02","Cotarelli, V.M.","306","2008","08","29","Brasil","Paraná","Mauá da Serra","Mata do Pinhão, próximo a região do brejo.","-51.15","-23.883333","-51.15","-23.883333",NA,NA,"árvore 5m, frutos esféricos verdes.",NA,NA,NA,NA,NA,NA,"Angiospermae","Lauraceae",NA,NA,NA,NA,NA,NA,NA,NA
"393","2021-03-16 17:53:08-03","UCS","HUCS","37622","PreservedSpecimen","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Cervigne, N.S.","2007","03","23","Marestoni, T.M.","164","2007","02","13","Brasil","Paraná","Ibiporã","Fazenda Doraline","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,"árvore - flores e botões brancos",NA,NA,NA,NA,NA,NA,"Angiospermae","Lauraceae",NA,"20625","auto",NA,NA,NA,NA,NA
"394","2014-10-14 15:56:43-03","BS","M","M-0121078","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"Schott, H.W.",NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0121078",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"395","2014-10-14 15:56:43-03","BS","M","M-0121079","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"Schott, H.W.",NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0121079",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"396","2014-10-14 15:56:43-03","BS","M","M-0121080","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez",NA,NA,NA,NA,"Schott, H.W.",NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0121080",NA,"NOTATYPE",NA,NA,NA,"Magnoliophyta","Laurales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"397","2019-12-06 19:29:46-03","UFES","VIES","34740","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","J. Baitello","2016",NA,NA,"Araújo, E.A.","401","2015","10",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 04, indivíduo 144. Parque Nacional do Caparaó","-41.751389","-20.490278","41º45'5''W","20º29'25''S",NA,NA,NA,"VIES034740","VIES034740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-12-06 19:29:46-03","UFES","VIES","34749","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","J. Baitello","2016",NA,NA,"Araújo, E.A.","392","2015","01",NA,"Brasil","Espírito Santo","Ibitirama","Santa Marta. Parcela 04, indivíduo 324. Parque Nacional do Caparaó","-41.751389","-20.490278","41º45'5''W","20º29'25''S",NA,NA,NA,"VIES034749","VIES034749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-04-27 16:10:14-03","UFES","VIES","34909","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","K.M.P. Abreu","2015","09","03","Lorenzoni, L.S.; Silva, R.D.; Santos, L.N.; Machado, L.A.","9","2015","01","26","Brasil","Espírito Santo","Alegre","Rive: Fragmento florestal do Polo de Educação Ambiental. Parcela.","-41.471111","-20.763611","41º28'16''W","20º45'49''S",NA,NA,NA,"VIES034909","VIES034909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-05-14 15:20:33-03","UFES","VIES","31321","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","A.C. Oliveira","2020","04","18","Curto, R.A.; Martins, L.T. & Silva, A.E.","123","2010","10","16","Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650",NA,"VIES031321","VIES031321",NA,NA,NA,NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA
"401","2020-05-14 15:20:33-03","UFES","VIES","30758","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","A.C. Oliveira","2020","04","18","Lage, C.; Castro, K.C.","65","2012","03",NA,"Brasil","Espírito Santo","Guaçuí","Floresta do Rosal.","-41.6794013977051","-20.7756004333496",NA,NA,"650","650",NA,"VIES030758","VIES030758",NA,NA,NA,NA,NA,NA,NA,"17884","auto",NA,NA,NA,NA,NA
"402","2020-04-27 16:10:14-03","UFES","VIES","14300","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Quinet, A.","2005","11","06","Saiter, F.Z.","196","2004","01","21","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"VIES014300","VIES014300",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"403","2020-04-27 16:10:14-03","UFES","VIES","14301","S","Plantae","Lauraceae","Ocotea","indecora","Ocotea indecora","(Schott) Mez","Quinet, A.","2005","11","06","Saiter, F.Z.","200","2004","06","22","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,"VIES014301","VIES014301",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
