"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"44","2021-02-18 09:30:30-03","UNESP-IBB","BOTU","8534","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","selowii","Podocarpus selowii","Klotzsch ex Endl.","Garcia, R.J.F.","Ehrendorfer, F.","732411","1973","08","24","Brasil","São Paulo","Botucatu",NA,NA,NA,"9999","9999",NA,NA,"BOTU008534",NA,"1997","05",NA,"850m alt.; floresta de galeria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2019-11-19 15:45:37-03","UNEB","HUNEB","7627","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch",NA,"Queiroz, L.P.de","4033","1994","06","19","Brasil","Bahia","Morro do Chapéu","Morrão, em torno da estação retransmissora da Telebahia, ca. 6 km W da BA 046.","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"HUNEB0007627",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gymnospermae","Florideophycidae",NA,"Pinopsida","98143","auto",NA,NA,NA,NA,NA
"46","2019-11-19 15:45:37-03","UNEB","HUNEB","10417","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii",NA,NA,"Guedes, M.L.","ALCB 73782","2006","06","16","Brasil","Bahia","Miguel Calmon","Piemonte da Chapada.","-40.525833","-11.386667","40W31'33''","11S23'12''",NA,NA,"HUNEB0010417",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gymnospermae","Florideophycidae",NA,"Pinopsida",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-30 12:51:11-03","EAO","IAN","103735","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Fróes, RL","34750","1959","02",NA,"Brasil","Paraná",NA,"Arredores da cidade.",NA,NA,NA,NA,NA,NA,"IAN103735",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:51:11-03","EAO","IAN","103746","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Handro, O","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,"Árvore nativa no Jardim Botânico. (Herbário Jardim Botânico Rio nº29363).",NA,NA,NA,NA,NA,NA,"IAN103746",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:51:11-03","EAO","IAN","103747","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Brade, AK","20009","1949","06",NA,"Brasil","Espírito Santo","Cachoeira","Mata nova.",NA,NA,NA,NA,NA,NA,"IAN103747",NA,NA,NA,NA,"Planta de 3m de altura. (Jardim Botânico 67170).","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:51:11-03","EAO","IAN","103748","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"sc","s.n.","1949","12","10","Brasil","Minas Gerais",NA,"Serra do Cipó, km 130 á 100m da margem do rio.",NA,NA,NA,NA,NA,NA,"IAN103748",NA,NA,NA,NA,"Planta de formação ciliar com árvores até 0,50m de diâmetro, representada por numerosos individuos. (Jardim Botânico do Rio nº68891).","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:51:11-03","EAO","IAN","103749","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Gehrt, A","s.n.",NA,NA,NA,"Brasil","São Paulo",NA,"Árvore grande da mata da Estação Biologica. (Herbário Jardim Botânico Rio nº39699). Alto da serra.",NA,NA,NA,NA,NA,NA,"IAN103749",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:51:11-03","EAO","IAN","114943","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Oliveira, E","2125","1960",NA,NA,"Brasil","Pará",NA,"Rio Piriá.",NA,NA,NA,NA,NA,NA,"IAN114943",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:51:11-03","EAO","IAN","14955","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Barreto, M","Oliveira, E","s.n.","1940","03","21","Brasil","Minas Gerais","Jaboticatuba","Em fendas de pedras, serra do Cipó, muito frequente.",NA,NA,NA,NA,NA,NA,"IAN014955","IAN014955 IAN014955_e",NA,NA,NA,"Arbusto de 1m de altura.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:51:11-03","EAO","IAN","151139","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Rosa, NA","537","1975","11","11","Brasil","Amazonas",NA,"Rio Mutum, afluente do rio Jutaí, Projeto RADAM. Quadrícula SB19XA. Ponto 7.",NA,NA,NA,NA,NA,NA,"IAN151139",NA,NA,NA,NA,"Árvore de 25m e 1,40m de circunferência. Casca vermelha fibrosa. Madeira vermelha dura. terreno e solo arenoso.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:51:11-03","EAO","IAN","153438","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Rosa, NA","855","1976","06","26","Brasil","Rondônia",NA,"Terreno ondulado de arenito. Ponto 76-SC20YB.",NA,NA,NA,NA,"600","600","IAN153438",NA,NA,NA,NA,"Árvore de 25m e 1,20m de circunferência. Frutos verdes.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:51:11-03","EAO","IAN","153439","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Rosa, NA","855","1976","06","26","Brasil","Rondônia",NA,"Terreno ondulado de arenito. Ponto 76-SC20YB.",NA,NA,NA,NA,"600","600","IAN153439",NA,NA,NA,NA,"Árvore de 25m e 1,20m de circunferência. Frutos verdes.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:51:11-03","EAO","IAN","155164","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hunt, DR","Irwin, HS; Souza, R","9345","1965","10","20","Brasil","Goiás",NA,"Rocky slope Chapada dos Veadeiros, ca. 13km N.W. of Veadeiros.","-47","-14","-47","-14","1200","1200","IAN155164",NA,"1978",NA,NA,"Tree 5m x 10cm, in bud.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:44:35-03","EAO","IAN","XILO3620","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Rosa, NA","537","1975","11","11","Brasil","Amazonas",NA,"Rio Mutum, afluente do rio Jutaí, Projeto RADAM. Quadrícula SB19XA. Ponto 7.",NA,NA,NA,NA,NA,NA,"IANXILO3620",NA,NA,NA,NA,"Árvore de 25m e 1,40m de circunferência. Casca vermelha fibrosa. Madeira vermelha dura. terreno e solo arenoso.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-04-08 17:44:35-03","EAO","IAN","XILO4788","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Rosa, NA","855","1976","06","26","Brasil","Rondônia",NA,"Terreno ondulado de arenito. Ponto 76-SC20YB.",NA,NA,NA,NA,"600","600","IANXILO4788",NA,NA,NA,NA,"Árvore de 25m e 1,20m de circunferência. Frutos verdes.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:51:11-03","EAO","IAN","22648","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Heringer, EP","8034","1961","03","02","Brasil","Distrito Federal","Brasília","Horto do Guará. Mata ciliar.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"IAN022648","IAN022648 IAN022648_e",NA,NA,NA,"Árvore.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"61","2021-03-30 12:51:11-03","EAO","IAN","8708","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Heringer, EP","8115","1961","03","20","Brasil","Distrito Federal","Brasília","Horto do Guará. Mata úmida.","-47.9296989440918","-15.7797002792358",NA,NA,"1000","1000","IAN008708","IAN008708 IAN008708_e",NA,NA,NA,"Árvore média, da mata ciliar, forma associada.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"62","2021-03-30 12:51:11-03","EAO","IAN","116003","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Heringer, EP","8115","1961","03","20","Brasil","Distrito Federal","Brasília","Horto do Guará. Mata úmida.","-47.9296989440918","-15.7797002792358",NA,NA,"1000","1000","IAN116003",NA,NA,NA,NA,"Árvore média, da mata ciliar, forma associada.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"63","2021-04-08 17:44:35-03","EAO","IAN","XILO3619","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Berg, ME van den","Fróes, RL","34266","1958","05","02","Brasil","Pará","Viseu","Rio Piriá. Mata de terra firme,","-46.1399993896484","-1.1966700553894",NA,NA,NA,NA,"IANXILO3619",NA,"1974",NA,NA,"Árvore de 25m de altura, amostra de madeira, fuste 18m, 0,40 DAP, 7m fronde (material para o I.P.T.) São Paulo.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,"126900","auto",NA,NA,NA,NA,NA
"64","2021-03-30 12:51:11-03","EAO","IAN","103241","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Berg, ME van den","Fróes, RL","34266","1958","05","02","Brasil","Pará","Viseu","Rio Piriá. Mata de terra firme,","-46.1399993896484","-1.1966700553894",NA,NA,NA,NA,"IAN103241",NA,"1974",NA,NA,"Árvore de 25m de altura, amostra de madeira, fuste 18m, 0,40 DAP, 7m fronde (material para o I.P.T.) São Paulo.","Southern America",NA,NA,NA,"Gimnosperma",NA,NA,NA,"126900","auto",NA,NA,NA,NA,NA
"65","2020-01-20 14:40:47-03","UPM","MACK","2702","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","cf. sellowii","Podocarpus cf. sellowii","Klotzsch ex Endl.","A. R. Balbin","A. R. Balbin; R. S. L. Araujo","77","2015","06",NA,"Brasil","SP","São Paulo","UPM, Campus Higienópolis.","-46.6300010681152","-23.5400009155273","S","W",NA,NA,NA,NA,"2015","06",NA,"Frente ao prédio 3",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"66","2020-01-20 14:40:47-03","UPM","MACK","2693","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","A. R. Balbin","A. R. Balbin","56","2015","05","18","Brasil","SP","São Paulo","UPM, Campus Higienópolis.","-46.6300010681152","-23.5400009155273","S","W",NA,NA,NA,NA,"2015","05","18","Ao lado direito do copex, dentro do 50",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"67","2019-12-04 15:26:44-03","PUCPR","HUCP","16961","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch. ex Endl.","Dombrowski, L","Dombrowski, L; Kuniyoshi, YS","5193","1974","04","21","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HUCP00023501","HUCP00023501",NA,NA,NA,NA,NA,NA,NA,NA,"Pinidae",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"68","2019-12-04 15:26:44-03","PUCPR","HUCP","18600","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch. ex Endl.","Selusniaki, M","Selusniaki, M; Beltrami, L","1600","2007","11","15","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HUCP00023504","HUCP00023504",NA,NA,NA,NA,NA,NA,NA,NA,"Pinidae",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"69","2019-12-04 15:26:44-03","PUCPR","HUCP","16963","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch. ex Endl.","Hatschbach, GG",NA,"3918","2003","11","27","Brasil","Paraná","Piraquara","Torre do Vigia","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"HUCP00023508","HUCP00023508",NA,NA,NA,NA,NA,NA,NA,NA,"Pinidae",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"70","2019-12-04 15:26:44-03","PUCPR","HUCP","23562","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch. ex Endl.","Dunaiski, A","Dunaiski, A","3617","2008","10","12","Brasil","Paraná","São José dos Pinhais","Cunhãy","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"HUCP00023447","HUCP00023447",NA,NA,NA,NA,NA,NA,NA,NA,"Pinidae",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"71","2019-12-04 15:26:44-03","PUCPR","HUCP","18842","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch. ex Endl.","Selusniaki, M","Selusniaki, M","1331","2007","04","05","Brasil","Paraná","Tijucas do Sul","Morro dos Perdidos","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"HUCP00023609","HUCP00023609",NA,NA,NA,NA,NA,NA,NA,NA,"Pinidae",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"72","2019-12-04 15:26:44-03","PUCPR","HUCP","12460","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch. ex Endl.","Dalla Rosa, S","Dalla Rosa, S","016","1999","09","24","Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUCP00023557","HUCP00023557",NA,NA,NA,"Nº 40722.",NA,NA,NA,NA,"Pinidae",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"73","2019-12-04 15:26:44-03","PUCPR","HUCP","23096","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch. ex Endl.","Kersten, RA","Kersten, RA","1605","2014","02","01","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP000236005",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pinidae",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"74","2019-12-04 15:26:44-03","PUCPR","HUCP","17913","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch. ex Endl.","Bonaldi, R","Bonaldi, R","239","2007","08","11","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"HUCP00023560","HUCP00023560",NA,NA,NA,NA,NA,NA,NA,NA,"Pinidae",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"75","2019-12-04 15:26:44-03","PUCPR","HUCP","23049","S","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch. ex Endl.","Bonaldi, R","Bonaldi, R","614","2012","11","26","Brasil","Paraná","Pontal do Paraná",NA,"-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"HUCP00023620","HUCP00023620",NA,NA,NA,NA,NA,NA,NA,NA,"Pinidae",NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA
"76","2020-11-26 18:09:19-03","CPAN-UFMS","COR","7490","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G.Hatschbach","J.M.Silva,J.Cordeiro;J.M.Cruz","2018","1997","10","01","Brasil","Paraná","Piraquara","Serra de Piramirim. Mata atlântica, transição para araucarieto; ;.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"77","2020-11-26 18:09:19-03","CPAN-UFMS","COR","10320","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","G. Hatschbach","Ribas,O.S.;Silva, J.M.","3242","2001","02","11","Brasil","Santa Catarina","Campo Alegre","Serra Quiriri. Floresta atlântica dac Serra do Mar.; ;.","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Com fruto:arroxeado",NA,NA,NA,NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"78","2019-10-09 11:26:27-03","UFBA","ALCB","040966","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Harley, RM","Ferreira, MC; Pereira, A; Costa, J","PCD1832","1995","04","26","Brasil","Bahia","Lençóis","Chapada Diamantina, Chapadinha. Córrego Água Doce, próximo a primeira cachoeira.","-41.466667","-12.45","-41.466667","-12.45","700","700","ALCB002079","ALCB002079","1997","06",NA,"ca. de 5,00 m de altura. Folhas simples, membranáceas. Inflorescência em espigas, com flores pequenas alvas. Raro.; Vegetação arbustiva-arbórea ao longo do córrego. Afloramentos rochosos de arenito com solos litólicos e hidromórficos.","Southern America",NA,NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:26:27-03","UFBA","ALCB","043313","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hatschbach, G","Silva, JM; Cordeiro, J; Cruz, JM","2018","1997","10","01","Brasil","Paraná","Piraquara","Serra de Piramirim.","-49.05","-25.433333","-49.05","-25.433333",NA,NA,"ALCB002082","ALCB002082 ALCB002082_1","1997",NA,NA,"5,00 m.; Transição para o araucarieto.","Southern America",NA,NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-10-09 11:26:27-03","UFBA","ALCB","73782","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Guedes, ML","Santos, JS; Valadão, RM; Guedes, ML; Santana, FA; Nogueira, T; Carvalho, G; Sousa, DC de","100","2006","06","16","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina","-40.525833","-11.386667","-40.525833","-11.386667","1203","1203","ALCB002083","ALCB002083","2006","09",NA,"Altura ca. 3,0m. Material estéril.","Southern America",NA,NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:26:27-03","UFBA","ALCB","131791","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Barboza, E","Caxambu, MG","4901","2013","11","02","Brasil","São Paulo","Ilha Comprida","arredores","-47.895278","-25.025833","-47.895278","-25.025833","3","3","ALCB048450","ALCB048450","2017",NA,NA,"ca 12m de altura, heliófita, espigas amarelas, masculinas.; Floresta Ombrófila Densa das Terras Baixas.","Southern America",NA,NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:26:27-03","UFBA","ALCB","74148","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Barletta-Mattos, E","Nogueira, T; Guedes, ML; Valadão, RM; Carvalho, G; Santos, JS; Sousa, DC de","44","2006","08","02","Brasil","Bahia","Miguel Calmon","Piemonte da Diamantina, Sete Passagens, Ponto 196","-40.516667","-11.333333","-40.516667","-11.333333",NA,NA,"ALCB002081","ALCB002081","2012","10","22","sempre-verde, levemente resinífero. Folhas simples lineares. Material estéril.","Southern America",NA,NA,NA,"Gymnosperm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:26:27-03","UFBA","ALCB","07247","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Pinto, GCP","Costa, AL; Barroso, GM","s/n","1975","05","17","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina","-41.1561012268066","-11.5500001907349",NA,NA,"1220","1220",NA,NA,NA,NA,NA,"Arvore de 3-4m de altura.","Southern America",NA,NA,NA,"Gymnosperm",NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA
"84","2019-10-09 11:26:27-03","UFBA","ALCB","105619","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Barletta-Mattos, E","Guedes, ML; et al.","19841","2011","10","30","Brasil","Bahia","Morro do Chapéu","Piemonte da Diamantina, Entre rochas, a cerca de 1200 m. s.m","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"ALCB002080","ALCB002080","2012","10","22","de ca 4 m de altura, dióica. Folhas rígidas. Megástróbilo isolado, pedunculado; escama ovulífera1., subglobosa.","Southern America",NA,NA,NA,"Gymnosperm",NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA
"85","2019-10-09 11:26:27-03","UFBA","ALCB","98995","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Barletta-Mattos, E","Roque, N; Alves, M; Hurbath, F","2981","2011","04","30","Brasil","Bahia","Mucugê","Chapada Diamantina, Parque Municipal de Mucugê. Piabinha","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"ALCB002069","ALCB002069","2012","10","22","ca. de 2m de alt. Folhas concolores. Epimácio atro-vináceo, semente castanha.","Southern America",NA,NA,NA,"Gymnosperm",NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA
"86","2019-10-09 11:26:27-03","UFBA","ALCB","71173","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.","Hatschbach, G","Hatschbach, G; Hatschbach, M; Ribas, OS","77451","2004","06","06","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, próximo do Rio Embalassaia","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"ALCB003892","ALCB003892","2005",NA,NA,"ereto, 50 cm. Flor vermelho-pálido; Campo rupestre","Southern America",NA,NA,NA,"Gymnosperm",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA
"87","2020-02-08 10:41:00-03","NBC","NL-BOTANY","L.1050945","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Maguire B; et al.",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1050945","NL-L1050945",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1050945 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Cupressales",NA,"Pinopsida",NA,NA,"Uw16424",NA,NA,NA,NA
"88","2020-02-08 10:41:00-03","NBC","NL-BOTANY","L.1050946","PreservedSpecimen","Plantae","Podocarpaceae","Podocarpus","sellowii","Podocarpus sellowii","Klotzsch ex Endl.",NA,"Maguire B; et al.",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-L1050946","NL-L1050946",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1050946 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","Southern America",NA,NA,NA,NA,"Cupressales",NA,"Pinopsida",NA,NA,"U 0055160 | Uw 16424",NA,NA,NA,NA
