"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"434","2021-02-09 10:13:39-03","UENF","HUENF","2481","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Souza, M.C.","Procópio-de-Oliveira, P.","675","2006","09","26","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","42º2'8''W","22º25'42''S","56","56","FE 12","HUENF00002483",NA,NA,NA,NA,NA,NA,"2017",NA,NA,"11","29",NA,NA,NA,NA,NA,NA
"435","2021-02-09 10:13:39-03","UENF","HUENF","3798","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Souza, M.C.","Procópio-de-Oliveira, P.","45","2006","03","09","Brasil","Rio de Janeiro","Rio das Ostras","Reserva Biológica União","-42.035556","-22.428333","42º2'8''W","22º25'42''S","56","56","Árvore 45/ FE01","HUENF00003801",NA,NA,NA,NA,NA,NA,"2017",NA,NA,"11","29",NA,NA,NA,NA,NA,NA
"436","2021-02-25 10:13:09-03","CVRD","CVRD","14213","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Eve Lucas","Folli, D.A.","6930","2012","10","26","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"18","18","mata de cabruca ( cacau) <ll>dwc_commonname:</ll> Araçárana","CVRD014213","CVRD014213","Magnoliophyta","Myrtales","América do Sul",NA,NA,"2020","48094","auto","02","20","Magnoliopsida",NA,NA,NA,NA,NA
"437","2021-02-25 10:13:09-03","CVRD","CVRD","424","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Eve Lucas","Folli, D.A.","147","1979","10","23","BRASIL","ES","Linhares","Próxima a matriz de Caingá nº 11","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Araçárana","CVRD000424","CVRD000424","Magnoliophyta","Myrtales","América do Sul",NA,NA,"2020","48094","auto","02","20","Magnoliopsida",NA,NA,NA,NA,NA
"438","2020-09-12 05:00:02-03","US","US","616940","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","spathulata","Marlierea spathulata","O. Berg in Mart.",NA,"F. Sellow","5915",NA,NA,NA,"Brazil",NA,NA,"[This is a collection event record attached to numerous Sellow specimens from Brazil without collection date or locality. Do not modify.]",NA,NA,NA,NA,NA,NA,NA,"US00048350","US00048350_01",NA,"Myrtales","South America - Neotropics",NA,"Isotype",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"439","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"440","2020-09-12 05:00:02-03","US","US","1194905","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"A. F. M. Glaziou","1423","1877","7",NA,"Brazil","Rio de Janeiro","São Gonçalo","Sete Pontes","-43.0539016723633","-22.8269004821777",NA,NA,NA,NA,NA,"US01894778","US01894778_01 US01894778_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"16990","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"441","2020-09-12 05:00:02-03","US","US","2579775","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"M. Kuhlman","4638","1959","7","2","Brazil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"US01894768","US01894768_01 US01894768_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"34265","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"442","2020-09-12 05:00:02-03","US","US","938772","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"E. H. Ule","709","1888","4",NA,"Brazil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"US01894775","US01894775_01 US01894775_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"34291","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"443","2020-09-12 05:00:02-03","US","US","2248575","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"R. M. Klein","1215","1955","3","17","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"100",NA,NA,"US01894772","US01894772_01 US01894772_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27253","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"444","2020-09-12 05:00:02-03","US","US","2580081","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"J. R. de Mattos & O. Handro","8867","1961","4","4","Brazil","São Paulo","Juquiá","Cerca de 8km NE da cidade","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,NA,"US01894767","US01894767_01 US01894767_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"32505","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"445","2020-09-12 05:00:02-03","US","US","1544967","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"L. S. Netto",NA,"1905","2","14","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01894776","US01894776_01 US01894776_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"446","2020-09-12 05:00:02-03","US","US","2580104","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"M. Kuhlmann","3900","1956","7","13","Brazil","São Paulo","Itanhaém","Vila Atlântica","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,"US01894770","US01894770_01 US01894770_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"26998","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"447","2020-09-12 05:00:02-03","US","US","2027653","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"R. M. Klein & Eq. Ecologia",NA,"1950","3","10","Brazil","Santa Catarina","Brusque","Mata São pedro","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01894773","US01894773_01 US01894773_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"19684","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"448","2020-09-12 05:00:02-03","US","US","1544902","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"L. S. Netto","25300","1905","2","14","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01894777","US01894777_01 US01894777_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"449","2020-09-12 05:00:02-03","US","US","2580066","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"J. R. de Mattos & O. Handro","8867","1961","4","4","Brazil","São Paulo","Juquiá","Cerca de 8km NE da cidade","-47.6300010681152","-24.3199996948242",NA,NA,NA,NA,NA,"US01894766","US01894766_01 US01894766_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"32505","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"450","2020-09-12 05:00:02-03","US","US","2248587","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"R. M. Klein","1312","1955","4","14","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"15",NA,NA,"US01894771","US01894771_01 US01894771_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"27253","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"451","2020-09-12 05:00:02-03","US","US","2580103","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"M. Kuhlman","3900","1956","7","13","Brazil","São Paulo","Itanhaém","Vila Atlantica","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,"US01894769","US01894769_01 US01894769_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"26998","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"452","2020-09-12 05:00:02-03","US","US","2027654","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"R. M. Klein & Eq. Ecologia",NA,"1949","8","11","Brazil","Santa Catarina","Brusque","Mata do Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"US01894774","US01894774_01 US01894774_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,"19684","auto",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"453","2020-09-12 05:00:02-03","US","US","2580189","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","tomentosa","Marlierea tomentosa","Cambess.",NA,"J. R. de Mattos","10619","1962","9","24","Brazil","São Paulo",NA,"Na rodovia Guarujá-Bertioga",NA,NA,NA,NA,NA,NA,NA,"US01894765","US01894765_01 US01894765_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"454","2020-10-15 09:53:57-03","UFPR","EFC","5569","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Tiepolo, G.; Svolenski, A.C.","350","1996","05","16","Brasil","Paraná","Guaratuba","Barra do Saí","-48.6002","-25.9748","-48.6002","-25.9748",NA,NA,"Flores brancas. __COMMOM_NAME__: Guapurunga","EFC005569",NA,NA,NA,NA,NA,NA,"1996",NA,NA,"07","01",NA,NA,NA,NA,NA,NA
"455","2020-10-15 09:53:57-03","UFPR","EFC","3681","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.",NA,"Vicentini, A.","178","1992","08","13","Brasil","Paraná","Matinhos","Rod. Alexandra Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Árvore em sub-bosque. Caxetal evoluído com guanandi dominando. __COMMOM_NAME__: Guapurunga","EFC003681",NA,NA,NA,NA,NA,NA,NA,"15275","auto",NA,NA,NA,NA,NA,NA,NA,NA
"456","2020-10-15 09:53:57-03","UFPR","EFC","15228","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Ribeiro, C.L.","Sampaio, A.C.F.","991","2016","10","01","Brasil","Santa Catarina","Florianópolis","RPPN Salto Morato","-48.4271","-27.527","-48.4271","-27.5270","11","11","Árvore 8 m alt.; frutos verdes; interior da Floresta Ombrófila Densa Aluvial secundária. __COMMOM_NAME__: Guarapuruna","EFC015228",NA,NA,NA,NA,NA,NA,"2016",NA,NA,"10","26",NA,NA,NA,NA,NA,NA
"457","2020-10-15 09:53:57-03","UFPR","EFC","2504","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Citadin, I.; Jahmur, J.; Silva, M.I.F.",NA,"1991","09","20","Brasil","Paraná","Guaraqueçaba","APA","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore, dossel dominante, altamente visitada por Apis melífera, fornecedora de néctar. __COMMOM_NAME__: Guapurunga","EFC002504",NA,NA,NA,NA,NA,NA,"1991","37295","auto","09","30",NA,NA,NA,NA,NA,NA
"458","2020-10-15 09:53:57-03","UFPR","EFC","2179","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Ziller, S.R.","133","1990","05","19","Brasil","Paraná","Guaraqueçaba","Batuva","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Caxetal, solo orgânico com horizonte A fíbrico. Ramo florífero. __COMMOM_NAME__: Guapurunga","EFC002179",NA,NA,NA,NA,NA,NA,"1991","37295","auto","03","05",NA,NA,NA,NA,NA,NA
"459","2020-10-15 09:53:57-03","UFPR","EFC","5586","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Tiepolo, G.; Roderjan, C.V.","362","1996","05","29","Brasil","Paraná","Guaratuba","Rasgadinho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Frutos verdes imaturos. __COMMOM_NAME__: Guapurunga","EFC005586",NA,NA,NA,NA,NA,NA,"1996","41937","auto","07","01",NA,NA,NA,NA,NA,NA
"460","2020-10-15 09:53:57-03","UFPR","EFC","1894","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Kuniyoshi, Y.S.; Ziller, S.R.","5366","1989","08","09","Brasil","Paraná","Matinhos","Rod. Alexandra Matinhos Km 28","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Arvoreta frequente. Caxetal, solo orgânico. Ramo florífero. __COMMOM_NAME__: Guapurunga","EFC001894",NA,NA,NA,NA,NA,NA,"1991","15275","auto","01","17",NA,NA,NA,NA,NA,NA
"461","2020-10-15 09:53:57-03","UFPR","EFC","2082","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Ziller, S.R.","117","1990","02","16","Brasil","Paraná","Morretes","Rio Passa Sete","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Plântulas, regeneração natural. Caxetal, solo orgânico com camada gleizada subjacente (prof. 0,5-1,0m) cor cinza esverdeada. __COMMOM_NAME__: Guapurunga","EFC002082",NA,NA,NA,NA,NA,NA,"1991","30514","auto","03","05",NA,NA,NA,NA,NA,NA
"462","2020-10-15 09:53:57-03","UFPR","EFC","6855","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Sobral, M.","Koehler, A.; Svolenski, A.C.","35","1995","05","05","Brasil","Paraná","Paranaguá","coletada em bordadura de caxetal","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore comum em beira de caxetal","EFC006855",NA,NA,NA,NA,NA,NA,"2015","24916","auto","05","08",NA,NA,NA,NA,NA,NA
"463","2020-10-15 09:53:57-03","UFPR","EFC","13493","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Rau, T.G.","Rau, T.G.","2","2014","07","25","Brasil","Paraná","Paranaguá","Colônia Pereira","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore com 10 m no subosque. Frutos maduros pretos.","EFC013493",NA,NA,NA,NA,NA,NA,"2014","24916","auto","07","25",NA,NA,NA,NA,NA,NA
"464","2020-10-15 09:53:57-03","UFPR","EFC","1809","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Sobral, M.","Kuniyoshi, Y.S.; Roderjan, C.V.","5346","1989","06","01","Brasil","Paraná","Matinhos","I.C. Caiobá","-48.5745","-25.8452","-48.5745","-25.8452",NA,NA,"Arvoreta frequente no sub-bosque de caxetal abrangido pela maré. Botões florais. __COMMOM_NAME__: guapurunga","EFC001809",NA,NA,NA,NA,NA,NA,"1997",NA,NA,"09","12",NA,NA,NA,NA,NA,NA
"465","2020-10-15 09:53:57-03","UFPR","EFC","399","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Sobral, M.","Roderjan, C.V.; Kuniyoshi, Y.S.","207","1983","08","25","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Árvore de pequeno porte, frequente em beira de rio. Fruto comestível. __COMMOM_NAME__: Guapurunga","EFC000399",NA,NA,NA,NA,NA,NA,"2015",NA,NA,"05","08",NA,NA,NA,NA,NA,NA
"466","2020-10-15 09:53:57-03","UFPR","EFC","7571","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Tiepolo, G.","773","1997","04","23","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore com 5 metros à beira do rio Cachoeira, em solo aluvial. __COMMOM_NAME__: guapurunga","EFC007571",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"467","2020-10-15 09:53:57-03","UFPR","EFC","7581","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Sobral, M.","Nogueira, A.C.","14","1997","09","12","Brasil","Paraná","Antonina","Faz. SPVS, rio Pidedade","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Árvore, frutos maduros.","EFC007581",NA,NA,NA,NA,NA,NA,"2015","38300","auto","05","08",NA,NA,NA,NA,NA,NA
"468","2020-10-15 09:53:57-03","UFPR","EFC","903","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Sobral, M.","Roderjan, C.V.; Kuniyoshi, Y.S.","521","1986","05","03","Brasil","Paraná","Guaraqueçaba","Batuva","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta dominante no sub-bosque. __COMMOM_NAME__: Guapurunga","EFC000903",NA,NA,NA,NA,NA,NA,"2015","37295","auto","05","08",NA,NA,NA,NA,NA,NA
"469","2020-10-15 09:53:57-03","UFPR","EFC","1980","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Ziller, S.R.; Kuniyoshi, Y.S.","54","1989","09","08","Brasil","Paraná","Guaraqueçaba","Batuva","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Arvoreta. Caxetal, solo orgânico com horizonte A fíbrico. Ramo frutífero. __COMMOM_NAME__: Guapurunga","EFC001980",NA,NA,NA,NA,NA,NA,"1991","37295","auto","03","05",NA,NA,NA,NA,NA,NA
"470","2020-10-15 09:53:57-03","UFPR","EFC","8006","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Kuniyoshi, Y.S.","Barddal, M.L.; et al.","49","1998","05","13","Brasil","Paraná","Guaratuba","Rio Cubatãozinho","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Árvore 6 m, na margem do rio. Floração intensa, aroma forte. Flores brancas. __COMMOM_NAME__: Guaratuba","EFC008006",NA,NA,NA,NA,NA,NA,"1998","41937","auto","05","13",NA,NA,NA,NA,NA,NA
"471","2020-10-15 09:53:57-03","UFPR","EFC","9084","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Silva, S.M.","Svolenski, A.C.","522","1998","03","03","Brasil","Paraná","Matinhos","Fazenda Empreendimentos Guaraguaçu Ltda.","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Árvore 9m, comum no caxetal, flores brancas, frutos imaturos verdes. __COMMOM_NAME__: Guapurunga","EFC009084",NA,NA,NA,NA,NA,NA,"1998","15275","auto","05","12",NA,NA,NA,NA,NA,NA
"472","2020-10-15 09:53:57-03","UFPR","EFC","2008","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Ziller, S.R.; Kuniyoshi, Y.S.","78","1989","08","19","Brasil","Paraná","Matinhos","Rod. Alexandra Matinhos Km 28","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Caxetal, solo hidromórfico orgânico fíbrico. __COMMOM_NAME__: Guarapunga","EFC002008",NA,NA,NA,NA,NA,NA,"1989","15275","auto","08","01",NA,NA,NA,NA,NA,NA
"473","2019-12-09 17:30:26-03","UFPR","EFC","5228","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Blum, C.T.","Kuniyoshi, Y.S.; Tiepolo, G.","5813","1996","03","29","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"EFC005228",NA,NA,NA,NA,NA,NA,"2019","24916","auto","08","22",NA,NA,NA,NA,NA,NA
"474","2020-10-15 09:53:57-03","UFPR","EFC","5305","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.",NA,"Tiepolo, G.; Kuniyoshi, Y.S.","394","1996","07","01","Brasil","Paraná","Paranaguá","Rio Cachoeirinha, faz. Herbert B.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Árvore 3m, flores alvas, frutos verdes. __COMMOM_NAME__: Guapurunga","EFC005305",NA,NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"475","2020-10-15 09:53:57-03","UFPR","EFC","7884","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.",NA,"Schimmelpfeng, L.C.; Gatti, G.; Kuniyoshi, Y.S.","45","1997","10","24","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Arvoreta de 3 m em beira de curso d'água. Frutos imaturos verdes. __COMMOM_NAME__: Jaguapiroca","EFC007884",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2020-10-15 09:53:57-03","UFPR","EFC","1891","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Kuniyoshi, Y.S.; Ziller, S.R.","5363","1989","07","19","Brasil","Paraná","Matinhos","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Caxetal __COMMOM_NAME__: GUAPURUNGA","EFC001891",NA,NA,NA,NA,NA,NA,"1989","15275","auto","08","07",NA,NA,NA,NA,NA,NA
"477","2020-10-15 09:53:57-03","UFPR","EFC","1887","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Hatschbach, G.","Ziller, S.R.; Kuniyoshi, Y.S.","32","1989","08","02","Brasil","Paraná","Morretes","Rio Passa Sete","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta muito frequente. Caxetal, solo orgânico com camada gleizada subjacente (prof. 0,5-1,0m) cor cinza esverdeada. Plântula. __COMMOM_NAME__: Guapurunga","EFC001887",NA,NA,NA,NA,NA,NA,"1991","30514","auto","03","05",NA,NA,NA,NA,NA,NA
"478","2019-11-13 11:27:15-03","USP","SPF","145647","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Vieira, FCS","Fiaschi, P","818","2001","05","08","Brasil","São Paulo","Apiaí","Parque Estadual Turístico do Alto Ribeira","-48.7","-24.533333","-48.7","-24.533333",NA,NA,NA,"SPF00145647",NA,NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-11-13 11:27:15-03","USP","SPF","105674","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Anônimo","Ferreira, VF","33","1994","09","06","Brasil","São Paulo","Cananéia",NA,"-47.841667","-24.900556","-47.841667","-24.900556",NA,NA,NA,"SPF00105674",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480","2019-11-13 11:27:15-03","USP","SPF","205915","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Santos, MF","Liuth, HS","95","2011","01","21","Brasil","Bahia","Camacan","RPPN Serra Bonita","-39.566111","-15.395833","-39.566111","-15.395833",NA,NA,NA,"SPF00205915",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"481","2019-11-13 11:27:15-03","USP","SPF","212111","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Staggemeier, VG","Staggemeier, VG","811","2012","06","09","Brasil","São Paulo","Cananéia",NA,"-47.964722","-24.935","-47.964722","-24.935","24","24",NA,"SPF00212111",NA,NA,NA,NA,NA,NA,"2012",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"482","2019-11-13 11:27:15-03","USP","SPF","215682","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Santos, MF","Jardim, AB","206","2008","12","21","Brasil","Bahia","Arataca","RPPN do IESB.","-39.358333","-15.178333","-39.358333","-15.178333",NA,NA,NA,"SPF00215682",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"483","2019-11-13 11:27:15-03","USP","SPF","60908","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Santos, MF","Pirani, JR","2336","1988","02","16","Brasil","Bahia","Ibicaraí",NA,"-39.633333","-14.866667","-39.633333","-14.866667",NA,NA,NA,"SPF00060908",NA,NA,NA,NA,NA,NA,"2018",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"484","2019-11-13 11:27:15-03","USP","SPF","41403","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","strigipes","Myrcia strigipes","Mart.","Santos, MF","Santos, TS","3783","1982","08","09","Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"SPF00041403",NA,NA,NA,NA,NA,NA,"2014","61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
