"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","day","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"625","2013-10-05 06:32:00-03","MO","MOBOT","1549419","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W.A. Rodrigues",NA,"Gerrit Davidse|Ángel C. González","Davidse 15833","1979","2","South America","Venezuela","Apure","Distrito Pedro Camejo; Caño (or Morichal) El Caballo, 16 airline km NW of Mata de Guanábana, between the Río Meta and the Río Cinaruco. Edge of the gallery forest that borders the stream.","-68.31666","6.31666",NA,NA,NA,NA,"27",NA,"75.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1342",NA
"626","2015-03-21 17:04:00-03","MO","MOBOT","1556609","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","P. Muriel (AAU)",NA,"H. van der Werff|et al.","van der Werff 16456","2001","3","South America","Peru","San Martín","Along road Rioja-Yorongos-La Florida. Heavily disturbed forest on white sand and in roadside.","-77.1","-6.08333",NA,NA,NA,NA,"29","Rioja","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8","276",NA
"627","2014-04-12 19:56:00-03","MO","MOBOT","1777258","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","R. Vasquez (MO)",NA,"Luis A. Arias","Arias 58","1983","8","South America","Colombia","Chocó","Corregimiento de Tutunendo, carretera a Ichó.","-76.6833333","5.7833333",NA,NA,NA,NA,"9","Quibdo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2013-10-05 06:33:00-03","MO","MOBOT","1833413","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W.A. Rodriques",NA,"Gerrit Davidse|Ángel C. González","Davidse 16190","1979","3","South America","Venezuela","Apure","Distrito Rómulo Gallegos; southern and western side of Laguna del Termino, ca. 23 airline km SW of Elorza, on Hato San Felipe","-69.6","6.86666",NA,NA,NA,NA,"8",NA,"90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-27",NA
"629","2011-08-30 11:10:00-03","MO","MOBOT","1857302","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","I. Loza (LPB)",NA,"Manuel J. Macía|et al.","Macía 3954","2001","4","South America","Bolivia","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Plano inundable próximo al río Enadere, región de Tumupasa","-67.95444","-14.21638",NA,NA,NA,NA,"26","Abel Iturralde","460.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2013-03-11 11:08:00-03","MO","MOBOT","1857716","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","A. Fuentes (LPB)",NA,"Manuel J. Macía|et al.","Macía 6043","2001","11","South America","Bolivia","La Paz","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme escasa pendiente, próximo a unas ruinas incas","-68.165","-13.89722",NA,NA,NA,NA,"8","Abel Iturralde","780.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2014-06-16 12:34:00-03","MO","MOBOT","2209243","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Marisabel Ureta Adrianzen",NA,"Abel Monteagudo","Monteagudo Mendoza 5878","2003","9","South America","Peru","Madre de Dios","Distrito Tambopata. Rio Tambopata, explorer´s inn resierve. Bosque tropical lluvioso, bosque primario, parcela 2 pantano (Swanp)","-69.28333","-12.83333",NA,NA,NA,NA,"17","Tambopata","204.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"632","2009-07-27 09:36:00-03","MO","MOBOT","2773732","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W.A. Rodrigues","Isosyntype","Auguste F.M. Glaziou","Glaziou 20463","1861",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2008-05-27 22:02:00-03","MO","MOBOT","2776522","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"* SARABIA","SARABIA 525","2002","2","South America","Ecuador","Sucumbíos","Parroquia Limoncocha, sector Plataforma Laguna A. Bosque siempre verde de tierras bajas inundadas por aguas blancas y negras (Va!4rzea-Igapo!4). Parcela permanente de 100 x 10 m., especies de 10 cm de DAP en adelante.","-76.6","-0.4",NA,NA,NA,NA,"14","Shushufindi","245.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2008-05-27 22:02:00-03","MO","MOBOT","2776523","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"* SARABIA","SARABIA 533","2002","2","South America","Ecuador","Sucumbíos","Parroquia Limoncocha, sector Plataforma Laguna A. Bosque siempre verde de tierras bajas inundadas por aguas blancas y negras (Va!4rzea-Igapo!4). Parcela permanente de 100 x 10 m., especies de 10 cm de DAP en adelante.","-76.6","-0.4",NA,NA,NA,NA,"14","Shushufindi","245.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2012-01-20 05:01:00-02","MO","MOBOT","2829356","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","P. Muriel",NA,"Priscilla Muriel|Wilson Quizhpe","Muriel 98","2001","9","South America","Ecuador","Zamora-Chinchipe","La Punta-Las Orquídeas road, km 2, on border of Río Nangaritza. Floodplain of Río Nangaritza.","-78.666","-3.9",NA,NA,NA,NA,"7",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2012-01-20 05:01:00-02","MO","MOBOT","2829358","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","P. Muriel",NA,"Priscilla Muriel|Wilson Quizhpe","Muriel 99","2001","9","South America","Ecuador","Zamora-Chinchipe","La Punta-Las Orquídeas road, km 2, on border of Río Nangaritza. Floodplain of Río Nangaritza.","-78.666","-3.9",NA,NA,NA,NA,"7",NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2011-06-08 12:20:00-03","MO","MOBOT","3118173","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Cary Norquist",NA,"Manuel Rimachi Y.","Rimachi Y. 1959","1975","10","South America","Peru","Loreto","Dtto. Iquitos. Rio Nanay below Bellavista, Quebrada de Moropon, lowlands freq. inundated, ''coto caspi.",NA,NA,NA,NA,NA,NA,"16","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2009-11-09 21:32:00-02","MO","MOBOT","3119563","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Steyermark",NA,"Julian A. Steyermark|Bruce K. Holst|Bruno J. Manara","Steyermark 131748","1985",NA,"South America","Venezuela","Bolívar","Forest bordering savanna, east of Río Parguaza, 125 km. north of alcabala of Puerto Ayacucho.","-67.08333","6.28333",NA,NA,NA,NA,NA,NA,"85.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2010-10-16 14:46:00-03","MO","MOBOT","3119564","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","William A. Rodriguez",NA,"Basil Stergios|Gerardo Aymard|Ramón Estévez","Stergios 9889","1987","1","South America","Venezuela",NA,"Selvas pluviales cercanas a las orillas del Rio Siapa, entre la la Piedra del Cabezon y la Piedra de la Natividad.","-66.41666","2.25",NA,NA,NA,NA,"16",NA,"175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2014-05-15 13:27:00-03","MO","MOBOT","3119611","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","J.C. Lindeman",NA,"M. Polak|A.R.A. Görts-van Rijn|R.B. Balkisoon|S. Roberts|H. Steinecke","Polak 172","1990","11","South America","Guyana",NA,"Swamp with Manni (Symphonia globulifera) and Turuli (Manicaria saccifera) behind farm of Mr. Dandrod, opposite mouth of Kamwatta Cr.","-60.2","8.3",NA,NA,NA,NA,"9",NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"641","2014-05-13 21:13:00-03","MO","MOBOT","3119626","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"W. Wilbert|E. Wade Davis|T. Rivero|Ayala Lafée, Cecilia","Wilbert 191","1997","5","South America","Venezuela",NA,"Banks of the Winikina River near the village of Morichito, Delto Amacuro State, Venezuela.","-61.16666","9.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2008-05-27 22:02:00-03","MO","MOBOT","3119663","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W.A. Rodrigues",NA,"Ghillean T. Prance","Prance 14505","1971","7","South America","Brazil","Amazonas","Rio Curuquetê, halfway between Cachoeiras São Paulo and Republica. Varzea forest.",NA,NA,NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2012-11-01 05:08:00-02","MO","MOBOT","3119669","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","G. Aymard",NA,"Luz Delgado","Delgado 314","1989","7","South America","Venezuela","Bolívar","Mun. Raul Leoni. 64 km al SE de Pijiguaos.","-66.3833333","6.15",NA,NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"644","2009-07-13 12:29:00-03","MO","MOBOT","3119801","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","A. Castillo",NA,"Anibal Castillo","Castillo 713","1978","2","South America","Venezuela","Monagas","Reserva Forestal de Guarapiche, sector Guacharaca, aprox. 10 msnm.","-62.89111","9.89666",NA,NA,NA,NA,"22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2014-09-01 09:31:00-03","MO","MOBOT","3120179","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","M.J.G. Hopkins",NA,"Michael J.G. Hopkins|K.F. Rodrigues|E.S. Silva|R. Pereira de Lima|J. Guedes de Oliveira|B. Lowy","Hopkins 804","1986","6","South America","Brazil",NA,"Ilha de Maracá, Mun. Alto Alegre. On road between SEMA Estacão and Boa Vista, 14 km from Island. Savanna. Wooded edge of small lake.","-61.33333","3.3",NA,NA,NA,NA,"17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2009-11-03 18:11:00-02","MO","MOBOT","3120352","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Luis Marcano-Berti","Marcano-Berti 92","1964","2","South America","Venezuela","Delta Amacuro","Territorio Federal Delta Amacuro: Bosque Pluvial, Este de Rio Grande. Este-Noreste de El Palmar, cerca de los limites del Estado Bolivar.",NA,NA,NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2008-05-27 22:02:00-03","MO","MOBOT","3120404","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","A.C. Smith",NA,"E. Drake","Drake 834","1889","11","South America","Brazil",NA,"Morre of Ot. Cremorre River.",NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2014-05-15 13:18:00-03","MO","MOBOT","3120453","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"J. Lanjouw","Lanjouw 909","1933","9","South America","Suriname",NA,"Voltzberg, foo. virgin forest.",NA,NA,NA,NA,NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"649","2014-05-15 13:26:00-03","MO","MOBOT","3120471","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","J.C. Lindeman",NA,"M. Polak|A.R.A. Görts-van Rijn|R.B. Balkisoon|S. Roberts|H. Steinecke","Polak 176","1990","11","South America","Guyana",NA,"Swamp with Manni (Symphonia globulifera) and Turuli (Manicaria saccifera) behind farm of Mr. Dandrod, opposite mouth of Kamwatta Cr.","-60.2","8.3",NA,NA,NA,NA,"9",NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"650","2012-05-24 05:04:00-03","MO","MOBOT","3120551","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","A. Gentry",NA,"Juan Revilla","Revilla Cardenas 490","1976","5","South America","Peru","Loreto","Distrito: quebrada Shishita, margen izquierda del Río Amazonas, 10 km. de Pebas.",NA,NA,NA,NA,NA,NA,"10","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2013-02-12 15:24:00-02","MO","MOBOT","3120563","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W.A. Rodriguez",NA,"Getulio Agostini|Thais de Agostini","Agostini 1683","1973","4","South America","Venezuela","Monagas","Carretera de Barrancas a Temblador, puente sobre el Rio Uracoa. Vegetacion de Morichal.","-62.45","8.81666",NA,NA,NA,NA,"19",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2014-02-25 05:40:00-03","MO","MOBOT","3120579","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","G. Aymard",NA,"Ángel Fernández","Fernández 3792","1987","2","South America","Venezuela","Delta Amacuro","Dpto Antonio Diaz. Rio Acure, entre la Piedrita y Baruma.","-61.08333","8.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2009-10-21 21:11:00-02","MO","MOBOT","3120598","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W.A. Rodrigues",NA,"Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121293","1980","2","South America","Venezuela","Sucre","Distriro Benítez: swamp forest with standing water, east of Los Pozotes, between Guaraúnos and Ajíes.","-63.11666","10.50138",NA,NA,NA,NA,"18",NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2014-05-15 14:17:00-03","MO","MOBOT","3120645","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","A.C. Smith",NA,"J.S. de la Cruz","de la Cruz 4387","1923","10","South America","Guyana",NA,"Kaieteur Falls, Potaro River.",NA,NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"655","2014-02-27 21:59:00-03","MO","MOBOT","3120646","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Tillett '83",NA,"W. Wilbert","Wilbert 68321","1983","6","South America","Venezuela",NA,"Commercial lumber. trunk is cut with axe and brown-red sap allowed to run into container; applied to ailing tooth. Dense vegetation near river on lowland swamp soil; Morichitos, on Rio Hohene 1 m.s.n.m. Dptos. Tucupita y Antonio y Antonio Diaz; localidades a largo y en alrededores, del Rio Winikina (Guiniquina), tributarios","-61.0001833","9",NA,NA,NA,NA,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2008-05-27 22:02:00-03","MO","MOBOT","3120713","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W. Rodriguez",NA,"William C. Steward","Steward 165","1977","12","South America","Brazil","Roraima","BR 174, Manaus-Venezuela Highway. Estrada Boa Vista-Venezuela, Rio Surumu. Low forest along river bank. Varzea.",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2020-05-01 10:04:00-03","MO","MOBOT","3120720","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","William A. Rodrigues",NA,"J. Cáceres","Cáceres 13-JCB","1967","11","South America","Peru","Ucayali","Bosque Tropical Seco. Dtto. Calleria. Vivero del Sip-pucallpa. Secado al Horno. Tratado con Phostoxin.",NA,NA,NA,NA,NA,NA,"23","Coronel Portillo","148.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"658","2010-03-13 06:29:00-03","MO","MOBOT","3120766","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Priscilla Muriel",NA,"Priscilla Muriel","Muriel 098","2001","9","South America","Ecuador","Zamora-Chinchipe","La Punta - Las Orquídes road, km 2, on border of Río Nangaritza.",NA,NA,NA,NA,NA,NA,"7",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2008-05-27 22:02:00-03","MO","MOBOT","3120792","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","A.C. Smith",NA,"J.S. de la Cruz","de la Cruz 4600","1927","7","South America","Guyana",NA,"Pomeroon District: Moruka River",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2012-01-28 06:57:00-02","MO","MOBOT","3120828","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","R.L. Liesner",NA,"Leonardo Salas","Salas 136","1994","2","South America","Venezuela","Bolívar","Nombre Ye'Kwana: Wadasa.","-64.98333","6.35",NA,NA,NA,NA,"10",NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2008-05-27 22:02:00-03","MO","MOBOT","3120861","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Ghillean T. Prance","Prance 30230","1987","11","South America","Brazil","Pará","IIha do Marajo; Rio Anajás just above Anajas. Forest on terra firme","-49.91666","0.98333",NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"662","2014-05-15 13:23:00-03","MO","MOBOT","3120942","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","A.C. Smith",NA,"Bassett Maguire","Maguire 24853","1944","9","South America","Suriname",NA,"Coppenam River Headwaters. Km. 10.5, vicinity Camp No. 3.",NA,NA,NA,NA,NA,NA,"28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"663","2018-02-08 12:02:00-02","MO","MOBOT","3120947","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","G. Aymard",NA,"Elio Sanoja","Sanoja 3459","1990","3","South America","Venezuela","Bolívar","Mun. ASC. Farreras. Bosquea en vega inundable periodicamente.","-65.1833333","7.4",NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"664","2015-06-18 06:28:00-03","MO","MOBOT","3120982","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","Priscilla Muriel, Jun.",NA,"Jaime L. Jaramillo|Flavio Coello","Jaramillo Asanza 2942","1980","7","South America","Ecuador","Napo","Rio Cuyabeno, Puerto Bolivar, Comunidad Siona, colecciones a 4 kms. Rio abajo y 3 kms. rio arriba, bosque tropical húmedo, area colinada.",NA,NA,NA,NA,NA,NA,"7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2008-05-27 22:02:00-03","MO","MOBOT","3120983","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Leandro Aristeguieta","Aristeguieta 4062","1959","12","South America","Venezuela","Monagas","Cerca de Barrancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2013-02-12 15:24:00-02","MO","MOBOT","3121074","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Getulio Agostini|Thais de Agostini","Agostini 1683","1973","4","South America","Venezuela","Monagas","Carretera de Barrancas de Temblador, puente sobre el Río Uracoa. Vegetación de Morichal.","-62.45","8.81666",NA,NA,NA,NA,"19",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2011-04-12 08:58:00-03","MO","MOBOT","3121105","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","J. Bruijn",NA,"J. de Bruijn","Bruijn 1671","1967","4","South America","Venezuela","Bolívar","Border between Estado Bolivar and Territorio Delta Amacuro. Primary forest near Rio Grande o Toro, E of Upata.","-61.73333","8.23333",NA,NA,NA,NA,"9",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2010-01-01 17:08:00-02","MO","MOBOT","3121127","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.",NA,NA,"Bassett Maguire|John J. Wurdack|George S. Bunting","Maguire 36726","1953","12","South America","Venezuela",NA,"Igarapé forest of upper rio Yaciba.",NA,NA,NA,NA,NA,NA,"7",NA,"160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2014-05-15 14:08:00-03","MO","MOBOT","3121178","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","W.A. Rodrigues",NA,"Luis Marcano-Berti","Marcano-Berti 519","1964","11","South America","Venezuela","Delta Amacuro","Territorio Federal Delta Amacuro: Bosque Pluvial, est de Rio Grande. Este-Noreste de El Palmar, cerca de los limites del Estado Bolivar.",NA,NA,NA,NA,NA,NA,"29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"670","2014-05-15 14:16:00-03","MO","MOBOT","3121215","PreservedSpecimen","Plantae",NA,NA,"Myristicaceae","Virola","surinamensis","Virola surinamensis","(Rol. ex Rottb.) Warb.","A.C. Smth",NA,"J.S. de la Cruz","de la Cruz 2821","1922","11","South America","Guyana",NA,"Kamakusa, upper Mazaruni River.",NA,NA,NA,NA,NA,NA,"23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
