"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"47","2016-11-01 12:36:00-02","NY","NYBG","396460","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba",NA,"C. M. Taylor","A. M. V. de Carvalho","4600","1994","08","25","Brazil","Bahia","Ilhéus","-39.0911","-14.7772",NA,NA,"NY00396460","NY00396460_01","Mata da Esperança. Entrada Pelo Banco da Vitória. Ca. 3.5 km a NE da sede",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724466' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"48","2016-10-28 14:06:00-02","NY","NYBG","949086","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba",NA,"J. H. Kirkbride Jr.","E. P. Heringer","5835","1980","12","04","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00949086","NY00949086_01","Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023681' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00892043","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","P. Nogueira Silva","317","1993","01","07","Brazil","Goiás","Niquelândia","-48.4594","-14.4742",NA,NA,"NY00892043","NY00892043_01","Companhia de Niquel Tocantins",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961643' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","396483","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.",NA,"G. G. Hatschbach","7913","1961","04","06","Brazil","Paraná","Guairá","-54.2556","-24.08",NA,NA,"NY00396483","NY00396483_01","7-Quedas. margens do Rio Paraná",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724541' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","396474","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","M. H. Nee","M. H. Nee","48078","1998","01","22","Bolivia","Santa Cruz","Andrés Ibáñez","-63.52","-18.1",NA,NA,"NY00396474",NA,"Along valley of Río Salado [also Quebrada Salada], 7.4-8 km NW of turnoff at Tarumá from highway from Santa Cruz to Samaipata",NA,NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724437' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00892017","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","J. A. Rizzo","3293","1969","01","01","Brazil","Goiás","Goiânia","-49.2539","-16.6786",NA,NA,"NY00892017","NY00892017_01","A direita da GOM-9, para Nerópolis, 15 km de Goiânia",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961588' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01807168","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","C. M. Taylor","P. Fiaschi","2321","2004","06","26","Brazil","Bahia","Valença","-39.0902778","-13.3288889",NA,NA,"NY01807168","NY01807168_01","Estrada de Valença para Guaibim, ca. 2 km. Ramal à esq., 8 km. Ramal vicinal à esq., ca. 1 km. RPPN Água Branca",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2544883' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","396449","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J. H. Kirkbride Jr.","R. M. Harley","22982","1980","06","01","Brazil","Bahia","Morro do Chapéu","-41.28","-11.63",NA,NA,"NY00396449","NY00396449_01","Ca. 16 km along the Morro do Chapeu to Utinga road, SW of Morro do Chapeu",NA,NA,NA,"0.0","980","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724477' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","949112","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","M. C. W. Vieira","570","1982","06","18","Brazil","Minas Gerais","Monte Belo","-46.3675","-21.3267",NA,NA,"NY00949112","NY00949112_01","Fazenda Lagoa. Monte Belo.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023872' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1280421","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J. A. Steyermark","H. S. Irwin","10534","1965","11","19","Brazil","Minas Gerais",NA,"-46.74996","-15.8",NA,NA,"NY01280421","NY01280421_01","Serra do Rio Preto. 25 km E. of Cabeceiras (ca. 4 km E. of Goiás-Minas Gerais border)",NA,NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1605135' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","949095","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","H. A. Weddell","3087","1844",NA,NA,"Brazil",NA,NA,"-56.043867","-15.612755",NA,NA,"NY00949095","NY00949095_01","Cuyaba",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023848' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","949123","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J. H. Kirkbride Jr.","W. R. Anderson","6312","1973","03","05","Brazil","Goiás","Alto Paraíso de Goiás","-47.5103","-14.1103",NA,NA,"NY00949123","NY00949123_01","Chapada dos Veadeiros, ca. 1 km E of Alto Paraíso on road to Nova Roma",NA,NA,NA,"1300","1300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023907' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","949072","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","M. R. de V. Barbosa","G. Eiten","10480","1970","02","06","Brazil","Maranhão","Loreto","-45.07","-7.38",NA,NA,"NY00949072","NY00949072_01","Ilha de Balsas region between the Balsas & Parnaíba Rivers. 35 km south of Loreto. By main house of Fazenda Morros in secondary forest scrub along Riacho da Atraca",NA,NA,NA,"300","300","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023626' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","01807061","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","C. M. Taylor","W. W. Thomas","10639","1994","09","27","Brazil","Bahia","Ilhéus","-39.06917","-14.78194",NA,NA,"NY01807061","NY01807061_01","Cidade de Ilhéus, 3 km N of Rodoviaria, Mata da Esperança, forest N of dam and reservoir.",NA,NA,NA,"50","50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=757718' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","396481","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J. H. Kirkbride Jr.","B. D. Sucre","218","1968","02","11","Brazil","Rio de Janeiro","Petrópolis","-43.1783","-22.505",NA,NA,"NY00396481","NY00396481_01","Vale de Bonsucesso",NA,NA,NA,"650","650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724474' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1280389","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.",NA,"R. M. Harley","22126","1980","05","15","Brazil","Bahia",NA,"-39","-14.17",NA,NA,"NY01280389","NY01280389_01","Coastal zone. Just S of Maraú. G8.",NA,NA,NA,NA,"50","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1604864' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","949128","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","L. C. de S. Assis","9","2001","02","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY00949128","NY00949128_01","Mata do Baú.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023914' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"64","2016-10-28 14:05:00-02","NY","NYBG","949089","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba",NA,"B. M. Boom","E. L. Taylor","E1013","1983","02","26","Brazil","Maranhão","Tuntum","-44.47","-5.23",NA,NA,"NY00949089","NY00949089_01","Palmeirinhas, on unpaved road S from BR226, between Presidente Duatre and Barro do Corda.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023689' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00892014","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","J. A. Rizzo","2862","1968","12","02","Brazil","Goiás","Goiânia","-49.2539","-16.6786",NA,NA,"NY00892014","NY00892014_01","Km 14 da rodovia Goiânia-Inhumas",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961583' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","416381","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","W. W. Thomas","9381","1992","05","15","Brazil","Bahia","Wenceslau Guimaraes","-39.78","-13.6",NA,NA,"NY00416381","NY00416381_01","Forest of Fazenda Boa Esperança near Reserva Estadual Wesceslau GuimarÔes, 8 km above Rio Vermelho, 2 km above jct rd to Taquara",NA,NA,NA,"600","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724487' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00892023","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","R. Marquete","2473","1996","04","13","Brazil","Goiás","Niquelândia","-48.4594","-14.4742",NA,NA,"NY00892023","NY00892023_01","11 km da cidade de Niquelândia em direçao a Uruaçú; estrada à direita da Fazenda Traíras, cerca de 3km na estrada de barro ao lado da 3° ponte",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961634' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"68","2016-11-01 12:36:00-02","NY","NYBG","396457","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba",NA,"C. M. Taylor","A. M. V. de Carvalho","4302","1993","07","27","Brazil","Bahia","Una","-39.08","-15.15",NA,NA,"NY00396457","NY00396457_01","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Região da Mata Higrófila Sul Baiana. Picada da Bandeira.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724463' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","632450","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","A. M. V. de Carvalho","2381","1986","04","03","Brazil","Bahia","Jacobina","-40.5181","-11.1808",NA,NA,"NY00632450","NY00632450_01","2 km a W da ciudade, na estrada para Feira de Santana",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724495' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"70","2016-11-01 12:36:00-02","NY","NYBG","396482","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba",NA,"P. C. Standley","A. C. Brade","6828","1931","04","04","Brazil","São Paulo","Jundiaí","-46.88","-23.1803",NA,NA,"NY00396482","NY00396482_01",NA,NA,NA,NA,NA,NA,"Ex. Herv. do coll. s/no. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=724469' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","949092","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J. D. Dwyer","G. Davidse","10817","1976","02","28","Brazil","Minas Gerais",NA,"-44.60831","-19.86031",NA,NA,"NY00949092","NY00949092_01","Ca. 15 km W of Pará de Minas along Highway 262 to Uberaba.",NA,NA,NA,"760","760","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023704' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1280426","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.",NA,"H. S. Irwin","2669","1959","02","19","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,"NY01280426","NY01280426_01","State Agricultural School.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1605213' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00892020","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","J. A. Rizzo","9467","1973","12","08","Brazil","Tocantins","Natividade","-47.7231","-11.7097",NA,NA,"NY00892020","NY00892020_01","Serra de Natividade. A uns 20 km de Natividade",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=961597' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"74","2016-11-07 12:00:00-02","NY","NYBG","1280397","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba",NA,"M. R. de V. Barbosa","R. P. Belém","3514","1968","05","09","Brazil","Bahia","Maraú","-39.0144","-14.1033",NA,NA,"NY01280397","NY01280397_01","4km ao Sul de Maraó",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1605023' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","949100","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","A. de Sainte-Hilaire","s.n.","1816",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,"NY00949100","NY00949100_01",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023854' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01060788","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J. F. Ramos","L. O. A. Teixeira","212","1982","05","04","Brazil","Amazonas",NA,"-63.3703262","-7.9607224",NA,NA,"NY01060788","NY01060788_01","Estrada Humaitá-Porto Velho km 60. Perto do igarapé São João. Mata de campinarana.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1267035' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"77","2016-10-28 15:01:00-02","NY","NYBG","00932404","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba",NA,"E. A. da Anunciação","R. Lopes","25","1991","12","05","Brazil","Tocantins",NA,NA,NA,NA,NA,"NY00932404","NY00932404_01","Km 46 da Estrada Dianópolis/ Taguatinga",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1005612' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","396467","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba alba","(L.) Hitchc.","P. A. Matekaitis","R. P. Belém","1647","1965","08","30","Brazil","Bahia","Ilhéus","-39.1580173","-14.7989283",NA,NA,"NY00396467","NY00396467_01","Margem da Rodovia Itabuna-Ilhéus",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=147145' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet","alba",NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","1145956","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","P. G. Delprete","10562","2007","12","27","Brazil","Goiás","Formosa","-47.3044","-15.5708",NA,NA,"NY01145956","NY01145956_01","Lagoa Feia.",NA,NA,NA,"930","930","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1324317' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","949120","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","P. G. Delprete","Collector unspecified","794",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00949120","NY00949120_01",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023903' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01091740","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","C. M. Taylor","J. L. Paixão","463","2005","06","14","Brazil","Bahia","Ilhéus","-39.0492","-14.7892",NA,NA,"NY01091740","NY01091740_01","RPPN, Mãe da Mata, Entrada no Distrito de Banco da Vitória, Ramal sentido ao distrito de Maria Jape, ca. 12 km. Próp. Ronaldo Santana.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1218816' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"82","2016-09-30 06:08:00-03","NY","NYBG","01204693","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba",NA,"C. M. Taylor","L. J. Dorr","4725","1988","04","16","Venezuela","Barinas","Pedraza","-70.617","8.525",NA,NA,"NY01204693",NA,"Road, then trail from El Algarrobo to Mesa de Canagua on the eastern boundary of the Parque Nacional Sierra Nevada",NA,NA,NA,"320","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1713822' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","949108","PreservedSpecimen","Plantae","Rubiaceae","Chiococca","alba","Chiococca alba","(L.) Hitchc.","J. H. Kirkbride Jr.","G. G. Hatschbach","35912","1975","02","06","Brazil","Mato Grosso do Sul","Rio Brilhante","-54.5464","-21.8019",NA,NA,"NY00949108","NY00949108_01","Rio Santa Luzia",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1023866' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Gentianales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
