"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"1380","2008-11-19 09:42:00-02","MO","MOBOT","1453660","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","J. Dwyer (MO)",NA,NA,NA,"Alwyn H. Gentry","1979","11","4","Peru","Loreto","Maynas","Quebrada Yanomono, Explorama Tourist Camp, halfway between Indiana and mouth of Río Napo, mature non-inundated forest on laterite.","-72.8536111","-3.4497222",NA,NA,NA,NA,NA,NA,NA,"Gentry 27423",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","1858",NA
"1381","2009-11-13 09:05:00-02","MO","MOBOT","1510690","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor (MO)",NA,NA,NA,"William J. Hahn|Emmet J. Judziewicz|S. Tiwari|Doorjoohan Gopaul","1988","4","18","Guyana",NA,NA,"Kaieteur Falls National Park","-59.48333","5.16666",NA,NA,"500.00000000",NA,NA,NA,NA,"Hahn 4758",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1382","2014-03-01 18:25:00-03","MO","MOBOT","1510797","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor",NA,NA,NA,"Terry W. Henkel|M. Chin","1992","12","7","Guyana",NA,NA,"Lower 3 km of Macouria River, N and S banks","-58.56666","6.41666",NA,NA,"0E8","15.00000000",NA,NA,NA,"Henkel 379",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1383","2014-03-01 18:25:00-03","MO","MOBOT","1510812","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor",NA,NA,NA,"Terry W. Henkel|M. Chin","1992","12","12","Guyana",NA,NA,"Lower 7 km of Tiger Creek","-58.65","6.5",NA,NA,"0E8","15.00000000",NA,NA,NA,"Henkel 503",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1384","2014-03-01 19:51:00-03","MO","MOBOT","1510954","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor (MO)",NA,NA,NA,"Terry W. Henkel|R. Williams","1993","7","21","Guyana",NA,NA,"Potaro River, 0 to 2.5 km downstream from Menzies Landing, left and right bank","-59.48333","5.15",NA,NA,"450.00000000",NA,NA,NA,NA,"Henkel 2322",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1385","2014-03-01 20:28:00-03","MO","MOBOT","1511007","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor (MO)",NA,NA,NA,"Terry W. Henkel|R. Williams|V. James","1993","9","23","Guyana",NA,NA,"Kuyuwini R. watershed; Aishalton Landing; downstream 2-3 km","-59.13333","2.05",NA,NA,"250.00000000",NA,NA,NA,NA,"Henkel 3141",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1386","2014-03-01 20:52:00-03","MO","MOBOT","1511131","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor (MO)",NA,NA,NA,"Terry W. Henkel|M. Chin|R. Williams|R. James","1994","3","12","Guyana",NA,NA,"Acarai Mts; Sipu River 8-10 km from juncture with Essequibo River","-58.85","1.41666",NA,NA,"250.00000000",NA,NA,NA,NA,"Henkel 5119",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1387","2011-02-02 06:27:00-02","MO","MOBOT","1511261","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor",NA,NA,NA,"B. Hoffman","1992","2","1","Guyana",NA,NA,"Arawak Amerindian land; Pokerero R. for 2 km above confluence with Kamuni R","-58.31666","6.56666",NA,NA,"2.00000000","6.00000000",NA,NA,NA,"Hoffman 950",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1388","2011-02-02 06:13:00-02","MO","MOBOT","1511404","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor (MO)",NA,NA,NA,"B. Hoffman|C. Roland|G. Marco","1992","8","11","Guyana",NA,NA,"Pakaraima Mtns, Kurupung R; Takuba Creek, near Kurupung Landing","-60.25","6.15",NA,NA,"75.00000000","85.00000000",NA,NA,NA,"Hoffman 2392",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1389","2012-05-01 05:07:00-03","MO","MOBOT","1511717","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor (MO)",NA,NA,NA,"H. David Clarke","1996","3","31","Guyana",NA,NA,"Iwokrama Rainforest Reserve; Burro Burro River, between Sandstone & confluence of Sipariparu R.","-58.91722","4.38777",NA,NA,"65.00000000",NA,NA,NA,NA,"Clarke 1534",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1390","2010-10-08 17:43:00-03","MO","MOBOT","1511964","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor (MO)",NA,NA,NA,"P. Mutchnick|B. Allicock","1994","12","3","Guyana",NA,NA,"Iwokrama; Siparuni R, Pakatau Falls; 5 km upstream","-59.025","4.72222",NA,NA,"100.00000000",NA,NA,NA,NA,"Mutchnick 523",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1391","2010-02-05 20:54:00-02","MO","MOBOT","1512193","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","J.H. Kirkbride",NA,NA,NA,"John James Pipoly, III|Ganeshwar Gharbarran|George Bacchus","1986","12","19","Guyana",NA,NA,"Left (S) bank upper Canje River W of Digitima Creek","-57.58333","5.6",NA,NA,"0E8","25.00000000",NA,NA,NA,"Pipoly 9426",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1392","2010-02-05 20:37:00-02","MO","MOBOT","1512199","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor",NA,NA,NA,"John James Pipoly, III|Ganeshwar Gharbarran","1986","12","21","Guyana",NA,NA,"Cow savanna, along S bank of Canje River, W of Digitima Creek","-57.58333","5.6",NA,NA,"0E8","25.00000000",NA,NA,NA,"Pipoly 9553",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1393","2010-02-05 20:37:00-02","MO","MOBOT","1512228","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","J.H. Kirkbride",NA,NA,NA,"John James Pipoly, III|Ganeshwar Gharbarran","1987","1","25","Guyana",NA,NA,"Kaieteur National Park","-59.48333","5.16666",NA,NA,"400.00000000",NA,NA,NA,NA,"Pipoly 9940",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1394","2014-09-17 04:12:00-03","MO","MOBOT","1512402","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor (MO)",NA,NA,NA,"H. David Clarke|S. Adkins|C. Barnard","1996","7","18","Guyana",NA,NA,"Kuyuwini R., 0-2 km NW of camp","-59.28611","2.08",NA,NA,"240.00000000",NA,NA,NA,NA,"Clarke 2303",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1395","2010-02-05 20:43:00-02","MO","MOBOT","1512431","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","J.H. Kirkbride",NA,NA,NA,"John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels","1987","4","12","Guyana",NA,NA,"Canje River, Cow Savanna E of Digitima Creek","-57.58333","5.6",NA,NA,"1.00000000","25.00000000",NA,NA,NA,"Pipoly 11494",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1396","2010-02-05 20:43:00-02","MO","MOBOT","1512437","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","J.H. Kirkbride",NA,NA,NA,"John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels","1987","4","13","Guyana",NA,NA,"Upper Canje River, S bank from abandoned Amerindian logging camp W to Digitima Cr. mouth","-57.58333","5.6",NA,NA,"1.00000000","25.00000000",NA,NA,NA,"Pipoly 11533",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1397","2010-02-05 20:43:00-02","MO","MOBOT","1512443","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","J.H. Kirkbride",NA,NA,NA,"John James Pipoly, III|Ganeshwar Gharbarran|Gary Samuels","1987","4","15","Guyana",NA,NA,"Canje River, ±1 km N & S of Digitima creek, ±0.5 km W of river","-57.58333","5.6",NA,NA,"0E8","20.00000000",NA,NA,NA,"Pipoly 11626",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1398","2012-07-11 12:18:00-03","MO","MOBOT","1512741","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor",NA,NA,NA,"H. David Clarke","1997","5","21","Guyana",NA,NA,"Kassikaityu R., 0-3 km E of landing at terminus of trail from Kuyuwini R.","-59.0833333","1.8408333",NA,NA,"240.00000000",NA,NA,NA,NA,"Clarke 4828",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1",NA,NA
"1399","2012-05-01 05:07:00-03","MO","MOBOT","1513039","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor",NA,NA,NA,"H. David Clarke|R. Williams|C. Perry","1999","9","3","Guyana",NA,NA,"Wassarai Mts., lower slopes of highest peak (3,700 ft.), 0-0.5 km S of camp","-59.23833","1.565",NA,NA,"275.00000000","400.00000000",NA,NA,NA,"Clarke 8183",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1400","2013-01-01 19:58:00-02","MO","MOBOT","1513184","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","J.H. Kirkbride",NA,NA,NA,"Christian P.G.-A. Feuillet|Montagne Tortue expedition members","1988","6","18","French Guiana",NA,NA,"Mt. Tortue: 11 km WNW of Approuague river, steep slope at base of log trail","-52.36666","4.3",NA,NA,"200.00000000","300.00000000",NA,NA,NA,"Feuillet 10318",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1401","2013-01-01 19:58:00-02","MO","MOBOT","1513190","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor",NA,NA,NA,"Christian P.G.-A. Feuillet|Montagne Tortue expedition members","1988","6","20","French Guiana",NA,NA,"Mt. Tortue: 11 km WNW of Approuague river; near the road. Trail on slope on opposite side","-52.36666","4.3",NA,NA,"200.00000000","450.00000000",NA,NA,NA,"Feuillet 10352",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1402","2012-05-30 16:09:00-03","MO","MOBOT","1513236","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor",NA,NA,NA,"Lynn J. Gillespie|Harry Persaud","1989","4","22","Guyana",NA,NA,"Capoey Mission, west shore of Capoey Lake, ±5 km W of Queenstown","-58.53333","7.2",NA,NA,"0E8","10.00000000",NA,NA,NA,"Gillespie 1132",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1403","2010-11-22 06:06:00-02","MO","MOBOT","1513320","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor",NA,NA,NA,"Lynn J. Gillespie|S. Tiwari","1989","10","10","Guyana",NA,NA,"Cuyuni R., between Aurora and ±7 km upstream","-59.74166","6.79166",NA,NA,"60.00000000",NA,NA,NA,NA,"Gillespie 2259",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1404","2008-05-27 22:02:00-03","MO","MOBOT","1526355","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","M. Nee",NA,NA,NA,"Michael H. Nee",NA,NA,NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,"420.00000000",NA,NA,NA,NA,"Nee 36841",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1405","2011-06-09 16:54:00-03","MO","MOBOT","1757726","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C. Cerón (QAP)",NA,NA,NA,"Carlos E. Cerón","1992","2","27","Ecuador","Guayas","Naranjal","Reserva Ecológica Manglares - Churute. Cerro Cimalón. Colecciones generales entre 100-670 m, transectos de 50 x 2 m x 5 en la cumbre del cerro a 670 m. Bosque primario ligero alterado, húmedo, suelo rocoso, topografía pendiente.","-79.58333","-2.4",NA,NA,"100.00000000","670.00000000",NA,NA,NA,"Cerón Martínez 18295",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"2","172",NA
"1406","2011-06-09 16:54:00-03","MO","MOBOT","1765183","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C. M. Taylor (MO)",NA,NA,NA,"Carlos E. Cerón","1992","6","5","Ecuador","Napo","Tena","Parroquia Misagualli. Reserva Biológica Jatun-Sacha. Bosque muy húmedo tropical. Parcela permanente 05, bosque aluvial. Informantes: Quichuas L. Cerda (45 años), G. Greffa (30 años) T. Mamallacta (38 años).","-77.66666","-1.06666",NA,NA,"400.00000000",NA,NA,NA,NA,"Cerón Martínez 19011",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","197",NA
"1407","2008-05-27 22:02:00-03","MO","MOBOT","1795247","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","J. Dwyer (MO)",NA,NA,NA,"Alwyn H. Gentry|Stephen S. Tillett","1974","3","24","Venezuela","Amazonas",NA,"Road from San Fernando de Atabapo to Santa Barbara, 12-40 km from San Fernando. Thickets and forest, mostly on white sand.",NA,NA,NA,NA,"110.00000000",NA,NA,NA,NA,"Gentry 10887",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"3514",NA
"1408","2014-09-11 10:47:00-03","MO","MOBOT","1839431","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","J. Kirkbride",NA,NA,NA,"Gerrit Davidse|Nelson A. Rosa|Milton G. da Silva|Carlos S. Rosário","1980","4","1","Brazil","Pará","Vigia","Ca. 14 km ESE of Vigia; Campina do São Benedito.","-48.0666667","-0.8833333",NA,NA,"50.00000000",NA,NA,NA,NA,"Davidse 17730",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1","80-6",NA
"1409","2013-10-05 06:33:00-03","MO","MOBOT","1845135","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","L. Macias",NA,NA,NA,"Gerrit Davidse|Ángel C. González|R.A. León","1980","6","26","Venezuela","Zulia",NA,"Distrito Colón; forested slopes at the settlement of Río de Oro along the Río de Oro, along the Venezuelan and Colombian border.","-72.48333","9.3",NA,NA,"30.00000000","150.00000000",NA,NA,NA,"Davidse 18670",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"1414",NA
"1410","2008-05-27 22:02:00-03","MO","MOBOT","1853430","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","det. M.J. Macía (MO)",NA,NA,NA,"Manuel J. Macía|et al.","2001","10","28","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, fuerte pendiente, próximo al río Tequeje","-68.205","-13.9275",NA,NA,"550.00000000",NA,NA,NA,NA,"Macía 5802",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1411","2008-05-27 22:02:00-03","MO","MOBOT","1853532","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.",NA,NA,NA,NA,"N. Helme","1994","9","11","Bolivia","La Paz","Franz Tamayo","42 Km al W y 1 Km al N de Rurrenabaque. Bosque pluvial, Campamento Chalalan, con elementos de bosque amazónico y bosque húmedo de llanura","-67.91666","-14.41666",NA,NA,NA,NA,NA,NA,NA,"Helme 642",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1412","2020-06-20 23:46:00-03","MO","MOBOT","1853791","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor",NA,NA,NA,"Alejandro Araujo M.|Héctor Cabrera|M.H. Calzadilla|Fabiola Torrico|Leopoldo Lucia|L. Quetehuari|Justino Navi|Marcelino Villanueva","2002","10","10","Bolivia","La Paz","Abel Iturralde","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el Rio Tuichi.","-67.9597222","-14.3661111",NA,NA,"361.00000000",NA,NA,NA,NA,"Araujo Murakami 332",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"8","02-21",NA
"1413","2020-06-21 16:54:00-03","MO","MOBOT","1854670","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor (MO)",NA,NA,NA,"Alejandro Araujo M.|Héctor Cabrera|M.H. Calzadilla|Fabiola Torrico|Leopoldo Lucia|L. Quetehuari|Justino Navi|Marcelino Villanueva","2002","10","14","Bolivia","La Paz","Abel Iturralde","Área Natural de Manejo Integrado Madidi. Arroyo Rudidi, sobre el Río Tuichi.","-67.9561111","-14.3672223",NA,NA,"338.00000000",NA,NA,NA,NA,"Araujo Murakami 380",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","02-22",NA
"1414","2011-08-23 14:34:00-03","MO","MOBOT","1854722","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","G. Arellano (MA)",NA,NA,NA,"Manuel J. Macía|et al.","2001","10","30","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme en una cuchilla, fuerte pendiente, próximo al río Tequeje","-68.205","-13.9275",NA,NA,"550.00000000",NA,NA,NA,NA,"Macía 5877",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1415","2014-08-22 11:33:00-03","MO","MOBOT","1842829","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","J. Kirkbride",NA,NA,NA,"Gerrit Davidse|Nelson A. Rosa|Carlos S. Rosário|Milton G. da Silva","1980","4","6","Brazil","Pará","Maracanã","Ca. 73 airline km NE of Castanhal; savanna adjoining the village of Martins Pinheiro; Campo Martins Pinheiro.","-47.5833333","-0.8666667",NA,NA,"50.00000000",NA,NA,NA,NA,"Davidse 17934",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"1","1373",NA
"1416","2011-09-21 15:51:00-03","MO","MOBOT","1855856","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","G. Arellano (MA)",NA,NA,NA,"Manuel J. Macía|et al.","2002","3","19","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Bajío bien drenado sin pendiente, próximo al arroyo Aguapolo y al río Tuichi","-67.67805","-14.55861",NA,NA,"260.00000000",NA,NA,NA,NA,"Macía 6957",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1417","2020-01-25 04:33:00-03","MO","MOBOT","3179179","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","L. Macias",NA,NA,NA,"Julian A. Steyermark|Gerrit Davidse|Francico Guánchez M.","1980","5","10","Venezuela","Amazonas",NA,"Atures; Virgin rainforest along Rio Cataniapo, on north side of river, at dam site, 48km SE of Puerto Ayacucho.","-67.25","5.58333",NA,NA,"200.00000000","300.00000000",NA,NA,NA,"Steyermark 122234",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1418","2012-09-12 05:06:00-03","MO","MOBOT","1856856","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C.M. Taylor (MO)",NA,NA,NA,"Narel Paniagua Zambrana|et al.","2002","9","28","Bolivia","La Paz","Abel Iturralde","Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el río Tuichi. Bosque amazonico estacional preandino mal drenado. Semiplanicie en terraza con presencia de pequeñas colinas y quebradas, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza). Parcela Permente de Muestreo Tuichi/Rudidi, 1,5 km del campamento. Parcela Permanente de Muestreo IV.","-67.96111","-14.35722",NA,NA,"362.00000000",NA,NA,NA,NA,"Paniagua Zambrana 4836",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","02-12",NA
"1419","2013-03-27 18:32:00-03","MO","MOBOT","1858062","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.",NA,NA,NA,NA,"Narel Paniagua Zambrana|et al.","2002","9","29","Bolivia","La Paz","Abel Iturralde","Parque Nacional-ANMI Madidi. Arroyo Rududi, sobre el rio Tuichi. Bosque amazonico estacional preandino mal drenado. Semiplanicie en terraza con presencia de pequenas colinas y quebradas, con dominancia de palmas (Iriartea deltoidea, Socratea exhorriza). Parcela Permente de Muestreo IV. Tuichi/Rudidi, 1,5 km del campamento.","-67.96111","-14.35722",NA,NA,"362.00000000",NA,NA,NA,NA,"Paniagua Zambrana 4900",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"02-13",NA
"1420","2013-03-27 18:33:00-03","MO","MOBOT","1863841","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.",NA,NA,NA,NA,"Manuel J. Macía|et al.","2001","5","13","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme bien drenado bajo, región de Tumupasa","-67.94111","-14.22444",NA,NA,"540.00000000",NA,NA,NA,NA,"Macía 4308",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1421","2011-08-23 14:34:00-03","MO","MOBOT","1865486","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","G. Arellano (MA)",NA,NA,NA,"Manuel J. Macía|et al.","2001","11","18","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi. Bosque tropical lluvioso primario. Tierra firme, media ladera, fuerte pendiente, próximo a unas ruinas incas","-68.15611","-13.90444",NA,NA,"905.00000000",NA,NA,NA,NA,"Macía 6471",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1422","2017-04-11 08:15:00-03","MO","MOBOT","1868200","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","G. Arellano (MA)",NA,NA,NA,"Carla Maldonado|Narel Paniagua Zambrana|Honorio Pariamo|Edwin Lucia","2002","3","24","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, río Hondo, arroyo Negro. estacionalmente inundada. Parcela Temporal de Muestreo 15.","-67.7944444","-14.6475",NA,NA,"230.00000000",NA,NA,NA,NA,"Maldonado Goyzueta 1877",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"4","02-14",NA
"1423","2008-05-27 22:02:00-03","MO","MOBOT","1868617","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.",NA,NA,NA,NA,"B. Kuno","1995","6","21","Bolivia","La Paz","Abel Iturralde","delta que forman el arroyo Arana y el río Tuichi, pozo Yariapo X-1.","-67.76666","-14.45",NA,NA,"350.00000000",NA,NA,NA,NA,"Kuno 222",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1424","2011-10-22 04:57:00-02","MO","MOBOT","1894596","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C. M. Taylor",NA,NA,NA,"Álvaro Cogollo P.","1991","4","24","Colombia","Antioquia","San Luis","Autopista Medellin-Bogotá, 2 km antes del puente sobre el Río Claro, ca. 1 km de la autopista.","-74.86666","5.88333",NA,NA,"500.00000000","600.00000000",NA,NA,NA,"Cogollo Pacheco 4931",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"1425","2010-07-06 21:36:00-03","MO","MOBOT","1894604","PreservedSpecimen","Plantae","Rubiaceae","Posoqueria","latifolia","Posoqueria latifolia","(Rudge) Roem. & Schult.","C. M. Taylor",NA,NA,NA,"J.L. Toro","1993","5","26","Colombia","Antioquia","San Luis","Corregimiento El Prodigio, vereda Los Medios, cerro La Cuchilla.",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"Toro 96",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
