"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"46","2020-06-29 11:30:01-03","UFRJ","RFA","22507","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","M. Alves","A. A. M. de Barros; K. Tanizaki (168)","323","1988","05","22",NA,"Brasil","Rio de Janeiro","Barra de São João",NA,NA,"Erva. Inflorescência marrom","RFA51771","R.Br.","-42.2042007446289","-22.4806003570557",NA,"Casimiro de Abreu",NA,NA,NA,NA,NA,"24732","auto",NA,NA,NA,NA,NA,NA,NA
"47","2019-11-19 15:45:21-03","UNEB","HUNEB","13250","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Guedes, M.L.","15143ALCB:88407","2009","05","24",NA,"Brasil","Bahia","Litoral Sul, Fazenda Taipus de Fora",NA,NA,NA,"HUNEB0013250","R. Br.","-38.930556","-13.943056",NA,"Maraú",NA,NA,NA,"38W55'50''","13S56'35''",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA
"48","2021-03-30 12:52:02-03","EAO","IAN","159053","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Prata, AP","Neves, MP das; Rodrigues, IA","199","1982","10","23","Southern America","Brasil","Pará","Fazenda Providência, margem do rio, campo de várzea.",NA,NA,"Erva perena, com fruto.","IAN159053","R.Br.",NA,NA,NA,NA,NA,"2001","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:52:02-03","EAO","IAN","193705","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Rocha, AES","Mehlig, U","329","2007","05","10","Southern America","Brasil","Pará","Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Campo 0,5 km oeste do 1Âº cordão de dunas. Solo àºmido",NA,NA,"Erva#?# tamanho variável. Folhas em roseta basal, rígidas. Inflorescência pouco ramificada, no ápice do colmo. Espiguetas ovoides. Brácteas com ápice agudo e margens secas, translúcidas. Fruto marrom, turbinado#?# estilete persistente.","IAN193705","R.Br.","-46.625972","-0.8385",NA,"Bragança",NA,"2008","02","-46.625972","-0.8385",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:52:02-03","EAO","IAN","184499","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Rodrigues, LKM","Rodrigues, LKM","33","2008","05","22","Southern America","Brasil","Pará","Ilha de Algodoal. Encontrada em solo arenoso, próximo a curso d'água. Restinga.",NA,NA,"Planta herbácea com cerca de 30 cm de altura.","IAN184499","R.Br.","-47.581901550293","-0.595000028610229",NA,"Maracanã",NA,"2009","09",NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:52:02-03","EAO","IAN","184481","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Rodrigues, LKM","Rodrigues, LKM","9","2008","04","26","Southern America","Brasil","Pará","Crispim. Encontrada em solo arenoso, próximo a curso d'água. Restinga.",NA,NA,"Herbácea. Escapos trígonos. Folhas na base.","IAN184481","R.Br.","-47.6996994018555","-0.717499971389771",NA,"Marapanim",NA,"2009","09",NA,NA,"39607","auto",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:52:02-03","EAO","IAN","54401","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Prata, AP","Black, GA","9094","1950","02","26","Southern America","Brasil","Pará","Capoeira nas redondezas da cidade.",NA,NA,"Erva de lama.","IAN054401","R.Br.","-48.5233001708984","-0.716666996479034",NA,"Soure",NA,"2001","07",NA,NA,"69952","auto",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:52:02-03","EAO","IAN","49608","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","glomerata","Fimbristylis glomerata","Wittier, H","Soeprato","369","1913","08","17","Southern America","Suriname",NA,"Braamapunt.",NA,NA,NA,"IAN049608","Urb.","-56.5","3.6",NA,NA,NA,"1922",NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:52:02-03","EAO","IAN","85081","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","glomerata","Fimbristylis glomerata","Black, GA","Black, GA; Klein, RM","17210","1954","10","25",NA,"Guiana Francesa",NA,"Em redor de La Roche, Colônia Kourou. Sobre pedras, à beira do mar.",NA,NA,NA,"IAN085081","Urb.",NA,NA,NA,NA,NA,"1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:52:02-03","EAO","IAN","48214","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea",NA,"Black, GA","7509",NA,NA,NA,NA,"México",NA,"Vera Cruz. Praia.",NA,NA,NA,"IAN048214","Roth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:52:02-03","EAO","IAN","49567","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Wittier, H","Lanjouw, J","1095","1922","10",NA,"Southern America","Suriname",NA,"N. Border of canal, on muddy saltish ground.",NA,NA,NA,"IAN049567","Roth","-56.5","3.6",NA,NA,NA,NA,NA,"-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:52:02-03","EAO","IAN","107153","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Lindeman, JC","Lanjouw, J; Lindeman, JC","1070","1948","11","11","Southern America","Suriname",NA,"Hav. Via secta ab Wia wia-bank ad Grote Zwiebelzwamp. Inner border of sand bar.",NA,NA,NA,"IAN107153","Roth","-56.5","3.6",NA,NA,NA,"1949","08","-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:52:02-03","EAO","IAN","107154","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Lindeman, JC","Lanjouw, J; Lindeman, JC","1071","1948","11","11","Southern America","Suriname",NA,"Hav. Via secta ab Wia wia-bank ad Grote Zwiebelzwamp. Land side of sand bar.",NA,NA,NA,"IAN107154","Roth","-56.5","3.6",NA,NA,NA,"1949","08","-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:52:02-03","EAO","IAN","107189","PreservedSpecimen","Plantae","Monocotiledônea",NA,"Cyperaceae","Fimbristylis","spathacea","Fimbristylis spathacea","Lindeman, JC","Lanjouw, J; Lindeman, JC","1527","1948","12","22","Southern America","Suriname",NA,"Hab. Coronie. Along seaside road.",NA,NA,NA,"IAN107189","Roth","-56.5","3.6",NA,NA,NA,"1949","12","-56.5","3.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-12-04 15:26:29-03","PUCPR","HUCP","3488","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Silva, SM","Britez, RM","013",NA,NA,NA,NA,"Brasil","Paraná","Ilha do Mel",NA,NA,NA,"HUCP00003824","R.Br.","-48.5092010498047","-25.5200004577637","HUCP00003824","Paranaguá",NA,"1985","02",NA,NA,"24916","auto",NA,"20",NA,NA,NA,NA,NA
"61","2019-12-04 15:26:29-03","PUCPR","HUCP","10996","S","Plantae","Monocotiledonea",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Silva, SM",NA,"s.n.","1995","05","10",NA,"Brasil","Paraná","Ilha do Mel",NA,NA,NA,"HUCP00003543","R.Br.","-48.5092010498047","-25.5200004577637","HUCP00003543","Paranaguá",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:27:54-03","UFBA","ALCB","008022","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa spatha","Noblick, LR","Grupo Pedra do Cavalo","33","1980","05",NA,"Southern America","Brasil","Bahia","Recôncavo Sul, vale dos rios Paraguaçu e Jacuípe. Barragem de Bananeiras.","80",NA,"20 cm, ereta. Folhas lineares e basilares. Inflorescências amareladas.","ALCB016435","(Roth.)","-39.083333","-12.533333","ALCB016435","Cachoeira","80","1984","10","-39.083333","-12.533333",NA,NA,NA,NA,"spatha",NA,NA,NA,NA
"63","2019-10-09 11:27:54-03","UFBA","ALCB","023060","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Ribeiro, AJ","259","1991","05","24","Southern America","Brasil","Bahia","Serra Geral, rio do Paulo. Fazenda Itapicuru, riacho do Brioso",NA,NA,"inflorescências marrons. Frequente. Leito do rio seco.","ALCB016419","R.Br.","-41.833333","-13.633333","ALCB016419","Livramento do Brumado",NA,"1991","06","-41.833333","-13.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:27:54-03","UFBA","ALCB","009741","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Luceño, M; Alves, M","Guedes, ML","409","1982","06","20","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Jeribatuba",NA,NA,"em touceiras, crescendo em locais úmidos.","ALCB016376","R.Br.","-38.666667","-12.883333","ALCB016376","Itaparica",NA,"1996","02","-38.666667","-12.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:27:54-03","UFBA","ALCB","015676","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Noblick, LR","Equipe de Ecologia","s/n","1976","09","13","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Dunas da Boca do Rio. Locais secos",NA,NA,"em grande quantidade.","ALCB016412","R.Br.","-38.5","-12.966667","ALCB016412","Salvador",NA,"1980","03","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:27:54-03","UFBA","ALCB","015679","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Noblick, LR","Equipe de Ecologia","s/n","1976","04","05","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Dunas da Boca do Rio",NA,NA,"muito representada.","ALCB016432","R.Br.","-38.5","-12.966667","ALCB016432","Salvador",NA,"1980","03","-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:27:54-03","UFBA","ALCB","020091","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Noblick, LR","1462","1979","08","10","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Ondina, arredores do Instituto de Biologia da UFBA",NA,NA,"inflorescência com espigas conglomeradas.; Solo úmido.","ALCB016431","R.Br.","-38.5","-12.966667","ALCB016431","Salvador",NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:27:54-03","UFBA","ALCB","020417","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa",NA,"Noblick, LR","1871","1980","05","31","Southern America","Brasil","Bahia","Paraguaçu",NA,NA,"inflorescência compacta. Margem do rio.; Solo arenoso.","ALCB016424","R.Br.","-40.55","-11.716667","ALCB016424","Piritiba",NA,"2000","06","-40.55","-11.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:27:54-03","UFBA","ALCB","021972","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Guedes, ML","1351","1987","09","12","Southern America","Brasil","Bahia","Litoral Sul, Morro de São Paulo",NA,NA,"crescendo nas pedras do pequeno mangue da 4ª praia.","ALCB016418","R.Br.","-39.066667","-13.366667","ALCB016418","Valença",NA,NA,NA,"-39.066667","-13.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:27:54-03","UFBA","ALCB","025511","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Luceño, M; Alves, M","Miranda, AM; Félix, LP; Guedes, ML; Grillo, M","844","1993","06","01","Southern America","Brasil","Pernambuco","Ilha da Rata",NA,NA,"rizomatosa. Folhas e escapo verdes. Brácteas do aquênio castanha.","ALCB016374","R.Br.","-32.416667","-3.833333","ALCB016374","Fernando de Noronha",NA,"1996","02","-32.416667","-3.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:27:54-03","UFBA","ALCB","025822","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Prata, AP","Guedes, ML","s/n","1994","08","21","Southern America","Brasil","Bahia","Posto da Mata",NA,NA,"em lugares úmidos.","ALCB016422","R.Br.",NA,NA,"ALCB016422",NA,NA,"2000","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:27:54-03","UFBA","ALCB","029453","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Longa, CM","Longa, CM","001","1997","06","01","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Jau ",NA,NA,"20 cm, cespitosa. Rizoma desenvolvido. Folhas simples, aciculares. Inflorescência paniculada marrom.","ALCB016423","R.Br.","-38.316667","-12.883333","ALCB016423","Lauro de Freitas",NA,"1997","06","-38.316667","-12.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-10-09 11:27:54-03","UFBA","ALCB","036106","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Araújo, AC","França, F; Nic Lughadha, E; Gasson, P; Harley, RM","PCD6005","1997","03","04","Southern America","Brasil","Bahia","Piemonte da Diamantina, Ventura, beira do rio, um pouco acima do povoado",NA,NA,"cespitosa. Folhas rígidas, verde-glauca. Frequente.","ALCB016437","R.Br.","-41","-11.666667","ALCB016437","Morro do Chapéu",NA,"2002",NA,"-41","-11.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-10-09 11:27:54-03","UFBA","ALCB","048618","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML; Santana, DL","Santana, DL","90","2000","05","17","Southern America","Brasil","Bahia","Litoral Norte, Costa do Sauípe, Foz do Rio Santo Antônio.",NA,NA,"aquática emersa, 0,60 cm. Folhas lineares. Inflorescência terminal, em espiguetas marrons..","ALCB016425","R.Br.","-38.283333","-12.516667","ALCB016425","Mata de São João",NA,"2000","05","-38.283333","-12.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-10-09 11:27:54-03","UFBA","ALCB","111205","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Guedes, ML; Gomes, FS; Kelmo, F; et al.","20962","2013","07","19","Southern America","Brasil","Bahia","Litoral Norte, dunas de São Francisco do Conde.",NA,NA,"cespitosa. Rizoma curtos. Folhas na parte inferior do caule, lâminas lineares. Infloresc~encia com espiguetas multifloras.","ALCB016416","R.Br.","-37.783333","-11.55","ALCB016416","Jandaíra",NA,"2013","11","-37.783333","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-10-09 11:27:54-03","UFBA","ALCB","111257","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Gomes, FS; Guedes, ML; Kelmo, F; et al.","1243","2013","07","20","Southern America","Brasil","Bahia","Litoral Norte, dunas de São Francisco do Conde.",NA,NA,"cespitosa. Folhas basilares, lineares. Inflorescência espiguetas multifloras, amarronzadas.","ALCB016414","R.Br.","-37.783333","-11.55","ALCB016414","Jandaíra",NA,"2013","12","-37.783333","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-10-09 11:27:54-03","UFBA","ALCB","113206","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Gomes, FS; Guedes, ML; Kelmo, F; Alunos de Ecologia","1318","2014","02","02","Southern America","Brasil","Bahia","Litoral Norte, Mangue Seco, área de pastagem.",NA,NA,"Folhas basais, lanceoladas. Inflorescência em um longo escapo. Espiguetas marrons.","ALCB016415","R.Br.","-37.783333","-11.55","ALCB016415","Jandaíra",NA,"2014","03","-37.783333","-11.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-08 21:33:39-03","UFBA","ALCB","120304","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Guedes, ML; et al.","s/n","2013","07","31","Southern America","Brasil","Bahia","Litoral Norte, Mangue Seco.",NA,NA,"Folhas basais lineares. Inflorescência com espiguetas marrons.","ALCB016413","R.Br.","-37.35","-11.45","ALCB016413","Jandaíra",NA,"2015","04","-37.35","-11.45",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-10-09 11:27:54-03","UFBA","ALCB","50405","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Guedes, ML; Santana, DL; Loureiro, DM; Carvalho, G","7883","2001","03","27","Southern America","Brasil","Bahia","Recôncavo, Fazenda Panema,",NA,NA,"2,5 m. Folhas lineares. Inflorescência terminal com espiguetas marrons.; estádio inicial para médio de regeneração. Substrato areno-argiloso.","ALCB016436","R.Br.","-38.382222","-12.556389","ALCB016436 ALCB016436_1","São Sebastião do Passé",NA,"2001","03","-38.382222","-12.556389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-24 18:14:23-03","UFBA","ALCB","50738","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Guedes, ML; Jesus, NG de","8119","2001","03","30","Southern America","Brasil","Bahia","Litoral Norte, a 25 km, próximo & região de brejos",NA,NA,"de ca. 20 cm. de altura. Folhas lineares. Flores marrons.; Restinga.","ALCB016438","R.Br.","-38.083333","-11.933333","ALCB016438 ALCB016438_1","Entre Rios",NA,"2001","07","-38.083333","-11.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-10-09 11:27:54-03","UFBA","ALCB","69739","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML; Coelho, DP","Coelho, DP; Guedes, ML; Guedes, ML; Guedes, ML; Alunos de Botânica III; Alunos de Botânica","01","2005","11","12","Southern America","Brasil","Bahia","Rio Jacuípe",NA,NA,"de ca 25cm. Folhas basais lineares. Panínícula de espiguetas marrons.; arbóreo","ALCB016426","R.Br.","-38.316667","-12.683333","ALCB016426","Camaçari",NA,"2005","12","-38.316667","-12.683333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-10-09 11:27:54-03","UFBA","ALCB","71251","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML; Santana, JS","Santana, JS; Guedes, ML; Valadão, RM","32","2006","03","18","Southern America","Brasil","Bahia","Litoral Sul, Fazenda das Bromélias",NA,NA,"de 20cm. Folhas lineares. Inflorescência com espiguetas marrons. Freqüente.; Arbustiva","ALCB016427","R.Br.","-38.983333","-14.266667","ALCB016427","Itacaré",NA,"2006","04","-38.983333","-14.266667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-09 11:27:54-03","UFBA","ALCB","74320","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Guedes, ML; Rigueira, D; Tosto, MG; Santos, JS","12159","2006","08","12","Southern America","Brasil","Bahia","Baixo Sul, Garapuá",NA,NA,"ca. de 25 cm. Folhas basais lineares. Inflorescência panícula de umbela. Espiguetas marrons.; Mussununga.","ALCB016375","R.Br.","-39.033333","-13.483333","ALCB016375","Cairu",NA,"2006","10","-39.033333","-13.483333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-10-09 11:27:54-03","UFBA","ALCB","85164","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML; Prates, ARS","Prates, ARS; Guedes, ML","66","2008","08","19","Southern America","Brasil","Bahia","Litoral Norte, Núcleo Agroecológico de Nova Itapecirica","68",NA,"ca de 30cm de altura. Folhas basais lanceoladas. Inflorescência com espiguetas marrons.","ALCB016428","R.Br.","-37.979444","-12.374444","ALCB016428","Itanagra","68","2009","01","-37.979444","-12.374444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-10-09 11:27:54-03","UFBA","ALCB","85908","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML; Gomes, FS","Gomes, FS; Guedes, ML; Silva, LB da; Alunos do PROLE","38","2008","07","22","Southern America","Brasil","Bahia","Litoral Norte, Diogo","11",NA,"ca. 20 cm. Folhas cartáceas, tomentosas, levemente discolores. Flores passadas, marrons.","ALCB016434","R.Br.","-37.941111","-12.459444","ALCB016434","Mata de São João","11","2008","09","-37.941111","-12.459444",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-10-09 11:27:54-03","UFBA","ALCB","88407","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Guedes, ML; Gomes, FS; et al.","15143","2009","05","24","Southern America","Brasil","Bahia","Litoral Sul, Fazenda Taipus de Fora","17",NA,"de ca 15 cm de altura. Folhas rosuladas lanceoladas. Inflorescência com longo escapo espiguetas marrons.","ALCB016417","R.Br.","-38.930556","-13.943056","ALCB016417","Maraú","17","2009","06","-38.930556","-13.943056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-10-09 11:27:54-03","UFBA","ALCB","88742","PreservedSpecimen","Plantae","Monocotyledon",NA,"Cyperaceae","Fimbristylis","cymosa","Fimbristylis cymosa","Guedes, ML","Guedes, ML; et al.","14768","2009","04","24","Southern America","Brasil","Bahia","Recôncavo Sul, Projeto de Carsinocultura",NA,NA,"de ca 30 cm de altura, cespitosa. Folhas basais lineares. inflorescência com espiguetas marrons.","ALCB016429","R.Br.","-38.75","-12.866667","ALCB016429","Salinas da Margarida",NA,"2009","07","-38.75","-12.866667",NA,NA,NA,NA,NA,NA,NA,NA,NA
