"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","barcode","imagecode","class","typeStatus","fieldNumber","relatedCatalogItem"
"155","2019-11-05 16:46:15-03","UFOP","OUPR","25387","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Freitas, G.P.P.; Antônio-Silva, L.","202","2010","07","05","Brasil","Minas Gerais","Ouro Preto","Serra da Brígida, Campo sobre canga","-43.503475","-20.357758","1466","1466","Herbácea, 80cm de altura. Frutos com ápice esverdeado","-43.503475","-20.357758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-11-05 16:46:15-03","UFOP","OUPR","25563","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Antônio-Silva, L.","2011","05","30","Antônio-Silva, L.; Freitas, G.P.P.","67","2010","03","29","Brasil","Minas Gerais","Ouro Preto","Serra da Brígida, Fazenda Serra da Brígida.","-43.504139","-20.356694","1300","1300","Erva ca. 1,3m, flores brancas, anteras amarelas. Canga encouraçada.","-43.504139","-20.356694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-11-05 16:46:15-03","UFOP","OUPR","25950","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Cardoso, R.C.","2012","07","06","Cardoso, R.C.; Da Silva, T.C.","85","2012","03","22","Brasil","Minas Gerais","Ouro Preto","Serra de Ouro Preto, Campo Rupestre quartzítico","-43.520556","-20.363889",NA,NA,"Erva, flores brancas esverdeadas, cerca de 40cm","-43.520556","-20.363889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-03-12 10:29:01-03","UFOP","OUPR","33494","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Araújo-Silva, V.","2019","12","12","Araújo-Silva, V.; Echternacht, L. & Souto, D.A.","4","2019","10","09","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Fazenda do Manso, próximo a beira da trilha do forno.","-43.506111","-20.426667","1342","1342","Arbusto ca. 2 m. Frutos maduros alados marrons. Sub-bosque, solo marrom.","-43.506111","-20.426667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-05 16:46:15-03","UFOP","OUPR","1014","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Lisboa, M.A.","s.n.","1972","06","17","Brasil","Minas Gerais","Mariana","Morro do Fraga",NA,NA,NA,NA,NA,"-43.4160995483398","-20.377799987793","33524",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-11-05 16:46:15-03","UFOP","OUPR","1010","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Badini, J.","s.n.","1937",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,NA,NA,NA,NA,"Erva, flores brancas. Terreno pedregoso.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-05 16:46:15-03","UFOP","OUPR","6337","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Roschel, M.B.; Craig, J.","173","1996","06","03","Brasil","Minas Gerais","Ouro Preto","Antônio Pereira, Estrada da Torre, Samarco Mineração.",NA,NA,NA,NA,"Erva, flores róseas. Mata.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-11-05 16:46:15-03","UFOP","OUPR","8879","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Messias, M.C.T.B.","260","1999","10","18","Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas",NA,NA,NA,NA,"Erva, flores róseas, frutos castanhos. Campo rupestre.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-11-05 16:46:15-03","UFOP","OUPR","8880","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Silveira, A.L.; Nogueira, R.E.","38","1999","11","02","Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas",NA,NA,NA,NA,"Arbusto, ca. 1,5m, flores brancas, androceu amarelo, folhas verdes com face abaxial mais clara, caule marrom, pelos brancos nas folhas, frutos verdes-róseos, heliófila. Margem de riacho em campo sujo.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"164","2019-12-18 15:50:34-03","UFOP","OUPR","8878","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Silveira, A.L.","16","1999","10","17","Brasil","Minas Gerais","Ouro Preto","APA Estadual Cachoeira das Andorinhas, Próximo ao Véu da Noiva, em curso d'água.",NA,NA,NA,NA,"Arbusto, umbrófila, folhas verdes, folhas jovens com abaxial roxo, caule marrom. Mata ciliar.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-05 16:46:15-03","UFOP","OUPR","10178","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Silva, M.A.","s.n.","2001","03","31","Brasil","Minas Gerais","Ouro Preto","São Bartolomeu",NA,NA,NA,NA,"Arbusto.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-05 16:46:15-03","UFOP","OUPR","9090","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Messias, M.C.T.B.",NA,NA,NA,"Messias, M.C.T.B.","s.n.","2000","05","16","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Próximo à represa na Fazenda do Manso.",NA,NA,NA,NA,"Erva 50cm, pétalas alvas, estigmas amarelos, pedúnculo e pedicelos rosas. Subosque de mata.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-05 16:46:15-03","UFOP","OUPR","8881","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Maia, F.V.","13","1999","10","04","Brasil","Minas Gerais","Ouro Preto","São Bartolomeu, Trilha perto da cachoeira.",NA,NA,NA,NA,"Subarbusto, ausência de flor, aparecimento de fruto samaroide. Mata ripária.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-05 16:46:15-03","UFOP","OUPR","1015","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Lisboa, M.A.","s.n.","1972","06","23","Brasil","Minas Gerais","Ouro Preto","Taquaral",NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-05 16:46:15-03","UFOP","OUPR","1013","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Badini, J.","s.n.","1976","05",NA,"Brasil","Minas Gerais","Ouro Preto","Tripuhy",NA,NA,NA,NA,"Erva, flores pálidas. Mata nas bordas de estrada.","-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 09:59:39-03","FURB","FURB","36226","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","Gregorio, BS","2012","11","30","Gasper, A.L. de; Bueno, M.L.; Kamino, L.; Leal, B.S.S. & Rezende, V.L.","2735","2011","03","20","Brasil","Minas Gerais","Delfim Moreira","Estrada entre a Fazenda Boa Esperança e a Fazenda da Onça.","-45.3244445","-22.5769445","1443","1443",NA,"-45.3244445","-22.5769445",NA,NA,NA,NA,NA,"FURB04492","FURB04492",NA,NA,NA,NA
"171","2014-10-14 15:56:29-03","BS","M","M-0145704","S","Plantae","Magnoliophyta","Cucurbitales","Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in umbrosis udis ad rupes in australioribus Provinciae Min. Ger., prope V. de Campanha, in Serra do Lobo, etc.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0145704",NA,"Magnoliopsida","NOTATYPE",NA,NA
"172","2014-10-14 15:56:29-03","BS","M","M-0145705","S","Plantae","Magnoliophyta","Cucurbitales","Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia Prov. Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0145705",NA,"Magnoliopsida","NOTATYPE",NA,NA
"173","2019-12-06 19:29:18-03","UFES","VIES","45141","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.",NA,NA,NA,NA,"Nepomuceno, A.; et al.","882","2019","08","26","Brasil","Minas Gerais","Rio Pardo de Minas","Área próxima a sede do parque. Parque Estadual de Serra Nova e Talhado","42º44'22''W","15º38'50''S",NA,NA,NA,"-42.739444","-15.647222",NA,NA,NA,NA,NA,"VIES045141",NA,NA,NA,NA,NA
"174","2020-06-29 09:29:44-03","UFRRJ","RBR","36926","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2009","08","09","J. Pereira-Junior","s.n.","1947","00","00","Brasil",NA,"Brasil","Lote 90.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00036926",NA,NA,NA,NA,NA
"175","2020-06-29 09:29:44-03","UFRRJ","RBR","35051","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2010",NA,NA,"G. Martinelli","16084","2006","04","09","Brasil","Rio de Janeiro","Petrópolis","Araras, Pico da Maria Comprida, vertente NE. 22° 24#?# 22' S, 43° 12#?# 62' W. Elev.: 1900 m.s.m.",NA,NA,NA,NA,NA,"-43.1786003112793","-22.5049991607666","36524",NA,"auto",NA,NA,"RBR00035051",NA,NA,NA,NA,NA
"176","2020-06-29 09:29:44-03","UFRRJ","RBR","37109","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2009","08","09","L. Mautone","690","1979","05","23","Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas, 1200 m.s.m.",NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,"RBR00037109",NA,NA,NA,NA,NA
"177","2020-06-29 09:29:44-03","UFRRJ","RBR","36921","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2007","08","22","H.C. Lima","1331","1980","08","06","Brasil","Minas Gerais","Ouro Preto","Camarinhas, Elev.: 1350-1400m.s.m.",NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,"RBR00036921",NA,NA,NA,NA,NA
"178","2020-06-29 09:29:44-03","UFRRJ","RBR","35036","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2010","11","09","E.L. Jacques","1755","2010","11","09","Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima, S 22° 22#?# 541', W 42° 28#?# 945'",NA,NA,NA,NA,NA,"-42.5311012268066","-22.2819004058838","33190",NA,"auto",NA,NA,"RBR00035036",NA,NA,NA,NA,NA
"179","2020-06-29 09:29:44-03","UFRRJ","RBR","37818","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2010","12",NA,"L. Meline-Neto","413","2007","05","11","Brasil","Minas Gerais","Juiz de Fora","Mata do Krambeck",NA,NA,NA,NA,NA,"-43.3502998352051","-21.7642002105713","36144",NA,"auto",NA,NA,"RBR00037818",NA,NA,NA,NA,NA
"180","2020-06-29 09:29:44-03","UFRRJ","RBR","35052","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2009","09","28","G. Martinelli","16038","2006","03","13","Brasil","Rio de Janeiro","Petrópolis","Pedra do Porto das Antas, Entre Araras e Secretário, 22° 24#?# 35' S, 43° 13#?# 51' W. Elev.: 1600-1750 m.s.m.",NA,NA,NA,NA,NA,"-43.1786003112793","-22.5049991607666","36524",NA,"auto",NA,NA,"RBR00035052",NA,NA,NA,NA,NA
"181","2020-06-29 09:29:44-03","UFRRJ","RBR","37112","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2009","08","09","A.C. Brade; S. Araújo","189548","1948","05","03","Brasil","Minas Gerais","Passa Quatro","Rio Retiro, Elev.: 1200 m.",NA,NA,NA,NA,NA,"-44.9667015075684","-22.3903007507324","17293",NA,"auto",NA,NA,"RBR00037112",NA,NA,NA,NA,NA
"182","2020-06-29 09:29:44-03","UFRRJ","RBR","28799","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2011","09","08","N.L. Abreu","142","2007","03","16","Brasil","Minas Gerais","Rio Preto","Serra Negra, Serra atrás da Gruta do Funil.",NA,NA,NA,NA,NA,"-43.8278007507324","-22.0891990661621","20815",NA,"auto",NA,NA,"RBR00028799",NA,NA,NA,NA,NA
"183","2020-06-29 09:29:44-03","UFRRJ","RBR","36927","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2009","08","09","A.C. Brade","17541","1945","02","18","Brasil","Rio de Janeiro","Itatiaia","Taquaral, Elev.: 1400 m.",NA,NA,NA,NA,NA,"-44.5633010864258","-22.4960994720459","19648",NA,"auto",NA,NA,"RBR00036927",NA,NA,NA,NA,NA
"184","2020-06-29 09:29:44-03","UFRRJ","RBR","35192","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2011","09","05","R. Tsuji","453","2004","08","18","Brasil","Minas Gerais","Ibitipoca","Parque Nacional de Ibitipoca, Nas proximidades da queda d#?#água, ca. 500m da lanchonete em direção a ponte de pedra. 21° 42#?# 36,8' S, 43° 53#?# 44,9' W 1375",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RBR00035192",NA,NA,NA,NA,NA
"185","2020-06-29 09:29:44-03","UFRRJ","RBR","45150","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","M.R. Moutinho","2018","12","14","M.R. Moutinho; J.F.A. Baumgratz, M.G. Bovini, F. Nadal","32","2018","10","18","Brasil","Rio de Janeiro","Nova Friburgo","Caminho p/ Vale dos Deuses em Parque Estadual dos Três Picos; em floresta ombrófila alto montana. Caminho para Vale dos Deuses.","42º43'4''W","22º19'58''S","1540","1540",NA,"-42.717778","-22.332778",NA,NA,NA,NA,NA,"RBR00045150",NA,NA,NA,NA,NA
"186","2020-06-29 09:29:44-03","UFRRJ","RBR","36060","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2015","05","28","A.M.V. Carvalho","32","1978","07","15","Brasil","Minas Gerais","Ouro Preto","Cachoeira das Andorinhas, Elev.: 1250m.",NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,"RBR00036060",NA,NA,NA,NA,NA
"187","2020-06-29 09:29:44-03","UFRRJ","RBR","37111","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2009","08","22","R. Marquete","3213","2002","05","08","Brasil","Minas Gerais","Lima Duarte","Conceição de Ibitipoca, Trilha para a Ponte de Pedra próximo do Rio do Salto. Altitude: 1341m.s.m. Coordenadas: 21°42#?# 34' S x 43° 53#?# 37' W",NA,NA,NA,NA,NA,"-43.793098449707","-21.8425006866455","30417",NA,"auto",NA,NA,"RBR00037111",NA,NA,NA,NA,NA
"188","2020-06-29 09:29:44-03","UFRRJ","RBR","35124","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2017","11","14","R. Romero; J.N. Nakajima, M.B. Alcantara","2278","1995","05","14","Brasil","Minas Gerais","São Roque de Minas","Estrada para o Retiro das Pedras",NA,NA,NA,NA,NA,"-46.3657989501953","-20.2453002929688","57119",NA,"auto",NA,NA,"RBR00035124",NA,NA,NA,NA,NA
"189","2020-06-29 09:29:44-03","UFRRJ","RBR","35864","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques, R.A. Engelmann","2011","11","10","R.A. Engelmann","676","2010","07","04","Brasil","Rio de Janeiro","Nova Friburgo","Parque Estadual dos Três Picos, Trilha entre Santo Amaro (Cachoeiras) e São Lourenço (Friburgo). 22° 23#?# 14' S, 42° 39#?# 14' W. Elev.: 1280 m.",NA,NA,NA,NA,NA,"-42.5311012268066","-22.2819004058838","33190",NA,"auto",NA,NA,"RBR00035864",NA,NA,NA,NA,NA
"190","2020-06-29 09:29:44-03","UFRRJ","RBR","35745","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques, R.A. Engelmann","2011","11","10","R.A. Engelmann","825","2010","07","23","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, 22° 27#?# 00.8' S, 43° 00#?# 52.9' W, 1648 m de altitude.",NA,NA,NA,NA,NA,"-42.9655990600586","-22.4122009277344","38539",NA,"auto",NA,NA,"RBR00035745",NA,NA,NA,NA,NA
"191","2020-06-29 09:29:44-03","UFRRJ","RBR","33392","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2008","05","29","L.S. Sylvestre","2149","2007","09","14","Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, Trilha para o Abrigo 4 e Pesdra do Sino.",NA,NA,NA,NA,NA,"-42.9655990600586","-22.4122009277344","38539",NA,"auto",NA,NA,"RBR00033392",NA,NA,NA,NA,NA
"192","2020-06-29 09:29:44-03","UFRRJ","RBR","35425","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2012","07","25","E.L. Jacques","1825","2012","07","25","Brasil","Rio de Janeiro","São Fidélis","Poço Parado, 21° 50#?# 19,5' S, 41° 49#?# 47,9' W, 1126 m de altitude.",NA,NA,NA,NA,NA,"-41.746898651123","-21.6460990905762","31178",NA,"auto",NA,NA,"RBR00035425",NA,NA,NA,NA,NA
"193","2020-06-29 09:29:44-03","UFRRJ","RBR","36923","S","Plantae",NA,NA,"Begoniaceae","Begonia","rufa","Begonia rufa","Thunb.","E.L. Jacques","2015","07","23","A.P. Fontana","2283","2006","07","26","Brasil","Minas Gerais","Ouro Preto","Serra da Ajuda, 20° 14#?# 53' S, 43° 35#?# 9' W. Elev.: 1240-1350 m.",NA,NA,NA,NA,NA,"-43.5080986022949","-20.2875003814697","44599",NA,"auto",NA,NA,"RBR00036923",NA,NA,NA,NA,NA
"194","2020-12-21 16:18:01-03","MBM","MBM","351286","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, E.L.","1992","02","17","Krieger, L.","15557","1949","02",NA,"Brazil","Minas Gerais","Antônio Carlos","Sítio Antonio Carlos",NA,NA,NA,NA,"Flores brancas, arbustiva, na mata rala e úmida","-43.7467002868652","-21.3180999755859","30131",NA,"auto","Southern America",NA,"MBM351286","MBM351286",NA,NA,NA,NA
"195","2020-12-21 16:18:01-03","MBM","MBM","22818","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott",NA,NA,NA,NA,"Heringer, E.P.","s.n.","1960","07","05","Brazil","Minas Gerais","Belo Horizonte","Rodovia para o Rio de Janeiro",NA,NA,NA,NA,NA,"-43.937801361084","-19.9207992553711","17082",NA,"auto","Southern America",NA,"MBM022818","MBM022818",NA,NA,NA,NA
"196","2020-12-21 16:18:01-03","MBM","MBM","254475","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Silva, S.J.G.",NA,NA,NA,"Zappi, D.C.; et al.; et al.","10341","1987","02","24","Brazil","Minas Gerais","Caeté","Serra da Piedade",NA,NA,NA,NA,NA,"-43.6697006225586","-19.8799991607666","22051",NA,"auto","Southern America",NA,"MBM254475","MBM254475",NA,NA,NA,NA
"197","2020-12-21 16:18:01-03","MBM","MBM","203520","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, E.L.",NA,NA,NA,"Ribas, O.S.","1414","1996","06","07","Brazil","Minas Gerais","Santa Rita do Sapucaí","Serra da Bela Vista",NA,NA,NA,NA,NA,"-45.7033004760742","-22.2521991729736","18540",NA,"auto","Southern America",NA,"MBM203520","MBM203520",NA,NA,NA,NA
"198","2020-12-21 16:18:01-03","MBM","MBM","279105","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jaques, E.L.",NA,NA,NA,"Novelino, R.F.; et al.; et al.","s.n.","1992","08","20","Brazil","Minas Gerais",NA,"Serra do Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,"MBM279105","MBM279105",NA,NA,NA,NA
"199","2020-12-21 16:18:01-03","MBM","MBM","237036","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Smith, S.F.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","69074","1999","05","16","Brazil","Espírito Santo","Alfredo Chaves","Estrada São Bento de Urânia - Alfredo Chaves",NA,NA,NA,NA,NA,"-40.749698638916","-20.6350002288818","32447",NA,"auto","Southern America",NA,"MBM237036","MBM237036",NA,NA,NA,NA
"200","2020-12-21 16:18:01-03","MBM","MBM","169408","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Smith, S.F.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","61176","1994","10","08","Brazil","Espírito Santo","Alfredo Chaves","São Bento de Urânia",NA,NA,NA,NA,NA,"-40.749698638916","-20.6350002288818","32447",NA,"auto","Southern America",NA,"MBM169408","MBM169408",NA,NA,NA,NA
"201","2020-12-21 16:18:01-03","MBM","MBM","109781","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Jacques, E.L.",NA,NA,NA,"Martinelli, G.; et al.; et al.","10896","1985","05","08","Brazil","Espírito Santo","Alfredo Chaves","Vila São Bento de Urânia",NA,NA,NA,NA,NA,"-40.749698638916","-20.6350002288818","32447",NA,"auto","Southern America",NA,"MBM109781","MBM109781",NA,NA,NA,NA
"202","2020-12-21 16:18:01-03","MBM","MBM","230217","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Pirani, J.R.",NA,NA,NA,"Pirani, J.R.; et al.; et al.","4136","1998","03","02","Brazil","Minas Gerais","Congonhas do Norte","Serra da Carapina",NA,NA,NA,NA,NA,"-43.6814002990723","-18.8071994781494","30386",NA,"auto","Southern America",NA,"MBM230217","MBM230217",NA,NA,NA,NA
"203","2020-12-21 16:18:01-03","MBM","MBM","22999","PreservedSpecimen","Plantae",NA,NA,"Begoniaceae","Begonia","lobata","Begonia lobata","Schott","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","30073","1972","08","08","Brazil","Minas Gerais","Jaboticatubas","Serra do Cipó, Fazenda Palácio",NA,NA,NA,NA,NA,"-43.7449989318848","-19.513599395752","31264",NA,"auto","Southern America",NA,"MBM022999","MBM022999",NA,NA,NA,NA
