"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","year","month","day","county","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"970","2018-10-09 16:31:29-03","UFLA","ESAL","29412","S","Plantae","Gentianaceae","Curtia","patula","Curtia patula",NA,"Mansanares, ME; Van den Berg, E; Domingos, D","2237",NA,"Brasil","Minas Gerais","Ponto 17 - afloramento próximo à estrada de terra para Carrancas",NA,NA,"Crescendo em campo arenoso e úmido. Erva. Flores com cálice verde e corola lilás arroxeada.",NA,NA,NA,NA,"2011","05","09","Itutinga","-44.692222","-21.3525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-44.692222","-21.3525",NA,NA,NA,NA,NA
"971","2018-10-09 16:31:29-03","UFLA","ESAL","11844","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Gavilanes(4916), Frieiro Co; S. D'Angelo Neto","s.n.",NA,"Brasil","Minas Gerais","Parque Ecologico Quedas do Rio Bonito",NA,NA,"erva; 0.15; branca;",NA,NA,NA,"(Aubl.) Knobl.",NA,NA,NA,"Lavras","-44.999444","-21.245278",NA,"Mansanares, ME",NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA
"972","2019-03-01 15:27:16-03","UFLA","ESAL","30424","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Arruda, I A C; Martins, C P V; Ribeiro, W S","614",NA,"Brasil","Minas Gerais","Serra do Pombeiro porção Norte",NA,NA,"Erva, 15cm, sépalas verdes c/ manchas vináceas e lobos lilás claro.; Campo Rupestre, campo geral arenoso.",NA,NA,NA,"(Aubl.) Knobl.","2016","03","21","Itutinga","-44.757778","-21.35525",NA,"Arruda, I A C","1193","1193",NA,NA,NA,"2017","01",NA,"-44.757778","-21.35525",NA,NA,NA,NA,NA
"973","2019-03-01 15:27:16-03","UFLA","ESAL","30429","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Arruda, I A C; Martins, C P V","674",NA,"Brasil","Minas Gerais","Serra do Pombeiro porção Norte",NA,NA,"Erva, 10cm, cálice verde, corola lilás e fauce amarela.; Campo Rupestre, campo geral arenoso úmido coberto por fina camada de matéria orgânica.",NA,NA,NA,"(Aubl.) Knobl.","2016","04","26","Itutinga","-44.713611","-21.355",NA,"Arruda, I A C","1097","1097",NA,NA,NA,"2017","01",NA,"-44.713611","-21.355",NA,NA,NA,NA,NA
"974","2019-12-19 11:18:58-03","UFG","UFG","9036","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","9036",NA,"Brasil","Goiás",NA,NA,NA,"Herbáceo. Corola branca 10 cm. Local úmido.","UFG0009036",NA,NA,"(Aubl.) Knobl.","1973","03","28","Cristalina","-47.6136016845703","-16.7686004638672","UFG0009036","Guimarães, E.",NA,NA,"85457","auto",NA,"1997","10","29",NA,NA,NA,NA,NA,NA,NA
"975","2019-12-19 11:18:58-03","UFG","UFG","11699","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Ferreira, H.D.","239",NA,"Brasil","Goiás",NA,NA,NA,"Cerrado, corola amarela.","UFG0011699",NA,NA,"(Aubl.) Knobl.","1984","03","24","Jataí","-51.7144012451172","-17.8813991546631","UFG0011699","Guimarães, E.",NA,NA,"75073","auto",NA,"1994","07","20",NA,NA,NA,NA,NA,NA,NA
"976","2019-12-19 11:18:58-03","UFG","UFG","8138","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","8074",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Corola esbranquiçada, 20 cm. Terreno úmido. Serra.","UFG0008138",NA,NA,"(Aubl.) Knobl.","1972","05","04","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","UFG0008138","Guimarães, E.",NA,NA,"44724","auto",NA,"2003","10","30",NA,NA,NA,NA,NA,NA,NA
"977","2019-12-19 11:18:58-03","UFG","UFG","7961","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","7795",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Cerrado, lugar úmido. Corola branca, 10 cm.","UFG0007961",NA,NA,"(Aubl.) Knobl.","1972","03","02","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","UFG0007961","Guimarães, E.",NA,NA,"44724","auto",NA,"1997","10","29",NA,NA,NA,NA,NA,NA,NA
"978","2019-12-19 11:18:58-03","UFG","UFG","8076","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","7757",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Cerrado. Várzea úmida. Corola amrela ca. de 20 cm.","UFG0008076",NA,NA,"(Aubl.) Knobl.","1972","03","02","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","UFG0008076","Guimarães, E.",NA,NA,"44724","auto",NA,"2003","05","29",NA,NA,NA,NA,NA,NA,NA
"979","2019-12-19 11:18:58-03","UFG","UFG","8136","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","8136",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Cerrado. Corola branca, 20 cm.","UFG0008136",NA,NA,"(Aubl.) Knobl.","1972","04","06","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","UFG0008136","Guimarães, E.",NA,NA,"44724","auto",NA,"1997","10","30",NA,NA,NA,NA,NA,NA,NA
"980","2019-12-19 11:18:58-03","UFG","UFG","6379","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.; Barbosa, A.","6279",NA,"Brasil","Goiás","Serra dos Pireneus",NA,NA,"Cerrado. Vereda. Corola lilás, 20 cm.","UFG0006379",NA,NA,"(Aubl.) Knobl.","1971","05","05","Pirenópolis","-48.9592018127441","-15.852499961853","UFG0006379","Guimarães, E.",NA,NA,"40887","auto",NA,"1997","10","29",NA,NA,NA,NA,NA,NA,NA
"981","2019-12-19 11:18:58-03","UFG","UFG","6476","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.; Barbosa, A.","6376",NA,"Brasil","Goiás","Serra dos Pireneus",NA,NA,"Herbáceo. Corola roxa. Várzea.","UFG0006476",NA,NA,"(Aubl.) Knobl.","1971","06","04","Pirenópolis","-48.9592018127441","-15.852499961853","UFG0006476","Guimarães, E.",NA,NA,"40887","auto",NA,"2003","12","30",NA,NA,NA,NA,NA,NA,NA
"982","2019-12-19 11:18:58-03","UFG","UFG","8894","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","8782",NA,"Brasil","Goiás","Serra dos Topázios",NA,NA,"Lugar úmido. Corola lilás, ca. de 20 cm.","UFG0008894",NA,NA,"(Aubl.) Knobl.","1973","02","15","Cristalina","-47.6136016845703","-16.7686004638672","UFG0008894","Guimarães, E.",NA,NA,"85457","auto",NA,"1997","10","29",NA,NA,NA,NA,NA,NA,NA
"983","2019-12-19 11:18:58-03","UFG","UFG","14983","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Ferreira, H.D.; et al.","22",NA,"Brasil",NA,NA,NA,NA,NA,"UFG0014983",NA,NA,"(Aubl.) Knobl.","1993","05","02",NA,NA,NA,"UFG0014983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2019-12-19 11:18:58-03","UFG","UFG","12720","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.; et al.","12720",NA,"Brasil","Goiás",NA,NA,NA,"Cerrado, campo cerrado.","UFG0012720",NA,NA,"(Aubl.) Knobl.","1988","04","22","Niquelândia","-48.4","-14.3","UFG0012720","Resende, I.L.M.",NA,NA,NA,NA,NA,"2010","02","11","-48.4","-14.3",NA,NA,NA,NA,NA
"985","2019-12-19 11:18:58-03","UFG","UFG","15268","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Bridgewater, S.; et al.","223",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Slender herb to 20cm; sepals greenb; petals lilac with white throat and yellow base.","UFG0015268",NA,NA,"(Aubl.) Knobl.","1994","05","30","Alto Paraíso de Goiás","-47.483333","-14.033333","UFG0015268",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.483333","-14.033333",NA,NA,NA,NA,NA
"986","2019-12-19 11:18:58-03","UFG","UFG","15279","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Bridgewater, S.; et al.","224",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Slender herb to 20 cm; sepals green; petals lilac with throat and yellow base.","UFG0015279",NA,NA,"(Aubl.) Knobl.","1994","05","30","Alto Paraíso de Goiás","-47.483333","-14.033333","UFG0015279",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.483333","-14.033333",NA,NA,NA,NA,NA
"987","2019-12-19 11:18:58-03","UFG","UFG","18312","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Kirkbride Jr.; J.H.","5257",NA,"Brasil","Distrito Federal",NA,NA,NA,"Erva até 40 cm; corolas roxas a roxas claras. Campos de murundus sobre os murundus.","UFG0018312",NA,NA,"(Aubl.) Knobl.","1983","04","25","Brasília","-48.066667","-15.616667","UFG0018312","Smith, S.F.",NA,NA,NA,NA,NA,"1992","12","30","-48.066667","-15.616667",NA,NA,NA,NA,NA
"988","2019-12-19 11:18:58-03","UFG","UFG","28810","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Guarino, E.S.G.; et al.","71",NA,"Brasil","Distrito Federal",NA,NA,NA,"Flor alva, erva com 15 cm de altura. Tubo interno amarelo.","UFG0028810",NA,NA,"(Aubl.) Knobl.","2000","04","04","Brasília","-48","-15.866667","UFG0028810","Guimarães, E.","1100","1100",NA,NA,NA,"2003","04","30","-48","-15.866667",NA,NA,NA,NA,NA
"989","2019-12-19 11:18:58-03","UFG","UFG","61211","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Barboza, E.; et al.","3647",NA,"Brasil","Goiás","Serra do Tombador",NA,NA,"Erva 25cm; flor lilás. Local alagado em cerrado rupestre.","UFG0061211",NA,NA,"(Aubl.) Knobl.","2013","04","17","Cavalcante","-47.7875","-13.693611","UFG0061211","Barboza, E.","875","875",NA,NA,NA,"2013","06","13","-47.7875","-13.693611",NA,NA,NA,NA,NA
"990","2019-12-19 11:18:58-03","UFG","UFG","45139","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Resende, I.L.M.","1394",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0045139",NA,NA,"(Aubl.) Knobl.","2009","03","03","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","UFG0045139","Resende, I.L.M.",NA,NA,"39117","auto",NA,"2010","01","15",NA,NA,NA,NA,NA,NA,NA
"991","2019-12-19 11:18:58-03","UFG","UFG","45132","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Resende, I.L.M.","1258",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0045132",NA,NA,"(Aubl.) Knobl.","2009","03","03","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","UFG0045132","Resende, I.L.M.",NA,NA,"39117","auto",NA,"2010","01","15",NA,NA,NA,NA,NA,NA,NA
"992","2019-12-19 11:18:58-03","UFG","UFG","45124","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Resende, I.L.M.","1107",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0045124",NA,NA,"(Aubl.) Knobl.","2009","02","03","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","UFG0045124","Resende, I.L.M.",NA,NA,"39117","auto",NA,"2010","01","15",NA,NA,NA,NA,NA,NA,NA
"993","2019-12-19 11:18:58-03","UFG","UFG","45113","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Resende, I.L.M.","687",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0045113",NA,NA,"(Aubl.) Knobl.","2008","11","04","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","UFG0045113","Resende, I.L.M.",NA,NA,"39117","auto",NA,"2010","01","15",NA,NA,NA,NA,NA,NA,NA
"994","2019-12-19 11:18:58-03","UFG","UFG","45107","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Resende, I.L.M.","463",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0045107",NA,NA,"(Aubl.) Knobl.","2008","09","06","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","UFG0045107","Resende, I.L.M.",NA,NA,"39117","auto",NA,"2010","01","15",NA,NA,NA,NA,NA,NA,NA
"995","2019-12-19 11:18:58-03","UFG","UFG","45105","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Resende, I.L.M.","373",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0045105",NA,NA,"(Aubl.) Knobl.","2008","08","05","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","UFG0045105","Resende, I.L.M.",NA,NA,"39117","auto",NA,"2010","01","15",NA,NA,NA,NA,NA,NA,NA
"996","2019-12-19 11:18:58-03","UFG","UFG","45102","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Resende, I.L.M.","339",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0045102",NA,NA,"(Aubl.) Knobl.","2008","07","05","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","UFG0045102","Resende, I.L.M.",NA,NA,"39117","auto",NA,"2010","01","15",NA,NA,NA,NA,NA,NA,NA
"997","2019-12-19 11:18:58-03","UFG","UFG","45093","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Resende, I.L.M.","90",NA,"Brasil","Goiás",NA,NA,NA,NA,"UFG0045093",NA,NA,"(Aubl.) Knobl.","2008","05","02","Bela Vista de Goiás","-48.9533004760742","-16.9727993011475","UFG0045093","Resende, I.L.M.",NA,NA,"39117","auto",NA,"2010","01","15",NA,NA,NA,NA,NA,NA,NA
"998","2019-12-19 11:18:58-03","UFG","UFG","9086","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","8995",NA,"Brasil","Goiás",NA,NA,NA,"Local úmido. Herbáceo, corola roxa.","UFG0009086",NA,NA,"(Aubl.) Knobl.","1973","04","26","Cristalina","-47.6136016845703","-16.7686004638672","UFG0009086","Guimarães, E.",NA,NA,"85457","auto",NA,"1997","07","20",NA,NA,NA,NA,NA,NA,NA
"999","2019-12-19 11:18:58-03","UFG","UFG","9031","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","8940",NA,"Brasil","Goiás",NA,NA,NA,"Herbáceo. Corola roxa. Local úmido 20 cm.","UFG0009031",NA,NA,"(Aubl.) Knobl.","1973","03","28","Cristalina","-47.6136016845703","-16.7686004638672","UFG0009031","Guimarães, E.",NA,NA,"85457","auto",NA,"1994","07","20",NA,NA,NA,NA,NA,NA,NA
"1000","2019-12-19 11:18:58-03","UFG","UFG","1962","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","9059",NA,"Brasil","Goiás",NA,NA,NA,"Cerrado arenoso. Corola azulada, 10 cm.","UFG0001962",NA,NA,"(Aubl.) Knobl.","1973","05","25","Cristalina","-47.6136016845703","-16.7686004638672","UFG0001962","Guimarães, E.",NA,NA,"85457","auto",NA,"2003","12","30",NA,NA,NA,NA,NA,NA,NA
"1001","2019-12-19 11:18:58-03","UFG","UFG","15760","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Gomes-Klein, V.L.; et al.","2448",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Herbácea, 10 cm de altura, em solo arenoso. Ramos vinosos na base e verdes no ápice. Folhas vinosas. Flores com cálice verde e corola alva, sendo amarela na base do tubo.","UFG0015760",NA,NA,"(Aubl.) Knobl.","1994","06","24","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","UFG0015760","Guimarães, E.",NA,NA,"44724","auto",NA,"2008","12","30",NA,NA,NA,NA,NA,NA,NA
"1002","2019-12-19 11:18:58-03","UFG","UFG","8076A","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","7760",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Cerrado. Várzea úmida. Corola branca, 20 cm.","UFG0008076A",NA,NA,"(Aubl.) Knobl.","1972","03","02","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,"Guimarães, E.; Saavedra, M.M.",NA,NA,"44724","auto",NA,"2003","05","29",NA,NA,NA,NA,NA,NA,NA
"1003","2019-12-19 11:18:58-03","UFG","UFG","8168","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","8133",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Corola branca, 20 cm. Lugar úmido próximo ao córrego.","UFG0008168",NA,NA,"(Aubl.) Knobl.","1972","06","09","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","UFG0008168","Guimarães, E.",NA,NA,"44724","auto",NA,"2003","05","29",NA,NA,NA,NA,NA,NA,NA
"1004","2019-12-19 11:18:58-03","UFG","UFG","8207","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","8185",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros",NA,NA,"Corola branca, 10cm.","UFG0008207",NA,NA,"(Aubl.) Knobl.","1972","07","08","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242","UFG0008207","Guimarães, E.",NA,NA,"44724","auto",NA,"2000","12","30",NA,NA,NA,NA,NA,NA,NA
"1005","2019-12-19 11:18:58-03","UFG","UFG","6479","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.; Barbosa, A.","6379",NA,"Brasil","Goiás","Serra dos Pireneus",NA,NA,"Herbáceo. Corola roxa.","UFG0006479",NA,NA,"(Aubl.) Knobl.","1971","06","04","Pirenópolis","-48.9592018127441","-15.852499961853","UFG0006479","Guimarães, E.",NA,NA,"40887","auto",NA,"1997","10","29",NA,NA,NA,NA,NA,NA,NA
"1006","2019-12-19 11:18:58-03","UFG","UFG","6493","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.; Barbosa, A.","6393",NA,"Brasil","Goiás","Serra dos Pireneus",NA,NA,"Várzea, herbáceo. Corola roxa.","UFG0006493",NA,NA,"(Aubl.) Knobl.","1971","06","04","Pirenópolis","-48.9592018127441","-15.852499961853","UFG0006493","Guimarães, E.",NA,NA,"40887","auto",NA,"1997","10","29",NA,NA,NA,NA,NA,NA,NA
"1007","2019-12-19 11:18:58-03","UFG","UFG","1962","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Rizzo, J.A.","9059",NA,"Brasil","Goiás","Serra do Topázio, 20 Km antes de Cristalina. Rodovia Brasília-Belo Horizonte. Campo rupestre. Cerrado. Arenoso.",NA,NA,"10 cm. Corola azulada.",NA,NA,NA,"(Aubl.) Knobl.","1973","05","25","Cristalina","-47.6136016845703","-16.7686004638672",NA,"Guimarães, W.",NA,NA,"85457","auto",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2019-06-10 10:10:52-03","FZB-BH","BHZB","9409","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Andrade, I.R. et al.","359",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do Gerais",NA,NA,"Ponto 100 634747 7896579 1155 m",NA,NA,NA,NA,"2012","05","15","Santana do Riacho","-43.719722","-19.018889",NA,"Confirmada por Moreira,A.L.C.","1155","1155",NA,NA,NA,NA,NA,NA,"43W 43' 11","19S 01' 08",NA,NA,NA,NA,NA
"1009","2019-06-10 10:10:52-03","FZB-BH","BHZB","8901","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Ordones, J. et al.","1860",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo dos Gerais,",NA,NA,"Ponto 88 636319 7895899 1223m, Com duplicata, Doação de duplicata para Herbário SPF.",NA,NA,NA,NA,"2012","04","17","Santana do Riacho","-43.704722","-19.025",NA,"Confirmada por M.F. Calió","1223","1223",NA,NA,NA,"2014","05",NA,"43W 42' 17","19S 01' 30",NA,NA,NA,NA,NA
"1010","2019-06-10 10:10:52-03","FZB-BH","BHZB","9325","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Fernandes, M.G.C. et al.","1555",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo do Gerais",NA,NA,"Sobre solo arenoso.s/ponto, com duplicata",NA,NA,NA,NA,"2012","07","11","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2019-06-10 10:10:52-03","FZB-BH","BHZB","8902","S","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Ordones, J. et al.","1815",NA,"Brasil","MG","RPPN Brumas do Espinhaço e Ermo dos Gerais,",NA,NA,"s/ ponto ,Com duplicata",NA,NA,NA,NA,"2012","04","17","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2021-01-26 13:55:15-03","IMA","MAC","50210","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Chagas-Mota","9249",NA,"Brasil","Alagoas","BR 104.",NA,NA,"Erva ca. 10 cm de altura. Flores róseas.; Mata Atlântica.","MAC0050210",NA,NA,"(Aubl.) Knobl.","2010","11","11","São José da Laje","-36.058328","-9.009719",NA,"F.Gomes-Silva",NA,NA,NA,NA,NA,"2018","08","13","-36.058328","-9.009719",NA,NA,NA,NA,NA
"1013","2021-02-04 10:27:37-03","UFRPE","HST","23157","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"M.L. Fonseca; B.S.Barros","6939",NA,"Brasil","Goiás","Parque Nacional da Chapada dos Veadeiros. Próximo ao tablado de madeira. ",NA,NA,"Erva heliófila. Flor com cálice verde claro, pétala rósea, fauce amarelado. Botões florais cor verde.","HST023157",NA,NA,"(Aubl.) Knobl.","2018","05","12","Alto Paraíso de Goiás","-47.838056","-14.235833",NA,"M.L.Fonseca","869","869",NA,NA,NA,"2018","08","08","47W50'17''","14S14'09''",NA,NA,NA,NA,NA
"1014","2021-02-04 10:27:37-03","UFRPE","HST","17744","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"S.M.Costa; E.Santos","432",NA,"Brasil","Sergipe","Parque Nacional Serra da Itabaiana, Serra do Cajueiro",NA,NA,"Flor alva com tubo externamente verde.","HST017744",NA,NA,"(Aubl.) Knobl.","2008","08","25","Areia Branca","-37.315299987793","-10.7578001022339",NA,"A.M.Miranda",NA,NA,"11840","auto",NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2021-03-01 11:54:24-03","UFPE","UFP","15027","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Luceño, M; Alves, M; Vanzela, A; Mendes, AP","422",NA,"Brasil","Bahia",NA,NA,NA,"Flores roxas com guia de néctar amarelo. Frequente.","UFP015027",NA,"Gentianales","(Aubl.) Knobl","1996","06","24","Rio das Contas","-41.95","-13.533333",NA,"Gomes-Silva, F","1100","1400",NA,NA,NA,"2019","09","26","-41.95","-13.533333",NA,NA,NA,NA,NA
"1016","2021-03-01 11:54:24-03","UFPE","UFP","7477","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Mello-Silva, R; Pirani, JR","s.n.",NA,"Brasil","Minas Gerais",NA,NA,NA,"Ervas em campo arenoso-húmico seco, entre gramíneas. Sépalas vinho-escuras. Corola lilás muito claro as vezes quase alvas.","UFP007477",NA,"Gentianales","(Aubl.) Knobl","1987","07","17","Datas","-43.683333","-18.433333",NA,"Lordeiro, I","1300","1330",NA,NA,NA,"1988","03",NA,"-43.683333","-18.433333",NA,NA,NA,NA,NA
"1017","2021-03-01 11:54:24-03","UFPE","UFP","78146","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Melo, A; Silva, GO; Pesooa, E; Araújo, AAM","930",NA,"Brasil","Roraima",NA,NA,NA,"Arbusto com até 5cm de altura com flores brancas. Coletada em solo úmido.; Campina aberta.","UFP078146",NA,"Gentianales","(Aubl.) Knobl","2011","10","14","Caracaraí","-60.985556","1.421389",NA,"Gomes-Silva, F","59","59",NA,NA,NA,"2019","09","26","-60.985556","1.421389",NA,NA,NA,NA,NA
"1018","2021-03-01 11:54:24-03","UFPE","UFP","78171","PreservedSpecimen","Plantae","Gentianaceae","Curtia","tenuifolia","Curtia tenuifolia",NA,"Melo, A; Vieira, L; Pessoa, E; Galindo-Moura, J","1075",NA,"Brasil","Roraima",NA,NA,NA,"Erva com flores brancas. Comum em áreas de solo ennxarcado. Material tratado com álcool 96%.","UFP078171",NA,"Gentianales","(Aubl.) Knobl","2011","09","02","Amajari","-61.689444","3.759167",NA,"Gomes-Silva, F","1131","1131",NA,NA,NA,"2019","11","26","-61.689444","3.759167",NA,NA,NA,NA,NA
