"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"281","2021-01-10 20:44:50-03","INPA","INPA",NA,"S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Paulino Filho, HF","75-49","1975","12","15","Southern America","Brasil","Amazonas",NA,NA,NA,NA,"Humaitá","Savana a 2 km a oeste da cidade de Humaitá. Cerrado.","-63.0208015441895","-7.50611019134521",NA,NA,NA,NA,NA,NA,NA,NA,"202650","auto",NA,NA,NA,NA,NA
"282","2020-08-31 09:00:08-03","INPA","INPA","141276","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Gentry, AH","11196","1974","04","04","Southern America","Brasil","Amazonas",NA,NA,"INPA0141276","INPA0141276 INPA0141276_e","Manaus","Rio Negro and Rio Amazonas, near Manaus, Banks of Rio Negro and Rio Amazonas, near Manaus.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA
"283","2020-08-31 09:00:08-03","INPA","INPA","208229","S","Plantae","Dicotyledon Asterids","Solanales","Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Scarda, FM","31","2001","02","01","Southern America","Brasil","Amazonas",NA,NA,"INPA0208229","INPA0208229 INPA0208229_e","Uarini","Tijuco-pau (ambiente de lama) à beira do Rio Solimões.","-65.316667","-2.616667",NA,NA,"-65.316667","-2.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-01-26 13:58:54-03","IMA","MAC","3200","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"M.Guedes","s.n.","1901","11","06",NA,"Brasil","Pará",NA,"Erva. Flores verdes.","MAC0003200",NA,"Marajó","Ilha Mexina, Igarapé Japuá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2021-01-26 13:58:54-03","IMA","MAC","53898","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","A.M.Miranda","A.M.Miranda","4710","2005","01","22",NA,"Brasil","Piaui",NA,"Erva ca. 1 m. Caule verde; fistuloso; folhas membranáceas. Flores brancas.","MAC0053898",NA,"Uruçui","Margem do Rio Parnaíba.","-44.933611","-7.392778",NA,NA,"-44.933611","-7.392778","2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-01-26 13:58:54-03","IMA","MAC","46223","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","E.C.O.Chagas","Chagas-Mota; M.Caju","7727","2010","03","06",NA,"Brasil","Alagoas",NA,"Erva ca. 1 m de altura. Flores cremes. Frutos verdes.; Mata Atlântica.","MAC0046223",NA,"São Sebastião","Fazenda Indiana.","-36.55419921875","-9.93360996246338",NA,NA,NA,NA,"2010","03","06",NA,"16608","auto",NA,NA,NA,NA,NA
"287","2021-01-26 13:58:54-03","IMA","MAC","32105","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","E.C.O.Chagas","Chagas-Mota","304","2008","02","04",NA,"Brasil","Alagoas",NA,"Erva aquática ca. 1 m de altura. Flores alvas.; Mata Pluvial Atlântica.","MAC0032105",NA,"Viçosa","Serra Dois Irmãos, Margem do Rio Paraíba do Meio.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,"2008","02","04",NA,"18701","auto",NA,NA,NA,NA,NA
"288","2021-01-26 13:58:54-03","IMA","MAC","129","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Andrade Lima","O.Viégas; et al.","101","1976","12","27",NA,"Brasil","Alagoas",NA,NA,"MAC0000129",NA,"Maceió","Cajueiro Seco, margem da Lagoa Mundaú.","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"1977",NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA
"289","2021-01-26 13:58:54-03","IMA","MAC","25","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Andrade Lima","O.Viégas; et al.","100","1976","12","27",NA,"Brasil","Alagoas",NA,NA,"MAC0000025",NA,"Maceió","Cajueiro Seco, margem da Lagoa Mundaú.","-35.7352981567383","-9.6658296585083",NA,NA,NA,NA,"1977",NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA
"290","2021-01-26 13:58:54-03","IMA","MAC","45442","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","E.C.O.Chagas","Chagas-Mota","6946","2010","01","21",NA,"Brasil","Alagoas",NA,"Erva ca. 1 m de altura. Flores cremes. Frutos verdes.; Mata Atlântica.","MAC0045442",NA,"Maribondo","Fazenda Boca da Mata.","-36.3053016662598","-9.57721996307373",NA,NA,NA,NA,"2010","01","21",NA,"12497","auto",NA,NA,NA,NA,NA
"291","2021-01-26 13:58:54-03","IMA","MAC","55103","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M.C.S.Mota","R.C.Pinto; M.J.Silva; I.A.Bayma","297","2012","09","01",NA,"Brasil","Alagoas",NA,"Erva ca. 75 cm de altura. Inflorescência verde com flor branca.; Mata Atlântica.","MAC0055103",NA,"Teotônio Vilela","Margem do Rio Coruripe, em frente à sede da Usina.","-36.3527984619141","-9.90528011322021",NA,NA,NA,NA,NA,NA,NA,NA,"19436","auto",NA,NA,NA,NA,NA
"292","2021-01-26 13:58:54-03","IMA","MAC","34185","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","E.C.O.Chagas","Chagas-Mota","1353","2008","09","21",NA,"Brasil","Alagoas",NA,"Erva aquática ca. 1 m de altura. Flores brancas. Frutos verdes.; Mata Pluvial Atlântica.","MAC0034185",NA,"Viçosa","Pelonha.","-36.2407989501953","-9.3713903427124",NA,NA,NA,NA,"2008","09","21",NA,"18701","auto",NA,NA,NA,NA,NA
"293","2021-01-26 13:58:54-03","IMA","MAC","3197","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"M.Silva","1101","1968","01","11",NA,"Brasil","Pará",NA,"Arbusto. Flores verdes.","MAC0003197",NA,"Óbidos","margem direita do rio Amazônas.","-55.5181007385254","-1.91750001907349",NA,NA,NA,NA,NA,NA,NA,NA,"479825","auto",NA,NA,NA,NA,NA
"294","2021-02-04 10:30:21-03","UFRPE","HST","14862","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M.S.Leite","M.S.Leite","213","2006","09","24",NA,"Brasil","Pernambuco",NA,"Erva aquática emergente nas margens do rio. Pouco indivíduos. Plena floração. Flores diminutas de cor branca agrupadas em inflorescências especiformes.","HST014862",NA,"Maraial","Engenho Florestal","-35.823611","-8.800556","248","248","35W49'25''","8S48'02''","2006","09","24",NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-02-04 10:30:21-03","UFRPE","HST","16886","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","M.Sobral-Leite","M.Oliveira; A.A.Grillo","654","2001","11","12",NA,"Brasil","Alagoas",NA,"Erva aquática, flexível; caule esverdeado; flores alvas. Ocasional.","HST016886",NA,"Ibateguara","Coimbra","-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"2007","03","01",NA,"16798","auto",NA,NA,NA,NA,NA
"296","2021-02-04 10:30:21-03","UFRPE","HST","620","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Lyman B. Smith","S.Tavares","620","1961","06","27",NA,"Brasil","Pernambuco",NA,"Erva aquática, caule carnoso, flores alvas.","HST000620",NA,"Olinda","Casa Caiada","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,"1962","03",NA,NA,"7110","auto",NA,NA,NA,NA,NA
"297","2021-02-04 10:30:21-03","UFRPE","HST","14140","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","A.M.Miranda","A.M.Miranda; et al.","4710","2005","01","22",NA,"Brasil","Piauí",NA,"Erva ca. 1 m alt.; caule verde, fistuloso, folhas membranáceas; flores brancas.","HST014140",NA,"Uruçuí",NA,"-44.5560989379883","-7.22944021224976",NA,NA,NA,NA,"2006",NA,NA,NA,"137737","auto",NA,NA,NA,NA,NA
"298","2021-03-01 11:52:42-03","UFPE","UFP","44274","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Leite, MS","Leite, MS","213","2006","09","24",NA,"Brasil","Pernambuco",NA,"Erva aquática emergente nas margens do rio. Poucos indivíduos. Plena floração. Flores diminutas de cor branca agrupadas em inflorescências espiciformes.; Área alagada do Rio Pirangi.","UFP044274",NA,"Maraial",NA,"-35.823778","-8.800778","243","243","-35.823778","-8.800778","2006","09","24",NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-03-01 11:52:42-03","UFPE","UFP","51810","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Sobrasl-Leite, M","Sobral-Leite, M; Wanderley, AM","670","2008","03","18",NA,"Brasil","Pernambuco",NA,"Erva anfíbia, junto com Hydrocotyle sp. (Apiaceae). Poucos indivíduos. Início de floração. Flores brancas, sem odor.; Entorno ao rio.","UFP051810",NA,"Primavera",NA,"-35.35","-8.32","129","129","-35.35","-8.32","2008","03","18",NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-01 11:52:42-03","UFPE","UFP","55829","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Leite, MS","Leite, MS; Wanderley, AM","876","2008","09","14",NA,"Brasil","Pernambuco",NA,"Erva anfíbia no leite do córrego do canaival, junto com Polygonum punctatum (Polygonaceae). Poucos indivíduos. Plena floração. Flores brancas, sem odor.; Afloramento rochoso.","UFP055829",NA,"Cabo de Santo Agostinho",NA,"-35.004889","-8.2205","112","112","-35.004889","-8.2205","2008","09","14",NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-01 11:52:42-03","UFPE","UFP","34459","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Sobral-Leite, M","Oliveira, M; Grilo, A","654","2011","11","12",NA,"Brasil","Alagoas",NA,"Erva aquática, flexível, caule esverdeado.","UFP034459",NA,"Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,NA,NA,NA,"2007","03","01",NA,"16798","auto",NA,NA,NA,NA,NA
"302","2021-03-01 11:52:42-03","UFPE","UFP","482","PreservedSpecimen","Plantae",NA,NA,"Sphenocleaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Tavares, S","620","1961","06","27",NA,"Brasil","Pernambuco",NA,"Erva aquática, caule carnoso, flôres alvas.&nf;; Submerso num rio paralelo à cidade de Olinda.","UFP000482",NA,"Olinda",NA,"-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,NA,NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA
"303","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Sewell, M.","H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6990","1997","10","2","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,"Makarapan Mt., 1-2 km S of camp at base of southern side of mountain","-58.8675","3.94972","100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","2222896","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Goldberg, A., (US), NMNH","H. Gines","4875","1952","12",NA,"South America - Neotropics","Venezuela","Delta Amacuro",NA,NA,"US00871348",NA,NA,"Guayo","-60.83","9",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US","3271537","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","DeFilipps, R. A.","E. L. Little Jr.","16725","1955","8","19","South America - Neotropics","Guyana","E. Berbice-Corentyne",NA,NA,"US00468708",NA,NA,"Courantyne, Blocks III. 20 mi. SE of New Amsterdam","-57.3","6.05",NA,"3",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","2875665","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"-. Agustin, -- Fernandez & Yepez","6","1966","5",NA,"South America - Neotropics","Venezuela","Portuguesa",NA,NA,"US02710864",NA,NA,"Region de Agua Blanca",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","3429091","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Guillaumet, J. L.","P. Grenand & J. Guillaumet","3245","2000","12","12","South America - Neotropics","French Guiana",NA,NA,NA,"US00705522",NA,NA,"Tapiiyawaeta (Oyapock)","-52.7","2.33",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","2748164","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"Mocquerys, --","948","1893",NA,NA,"South America - Neotropics","Venezuela","Zulia",NA,NA,"US02710871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US","1996495","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"R. E. Schultes & G. A. Black","8516","1946","10",NA,"South America - Neotropics","Colombia","Amazônas",NA,NA,"US02710849",NA,NA,"Trapecio amazonico. Loretoyacu River.",NA,NA,"100",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"310","2020-09-12 05:00:02-03","US","US","3368117","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","DeFilipps, R. A.","C. Feuillet","289","1982","11","8","South America - Neotropics","French Guiana",NA,NA,NA,"US00619232",NA,NA,"Région de Paul Isnard, Citron sur le déblais","-53.95","4.73",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"311","2020-09-12 05:00:02-03","US","US","3398526","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"F. Chagas e Silva","79","1979","8","8","South America - Neotropics","Brazil",NA,NA,NA,"US02710911","US02710911_01",NA,"PI, margem do rio Parnaiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"312","2020-09-12 05:00:02-03","US","US","3673680","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Wurdack, J. J., (US), US (UNITED STATES)","H. S. McKee","10714","1963","9","20","South America - Neotropics","Suriname",NA,NA,NA,"US01252636",NA,NA,"Nieuw Nickeri",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"313","2020-09-12 05:00:02-03","US","US","1185811","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"O. E. White","2373","1922","9","2","South America - Neotropics","Bolivia",NA,NA,NA,"US02710906","US02710906_01",NA,"Amazon Basin. Vic. Rio Ivon, Bacin.",NA,NA,"152",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"314","2020-09-12 05:00:02-03","US","US","3638800","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"F. Ayala, J. Torres & G. Criollo","5789",NA,NA,NA,"South America - Neotropics","Peru","Loreto",NA,NA,"US02710900",NA,NA,"Maynas, Francisco de Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"315","2020-09-12 05:00:02-03","US","US","33242","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"-- Burchell","9562","1829","12","26","South America","Brazil",NA,NA,NA,"US02710923","US02710923_01",NA,"Near Para",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"316","2020-09-12 05:00:02-03","US","US","1057395","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"E. Hassler","12499","1913","2",NA,"South America","Paraguay","Paraguari",NA,NA,"US02710922","US02710922_01",NA,"Paraguaria Centralis: In regione llacus Ypacaray",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"317","2020-09-12 05:00:02-03","US","US","3120348","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"J. E. de Paula","1739","1984","2","20","South America - Neotropics","Brazil","Mato Grosso do Sul",NA,NA,"US02710909","US02710909_01",NA,"Corumbá - MS., margen direita do rio Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"318","2020-09-12 05:00:02-03","US","US","3667220","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Lammers, T. G. & Barnesky, A. L.","T. B. Croat","101913","2011","2","3","South America - Neotropics","Suriname","Commewijne",NA,NA,"US01255976","US01255976_01",NA,"Along the highway from Paramaibo to Albina, between the bridge over the Suriname River and Tamanredjo, 2 km E of turnoff for New Amsterdam, 9 km W of center of Tamanredjo","-55.11","5.79","30",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"319","2020-09-12 05:00:02-03","US","US","325547","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"H. H. Rusby & R. Squires","96","1896","4",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02710869",NA,NA,"Lower Orinoco. Sacupana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"320","2020-09-12 05:00:02-03","US","US","3632272","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"S. Gonzalez","2051",NA,NA,NA,"South America - Neotropics","French Guiana",NA,NA,NA,"US01080996","US01080996_01",NA,"Environs village de Mana","5.6483","53.8308",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"321","2020-09-12 05:00:02-03","US","US","3174492","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","DeFilipps, R. A.","G. Cremers & M. Hoff","10576","1989","4","14","South America - Neotropics","French Guiana",NA,NA,NA,"US00468712",NA,NA,"Dégrad Canard, Bassin de la Basse-Mana; 2 km apres Degrad Canard vers Mana","-53.8","5.63","10",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"322","2020-09-12 05:00:02-03","US","US","3647719","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"D. N. Smith & G. Quintana","12853","1989","3","12","South America - Neotropics","Bolivia","Beni",NA,NA,"US02710901",NA,NA,"Ballivian Province. Km 28 carretera de Yucumo a Rurrenabaque, Rio Hondo","-67.08","-14.85","220",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"323","2020-09-12 05:00:02-03","US","US","1999600","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"J. Zainúm, J. Araque Molina & F. A. Barkley","19Bo131","1949","1","7","South America - Neotropics","Colombia","Bolívar",NA,NA,"US02710848",NA,NA,"La region del Sinu, cerca à la Hacienda Martinica a 15 kilometros de Monteria",NA,NA,"30",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"324","2020-09-12 05:00:02-03","US","US","1481123","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"J. J. Triana","3063",NA,NA,NA,"South America - Neotropics","Colombia","Meta",NA,NA,"US02710863","US02710863_01",NA,"Llano de S. Martin. Tiramena.",NA,NA,"220",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"325","2020-09-12 05:00:02-03","US","US","3260085","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"M. Rimachi Y.","8826","1988","9","9","South America - Neotropics","Peru","Loreto",NA,NA,"US02710902",NA,NA,"Maynas. Dtto. Fernando Lores. Rio Amazonas, Isla de Aguajal, margen de la play de Lucero Pata",NA,NA,"95",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"326","2020-09-12 05:00:02-03","US","US","1542185","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"W. A. Archer","1418","1931","1","11","South America - Neotropics","Colombia","Antioquia",NA,NA,"US02710855",NA,NA,"Puerto Berrio",NA,NA,"125",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"327","2020-09-12 05:00:02-03","US","US","1043158","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"F. W. Pennell","4702","1918","3","11","South America - Neotropics","Colombia","Bolívar",NA,NA,"US02710860",NA,NA,"Morrocoquiel, on Rio Sinu. Playa",NA,NA,"40","70",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"328","2020-09-12 05:00:02-03","US","US","1189882","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.",NA,"F. Bond, T. Gillin & S. Brown","168","1911","2","22","South America - Neotropics","Venezuela",NA,NA,NA,"US02710868",NA,NA,"Oronoco Delta. Rio Manimo - Tucipeta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"329","2020-09-12 05:00:02-03","US","US","3632271","PreservedSpecimen","Plantae",NA,"Asterales","Campanulaceae","Sphenoclea","zeylanica","Sphenoclea zeylanica","Gaertn.","Gonzalez, S.","S. Gonzalez","2051","1910","1","22","South America - Neotropics","French Guiana",NA,NA,NA,"US01080995",NA,NA,"Mana, environs village","-53.83","5.64",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
