"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","dayIdentified","fieldNumber","typeStatus","individualCount"
"230","2020-09-12 05:00:02-03","US","US","2745008","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"G. Hatschbach & C. Koczicki","33089","1973","11","12","South America - Neotropics","Brazil","Goiás","Rio Verde","7 Quedas","-50.9281005859375","-17.7980995178223",NA,NA,NA,"US01901258","US01901258_01 US01901258_02",NA,"96378","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"231","2020-09-12 05:00:02-03","US","US","2899714","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","O. Huber","4410","1979","10","7","South America - Neotropics","Venezuela","Amazonas","Atabapo","Serranía del Parú (Aroko)","-65.53","4.45","1100",NA,NA,"US00752596",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"232","2020-09-12 05:00:02-03","US","US","2561948","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","M. Fariñas, J. Velasquez & E. Medina","422","1969","1",NA,"South America - Neotropics","Venezuela","Amazonas",NA,"Cerro Duida, Río Orinoco","-65.66","3.41","1000",NA,NA,"US00752598",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"233","2020-09-12 05:00:02-03","US","US","USw17979","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"J. J. Wurdack & L. S. Adderley","43375",NA,NA,NA,"South America - Neotropics","Venezuela",NA,NA,"Territorio Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"234","2020-09-12 05:00:02-03","US","US","2748561","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"G. Hatschbach","34687","1974","7","22","South America - Neotropics","Brazil","Mato Grosso","Alto Araguaia","Corrego Rancho","-53.2153015136719","-17.3146991729736",NA,NA,NA,"US01901257","US01901257_01 US01901257_02",NA,"100273","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"235","2020-09-12 05:00:02-03","US","US","3527844","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Michelangeli, F. A.","K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & C. E. Hinchliff","4548","2006","10","4","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Mazaruni River","-60.5846","6.447","115",NA,NA,"US00963663","US00963663_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"236","2020-09-12 05:00:02-03","US","US","2571911A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"D. Philcox & A. Ferreira","3938","1968","1","9","South America - Neotropics","Brazil","Mato Grosso","Nova Xavantina","Mato Grosso. Margin of campo and wet forest E, of Base Camp","-51.77","-12.82",NA,NA,NA,"US01901262","US01901262_01 US01901262_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"237","2020-09-12 05:00:02-03","US","US","2727605","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"C. Sastre","2306","1973","9","26","South America - Neotropics","Colombia","Amazônas",NA,"Com. Amazonas, rio Caqueta, tio Cahuinari, La Sabana.",NA,NA,NA,NA,NA,"US02926078",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"238","2020-09-12 05:00:02-03","US","US","2521415","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","J. A. Steyermark","97834","1967","3","17","South America - Neotropics","Venezuela","Bolívar",NA,"Río Kanarakuni, N and NW of Mision de Campamento Sanidad del Río Kanarakuni",NA,NA,"400",NA,NA,"US00752590",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"239","2020-09-12 05:00:02-03","US","US","2025616","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"A. Macedo","2684","1950","11","4","South America - Neotropics","Brazil","Goiás","Jataí","Balsamo","-51.7144012451172","-17.8813991546631",NA,NA,NA,"US01901265","US01901265_01 US01901265_02",NA,"75073","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"240","2020-09-12 05:00:02-03","US","US","2816621","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"J. L. Zarucchi & M. J. Balick","1777","1976","6","30","South America - Neotropics","Colombia","Vaupés",NA,"Mitú and vicinity: lower Río Kubiyú.",NA,NA,NA,NA,NA,"US02926076",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"241","2020-09-12 05:00:02-03","US","US","2144177","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. E. Schultes & I. Cabrera","16917",NA,NA,NA,"South America - Neotropics","Colombia",NA,NA,"Amazonas - Vaupes. Rio Apaporis: Raudal de Yayacopí.","-70.5","0.08","274",NA,NA,"US02926082","US02926082_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"242","2020-09-12 05:00:02-03","US","US","2171813","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. E. Schultes & I. Cabrera","16404","1952","5","8","South America - Neotropics","Colombia","Amazônas",NA,"Río Miritiparaná: Caño Guacayá.","-70.67","-0.5","213",NA,NA,"US02926083","US02926083_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"243","2020-09-12 05:00:02-03","US","US","3302097","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"A. Jardim & G. Chamos","101","1993","11","11","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco. Parque Nacional Noel Kempff M. Los Fierros. Bosque de galeria arriba en la serrañia Caparuch.","-60.7614","-14.5583","500",NA,NA,"US02926095",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"244","2020-09-12 05:00:02-03","US","US","3338102","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"T. J. Killeen & O. Peña","7204","1994","11","23","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco Province. Parque Nacional Noel Kempff Mercado. Serrania Caparuch, senda de Geobol encima de la meseta, aproximadamente 15 Km al SE de Los Fierros.","-60.7614","-14.5583","700",NA,NA,"US02926092",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"245","2020-09-12 05:00:02-03","US","US","3372809","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"A. Rodriguez & J. Surubí","548","1995","10","28","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco Province. Parque Nacional Noel Kempff Mercado, 6 Km NE del campamento Las Gamas.","-60.8128","-13.8947","850",NA,NA,"US02926090",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"246","2020-09-12 05:00:02-03","US","US","2939300","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","J. A. Steyermark, M. Guariglia P., N. H. Holmgren, J. L. Luteyn & S. A. Mori","125815","1982","1","29","South America - Neotropics","Venezuela","Amazonas","Atabapo","Cerro Duida, SW of Communidades de Culebra","-65.75","3.66","600",NA,NA,"US00752592",NA,"800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"247","2020-09-12 05:00:02-03","US","US","3435723","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Almeda, F.; Penneys, D. S.","P. Mutchnick, T. Henkel & R. Williams","9","1994","10","12","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts; upper Ireng River; hills 2-3 km E of Cipo settlement","-60.0333","4.8","760",NA,NA,"US00699247",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"248","2020-09-12 05:00:02-03","US","US","2144038","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. E. Schultes & I. Cabrera","12986","1951","7","8","South America - Neotropics","Colombia",NA,NA,"Amazonas-Vaupés: Río Apaporis: Cachivera de Jirijirimo y alrededores.",NA,NA,"250",NA,NA,"US02926087",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"249","2020-09-12 05:00:02-03","US","US","2469909","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"J. A. Steyermark","97496","1966","10","8","South America - Neotropics","Venezuela","Federal Capital",NA,"Distrito Federal: Cerro Naiguatá, laderas pendientes del lado del mar que miran hacia el Norte, arriba del pueblo de Naiguatá. Lomas de Las Delicias, entre Quebrada de Basenilla y Quebrada Guayoyo, 9-12 Km. Suroeste de Hacienda Cocuizal.",NA,NA,"1500",NA,NA,"US02926069",NA,"1635",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"250","2020-09-12 05:00:02-03","US","US","3139546","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","R. L. Liesner","25358","1988","10","25","South America - Neotropics","Venezuela","Amazonas","Atabapo","Duida, near base; saddle between Duida and Marahuaca","-65.53","3.56","1000",NA,NA,"US00752587",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Michelangeli, F. A.","K. M. Redden, K. J. Wurdack, S. N. Alexander, C. Perry, C. Jacobis, D. Hunter, V. Roland & H. Hunter","7133","2010","7","29","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Imbaimadai, white sand savanna on west side of airstrip","-60.2989","5.70636","516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Michelangeli, F. A.","K. M. Redden, K. J. Wurdack, C. Perry, E. Zimmerman, D. Hunter, T. Hunter & V. Roland","6414","2009","5","6","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Kako. River on savanna near old farm","-60.632","5.71453","486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","2342631","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","J. J. Wurdack & L. S. Adderley","43375","1959","7","10","South America - Neotropics","Venezuela","Amazonas",NA,"Río Casiquiare, near left bank of Caño Duquiapo (2km above Solano)","-66.92","1.98","100",NA,NA,"US00752599",NA,"130",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2727566","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"C. Sastre","3042","1974","5","30","South America - Neotropics","Colombia","Amazônas",NA,"Com [illegible text] Amazonas, rio Igara-Parana (affl. rio Putumayo), corr. La Chorrera Occidente (Bella Vista)piste menant au fleuve.",NA,NA,NA,NA,NA,"US02926077",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","1497438","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","G. H. H.Tate","931","1928","8",NA,"South America - Neotropics","Venezuela","Amazonas",NA,"Aquita, slopes of Mt. Duida","-65.66","3.41","945",NA,NA,"US00752602",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","3427790","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"G. Hatschbach, A. Schinini & E. Barbosa","66987","1997","8","16","South America - Neotropics","Brazil","Mato Grosso","Pontes e Lacerda","Estrada para Bela Vista do Guaporé, 5-7km do trevo com a BR-174","-59.3353004455566","-15.2260999679565",NA,NA,NA,"US01901254","US01901254_01 US01901254_02",NA,"110136","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2144040","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. E. Schultes & I. Cabrera","12995","1951","7","8","South America - Neotropics","Colombia",NA,NA,"Amazonas-Vaupés: Río Apaporis: Cachivera de Jirijirimo y alrededores.",NA,NA,"250",NA,NA,"US02926086",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","2738712","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","J. A. Steyermark","111369","1975","1","4","South America - Neotropics","Venezuela","Bolívar",NA,"Río Caco, S of San Ignacio de Yuruani, E of El Dorado to Santa Elena road",NA,NA,"1100",NA,NA,"US00752591",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","3122525","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"W. Thomas, P. Betella & A. Centurión R.","5715","1987","12","7","South America - Neotropics","Bolivia","Santa Cruz",NA,"Departamento de Santa Cruz. Prov. de Velasco: Serrania de Huanchaca, Parque Nacional Prof. Noel Kempff Mercado. Near savanna NW of airstrip.","-60.72","-13.98",NA,NA,NA,"US02926097",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","2596280","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"G. T. Prance, W. A. Rodrigues, J. F. Ramos & L. G. Farias","8630","1968","11","18","South America - Neotropics","Brazil","Rondônia",NA,"Basin of Rio Madeira. km 217-9 Madeira-Mamoré railroad, 2-4 km east of Abunã",NA,NA,NA,NA,NA,"US01901261","US01901261_01 US01901261_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2754472","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"G. Hatschbach & R. Kummrow","35032","1974","9","21","South America - Neotropics","Brazil","Mato Grosso","Alto Araguaia","Córrego do Sapo","-53.2153015136719","-17.3146991729736",NA,NA,NA,"US01901256","US01901256_01 US01901256_02",NA,"100273","auto",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","2342429","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","B. Maguire, R. S. Cowan & J. J. Wurdack","29525","1950","11","18","South America - Neotropics","Venezuela","Amazonas",NA,"Cerro Duida, Río Cunucunuma, betw Culebra and Caño Culebra Camp",NA,NA,"1000",NA,NA,"US00752600",NA,"1500",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US","3144010","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"J. C. Solomon","16996","1987","6","8","South America - Neotropics","Bolivia","La Paz",NA,"Dpto. La Paz: Prov. Iturralde. Siete Cielos, Río Manupare. Ca. 2.5 km al E.","-67.62","-12.45","180",NA,NA,"US02926098",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","2171336","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. E. Schultes & I. Cabrera","14082","1951","9","16","South America - Neotropics","Colombia",NA,NA,"Amazonas-Vaupés: Río Apaporis, Cachivera de Jirijirimo y alrededores.",NA,NA,"250",NA,NA,"US02926085",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","3263608","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"O. Huber","9758","1984","11","14","South America - Neotropics","Venezuela","Bolivar",NA,"Piar: entre Wonkén Viejo (Río Karuay inferior) y el Río Arauac, afluente occidental del Río Karuay, SE del Cerro Acopán.","-61.83","5.12","900",NA,NA,"US00752594","US00752594_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","2895943","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"C. Sastre","2146","1973","9","8","South America - Neotropics","Colombia","Amazônas",NA,"Comm. Amazonas, rio Igara-Parana, Bella Vista.",NA,NA,NA,NA,NA,"US02926080","US02926080_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","2571909A","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. M. Harley & R. Castro","11297","1968","12","5","South America - Neotropics","Brazil","Mato Grosso","Nova Xavantina","Near base camp","-51.77","-12.82",NA,NA,NA,"US01901260","US01901260_01 US01901260_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","3318824","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"T. J. Killeen, -- Quevedo, Arroyo, --, -. Gutierrez & Jardim, --","6197","1993","11","21","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco. Parque Nacional Noel Kempff M.","-60.8306","-13.6539","250",NA,NA,"US02926093","US02926093_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","2727606","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"C. Sastre","2175","1973","9","12","South America - Neotropics","Colombia","Amazônas",NA,"Comm. Amazonas, rio Igara-Parana, La Chorrera.",NA,NA,NA,NA,NA,"US02926079",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","3139528","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","R. L. Liesner","25805","1988","11","4","South America - Neotropics","Venezuela","Amazonas","Atabapo","Cerro Huachamacari, E slope","-65.7","3.81","600",NA,NA,"US00752586",NA,"800",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","2986861","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"S. G. Beck & R. Haase","9952","1984","2","23","South America - Neotropics","Bolivia","La Paz",NA,"Dpto. La Paz, Prov. Iturralde, Luisita. W del Rio Beni.","-67.25","-13.08","180",NA,NA,"US02926100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","1986495","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"R. E. Schultes","3931","1942","6","4","South America - Neotropics","Colombia","Amazônas",NA,"Río Igaraparaná, los alrededores de La Chorrera.",NA,NA,"180",NA,NA,"US02926088",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","2899716","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","O. Huber","4394","1979","10","5","South America - Neotropics","Venezuela","Amazonas","Atabapo","Serranía del Parú (Aroko); sector centro-nororiental de la serrania, al S del Río Parú","-65.51","4.55","710",NA,NA,"US00752597",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","2987410","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Gröger, A.","O. Huber & C. Alarcon","7557","1983","6","22","South America - Neotropics","Venezuela","Bolívar","Roscio","Salto La Milagroso, aprox. 15 km al SW de S Ignacio de Yuruani","-61.23","4.91","1000",NA,NA,"US00752595","US00752595_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"275","2020-09-02 16:33:00-03","Cenargen","CEN","73431","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","R. Goldenberg","A. Oliveira","759","2003","11","23",NA,"Brasil",NA,NA,"Mato Grosso (MT), Município de Campos Novos dos Parecis.",NA,NA,NA,"Exsicatas","Margem de uma formação típica de cerrado com nítidos sinais de recente queimada. Arbusto de mais ou menos 1,5 m; folhas verdes fortemente discolores. Flores roxas, formando uma extensa área monoespecífica. Doação do Jardim Botânico do Rio de Janeiro- RB 433446.","CEN00073431","CEN00073431",NA,NA,NA,"2009","01",NA,NA,NA,NA,NA,NA,NA,"1"
"276","2020-09-02 16:33:00-03","Cenargen","CEN","105727","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","V. J. Pott","Arnildo Pott","9594","2002","03","02",NA,"Brasil","MS","ALCINOPOLIS","Local Rio Mangue, fazenda Olhos Verdes","-53.545277","-18.301111",NA,"Exsicatas","Mata ciliar de Córrego de cerrado, estames amarelos, Doação Herbário Mato Grosso do Sul - HMS - Campo Grande, MS -Brasil - HMS nº 3530.","CEN00105727",NA,NA,NA,NA,"2008","12","-53.545277","-18.301111",NA,NA,NA,NA,NA,"1"
"277","2019-06-05 10:33:45-03","UFG","HJ","2572","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin",NA,"Spinola, C.; Pio, A.","100","2008","11","13",NA,"Brasil","Tocantins","Dianópolis","PCH Porto Franco.","-46.777778","-11.798333",NA,NA,NA,"HJ00002572",NA,NA,NA,NA,NA,NA,"46º46'40''W","11º47'54''S",NA,NA,NA,NA,NA,NA
"278","2020-05-07 10:21:08-03","UFG","HJ","3473","S","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Luzia Francisca de Souza","Guilherme, F.A.G. et al.","909","2007","12","17",NA,"Brasil","Goiás","Aparecida do Rio Doce","PCH Irara.","-51.199167","-18.065556","546",NA,NA,"HJ00003473",NA,"546",NA,NA,"2017","11","51º11'57''W","18º3'56''S",NA,NA,"13",NA,NA,NA
"279","2019-11-13 11:25:17-03","USP","SPF","102428","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R","Silva, MR","402","1992","09","12",NA,"Brasil","São Paulo","Jaci",NA,"-49.566667","-20.866667",NA,NA,NA,"SPF00102428",NA,NA,NA,NA,"1996",NA,"-49.566667","-20.866667",NA,NA,NA,NA,NA,NA
"280","2019-11-13 11:25:17-03","USP","SPF","102782","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R","Silva, MR","1419","1994","11","13",NA,"Brasil","Goiás","Caçu",NA,"-51.066667","-18.6","300",NA,NA,"SPF00102782",NA,"400",NA,NA,"2011",NA,"-51.066667","-18.6",NA,NA,NA,NA,NA,NA
"281","2019-11-13 11:25:17-03","USP","SPF","219874","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","Goldenberg, R","Scheel-Ybert, R","121","1997","07","28",NA,"Brasil","Mato Grosso","Rondonópolis","Fazenda Verde, abrigo Ferraz Egreja.","-54.6356010437012","-16.4708003997803",NA,NA,NA,"SPF00219874",NA,NA,"69781","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-10-07 09:34:13-03","UEFS","HUEFS","232781","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Graffenrieda","weddellii","Graffenrieda weddellii","Naudin","F.A.Michelangeli","Couvreur, T.L.P.","249","2009","10","28",NA,"Brasil","La Paz","Ixiamas",NA,"-68","-13","183",NA,"Pampas.","HUEFS0232781","HUEFS0232781","183",NA,NA,"2010","09","68W","13S","Rosanae",NA,NA,NA,NA,NA
