"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","imagecode","scientificNameAuthorship","year","month","stateProvince","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","day","minimumElevationInMeters","maximumElevationInMeters","county","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"298","2010-01-29 10:54:00-02","MO","MOBOT","3302806","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Douglas C. Daly","Daly 8444","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1995","3","Acre","Basin of Rio Purus, Riozinho do Andirá (tributary of Rio Acre). Seringal Andirá. Near river margin, river level going down from high-water mark, river level flux ca 10 m. Várzea forest.","-68.0333333","-9.65",NA,"23",NA,NA,"Bujari","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"299","2016-11-15 05:15:00-02","MO","MOBOT","3470228","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 34737","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1979","4","Beni",NA,NA,NA,NA,"10",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2009-12-18 10:28:00-02","MO","MOBOT","3470229","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Otto Buchtien","Buchtien 1208","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1927","4","La Paz","Mapiri region; San Carlos",NA,NA,NA,NA,"600.00000000",NA,"Sud Yungas","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2009-12-18 10:29:00-02","MO","MOBOT","3470231","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"I. Peredo","Peredo 155.732","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1946","4","Santa Cruz",NA,NA,NA,NA,"14","440.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2012-04-24 13:09:00-03","MO","MOBOT","3470532","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Apparicio P. Duarte|E. Pereira da C.","Duarte 1760","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1949","5",NA,"Parque Nacional do Iguacú.",NA,NA,NA,"14",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"303","2010-01-29 10:30:00-02","MO","MOBOT","3470545","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"L. Coelho","Coelho s.n.","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1959","4","Amazonas","Rio Samauma, rio Negro.",NA,NA,NA,"6",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"304","2011-02-25 10:04:00-03","MO","MOBOT","3470546","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"J. Ubiratan S.|F. Ramos|C.D.A. da Mota","Ubiratan Santos 220","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1978","3","Rondônia","Margem direita do rio Pacáas Novos, entre a 1a e 2a Cachoeira. Mata de várzea.",NA,NA,NA,"21",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"305","2010-01-29 10:28:00-02","MO","MOBOT","3470547","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"William A. Rodrigues","Rodrigues 725","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1958","12","Amazonas","Baixo rio Negro, praia próxima do lago Tupí.",NA,NA,NA,"17",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"306","2010-01-29 10:32:00-02","MO","MOBOT","3470548","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"George A. Black","Black 48-2567","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1948","5","Amazonas","Rio Içana, praia próxima à Malacachets.",NA,NA,NA,"8",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"307","2010-01-29 10:27:00-02","MO","MOBOT","3470549","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"George A. Black","Black 52-14587A","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1952","5","Amazonas","Territorio do Guaporé. Porto Velho; beira da Estrada de Ferro Madeira Mamoré; vizinhanças do km 4.",NA,NA,NA,"28",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"308","2014-04-24 09:59:00-03","MO","MOBOT","418815","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Gerrit Davidse","Davidse 27933","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1984","7","Amazonas","Brazo Casiquiare between Culimacare and its junction with the Río Negro.","-66.9333333","1.9666667",NA,"26","75.00000000",NA,"Río Negro","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-73","6"
"309","2016-03-25 06:58:00-03","MO","MOBOT","3470550","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Christopher Davidson|Gustavo Martinelli","Davidson 10327","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1980","6","Pará","Mun. de Oriximiná. Rio Trombetas. River banks downriver from Cachoeira Porteira, N to NE bank--shale cliffs to terra firme. (Between C.P. and IBDF Reserval--Lago do Jacaré). Shrubs and trees of indeterminable size pendant or leaning out over cliff.",NA,NA,NA,"17",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"310","2014-08-23 05:36:00-03","MO","MOBOT","3470579","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 24986","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1969","3","Goiás","Chapada dos Veadeiros. Among rocks. Campo and rocky slopes, ca. 10 km W of Alto do Paraiso (formerly Veadeiros).",NA,NA,NA,"24","1000.00000000",NA,NA,"J.F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"311","2010-01-29 10:24:00-02","MO","MOBOT","3470604","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Julian A. Steyermark|Victor Carreño E.|Bruno J. Manara","Steyermark 107811","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1973","8","Sucre","Distrito Sucre: Selva siempreverde a lo largo de la Quebrada Zurita, Paso Hondo, Sur de Limonal y Santa Fé.",NA,NA,NA,"18","40.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"312","2010-01-29 10:34:00-02","MO","MOBOT","3470793","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Pedro Jörgensen","Jörgensen 3119","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1919","2","Formosa","[Común en el norte I.axer.e]",NA,NA,NA,NA,NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"313","2010-01-29 10:39:00-02","MO","MOBOT","3470795","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115223","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1977","10","Delta Amacuro","Depto. Tucupita: along road between Tucupita and airport, along Caño Manamo, road to San Rafael.","-62.05","9.05",NA,"23","50.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"314","2013-10-05 06:35:00-03","MO","MOBOT","3470797","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Julian A. Steyermark|Ronald L. Liesner|Ángel C. González","Steyermark 120167","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1979","11","Táchira","Forested slopes, Sierra El Casadero, along highway between Las Dantas and Las Adjuntas.","-72.4166667","7.75",NA,"12","850.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"315","2010-01-29 10:38:00-02","MO","MOBOT","3470801","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Leandro Aristeguieta","Aristeguieta 4665","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1961","6","Bolívar","Probada, resultó inofensiva como causante de la borrachera, Laguna Los Icacos, rebalses del Orinoco, a unos 10 km de Ciudad Bolívar.",NA,NA,NA,NA,NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"316","2010-01-29 10:44:00-02","MO","MOBOT","3470802","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ellsworth P. Killip","Killip 37513","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1943","4","Bolívar","Río Paragua; between Guaiquinima and Río Torono. Edge of forest along river.",NA,NA,NA,"16","280.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"317","2010-01-29 10:04:00-02","MO","MOBOT","3470805","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Leandro Aristeguieta","Aristeguieta 6432","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1966","9","Guárico","Altagracia de Orituco - Taguay.",NA,NA,NA,NA,NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"318","2012-04-24 05:05:00-03","MO","MOBOT","3470812","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Marion J. Jansen-Jacobs|Christian P.G.-A. Feuillet|Paul Hiepko|Laurence E. Skog|Ben J.H. ter Welle","Jansen-Jacobs 98","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1985","2",NA,"Kanuku Mts., Rupununi R., Bush Mouth near Witaru Falls. Savanna and nearby open forest.","-59.4666667","3.0666667",NA,"9","90.00000000","120.00000000",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"319","2010-01-29 10:37:00-02","MO","MOBOT","3470823","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Bassett Maguire","Maguire 23790","South America","Suriname",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1944","6",NA,"Vicinity Brokolonka. Plants of the Saramacca River.",NA,NA,NA,"14",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"320","2010-01-29 10:36:00-02","MO","MOBOT","3470826","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Basil Stergios","Stergios 6123","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1983","7","Bolívar","Río Venamo, entre río Cuyuní (Anacoco) y Caño Apanao. Selva pluvial.",NA,NA,NA,"18",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"321","2011-09-19 12:59:00-03","MO","MOBOT","3470849","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Franciso Delascio C.|Ronald L. Liesner","Delascio Chitty 6996","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1978","7","Bolívar","Distrito Piar. La Camilera. 40 kmts al Oeste de El Manteco. Bosque tropófilo, y áreas con sabanas altas de Trachypogon.",NA,NA,NA,NA,"250.00000000","260.00000000",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"322","2013-10-05 06:35:00-03","MO","MOBOT","3470850","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Gerrit Davidse|Ángel C. González","Davidse 13425-A","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1977","5","Apure","Distrito San Fernando, banks of the Río Arauca, 5 km directly (in a straight line) SW of El Faro. Brushy savanna-like vegetation with scattered Vochysia trees, much Mimosa shrubs and scattered grasses and sedges grading into forested patches and gallery forests.","-66.9","7.3166667",NA,"18","35.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"323","2010-01-29 10:52:00-02","MO","MOBOT","3470853","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Basil Stergios|Gerardo Aymard","Stergios 7375","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1984","11","Amazonas","Selva pluvial por las orillas del rio Casiquiare, entre la boca y la piedra Guachapita. Depto. Rio Negro.",NA,NA,NA,"27",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"324","2010-01-29 10:45:00-02","MO","MOBOT","3470854","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Basil Stergios|Gerardo Aymard|Leo Nico","Stergios 8124","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1985","4","Amazonas","Depto. Río Negro. Selvas pluviales en los alrededores de las orillas del río Casiquiare, entre Guachapita y El Porvenir.",NA,NA,NA,"15",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"325","2010-01-29 10:46:00-02","MO","MOBOT","3470855","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Gilberto N. Morillo|Ronald L. Liesner","Morillo 8894","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1982","5","Bolívar","Río Caura, 5-20 km Sur (río arriba) del Campamento Las Pavas (Salto Para), bosque húmedo riparino.","-64.4166667","6.25",NA,NA,"220.00000000","240.00000000",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"326","2010-01-29 10:50:00-02","MO","MOBOT","3470857","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Basil Stergios|Gerardo Aymard","Stergios 7456","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1984","12","Amazonas","Selva pluvial por las orillas del rio Yatúa, entre la boca y la piedra Catipán, Depto. Río Negro.","-66.4166667","1.4166667",NA,"1",NA,NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"327","2009-12-30 14:53:00-02","MO","MOBOT","3470962","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Felix Woytkowski","Woytkowski 35188","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1947","2","San Martín","Tarapoto. Amongst shrubbery on waste land.",NA,NA,NA,"26",NA,NA,"San Martín","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2009-12-30 14:53:00-02","MO","MOBOT","3470964","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Felix Woytkowski","Woytkowski 1321","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1954","8","Huánuco","Locro.",NA,NA,NA,"7","500.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2009-12-30 14:57:00-02","MO","MOBOT","3472664","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Guillermo Klug","Klug 2105","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1931","3","Loreto","Florída, Río Putumayo, at mouth of Río Zubineta.",NA,NA,NA,NA,"200.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2009-12-30 14:57:00-02","MO","MOBOT","3472668","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ellsworth P. Killip|Albert C. Smith","Killip 27840","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1929","8","Loreto","Puerto Arturo, lower Rio Huallaga below Yurimaguas.",NA,NA,NA,"24","135.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2009-12-30 14:57:00-02","MO","MOBOT","3472669","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ellsworth P. Killip|Albert C. Smith","Killip 23387","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1929","5","Junín","La Merced.",NA,NA,NA,"29","700.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2020-12-28 04:52:00-03","MO","MOBOT","3476652","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Timothy C. Plowman|Richard E. Schultes|Óscar Tovar","Plowman 7261","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1977","5","Loreto","Rio Yaguasyacu, affluent of Rio Ampiyacu. Brillo Nuevo and vicinity.","-72","-2.66666",NA,"5",NA,NA,"Maynas","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2011-06-08 11:54:00-03","MO","MOBOT","3476662","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"José Schunke V.","Schunke Vigo 4612","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1971","1","San Martín","Dtto. Tocache Nuevo. A orilla del rio en bosque alto. Puerto Pizana (margen derecha del rio Huallaga)",NA,NA,NA,"2",NA,NA,"Mariscal Cáceres","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2011-06-08 11:54:00-03","MO","MOBOT","3476666","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"José Schunke V.","Schunke Vigo 356","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1935","3","Loreto","Gamitanacocha, Rio Mazár.",NA,NA,NA,"10","100.00000000","125.00000000",NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2014-04-10 05:40:00-03","MO","MOBOT","3476670","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ramón Ferreyra","Ferreyra 16376","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1965","7","Cusco","Quempiri, caserío Campa, márgen derecha del río Ene.",NA,NA,NA,"24","460.00000000","480.00000000","La Convención","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2014-04-10 05:40:00-03","MO","MOBOT","3476671","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ramón Ferreyra","Ferreyra 374","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1946","1","Junín","La Merced. Valle del Río Chanchamayo.",NA,NA,NA,"18","800.00000000","900.00000000","Tarma","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2009-12-30 14:55:00-02","MO","MOBOT","3476711","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"BENSON","BENSON 10","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.",NA,NA,"Cajamarca",NA,NA,NA,NA,NA,NA,NA,"Jaén","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2012-04-03 12:21:00-03","MO","MOBOT","3482967","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Isau Huamantupa","Huamantupa Chuquimaco 8930","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","2007","4","Cusco","Distrito Echarate, Chahuares. Bosque sabanero tropical secundario.","-72.53305","-12.65305",NA,"9","805.00000000",NA,"La Convención","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3"
"339","2013-05-07 06:03:00-03","MO","MOBOT","3492355","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Ynés Mexia","Mexia 6370","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1932","1","Loreto","Above Ponto de Manseriche. Left bank of Rio Santiago.",NA,NA,NA,"3","200.00000000",NA,NA,"J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2009-12-30 14:55:00-02","MO","MOBOT","3492357","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Llewelyn Williams","Williams 5550","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1929","12","San Martín",NA,NA,NA,NA,NA,"360.00000000","900.00000000","Huallaga","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2018-02-11 05:24:00-02","MO","MOBOT","419536","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Philip A. Silverstone-Sopkin|R. T. González|Néstor Paz Z.","Silverstone-Sopkin 2563","South America","Colombia",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1986","11","Valle del Cauca","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana Valle del Río Cauca). Bosque bosque secundario, dominado por Anacardium excelsum hasta 40 m de altura, 1.73 m DAP.","-76.0811111","4.3352777",NA,"16","950.00000000",NA,"Zarzal","F. Morales & S. Liede-Schumann",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"342","2008-05-27 22:02:00-03","MO","MOBOT","421419","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Elsa M. Zardini|E. Velázquez","Zardini 19664","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1990","3","Cordillera","Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Forest.","-57.25","-25.13333",NA,"3",NA,NA,NA,"J.F. Morales",NA,NA,NA,NA,NA,NA,NA,NA,NA,"303","4"
"343","2009-12-30 14:54:00-02","MO","MOBOT","422601","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Santiago Tunqui","Tunqui 758","South America","Peru",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1980","2","Amazonas","Valle del Rio Santiago. Quebrada Caterpiza, 2-3 km atrás de la comunidad de Caterpiza. Monte virgen.","-77.66666","-3.83333",NA,"7","180.00000000",NA,"Condorcanqui","J.F. Morales (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39","3"
"344","2009-04-21 17:07:00-03","MO","MOBOT","423741","PreservedSpecimen","Plantae","Apocynaceae","Prestonia","quinquangularis","Prestonia quinquangularis",NA,"Benjamin Øllgaard|Eduardo Asanza C.|John S. Brandbyge|Suzanne Roth|Calvin R. Sperling","Øllgaard 34986","South America","Ecuador",NA,NA,NA,NA,NA,NA,NA,"(Jacq.) Spreng.","1980","7","Pastaza","Río Pastaza. River banks between the outlets of Río Bobonaza and Río Ishpingo.","-76.7166667","-2.5666667",NA,"22","275.00000000",NA,NA,"Morales, J.F. (INB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
