"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"199","2019-08-06 10:39:41-03","FMM","FMM","1262","MachineObservation","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,NA,NA,"2012","12",NA,"Brasil","Distrito Federal","Campus da Universidade de Brasília",NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01262","FMM01262_v1 FMM01262_v2","15","Brasília","-47.865642","-15.773819",NA,NA,NA,NA,"47°51'56.31W","15°46'25.75S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-08-06 10:39:41-03","FMM","FMM","1261","MachineObservation","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,NA,NA,"2015","01",NA,"Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01261","FMM01261_v1 FMM01261_v2 FMM01261_v3 FMM01261_v4","10","Brasília","-47.838989","-15.898028",NA,NA,NA,NA,"47°50'20.36W","15°53'52.90S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-08-06 10:39:41-03","FMM","FMM","1263","MachineObservation","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,NA,NA,"2012","11",NA,"Brasil","Distrito Federal","Campus da Universidade de Brasília",NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01263","FMM01263_v1 FMM01263_v2","17","Brasília","-47.865642","-15.773819",NA,NA,NA,NA,"47°51'56.31W","15°46'25.75S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-08-06 10:39:41-03","FMM","FMM","1944","MachineObservation","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,NA,NA,"2015","12",NA,"Brasil","Distrito Federal","Estação Ecológica do Jardim Botânico de Brasília",NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01944","FMM01944_v1 FMM01944_v2 FMM01944_v3","11","Brasília","-47.856125","-15.907056",NA,NA,NA,NA,"47°51'22.05W","15°54'25.40S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-08-06 10:39:41-03","FMM","FMM","1264","MachineObservation","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,NA,NA,"2012","09",NA,"Brasil","Distrito Federal","Campus da Universidade de Brasília",NA,"Hábito: Arbusto; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01264","FMM01264_v1 FMM01264_v2","30","Brasília","-47.865642","-15.773819",NA,NA,NA,NA,"47°51'56.31W","15°46'25.75S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Stephan, MD","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais","ad Congonhas do Campo",NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Widgren, JF","528",NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg",NA,"Sellow, F","s.n.",NA,NA,"Southern America","Brazil",NA,"in campis ad Arco das Rivas",NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana glabrata","O.Berg",NA,"Riedel, L","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabrata"
"208","2017-09-11 17:11:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana glabrata","O.Berg",NA,"Riedel, L","s.n.",NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabrata"
"209","2021-02-08 12:43:54-03","UFRGS","ICN","123135","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M","Gavilanes, ML","s.n.","1989","08","América do Sul","Brasil","MG","Serra Campestre - Itumirim",NA,"Campo rubestre, arbusto, alt. + - 1m; flor esbranquiçada",NA,NA,"03",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-02-08 12:43:54-03","UFRGS","ICN","083468","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Ribeiro, CL","Azevedo, MLM","156","1988","09","América do Sul","Brasil","DF","Área do Jardim Botânico de Brasília",NA,"arbusto, 1m altura, botão floral branco protegido por brácteas verdes, flores brancas, anteras creme, folhas vilosas; cerrado",NA,NA,"26","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"2019","05",NA,NA,"70570","auto","23",NA,NA,NA,NA,NA,NA
"211","2021-02-08 12:43:54-03","UFRGS","ICN","061975","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M","Ferreira, MB","5767","1976","12","América do Sul","Brasil","MG","Fazenda Taituba",NA,"Doação PAMG; Árvore; Mata de galeria.",NA,NA,"10","Cruzília","-44.8083000183105","-21.8386001586914",NA,NA,"1983","09",NA,NA,"27964","auto",NA,NA,NA,NA,NA,NA,NA
"212","2021-02-08 12:43:54-03","UFRGS","ICN","094493","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M","Hatschbach, G; Silva, JM","51535","1987","10","América do Sul","Brasil","MS","prox. Fda. Modelo",NA,"Doação MBM; Xilopodifera, flor alva odorífera.; Campo limpo, seco.",NA,NA,"22","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,"1987",NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA,NA
"213","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74048","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","Berg.","Mattos, J.","Mattos, J.","15211","1967","11",NA,"Brasil","Minas Gerais","17km ao nordeste na rodovia Caxambú-Barbacena",NA,"No cerrado degradado, touceira com ca 40cm de altura, frutos imaturos","HAS0074048",NA,NA,"Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"1986","11",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA
"214","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74049","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","Berg.","Mattos, J.","Mattos, J.","s.n.","1960","10",NA,"Brasil","São Paulo",NA,NA,"No campo. Cultivada; uma peq. touceira. Fl.brancas. Arb. 80cm.","HAS0074049",NA,NA,"São Paulo, Jardim Botânico de SP",NA,NA,NA,NA,"1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-08-26 10:49:57-03","MCN-FZBRS","HAS","74050","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","Berg.","Mattos, J.","Hoehne, .","s.n.","1963","01",NA,"Brasil","São Paulo","Instituto de Zoologia da Universidade de São Paulo",NA,"No cerrado","HAS0074050",NA,NA,"Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-21 10:11:31-03","IBt","SP","313205","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M","Souza, VC; et al.","8979","1995","09",NA,"Brasil","São Paulo","Parque Estadual Jacupiranga, Núcleo Caverna do Diabo, trilha para o Mirante dos Angicos, área de rochas calcáreas, mata atlântica com transição para campo de altitude",NA,"Árvore ca. 3m alt., corola alva, transição campo de altitude-mata",NA,NA,"02","Eldorado","-48.408889","-24.501667",NA,NA,"2003","02","-48.408889","-24.501667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-21 10:11:31-03","IBt","SP","120817","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M","Mattos, J; Mattos, N","15210","1967","11",NA,"Brasil","Minas Gerais","2km norte de Pinhal na estrada Pedralva-Olímpio de Noronha. Numa capoeira.",NA,"Árvore ca. 7m alt., casca cinzenta, flores brancas.","SP028045","SP028045","25","Pinhal",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-21 10:11:31-03","IBt","SP","488225","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M","Sobral, M; Demite, P","15226","2012","12",NA,"Brasil","Minas Gerais","Beira da estrada São João Del Rei - Prados",NA,NA,"SP057016","SP057016","11","Prados","-44.119722","-21.038333",NA,NA,"2012",NA,"-44.119722","-21.038333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:11:31-03","IBt","SP","79749","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Mattos, JR","Heringer, EP","9098/1292","1963","01",NA,"Brasil","Distrito Federal","Fundação Zoobotãnica, no Parque Zoo.",NA,"Planta pequena ereta, produz frutos semelhantes a uma pera.","SP057014","SP057014","30","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"1967","10",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"220","2019-11-21 10:11:31-03","IBt","SP","250189","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Sobral, M","Hatschbach, G; Silva, JM","51535","1987","10",NA,"Brasil","Mato Grosso do Sul","Próximo da Fazenda Modelo.",NA,"Xilopodífera, flor alva odorífera. Campo limpo, seco.","SP057012","SP057012","22","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,"1987",NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:11:31-03","IBt","SP","102919","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Mattos, JR","Mattos, J; Mattos, N","15211","1967","11",NA,"Brasil","Minas Gerais","17km nordeste de Baependi n arodovia Caxambu-Barbacena. No cerrado degradado.",NA,"Touceira ca. 40cm alt., frutos imaturos.","SP057010","SP057010","27","Baependi","-44.8899993896484","-21.9589004516602",NA,NA,"1968","01",NA,NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA
"222","2019-11-21 10:11:31-03","IBt","SP","345492","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Kawasaki, ML","Carvalho, DA; et al.","s.n.","1983","10",NA,"Brasil","Minas Gerais","Cerrado.",NA,"Arbusto.","SP057013","SP057013","10","Lavras","-44.999698638916","-21.2453002929688",NA,NA,"2000",NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:11:31-03","IBt","SP","48466","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Handro, O","Handro, O","s.n.","1943","01",NA,"Brasil","São Paulo","Cultivado no Jardim Botânico de São Paulo.",NA,"Arbustiva do cerrado.","SP057011","SP057011","21","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"224","2019-11-21 10:11:31-03","IBt","SP","37190","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Toledo, JF","Schwebel, E","s.n.","1937","01",NA,"Brasil","São Paulo","Fazenda Santa Josephina.",NA,NA,"SP057009","SP057009","18","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"225","2019-11-21 10:11:31-03","IBt","SP","80049","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Kuhlmann, M","Kuhlmann, M","4266","1957","10",NA,"Brasil","São Paulo","Reserva Florestal , Fazenda Campininha.",NA,"Planta baixa do cerrado.","SP057015","SP057015","30","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"1957","11",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:11:31-03","IBt","SP","26957","S","Plantae",NA,NA,"Myrtaceae","Eugenia","klotzschiana","Eugenia klotzschiana","O.Berg","Mattos, J","Loefgren, A","CGG1522","1889","11",NA,"Brasil","São Paulo","Cerrado.",NA,"Arbusto lenhoso de 0,8m fruto pyriforme.","SP007389","SP007389","19","São Simão","-47.5499992370605","-21.4699993133545",NA,NA,"1963",NA,NA,NA,"27881","auto",NA,NA,NA,NA,NA,NA,NA
