"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","typeStatus","individualCount","fieldNumber","sex"
"45","2021-02-08 11:09:32-03","UNESP-IBB","BOTU","27308","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Santos, L. B.","Santos, L.B.","2009","10","13","Brasil","São Paulo","Botucatu","-46.511111","-22.8375","46°30'40w","22°50'15s","BOTU027308",NA,"2010","08",NA,NA,"394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-13 09:20:20-03","UFRJ","RFA","9388","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","D. Legrand","G.G. Hatschbach","1968","01","18","Brasil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,"RFA46415",NA,"1969",NA,NA,"Guara","18319",NA,NA,"Arbusto 2 m de altura; flor alva",NA,NA,NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-06-29 11:31:34-03","UFRJ","RFA","18935","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","M. Sobral","P. Occhioni","1978","05","21","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"RFA46400",NA,"2001",NA,NA,NA,"8412",NA,NA,"Arbusto, capítulos alvos",NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-06-29 11:31:34-03","UFRJ","RFA","35051","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Vieira, C.M.","Vieira, C.M.; Pineschi, R.","2000","08","14","Brasil","Santa Catarina","Abdon Batista","-51.0224990844727","-27.6110992431641",NA,NA,"RFA46386",NA,NA,NA,NA,"Rio Canoas","1507",NA,NA,"Folhas verdes discolores. Frutos passados",NA,NA,NA,NA,NA,"11919","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-06-29 11:31:34-03","UFRJ","RFA","35134","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","reitziana","Calyptranthes reitziana","D.Legrand","A. Giaretta","Cláudia M. Vieira; F. Bonatto","2000","07","20","Brasil","Rio Grande do Sul","Bento Gonçalves","-51.5191993713379","-29.1714000701904",NA,NA,"RFA22585",NA,NA,NA,NA,"Proximidades de Bento Gonçalves, rio das Antas, a jusante da barragem da UHE Monte Claro. Floresta alterada às margens do rio","1571",NA,NA,"Subarbusto heliófilo, comum sobre as pedras na margem do rio. Folhas verdes, discolores. Frutos imaturos avermelhados",NA,NA,NA,NA,NA,"21248","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:20:20-03","UFRJ","RFA","12322","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","reitziana","Calyptranthes reitziana","D.Legrand","D. Legrand","G.G. Hatschbach","1967","12","07","Brasil","Paraná","Rio Branco do Sul","-49.3142013549805","-25.1900005340576",NA,NA,"RFA11588",NA,NA,NA,NA,"Ribeirinha","18082",NA,NA,"Arvoreta 5 m de altura. Flor alva",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:10:51-03","UTFPR","DVPR","6606","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Silva, DR da","Silva, DR da; Piva, J; Machado, C","2018","04","09","Brasil","Paraná","Capitão Leônidas Marques","-53.3127","-25.3235","-53.3127","-25.3235","DVPR006606",NA,"2018","11","19","Margem direira do Rio Iguaçú, mais de 200m da Sanga dos porcos","264","263","263","Árvore de 3m, folhas verdes disciolores, glabras, cartáceas. Frutos carnosos, variando de verdes a enegrecidos; Floresta Ripária ocorrendo sobre associação entre Latossolo e Nitossolo vermelhos, Neossolo Litólico e Chernossolo Argiluv",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-24 17:10:51-03","UTFPR","DVPR","5989","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Silva, DR","Rocha Filho, JA; Piva, J; Machado, C","2018","03","08","Brasil","Paraná","Capitão Leonidas Marques","-53.3724","-25.3146","-53.3724","-25.3146","DVPR005989",NA,"2018","03","08","Futura área do reservatório da UHE Baixo Iguaçu, ilhas do Rio Iguaçu.","684","245","245","Árvore 6 m de altura. Folhas verde-discolores, cartáceas, pubescentes na face abaxial. Fruto carnosos, imaturos, verdes. Ponto 810.; Floresta Ripária, solo argiloso. Associação entre Latossolo e Nitossolo Vermelhos.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-24 17:10:51-03","UTFPR","DVPR","5927","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Silva, DR","Silva, DR; Piva, J; Machado, C","2018","04","09","Brasil","Paraná","Capitão Leonidas Marques","-53.3127","-25.3235","-53.3127","-25.3235","DVPR005927",NA,"2018","11","19","Floresta Ripária ocorrendo Sobre associção entre Latossolo e Nitossolo Vermelhos, Neossolo Litólico e Chernossolo Argiluvico.","264","263","263","Árvore 3 m, Folhas verdes-discolores, glabras, cartáceas. Frutos carnosos, variando de verdes a enegrecidos.; Floresta Ripária ocorrendo sobre associação entre Latossolo e Nitossolo Vermelho, Nessolo Litólico e Chernossolo Argiluvico.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-11-24 17:10:51-03","UTFPR","DVPR","5737","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Brotto, ML","Silva, JM; Bayeri, I; Noguchi, G","2016","10","29","Brasil","Paraná","Castro","-50.0712","-24.4414","-50.0712","-24.4414","DVPR005737",NA,"2016","11","22","PCH Rio Iapó, Fazenda Marumbi.","9570","980","980","Arbusto com 3 m de altura ; frutos imaturos .; Foresta Ombrófila Mista.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-11-24 17:10:51-03","UTFPR","DVPR","3910","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Cordeiro, J","Barbosa, F; et al.","2013","03","23","Brasil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,"DVPR003910",NA,"2014",NA,NA,"Cerrado das cinzas","s.n.",NA,NA,"árvore ca. 1,5m. Flores alvas.; Relevo: ondulado",NA,NA,NA,"Magnoliophyta",NA,"41852","auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-24 17:10:51-03","UTFPR","DVPR","2710","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Kinupp, VF; Medri, C; Francisco, EM","1997","08","01","Brasil","Paraná","Cambé","-51.2783012390137","-23.2758007049561",NA,NA,"DVPR002710",NA,"1998","09","22","Parque Danziger Hof","695",NA,NA,"Arvoreta 3,5m, frutos imaturos verdes.",NA,NA,NA,"Magnoliophyta",NA,"29438","auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-24 17:10:51-03","UTFPR","DVPR","951","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Souza, LRM; Francisco, EM; Cloclet, FA","1998","07","30","Brasil","Paraná","Imbituva","-50.6044006347656","-25.2299995422363",NA,NA,"DVPR000951","DVPR000951","2004","02",NA,"Fazanda Progresso","s.n.",NA,NA,"Arvoreta 2m, frutos imaturos verdes.; Borda da mata.",NA,NA,NA,"Magnoliophyta",NA,"24222","auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-24 17:10:51-03","UTFPR","DVPR","2759","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Chagas-Silva, F; Francisco, EM","1996","12","03","Brasil","Paraná","Irati","-50.6511001586914","-25.4671993255615",NA,NA,"DVPR002759",NA,"1998",NA,NA,"Arredores de Irati","2143",NA,NA,"Árvore 6m, botões florais marrons.",NA,NA,NA,"Magnoliophyta",NA,"47271","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-24 17:10:51-03","UTFPR","DVPR","917","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Soares-Silva, LH; et al.","1995","11","22","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"DVPR000917","DVPR000917","1997",NA,NA,"Porto de Areia Ouro Branco","527",NA,NA,"Árvore 3m, inflorescência marrom.",NA,NA,NA,"Magnoliophyta",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2016-10-18 16:26:36-02","UNEMAT","TANG","2067","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Soares-Silva, LH","Chagas-Silva, F","1996","08","29","Brasil","Paraná","Leopolis","-50.7510986328125","-23.0799999237061",NA,NA,"TANG000002067",NA,"1996",NA,NA,"Rio Tangara.&nf;Material vindo do Herbário FUEL.","1955",NA,NA,"Arvore de 8m, frutos imaturos verdes.",NA,NA,NA,NA,NA,"22638","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-11-19 15:44:39-03","UNEB","HUNEB","14207","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"E.M.Francisco","1999","12","14","Brasil","Paraíba","Rolândia",NA,NA,NA,NA,"HUNEB0014207",NA,NA,NA,NA,"Fazenda Conquista",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"62","2019-11-19 15:44:39-03","UNEB","HUNEB","14211","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"E.M.Francisco","1999","12","14","Brasil","Paraná","Rolândia","-51.3692016601562","-23.309700012207",NA,NA,"HUNEB0014211",NA,NA,NA,NA,"Fazenda Conquista",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae","19311","auto",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:45:44-03","EAO","IAN","183302","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","Santos, MF","Souza, VC; Sakuragui, CM; Souza, JP","1995","08","19","Brasil","São Paulo","Bom Sucesso de Itararé","-49.1399993896484","-24.3099994659424",NA,NA,"IAN183302",NA,"2012","06","27","Estrada entre Bom Sucesso de Itararé e Lageadinho. Ca. 5-10Km de Bom Sucesso de Itararé. Beira da mata.","8892",NA,NA,"Arbusto, ca. 2m de altura; frutos imaturos verdes.","Southern America",NA,NA,"Dicotiledônea",NA,"14955","auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:45:44-03","EAO","IAN","55335","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","widgreniana","Calyptranthes widgreniana","Berg","Sobral, M","Mendes, OT","1938","11","09","Brasil","São Paulo","Pindorama","-48.9000015258789","-21.1800003051758",NA,NA,"IAN055335",NA,"2015",NA,NA,NA,"4654",NA,NA,"Árvore.","Southern America",NA,NA,"Dicotiledônea",NA,"14884","auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-01-20 14:40:42-03","UPM","MACK","2078","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","F. F. Mazine","A. Buccaran","2011","07","05","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,NA,"A165",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-01-20 14:40:42-03","UPM","MACK","3332","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.",NA,"A. Buccaran","2011","07","05","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"HMACK00003332-A.Buccaran165-5/7/2011,ColôniadeFériasMackenzie-Umuarama,CamposdoJordão,SP,Brasil",NA,NA,NA,NA,"Colônia de Férias Mackenzie - Umuarama","165",NA,NA,"Trilha das Samambaias",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-01-20 14:40:42-03","UPM","MACK","2017","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","O. T. Aguiar","M. Fascina","2011","05","07","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Colônia Umuarama, floresta ombrófila mista.","A137",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-01-20 14:40:42-03","UPM","MACK","2005","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","O. T. Aguiar","M. Fascina","2011","04","05","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Colônia Umuarama, floresta ombrófila mista.","A164",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-01-20 14:40:42-03","UPM","MACK","2003","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","O. T. Aguiar","M. Fascina","2011","03","26","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Colônia Umuarama, floresta ombrófila mista.","A6",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-01-20 14:40:42-03","UPM","MACK","2004","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","O. T. Aguiar","M. Fascina","2011","07","06","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Colônia Umuarama, floresta ombrófila mista.","A241",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-01-20 14:40:42-03","UPM","MACK","1498","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","O. T. Aguiar","M. Fascina","2011","07","06","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Colônia Umuarama, trilha da samanbaia.floresta ombrófila mista","A241",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-01-20 14:40:42-03","UPM","MACK","1499","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","O. Aguiar","M. Fascina","2011","07","06","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Colônia Umuarama, trilha da samanbaia.floresta ombrófila mista","A155",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-01-20 14:40:42-03","UPM","MACK","1500","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","O. Aguiar","M. Fascina","2011","07","06","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Colônia Umuarama, trilha da samanbaia.floresta ombrófila mista","A164",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-01-20 14:40:42-03","UPM","MACK","1501","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","O. Aguiar","M. Fascina","2011","07","06","Brasil","SP","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,NA,"Colônia Umuarama, trilha da samanbaia.floresta ombrófila mista","A99",NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-01-20 14:40:42-03","UPM","MACK","902","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","DC.","M. Snchez","M. Sanchez","1996","11","26","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"Parque Estadual da Serra do Mar.","856",NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-12-04 15:25:29-03","PUCPR","HUCP","18558","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Selusniaki, M","Selusniaki, M","2006",NA,NA,"Brasil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,"HUCP00015232","HUCP00015232",NA,NA,NA,"Mato Dentro","815",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-12-04 15:25:29-03","PUCPR","HUCP","20167","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Selusniaki, M","Selusniaki, M; Beltrami, L","2007","11","10","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00015187","HUCP00015187",NA,NA,NA,NA,"1787",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-12-04 15:25:29-03","PUCPR","HUCP","20165","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Selusniaki, M","Selusniaki, M; Beltrami, L","2007","11","10","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00015195","HUCP00015195",NA,NA,NA,NA,"1748",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-12-04 15:25:29-03","PUCPR","HUCP","18089","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Selusniaki, M","Selusniaki, M; Beltrami, L","2006","07","25","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"2007",NA,NA,NA,"1193",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-12-04 15:25:29-03","PUCPR","HUCP","18077","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Selusniaki, M","Selusniaki, M; Beltrami, L","2006","06",NA,"Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,"HUCP00017339","HUCP00017339","2007",NA,NA,NA,"1182",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-12-04 15:25:29-03","PUCPR","HUCP","5265","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Hatschbach, GG","Zanetti, B","1992",NA,NA,"Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,"HUCP00015436","HUCP00015436",NA,NA,NA,NA,"004",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-12-04 15:25:29-03","PUCPR","HUCP","18609","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Selusniaki, M","Selusniaki, M; Beltrami, L","2007",NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00015085","HUCP00015085",NA,NA,NA,"Bosque Boa Vista","1466",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-12-04 15:25:29-03","PUCPR","HUCP","18300","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Cordeiro, J","Selusniaki, M; Moledo, R; Beltrami, L","2005","12","21","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00015105","HUCP00015105","2007",NA,NA,"Parque Tinguí","689",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2019-12-04 15:25:29-03","PUCPR","HUCP","22591","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Sobral, M","Hatschbach, GG; Hatschbach, GG; Barboza, E","2004","02","18","Brasil","Paraná","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,"HUCP00015136","HUCP00015136",NA,NA,NA,NA,"76784",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"37178","auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-12-04 15:25:29-03","PUCPR","HUCP","17049","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Sobral, M","Silva, JM","2004","11","02","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00015053","HUCP00015053",NA,NA,NA,NA,"4185",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2019-12-04 15:25:29-03","PUCPR","HUCP","15737","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Ribas, OS","Wilberg, DQ","1998","10","16","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"HUCP00015357","HUCP00015357",NA,NA,NA,"Nutrimental","035",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"45291","auto",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-12-04 15:25:29-03","PUCPR","HUCP","24105","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Selusniaki, M","Lima, MR","2012","05","10","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,"HUCP00015346","HUCP00015346",NA,NA,NA,NA,"090",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-12-04 15:25:29-03","PUCPR","HUCP","22387","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Lozano, E","Lozano, E; Felitto, G; Michelon, C; Kersten, RA","2011","08","19","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"HUCP00015033","HUCP00015033",NA,NA,NA,NA,"126",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2019-12-04 15:25:29-03","PUCPR","HUCP","11984","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Hatschbach, GG","Silva, SM","1994","09","21","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"HUCP00015143","HUCP00015143",NA,NA,NA,"Parque Estadual do Guartelá","s.n.",NA,NA,"N° 33329.",NA,NA,NA,"Eudicotiledonea",NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-12-04 15:25:29-03","PUCPR","HUCP","7370","S","Plantae","Myrtaceae","Calyptranthes","concinna","Calyptranthes concinna","Dc.","Sobral, M","Ribas, OS; Guimarães, D","1992","01","10","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUCP00015144","HUCP00015144",NA,NA,NA,"R. do Mel","451",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA
