"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","typeStatus","individualCount","infraspecificEpithet","sex"
"253","2019-10-07 09:16:38-03","UEFS","HUEFS","74851","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Giulietti, A.M.","2003","04","19",NA,"Brasil","Bahia",NA,NA,"Campo Rupestre. Solo arenoso.","HUEFS0074851","Angiospermae","Lamiales","A.St.-Hil.","F.M.Guedes","2415","Rio de Contas","Kaiambola. Serra da Mesa.","-41.85","-13.383333","1564","1564","HUEFS0074851","2017","41W51'","13S23'",NA,NA,"09","Asteranae",NA,NA,NA,NA,NA,NA,NA
"254","2019-10-07 09:16:38-03","UEFS","HUEFS","74485","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Conceição, A.S.","2003","07","23",NA,"Brasil","Bahia",NA,NA,"Campo rupestre.","HUEFS0074485","Angiospermae","Lamiales","A.St.-Hil.","P.C.Baleeiro-Souza","673","Abaíra","Catolés, Campo do Virassaia","-41.6636009216309","-13.2496995925903",NA,NA,"HUEFS0074485","2012",NA,NA,"26531","auto","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"255","2019-09-04 18:58:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","G. Gardner",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"5053",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA,NA
"256","2020-03-15 16:03:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Mello Barreto","1938","2","4","South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"8973",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"257","2019-08-06 14:51:37-03","F","FMNH-SEEDPLANTS","V0469896F","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea",NA,"1910",NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0469896F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"258","2020-03-15 16:03:35-03","F","FMNH-SEEDPLANTS","V0469897F","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Mello Barreto","1938","2","4","South America","Brazil","Minas Gerais",NA,NA,NA,"V0469897F","Spermatophyta",NA,NA,"RRC ID Flag","8973",NA,NA,"-44","-18",NA,NA,"V0469897F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"8973",NA,NA,NA,NA
"259","2019-06-07 12:49:00-03","F","FMNH-SEEDPLANTS","V0470117F","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","H. S. Irwin et al.","1971","3","19","South America","Brazil",NA,NA,NA,NA,"V0470117F","Spermatophyta",NA,NA,NA,"32712",NA,NA,"-52.8731","-10.8339",NA,NA,"V0470117F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"260","2020-07-23 12:09:51-03","CEPLAC","CEPEC","49211","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","R. M. Harley","1979","07","20",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"M. Cheek","27267","ÁGUA QUENTE","Pico das Almas.Vertente leste.Vale ao W Serra do Pau Queimado.Erva submersa. Foto","-41.983333","-13.5",NA,NA,NA,NA,"41W59'","13S30'",NA,NA,NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"261","2020-07-23 12:09:51-03","CEPLAC","CEPEC","73050","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","F. França","1995","07","09",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"G. L. campos","1315","ABAÍRA","Caminho Boa Vista para Bicota.","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,"0W0'0","0S0'0","26531","auto",NA,NA,NA,"05/10/1999",NA,NA,NA,NA,NA
"262","2013-02-07 10:18:44-02","UMC","HUMC","1713","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Miranda, V. F. O. de","2005","07","13","Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"1231","Piatã","Trilha para Serra de Santana","-41.7728","-13.1519",NA,NA,NA,NA,NA,NA,"41184","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2013-02-07 10:18:44-02","UMC","HUMC","1694","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Miranda, V. F. O. de","2005","07","11","Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"1185","Mucugê","Estrada próxima da cidade","-41.3708","-13.0053",NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2013-02-07 10:18:44-02","UMC","HUMC","1637","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Miranda, V. F. O. de","2005","07","13","Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"1247","Piatã","Trilha para Serra de Santana","-41.7728","-13.1519",NA,NA,NA,NA,NA,NA,"41184","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2013-02-07 10:18:44-02","UMC","HUMC","1656","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Miranda, V. F. O. de","2005","07","11","Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"1201","Mucugê",NA,"-41.3708","-13.0053",NA,NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-11-12 17:00:30-03","UEL","FUEL","25101","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Silva, JM; Barbosa, E; Cruz, JM","1998","12","01",NA,"Brasil","Paraná",NA,NA,NA,NA,"Tracheophyta","Lamiales","A.St.-Hil.","Hatschbach, G","2669","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,"1998",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-10-16 14:12:53-03","UEL","FUEL","10366","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Hertel, R","1948","01","06",NA,"Brasil","Paraná",NA,NA,NA,NA,"Tracheophyta","Lamiales","A.St.-Hil.","Saridakis, DP","383","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,"1999",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-11-12 17:00:30-03","UEL","FUEL","20345","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Dubuc, MA; Salioni, KD; Saridakis, DP","1996","09","22",NA,"Brasil","Paraná",NA,NA,NA,NA,"Tracheophyta","Lamiales","A.St.-Hil.","Saridakis, DP","s.n.","Piraí do Sul","Viaduto Joaquim Murtinho,há 300m(Piraí->Jaguariaív, há 300m(Piraí->Jaguariaíva)","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-11-12 17:00:30-03","UEL","FUEL","20352","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saridakis, DP; Torezan, JMD","1997","08","25",NA,"Brasil","Paraná",NA,NA,NA,NA,"Tracheophyta","Lamiales","A.St.-Hil.","Saridakis, DP","s.n.","Piraí do Sul","Viaduto Joaquim Murtinho,há 400m do, Piraí->Jaguar, há 400m do, Piraí->Jaguariaíva","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,"37171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-11-12 17:00:30-03","UEL","FUEL","38259","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Estevan, DA; et al.","2005","10","19",NA,"Brasil","Paraná",NA,NA,NA,NA,"Tracheophyta","Lamiales","A.St.-Hil.","Estevan, DA","930","Ventania","Fazenda Santa Inês","-50.2428016662598","-24.2458000183105",NA,NA,NA,"2005",NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-01 15:02:06-03","UnB","UB","92667","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Irwin, HS","1966","02","10","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Trinta, EF","12535",NA,"20km ao W de Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-11-01 15:02:06-03","UnB","UB","92668","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Pires, JM","1963","07","07","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Trinta, EF","9839","Cristalina","Cristalina, Fazenda Lobo Botelho","-47.6136","-16.7686",NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-01 15:02:06-03","UnB","UB","92669","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Anderson, WR","1973","03","06","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Taylor, P","6470","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 20km ao N de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-01 15:02:06-03","UnB","UB","92670","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Irwin, HS","1971","03","19","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledoneae",NA,"A.St.-Hil.","Taylor, P","32712","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 20km ao N de Alto Paraíso de Goiás","-47.516667","-14.116667",NA,NA,NA,NA,"-47.516667","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-05-06 11:58:27-03","UFU","HUFU","52028","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Krieger, P.L.; et al.","1988","11","20",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"24012","Caparaó","Campos Altos, A beira do rio José Pedro.","-41.9043998718262","-20.523099899292",NA,NA,NA,NA,NA,NA,"15056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-08-06 10:39:37-03","FMM","FMM","910","MachineObservation","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea",NA,"2013","07","31",NA,"Brasil","Goiás",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM00910",NA,NA,"A.St.-Hil.","Paulo Baleeiro",NA,"Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.825925","-14.163872",NA,NA,"FMM00910_v1 FMM00910_v2",NA,"47°49'33.33W","14°09'49.94S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-01-09 09:12:38-03","FMM","FMM","2432","MachineObservation","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea var. minor",NA,"2017","09","29",NA,"Brasil","Goiás",NA,NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM02432",NA,NA,"A.St.-Hil.",NA,NA,"Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.739756","-14.114578",NA,NA,"FMM02432_v1 FMM02432_v2 FMM02432_v3 FMM02432_v4 FMM02432_v5",NA,"47°44'23.12W","14°6'52.48S",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. minor",NA
"278","2020-08-20 20:39:19-03","UFSC","FLOR","59565","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Funez, L.A.; Trevisan, R.; Ferreira, J.P.R. & Venturi, S.","2014","11","04",NA,"Brasil","Santa Catarina",NA,NA,"Erva","FLOR0059565",NA,"Lamiales","A.St.-Hil.","Funez, L.A.","4105","Campo Alegre","Campos do Quiriri.","-48.953333","-26.036667",NA,NA,"FLOR0059565","2014","48º57'12''W","26º2'12''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-08-20 20:39:19-03","UFSC","FLOR","36962","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Silva, J.M.; Barbosa, E. & Cruz, J.M.","1998","12","01",NA,"Brasil","Paraná",NA,NA,"flor amarela","FLOR0036962",NA,"Lamiales","A.St.-Hil.","Hatschbach, G.","2669","Guaratuba","Serra de Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,"1998",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-08-20 20:39:19-03","UFSC","FLOR","24092","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Kummrow, R.; Silva, J.M. & Cordeiro, J.","1994","01","21",NA,"Brasil","Paraná",NA,NA,"flor amarela","FLOR0024092",NA,"Lamiales","A.St.-Hil.","Hatschbach, G.","3356","Guaratuba","Serra do Araçatuba.","-48.5746994018555","-25.8827991485596",NA,NA,NA,"1994",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-08-20 20:39:19-03","UFSC","FLOR","36912","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Silva, J.M.; Ribas, O.S.; Cordeiro, J. & Barbosa, E.","1998","12","29",NA,"Brasil","Santa Catarina",NA,NA,"flor amarela","FLOR0036912",NA,"Lamiales","A.St.-Hil.","Hatschbach, G.","2800","Campo Alegre","Serra do Quiriri.","-49.2655982971191","-26.1924991607666",NA,NA,NA,"1999",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saint-Hilaire, AFCP",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"s.n.",NA,"Habitat in prov. Minas Geraes in arenosis humidis montium Serra do Caraça et Serra da Ibitipoca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-02-04 09:01:45-03","IBt","SP","313303","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Souza, HC",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"A.St.-Hil.",NA,"171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-03-05 09:44:41-03","IBt","SP","477095","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Souza, VC; et al.","2000","02","17",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","Gonella, PM","23307","Alto Caparaó","Parque Nacional do Caparaó, Arredores do Terreirão","-41.816667","-20.416667","2300","2300",NA,"2010","-41.816667","-20.416667",NA,NA,"11",NA,"12",NA,NA,NA,NA,NA,NA
"285","2020-11-19 09:29:30-03","IBt","SP","293094","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Cavalcanti, TB; Pereira da Silva, G; Queiroz, LP; Cordeiro, I","1990","08","15",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","Baleeiro Souza, PC","670","Alto Paraíso de Goiás","Chapada dos Veadeiros, Estrada para Colinas, a 34 km do entroncamento da GO.","-47.5099983215332","-14.1324996948242","1200","1200",NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-03-05 09:44:41-03","IBt","SP","142858","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Joly, AB; et al.","1970","06","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","Taylor, P","CFSC373","Jaboticatubas","Serra do Cipó, Km 132","-43.7449989318848","-19.513599395752","1300","1300",NA,"1983",NA,NA,"31264","auto","05",NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-03-05 09:44:41-03","IBt","SP","225020","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Cordeiro, I; et al.","1987","09","07",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","Cordeiro, I","CFSC10617","Santana do Riacho","Serra do Cipó, Bifurcação da estrada Conceição do Mato Dentro a Morro do Pilar","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1988",NA,NA,"26557","auto","12",NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-03-05 09:44:41-03","IBt","SP","23050","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","s.col.","1928","10","18",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","Corrêa, MA","s.n.","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,"1999",NA,NA,"25180","auto","10",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-03-05 09:44:41-03","IBt","SP","286646","S","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Souza, VC; et al.","1995","08","20",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"A.St.-Hil.","Corrêa, MA","8943","Itararé","Estrada Itararé - Bom Sucesso de Itararé","-49.3400001525879","-24.1100006103516",NA,NA,NA,"1997",NA,NA,"27729","auto","12",NA,"05",NA,NA,NA,NA,NA,NA
"290","2014-11-13 10:53:44-02","UM","RECOLNAT_UM_MPU","MPU021173","PreservedSpecimen",NA,"Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb",NA,"Herbier de l'Institut de Botanique de Montpellier n°82. <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu021173' target='other'> <mi>dwc_moreinfo</mi></a>","MPU021173",NA,NA,"A.St.-Hil.","Taylor",NA,NA,"Marais de hautes montagnes de la prov. du Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isosyntype",NA,NA,NA
"291","2019-11-08 21:12:29-03","GH","HU-HERB","GH 01973912","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","George Gardner",NA,NA,NA,"South America","Brazil","Minas Gerais","Sheet",NA,NA,NA,NA,NA,"A. St.-Hilaire",NA,"5053",NA,"[no additional data]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5053",NA,NA,NA,"undetermined"
"292","2019-11-08 21:06:34-03","GH","HU-HERB","GH 01973913","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","P. Claussen","1840",NA,NA,"South America","Brazil","Minas Gerais","Sheet",NA,NA,NA,NA,NA,"A. St.-Hilaire",NA,NA,NA,"[no additional data]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"293","2019-11-08 20:39:42-03","GH","HU-HERB","GH 01973914","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","aurea","Genlisea aurea","Y. E. J. Mexia","1929","11","25","South America","Brazil","Espirito Santo","Sheet",NA,NA,NA,NA,NA,"A. St.-Hilaire",NA,"4021",NA,"Serra do Caparaó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4021",NA,NA,NA,"undetermined"
"294","2019-11-08 20:00:13-03","GH","HU-HERB","GH 01973916","PreservedSpecimen","Plantae","Lentibulariaceae","Genlisea","ornata","Genlisea ornata","P. K. H. Dusén","1908","10","21","South America","Brazil","Paraná","Sheet",NA,NA,NA,NA,NA,"Martius ex Benjamin",NA,NA,NA,"Capivari.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
