"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","maximumElevationInMeters","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"238","2020-09-12 05:00:02-03","US","US","1743657","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","T. G. Tutin","662","1933","8","30","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls, Potaro R.","-59.48","5.16","335",NA,NA,NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"239","2020-09-12 05:00:02-03","US","US","3192864","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","G. Cremers & M. Hoff","10642","1989","6","9","South America - Neotropics","French Guiana",NA,NA,"Dégrad Saramaca, Bassin du Kourou, SSW Kourou","-52.8","5.15","20",NA,NA,"US00706297","Cremers, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"240","2020-09-12 05:00:02-03","US","US","3291493","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","L. J. Gillespie & D. R. Smart","2666","1989","12","14","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Imbaimadai, between Imbaimadai and Partang River crossing","-60.2833","5.7","570",NA,NA,"US00455957","Taylor, P.",NA,"US00455957_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"241","2020-09-12 05:00:02-03","US","US","3344698","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","T. Henkel, R. Williams & P. Mutchnick","5952","1994","10","19","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts; Sukabi R. (tributary of Ireng), above Ando Falls","-59.9833","5.10833","800",NA,NA,"US00602391","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"242","2020-09-12 05:00:02-03","US","US","2576365","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","J. M. Pires, W. A. Rodrigues & G. Irvine","50963","1961","9","16","South America - Neotropics","Brazil","Amapá",NA,"Rio Araguari, 20 minutes downriver from Porto Platón.","-51.37","0.73",NA,NA,NA,"US03216393",NA,NA,"US03216393_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"243","2020-09-12 05:00:02-03","US","US","2047785","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","S. G. Smith & J. M. Idrobo","1545","1950","8","22","South America - Neotropics","Colombia","Meta",NA,"Two km. east of Río Zanza above junction with Río Güejar; north end of Cordillera Macarena. Intendencia Meta.",NA,NA,"500",NA,NA,"US03216399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"244","2020-09-12 05:00:02-03","US","US","3451984","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","J.-J. de Granville, L. Aliker & C. Sarthou","15342","2002","7","19","South America - Neotropics","French Guiana",NA,NA,"Mont Saint-Marcel, zone Centre-Est du massif, Bassin de l'Yaloupi","-53","2.38","350",NA,NA,"US00777684","Granville, J. J. de, (CAY), Institut de Recherche pour le Developpement (IRD) (FRENCH GUIANA)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"245","2020-09-12 05:00:02-03","US","US","3373735","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","R. M. Harley, W. Morawetz & R. Gradstein","24771","1988","6","26","South America - Neotropics","French Guiana","Cayenne",NA,"Cayenne, S of, just before N2 hwy. crosses Comte R.","-52.41","4.66",NA,NA,NA,"US00606095",NA,NA,"US00606095_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"246","2020-09-12 05:00:02-03","US","US","1933580","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","J. A. Steyermark","58628","1944","9","25","South America - Neotropics","Venezuela","Bolívar",NA,"Mt. Roraima, Glycon swamp and vic.","-60.75","5.2","1830",NA,NA,"US00796169","Taylor, P.","1920","US00796169_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"247","2020-09-12 05:00:02-03","US","US","3291384","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","L. J. Gillespie, D. Gopaul & P. M. Peterson","1909","1989","6","27","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"SE Kanuku Mts, Culikdap Savanna","-59.4167","3.06667","250",NA,NA,"US00455955","Taylor, P.",NA,"US00455955_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"248","2020-09-12 05:00:02-03","US","US","3451954","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","J.-J. de Granville, L. Aliker & C. Sarthou","15280","2002","7","18","South America - Neotropics","French Guiana",NA,NA,"Mont Saint-Marcel, zone Sud-Est du massif, Bassin de l'Yaloupi","-53","2.38","300",NA,NA,"US00759332","Sarthou, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"249","2020-09-12 05:00:02-03","US","US","3478383","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","J.-J. de Granville, F. Crozier & C. Sarthou","15006","2002","7","4","South America - Neotropics","French Guiana",NA,NA,"Monts d'Arawa, zone de la savane-roche centrale, versant sud","-53.36","2.81","220",NA,NA,"US00826266","Sarthou, C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"250","2020-09-12 05:00:02-03","US","US","3333113","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","J. J. Pipoly, G. Gharbarran & G. Samuels","10493","1987","2","21","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Vicinity of Chinoweing Village","-60.1167","5.53333","650",NA,NA,"US00518139","Taylor, P.","670",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"251","2020-09-12 05:00:02-03","US","US","1186967","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. F. Pittier","9406","1920","5",NA,"South America - Neotropics","Venezuela","Carabobo",NA,"Vicinity of Valencia.",NA,NA,"400",NA,NA,"US03216395",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"252","2020-09-12 05:00:02-03","US","US","2212832","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. S. Irwin","493","1956","1","15","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Ireng R., Orinduik Falls, Essequibo County","-60.01","4.71",NA,NA,NA,"US00706295","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"253","2020-09-12 05:00:02-03","US","US","3378391","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. D. Clarke","1046","1996","2","7","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Holitipu, trail between camp & airstrip & surrounding area","-61.06","5.98861","1100",NA,NA,"US00613303","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"254","2020-09-12 05:00:02-03","US","US","2678019","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","R. S. Cowan & T. R. Soderstrom","2049","1962","3","4","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Kaieteur Falls, savanna near falls","-59.48","5.16","427",NA,NA,"US00706294","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"255","2020-09-12 05:00:02-03","US","US","1878988","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","J. T. Baldwin","4079","1944","6","3","South America - Neotropics","Brazil","Amapá",NA,"Amapá Territory: Amapá.",NA,NA,NA,NA,NA,"US03216398",NA,NA,"US03216398_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"256","2020-09-12 05:00:02-03","US","US","3686661","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","P. Acevedo-Rodriguez, J.-J. de Granville, L. A. Hollenberg, A. Joly & C. Avril","5808","1993","7","31","South America - Neotropics","Suriname",NA,NA,"Tumuc Humac Mts., Talouakem.","-54.8","2.45","670",NA,NA,"US01288986","Taylor, P.",NA,"US01288986_01 US01288986_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"257","2020-09-12 05:00:02-03","US","US","3004129","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. dos Santos","8637","1980","2","10","South America - Neotropics","Brazil","Pará",NA,"Municipio Conceição do Araguaia: Range of low hills ca. 20 km. west of Redenção, near Côrrego São João and Troncamento Santa Teresa.","-50.17","-8.05","350",NA,NA,"US03216404",NA,"620","US03216404_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"258","2020-09-12 05:00:02-03","US","US","2576350","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","55270","1963","8","28","South America - Neotropics","Suriname",NA,NA,"Kayser Airstrip, 3.5 km east of; Zuid R., 45 km above confl. with Lucie R.","-56.51","3.1","270",NA,NA,"US00706293","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"259","2020-09-12 05:00:02-03","US","US","2582491A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","12804","1966","2","14","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Chapada dos Veadeiros, ca. 15 km. W. of Veadeiros.",NA,NA,"1000",NA,NA,"US03216402",NA,NA,"US03216402_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"260","2020-09-12 05:00:02-03","US","US","3373734","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","R. M. Harley, W. Morawetz & R. Gradstein","24770","1988","6","26","South America - Neotropics","French Guiana",NA,NA,"Montagne de Chevaux, near Rivière Comte","-52.41","4.75",NA,NA,NA,"US00606097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"261","2020-09-12 05:00:02-03","US","US","3329735","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","T. McDowell & D. Gopaul","3616","1990","10","17","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Between Elizabeth Creek camp and strip mine test area","-59.0833","5.3","122",NA,NA,"US00456180","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"262","2020-09-12 05:00:02-03","US","US","2576354","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","B. Maguire, J. P. Schulz, T. R. Soderstrom & N. H. Holmgren","54269","1963","7","17","South America - Neotropics","Suriname",NA,NA,"Lucie R., 9 km N of and 12 km W of Oost R., Wilhelmina Gebergte","-56.81","3.33","275",NA,NA,"US00706292","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"263","2020-09-12 05:00:02-03","US","US","3689633","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","R. Montes","1335","1982","9","19","South America - Neotropics","Venezuela","Guarico",NA,"Calabozo. Estero del cano Realito. 20 km Sur de la Est. Biol. de los Llanos.",NA,NA,NA,NA,NA,"US03216390",NA,NA,"US03216390_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"264","2020-09-12 05:00:02-03","US","US","3307799","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","L. J. Gillespie & D. R. Smart","2765","1989","12","19","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Between Partang and Karowrieng Rivers, near Imbaimadai","-60.2667","5.68333","570",NA,NA,"US00474825","Taylor, P.","580",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"265","2020-09-12 05:00:02-03","US","US","2678020","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","R. S. Cowan & T. R. Soderstrom","1903","1962","2","19","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Kaieteur Plateau, vicinity of Kaieteur Falls and western rim of Potaro Gorge","-59.46","5.18","427",NA,NA,"US00706296","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"266","2020-09-12 05:00:02-03","US","US","3378861","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. D. Clarke","886","1996","1","30","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Utshi R. to Great Falls trail, on Kamarang R.","-61.1083","5.66917","910",NA,NA,"US00614512","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"267","2020-09-12 05:00:02-03","US","US","2576358","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","B. Maguire, J. M. Pires & C. K. Maguire","47124","1960","7","23","South America - Neotropics","Brazil","Amapá",NA,"Rio Oiapoque, Wet places in campo near Santo Antonio.","-51.8","3.88",NA,NA,NA,"US03216400",NA,NA,"US03216400_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"268","2020-09-12 05:00:02-03","US","US","2582404A","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","12804","1966","2","14","South America - Neotropics","Brazil","Goiás",NA,"The Planalto do Brasil, Chapada dos Veadeiros, ca. 15 km. W. of Veadeiros.",NA,NA,"1000",NA,NA,"US03216403",NA,NA,"US03216403_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"269","2020-09-12 05:00:02-03","US","US","3412220","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","G. Cremers","4856","1977","7","4","South America - Neotropics","French Guiana",NA,NA,"Savane Bordelaise, route du tour d'Ile SE Cayenne","-52.46","4.96",NA,NA,NA,"US00629854","Taylor, --",NA,"US00629854_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"270","2020-09-12 05:00:02-03","US","US","2576361","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","B. Maguire, S. S. Tillett & C. L. Tillett","43831","1960","6","13","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Merume Mts., Partang River, Partang Savanna near mouth of river","-60.29","5.69","460",NA,NA,"US00796171","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"271","2020-09-12 05:00:02-03","US","US","3222738","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","H. van der Werff & B. K. Holst","7824","1985","11","7","South America - Neotropics","Venezuela","Bolívar","Cedeño","Calcara de l'Orinoco, 14 km S of","-66.25","7.58","100",NA,NA,"US00796170","Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"272","2020-09-12 05:00:02-03","US","US","2576366","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","J. M. Pires & L. Y. T. Westra","48866","1960","10","16","South America - Neotropics","Brazil","Amapá",NA,"Rio Oiapoque, near Mt. Carupina.","-51.62","3.55","10",NA,NA,"US03216401",NA,"30","US03216401_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"273","2020-09-12 05:00:02-03","US","US","3307789","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","L. J. Gillespie & D. R. Smart","2840","1989","12","23","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"Top of escarpment above Timehri rock paintings, ±2 km SSW of Maipuri Falls","-60.2833","5.66667","870",NA,NA,"US00474835","Taylor, P.","920","US00474835_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"274","2020-09-12 05:00:02-03","US","US","2223196","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","B. Maguire & D. B. Fanshawe","23205","1944","5","4","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Kaieteur Plateau, Kaieteur Savannas","-59.48","5.16",NA,NA,NA,NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"275","2020-09-12 05:00:02-03","US","US","3307796","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","L. J. Gillespie & D. R. Smart","2788","1989","12","19","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"±1 km SE of Imbaimadai","-60.2833","5.7","550",NA,NA,NA,"Taylor, P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"276","2020-09-12 05:00:02-03","US","US","3285765","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","T. McDowell, B. Hoffman & K. Lance","4580","1991","6","16","South America - Neotropics","Guyana","Cuyuni-Mazaruni",NA,"E of Arabaru Creek; Kobadai Savanna","-60.65","5.45","488",NA,NA,"US00455975","Taylor, P.","503",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"277","2020-09-12 05:00:02-03","US","US","3446364","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","T. Henkel, M. Chin & W. Ryan","741","1993","1","13","South America - Neotropics","Guyana","Potaro-Siparuni",NA,"Pakaraima Mts, Upper Ireng R; Norugu Creek, 3-5 km from convergence with Ireng River","-60.0333","4.8","600",NA,NA,"US00742169","Taylor, P.","675","US00742169_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"278","2020-09-12 05:00:02-03","US","US","1855135","PreservedSpecimen","Plantae",NA,"Scrophulariales","Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","E. P. Killip","37691","1943","4","27","South America - Neotropics","Venezuela","Bolívar",NA,"Paso de Cardozo; 10 km south of Ciudad Bolívar","-63.55","8","50",NA,NA,"US00796168","Taylor, P.",NA,"US00796168_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"279","2020-09-02 16:30:32-03","Cenargen","CEN","34443","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","João Aguiar Nogueira Batista","953","1999","10","30",NA,"Brasil","DF","BRASILIA","Setor de Mansões Park Way. Campo as margens do Córrego do Cedro, na altura em que este é cortado pela pista, um pouco antes do conjunto 1 da Quadra 19.","-47.9296989440918","-15.7797002792358",NA,"Exsicatas","Área anteriormente queimada. Flores externamente marrom-avermelhadas, internamente amarelo-claro. Calcar com a extremidade vinosa. Doação da Flora do Brasil - Brasília - Distrito Federal.","CEN00034443","F. Rivadavia-Lopes",NA,"CEN00034443","2001",NA,NA,"01","70570","auto",NA,NA,NA,NA,NA,"1",NA,NA
"280","2020-09-02 16:30:32-03","Cenargen","CEN","15256","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Bruno Machado Teles Walter","873","1991","12","09",NA,"Brasil","GO","MINACU","Em frente ao viveiro antigo da UHE Serra da Mesa (5 km da entrada norte do canteiro de obras).",NA,NA,"500","Unicata","Sépalas amarela-esverdeadas; pétalas creme-arroxeadas com vênulas roxas; calcar verde-amarelado. Área de influencia da UHE Serra da Mesa.","CEN00015256","F. Rivadavia-Lopes","500","CEN00015256","2001","-4828333.0","-1380000.0","01",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"281","2020-09-02 16:30:32-03","Cenargen","CEN","37213","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Zenilton de Jesus Gayoso Miranda","48","2001","01","14",NA,"Brasil","DF","BRASILIA","Taguatinga; Margem da BR-070, na altura do setor de oficinas de Taguatinga Norte, na saída para Corumbá de Goiás.","-47.9296989440918","-15.7797002792358",NA,"Exsicatas","Provavelmente no final da floração, tendo em vista a presença de frutos. Flores com pétalas amarelo pálido e janela amarelo intenso; calcar avermelhado, sépalas marrons. Doação da Flora do Brasil - Distrito Federal - Taguatinga.","CEN00037213","V. Albuquerque",NA,"CEN00037213","2010",NA,NA,"04","70570","auto",NA,NA,NA,NA,NA,"1",NA,NA
"282","2020-09-02 16:30:32-03","Cenargen","CEN","15447","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","hispida","Utricularia hispida","Lam.","Bruno Machado Teles Walter","1064","1991","12","12",NA,"Brasil","GO","COLINAS DO SUL","2 km da estrada S. da Mesa/Colinas do Sul. A meio caminho entre esta estrada e a linha de transmissão.","-48.0783004760742","-14.1513996124268","410","Exsicatas","Flores creme com estrias roxo escuras no lábio. Altura mostrada na exsicata. Área de influência da UHE Serra da Mesa.","CEN00015447","F. Rivadavia-Lopes","410","CEN00015447","2001","-4828333.0","-1383333.0","01","58154","auto",NA,NA,NA,NA,NA,"5",NA,NA
