"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","maximumElevationInMeters","minimumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"188","2020-07-23 12:17:35-03","CEPLAC","CEPEC","7933","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"A. Lourteig","L. E. de M. Filho","2911","1997","11","25",NA,"Brasil","Bahia","CAMACAN","Entre Camacan e Itaimbé.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-07-23 12:17:36-03","CEPLAC","CEPEC","24502","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"S. G. da Vinha","J. L. Hage","1211","1981","08","18",NA,"Brasil","Bahia","ILHÉUS","Quadra B' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"13/04/1982"
"190","2020-07-23 12:17:36-03","CEPLAC","CEPEC","23952","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"A. Lourteig","J. L. Hage","685","1981","05","13",NA,"Brasil","Bahia","ILHÉUS","Quadra C' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"191","2020-07-23 12:17:35-03","CEPLAC","CEPEC","3384","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"A. Lourteig","R. S. Pinheiro","405","1967","11","10",NA,"Brasil","Bahia","ITAPEBÍ","Rod. Itaimbé/Itapebí.","-39.5339012145996","-15.9507999420166",NA,NA,NA,NA,NA,NA,"0*0'0","0*0'0",NA,"43726","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1972"
"192","2020-07-23 12:17:35-03","CEPLAC","CEPEC","9409","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"A. Lourteig","R. S. Pinheiro","2197","1973","07","24",NA,"Brasil","Bahia","POTIRAGUÁ","Km 10 Rod. Potiraguá/Itaimbé.","-39.8767013549805","-15.5946998596191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"37811","auto",NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-07-23 12:17:36-03","CEPLAC","CEPEC","61905","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"A. Lourteig","G. Hatschbach","58060","1992","10","14",NA,"Brasil","Espírito Santo","SÃO MATEUS","BR-101 a Ponta do Ipiranga.","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"194","2020-07-23 12:17:36-03","CEPLAC","CEPEC","25085","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"T. S. Costa","J. L. Hage","1471","1981","10","14",NA,"Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"195","2020-07-23 12:17:36-03","CEPLAC","CEPEC","13264","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"P. Fiaschi","S. A. Mori","9377","1986","09","03",NA,"Brasil","Bahia","ITAMBÉ","Rod. BA-415 (cruzamento)/Caatiba e a 15Km NW de Itapetinga em linha reta, próximo a Faz. São João.","-40.6244010925293","-15.2449998855591",NA,NA,NA,NA,NA,NA,NA,NA,NA,"56583","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"196","2020-07-23 12:17:36-03","CEPLAC","CEPEC","14223","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"P. Fiaschi","L. A. Mattos-Silva","183","2001","08","02",NA,"Brasil","Bahia","macarani","Km 18 da Rod. Maiquenique/Itapetinga. Faz. Lagoa.","-40.4230995178223","-15.5683002471924",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33617","auto",NA,NA,NA,NA,NA,NA,NA,"30/01/2003"
"197","2020-07-23 12:17:35-03","CEPLAC","CEPEC","1145","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii",NA,"P. Fiaschi","R. P. Belém","1504","1965","08","09",NA,"Brasil","Espírito Santo","LINHARES","Reserva Florestal de Sooretama.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"0W0'0","0S0'0",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/2010"
"198","2021-03-10 11:38:48-03","UNILA","EVB","4211","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Vieira, H.T.P.","Mano, G.B.; Lima, L.C.P.; Hentz-Junior, E.J.; Panizza, A.","155","2019","04","18",NA,"Brasil","Paraná","Foz do Iguaçu","Margem do rio iguaçu.","-54.457778","-25.648333",NA,"flor amarela; pilosa, pecíolo rosa","EVB004211",NA,NA,NA,"54º27'28''W","25º38'54''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-11-01 15:07:36-03","UnB","UB","192540","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Duarte, AP","3998","1953","11","17","Southern America","Brasil","Espírito Santo",NA,"Norte do estado, Serra de Cima, Cristalino",NA,NA,NA,"Planta de subosque em formação bastante explorada",NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-11-01 15:07:36-03","UnB","UB","138975","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Lourteig, A","Duarte, AP","3940","1953","11","16","Southern America","Brasil","Espírito Santo","Nova Venécia",NA,"-40.4006004333496","-18.710599899292",NA,"Sub-bosque",NA,NA,NA,NA,NA,NA,"1961","42400","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-11-01 15:07:36-03","UnB","UB","139005","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Belém, RP; Magalhães, M","1107","1965","05","24","Southern America","Brasil","Bahia","Ilhéus","Centro de Pesquisa do Cacau","-39.0494003295898","-14.7889003753662",NA,"Planta de 0,25m. Flores esbranquiçadas com manchas vemelhas no centro.",NA,NA,NA,NA,NA,NA,"2013","61245","auto",NA,"02",NA,NA,NA,NA,NA,NA
"202","2019-11-01 15:07:36-03","UnB","UB","138976","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Lourteig, A","Duarte, AP","3706","1953","11","16","Southern America","Brasil","Espírito Santo","Nova Venécia",NA,"-40.4006004333496","-18.710599899292",NA,"Sub-bosque",NA,NA,NA,NA,NA,NA,"1961","42400","auto",NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-11-01 15:07:36-03","UnB","UB","139004","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P","Belém, RP","1504","1965","08","09","Southern America","Brasil","Espírito Santo","Sooretama","Reserva Florestal de Sooretama","-40.0978012084961","-19.1968994140625",NA,"Planta de 0,2m. Flores esbranquiçadas.; Mata virgem",NA,NA,NA,NA,NA,NA,"2013","33715","auto",NA,"02",NA,NA,NA,NA,NA,NA
"204","2021-03-03 15:27:58-03","MN","R-TIPOS","211738","PreservedSpecimen","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Lourteig",NA,"Lourteig, A.; Hatschbach, G.","3174","1978","01","20",NA,"Brasil","Paraná","Adrianópolis","Barra do Rio Preto","-48.9911003112793","-24.6571998596191",NA,NA,"R000211738","R000211738_001","350","350",NA,NA,NA,"49901","auto",NA,NA,NA,NA,"Isotypus",NA,NA,NA
"205","2020-08-20 20:40:52-03","UFSC","FLOR","68226","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","Fiaschi, P.; Pirani, J.R.; Ottra, J.H.L.E.; Augusto, V.","3453","2011","01","17",NA,"Brasil","Espírito Santo","Sooretama","Reserva Biológica de Sooretama. Barra Seca, estrada para a Lagoa do Macuco, ca. 10km da BR-101.","-39.948333","-19.035",NA,"Ervas bastante comuns na beira da trilha. Folhas às vezes roxas na face abaxial. Flores com cálice verde bem claro ou rosado, corola alva com fauce amarelo-alaranjada. Floresta de Tabuleiro (Mata Atlântica). Duplicata de SPF 202862","FLOR0068226",NA,"47","47","39º56'54''W","19º2'6''S","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-08-20 14:58:44-03","UFSC","FLOR","58430","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourteig","Fiaschi, P.","Caxambu, M.G.; et alii","5990","2015","03","27",NA,"Brasil","São Paulo","Eldorado","Fazenda Itaipava / Catre.","-48.106667","-24.555",NA,"Subarbusto ripário heliófito, ereto, ca. 0,50m. flores com cálice verde e corola amarelaPossui amostra em sílica para estudos moleculares","FLOR0058430",NA,"49","49","48º6'24''W","24º33'18''S","2015",NA,NA,"pardoensis","10",NA,NA,NA,NA,NA,NA
"207","2020-08-20 14:58:44-03","UFSC","FLOR","59060","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardoensis","Lourteig","P. Fiaschi","Fiaschi, P.; Jaramillo, J.C.","4563","2015","10","25",NA,"Brasil","São Paulo","Cajati","Parque Estadual do Rio Turvo - Núcleo Capelinha, Cachoeira da Capelinha.","-48.239167","-24.844444",NA,"Erva terrestre, bastante comum no barranco, em trilha de acesso à cachoeira. Material sob cultivo no horto do Depto. de Botânica","FLOR0059060",NA,NA,NA,"48º14'21''W","24º50'40''S","2015",NA,NA,"pardoensis","10",NA,NA,NA,NA,NA,NA
"208","2020-08-20 20:40:52-03","UFSC","FLOR","50173","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Lourteig, A.","Duarte, A.P.","3706","1953","11","16",NA,"Brasil","Espírito Santo","Nova Venécia",NA,"-40.4006004333496","-18.710599899292",NA,NA,"FLOR0050173",NA,NA,NA,NA,NA,"1961","42400","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-08-20 14:58:44-03","UFSC","FLOR","68225","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","Fiaschi, P.; Pirani, J.R.; Mafezoli, J.; Petacci, F.","237","2000","05","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal de Linhares, Companhia Vale do Rio Doce. Estrada da Farinha Seca, 2,5km.","-40.0722007751465","-19.3910999298096",NA,"Ervas na beira da estrada. Flores com corola alva com porção basal amarelo-vivo, anteras amarelas, botões florais e pedúnculos rosados. Frutos verdes claros. Muito frequente. Presença de indivíduos com folíolos fortemente avermelhados","FLOR0068225",NA,NA,NA,NA,NA,"2010","48094","auto",NA,"02",NA,NA,NA,NA,NA,NA
"210","2020-08-20 14:58:44-03","UFSC","FLOR","59856","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Folli, D.A.","Folli, D.A.","4306","2002","08","01",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural do Vale, Estrada: Gávea.","-40.0722007751465","-19.3910999298096",NA,"Herbáceo. Botão marrom, flor branca, exsudação: seiva e incolorEcossistema: Mata de Tabuleiro. Forma de vida: terrestre. Doação do Herbário CVRD 7417.","FLOR0059856","FLOR0059856",NA,NA,NA,NA,"2002","48094","auto",NA,"08","01",NA,NA,NA,NA,NA
"211","2020-08-20 14:58:44-03","UFSC","FLOR","59852","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","Folli, D.A.","3791","2000","12","29",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural do Vale, Estrada: Peroba Osso.","-40.0722007751465","-19.3910999298096",NA,"Herbáceo, botão e flor branca, exsudação: incolorEcossistema: Mussununga, Forma de vida: terrestre.","FLOR0059852","FLOR0059852",NA,NA,NA,NA,"2001","48094","auto",NA,"10","30",NA,NA,NA,NA,NA
"212","2020-08-20 14:58:44-03","UFSC","FLOR","59853","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","Folli, D.A.","3533","1999","12","20",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural do Vale, RFL 01/80 B-C-8. Estrada: Gávea.","-40.0722007751465","-19.3910999298096",NA,"Herbáceo, botão e flor branca, exsudação: seiva e incolorEcossistema: Mata de Tabuleiro, Forma de vida: terrestre.","FLOR0059853","FLOR0059853",NA,NA,NA,NA,"2001","48094","auto",NA,"10","30",NA,NA,NA,NA,NA
"213","2020-08-20 14:58:44-03","UFSC","FLOR","59855","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Paula-Souza, J.; Paciencia, M.B.","Paciencia, M.B.","2430","2006","04","10",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural do Vale, Taxonomia de Campo USP, UNICAMP, ESAlq. Estrada: Parajú, 1km.","-40.0722007751465","-19.3910999298096",NA,"Sub-arbusto, 0,4m alt., flores brancas com base da corola amarela. Porte: Herbáceo. Forma de vida: terrestre. Doação do Herbário CVRD 10914.","FLOR0059855","FLOR0059855",NA,NA,NA,NA,"2006","48094","auto",NA,"04","13",NA,NA,NA,NA,NA
"214","2020-08-20 14:58:44-03","UFSC","FLOR","59854","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Ogrzewalska, M.; Uezu, A.","Romão, G.O.","1294","2006","04","10",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural do Vale, Taxonomia de Campo USP, UNICAMP, ESAlq. Estrada: Parajú, 1km.","-40.0722007751465","-19.3910999298096",NA,"Herbáceo. Forma de vida: terrestre. Doação do Herbário CVRD 11033.","FLOR0059854","FLOR0059854",NA,NA,NA,NA,"2006","48094","auto",NA,"04","13",NA,NA,NA,NA,NA
"215","2020-08-20 14:58:44-03","UFSC","FLOR","62935","PreservedSpecimen","Plantae",NA,"Oxalidales","Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.","Fiaschi, P.","Faria, M.B.; Giaretta, A.O.; Martins, R.F.A.","128",NA,NA,NA,NA,"Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Estrada de terra adjacente a uma fábrica de tijolos, depois do Hospital Roberto Silvares no sentido São Mateus - Guriri","-39.8588981628418","-18.716100692749",NA,"Planta de 50cm com flores albo","FLOR0062935","FLOR0062935",NA,NA,NA,NA,"2017","56510","auto",NA,"08",NA,NA,NA,NA,NA,NA
"216","2017-09-11 17:12:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Blanchet, JS","3835",NA,NA,NA,"Southern America","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2017-09-11 17:12:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Wawra, H; Maly, FP","s.n",NA,NA,NA,"Southern America","Brazil","Bahia","Ilhéus",NA,"-39.0494","-14.7889",NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"218","2017-09-11 17:12:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii","Zucc.",NA,"Wied-Neuwied, MAP Prince","s.n",NA,NA,NA,"Southern America","Brazil",NA,NA,"in sylvis primaevis Brasiliae orientalis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-21 10:13:58-03","IBt","SP","290557","S","Plantae",NA,NA,"Oxalidaceae","Oxalis","neuwiedii","Oxalis neuwiedii pardaensis","Lourteig","Fiaschi, P","Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","9160","1995","09","05",NA,"Brasil","São Paulo","Eldorado","Cachoeira do Sapatu","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,"2012","38804","auto","pardaensis",NA,NA,NA,NA,NA,NA,NA
