"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","fieldNumber","typeStatus"
"167","2020-12-21 16:31:37-03","MBM","MBM","76317","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Hatschbach, G.","Hatschbach, G.; et al.; et al.","44426",NA,NA,NA,"Southern America","Brazil","Paraná","Palmas","Horizonte, 2km O","-51.9906005859375","-26.4841995239258",NA,NA,"MBM076317","MBM076317",NA,NA,"46666","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:31:37-03","MBM","MBM","220858","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","13973",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"MBM220858",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:31:39-03","MBM","MBM","293433","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Ribas, O.S.; Silva, J.M.; Costa, E.F.; Silva, J.M.; Costa, E.F.","5828","2004","01","09","Southern America","Brazil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,"Herbácea até 50cm, flor amarela.; Matinha nebular do alto do morro.","MBM293433","MBM293433","1367","1367","12577","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"170","2020-12-21 16:31:39-03","MBM","MBM","385807","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Lozano, E.D.; Ariati, V.; Ariati, V.","1099","2012","10","10","Southern America","Brazil","Paraná","Ponta Grossa","Fazenda Capão das Almas","-50.1618995666504","-25.0949993133545",NA,"Subarbusto, 60cm, flores amarelas.; Campos Gerais, campo sujo.","MBM385807","MBM385807",NA,NA,"46557","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"171","2020-12-21 16:31:37-03","MBM","MBM","220856","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Rambo, B.","Tessmann, G.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM220856","MBM220856",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:31:39-03","MBM","MBM","233987","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Hatschbach, G.","Barboza, E.; Cruz, J.M.; Poliquesi, C.B.; Cruz, J.M.; Poliquesi, C.B.","195",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,"MBM233987","MBM233987",NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:31:39-03","MBM","MBM","293435","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Barboza, E.; Silva, J.M.; Silva, J.M.","817","2003","12","04","Southern America","Brazil","Paraná","Tijucas do Sul","Serra Papanduva","-49.1988983154297","-25.9281005859375",NA,"Erva, 50cm, flor amarela.; Alto do morro.","MBM293435","MBM293435",NA,NA,"25228","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"174","2020-12-21 16:31:37-03","MBM","MBM","29096","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Hatschbach, G.","Hatschbach, G.","30688",NA,NA,NA,"Southern America","Brazil","Paraná","União da Vitória","São Cristóvão","-51.0863990783691","-26.2299995422363",NA,NA,"MBM029096","MBM029096",NA,NA,"35297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:31:37-03","MBM","MBM","426078","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","litorale",NA,"Linum litorale","A.St.-Hil.","Lozano, E.D.","Lozano, E.D.; Barboza, E.; Canestraro, B.K.; Barboza, E.; Canestraro, B.K.","4627","2020","01","22","Southern America","Brazil","Paraná","Tijucas do Sul","Postinho","-49.046194","-25.978944",NA,"Subarbusto, 70 cm, flores amarelas, em campo úmido.; Campo de Altitude.","MBM426078",NA,NA,NA,NA,NA,"2020",NA,NA,"-49.046194","-25.978944",NA,NA,NA,NA,NA
"176","2020-12-21 16:31:37-03","MBM","MBM","386482","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Barboza, E.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","4009","2013","10","30","Southern America","Brazil","Santa Catarina","Campo Alegre","Campos do Quiriri","-49.974444","-26.015258",NA,"Herbácea 60cm, flores amarelas.; Formação Pioneira com Influência Fluvial (brejo).","MBM386482","MBM386482","862","862",NA,NA,"2013",NA,NA,"-49.974444","-26.015258","12","03",NA,NA,NA
"177","2020-12-21 16:31:37-03","MBM","MBM","263920","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Rambo, B.","Tessmann, G.","2692","1947","12","08","Southern America","Brazil","Paraná",NA,"29km para leste de Curitiba, estrada Curitiba - Paranaguá",NA,NA,NA,NA,"MBM263920","MBM263920",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-21 16:31:37-03","MBM","MBM","280462","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Schinini, A.","Seijo, G.; et al.; et al.","2555","2001","11",NA,"Southern America","Uruguay",NA,NA,"Cerro Largo",NA,NA,NA,NA,"MBM280462","MBM280462",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-21 16:31:37-03","MBM","MBM","386847","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Barboza, E.","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","10026","2013","11","04","Southern America","Brazil","Santa Catarina","Rancho Queimado",NA,"-49.037583","-27.688889",NA,"Herbácea, flores amarelas.; Formação Pioneira com Influência Fluvial (brejo).","MBM386847","MBM386847","840","840",NA,NA,"2013",NA,NA,"-49.037583","-27.688889","12","03",NA,NA,NA
"180","2020-12-21 16:31:37-03","MBM","MBM","386847","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Barboza, E.","Cervi, A.C.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","10026","2013","11","04","Southern America","Brazil","Santa Catarina","Rancho Queimado",NA,"-49.037583","-27.688889",NA,"Herbácea, flores amarelas.; Formação Pioneira com Influência Fluvial (brejo).","MBM386847","MBM386847","840","840",NA,NA,"2013",NA,NA,"-49.037583","-27.688889","12","03",NA,NA,NA
"181","2020-12-21 16:31:37-03","MBM","MBM","428112","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Lozano, E.D.","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","1899","2013","11","26","Southern America","Brazil","Paraná","Piraí do Sul","Chácara Santa Rita da Serra","-50.025","-24.472194",NA,"Subarbusto, 25 cm, flores amarelas, campo sujo.; Campos Gerais.","MBM428112",NA,NA,NA,NA,NA,"2018",NA,NA,"-50.025","-24.472194",NA,NA,NA,NA,NA
"182","2020-12-21 16:31:37-03","MBM","MBM","428116","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Lozano, E.D.","Lozano, E.D.; Engels, M.E.; Engels, M.E.","2220","2013","12","11","Southern America","Brazil","Paraná","Guarapuava","APAE rural","-51.447361","-25.349028",NA,"Subarbusto, 50 cm, flores amarelas, campo sujo.; Campos de Guarapuava.","MBM428116",NA,NA,NA,NA,NA,"2018",NA,NA,"-51.447361","-25.349028",NA,NA,NA,NA,NA
"183","2020-12-21 16:31:37-03","MBM","MBM","220857","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Hatschbach, G.","Dombrowski, L.T.; et al.; et al.","561",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM220857",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-12-21 16:31:37-03","MBM","MBM","220855","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","5673",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM220855",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-21 16:31:37-03","MBM","MBM","220854","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","777",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM220854",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-21 16:31:37-03","MBM","MBM","220853","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","5396",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM220853",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-12-21 16:31:37-03","MBM","MBM","220851","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","6652",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM220851",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-21 16:31:37-03","MBM","MBM","220850","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.","6217",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM220850",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-12-21 16:31:37-03","MBM","MBM","220852","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","10048",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"MBM220852",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-12-21 16:31:37-03","MBM","MBM","220848","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Hatschbach, G.","Dombrowski, L.T.; et al.; et al.","561",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,NA,"MBM220848",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2020-12-21 16:31:37-03","MBM","MBM","187226","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale",NA,"Linum littorale","A. St.-Hil.","Andrade, B.O.","Andrade, B.O.","91","2008","09","28","Southern America","Brazil","Paraná","Ponta Grossa","Nascente do rio Tibagi","-50.1618995666504","-25.0949993133545",NA,"Campos hidrófilos sobre organossolo","MBM187226","MBM187226","1096","1096","46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-12-21 16:31:37-03","MBM","MBM","343517","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Soares-Silva, J.P.","Kozera, C.; Kersten, R.; Kersten, R.","2279","2005","05","11","Southern America","Brazil","Paraná","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,"Herbácea ereta com ramos apoiantes sobre vegetação de várzea, flores amarelas.","MBM343517","MBM343517",NA,NA,"27346","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"193","2020-12-21 16:31:37-03","MBM","MBM","343518","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Soares-Silva, J.P.","Kozera, C.; Kersten, R.; Kersten, R.","2278","2005","05","11","Southern America","Brazil","Paraná","Balsa Nova","Ponte dos Arcos","-49.6356010437012","-25.5839004516602",NA,"Herbácea ereta com ramos apoiantes sobre vegetação de várzea. Flores amarelas.","MBM343518","MBM343518",NA,NA,"27346","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"194","2020-12-21 16:31:37-03","MBM","MBM","367970","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Soares-Silva, J.P.","Dombrowski, L.T.","6209","1975","12","18","Southern America","Brazil","Paraná","Curitiba","Capão da Imbuia","-49.2731018066406","-25.4277992248535",NA,"Frequente.; Em campo.","MBM367970","MBM367970",NA,NA,"25180","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"195","2020-12-21 16:31:37-03","MBM","MBM","76318","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Hatschbach, G.","Hatschbach, G.","44804",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Rio Lambari","-49.7057991027832","-24.2511005401611",NA,NA,"MBM076318","MBM076318",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-12-21 16:31:37-03","MBM","MBM","71465","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Hatschbach, G.","Kummrow, R.","1408",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Cidade Industrial","-49.2731018066406","-25.4277992248535",NA,NA,"MBM071465","MBM071465",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-12-21 16:31:37-03","MBM","MBM","39281","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Rogers, C.M.","Hatschbach, G.","5163",NA,NA,NA,"Southern America","Brazil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,NA,"MBM039281","MBM039281",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2020-12-21 16:31:39-03","MBM","MBM","386482","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Barboza, E.; Cordeiro, J.; Silva, J.M.; Motta, J.T.; Cordeiro, J.; Silva, J.M.; Motta, J.T.","4009","2013","10","30","Southern America","Brazil","Santa Catarina","Garuva","Campos do Quiriri","-48.952681","-26.027328",NA,"Herbácea 60cm, flores amarelas.; Formação Pioneira com Influência Fluvial (brejo).","MBM386482","MBM386482","862","862",NA,NA,"2020",NA,NA,"-48.952681","-26.027328","01","22",NA,NA,NA
"199","2020-12-21 16:31:39-03","MBM","MBM","393201","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Silva, J.M.; Motta, J.T.; Motta, J.T.","8643","2014","10","07","Southern America","Brazil","Paraná","Piraquara","Caminho Trentino","-49.039167","-25.5175",NA,"Erva ereta de 40cm de altura; flor amarela.; Banhado.","MBM393201","MBM393201","914","914",NA,NA,"2020",NA,NA,"-49.039167","-25.5175","01","22",NA,NA,NA
"200","2020-12-21 16:31:39-03","MBM","MBM","406295","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Ferreira, P.C.; Ariati, V.; Marinero, F.; Völtz, R.R.; Hening, G.; Pfeffer, R.A.; Ariati, V.; Marinero, F.; Völtz, R.R.; Hening, G.; Pfeffer, R.A.","170","2016","04","22","Southern America","Brazil","Paraná","Campina Grande do Sul","Trilha para o Morro Ciririca","-48.831667","-25.284722",NA,"Herbácea até 0,50m; flores amarelas.; Campo de Altitude.","MBM406295","MBM406295","1672","1672",NA,NA,"2020",NA,NA,"-48.831667","-25.284722","01","22",NA,NA,NA
"201","2020-12-21 16:31:39-03","MBM","MBM","233988","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Hatschbach, G.","Silva, J.M.; Barboza, E.; Cruz, J.M.; Barboza, E.; Cruz, J.M.","2667",NA,NA,NA,"Southern America","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM233988","MBM233988",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2020-12-21 16:31:39-03","MBM","MBM","85380","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Hatschbach, G.","Kummrow, R.","2288","1983","04","13","Southern America","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM085380","MBM085380",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-12-21 16:31:39-03","MBM","MBM","76316","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Hatschbach, G.","Kummrow, R.","2020","1982","09","15","Southern America","Brazil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM076316","MBM076316",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-12-21 16:31:39-03","MBM","MBM","293434","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Cordeiro, J.","2118","2003","11","12","Southern America","Brazil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,"Subarbusto, 50cm, flor amarela.; Alto do morro.","MBM293434","MBM293434",NA,NA,"12577","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"205","2020-12-21 16:31:39-03","MBM","MBM","233989","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Hatschbach, G.","Silva, J.M.; O.S. Ribas, O.S.; Barboza, E.; O.S. Ribas, O.S.; Barboza, E.","2768",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,"MBM233989","MBM233989",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-12-21 16:31:39-03","MBM","MBM","328113","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Fritsch, P.W.; Aranha Filho, J.L.M.; Barboza, E.; Aranha Filho, J.L.M.; Barboza, E.","1814","2005","10","15","Southern America","Brazil","Paraná","Piraquara","along road to Morro do Canal, ca. 8 km from BR-277 (the turnoff from BR-277 is ca. 500 m before the Policia Rodoviaria Federal), Serra do Mar","-49.0633010864258","-25.4416999816895",NA,"Erect perennial berb ca. 0.4 m tall. Corolla yellow.; Ocasional along road and in low flat wet area surrounded by Araucaria forest.","MBM328113","MBM328113","907","907","12577","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"207","2020-12-21 16:31:37-03","MBM","MBM","157760","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Hatschbach, G.","Cordeiro, J.; Barboza, E.; Barboza, E.","956","1992","11","19","Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"MBM157760","MBM157760",NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-21 16:31:39-03","MBM","MBM","269147","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Ribas, O.S.; Silva, J.M.; Barboza, E.; Costa, E.F.; Silva, J.M.; Barboza, E.; Costa, E.F.","3661","2001","09","29","Southern America","Brazil","Santa Catarina","Campo Alegre","Serra Quiriri","-49.2655982971191","-26.1924991607666",NA,"Sublenhosa, 50cm, flor amarela. Unicata.; Campo de altitude, solo turfoso e úmido.","MBM269147","MBM269147","1400","1400","37493","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"209","2020-12-21 16:31:37-03","MBM","MBM","19772","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Soares-Silva, J.P.","Hatschbach, G.","22809","1969","11","01","Southern America","Brazil","Paraná","Balsa Nova","Serra Santana","-49.6356010437012","-25.5839004516602",NA,"Flor amarela.; Do brejo.","MBM019772","MBM019772",NA,NA,"27346","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
"210","2020-12-21 16:31:37-03","MBM","MBM","39282","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","littorale","Linum littorale littorale","A. St.-Hil.","Rogers, C.M.","Hatschbach, G.","7483",NA,NA,NA,"Southern America","Brazil","Paraná","Curitiba","Atuba","-49.2731018066406","-25.4277992248535",NA,NA,"MBM039282","MBM039282",NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-12-21 16:31:37-03","MBM","MBM","217799","PreservedSpecimen","Plantae",NA,NA,"Linaceae","Linum","littorale","oblongifolium","Linum littorale oblongifolium","(Urban) Rogers","Soares-Silva, J.P.","Silva, J.M.; Poliquesi, C.B.; Santos, E.P. dos; Poliquesi, C.B.; Santos, E.P. dos","1497","1995","09","15","Southern America","Brazil","Paraná","Guaratuba","Serra de Araçatuba","-48.5746994018555","-25.8827991485596",NA,"Ereta, flor amarela; Campo de altitude, solo turfoso.","MBM217799","MBM217799","1350","1350","41937","auto","2020",NA,NA,NA,NA,"01","22",NA,NA,NA
