"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","year","stateProvince","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","identifiedBy","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"239","2019-10-07 09:11:32-03","UEFS","HUEFS","28993","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Giulietti, A.M.","PCD812",NA,"Brasil","Pai Inácio.",NA,"Margem do rio, solo escuro e úmido.","HUEFS0028993","HUEFS0028993","1994","Bahia","09","26","Palmeiras","-41.468056","-12.454722","960","D.J.N.Hind & H.P.Bautista","960","2000","09","41W28'5''","12S27'17''",NA,NA,"Asteranae",NA,NA,NA,NA
"240","2019-10-07 09:11:32-03","UEFS","HUEFS","92960","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Castro, R.M.","1096",NA,"Brasil","BA. Na beira da BR 116. Próximo ao restaurante de Tia Tânia.",NA,"Campo rupestre no declive. Blocos de rocha expostos. Nascentes e cursos d'água efêmeros presentes.","HUEFS0092960","HUEFS0092960","2005","Bahia","01","20","Itatim","-41.377778","-13.084722",NA,"D.J.N.Hind",NA,"2013","10","41W22'40''","13S5'5''",NA,NA,"Asteranae",NA,NA,NA,NA
"241","2019-10-07 09:11:32-03","UEFS","HUEFS","20886","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Guedes, M.L.S.","PCD728",NA,"Brasil","Pai Inácio.",NA,"Degraus rochosos. Arenitos com solos pedregosos.","HUEFS0020886","HUEFS0020886","1994","Bahia","09","25","Palmeiras","-41.466667","-12.45","885","R.L.Esteves","885","2005","07","41W28'","12S27'",NA,NA,"Asteranae",NA,NA,NA,NA
"242","2019-10-07 09:11:32-03","UEFS","HUEFS","5113","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hatschbach, G.","48237",NA,"Brasil",NA,NA,NA,"HUEFS0005113","HUEFS0005113","1984","Bahia","09","15","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,"52493","auto","Asteranae",NA,NA,NA,NA
"243","2019-10-07 09:11:32-03","UEFS","HUEFS","5114","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hatschbach, G.","48241",NA,"Brasil",NA,NA,NA,"HUEFS0005114","HUEFS0005114","1984","Bahia","09","15","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,"52493","auto","Asteranae",NA,NA,NA,NA
"244","2019-10-07 09:11:32-03","UEFS","HUEFS","5152","PreservedSpecimen","Plantae","Angiospermae","Asterales","Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hatschbach, G.","48231",NA,"Brasil",NA,NA,NA,"HUEFS0005152","HUEFS0005152","1984","Bahia","09","15","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,NA,NA,NA,"52493","auto","Asteranae",NA,NA,NA,NA
"245","2018-05-14 16:57:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"R. Romero","2418","South America","Brazil",NA,NA,NA,NA,NA,"1995","Minas Gerais","7","15",NA,"-44","-18",NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"2418",NA,NA
"246","2020-04-29 16:29:33-03","UFVJM","HDJF","5438","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M. King & H. Rob.","Moreira, SN; Pereira, E","2010","Southern America","Brasil","Cava Sul - Anglo American",NA,NA,"HDJF005438","HDJF005438_01","2015","Minas Gerais","10","15","Conceição do Mato Dentro","-43.426624","-18.904961","835","Hattori, EK","835","2015","10","-43.426624","-18.904961",NA,NA,NA,NA,NA,NA,NA
"247","2020-08-11 15:54:03-03","CEPLAC","CEPEC","70991","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"M. L. Guedes","688",NA,"Brasil","Serra da Chapadinha.",NA,NA,NA,NA,"1994","Bahia","08","31","LENÇÓIS","-41.438889","-12.455556",NA,"D. J. N. Hind",NA,NA,NA,"41W26'20","12S27'20",NA,NA,NA,NA,NA,NA,"30/10/2000"
"248","2020-08-11 15:54:03-03","CEPLAC","CEPEC","31796","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"R. M. Harley","22610",NA,"Brasil","Serra da Larguinha. Ca. 2Km ao NE de Caeté-Açu (capãp Grande).",NA,NA,NA,NA,"1980","Bahia","05","25","LENÇÓIS","-41.483333","-12.6",NA,"D. J. N. Hind",NA,NA,NA,"41W29'","12S36'",NA,NA,NA,NA,NA,NA,"01/08/1996"
"249","2020-08-11 15:54:03-03","CEPLAC","CEPEC","68167","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"A. M. Giulietti","812",NA,"Brasil","Pai Inácio. Margem do rio.",NA,NA,NA,NA,"1994","Bahia","09","26","palmeiras","-41.468056","-12.461389",NA,"D. J. N. Hind",NA,NA,NA,"41W28'5","12S27'41",NA,NA,NA,NA,NA,NA,"30/10/2000"
"250","2020-08-11 15:54:03-03","CEPLAC","CEPEC","70652","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"A. Pereira","249",NA,"Brasil","Serra da Chapadinha.",NA,NA,NA,NA,"1994","Bahia","07","29","LENÇÓIS","-41.440278","-12.459722",NA,"D. J. N. Hind",NA,NA,NA,"41W26'25","12S27'35",NA,NA,NA,NA,NA,NA,"30/10/2000"
"251","2020-08-11 15:54:03-03","CEPLAC","CEPEC","70984","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"M. L. Guedes","692",NA,"Brasil","Serra da Chapadinha.",NA,NA,NA,NA,"1994","Bahia","08","31","LENÇÓIS","-41.438889","-12.455556",NA,"D. J. N. Hind",NA,NA,NA,"41W26'20","12S27'20",NA,NA,NA,NA,NA,NA,"30/10/2000"
"252","2020-08-11 15:54:03-03","CEPLAC","CEPEC","71005","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"A. Poveda","584",NA,"Brasil","Pai Inácio, lado oposto da torre de repetição.",NA,NA,NA,NA,"1994","Bahia","08","30","palmeiras","-41.472222","-12.45",NA,"D. J. N. Hind",NA,NA,NA,"41W28'20","12S27'0",NA,NA,NA,NA,NA,NA,"30/10/2000"
"253","2020-08-11 15:54:03-03","CEPLAC","CEPEC","36639","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"G. Hatschbach","48237",NA,"Brasil","Rod. p/ Andarai.",NA,NA,NA,NA,"1984","Bahia","09","15","MUCUGÊ","-41.3708000183105","-13.0052995681763",NA,"H. Robinson",NA,NA,NA,"0W0'0","0S0'0","52493","auto",NA,NA,NA,NA,"30/12/1985"
"254","2020-08-11 15:54:03-03","CEPLAC","CEPEC","36672","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"G. Hatschbach","48241",NA,"Brasil","Ros. p/ Andarai.",NA,NA,NA,NA,"1984","Bahia","09","15","MUCUGÊ","-41.3708000183105","-13.0052995681763",NA,"H. Robinson",NA,NA,NA,"0W0'0","0S0'0","52493","auto",NA,NA,NA,NA,"30/12/1985"
"255","2020-08-11 15:54:03-03","CEPLAC","CEPEC","18642","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"R. M. King","8162",NA,"Brasil","3km S da cidade na estrada que vai p/ Jussiape.",NA,NA,NA,NA,"1979","Bahia","07","26","MUCUGÊ","-41.3708000183105","-13.0052995681763",NA,"R. M. King",NA,NA,NA,"0W0'0","0S0'0","52493","auto",NA,NA,NA,NA,"30/12/1979"
"256","2020-08-11 15:54:03-03","CEPLAC","CEPEC","36561","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"G. Hatschbach","48231",NA,"Brasil","Rod. p/ Andarai",NA,NA,NA,NA,"1984","Bahia","09","15","MUCUGÊ","-41.3708000183105","-13.0052995681763",NA,"H. Robinson",NA,NA,NA,"0W0'0","0S0'0","52493","auto",NA,NA,NA,NA,"30/12/1985"
"257","2020-08-11 15:54:03-03","CEPLAC","CEPEC","18697","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"R. M. King","8083",NA,"Brasil","10Km ao NW da cidade.",NA,NA,NA,NA,"1979","Bahia","07","21","RIO DE CONTAS","-41.8114013671875","-13.5789003372192",NA,"R. M. King",NA,NA,NA,"0W0'0","0S0'0","49773","auto",NA,NA,NA,NA,"30/12/1979"
"258","2020-08-11 15:54:03-03","CEPLAC","CEPEC","131620","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium",NA,"L. d' Avila F. de Carvalho","646",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"Rio de Janeiro",NA,NA,"TERESÓPOLIS","-42.9655990600586","-22.4122009277344",NA,"R. L. Esteves",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"259","2020-11-04 17:28:38-03","UEM","HUEM","6091","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Souza, VC; Souza, JP; F.F. Mazine; Foster, W","23586",NA,"Brasil","Parque Nacional do Caparaó, Beira da estrada entre a Tronqueira e a entrada da trilha para a Cachoeira Bonita",NA,"Arbusto; 1m de altura; flores róseas","HUEM000001523","HUEM000001523","2000","Minas Gerais","02","21","Alto Caparaó","-41.8683013916016","-20.4333000183105",NA,"Fernandes, AC",NA,"2012","01",NA,NA,"21645","auto",NA,NA,NA,NA,NA
"260","2021-03-10 11:38:24-03","UNILA","EVB","3592","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Amorim, V.O.","367",NA,"Brasil","Morro do Cobira.",NA,"Folhas coriáceas, levemente discolor. Inflorescência em capitulo, brácteas involucrais verdes, flores alvas, ramos do estilete alvo. DNA: S. População: G. Habitat: Campo rupestre. Solo rochoso. Habito: Arbusto","EVB003592","EVB003592","2015","Bahia","09","14","Mucugê","-41.313611","-12.963333","1101","Amorim, V.O.","1101","2015","09","41º18'49''W","12º57'48''S",NA,NA,NA,"15",NA,NA,NA
"261","2019-11-01 14:53:58-03","UnB","UB","122658","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Silva, MA","1549","Southern America","Brasil","Fazenda Jatobá",NA,"Capítulos de cor branca.; Arbusto 2m.; Cerrado denso",NA,NA,"1992","Bahia","08","07","Correntina","-46.75","-13",NA,"Rivera, VL",NA,"2013","08","-46.75","-13",NA,NA,NA,NA,NA,NA,NA
"262","2019-11-01 14:53:58-03","UnB","UB","170353","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Faria, JEQ; Carvalho-Silva, M; Câmara, PEAS; Costa, DP; Silva, AGD; Martins, DS; Amorim, PR","1359","Southern America","Brasil","Serra dos Alves, caminho para canion dos Marques",NA,"Arbusto ca. 2 m de altura, flores verdes; Vegetação arbórea de porte médio",NA,NA,"2011","Minas Gerais","07","24","Itabira","-43.465833","-19.520556","757","Rivera, VL","757","2015",NA,"-43.465833","-19.520556",NA,NA,NA,NA,NA,NA,NA
"263","2019-11-01 14:53:58-03","UnB","UB","170404","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Faria, JEQ; Câmara, PEAS; Costa, DP; Martins, DS; Amorim, PRF; Sousa, RV; Gonzaga, RMO; Car","1412","Southern America","Brasil","Alto do Palácio, campo das Vellozia gigantes",NA,"Arvoreta 2m; flores alvas; Campo rupestre",NA,NA,"2011","Minas Gerais","07","27",NA,"-43.51","-19.246944","1246","Rivera, VL","1246","2015",NA,"-43.51","-19.246944",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-01 14:53:58-03","UnB","UB","170973","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Faria, JEQ","1918","Southern America","Brasil","Margem da rodovia entre Mucugê e Andaraí",NA,"Arbusto 1,5m; inflorescência verde (coletado material em sílica gel); Ambiente rupestre",NA,NA,"2011","Bahia","09","26","Mucugê","-41.345278","-12.984722","990","Rivera, VL","990","2012",NA,"-41.345278","-12.984722",NA,NA,NA,NA,NA,NA,NA
"265","2019-11-01 14:53:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Rivera, VL; et al.","161","Southern America","Brasil","Along road between Leme do Prado and Diamantina",NA,"Shrub 2,2m. White flowers, scented, with nectar. Approximately 13 florets per head; Disturbed cerrado",NA,NA,"2012","Minas Gerais","07","26",NA,"-42.753611","-17.105","870","Rivera, VL","870","2012",NA,"-42.753611","-17.105",NA,NA,NA,NA,NA,NA,NA
"266","2019-11-01 14:53:58-03","UnB","UB","122569","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Magalhães, M","18441","Southern America","Brasil",NA,NA,"Divisa de cerrado com a capoeira",NA,NA,"1960","Minas Gerais","07",NA,"Virgem da Lapa","-42.3431015014648","-16.8043994903564",NA,NA,NA,NA,NA,NA,NA,"37634","auto",NA,NA,NA,NA,NA
"267","2019-05-06 11:53:16-03","UFU","HUFU","61115","S","Plantae",NA,NA,"Asteraceae","Eupatorium","adamantinum","Eupatorium adamantinum","Gardner","Guarçoni, E.; Sartori, M.A.","1359",NA,"Brasil","Serra da Ferrugem",NA,"Subarbusto. Odor melífero, folhas verdes.; Mata de galeria sobre campo rupestre ferruginoso couraçado.","HUFU00070747","HUFU00070747","2008","Minas Gerais","06","16","Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA
"268","2019-05-06 11:53:24-03","UFU","HUFU","57079","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","68250",NA,"Brasil","Rodovia Guinda - Conselheiro da Mata, Próximo do km21.",NA,"Arbusto apoiante, capítulo alvo.; Campo rupestre com afloramento rochoso.","HUFU00046677","HUFU00046677","1998","Minas Gerais","07","25","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Robinson, H.",NA,"1998",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"269","2019-05-06 11:53:24-03","UFU","HUFU","67236","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Fernandes, M.G.C.; et al.","1395",NA,"Brasil","Brumas do Espinhaço e Ermo do Gerais, BrumPPN. (Ponto 98, 634720 789813 1223 m.) Mirante do Vale do rio das Pedras perto do Pico do Sol.",NA,"Flores brancas, cheiro doce.; Arbusto Cerrado Campo brejoso. Levantamento florístico do RPPN.","HUFU00046684","HUFU00046684","2012","Minas Gerais","07","09","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Nakajima, J.N.",NA,"2013","02",NA,NA,"26557","auto",NA,NA,NA,NA,NA
"270","2019-05-06 11:53:24-03","UFU","HUFU","9343","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Romero, R.; Nakajima, J.N.; Oliveira, R.C.; Oliveira, P.E.A.M. & Schiavini, I.","2418",NA,"Brasil","Parque Nacional da Serra da Canastra, Estrada para Sacramento, ca. de 2 km da sede administrativa.",NA,"Arbusto, ca. 1,5 m. Brácteas marrons, corola e estigma róseos.; Campo rupestre.","HUFU00058011","HUFU00058011","1995","Minas Gerais","07","15","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,"Nakajima, J.N.",NA,"1998","05",NA,NA,"57119","auto",NA,NA,NA,NA,NA
"271","2020-08-04 12:47:41-03","UFU","HUFU","42982","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Arantes, A.A.A.; Nakajima, J.N.; Romero, R.; Rezende, T.M. & Hattori, E.K.O.","1520",NA,"Brasil","Regiao da Represa de Furnas, Estrada para Pedreira Souza, ca. de 2 km da Rodovia MG 050.",NA,"Subarbusto ca. de 0,50 m. Capítulos creme.","HUFU00058009","HUFU00058009","2005","Minas Gerais","09","30",NA,NA,NA,NA,"Nakajima, J.N.",NA,"2016","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-05-06 11:53:24-03","UFU","HUFU","63765","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Franco, I.M.; Marques, D.; Araújo, I.M. & Silva, K.R.","1055",NA,"Brasil","Parque Estadual do Biribiri, Mata de Revalino.",NA,"Arbusto. Caule ferrugíneo. Invólucro verde claro, flores rancas, com odor adocicado. anteras nigrescentes.; Borda de mata na beira da estrada.","HUFU00046680","HUFU00046680","2012","Minas Gerais","06","28","Diamantina","-43.573889","-18.166667","1173","Quaresma, A.S.","1173","2012","07","-43.573889","-18.166667",NA,NA,NA,NA,NA,NA,NA
"273","2019-05-06 11:53:24-03","UFU","HUFU","64319","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hattori, E.K.O.; Júnior, M. & Lau, B.L.","1434",NA,"Brasil","Pico das Almas",NA,"Subarbusto, ca. 1 m alt. Brácteas involucrais creme, corola creme.; Campo rupestre, solo arenoso, próximo a afloramentos rochosos.","HUFU00046681","HUFU00046681","2011","Bahia","09","05","Rio de Contas","-41.938333","-13.520833","1458","Hattori, E.K.O.","1458","2012","04","-41.938333","-13.520833",NA,NA,NA,NA,NA,NA,NA
"274","2019-05-06 11:53:24-03","UFU","HUFU","64321","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hattori, E.K.O.; Júnior, M. & Lau, B.L.","1436",NA,"Brasil","Pico das Almas",NA,"Subarbusto, ca. 1 m alt. Brácteas involucrais esverdeadas, corola e ramos do estilete creme.; Campo rupestre, solo arenoso, em afloramentos rochosos.","HUFU00046682","HUFU00046682","2011","Bahia","09","05","Rio de Contas","-41.950278","-13.511111","1454","Hattori, E.K.O.","1454","2012","04","-41.950278","-13.511111",NA,NA,NA,NA,NA,NA,NA
"275","2019-05-06 11:53:24-03","UFU","HUFU","67426","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Franco, I.M.; Moura, L.L. & Silva, K.R.","1256",NA,"Brasil","Parque Estadual do Biribiri, Mata de Rivalino.",NA,"Arvoreta em fenda de rocha na beira da estrada. Capítulo com invólucro verde. Flores jovens brancas com papus branco. Flores passadas verdes, com papus rosa.; Mata ciliar.","HUFU00046678","HUFU00046678","2013","Minas Gerais","07","31","Diamantina","-43.583333","-18.161111","1109",NA,"1109",NA,NA,"-43.583333","-18.161111",NA,NA,NA,NA,NA,NA,NA
"276","2019-05-06 11:53:24-03","UFU","HUFU","70229","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Antar, G.M.; Escaramai, M.; Kubo, M.T.; Sano, P.T. & Baleeiro, P.","71",NA,"Brasil","Parque Nacional da Serra do Cipó, Trilha para a Cachoeira da Capivara.",NA,"Arbusto ca. 1,7 m alt. Folhas discolores com a face abaxial mais clara. Capítulos alvos.; Mata ciliar pouco fechada. Solo argilo-arenoso.","HUFU00046675","HUFU00046675","2012","Minas Gerais","07","05","Santana do Riacho","-43.521944","-19.226667","1300","Antar, G.M.","1300","2012","08","-43.521944","-19.226667",NA,NA,NA,NA,NA,NA,NA
"277","2019-05-06 11:53:24-03","UFU","HUFU","70717","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Contro, F.L.; Romero, R.; Versiane, A.F.A.; Fontelas, J.C. & Vital, L.P.","103",NA,"Brasil","Serra do cipó, Estrada para Conceicao do Mato Dentro, proximo ao trevo para Morro do Pilar.",NA,"Arbusto a arvreta, 1,2m altura. Bracteas involucrais verdes, corola e ramos do estilete brancos.; Campo rupestre.","HUFU00070748","HUFU00070748","2015","Minas Gerais","07","01",NA,"-43.505556","-19.226111","1354","Contro, F.L.","1354","2015","08","-43.505556","-19.226111",NA,NA,NA,NA,NA,NA,NA
"278","2019-05-06 11:53:24-03","UFU","HUFU","70735","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Contro, F.L.; Romero, R.; Versiane, A.F.A.; Fontelas, J.C. & Vital, L.P.","121",NA,"Brasil","Serra do cipó, Estrada para Morro do Pilar, aprox. Km 205.",NA,"Arbusto, 1-1,2m altura. Bracteas involucrais verdes com apice rosado ou avermelhado, corola e ramos do estilete brancos.; Proximo a curso de água.","HUFU00070744","HUFU00070744","2015","Minas Gerais","07","01",NA,NA,NA,NA,"Contro, F.L.",NA,"2015","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-05-10 16:39:37-03","UFU","HUFU","70770","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Contro, F.L.; Romero, R.; Versiane, A.F.A.; Fontelas, J.C. & Vital, L.P.","156",NA,"Brasil","Serra do cipó, RPPN Brumas do Espinhaco, estrada para a sede a aprox. 400m da porteira.",NA,"Subarbusto, 0,8m altura. Bracteas involucrais verdes. Botoes florais.; Campo rupestre.","HUFU00070507",NA,"2015","Minas Gerais","07","03",NA,"-43.706944","-19.064722","1174","Nakajima, J.N.","1174","2019","04","-43.706944","-19.064722",NA,NA,NA,NA,NA,NA,NA
"280","2019-05-06 11:53:24-03","UFU","HUFU","61100","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Guarçoni, E.; Sartori, M.A.","1340",NA,"Brasil","Serra do Sapo",NA,"Subarbusto terrestre com flores de odor adocicado. Ramos terminais vináceos. folhas verdes, áperas. Inflorescência roxa.","HUFU00070749","HUFU00070749","2008","Minas Gerais","06","18","Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344",NA,"Contro, F.L.",NA,"2015","08",NA,NA,"60318","auto",NA,NA,NA,NA,NA
"281","2019-05-06 11:53:24-03","UFU","HUFU","63763","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Franco, I.M.; Marques, D.; Araújo, I.M. & Silva, K.R.","1053",NA,"Brasil","Parque Estadual do Biribiri, Mata de Revalino.",NA,"Arbusto. Invólucro esverdeado, flores brancas, anteras vináceas.; Borda de mata na beira da estrada.","HUFU00046679","HUFU00046679","2012","Minas Gerais","06","28","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Quaresma, A.S.",NA,"2012","07",NA,NA,"101169","auto",NA,"24",NA,NA,NA
"282","2019-05-06 11:53:24-03","UFU","HUFU","24551","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","68261",NA,"Brasil","Rodovia Guinda - Conselheiro da Mata, Próximo do km21.",NA,"Apoiante, ca. 1,5 m. Capítulo alvo.; Campo rupestre em paredões rochosos.","HUFU00046676","HUFU00046676","1998","Minas Gerais","07","25","Diamantina","-43.6002998352051","-18.2493991851807",NA,"Robinson, H.",NA,"1998",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA
"283","2019-05-06 11:53:24-03","UFU","HUFU","71531","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Martinelli, G.; Távora, A.","2743",NA,"Brasil","Serra do Caraça, Próximo ao Pico do Sol.",NA,"Heliófila, saxícola; folhas verde-discolor; capítulos alvacentos.","HUFU00071804","HUFU00071804","1977","Minas Gerais","07","20","Santa Bárbara","-43.4152984619141","-19.959400177002","2000","Esteves, R.L.","2000","2006","01",NA,NA,"33136","auto",NA,"24",NA,NA,NA
"284","2019-05-06 11:53:24-03","UFU","HUFU","67235","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Fernandes, M.G.C.; et al.","1492",NA,"Brasil","Brumas do Espinhaço e Ermo do Gerais, BrumPPN. Ponto106 637362 7894769 1233 m.",NA,"Flores brancas e quando jovens, rubras.; Arbustivo Cerrado Campo rupestre. Levantamento florístico do RPPN.","HUFU00046683","HUFU00046683","2012","Minas Gerais","07","10","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Nakajima, J.N.",NA,"2013","02",NA,NA,"26557","auto",NA,NA,NA,NA,NA
"285","2019-05-06 11:53:24-03","UFU","HUFU","56623","S","Plantae",NA,NA,"Asteraceae","Koanophyllon","adamantium","Koanophyllon adamantium","(Gardner) R.M.King & H.Rob.","Souza, V.C.; Capellari-Júnior, L.; Souza, J.P. & Scalon, V.R.","11651",NA,"Brasil","Serra do Cipó, Fazenda Cachoeira da Capivara.",NA,"Arbusto, ca. 1 m. Flores alvas.; Campo arenoso com aforamento rochoso.","HUFU00070743","HUFU00070743","1996","Minas Gerais","07","04","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"Contro, F.L.",NA,"2016","03",NA,NA,"26557","auto",NA,NA,NA,NA,NA
