"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","infraspecificEpithet","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"826","2013-10-07 16:22:00-03","MO","MOBOT","3173238","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","Saúl Altamirano","Altamirano Azurduy 3516","2006","8","27","South America","Bolivia","Beni","Bosque alto de tierra firme intervenido.","-64.405","-13.1680556",NA,NA,NA,NA,"M. Nee",NA,NA,NA,"173.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"827","2011-08-15 09:33:00-03","MO","MOBOT","3177750","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","José R. Pirani","Pirani 1186","1985","10","10","South America","Brazil","Mato Grosso","Mun. Sta. Terezinha, perto da cidade, em pequena elevação à margem do Rio Araguaia. Solo arenoso claro. Formação vegetacional é localmente chamada de cerrado.","-50.5","-10.41666",NA,NA,NA,NA,"Ronald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2011-08-15 09:33:00-03","MO","MOBOT","3177746","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus","Planch.","José R. Pirani","Pirani 1186","1985","10","10","South America","Brazil","Mato Grosso","Mun. Sta. Terezinha, perto da cidade, em pequena elevação à margem do Rio Araguaia. Solo arenoso claro. Formação vegetacional é localmente chamada de cerrado.","-50.5","-10.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2009-08-25 00:00:00-03","MO","MOBOT","3171075","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Howard S. Irwin|Thomas R. Soderstrom","Irwin 5123","1964","8","14","South America","Brazil","Distrito Federal","Cerrado, Brasília, Near science center of University. Occasional.",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,"700.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2008-05-27 22:02:00-03","MO","MOBOT","3168045","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","James A. Ratter","Ratter 3699","1976",NA,NA,"South America","Brazil","Distrito Federal","Close to the campus of the University of Brasília.",NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2009-07-31 07:05:00-03","MO","MOBOT","3170224","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","George Eiten|Liene T. Eiten","Eiten 5375",NA,NA,NA,"South America","Brazil","Maranhão","Município de Loreto: Fazenda Morros, ca. 35 km SSE of Loreto. Near main house of ranch in Chapada de Tuncunzinho, an open cerrado woodland (locally called chapada), almost completely deciduous at this season.",NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2009-08-25 00:00:00-03","MO","MOBOT","3170540","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6301","1964","9","25","South America","Brazil",NA,"Vicinity of Xavantina, Mato Grosso.",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2009-10-21 07:13:00-02","MO","MOBOT","3170634","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36687","1972","3","6","South America","Brazil","Bahia","Espigão Mestre. ca. 100km WSW of Barreiras; sandy campo with scattered trees and shrubs.",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,"760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2011-03-22 12:00:00-03","MO","MOBOT","3170684","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Ludwig Riedel","Riedel 994","1821",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"R.L. Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2009-10-24 06:22:00-02","MO","MOBOT","3170988","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","George Eiten|Liene T. Eiten","Eiten 5389","1963","8","22","South America","Brazil","Maranhão","Municipio de Loreto: ca. 35 km SSE of city of Loreto. Fazenda Morros, 200 m N of house at Sambaíba.","-45.03333","-7.38333",NA,NA,NA,NA,"G.T. Prance",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2009-08-25 00:00:00-03","MO","MOBOT","3171039","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6436","1964","9","29","South America","Brazil",NA,"Vicinity of Garapú, Mato Grosso.","-52.56666","-13.2",NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2013-02-11 16:00:00-02","MO","MOBOT","3171336","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","Maguire 56133","1963","8","12","South America","Brazil","Goiás","Estados Pará, Goiás, Mato Grosso, 100 km south of Guara, Belem-Brasilia Highway.",NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,"152.40000000","243.84000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2011-08-18 12:18:00-03","MO","MOBOT","3171684","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","George Gardner","Gardner 816","1841",NA,NA,"South America","Brazil",NA,"Piauby merid,",NA,NA,NA,NA,NA,NA,NA,NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"839","2008-05-27 22:02:00-03","MO","MOBOT","3171986","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Gert G. Hatschbach","Hatschbach 40057","1977","7","24","South America","Brazil","Goiás","Rod. Jatai-Caiaponia, km 10 (mun. Jatai)",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2012-04-20 15:36:00-03","MO","MOBOT","3172039","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Robert J.A. Goodland","Goodland 55","1965","9","24","South America","Brazil","São Paulo","Campo cerrado.",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2008-05-27 22:02:00-03","MO","MOBOT","3172062","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","James A. Ratter","Ratter 2145","1968",NA,NA,"South America","Brazil",NA,"Flora of Mato Grosso. 2 km E. of the Base Camp of the Expedition. (Base Camp c. 270 km N. of Xavantina).","-51.86666","-12.9",NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2011-02-23 09:58:00-03","MO","MOBOT","3172189","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Anders F. Regnell","Regnell 396","1848","10","17","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2009-07-31 07:05:00-03","MO","MOBOT","3172477","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","George Eiten|Liene T. Eiten","Eiten 5389","1963","8","22","South America","Brazil","Maranhão","Municipio de Loreto: ca. 35 km SSE of city of Loreto. Fazenda Morros, 200 m N of house at Sambaíba. Slightly degraded cerradão (locally called chapada) of trees 3-10 m tall spaces serveral meters apart, plus scattered shrubs 1/2-2 m tall. At this date only some tree species in leaf.","-45.03333","-7.38333",NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2008-05-27 22:02:00-03","MO","MOBOT","3172693","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","James A. Ratter","Ratter 3501","1976",NA,NA,"South America","Brazil","Distrito Federal","Fazenda Agua Limpa(University of Brasília field station), near Vargem Bonita, ca. 18 km. SSw of Brasília TV tower.",NA,NA,NA,NA,NA,NA,"Ronald Liesne",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2014-12-21 13:43:00-02","MO","MOBOT","3172831","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 5391","1980",NA,NA,"South America","Brazil","Distrito Federal","Córrego Pipiripau.",NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2008-05-27 22:02:00-03","MO","MOBOT","3398535","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Douglas C. Daly|R. Souza","Daly 3941","1984","12","20","South America","Brazil","Amapá","Mun. Mazagão, BR 156, incomplete road toward Monte Dourado. 75-80 km WSW of Macapá, 5-10 km SW of Rio Preto. Terra firme moist forest, hilly terrain.","-51.8","-0.13333",NA,NA,NA,NA,"R. Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2012-12-20 10:13:00-02","MO","MOBOT","3171174","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Taxonomy Class of the Universidade de Brasilia","Taxonomy Class of the Universidade de Brasilia 481","1977","11","9","South America","Brazil","Distrito Federal","Chapada da Contagem, high flat terrain on north side of Ribeirão Contagem, 16 km N of Brasília. Cerrado tree and scrub savanna (few trees over 7 m).","-47.88333","-15.63333",NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2010-11-03 14:07:00-02","MO","MOBOT","100319462","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Maria do Carmo Duarte Macedo","Macedo 5869","2003","11","8","South America","Brazil","Goiás",NA,"-48.5614013671875","-18.1424999237061",NA,NA,NA,NA,"S.F. Smith",NA,"fulvus","Corumbaíba",NA,NA,NA,NA,"40186","auto",NA,NA,NA,NA,NA,"1",NA,NA
"849","2008-05-27 22:02:00-03","MO","MOBOT","3168223","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus suberosus",NA,"Gert G. Hatschbach","Hatschbach 37823","1975","11","24","South America","Brazil","Minas Gerais","Samambaia (mun. Morrinhos).",NA,NA,NA,NA,NA,NA,"R.L. Liesner",NA,"suberosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2008-05-27 22:02:00-03","MO","MOBOT","3168246","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus suberosus",NA,"Howard S. Irwin","Irwin 25654","1970","1","29","South America","Brazil","Minas Gerais","Morro das Pedras. Cerrado. Cerrado and gallery margin, ca. 3o km N.E. of Patrocínio.",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"suberosus",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2013-01-12 05:18:00-02","MO","MOBOT","3168252","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus suberosus",NA,"Peter Clausen","Clausen s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"suberosus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2015-07-17 05:51:00-03","MO","MOBOT","3398365","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Michael J. Balick|J.M. Frazão|Jose Geraldo Alves Vieira|W.S. da Silva","Balick 1584","1983","9","8","South America","Brazil","Goiás","Posto Indígena São José, ca. 20 km west of Tocantinópolis, (FUNAI Reservation--Apinajé Tribe), Mun. Tocantinópolis. Habitat: Disturbed forest with many palm species: Orbignya, Oenocarpus, Syagrus; soil rich in organic matter.","-47.5","-6.5",NA,NA,NA,NA,"R. Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2009-08-25 00:00:00-03","MO","MOBOT","3171075","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Howard S. Irwin|Thomas R. Soderstrom","Irwin 5123","1964","8","14","South America","Brazil","Distrito Federal","Cerrado, Brasília, Near science center of University. Occasional.",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,"700.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2008-05-27 22:02:00-03","MO","MOBOT","3168045","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","James A. Ratter","Ratter 3699","1976",NA,NA,"South America","Brazil","Distrito Federal","Close to the campus of the University of Brasília.",NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2009-07-31 07:05:00-03","MO","MOBOT","3170224","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","George Eiten|Liene T. Eiten","Eiten 5375",NA,NA,NA,"South America","Brazil","Maranhão","Município de Loreto: Fazenda Morros, ca. 35 km SSE of Loreto. Near main house of ranch in Chapada de Tuncunzinho, an open cerrado woodland (locally called chapada), almost completely deciduous at this season.",NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2009-08-25 00:00:00-03","MO","MOBOT","3170540","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6301","1964","9","25","South America","Brazil",NA,"Vicinity of Xavantina, Mato Grosso.",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2009-10-21 07:13:00-02","MO","MOBOT","3170634","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 36687","1972","3","6","South America","Brazil","Bahia","Espigão Mestre. ca. 100km WSW of Barreiras; sandy campo with scattered trees and shrubs.",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,"760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2011-03-22 12:00:00-03","MO","MOBOT","3170684","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Ludwig Riedel","Riedel 994","1821",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"R.L. Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2009-10-24 06:22:00-02","MO","MOBOT","3170988","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","George Eiten|Liene T. Eiten","Eiten 5389","1963","8","22","South America","Brazil","Maranhão","Municipio de Loreto: ca. 35 km SSE of city of Loreto. Fazenda Morros, 200 m N of house at Sambaíba.","-45.03333","-7.38333",NA,NA,NA,NA,"G.T. Prance",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2009-08-25 00:00:00-03","MO","MOBOT","3171039","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Howard S. Irwin|Thomas R. Soderstrom","Irwin 6436","1964","9","29","South America","Brazil",NA,"Vicinity of Garapú, Mato Grosso.","-52.56666","-13.2",NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,"300.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2013-02-11 16:00:00-02","MO","MOBOT","3171336","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Bassett Maguire|João Murça Pires|Celia K. Maguire|Nilo T. Silva","Maguire 56133","1963","8","12","South America","Brazil","Goiás","Estados Pará, Goiás, Mato Grosso, 100 km south of Guara, Belem-Brasilia Highway.",NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,"152.40000000","243.84000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2011-08-18 12:18:00-03","MO","MOBOT","3171684","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","George Gardner","Gardner 816","1841",NA,NA,"South America","Brazil",NA,"Piauby merid,",NA,NA,NA,NA,NA,NA,NA,NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"863","2008-05-27 22:02:00-03","MO","MOBOT","3171986","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Gert G. Hatschbach","Hatschbach 40057","1977","7","24","South America","Brazil","Goiás","Rod. Jatai-Caiaponia, km 10 (mun. Jatai)",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2012-04-20 15:36:00-03","MO","MOBOT","3172039","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Robert J.A. Goodland","Goodland 55","1965","9","24","South America","Brazil","São Paulo","Campo cerrado.",NA,NA,NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2008-05-27 22:02:00-03","MO","MOBOT","3172062","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","James A. Ratter","Ratter 2145","1968",NA,NA,"South America","Brazil",NA,"Flora of Mato Grosso. 2 km E. of the Base Camp of the Expedition. (Base Camp c. 270 km N. of Xavantina).","-51.86666","-12.9",NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2011-02-23 09:58:00-03","MO","MOBOT","3172189","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Anders F. Regnell","Regnell 396","1848","10","17","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2009-07-31 07:05:00-03","MO","MOBOT","3172477","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","George Eiten|Liene T. Eiten","Eiten 5389","1963","8","22","South America","Brazil","Maranhão","Municipio de Loreto: ca. 35 km SSE of city of Loreto. Fazenda Morros, 200 m N of house at Sambaíba. Slightly degraded cerradão (locally called chapada) of trees 3-10 m tall spaces serveral meters apart, plus scattered shrubs 1/2-2 m tall. At this date only some tree species in leaf.","-45.03333","-7.38333",NA,NA,NA,NA,"E. Forero",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2008-05-27 22:02:00-03","MO","MOBOT","3172693","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","James A. Ratter","Ratter 3501","1976",NA,NA,"South America","Brazil","Distrito Federal","Fazenda Agua Limpa(University of Brasília field station), near Vargem Bonita, ca. 18 km. SSw of Brasília TV tower.",NA,NA,NA,NA,NA,NA,"Ronald Liesne",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2014-12-21 13:43:00-02","MO","MOBOT","3172831","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Ezechias P. Heringer|Tarciso S. Filgueiras|Roberta C. de Mendonça|B.A.S. Pereira|Anajúlia E. Heringer Salles|F. Silva","Heringer 5391","1980",NA,NA,"South America","Brazil","Distrito Federal","Córrego Pipiripau.",NA,NA,NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2008-05-27 22:02:00-03","MO","MOBOT","3398535","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Douglas C. Daly|R. Souza","Daly 3941","1984","12","20","South America","Brazil","Amapá","Mun. Mazagão, BR 156, incomplete road toward Monte Dourado. 75-80 km WSW of Macapá, 5-10 km SW of Rio Preto. Terra firme moist forest, hilly terrain.","-51.8","-0.13333",NA,NA,NA,NA,"R. Liesner",NA,"fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2012-12-20 10:13:00-02","MO","MOBOT","3171174","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Taxonomy Class of the Universidade de Brasilia","Taxonomy Class of the Universidade de Brasilia 481","1977","11","9","South America","Brazil","Distrito Federal","Chapada da Contagem, high flat terrain on north side of Ribeirão Contagem, 16 km N of Brasília. Cerrado tree and scrub savanna (few trees over 7 m).","-47.88333","-15.63333",NA,NA,NA,NA,"Ronald Liesner",NA,"fulvus",NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2010-11-03 14:07:00-02","MO","MOBOT","100319462","PreservedSpecimen","Plantae",NA,NA,"Connaraceae","Connarus","suberosus","Connarus suberosus fulvus","(Planch.) Forero","Maria do Carmo Duarte Macedo","Macedo 5869","2003","11","8","South America","Brazil","Goiás",NA,"-48.5614013671875","-18.1424999237061",NA,NA,NA,NA,"S.F. Smith",NA,"fulvus","Corumbaíba",NA,NA,NA,NA,"40186","auto",NA,NA,NA,NA,NA,"1",NA,NA
