"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","relatedCatalogItem","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","fieldNumber"
"367","2020-09-12 05:00:02-03","US","US","2123383","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"R. Reitz","5223","1953","1","26","South America - Neotropics","Brazil","Santa Catarina",NA,NA,NA,"US01871839","L.","Mafra","-49.8053016662598","-26.111400604248","US01871839_01 US01871839_02","750",NA,NA,NA,NA,NA,NA,"66490","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"368","2020-09-12 05:00:02-03","US","US","2370124","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"G. Hatschbach","3375","1954","1","5","South America - Neotropics","Brazil","Paraná","Fda Mte Alegre",NA,NA,"US01871813","L.","Tibagi","-50.4136009216309","-24.5093994140625","US01871813_01 US01871813_02",NA,NA,NA,NA,NA,NA,NA,"56988","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"369","2020-09-12 05:00:02-03","US","US","2561833","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"R. Reitz & D. Klein","13703","1962","10","27","South America - Neotropics","Brazil","Santa Catarina",NA,NA,NA,"US01871827","L.","Matos Costa","-51.1483001708984","-26.4731006622314","US01871827_01 US01871827_02","800",NA,NA,NA,NA,NA,NA,"17656","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"370","2020-09-12 05:00:02-03","US","US","2578688A","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"R. Reitz & D. Klein","4877","1957","9","7","South America - Neotropics","Brazil","Santa Catarina","Campo Novo",NA,NA,"US01871830","L.","Mafra","-49.8053016662598","-26.111400604248","US01871830_01 US01871830_02","800",NA,NA,NA,NA,NA,NA,"66490","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"371","2020-09-12 05:00:02-03","US","US","2266560","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"L. Smith & R. Reitz","10259","1957","1","17","South America - Neotropics","Brazil","Santa Catarina","13 km northeast of São Joaquim on the road to Cruzeiro",NA,NA,"US01871832","L.","São Joaquim","-49.9317016601562","-28.2938995361328","US01871832_01 US01871832_02","1100","1200",NA,NA,NA,NA,NA,"48290","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"372","2020-09-12 05:00:02-03","US","US","2339776","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"R. Braga","580","1954","3","30","South America - Neotropics","Brazil","Paraná",NA,NA,NA,"US01871812","L.","Lapa","-49.7158012390137","-25.7696990966797","US01871812_01 US01871812_02",NA,NA,NA,NA,NA,NA,NA,"49965","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"373","2020-09-12 05:00:02-03","US","US","2557374","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"G. Hatschbach","19723","1968","9","15","South America - Neotropics","Brazil","Paraná","Rio Passa Dois",NA,NA,"US01871801","L.","Lapa","-49.7158012390137","-25.7696990966797","US01871801_01 US01871801_02",NA,NA,NA,NA,NA,NA,NA,"49965","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"374","2020-09-12 05:00:02-03","US","US","3173930","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"D. R. Brunner, R. Duré & W. Buck","945","1984","10","16","South America","Paraguay","Alto Parana","Depto. Alto Parana: Reserva Itabó de Itaipu Binacional.",NA,NA,"US03333483","L.",NA,"-54.5","-25.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"375","2020-09-12 05:00:02-03","US","US","2561836","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"R. M. Klein","3617","1962","12","9","South America - Neotropics","Brazil","Santa Catarina",NA,NA,NA,"US01871822","L.","Matos Costa","-51.1483001708984","-26.4731006622314","US01871822_01 US01871822_02","1200",NA,NA,NA,NA,NA,NA,"17656","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"376","2020-09-12 05:00:02-03","US","US","1339544","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"Widgren","735","1905","1","18","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01871798","L.",NA,NA,NA,"US01871798_01 US01871798_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"377","2020-09-12 05:00:02-03","US","US","2266547","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"L. Smith & R. Reitz","8909","1956","12","20","South America - Neotropics","Brazil","Santa Catarina","South of Pôrto União on the road to Matos Costa (42 km). 35 km from UN",NA,NA,"US01871835","L.","Porto União","-51.0783004760742","-26.2381000518799","US01871835_01 US01871835_02","1200",NA,NA,NA,NA,NA,NA,"41804","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"378","2020-09-12 05:00:02-03","US","US","2143801","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"A. A. Beetle","1525","1952","7","9","South America - Neotropics","Brazil","Rio Grande do Sul","Vicinity of Vacaria",NA,NA,"US01871851","L.",NA,NA,NA,"US01871851_01 US01871851_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"379","2020-09-12 05:00:02-03","US","US","2518848","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"L. Dombrowski & Y. S. Kuniyoshi","1999","1966","11",NA,"South America - Neotropics","Brazil","Paraná","Rodovia do Café, km 40. Curitiba - Ponta Grossa",NA,NA,"US01871804","L.",NA,NA,NA,"US01871804_01 US01871804_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"380","2020-09-12 05:00:02-03","US","US","2561835","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"R. Reitz & D. Klein","13974","1962","11","17","South America - Neotropics","Brazil","Santa Catarina","Morro do Pinheiro Seco",NA,NA,"US01871820","L.","Lages","-50.326099395752","-27.8160991668701","US01871820_01 US01871820_02","950",NA,NA,NA,NA,NA,NA,"70701","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"381","2020-09-12 05:00:02-03","US","US","3309886","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"G. Hatschbach & E. L. Barbosa","60632","1994","4","17","South America - Neotropics","Brazil","Rio Grande do Sul","Rod. RS-110, próximo ao trevo para Taínhas",NA,NA,"US01871850","L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525","US01871850_01 US01871850_02",NA,NA,NA,NA,NA,NA,NA,"76715","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"382","2020-09-12 05:00:02-03","US","US","1471686","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"A. Chase","9881","1925","5","20","South America - Neotropics","Brazil","São Paulo","Serra da Mantiqueira",NA,NA,"US01871794","L.","Campos do Jordão","-45.5900001525879","-22.7299995422363","US01871794_01 US01871794_02","1600",NA,NA,NA,NA,NA,NA,"21048","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"383","2020-09-12 05:00:02-03","US","US","2561844","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"R. Reitz & D. Klein","16313","1963","9","15","South America - Neotropics","Brazil","Santa Catarina","Morro do Pinheiro",NA,NA,"US01871818","L.","Lages","-50.326099395752","-27.8160991668701","US01871818_01 US01871818_02","950",NA,NA,NA,NA,NA,NA,"70701","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"384","2020-09-12 05:00:02-03","US","US","2466775","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"H. d. F. Leitão","252","1961","3","28","South America - Neotropics","Brazil","Paraná","Auto-estrada Curitiba-Campo Largo, km 19",NA,NA,"US01871807","L.",NA,NA,NA,"US01871807_01 US01871807_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"385","2020-09-12 05:00:02-03","US","US","2440391","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"E. A. Moreira","7","1960","11",NA,"South America - Neotropics","Brazil","Paraná","Estrada Curitiba-Ponta Grossa. Serra de S. Luiz",NA,NA,"US01871808","L.",NA,NA,NA,"US01871808_01 US01871808_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"386","2020-09-12 05:00:02-03","US","US","2283769","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"T. Pederson","4319","1959","11","16","South America","Paraguay","Misiones","Estancia La Soledad. Santiago, Dep. Misiones.",NA,NA,"US03333484","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"387","2020-09-12 05:00:02-03","US","US","1339546","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"A. Regnell","II 10","1864","10","4","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,"US01871797","L.","Caldas","-46.386100769043","-21.9235992431641","US01871797_01 US01871797_02",NA,NA,NA,NA,NA,NA,NA,"25710","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"388","2020-09-12 05:00:02-03","US","US","2561832","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"R. Reitz & D. Klein","13498","1962","10","25","South America - Neotropics","Brazil","Santa Catarina","Campo Alto",NA,NA,"US01871828","L.","Santa Cecília","-50.4268989562988","-26.9608001708984","US01871828_01 US01871828_02","1200",NA,NA,NA,NA,NA,NA,"37034","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"389","2020-09-12 05:00:02-03","US","US","2370148","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"G. Hatschbach","7320","1960","10","2","South America - Neotropics","Brazil","Paraná","Ribeirão da Fazenda",NA,NA,"US01871810","L.","Rio Negro","-49.7975006103516","-26.1058006286621","US01871810_01 US01871810_02",NA,NA,NA,NA,NA,NA,NA,"31514","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"390","2020-09-12 05:00:02-03","US","US","2518896","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"L. Dombrowski & Y. Saito","2260","1967","1","6","South America - Neotropics","Brazil","Paraná","Rodovia do Café Km 60 (Curitiba-Ponta Grossa)",NA,NA,"US01871803","L.",NA,NA,NA,"US01871803_01 US01871803_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"391","2020-09-12 05:00:02-03","US","US","762629","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"J. N. Rose & P. G. Russell","20536","1915","7","26","South America - Neotropics","Brazil",NA,"Vicinity of Itatiaya",NA,NA,"US01871795","L.",NA,NA,NA,"US01871795_01 US01871795_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"392","2020-09-12 05:00:02-03","US","US","2561837","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"R. M. Klein","3774","1962","12","11","South America - Neotropics","Brazil","Santa Catarina","Campo Novo",NA,NA,"US01871821","L.","Mafra","-49.8053016662598","-26.111400604248","US01871821_01 US01871821_02","750",NA,NA,NA,NA,NA,NA,"66490","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"393","2020-09-12 05:00:02-03","US","US","2266554","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"L. Smith, R. Reitz & O. Sufridini","9455","1956","12","26","South America - Neotropics","Brazil","Santa Catarina","Fazenda Campo São Vicente, 24 km West of Campo Erê",NA,NA,"US01871833","L.","Chapecó","-52.6183013916016","-27.096399307251","US01871833_01 US01871833_02","900","1000",NA,NA,NA,NA,NA,"22671","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"394","2020-09-12 05:00:02-03","US","US","22666545","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"L. Smith & R. Reitz","8645","1956","12","17","South America - Neotropics","Brazil","Santa Catarina","East fo Valões (Irineópolis) on the road to Canoinhas",NA,NA,"US01871836","L.","Porto União","-51.0783004760742","-26.2381000518799","US01871836_01 US01871836_02","750",NA,NA,NA,NA,NA,NA,"41804","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"395","2020-09-12 05:00:02-03","US","US","2266569","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"L. Smith & R. M. Klein","11228","1957","2","11","South America - Neotropics","Brazil","Santa Catarina","2 km east of Indios",NA,NA,"US01871831","L.","Lages","-50.326099395752","-27.8160991668701","US01871831_01 US01871831_02","800","900",NA,NA,NA,NA,NA,"70701","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"396","2020-09-12 05:00:02-03","US","US","3429649","PreservedSpecimen","Plantae",NA,"Polygalales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"R. Wasum","1172","2001","10","13","South America - Neotropics","Brazil","Rio Grande do Sul","Estrada para Cambará do Sul",NA,NA,"US01871842","L.","São Francisco de Paula","-50.5835990905762","-29.4480991363525","US01871842_01 US01871842_02","830",NA,NA,NA,NA,NA,NA,"76715","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA,NA
"397","2020-09-02 16:38:11-03","Cenargen","CEN","71886","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","J. F. B. Pastore","Ernestino de S. Gomes Guarino","1082","2006","06","13",NA,"Brasil","RS","Fazenda Zamban.","Exsicatas",NA,"CEN00071886","L.","ESMERALDA","-51.190277","-28.054444","CEN00071886",NA,NA,NA,"2010","02","-51.190277","-28.054444",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"398","2020-09-02 16:38:11-03","Cenargen","CEN","66321","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","J. F. B. Pastore","Aécio Amaral-Santos","2821","2005","12","04",NA,"Brasil","SC","Margem da BR - 116, entre Capão Alto e Lages.","Exsicatas",NA,"CEN00066321","L.","CAPÃO ALTO","-50.658333","-28.068333","CEN00066321",NA,NA,NA,"2010","02","-50.658333","-28.068333",NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA
"399","2020-09-02 16:38:11-03","Cenargen","CEN","29318","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","E. M. Grondona","Antônio Krapovickas - IBONE","3442","1947","05","10",NA,"Brasil",NA,"Argentina. Buenos Aires, Cerro Bachicha, Departamento de Balcarce.","Exsicatas","Alt. S. Mar. +/- 250 m. Doação Ex Herbário A. Krapovickas.","CEN00029318","L.",NA,NA,NA,"CEN00029318",NA,NA,NA,"1947",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"400","2020-09-02 16:38:11-03","Cenargen","CEN","82961","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","J. F. B. Pastore","Ernestino de S. Gomes Guarino","1158","2006","10","19",NA,"Brasil","SC","Margem direita da BR -116, sentido Lages (SC) - Vacaria (RS), cerca de 1 km após o posto dos Porongos.","Exsicatas",NA,"CEN00082961","L.","CAPÃO ALTO","-50.5119018554688","-27.9368991851807","CEN00082961",NA,NA,NA,"2014","02",NA,NA,"41668","auto",NA,NA,NA,NA,"3",NA,NA,NA,NA
"401","2020-09-02 16:38:11-03","Cenargen","CEN","46529","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","J. F. B. Pastore","Alan Sciamarelli","26550","1992","06","09",NA,"Brasil","SP","Pico do Itapeva.","Exsicatas",NA,"CEN00046529","L.","CAMPOS DO JORDAO","-45.5900001525879","-22.7299995422363","CEN00046529",NA,NA,NA,"2003","06",NA,NA,"21048","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"402","2020-09-02 16:38:11-03","Cenargen","CEN","46518","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","J. F. B. Pastore","Luís Carlos Bernacci",NA,"1990","08","29",NA,"Brasil","SP","Fazenda São Vicente. Mata.","Exsicatas","Flores com ápice do estandante roxo-lilás. UEC Nº 24.513.","CEN00046518","L.","SAO PAULO","-46.6300010681152","-23.5400009155273","CEN00046518 CEN00046518_1",NA,NA,NA,"2010","09",NA,NA,"53584","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"403","2019-12-09 17:30:42-03","UFPR","EFC","15639","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Souza, I.","Souza, I.",NA,"2017","04","26",NA,"Brasil","Santa Catarina","Morro da igreja",NA,"Erva 10cm, flores lilás. Crescendo em estrada de chão. Estepe Gramíneo-Lenhosa ","EFC015639","L.","Urubici","-48.9929","-25.9022",NA,"1700","1700",NA,"2017","06","-48.9929","-25.9022",NA,NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"404","2019-12-09 17:30:42-03","UFPR","EFC","8738","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Hatschbach, G.","Hatschbach, G.; Ziller, S.R.","68910","1999","02","04",NA,"Brasil","Paraná","Rodovia BR-277, próximo do Haras Valente",NA,"Herbácea ereta, flores creme. Campo limpo, orla de brejo.","EFC008738","L.","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"1999","03",NA,NA,"35166","auto",NA,"01",NA,NA,NA,NA,NA,NA,NA
"405","2019-11-13 11:29:12-03","USP","SPF","105437","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Grondona, EM","Krapovickas, A","3442","1947","05","10","Southern America","Argentina","Buenos Aires",NA,NA,NA,"SPF00105437","L.","Balcarce",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2019-11-13 11:29:12-03","USP","SPF","65242","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Anônimo","Krapovickas, A","42039","1988","01","16",NA,"Brasil","Santa Catarina","6 Km de Lages, camino a Painel.",NA,NA,"SPF00065242","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-11-13 11:29:12-03","USP","SPF","31707","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis brasiliensis","Marques, MC","Giulietti, AM","1039","1983","07","19",NA,"Brasil","São Paulo","Reserva do Horto Florestal.",NA,NA,"SPF00031707","L.","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1998","04",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA
"408","2019-11-13 11:29:12-03","USP","SPF","31707","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis brasiliensis","Marques, MC","Giulietti, AM","1039","1983","07","19",NA,"Brasil","São Paulo","Reserva do Horto Florestal.",NA,NA,"SPF00031707","L.","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"1998","04",NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,"brasiliensis",NA
"409","2019-10-07 09:29:45-03","UEFS","HUEFS","104931","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","J.F.B.Pastore","Machado, M.","605","2005","11","24",NA,"Brasil","Rio Grande do Sul","sudoeste de Garibaldi, estrada para Carlos Barbosa, daí estrada para Barão, 5.5 km após Barão entrada à direita para Poço de Antas, ca. 6 km nesta estrada (ca. 1 km após passar a vila de Campestre Alto), afloramentos planos de rocha à direita da estrada, circundado por vegetação arbustiva.",NA,NA,"HUEFS0104931","L.","Barão","-51.541111","-29.429167","HUEFS0104931","470","470",NA,"2007","05","51W32'28''","29S25'45''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-10-07 09:29:45-03","UEFS","HUEFS","104928","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","J.F.B.Pastore","Machado, M.","602","2005","11","23",NA,"Brasil","Rio Grande do Sul","RS-453, ca. 7.4 km a leste do entroncamento da RS-453 com a RS-020, afloramentos de granito ao sul da estrada.",NA,NA,"HUEFS0104928","L.","Cambará do Sul","-50.235556","-29.298611","HUEFS0104928","940","940",NA,"2007","05","50W14'8''","29S17'55''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"411","2019-10-07 09:29:45-03","UEFS","HUEFS","105062","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","J.F.B.Pastore","Machado, M.","736","2005","12","10",NA,"Brasil","Rio Grande do Sul","de Criúva pega-se estrada de terra para Mulada, após 2.6 km há uma bifurcação - dobra-se à esquerda, após mais 2.5 km chega-se a um camping, dirija-se até a margem do rio e siga uma trilha à esquerda que margeia o rio seguindo na mesma direção da correnteza. Após ca. 1 km chega.se em uma grande cachoeira em um cânion no rio, com afloramentos e paredões rochosos.",NA,NA,"HUEFS0105062","L.","Caxias do Sul","-50.941389","-28.868056","HUEFS0105062","704","704",NA,"2006","08","50W56'29''","28S52'5''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-10-07 09:29:45-03","UEFS","HUEFS","105063","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","J.F.B.Pastore","Machado, M.","737","2005","12","10",NA,"Brasil","Rio Grande do Sul","de Criúva pega-se estrada de terra para Mulada, após 2.6 km há uma bifurcação - dobra-se à esquerda, após mais 2.5 km chega-se a um camping, dirija-se até a margem do rio e siga uma trilha à esquerda que margeia o rio seguindo na mesma direção da correnteza. Após ca. 1 km chega.se em uma grande cachoeira em um cânion no rio, com afloramentos e paredões rochosos.",NA,NA,"HUEFS0105063","L.","Caxias do Sul","-50.941389","-28.868056","HUEFS0105063","704","704",NA,"2007","05","50W56'29''","28S52'5''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"413","2019-10-07 09:29:45-03","UEFS","HUEFS","217193","PreservedSpecimen","Plantae","Angiospermae","Fabales","Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis",NA,"Pastore, J.F.B.","5008","2014","09","12",NA,"Brasil","Santa Catarina","Morro ao lado da cidade.",NA,"Campo úmido.","HUEFS0217193","L.","Pericó",NA,NA,"HUEFS0217193",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"414","2019-01-25 15:36:07-02","IAC","IAC","2554","S","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","M.C.M. Marques","J.E. Rombouts","s/nº","1938","06","15",NA,"Brasil","São Paulo",NA,NA,NA,NA,"L.","Campos do Jordão","-45.5914","-22.7394",NA,NA,NA,NA,"1998","05","-45.5914","-22.7394",NA,NA,NA,"15",NA,NA,NA,NA,NA,NA,NA
"415","2020-07-23 12:19:07-03","CEPLAC","CEPEC","66220","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","E. Grondona","A. Krapovickas","3442","1947","05","10",NA,"Brasil","Argentina","Cerro Bachicha, Departamento de Balcarce.",NA,NA,NA,NA,"buenos aires","-35.3272018432617","-7.72556018829346",NA,NA,NA,NA,NA,NA,NA,NA,"11889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-07-23 12:19:07-03","CEPLAC","CEPEC","39907","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","A. Brade","A. C. Brade","15673","1937","03","01",NA,"Brasil","Rio de Janeiro","Itatiaia. Planalto.",NA,NA,NA,NA,"resende","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,"30/12/1948",NA,NA,NA,NA,NA,NA
"417","2016-08-23 10:23:13-03","NHMLondon","NHM-LONDON-BOT","BM000566208","S","Plantae","Dicotyledones",NA,"Polygalaceae","Polygala","brasiliensis","Polygala brasiliensis","Josef Yngve Valentin Norlind; b.1887; Norlind","Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","6801","1908","10","10",NA,"Brasil",NA,NA,NA,"Habitat: In campo",NA,"L.",NA,"-53.08982","-10.773109",NA,NA,NA,NA,"2007","10","-53.08982","-10.773109",NA,NA,NA,"02",NA,"NHMUK:ecatalogue:555484",NA,NA,NA,NA,NA
