"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"796","2020-02-08 09:46:55-03","NBC","NL-BOTANY","WAG.1930505","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Irwin HS; Souza R; Grear JW; Reis dos Santos R",NA,"1966","06","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1930505 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1930505",NA,NA,"Malpighiales","A.St.-Hil.",NA,NA,NA,"Drainage of the upper Rio Araguaia, Estado de Goiás. Cerrado, ca. 87 km S.E. of Aragarças, Goias.",NA,NA,NA,NA,"NL-WAG1930505",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"797","2020-02-08 09:46:55-03","NBC","NL-BOTANY","WAG.1930506","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Irwin HS; Soderstrom TR",NA,"1964","09","02","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1930506 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1930506",NA,NA,"Malpighiales","A.St.-Hil.",NA,NA,NA,"Planato do Brasil, Distrito Federal, Cerrado, Universidade de Brasília.",NA,NA,NA,NA,"NL-WAG1930506",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"798","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U 0076471","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Plowman TC; et al.",NA,"1980","01","31","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200076471 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0076471",NA,NA,"Malpighiales","A.St.-Hil.",NA,"Goiás",NA,NA,"-48.616667","-3.416667",NA,NA,NA,NA,NA,NA,"-48.616667","-3.416667",NA,NA,NA,"Magnoliopsidae","Uw32322",NA,NA,NA
"799","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U.1275728","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Plowman TC; et al.",NA,"1980","01","31","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275728",NA,NA,"Malpighiales","A.St.-Hil.",NA,"Goiás",NA,NA,"-48.616667","-3.416667",NA,NA,"NL-U1275728",NA,NA,NA,"-48.616667","-3.416667",NA,NA,NA,"Magnoliopsidae","U 0106237",NA,NA,NA
"800","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U.1275738","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Maas PJM; Westra LYT",NA,"1979","10","22","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275738",NA,NA,"Malpighiales","A.St.-Hil.",NA,"Rupununi District",NA,NA,"-59.683333","3.466667",NA,NA,"NL-U1275738",NA,NA,NA,"-59.683333","3.466667",NA,NA,NA,"Magnoliopsidae","U 0106227",NA,NA,NA
"801","2020-02-08 09:46:55-03","NBC","NL-BOTANY","U.1275750","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Jansen-Jacobs MJ; Welle BJH ter; Görts-van Rijn ARA; Ek RC",NA,"1987","11","19","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1275750 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1275750",NA,NA,"Malpighiales","A.St.-Hil.",NA,"Rupununi District",NA,NA,"-59.483333","3.383333",NA,NA,"NL-U1275750",NA,NA,NA,"-59.483333","3.383333",NA,NA,NA,"Magnoliopsidae","U 0106241",NA,NA,NA
"802","2020-02-08 09:46:55-03","NBC","NL-BOTANY","WAG.1930507","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","testaceum","Erythroxylum testaceum","Irwin HS; et al.",NA,"1970","02","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1930507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1930507",NA,NA,"Malpighiales","Peyr.",NA,NA,NA,"Estado de Minas Gerais, Serra da Anta, Rocky hillside, ca. 2km N. of Paracatu.",NA,NA,NA,NA,"NL-WAG1930507",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"803","2020-02-08 09:46:55-03","NBC","NL-BOTANY","WAG.1930508","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","testaceum","Erythroxylum testaceum","Irwin HS; Harley RM; Smith GL",NA,"1971","03","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1930508 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1930508",NA,NA,"Malpighiales","Peyr.",NA,NA,NA,"Planalto do Brasil, Estado de Goiás. Cerrado on sandstone outcrops, with surrounding campo, ca. 21km N. of Alto do Paraíso.",NA,NA,NA,NA,"NL-WAG1930508",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"804","2020-11-04 11:07:11-03","ESALQ","ESA","40861","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20471.0","1997","10","09",NA,"Brasil",NA,NA,"Arbusto, ca. 1 m alt.; flores creme.","ESA040861",NA,"Magnoliophyta",NA,"A.St.-Hil.",NA,"Mato Grosso","Rosário Oeste","Estrada Nova Brasilândia - Marzagão, ca. 65km de Nova Brasilândia. Estrada secundária para a Serra Azul (ca. 2km do seu início). Savana arborizada (cerrado)","-55.14","-14.39",NA,NA,"ESA040861",NA,NA,NA,"-55.14","-14.39",NA,NA,NA,NA,NA,NA,NA,NA
"805","2020-11-04 11:07:12-03","ESALQ","ESA","82132","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Mazine, F. F. Araújo, A.O.; Duarte, A.R.; Tsuji, R.","732.0","2002","11","13",NA,"Brasil",NA,NA,"Arbusto 1,2 m; botões amarelados.","ESA082132",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","Minas Gerais","Ouro Preto","Estrada entre Ouro Preto e Ouro Branco - 2 km após o Córrego do Falcão","-43.35","-202.736",NA,NA,"ESA082132",NA,NA,NA,"-43.35","-202,736","2004","04","27",NA,NA,NA,NA,NA
"806","2020-11-04 11:07:12-03","ESALQ","ESA","80241","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, F.M.","312.0","2002","02","03",NA,"Brasil",NA,NA,"Árvore, 1,1 m, flores amarelas, botões amarelos.","ESA080241",NA,"Magnoliophyta",NA,"A.St.-Hil.","Tamashiro, J.Y.","São Paulo","Itirapina","Cerrado s.s. - Ferroban. Área com vestígios de fogo e presença de gado.","-474.826","-22.15",NA,NA,NA,NA,NA,NA,"-474,826","-22.15",NA,NA,NA,NA,NA,NA,NA,NA
"807","2020-11-04 11:07:11-03","ESALQ","ESA","33891","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Pereira, D.L.C. ; Lucca, M.",NA,"1991","09","25",NA,"Brasil",NA,NA,NA,"ESA033891",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,"ESA033891",NA,NA,NA,NA,NA,"2004","04","27",NA,NA,NA,NA,NA
"808","2020-11-04 11:07:11-03","ESALQ","ESA","43352","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20763.0","1997","10","11",NA,"Brasil",NA,NA,"Arbusto, ca. 1, 2 m alt.; flores creme.","ESA043352",NA,"Magnoliophyta",NA,"A.St.-Hil.","Souza, V.C.","Mato Grosso","Rosário Oeste","Estrada entre Marzagão e Cuiabá, ca. 12km SE (em linha reta) de Marzagão. Fazenda Santa Bárbara. Savana arborizada (cerrado) utilizada como pasto natural","-55.37","-14.43",NA,NA,"ESA043352",NA,NA,NA,"-55.37","-14.43","1998","01","20",NA,NA,NA,NA,NA
"809","2020-11-04 11:07:11-03","ESALQ","ESA","113321","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Bosquetti, L.B.","927.0","2007","08","05",NA,"Brasil",NA,NA,NA,"ESA113321",NA,"Magnoliophyta",NA,NA,NA,"Goiás","Cocalzinho-Corumbá/Pirenópolis",NA,NA,NA,NA,NA,"ESA113321",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2020-11-04 11:07:11-03","ESALQ","ESA","43351","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","16167.0","1997","05","17",NA,"Brasil",NA,NA,"Arbusto, ca. 1, 2 m alt.; flores creme.","ESA043351",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A.","Mato Grosso","Diamantino","14, 5 Km da Estrada Diamantino - Nobres. Cerca de 500 m antes do Córrego Piraputanga. Fazenda Piraputanga. Savana arborizada (cerrado).","-56.18","-14.34",NA,NA,"ESA043351",NA,NA,NA,"-56.18","-14.34","1997","01","01",NA,NA,NA,NA,NA
"811","2020-11-04 11:07:12-03","ESALQ","ESA","48872","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","21269.0","1998","09","08",NA,"Brasil",NA,NA,NA,"ESA048872",NA,"Magnoliophyta",NA,"A.St.-Hil.",NA,"Goiás","Catalão",NA,"-47.9463996887207","-18.1658000946045",NA,NA,"ESA048872",NA,"94621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2020-11-04 11:07:12-03","ESALQ","ESA","49025","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","21422.0","1998","09","10",NA,"Brasil",NA,NA,NA,"ESA049025",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,"ESA049025",NA,"85457","auto",NA,NA,"2004","04","27",NA,NA,NA,NA,NA
"813","2020-11-04 11:07:12-03","ESALQ","ESA","49129","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","21526.0","1998","09","11",NA,"Brasil",NA,NA,NA,"ESA049129",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","Goiás","Niquelândia",NA,"-48.4597015380859","-14.4738998413086",NA,NA,"ESA049129",NA,"74171","auto",NA,NA,"2004","04","27",NA,NA,NA,NA,NA
"814","2020-11-04 11:07:12-03","ESALQ","ESA","82758","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Árbocz, G.F. et al.","4753.0","1997","01","01",NA,"Brasil",NA,NA,NA,"ESA082758",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","Mato Grosso","Cocalinho",NA,"-50.9958000183105","-14.3971996307373",NA,NA,"ESA082758",NA,"293587","auto",NA,NA,"2004","04","27",NA,NA,NA,NA,NA
"815","2020-11-04 11:07:11-03","ESALQ","ESA","100664","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Ferreira, F.M.","184.0","2002","06","23",NA,"Brasil",NA,NA,NA,"ESA100664",NA,"Magnoliophyta",NA,NA,"Ferreira, F.M.","Minas Gerais","Baependi",NA,"-44.8899993896484","-21.9589004516602",NA,NA,"ESA100664",NA,"29865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2020-11-04 11:07:12-03","ESALQ","ESA","48749","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","21156.0","1998","09","06",NA,"Brasil",NA,NA,NA,"ESA048749",NA,"Magnoliophyta",NA,"A.St.-Hil.","Souza, V.C.","Minas Gerais","Ibiraci",NA,"-47.122200012207","-20.4622001647949",NA,NA,"ESA048749",NA,"29018","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"817","2020-11-04 11:07:12-03","ESALQ","ESA","48763","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","21170.0","1998","09","06",NA,"Brasil",NA,NA,NA,"ESA048763",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","Minas Gerais","Ibiraci",NA,"-47.122200012207","-20.4622001647949",NA,NA,"ESA048763_1 ESA048763_2",NA,"29018","auto",NA,NA,"2004","04","27",NA,NA,NA,NA,NA
"818","2020-11-04 11:07:11-03","ESALQ","ESA","104575","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Krieger, L.","9663.0","1970","12","19",NA,"Brasil",NA,NA,NA,"ESA104575",NA,"Magnoliophyta",NA,NA,"Krieger, L.","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"ESA104575",NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2020-11-04 11:07:11-03","ESALQ","ESA","26408","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, J.P. et al.","229.0","1995","10","14",NA,"Brasil",NA,NA,NA,"ESA026408",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A.","Minas Gerais","Itabirito",NA,"-43.801399230957","-20.2532997131348",NA,NA,"ESA026408",NA,"20553","auto",NA,NA,"1997","01","10",NA,NA,NA,NA,NA
"820","2020-11-04 11:07:12-03","ESALQ","ESA","78758","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Farah, F.T. et al.","749.0","1998","12","01",NA,"Brasil",NA,NA,NA,"ESA078758",NA,"Magnoliophyta",NA,"A.St.-Hil.","Farah, F.T.","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,"ESA078758",NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2020-11-04 11:07:11-03","ESALQ","ESA","27198","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C. et al.","10765.0","1996","01","02",NA,"Brasil",NA,NA,NA,"ESA027198",NA,"Magnoliophyta",NA,"A.St.-Hil.","Mendonça, J.O. 1999","São Paulo","Angatuba",NA,"-48.4099998474121","-23.4899997711182",NA,NA,NA,NA,"29114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2020-11-04 11:07:11-03","ESALQ","ESA","51475","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Martins, R.G.","5.0","2005","10","08",NA,"Brasil",NA,NA,NA,"ESA051475",NA,"Magnoliophyta",NA,NA,"Martins, R.G.","São Paulo","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,"ESA051475",NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2020-11-04 11:07:12-03","ESALQ","ESA","43830","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Elias, S.I.; Silva, M.M.R.; Amador, D.B.; Freitas, F.O.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.; Vanini, A.","9.0","1997","12","10",NA,"Brasil",NA,NA,NA,"ESA043830",NA,"Magnoliophyta",NA,"A.St.-Hil.","Rodrigues, R.R.","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,"1997","12","01",NA,NA,NA,NA,NA
"824","2020-11-04 11:07:11-03","ESALQ","ESA","17519","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C. et al.","7416.0","1994","11","15",NA,"Brasil",NA,NA,NA,"ESA017519",NA,"Magnoliophyta",NA,NA,NA,"São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,"ESA017519",NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2020-11-04 11:07:12-03","ESALQ","ESA","79369","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Romão, G.O. ; Chaddad Jr., J.","834.0","2002","03","21",NA,"Brasil",NA,NA,NA,"ESA079369",NA,"Magnoliophyta",NA,"A.St.-Hil.","Romão, G.O.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA079369",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2020-11-04 11:07:11-03","ESALQ","ESA","51385","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Borotti Filho, M.A.",NA,"2005","09","17",NA,"Brasil",NA,NA,NA,"ESA051385",NA,"Magnoliophyta",NA,NA,"Adriano, L.R.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA051385",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2020-11-04 11:07:11-03","ESALQ","ESA","13806","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Barreto, K.D. et al.","1287.0","1993","09","28",NA,"Brasil",NA,NA,NA,"ESA013806",NA,"Magnoliophyta",NA,NA,NA,"São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA013806",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2020-11-04 11:07:12-03","ESALQ","ESA","79370","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Romão, G.O. ; Chaddad Jr., J.","836.0","2002","03","21",NA,"Brasil",NA,NA,NA,"ESA079370",NA,"Magnoliophyta",NA,"A.St.-Hil.","Romão, G.O.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA079370",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2020-11-04 11:07:11-03","ESALQ","ESA","114903","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, F.M.","312.0","2002","01","29",NA,"Brasil",NA,NA,NA,"ESA114903",NA,"Magnoliophyta",NA,NA,"Souza, F.M.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"ESA114903",NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-11-04 11:07:12-03","ESALQ","ESA","86528","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Bopp, L.T.","174.0","2002","10","08",NA,"Brasil",NA,NA,NA,"ESA086528",NA,"Magnoliophyta",NA,"A.St.-Hil.",NA,"São Paulo","Luis Antônio",NA,"-47.7000007629395","-21.5499992370605",NA,NA,"ESA086528",NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2020-11-04 11:07:12-03","ESALQ","ESA","80807","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Azevedo, A.C.",NA,"1995","11","15",NA,"Brasil",NA,NA,NA,"ESA080807",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","São Paulo","Paraguaçu Paulista",NA,"-50.5699996948242","-22.4099998474121",NA,NA,"ESA080807",NA,"36102","auto",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"832","2020-11-04 11:07:12-03","ESALQ","ESA","7097","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Collaço, A.B.",NA,"1991","01","01",NA,"Brasil",NA,NA,NA,"ESA007097",NA,"Magnoliophyta",NA,"A.St.-Hil.","Collaço, A.B.","São Paulo","Paulínia",NA,"-47.1500015258789","-22.7600002288818",NA,NA,"ESA007097",NA,"11851","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2020-11-04 11:07:11-03","ESALQ","ESA","99838","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Mechi, M.R.","778.0","2001","02","12",NA,"Brasil",NA,NA,NA,"ESA099838",NA,"Magnoliophyta",NA,NA,NA,"São Paulo","Santa Rita do Passa Quatro",NA,"-47.4700012207031","-21.7099990844727",NA,NA,"ESA099838",NA,"24893","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2020-11-04 11:07:12-03","ESALQ","ESA","8173","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Cecchini, G.T.","5564.0","1992","07","15",NA,"Brasil",NA,NA,NA,"ESA008173",NA,"Magnoliophyta",NA,"St.Hil.",NA,"Tocantins","Alvorada",NA,"-49.124698638916","-12.4799995422363",NA,NA,"ESA008173",NA,"34498","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2020-11-04 11:07:12-03","ESALQ","ESA","66703","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C. et al.","24161.0","2000","07","18",NA,"Brasil",NA,NA,NA,"ESA066703",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","Tocantins","Monte do Carmo",NA,"-48.1088981628418","-10.7632999420166",NA,NA,"ESA066703_1 ESA066703_2",NA,"53751","auto",NA,NA,"2004","04","27",NA,NA,NA,NA,NA
"836","2020-11-04 11:07:11-03","ESALQ","ESA","121468","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.","33204.0","2008","09","01",NA,"Brasil",NA,NA,"Arvoreta, ca. 3 m alt., flores alvas.","ESA121468",NA,"Magnoliophyta",NA,"A. St.-Hil.","Silva, R.","São Paulo","Itararé","Beira do Rio Verde. Cerrado com transição para banhado.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,"2018","06","07",NA,NA,NA,NA,NA
"837","2020-11-04 11:07:12-03","ESALQ","ESA","12875","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Rodrigues, R.R.",NA,"1991","10","09",NA,"Brasil",NA,NA,NA,"ESA012875",NA,"Magnoliophyta",NA,"St.Hil.",NA,"São Paulo","Sao Carlos","Cerrado queimado","-47.8899993896484","-22.0100002288818",NA,NA,"ESA012875",NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2020-11-04 11:07:12-03","ESALQ","ESA","82031","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Mazine, F. F. Araújo, A.O.; Duarte, A.R.; Tsuji, R.","631.0","2002","11","08",NA,"Brasil",NA,NA,"Arbusto; frutos imaturos verdes.","ESA082031",NA,"Magnoliophyta",NA,"A.St.-Hil.","Amaral Jr., A. & Mendonça, J.O.","Minas Gerais","Botumirim","Estrada entre Cristália e Botumirim (7 km antes de Botumirim). 851 m.s.m.","-43.010799407959","-16.872200012207","851","851","ESA082031",NA,"39434","auto",NA,"-16,837,222","2004","04","27",NA,NA,NA,NA,NA
"839","2020-11-04 11:07:11-03","ESALQ","ESA","21751","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","9392.0","1995","11","10",NA,"Brasil",NA,NA,"Arbusto, até 1, 5 m alt.; caule suberoso; frutos imaturos verdes.","ESA021751",NA,"Magnoliophyta",NA,"A.St.-Hil.","Souza, V.C.","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.","-47.8899993896484","-22.0100002288818",NA,NA,"ESA021751_1 ESA021751_2",NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2020-11-04 11:07:11-03","ESALQ","ESA","93899","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.; Camargo, P.C.C.E.; Caliari, C.P.; Garcia, P.B.C.","31945.0","2005","12","09",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5 m alt.; frutos verde-amarelados.","ESA093899",NA,"Magnoliophyta",NA,"A. St.-Hil.","Silva, R.","São Paulo","Itararé","Estrada Itararé - Itapeva, próximo à ponte do Rio Verde. Cerrado.","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-11-04 10:55:25-03","ESALQ","ESA","132756","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","suberosum","Erythroxylum suberosum","Souza, V.C.",NA,"2013","07","01",NA,"Brasil",NA,NA,"Árvore, ca. 4 m alt. Vegetativo.","ESA132756",NA,NA,NA,NA,NA,"São Paulo","Itirapina","Estrada para São Pedro, cerca de 2 km da Rodovia Washington Luís. Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,NA,"22843","auto","47o54#?#27","22o15#?#54",NA,NA,NA,NA,NA,NA,NA,NA
