"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber"
"277","2021-02-09 10:13:57-03","UENF","HUENF","6358","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Dan, M.L.; Souza, T.P.; Nascimento M.T.","2008","05","30","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00006361","1391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-02-09 10:13:57-03","UENF","HUENF","3407","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Nascimento, M. T.; Dan, M.L.; Souza, T.P.","2007","11","01","Brasil","Rio de Janeiro","São José de Ubá","Fazenda Prosperidade","-42.033056","-21.411667","42º1'59''W","21º24'42''S","256","256",NA,"HUENF00003410","744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"R. Reitz & D. Klein","1953","8","7","Brazil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"50",NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"19684","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"280","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"G. Hatschbach","1967","5","21","Brazil","Paraná","Campina Grande do Sul","Caminho Cerro Verde.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"281","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"R. M. Klein","1955","4","14","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"282","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"R. Reitz & D. Klein","1956","3","29","Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,"150",NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"283","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"E. L. Barbosa, J. Cordeiro & O. S. Ribas","2007","6","26","Brazil","Paraná","Céu Azul","Parque Nacional do Iguaçu, Cachoeira Rio Azul","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"51148","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"284","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"R. Reitz & D. Klein","1957","6","15","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"21797","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"285","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"G. Jonsson","1914","8","2","Brazil","Paraná",NA,"Volta Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"286","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"R. M. Klein","1955","4","22","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"50",NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"287","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"R. Reitz & D. Klein","1954","4","28","Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"10",NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"27253","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"288","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"R. Reitz & D. Klein","1957","10","18","Brazil","Santa Catarina","Campo Alegre","Morro do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,"1000",NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"37493","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"289","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"G. Hatschbach","1967","4","8","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"55154","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"290","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"R. Reitz & D. Klein","1956","2","24","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"200",NA,NA,NA,NA,NA,NA,"Violales","South America - Neotropics",NA,"31105","auto","Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"291","2020-09-12 05:00:02-03","US","US","USw41884","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","salzmanni","Xylosma salzmanni",NA,NA,NA,NA,NA,"J. Schunke Vigo et al.","1970","9","24","Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,"3939",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"292","2020-09-12 05:00:02-03","US","US","USw41884","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","salzmanni","Xylosma salzmanni",NA,NA,NA,NA,NA,"J. Schunke Vigo et al.","1970","9","24","Peru","San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,"3939",NA,NA,"Violales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA,NA,NA
"293","2020-10-15 09:54:06-03","UFPR","EFC","17643","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Völtz, R.R.","2018","11","26","Völtz, R.R.; Santos, G.H.","2014","08","24","Brasil","Paraná","Campina Grande do Sul","Trilha para o morro Camapuã","-48.863","-25.2613","-48.8630","-25.2613","1375","1375","Arvoreta 3 m alt.; flores verde-amareladas; interior de Floresta Ombrófila Densa Altomontana","EFC017643","1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-10-15 09:54:06-03","UFPR","EFC","17551","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Völtz, R.R.","2018","10","02","Völtz, R.R.; Vieira, R.S.","2018","09","27","Brasil","Paraná","Guaratuba","Balneário Brejatuba","-48.5797","-25.9011","-48.5797","-25.9011","15","15","Arvoreta 1,8 m alt.; frutos pretos e vermelhos; interior de Floresta Ombrófila Densa das Terras Baixas","EFC017551","1783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-10-15 09:54:06-03","UFPR","EFC","18377","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Cruz, K.B.; Souza, I.","2019","06","26","Cruz, K.B.","2019","06","15","Brasil","Paraná","Piraquara","Sítio Ilha do Sapo","-49.03384","-25.424627","-49.03384","-25.424627","930","930","Árbusto 1,5 m, em interior de Floresta. Frutos verdes","EFC018377","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-11-13 11:31:20-03","USP","SPF","205265","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Marquete, R","2004","06",NA,"Braga, JMA","1996","01","13","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, 22°15'00'' S, 44°34'00'' W / 22°28'00'' S, 44°45'00'' W.","-44.566667","-22.25","-44.566667","-22.25","1050","1050",NA,"SPF00205265","3783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-13 11:31:20-03","USP","SPF","118725","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Nepomuceno, FAA","2017","07",NA,"Kinoshita-Gouveia, LS","1995","04","06","Brasil","São Paulo","Lavrinhas",NA,"-44.881667","-22.462778","-44.881667","-22.462778",NA,NA,NA,"SPF00118725","9519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2019-11-13 11:31:20-03","USP","SPF","161572","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Marquete, R","2003","10",NA,"Assis, LCS","2001","10","21","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"SPF00161572","345",NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-10-07 09:32:48-03","UEFS","HUEFS","238608","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","A.M.Miranda","2017","09",NA,"Torres, J.E.L.","2017","04","20","Brasil","Pernambuco","Ipubi","Serrolândia. Parcela C26 ind. 5630.","-40.1488990783691","-7.651939868927",NA,NA,NA,NA,NA,"HUEFS0238608","80","HUEFS0238608","Angiospermae","Malpighiales",NA,NA,"42741","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"300","2019-10-07 09:32:48-03","UEFS","HUEFS","226286","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.",NA,NA,NA,NA,"Souza, P.F.","2014","09","30","Brasil","Paraíba","Lagoa","Assentamento Santa Mônica.","-37.9375","-6.618333","37W56'15''","6S37'6''","600","600","Caatinga arbórea.","HUEFS0226286","136","HUEFS0226286","Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"301","2019-10-07 09:32:48-03","UEFS","HUEFS","35334","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","F.A.A.Nepomuceno","2017","08",NA,"Melo, E.","1998","11","09","Brasil","Paraná","Campina Grande do Sul","BR-116, ca. 67 Km N de Curitiba, Represa do Rio Capivari.","-48.867222","-25.171944","48W52'2''","25S10'19''","910","910","Mata alterada. Interior da mata, solo com muito húmus.","HUEFS0035334","2526",NA,"Angiospermae","Malpighiales",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"302","2019-10-07 09:32:48-03","UEFS","HUEFS","3785","PreservedSpecimen","Plantae","Salicaceae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","F.A.A.Nepomuceno","2017","08",NA,"Santos, T.S.dos","1969","01","31","Brasil","Bahia","Itaju do Colônia",NA,"-39.7243995666504","-15.1424999237061",NA,NA,NA,NA,NA,"HUEFS0003785","362","HUEFS0003785","Angiospermae","Malpighiales",NA,NA,"26963","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"303","2019-09-05 17:52:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Hisingera","lucens","Hisingera lucens",NA,NA,NA,NA,NA,"R. Spruce",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"560",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA,NA,NA
"304","2019-09-05 17:03:54-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Hisingera","prockia","Hisingera prockia",NA,"H. O. Sleumer",NA,NA,NA,"P. Salzmann & J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,"Jacobina","-40.5","-11.2167",NA,NA,NA,NA,NA,NA,"[3589]",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA,NA,NA
"305","2019-09-05 17:03:52-03","F","FMNH-SEEDPLANTS","V0060219F","PreservedSpecimen","Plantae","Flacourtiaceae","Hisingera","prockia","Hisingera prockia",NA,"H. O. Sleumer",NA,NA,NA,"P. Salzmann & J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,"Jacobina","-40.5","-11.2167",NA,NA,NA,NA,NA,"V0060219F","[3589]","V0060219F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA,NA,NA
"306","2019-09-05 17:03:53-03","F","FMNH-SEEDPLANTS","V0060220F","PreservedSpecimen","Plantae","Flacourtiaceae","Hisingera","prockia","Hisingera prockia",NA,"H. O. Sleumer",NA,NA,NA,"P. Salzmann & J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,"Jacobina","-40.5","-11.2167",NA,NA,NA,NA,NA,"V0060220F","[3589]","V0060220F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA,NA,NA
"307","2019-09-05 17:03:52-03","F","FMNH-SEEDPLANTS","V0060221F","PreservedSpecimen","Plantae","Flacourtiaceae","Hisingera","prockia","Hisingera prockia",NA,"H. O. Sleumer",NA,NA,NA,"P. Salzmann & J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,"Jacobina","-40.5","-11.2167",NA,NA,NA,NA,NA,"V0060221F","3589","V0060221F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA,NA,NA,NA,NA
"308","2019-06-11 12:37:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia",NA,"RRC ID Flag",NA,NA,NA,"G. G. Hatschbach","1967","8","4","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,"16264",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"16264",NA,NA
"309","2015-03-13 18:59:52-03","F","FMNH-SEEDPLANTS","V0256432F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0256432F",NA,"V0256432F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"310","2015-03-13 18:59:52-03","F","FMNH-SEEDPLANTS","V0256433F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0256433F",NA,"V0256433F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"311","2015-03-13 18:59:52-03","F","FMNH-SEEDPLANTS","V0256434F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0256434F",NA,"V0256434F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"312","2015-03-13 18:59:52-03","F","FMNH-SEEDPLANTS","V0256436F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0256436F",NA,"V0256436F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"313","2015-03-13 18:59:52-03","F","FMNH-SEEDPLANTS","V0256437F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0256437F",NA,"V0256437F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"314","2015-03-13 18:59:52-03","F","FMNH-SEEDPLANTS","V0256438F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0256438F",NA,"V0256438F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"315","2015-03-13 18:59:52-03","F","FMNH-SEEDPLANTS","V0256439F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0256439F",NA,"V0256439F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"316","2015-03-13 18:59:52-03","F","FMNH-SEEDPLANTS","V0256435F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","prockia","Xylosma prockia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0256435F",NA,"V0256435F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"317","2015-03-13 18:59:52-03","F","FMNH-SEEDPLANTS","V0256445F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","salzmannii","Xylosma salzmannii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0256445F",NA,"V0256445F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"318","2019-09-04 18:28:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","salzmannii","Xylosma salzmannii longifolium",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"801",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA,"longifolium",NA
"319","2015-03-13 18:59:52-03","F","FMNH-SEEDPLANTS","V0256445F","PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","salzmannii","Xylosma salzmannii",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0256445F",NA,"V0256445F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"320","2019-09-04 18:28:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","salzmannii","Xylosma salzmannii longifolium",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"801",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA,"longifolium",NA
"321","2019-09-04 18:28:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Flacourtiaceae","Xylosma","salzmannii","Xylosma salzmannii longifolium",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"801",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA,"longifolium",NA
"322","2019-01-25 15:46:48-02","IAC","IAC","55675","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","Marquete, Ronaldo","2004","05","05","Braga, João Marcelo Alvarenga","1998","08","22","Brasil","Rio de Janeiro","Petrópolis","Vale do Bonfim, estrada para o Alcobaça","-43.1786","-22.505","-43.1786","-22.5050",NA,NA,NA,NA,"5028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-01-25 15:46:48-02","IAC","IAC","33907","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","E. Ramos & R.B. Torres","2004","11","06","L.S. Kinoshita-Gouvêa & J.L.A. Moreira","1995","04","06","Brasil","São Paulo","Lavrinhas","Vale do Ribeirão do Braço","-44.866667","-22.45","-44.866667","-22.450000",NA,NA,NA,NA,"19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-01-25 15:46:48-02","IAC","IAC","35244","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","E. Ramos & R.B. Torres","2004","11","26","s/col.","1996","02","26","Brasil","São Paulo","Pariquera-Açu","propriedade de Antônio Povinski","-47.866667","-24.666667","-47.866667","-24.666667",NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-01-25 15:46:48-02","IAC","IAC","38076","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","E. Ramos & R.B. Torres","2004","11","18","H.Q.B. Fernandes","1985","06","18","Brasil","Espírito Santo","Santa Teresa","Estação Biológica","-40.6003","-19.9356","-40.6003","-19.9356",NA,NA,NA,NA,"1266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-01-25 15:46:48-02","IAC","IAC","38118","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","R.B. Torres","2018","01","26","A. Rozza","1995","06","08","Brasil","São Paulo","Matão","Fazenda Cambuhy, mata da Virginia, em bordadura","-48.3658","-21.6033","-48.3658","-21.6033",NA,NA,NA,NA,"43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-01-25 15:46:48-02","IAC","IAC","38120","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","R.B. Torres","2018","01","26","E. Cardoso-Leite & A. Oliveira","1993","09","01","Brasil","São Paulo","São Roque","Mata da Câmara","-47.1125","-23.523889","-47.112500","-23.523889",NA,NA,"nome popular: sucurá, coordenadas originais: 23°31#?#26S, 47°06#?#45W",NA,"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-01-25 15:46:48-02","IAC","IAC","38162","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","R.B. Torres","2018","01","26","R.R. Rodrigues & J.A. Zandoval","1989","04","10","Brasil","São Paulo","Ipeúna","Remanescente florestal do rio Passa Cinco","-47.7189","-22.4358","-47.7189","-22.4358",NA,NA,NA,NA,"1365",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-01-25 15:46:48-02","IAC","IAC","38334","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","E. Ramos & R.B. Torres","2005","03","04","P. Affonso & M.A.S. Mayworm","1999","04","04","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Nucleo Curucutu","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Material B - Lauraceae, det.:E.Ramos & R.B.Torres em Março de 2005",NA,"266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-01-25 15:46:48-02","IAC","IAC","42112","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","R.B. Torres","2002","03","15","L. S. Leoni","2001","11","15","Brasil","Minas Gerais","Faria Lemos","Fazenda Santa Rita","-42.0297","-20.8083","-42.0297","-20.8083",NA,NA,NA,NA,"4784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-01-25 15:46:48-02","IAC","IAC","42728","S","Plantae","Salicaceae-3.Salicoideae","Xylosma","prockia","Xylosma prockia","(Turcz.) Turcz.","R.B. Torres","2003","01","06","J.E.L.S. Ribeiro & A.D. Faria","2001","10","06","Brasil","Minas Gerais","Alagoa",NA,"-44.6419","-22.1706","-44.6419","-22.1706",NA,NA,NA,NA,"2031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
