"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"47","2021-02-08 11:10:18-03","UNESP-IBB","BOTU","30172","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Paschoal, M.E.S.","Galhego, A.A.","191","1995","03","06",NA,"Brasil","São Paulo","Botucatu",NA,"-48.434167","-22.872222",NA,NA,NA,"Jardim Botânico UNESP Botucatu","BOTU030172",NA,NA,NA,"48°26'3w","22°52'20s","2013","10",NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:30:46-03","UNESP-IBB","BOTU","24493","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Stehmann, J.R.","Pinheiro, M.H.O.","559","1997","10","27",NA,"Brasil","São Paulo","Bauru",NA,NA,NA,NA,NA,NA,"Mata mesófila. Arbusto de 1,0 m de altura; frutos imaturos verdes.","BOTU024493",NA,NA,NA,"9999","9999","1998","11",NA,NA,NA,NA,NA,NA,NA
"49","2021-02-18 09:30:46-03","UNESP-IBB","BOTU","12468","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Gemtchújnicov, I.D.",NA,"1968","05","20",NA,"Brasil","São Paulo","Rio Claro",NA,NA,NA,NA,NA,NA,NA,"BOTU012468",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-08 11:10:18-03","UNESP-IBB","BOTU","27965","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Ishara, K.L.","Ishara, K.L.","277","2009","03","17",NA,"Brasil","São Paulo","Pratânia",NA,"-48.733333","-22.8",NA,NA,NA,"Cerradão. Árvore 3m, frutos verdes e negros.","BOTU027965",NA,NA,NA,"48°44'w","22°48' s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-02-08 11:10:18-03","UNESP-IBB","BOTU","14614","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Bicudo, L.R.H.","509","1986","02","13",NA,"Brasil","São Paulo","Botucatu",NA,"-48.738611","-22.9",NA,NA,NA,"Campo Cerrado. 2 m. de altura, botões verdes, frutos verdes","BOTU014614",NA,NA,NA,"48°44'19w","22°54' s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-02-18 09:30:46-03","UNESP-IBB","BOTU","32063","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","A.St.-Hil.",NA,"Mendes, K.R.","128","2015","02","10",NA,"Brasil","São Paulo","Botucatu","Fazenda Edgardia",NA,NA,NA,NA,NA,NA,"BOTU032063",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-02-18 09:30:46-03","UNESP-IBB","BOTU","32062","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","A.St.-Hil.",NA,"Mendes, K.R.","93","2015","02","13",NA,"Brasil","São Paulo","Pratânia","Fazenda Palmeira da Serra",NA,NA,NA,NA,NA,NA,"BOTU032062",NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-02-08 11:10:18-03","UNESP-IBB","BOTU","29724","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Mantovani, W.","Ishara, K.L.","474","2005","08","22",NA,"Brasil","São Paulo","Botucatu",NA,"-48.016667","-22.866667",NA,NA,NA,"Jardim Botânico UNESP Botucatu","BOTU029724",NA,NA,NA,"48°01'w","22°52's","2013","08","16",NA,NA,NA,NA,NA,NA
"55","2021-02-08 11:10:18-03","UNESP-IBB","BOTU","29723","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Mantovani, W.","Ishara, K.L.","500","2005","09","13",NA,"Brasil","São Paulo","Botucatu",NA,"-48.016667","-22.866667",NA,NA,NA,"Jardim Botânico UNESP Botucatu","BOTU029723",NA,NA,NA,"48°01'w","22°52's","2013","08","16",NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:10:18-03","UNESP-IBB","BOTU","5987","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Campos, C.J.","110-18572","1972","05","18",NA,"Brasil","São Paulo","Botucatu",NA,"-47.465278","-22.610278",NA,NA,NA,"Árvore, 4 m. de altura, 15 cm. De diâmetro,botões lilás-rosa bem escuro. Folhas alternadas; flores com pétalas e estames brancos; flores ao longo do caule.","BOTU005987",NA,NA,NA,"47°27'55w","22°36'37s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-08 11:10:18-03","UNESP-IBB","BOTU","34006","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Castro Matheus, L.","1","2018","12","03",NA,"Brasil","São Paulo","Botucatu","Jardim Botânico do IBB","-48.833333","-23.016667",NA,NA,NA,NA,"BOTU034006",NA,NA,NA,"48°49'60w","22°60'60s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-13 09:21:01-03","UFRJ","RFA","26277","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.","M. G. Bovini","F. M. de B. Pereira","14/60","2000","12","28",NA,"Brasil","Rio de Janeiro","Sapucaia","3º distrito, Fazendas Selo Verde","-42.836944","-22.076667","756","756",NA,"Arbusto, 1,7m de altura, folha e caule verdes, raiz branca, flor branca, comum no local","RFA29631",NA,NA,NA,"42º50'13''W","22º4'36''S","2001","08","28",NA,NA,NA,NA,NA,NA
"59","2020-11-24 17:11:05-03","UTFPR","DVPR","5667","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, DR","Rocha Filho, JA; Piva, J; Machado, C","495","2018","01","17",NA,"Brasil","Paraná","Capitão Leonidas Marques","Futura área do reservatório da UHE Baixo Iguaçu, próximo a foz do Rio Monteiro.","-53.3924","-25.3027","255","255",NA,"Arvoreta 3 m de altura. Folhas membranáceas, discolores. Frutos carnosos, imaturos são verdes. Ponto 356; Floresta ripária sobre solo agiloso, associação entre Latossolo e Nitossolo Vermelhos.","DVPR005667",NA,NA,NA,"-53.3924","-25.3027","2018","02","23",NA,NA,NA,NA,NA,NA
"60","2020-11-24 17:11:05-03","UTFPR","DVPR","5564","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, DR","Rocha Filho, JA; Piva, J; Machado, C","502","2018","01","17",NA,"Brasil","Paraná","Capitão Leonidas Marques","Futura área do reservatório da UHE Baixo Iguaçu, próximo a foz do Rio Monteiro.","-53.3925","-25.3026","255","255",NA,"Arvoreta 3 m de altura. Folhas membranáceas. Frutos imaturos são verdes e maduros energrecidos. Ponto 355; Floresta de rpária sobre solo agiloso,associação entre Latossolo e Nitossolo vermelhos.","DVPR005564",NA,NA,NA,"-53.3925","-25.3026","2018","02","23",NA,NA,NA,NA,NA,NA
"61","2020-11-24 17:11:05-03","UTFPR","DVPR","6052","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, DR","Silva, DR; Moura, AP; Piva, J; Dama, VJ; Machado, C","340","2018","07","03",NA,"Brasil","Paraná","Capitão Leonidas Marques","Área do reservatório da UHE Baixo Iguaçu, mata da sanguinha entre o rio Monteiro e a mata dos Scapini.","-53.3945","-25.3012","362","362",NA,"Arbusto 3 m de altura. Folhas verde-discolores, membranáceas, glabras. Flores verde-claras. Ponto 008.; Área de Capoeira, marginal curso d'água. Associação entre Latossolo e Nitossolo Vermelhos.","DVPR006052",NA,NA,NA,"-53.3945","-25.3012","2018","07","03",NA,NA,NA,NA,NA,NA
"62","2020-11-24 17:11:05-03","UTFPR","DVPR","5885","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Silva, DR","Silva, DR; Dama, VJ; Moura, AP","376","2018","06","11",NA,"Brasil","Paraná","Capanema","Futuro reservatório da UHE Baixo Iguaçu, mata a esquerda do rio Iguaçu, ca. 400-500m da balsa.","-53.3926","-25.3043","239","239",NA,"Arbusto 3 m de altura. Folhas membranáceas. Flores verdes- claras. Ponto 025.; Floresta Ripária ocorrendo sobre solo argiloso. Associação entre Latossolo e Nitossolo Vermelhos.","DVPR005885",NA,NA,NA,"-53.3926","-25.3043","2018","08","11",NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:49:51-03","EAO","IAN","137811","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Lamlein, SJ","Schunke-Vigo, J","3318","1969","08","10","Southern America","Peru","Mariscal Caceres","San Martin","En bosque alto en el camino al caserío de Almendras.",NA,NA,"400","400",NA,NA,"IAN137811",NA,NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:49:51-03","EAO","IAN","15116","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Barreto, M","Oliveira, E","42","1940","05","26","Southern America","Brasil","Minas Gerais","Belo Horizonte","Margem brejo, Horto Florestal, muito frequente.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"IAN015116","IAN015116 IAN015116_e","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:49:51-03","EAO","IAN","13742","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart.","Barreto, M","sc","s.n.","1940","01","04","Southern America","Brasil","Minas Gerais","Belo Horizonte","Margem do brejo.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"IAN013742","IAN013742 IAN013742_e","17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-26 18:09:51-03","CPAN-UFMS","COR","6318","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.","J. Nakajima","Damasceno - Júnior; G.A.; Nakagima, J.; Foster, R.; Pott, V.J. Pott; Resende, U.M. e equipe do projeto Aquarap","1259","1998","08","27",NA,"Brasil","Mato Grosso do Sul","Rio Negro","Margem do rio do Peixe. margem do rio- Mata ciliar; arenoso; plano.","-54.891944","-19.579167","231","231",NA,"Com Flor: creme Habito: Arbusto",NA,NA,NA,NA,"54º53'31''W","19º34'45''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-26 18:09:51-03","CPAN-UFMS","COR","6342","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.","J. Nakajima","Damasceno - Júnior, G.A.; Nakagima,J.;Resende,U.M. e equipe do projeto Aquarap","1609","1998","09","03",NA,"Brasil","Mato Grosso do Sul","Bonito","Riacho olho d#?#água, Nascente do rio da Prata.","-56.445278","-21.438333",NA,NA,NA,"Com fruto:preto Habito: arbusto",NA,NA,NA,NA,"56º26'43''W","21º26'18''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-26 18:09:51-03","CPAN-UFMS","COR","6317","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.","J. Nakajima","Damasceno - Júnior; G.A.; Nakagima, J.; Foster, R.; Pott, V.J. Pott; Resende, U.M. e equipe do projeto Aquarap","1238","1998","08","27",NA,"Brasil","Mato Grosso do Sul","Rio Negro","Margem do rio do Peixe.","-54.891944","-19.579167","231","231",NA,"Fruto preto. Habito: Arbusto",NA,NA,NA,NA,"54º53'31''W","19º34'45''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:25:07-03","UFBA","ALCB","97943","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn","Silva, MS","Hatschbach, G","45943","1982","07","12","Southern America","Brasil","Mato Grosso do Sul","Dourados","Rio Laranja Doce","-54.8055992126465","-22.2210998535156",NA,NA,NA,"2 m alt. Flor verde, interior alvo.; junto ao rio.",NA,NA,"74744","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-02-08 10:35:07-03","NBC","NL-BOTANY","L.2864856","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","bogotense","Cestrum bogotense","Willd. ex Roem. & Schult.",NA,"Lehmann FC",NA,NA,NA,NA,"Southern America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864856 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2864856","NL-L2864856",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0351683",NA,NA,NA,NA
"71","2020-02-08 10:35:13-03","NBC","NL-BOTANY","U.1736869","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Nee MH","Simonis JE; Pérez de Molas LF; Hahn WJ; Duré R",NA,"1983","03","24","Southern America","Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736869 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1736869","NL-U1736869",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0142011",NA,NA,NA,NA
"72","2020-02-08 10:35:08-03","NBC","NL-BOTANY","L.2864697","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Hassler E",NA,"1913","01","01","Southern America","Paraguay",NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864697 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2864697","NL-L2864697",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 10:35:13-03","NBC","NL-BOTANY","L.2864698","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Fiebrig K",NA,"1902","12","07","Southern America","Paraguay",NA,NA,"Coridellera de Altos.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864698 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2864698","NL-L2864698",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 10:35:13-03","NBC","NL-BOTANY","L.2864699","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Balansa B",NA,"1880","09","28","Southern America","Paraguay",NA,NA,"Port-ne, pres de Yaguaron.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864699 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2864699","NL-L2864699",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 10:35:13-03","NBC","NL-BOTANY","L.2864700","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Balansa B",NA,"1880","09","28","Southern America","Paraguay",NA,NA,"Port-ne, pres de Yaguaron.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864700 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2864700","NL-L2864700",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 10:35:13-03","NBC","NL-BOTANY","L.2864701","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Balansa B",NA,"1880","09","28","Southern America","Paraguay",NA,NA,"Port-ne, pres de Yaguaron.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2864701","NL-L2864701",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 10:35:13-03","NBC","NL-BOTANY","L.2864702","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Balansa B",NA,"1880","09","28","Southern America","Paraguay",NA,NA,"Port-ne, pres de Yaguaron.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2864702","NL-L2864702",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 10:35:13-03","NBC","NL-BOTANY","U.1736584","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Nee MH","Vanni RO; et al.",NA,"1990","02","27","Southern America","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736584 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1736584","NL-U1736584",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113841",NA,NA,NA,NA
"79","2020-02-08 10:35:13-03","NBC","NL-BOTANY","U.1736641","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Nee MH",NA,"1991","05","21","Southern America","Bolivia",NA,NA,"Plants of Bolivia. Depto. Santa Cruz, Prov. Ichilo, 13 km Ne of Buena Vista on highway to Portachuelo, near turnoff to San Javier.","-63.566667","-17.4",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736641 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1736641","NL-U1736641",NA,NA,"-63.566667","-17.4",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 10:35:13-03","NBC","NL-BOTANY","U.1736728","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth","Nee MH","Uribe Uribe AL; Villarreal M",NA,"1958","07","15","Southern America","Colombia","Tolima",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1736728","NL-U1736728",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0113663",NA,NA,NA,NA
"81","2020-02-08 10:35:13-03","NBC","NL-BOTANY","U.1736729","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Pérez Arbeláez E; Cuatrecasas J",NA,"1939","07","09","Southern America","Colombia",NA,NA,"popayan: Matorrales en Rioblanco.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1736729","NL-U1736729",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 10:35:13-03","NBC","NL-BOTANY","U.1736730","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Lawrence A",NA,"1932","01","01","Southern America","Colombia",NA,NA,"Flora of Colombia. Region of Mt. Chapon, extreme western part of Dept. Boyaca, north-west of Bogota.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1736730","NL-U1736730",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 10:35:13-03","NBC","NL-BOTANY","U.1736738","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Breteler FJ",NA,"1964","03","15","Southern America","Venezuela",NA,NA,"State of Barinas. Ticoporo forest reserve. Near Rio Michay Primary forest.","-70.666667","7.916667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1736738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1736738","NL-U1736738",NA,NA,"-70.666667","7.916667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 10:35:13-03","NBC","NL-BOTANY","WAG.1831830","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Breteler FJ",NA,"1964","03","15","Southern America","Venezuela",NA,NA,"State of Barinas. Ticoporo forest reserve. Near Rio Michay Primary forest.","-70.666667","7.916667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1831830 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1831830","NL-WAG1831830",NA,NA,"-70.666667","7.916667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-02-08 10:35:13-03","NBC","NL-BOTANY","WAG.1831831","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","mariquitense","Cestrum mariquitense","Kunth",NA,"Breteler FJ",NA,"1964","03","15","Southern America","Venezuela",NA,NA,"State of Barinas. Ticoporo forest reserve. Near Rio Michay Primary forest.","-70.666667","7.916667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1831831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1831831","NL-WAG1831831",NA,NA,"-70.666667","7.916667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"86","2020-02-08 10:35:13-03","NBC","NL-BOTANY","L.2864422","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.",NA,"Croat TB",NA,"1972","09","29","Southern America","Peru",NA,NA,"Department of Loreto. Rio Nanay near mouth.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864422 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2864422","NL-L2864422",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"87","2020-02-08 10:35:13-03","NBC","NL-BOTANY","L.2864421","PreservedSpecimen","Plantae",NA,"Solanales","Solanaceae","Cestrum","sendtnerianum","Cestrum sendtnerianum","Mart. ex Sendtn.",NA,"Plowman TC",NA,"1969","02","25","Southern America","Peru",NA,NA,"Loreto. Iquitos, near Versailles.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2864421 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2864421","NL-L2864421",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
