"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"44","2021-03-15 16:37:00-03","NY","NYBG","818288","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","G. T. Prance","H. S. Irwin","19204","1968","01","25","South America","Brazil","Goiás","Cocalzinho de Goiás","75 km N. of Corumbá de Goiás on road to Niquelândia, valley of Rio Maranhão. Serra dos Pirineus.","-48.63","-15.35","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=860054' target='other'> <mi>dwc_moreinfo</mi></a>","NY00818288","NY00818288_01","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","447804","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","P. Acevedo-Rodríguez","S. A. Mori","9350","1978","03","02","South America","Brazil","Bahia","Itapé","Rodovia BR-415, 19 km a Oeste de Itabuna.","-39.4255221","-14.8640373","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=188404' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447804","NY00447804_01","200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","985155","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","P. C. Standley","Y. E. J. Mexia","5202","1930","10","22","South America","Brazil","Minas Gerais","Viçosa","Ox-cart road to São Miguel; top of hill.","-42.8817","-20.7542","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1076001' target='other'> <mi>dwc_moreinfo</mi></a>","NY00985155","NY00985155_01","720","720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","447811","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"R. P. Belém","2249","1966","05","18","South America","Brazil","Bahia","Ibirapitanga","Ibirapitanga, Plantaçao de cacau.","-42.48","-12.88","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=188417' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447811","NY00447811_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","447802","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","P. Acevedo-Rodríguez","S. A. Mori","11559","1979","03","15","South America","Brazil","Bahia","Barra do Choça","Rodovia BA-265, trecho Caatiba/Barra do Choça, a 8 km a W de Caatiba.","-40.4632849","-14.9982327","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=188402' target='other'> <mi>dwc_moreinfo</mi></a>","NY00447802","NY00447802_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-13 09:20:54-03","UFRJ","RFA","25435","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Gloria Matallana Tobon","A. Quinet","26/50","2000","11","06",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jacarepaguá - Taquara. Caminho do Rio Pequeno - Santa Maria","-43.450833","-22.923056",NA,"Árvore, 15m de altura, 60cm de DAP, folha verde discolor, fruto imaturo verde","RFA29402",NA,"290","290",NA,"2002","05","14","43º27'3''W","22º55'23''S",NA,NA,NA,NA,NA,NA,NA
"50","2020-11-13 09:20:54-03","UFRJ","RFA","24448","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","A.Quinet","F. M. de B.Pereira","62/011","2000","05","10",NA,"Brasil","Rio de Janeiro","Sapucaia","3º distrito, Fazenda Selo Verde","-42.9143981933594","-21.9950008392334",NA,"Árvore com 3m de altura e DAP de 3cm, flores ferrugíneas, folhas verdes e caule cinza, comum no local","RFA29403",NA,"814","814",NA,"2000","07","26","42º50'91''W","22º3'80''S","27567","auto",NA,NA,NA,NA,NA
"51","2020-12-15 11:14:55-03","FUNED","FUNED-POL","4597","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","cf. sericeus","Allophylus cf. sericeus",NA,NA,"São-Thiago, P.S.,Silveira,M.A.,",NA,"2009","12","06",NA,"Brasil","MG","Januária","Parque Estadual Veredas do Peruaçu, MG. Próximo à sede.","-44.628889","-14.935833",NA,"Pétalas brancas.","POL004597",NA,NA,NA,NA,NA,NA,NA,"44W 37' 44''","14S 56' 09''",NA,NA,NA,NA,NA,NA,NA
"52","2020-12-15 11:14:55-03","FUNED","FUNED-POL","4280","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus",NA,NA,"Sandra Matoso",NA,"2003","10","22",NA,"Brasil","MG",NA,"Campus UFV",NA,NA,NA,NA,"POL004280",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:48:48-03","EAO","IAN","36366","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis mollis","Radlk.","Rodrigues, JS","Fróes, RL","23073","1948","03","22","Southern America","Brasil","Roraima","Porto Alegre","Rio Amajary. Terre firme high forest. Rather low land.",NA,NA,NA,"Shrub, 3m, whitish flowers.","IAN036366","IAN036366 IAN036366_e",NA,NA,"mollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:48:48-03","EAO","IAN","68459","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis mollis","Radlk.","Smith, AC","Smith, AC","3327","1938","03","04",NA,"Guiana",NA,NA,"Western extremity of Kanuku Mountains, in drainage of Takutu River; dense forest.",NA,NA,NA,"Slender tree 4m high; petals and stamens white.","IAN068459",NA,NA,NA,"mollis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:48:48-03","EAO","IAN","56272","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","(L.) Radlk.","Merrill, ED","Groff, GW","6119","1920","06","25",NA,"Siam",NA,NA,"Plants of Asia. Bitsenuloke. Along canal.",NA,NA,NA,"Plant 20 feet high.&nf;Fruit green.","IAN056272",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:48:48-03","EAO","IAN","56447","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","racemosus","Allophylus racemosus","(L.) Radlk.","Merrill, ED","Groff, GW","6128","1920","06","25",NA,"Siam",NA,NA,"Plants of Asia. Bitsenuloke. Along canal.",NA,NA,NA,"Flowers purple.","IAN056447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:48:48-03","EAO","IAN","130572","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Prance, GT","Irwin, HS; Maxwell, HS","19123","1968","01","24","Southern America","Brasil","Goiás",NA,"Serra dos Pirineus. 50km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão. Forested limestone outcrop.",NA,NA,NA,"Shrub ca. 2m tall. fruit yellow, maturing red.","IAN130572",NA,"800","800",NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:48:48-03","EAO","IAN","130587","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Prance, GT","Irwin, HS; Maxwell, HS","19204","1968","01","25","Southern America","Brasil","Goiás",NA,"Gallery. 75km N of Corumbá de Goiás on road to Niquelândia, Goiás in valley of Rio Maranhão. Disturbed gallery forest.",NA,NA,NA,"Tree ca. 8m x 12cm. fruit yellow, maturing red.","IAN130587",NA,"700","700",NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:48:48-03","EAO","IAN","131339","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Prance, GT","Prance, GT; Silva, NT da","59693","1964","10","27","Southern America","Brasil","Goiás",NA,"42km south of Caiapônia. Riverine forest of Rio Claro.",NA,NA,NA,"Tree, 5m x 10cm diameter. Corolla and filaments white.","IAN131339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:48:48-03","EAO","IAN","40687","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.",NA,"Saint-Hilaire","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN040687",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:48:48-03","EAO","IAN","14509","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Barreto, M","Magalhães, MG","s.n.","1938","10","04","Southern America","Brasil","Minas Gerais","Belo Horizonte","Capoeira, Borges.","-43.937801361084","-19.9207992553711",NA,"Arbusto, pouco frequente.","IAN014509","IAN014509 IAN014509_e",NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"62","2021-03-30 12:48:48-03","EAO","IAN","14386","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Barreto, M","Magalhães, MG","2360","1942","11","11","Southern America","Brasil","Minas Gerais","Caeté","Capoeira, Pito Aceso.","-43.6697006225586","-19.8799991607666",NA,"Árvore de 6m de altura; flores amareladas. Muito frequente.","IAN014386","IAN014386 IAN014386_e",NA,NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA
"63","2021-03-30 12:48:48-03","EAO","IAN","55175","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Dedecca, D","Viégas, GP","2394","1938","10","22","Southern America","Brasil","São Paulo","Ribeirão Preto","Mata próximo a Estação Experimental.","-47.810001373291","-21.1700000762939",NA,"Arbusto.","IAN055175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA
"64","2013-09-13 13:19:52-03","EBDA","BAH","8361","S","Plantae",NA,NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","Radlk.",NA,"C.A. Miranda","409","1984","04","06",NA,"Brasil","Maranhão","Barra do Corda",NA,"-45.2433","-5.50556",NA,"Arbusto, folhas trifoliadas, frutos redondos escarlates.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"116584","auto",NA,NA,NA,NA,NA
"65","2019-10-09 11:24:31-03","UFBA","ALCB","107754","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Guedes, ML","Guedes, ML; Silveira, ER; et al.","20446","2013","03","02","Southern America","Brasil","Ceará","Tianguá",NA,"-41.016667","-3.716667",NA,"Folhas compostas trifolioladas, seríceas. Inflorescência com flores pequenas, cremes.","ALCB066330",NA,NA,NA,NA,"2013","09",NA,"-41.016667","-3.716667",NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:24:31-03","UFBA","ALCB","121196","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Gomes, FS","Gomes, FS","1415","2013","05","18","Southern America","Brasil","Bahia","Mascote",NA,"-39.498056","-15.790556",NA,"Folhas trifolioladas, folíolos com a face abaxial tomentosa.","ALCB049548","ALCB049548",NA,NA,NA,"2013","11",NA,"-39.498056","-15.790556",NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:24:31-03","UFBA","ALCB","68715","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Somner, GV","Cavalcanti, DC","189","1995","08","29","Southern America","Brasil","São Paulo","Guaratinguetá","Reserva Florestal da Escola de Especialistas de Aeronautica - EEAR","-45.183333","-22.8",NA,"ca. 8 m. Frutos amarelados.","ALCB066334",NA,NA,NA,NA,"1998","03",NA,"-45.183333","-22.8",NA,NA,NA,NA,NA,NA,NA
"68","2019-10-09 11:24:31-03","UFBA","ALCB","69841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Guedes, ML; Costa, MA","Costa, MA; Guedes, ML","16","2005","05","27","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul, entrada da porteira da Fazenda Acaju","-39.6","-13.016667",NA,"de ca 5m. Folhas membranáceas, discolores, com a face abaxial vilosa. Frutos imaturos verdes.; remanescente","ALCB066335",NA,NA,NA,NA,"2005","07",NA,"-39.6","-13.016667",NA,NA,NA,NA,NA,NA,NA
"69","2019-10-09 11:24:31-03","UFBA","ALCB","69930","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, MS; Perdiz, R","Costa, MA; Guedes, ML; Carvalho, G; Campos, G","107","2006","01","28","Southern America","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667",NA,"Árvore de ca 5,0m. Folhas membranáceas vilosas. Inflorescência axilares terminais. Flores esverdeadas. Frequente.","ALCB066331",NA,NA,NA,NA,"2010","11","16","-39.6","-13.016667",NA,NA,NA,NA,NA,NA,NA
"70","2019-10-09 11:24:31-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Somner, GV","Cavalcanti, DC","189","1995","08","29","Southern America","Brasil","São Paulo","Guaratinguetá","Reserva Florestal da Escola de Especialistas de Aeronautica - EEAR","-45.183333","-22.8",NA,"ca. 8 m. Frutos amarelados.",NA,NA,NA,NA,NA,"1998","03",NA,"-45.183333","-22.8",NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:24:31-03","UFBA","ALCB","86639","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Acevedo-Rodríguez, P","Ramos, C.H.A.; Guedes, ML; et al.","501","2008","10","28","Southern America","Brasil","Bahia","Itacaré","Litoral Sul, Mata da Antena","-39.711111","-14.167222",NA,"de ca 3 m de altura. Folhas com folíolos discolores. Inflorescência terminal, botões esverdeados. Freqüente.","ALCB066329",NA,NA,NA,NA,"2009","01",NA,"-39.711111","-14.167222",NA,NA,NA,NA,NA,NA,NA
"72","2019-10-09 11:24:31-03","UFBA","ALCB","05095","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Allophylus","sericeus","Allophylus sericeus","(Cambess.) Radlk.","Ferrucci, MS; Perdiz, R","Pinto, CG","s/n","1952","02",NA,"Southern America","Brasil","Bahia","Cruz das Almas",NA,"-39.1018981933594","-12.6700000762939",NA,NA,"ALCB066332",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14660","auto",NA,NA,NA,NA,NA
"73","2020-02-08 10:31:59-03","NBC","NL-BOTANY","L 0421109","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.",NA,"Maciel UN; Rosário C; Nascimento O",NA,"1984","08","01","Southern America","Brazil",NA,NA,"Brazil, road President Medici, Alvorada do Oeste, km 16",NA,NA,NA,"On terra firme forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200421109 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0421109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","MGx 4511",NA,NA,NA
"74","2020-02-08 10:31:59-03","NBC","NL-BOTANY","U.1591508","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.",NA,"Breteler FJ",NA,"1964","07","14","Southern America","Venezuela",NA,NA,"State of Barinas. 79km from Barinas along road to Cristóbal. Village Bumbun.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591508 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591508","NL-U1591508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 10:31:59-03","NBC","NL-BOTANY","WAG.1498943","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.",NA,"Breteler FJ",NA,"1964","07","14","Southern America","Venezuela",NA,NA,"State of Barinas. 79km from Barinas along road to Cristóbal. Village Bumbun.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1498943 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1498943","NL-WAG1498943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 10:31:59-03","NBC","NL-BOTANY","WAG.1498944","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.",NA,"Breteler FJ",NA,"1964","07","14","Southern America","Venezuela",NA,NA,"State of Barinas. 79km from Barinas along road to Cristóbal. Village Bumbun.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1498944 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1498944","NL-WAG1498944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 10:31:59-03","NBC","NL-BOTANY","L.2297993","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","Liesner RL","Liesner RL; Gonzáles AC",NA,"1978","07","28","Southern America","Venezuela","Estado Bolivar",NA,"Venezuela, Estado Bolivar, 1 km N of Paragua","-63.316667","6.833333",NA,"Disturbed forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2297993 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2297993","NL-L2297993",NA,NA,NA,NA,NA,NA,"-63.316667","6.833333",NA,NA,"Magnoliopsidae","L 0312002",NA,NA,NA
"78","2020-02-08 10:31:59-03","NBC","NL-BOTANY","L.2297994","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","occidentalis","Allophylus occidentalis","(Sw.) Radlk.","Liesner RL","Liesner RL; Gonzáles AC",NA,"1978","07","25","Southern America","Venezuela","Estado Bolivar",NA,"Venezuela, Estado Bolivar: 2-8 km E of La Paragua, south of Rio Paragua","-63.25","6.833333",NA,"Forest and savannah.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2297994 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2297994","NL-L2297994",NA,NA,NA,NA,NA,NA,"-63.25","6.833333",NA,NA,"Magnoliopsidae","L 0312000",NA,NA,NA
"79","2020-02-08 10:31:59-03","NBC","NL-BOTANY","U.1591683","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Acevedo-Rodríguez P","Hahn WJ; Gillespie LJ; Persaud H",NA,"1989","03","17","Southern America","Guyana","Potaro-Siparuni",NA,"Potaro - Siparuni region, Kato and Vicinity, savanna vegetation.","-59.916667","4.666667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591683","NL-U1591683",NA,NA,NA,NA,NA,NA,"-59.916667","4.666667",NA,NA,"Magnoliopsidae","U 0231804",NA,NA,NA
"80","2020-02-08 10:31:59-03","NBC","NL-BOTANY","U.1591684","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Jansen-Jacobs MJ; Welle BJH ter; Simmons CM; Jacobs-Brouwer A; James V; And",NA,"1995","07","13","Southern America","Guyana",NA,NA,"Kanuku Mts., Moco Moco R.","-59.65","3.3",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591684","NL-U1591684",NA,NA,NA,NA,NA,NA,"-59.65","3.3",NA,NA,"Magnoliopsidae","U 0231802",NA,NA,NA
"81","2020-02-08 10:31:59-03","NBC","NL-BOTANY","L 0013322","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.","Maas PJM","Schomburgk RH",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,"Guiana Anglica",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200013322 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0013322","NL-L0013322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","9082721199","isotype",NA,NA
"82","2020-02-08 10:31:59-03","NBC","NL-BOTANY","L.1080699","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Jansen-Jacobs MJ; Welle BJH ter; Gustafsson C; James V; Andrew R",NA,"1995","06","18","Southern America","Guyana",NA,NA,"Rupununi Distr., NE-slope of Mount Shiriri.","-59.716667","2.883333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1080699 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1080699","NL-L1080699",NA,NA,NA,NA,NA,NA,"-59.716667","2.883333",NA,NA,"Magnoliopsidae","Uw35682",NA,NA,NA
"83","2020-02-08 10:31:59-03","NBC","NL-BOTANY","L.1080700","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Allophylus","racemosus","Allophylus racemosus","Sw.",NA,"Jansen-Jacobs MJ; Welle BJH ter; Gustafsson C; James V; Andrew R",NA,"1995","06","18","Southern America","Guyana",NA,NA,"Rupununi Distr., NE-slope of Mount Shiriri.","-59.716667","2.883333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1080700 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1080700","NL-L1080700",NA,NA,NA,NA,NA,NA,"-59.716667","2.883333",NA,NA,"Magnoliopsidae","Uw35682",NA,NA,NA
