"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"300","2020-09-12 05:00:02-03","US","US","3686797","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"G. Hatschbach & O. S. Ribas","2007","2","8","Brazil","Santa Catarina",NA,"Salto Véu de Noiva (Mun. Urubici).",NA,NA,NA,NA,NA,NA,NA,"US03076984","US03076984_01","79754","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"301","2020-09-12 05:00:02-03","US","US","2220181","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Reitz & Klein, --","1953","11","5","Brazil","Santa Catarina",NA,"Campo do Massiambú, Palhoça.",NA,NA,NA,NA,"5",NA,NA,"US03076995","US03076995_01","1324","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"302","2020-09-12 05:00:02-03","US","US","2484155","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","1966","1","15","Argentina","Corrientes",NA,"Dto. San Miguel. Arroyo Santa Lucía. Ruta 12.",NA,NA,NA,NA,NA,NA,NA,"US03076916",NA,"11943","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"303","2020-09-12 05:00:02-03","US","US","2249662","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"L. Smith & R. M. Klein","1956","11","7","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: Between Postema and Morro Iquererim.",NA,NA,NA,NA,"900","1000",NA,"US03076992","US03076992_01","7357","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"304","2020-09-12 05:00:02-03","US","US","1930201","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"H. H. Bartlett","1943","12","9","Uruguay","Paysandu",NA,"Limestone country north of Quebracho, Departamento de Paysandú.",NA,NA,NA,NA,NA,NA,NA,"US03076978","US03076978_01","21146","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"305","2020-09-12 05:00:02-03","US","US","2141470","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"J. E. Montes","1949","12","19","Argentina","Corrientes",NA,"Estancia Santa Teresa. Dep. Mburucuyá.",NA,NA,NA,NA,NA,NA,NA,"US03076920",NA,"526","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"306","2020-09-12 05:00:02-03","US","US","2432805","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"T. Pederson","1960","2","7","Argentina","Corrientes",NA,"Dry, hilly grasslands near the R. Miriñay. Estancia Itá Caabó. Dep. Mercedes.",NA,NA,NA,NA,NA,NA,NA,"US03076918",NA,"5361","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"307","2020-09-12 05:00:02-03","US","US","241957","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"-. Tweedie","1839",NA,NA,"Argentina","Buenos Aires",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US03076983","US03076983_01","s.n.","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"308","2020-09-12 05:00:02-03","US","US","2571014A","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Reitz & Klein, --","1965","12","16","Brazil","Paraná",NA,"Fazenda 3 Capões, Guarapuava.",NA,NA,NA,NA,"1000",NA,NA,"US03076989","US03076989_01","17769","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"309","2020-09-12 05:00:02-03","US","US","2198135","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"J. E. Montes","1950","10","18","Argentina","Misiones",NA,"Gob. Misiones. Dep. Iguazú. Puerto Esperanza Km. 12.",NA,NA,NA,NA,NA,NA,NA,"US03076919",NA,"9462","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"310","2020-09-12 05:00:02-03","US","US","2565875","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"E. Hassler",NA,"8",NA,"Paraguay",NA,NA,"In regione vicine San Estanislao.",NA,NA,NA,NA,NA,NA,NA,"US03076982",NA,"4234","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"311","2020-09-12 05:00:02-03","US","US","2249667","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"L. Smith & R. Reitz","1956","12","24","Brazil","Santa Catarina",NA,"Mun. Joaçaba: Campo, campos of Palmas, 52 km west of Caçador.",NA,NA,NA,NA,"1000","1300",NA,"US03076991","US03076991_01","9157","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"312","2020-09-12 05:00:02-03","US","US","2900085","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Del Puerto & -. Millot","1962","1","30","Uruguay","Tacuarembó",NA,"Estancia La California, Rio Tacuarembo Chico, Depto. de Tacuarembo.",NA,NA,NA,NA,NA,NA,NA,"US03076913","US03076913_01","3567?","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"313","2020-09-12 05:00:02-03","US","US","2706733","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"G. Hatschbach & Ravenna","1969","12","4","Brazil","Paraná",NA,"Posto Agro-Pecuário [interpreted] (Guarapuava).",NA,NA,NA,NA,NA,NA,NA,"US03076987","US03076987_01","23087","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"314","2020-09-12 05:00:02-03","US","US","1930286","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"H. H. Bartlett","1944","1","20","Uruguay","Rocha",NA,"3 km. northeast of main highway bridge over Arroyo de Garzon, 31 km. southwest of Rocha, Departamento de Rocha.",NA,NA,NA,NA,NA,NA,NA,"US03076921",NA,"21319","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"315","2020-09-12 05:00:02-03","US","US","2557890","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"L. Smith & R. M. Klein","1965","1","20","Brazil","Paraná",NA,"Mun. Ponta Grossa: Campo, Furnas, Vila Velha.","-50.03","-25.22",NA,NA,"850",NA,NA,"US03076990","US03076990_01","14873","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"316","2020-09-12 05:00:02-03","US","US","1540775","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"P. Jörgensen","1939","1",NA,"Paraguay",NA,NA,"Thepé. [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US03076981","US03076981_01","4077","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"317","2020-09-12 05:00:02-03","US","US","2320171","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"H. H. Bartlett","1943","11","27","Uruguay","Lavalleja",NA,"Cerro Grande, on south side of road between Salus and Minas, Departamento de Lavalleja.",NA,NA,NA,NA,NA,NA,NA,"US03076979",NA,"20889","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"318","2020-09-12 05:00:02-03","US","US","2863493","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","2","10","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra do Espinhaço. Serra do Itabirito, ca. 50 km S.E. of Belo Horizonte.",NA,NA,NA,NA,"1500",NA,NA,"US03076988","US03076988_01","19720","South America - Neotropics",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"319","2020-09-12 05:00:02-03","US","US","1693643","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"B. Rosengurtt","1936","12","18","Uruguay","Florida",NA,"A° Timote.",NA,NA,NA,NA,NA,NA,NA,"US03076980",NA,"B764","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"320","2020-09-12 05:00:02-03","US","US","1482198","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"C. Jürgens","1924","12",NA,"Brazil","Rio Grande do Sul",NA,"Municipio Santo Amaro: Monte Alegre.",NA,NA,NA,NA,"70",NA,NA,"US03076996","US03076996_01","94","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"321","2020-09-12 05:00:02-03","US","US","3365730","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"R. Wasum & et al.","1997","12","13","Brazil","Rio Grande do Sul",NA,"RS - Cacapava do Sul - Rio Camaquã - Passo da Barquinha.",NA,NA,NA,NA,"300",NA,NA,"US03076985","US03076985_01","12239","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"322","2020-09-12 05:00:02-03","US","US","2892477","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"T. Pederson","1967","3","8","Argentina","Corrientes",NA,"Estancia Sam Justo del Palmar. Dep. Concepción.",NA,NA,NA,NA,NA,NA,NA,"US03076915","US03076915_01","8088","South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"323","2019-12-09 17:29:18-03","UFPR","EFC","8810","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Hatschbach, G.","1999","03","01","Hatschbach, G.; Ziller, S.R.","1999","02","04","Brasil","Paraná","Ponta Grossa","P.E. Vila Velha","-50.0028","-25.2414","-50.0028","-25.2414",NA,NA,"Ereta, flor anil. Campo limpo, seco.","EFC008810",NA,"68945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-12-09 17:29:18-03","UFPR","EFC","15527","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Souza, I.","2017","02","14","Souza, I.","2017","02","14","Brasil","Paraná","Curitiba","Remanescente campo - Preá UFPR Campus III Jardim Botânico","-49.237","-25.4466","-49.2370","-25.4466","914","914","Erva, 60 cm, crescendo sob aclive, flores púrpuras. Campo natural degradado","EFC015527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-12-09 17:29:18-03","UFPR","EFC","8868","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Hatschbach, G.","1999","11","01","Ziller, S.R.","1999","03","21","Brasil","Paraná","Balsa Nova","Tamanduá","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"Herbácea xilopodífera em campo seco. Flores roxas. Altura 30-40 cm.","EFC008868",NA,"1759",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"326","2019-11-13 11:14:43-03","USP","SPF","131185","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Pirani, JR","2001",NA,NA,"Pirani, JR","1998","05","11","Brasil","Minas Gerais","Mato Verde",NA,"-42.758889","-15.383333","-42.758889","-15.383333","985","985",NA,"SPF00131185","SPF00131185","4258",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-13 11:14:43-03","USP","SPF","149938","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Schinini, A",NA,NA,NA,"Ferrucci, MS","1999","12","15","Paraguai","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SPF00149938","SPF00149938","1488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-13 11:14:43-03","USP","SPF","201223","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Pirani, JR","2005",NA,NA,"Melo-Pinna, GFA","2004","08","21","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"SPF00201223","SPF00201223","52",NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA
"329","2019-11-13 11:14:43-03","USP","SPF","74410","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Corrêa, IP","1996","05",NA,"Giulietti, AM","1991","07","27","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00074410","SPF00074410","CFSC12557",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"330","2019-11-13 11:14:43-03","USP","SPF","82317","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Corrêa, IP","1996","05",NA,"Giulietti, AM","1991","07","26","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00082317","SPF00082317","CFSC12447",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"331","2019-11-13 11:14:43-03","USP","SPF","80628","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Corrêa, IP","1996","05",NA,"Pirani, JR","1993","07","21","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00080628","SPF00080628","s.n.",NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"332","2019-11-13 11:14:43-03","USP","SPF","19454","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Hatschbach, G","1981",NA,NA,"Hatschbach, G","1981","01","14","Brasil","Paraná","Balsa Nova",NA,"-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"SPF00019454","SPF00019454","43508",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA
"333","2019-11-13 11:14:43-03","USP","SPF","178990","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Lucas, D","2018","02",NA,"Silva, JM","1998","12","29","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,NA,"SPF00178990","SPF00178990","2728",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA
"334","2014-04-04 18:26:07-03","PNFM","IRAI","351","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Dunaiski Jr, A.","2007","01","01","Dunaiski Jr, A.","2007","02","20","Brasil","Paraná","Balsa Nova","São Luiz do Purunã",NA,NA,NA,NA,NA,NA,"Erva, flores azuis","IRAI00000351",NA,"3336",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2021-03-25 13:51:26-03","UNIVILLE","JOI","3462","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Diober Lucas","2016","10","03","J. Cordeiro","2002","02","28","Brasil","Paraná","Curitiba","Jardim Botânico.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"; HABITAT: campo limpo - seco; HABITO: ereta","JOI003462","JOI003462","2043",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"336","2021-03-25 13:51:26-03","UNIVILLE","JOI","1456","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Diober Lucas","2016","10","03","J.M. Silva","2004","10","16","Brasil","Santa Catarina","Garuva","Serra do Quiriri.","-48.8549995422363","-26.0266990661621",NA,NA,"1300","1300","; TIPO VEGETACIONAL: Campo de Altitude","JOI001456","JOI001456","4127",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"337","2021-03-25 13:51:26-03","UNIVILLE","JOI","7342","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Diober Lucas","2016","10","03","F.C.S. Vieira","2007","11","15","Brasil","Santa Catarina","Garuva","Serra Quiriri, rio dos Alemães.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Ponto Ralemaes: - 26.049277, -48953842; HABITAT: planície aluvial; HABITO: erva; TIPO VEGETACIONAL: Campo Altomontano","JOI007342","JOI007342","1998",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA,NA
"338","2019-10-07 09:10:49-03","UEFS","HUEFS","58491","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","D.Lucas","2017","07",NA,"Arbo, M.M.","1996","12","04","Argentina","Corrientes",NA,"Estancia San Antonio, ca. 30Km al NE de Chavarría, camino a Concepción, 2 km al E de la ruta, al W del casco.","-58.333333","-28.783333","58W20'","28S47'",NA,NA,NA,"HUEFS0058491","HUEFS0058491","7072",NA,NA,NA,"Angiospermae","Apiales",NA,NA,"Asteranae",NA,NA,NA,NA,NA
"339","2019-10-07 09:10:49-03","UEFS","HUEFS","117415","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","D.Lucas","2017","07",NA,"Barbosa, E.","2004","02","10","Brasil","Paraná","Palmeira","Estância São Rafael.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Campo limpo, seco.","HUEFS0117415","HUEFS0117415","847",NA,NA,NA,"Angiospermae","Apiales","35166","auto","Asteranae",NA,NA,NA,NA,NA
"340","2019-10-07 09:10:49-03","UEFS","HUEFS","34102","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","D.Lucas","2017","07",NA,"Kummrow, R.","1976","02","03","Brasil","Paraná","Porto Amazonas","Fazenda São Roque.","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"Campo.","HUEFS0034102","HUEFS0034102","1075",NA,NA,NA,"Angiospermae","Apiales","14684","auto","Asteranae",NA,NA,NA,NA,NA
"341","2019-10-07 09:10:49-03","UEFS","HUEFS","73251","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","D.Lucas","2017","07",NA,"Cordeiro, J.","2002","02","28","Brasil","Paraná","Curitiba","Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUEFS0073251","HUEFS0073251","2043",NA,NA,NA,"Angiospermae","Apiales","25180","auto","Asteranae",NA,NA,NA,NA,NA
"342","2019-10-07 09:10:49-03","UEFS","HUEFS","116047","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","D.Lucas","2017","07",NA,"Silva, J.M.","1998","12","29","Brasil","Santa Catarina","Campo Alegre","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"Campo de altitude","HUEFS0116047","HUEFS0116047","2728",NA,NA,NA,"Angiospermae","Apiales","37493","auto","Asteranae",NA,NA,NA,NA,NA
"343","2020-04-29 16:29:27-03","UFVJM","HDJF","7011","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Lucas, D","2017","07",NA,"Faria, JEQ; Chaves, DA","2017","07","27","Brasil","Minas Gerais","Diamantina","Margem da estrada saindo de São João da Chapada para Macacos","-43.795","-18.052778","-43.795","-18.052778","1299","1299",NA,"HDJF007011",NA,"8078","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2020-11-04 17:28:25-03","UEM","HUEM","4932","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","T.M. Pedersen","1993",NA,NA,"Kummrow, R","1976","02","03","Brasil","Paraná","Porto Amazonas","Fazenda São Roque","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"Flores azuis; campo","HUEM000000507","HUEM000000507","1075",NA,NA,NA,NA,NA,"14684","auto",NA,NA,NA,NA,NA,NA
"345","2016-08-23 10:58:43-03","NHMLondon","NHM-LONDON-BOT","BM000617153","S","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Arno Wörz","2000","06","15","Friedrich Sellow; b.1789; d.1831; Sellow",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/753004ae2c4b458dc153bf46fe783f0f46bae350/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"2435",NA,NA,"NHMUK:ecatalogue:4984238",NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA
"346","2020-11-12 16:58:00-03","UEL","FUEL","54991","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Gonzatti, F","2014","07","07","Sartori, M","2008","01","14","Brasil","Rio Grande do Sul","Tavares","Fazenda Zé Patricio, &nf;Na borda da mata","-51.151667","-31.3225","-51.151667","-31.3225",NA,NA,NA,"FUEL054991",NA,"328",NA,NA,NA,"Tracheophyta","Apiales",NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-10-16 14:10:49-03","UEL","FUEL","28583","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Cardozo, AL","2016","06","13","Hertel, R","1946","02",NA,"Brasil","Paraná","Curitiba","In campo","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"FUEL010907",NA,"39",NA,NA,NA,"Tracheophyta","Apiales","25180","auto",NA,NA,NA,NA,NA,NA
"348","2019-10-16 14:10:49-03","UEL","FUEL","54935","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Valduga, E; Gonzatti, F","2012","04",NA,"Valduga, E","2011","12","16","Brasil","Rio Grande do Sul","Balneário Pinhal","Às margens da rodovia de acesso à cidade","-50.2327995300293","-30.2474994659424",NA,NA,"10","10",NA,"FUEL054935",NA,"228",NA,NA,NA,"Tracheophyta","Apiales","17849","auto",NA,NA,NA,NA,NA,NA
"349","2019-11-01 14:52:30-03","UnB","UB","190035","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.",NA,NA,NA,NA,"Krieger, L","1949","12","23","Brasil","Minas Gerais",NA,"João Ribeiro - Fazenda da Pedra Branca",NA,NA,NA,NA,NA,NA,"Herbácea, flores brancas, rosetas de poucas folhas; Campo",NA,NA,"2395","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-01 14:52:30-03","UnB","UB","34918","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Constance, L",NA,NA,NA,"Irwin, HS","1971","03","19","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32700","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-01 14:52:30-03","UnB","UB","188051","PreservedSpecimen","Plantae","Apiaceae","Eryngium","sanguisorba","Eryngium sanguisorba","Cham. & Schltdl.","Barboza, E","2013","01","22","Brotto, ML; Barboza, E; Grizzon, M; Gaio, J","2013","01","18","Brasil","Paraná ","Balsa Nova","São Luiz do Purunã","-49.646167","-25.468722","-49.646167","-25.468722","1183","1183","Erva, 40.0 cm, inflorescência azul; Estepe (campo limpo)",NA,NA,"905","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
