"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"344","2020-08-31 08:57:45-03","INPA","INPA","221814","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Maurenza, DO","70","2007","07","13","Southern America","Brasil","Amazonas","Campo de Catuquira","-61.172981","-5.503397",NA,NA,"INPA0221814","INPA0221814 INPA0221814_e","Taylor, CM","Borba","38","38",NA,NA,"2014","10",NA,"-61.172981","-5.503397",NA,NA,NA,NA,NA
"345","2020-08-31 08:57:45-03","INPA","INPA","13669","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Rodrigues, WA","5008","1963","03","28","Southern America","Brasil","Amazonas","AM 010, km 64","-59.683893","-2.6994",NA,NA,"INPA0013669","INPA0013669 INPA0013669_e INPA0013669_e1","Kirkbride Junior, JH; Kirkbride Junior, JH","Manaus",NA,NA,NA,NA,"1977",NA,NA,"-59.683893","-2.6994",NA,NA,NA,NA,NA
"346","2020-08-31 08:57:45-03","INPA","INPA","227398","S","Plantae","Dicotyledon Asterids","Gentianales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Zartman, CE","7116","2007","05","22","Southern America","Brasil","Amazonas","Rebio Uatumã, grade do PPBio.","-59","-1",NA,NA,"INPA0227398","INPA0227398 INPA0227398_e","Taylor, CM","Presidente Figueiredo",NA,NA,NA,NA,"2014","10",NA,"-59","-1",NA,NA,NA,NA,NA
"347","2019-12-19 11:20:21-03","UFG","UFG","42838","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Ferreira, H.D.; et al.","4804","2010","04","17",NA,"Brasil","Goiás",NA,"-47.334400177002","-15.5371999740601",NA,NA,"UFG0042838","UFG0042838","Ferreira, H.D.; et al.","Formosa",NA,NA,"113054","auto","2010","04","17",NA,NA,NA,NA,NA,NA,NA
"348","2019-12-19 11:20:21-03","UFG","UFG","40854","S","Plantae",NA,NA,"Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"P.G. Delprete; et al.","10125","2007","05","10",NA,"Brasil","Goiás","Serra das Areias","-49.3225","-16.837222",NA,NA,"UFG0040854",NA,"P.G. Delprete","Aparecida de Goiânia",NA,NA,NA,NA,"2007","05","10","-49.3225","-16.837222",NA,NA,NA,NA,NA
"349","2016-01-25 13:36:37-02","CPQBA","CPMA","1457","S","Plantae","Magnoliophyta","Rubiales","Rubiaceae¹","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"Narciso",NA,"1986","10","31",NA,"Brasil","São Paulo","Rhodia","-47.154167","-22.761111",NA,NA,NA,NA,NA,"Paulínia",NA,NA,NA,NA,NA,NA,NA,"47º 09' 15 W","22º 45' 40 S","Magnoliopsida",NA,"CPQBA 934",NA,NA
"350","2020-09-12 05:00:02-03","US","US","2967480","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"J. Ubiratan Santos, F. Ramos & C. D. A. Mota","266","1978","3","26","South America - Neotropics","Brazil","Rondônia","Amazonia, Rio Pacaas Novos, proximo a la Cachoeira",NA,NA,NA,NA,"US02734096","US02734096_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"351","2020-09-12 05:00:02-03","US","US","2920786","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"W. A. Rodrigues, D. F. Coêlho & D. F. Coêlho","8400","1968","2","19","South America - Neotropics","Brazil","Amazonas","Estrada Torquato Tapajos km 65, Reserva Walter Egler",NA,NA,NA,NA,"US02734117","US02734117_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"352","2020-09-12 05:00:02-03","US","US","3103831","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"J. H. Kirkbride","3658","1980","10","15","South America - Neotropics","Brazil","Distrito Federal","Perto de DF 18, ca 16 km este de BR 251","-47.43","-26.02",NA,NA,"US02734091","US02734091_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"353","2020-09-12 05:00:02-03","US","US","2984720","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"T. C. Plowman, G. Davidse, N. A. Rosa, C. S. Rosário & M. R. Santos","8622","1980","2","10","South America - Neotropics","Brazil","Pará","Municipio Conceicao do Araguaia, range of low hills ca 20 km west of Redencao, near Corrego Sao Joao and Troncamento Santa Teresa","-50.17","-8.13",NA,NA,"US02734092","US02734092_01",NA,NA,"350","620",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"354","2020-09-12 05:00:02-03","US","US","2598369","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","10160","1965","11","10","South America - Neotropics","Brazil","Distrito Federal","Parque Municipal do Gama, 25 km S of Brasilia, D.F.",NA,NA,NA,NA,"US02734120","US02734120_01",NA,NA,"1150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"355","2020-09-12 05:00:02-03","US","US","2812142","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. Hatschbach & Ramamoorthy","38189","1976","1","30","South America - Neotropics","Brazil","Goiás","Rio S. Patricio (mun. Hidrolina)",NA,NA,NA,NA,"US02734098","US02734098_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"356","2020-09-12 05:00:02-03","US","US","2596956","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, D. Philcox, E. Forero, L. F. Coelho & et al.","5384","1968","6","30","South America - Neotropics","Brazil","Rondônia","Brazilian Amazonia, basin of Rio Madeira, Rio Jaciparana 9-12 km above Jaciparana",NA,NA,NA,NA,"US02734115","US02734115_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"357","2020-09-12 05:00:02-03","US","US","2596961","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, E. Forero, L. F. Coelho, J. F. Ramos & L. G. Farias","5871","1968","7","11","South America - Neotropics","Bolivia","Pando","Bolivian Amazonia, w bank of Rio Madeira, 6 km above Abuna",NA,NA,NA,NA,"US02734112","US02734112_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"358","2020-09-12 05:00:02-03","US","US","2597019","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, W. A. Rodrigues, J. F. Ramos & L. G. Farias","8387","1968","11","13","South America - Neotropics","Bolivia","Pando","Bolivian Amazonia, w bank of Rio Madeira, 3 km above Abuna",NA,NA,NA,NA,"US02734109","US02734109_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"359","2020-09-12 05:00:02-03","US","US","3697109","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(H.B.K.) Steyerm.",NA,"B. M. Torke, F. Zenteno, J. Gonzáles, J. Valda & R. Gonzáles","497","2009","5","25","South America - Neotropics","Bolivia","La Paz","Iturralde, Pampas del Madidi, area of the middle reaches of the Rio Madidi basin, Campamento Permanente on the N shore of the Rio Madidi, ca 15.6 linear km NE of the confluence with the Enatahua (Rio Inambari according to one guide), forest around camp and ca 1 km inland.","-67.6527","-12.8591",NA,NA,"US02521643",NA,NA,NA,"179",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"360","2020-09-12 05:00:02-03","US","US","2811782","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"W. A. Rodrigues & J. Chagas","5040","1963","4","17","South America - Neotropics","Brazil","Amazonas","Estrada Manaus-Itacoatiara, km 58",NA,NA,NA,NA,"US02734123","US02734123_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"361","2020-09-12 05:00:02-03","US","US","3342968","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"R. Marquete, F. C. A. Oliveira & M. A. Silva","2417","1996","4","10","South America - Neotropics","Brazil","Distrito Federal","BR-060, Brasilia/ Anapolis, km 09, Embrapa-CNPH, area nova, proximidades da cidade satelite de Samambaia",NA,NA,NA,NA,"US02734082","US02734082_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"362","2020-09-12 05:00:02-03","US","US","2967492","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"M. G. Vieira, R. H. Petersen, B. W. Nelson, J. F. Ramos & C. D. A. Mota","1056","1979","11","9","South America - Neotropics","Brazil","Rondônia","Amazonia, T.F. de Rondonia, estrada Vilhena-Pimenta Bueno, localidade Guapore. A 500 m. do posto Fiscal do Municipio de Pimenta Bueno.","-60.17","-12.75",NA,NA,"US02734093","US02734093_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"363","2020-09-12 05:00:02-03","US","US","3182032","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. Araújo","GM 633",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais","Mata Mesofitica, Fazenda do Gloria (UFU), Ubernanda [interpreted]",NA,NA,NA,NA,"US02734085","US02734085_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"364","2020-09-12 05:00:02-03","US","US","2811783","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"M. Silva & et al.","761","1972","7","17","South America - Neotropics","Brazil","Amazonas","Estrada Castanho-Tupana",NA,NA,NA,NA,"US02734103","US02734103_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"365","2020-09-12 05:00:02-03","US","US","2776321","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, P. J. M. Maas, A. A. Atchley, W. C. Steward & et al.","14093","1971","7","10","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Rio Purus, Rio Ituxi, lake west of Boca do Curuquete",NA,NA,NA,NA,"US02734104","US02734104_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"366","2020-09-12 05:00:02-03","US","US","2570039","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"L. Smith","15077","1965","3","7","South America - Neotropics","Brazil","Distrito Federal","Forest near Rio Gama, Gama",NA,NA,NA,NA,"US02734121","US02734121_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"367","2020-09-12 05:00:02-03","US","US","2596960","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, E. Forero, B. L. Wrigley, J. F. Ramos & L. G. Farias","6521","1968","7","26","South America - Neotropics","Brazil","Rondônia","Brazilian Amazonia, basin of Rio Madeira, 1 km north of Riberao, road Abuna-Guajara-Mirim",NA,NA,NA,NA,"US02734111","US02734111_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"368","2020-09-12 05:00:02-03","US","US","2597005","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, J. F. Ramos & L. G. Farias","7977","1968","10","28","South America","Brazil",NA,"Brazilian Amazonia, basin of Rio Purus, Municipality of Labrea, 2-3 km SW of Labrea",NA,NA,NA,NA,"US02734110","US02734110_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"369","2020-09-12 05:00:02-03","US","US","3103834","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"J. H. Kirkbride","4344","1981","8","13","South America - Neotropics","Brazil","Distrito Federal","Ca 1 km W do Rio das Salinas","-47.97","-15.52",NA,NA,"US02734090","US02734090_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"370","2020-09-12 05:00:02-03","US","US","2776297","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, P. J. M. Maas, A. A. Atchley, W. C. Steward & et al.","13807","1971","6","29","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Rio Purus, Rio Ituxi, Fortaleza Savanna, Rio Puciari tributary of Rio Ituxi, 20 km above mouth",NA,NA,NA,NA,"US02734106","US02734106_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"371","2020-09-12 05:00:02-03","US","US","2598224","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17947","1966","6","28","South America - Neotropics","Brazil","Goiás","Serra do Caiapo, ca 50 km S of Caiaponia, road to Jatai",NA,NA,NA,NA,"US02734119","US02734119_01",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"372","2020-09-12 05:00:02-03","US","US","1662012","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"B. A. Krukoff","4940","1933","6","19","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, basin of Rio Jurua, near mouth of Rio Embira (tributary of Rio Tarauaca)","-70.25","-7.5",NA,NA,"US02734124","US02734124_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"373","2020-09-12 05:00:02-03","US","US","3219089","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(H.B.K.) Steyerm.",NA,"S. G. Beck","8053","1982","3","1","South America - Neotropics","Bolivia",NA,"Limite de los Dptos. La Paz/Beni, Prov. Sud Yungas, Rio Quiquibey, entre afluentes, Rio San Luis y Rio Claro",NA,NA,NA,NA,"US02521645","US02521645_01",NA,NA,"320",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"374","2020-09-12 05:00:02-03","US","US","2940459","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, T. D. Pennington, M. Leppard, O. P. Monteiro & J. F. Ramos","22784","1974","10","10","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Manaus-Porto-Velho Highway, BR 319, km 155, Manaus-Porto Velho Road",NA,NA,NA,NA,"US02734099","US02734099_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"375","2020-09-12 05:00:02-03","US","US","2861200","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, P. J. M. Maas, A. A. Atchley, W. C. Steward & et al.","13807","1971","6","29","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Rio Purus, Rio Ituxi, Fortaleza Savanna, Rio Puciari tributary of Rio Ituxi, 20 km above mouth",NA,NA,NA,NA,"US02734105","US02734105_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"376","2020-09-12 05:00:02-03","US","US","3032098","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(H.B.K.) Steyerm.",NA,"B. M. Boom","4108","1983","12","8","South America - Neotropics","Bolivia","Beni","Prov. of Vaca Diez, Vicinity of the Chacobo village Alto Ivon","-66.03","-11.75",NA,NA,"US02521644",NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"377","2020-09-12 05:00:02-03","US","US","2967489","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"M. G. Vieira, R. H. Petersen, B. W. Nelson, J. F. Ramos & C. D. A. Mota","839","1979","11","1","South America - Neotropics","Brazil","Rondônia","Amazonia, T.F. de Rondonia a 5 km de Vilhena","-60.17","-12.75",NA,NA,"US02734094","US02734094_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"378","2020-09-12 05:00:02-03","US","US","2596887","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, D. Philcox, E. Forero, L. F. Coelho & et al.","5419","1968","7","1","South America - Neotropics","Brazil","Rondônia","Brazilian Amazonia, basin of Rio Madeira, Vicinity of Mutumparana",NA,NA,NA,NA,"US02734114","US02734114_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"379","2020-09-12 05:00:02-03","US","US","3589850","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"A. Fernández & L. Delgado","5764","1989","6",NA,"South America - Neotropics","Venezuela","Bolívar","Cabeceras rio Turiba y Cano La Miel, 45 Km al Este de Pijiguaos.","-66.38","6.56",NA,NA,"US01018066",NA,"Illegible","Municipio Raul Leoni","800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"380","2020-09-12 05:00:02-03","US","US","3316272","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"M. Fonseca, F. C. A. Oliveira, E. Cardoso & N. R. Oliveira","318","1995","6","7","South America - Neotropics","Brazil","Goiás","GO, Chapada dos Veadeiros, Estrada de Chao entre Goianesia e Vila Propicio, area da Calheira, Municipio de Pirinopolis, ca 38 km de Goianesia","-48.8922","-15.435",NA,NA,"US02734083","US02734083_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"381","2020-09-12 05:00:02-03","US","US","2598371","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"H. S. Irwin & T. R. Soderstrom","5622","1964","8","26","South America - Neotropics","Brazil","Distrito Federal","Ca 30 km S of Brasilia on road to Belo Horizonte",NA,NA,NA,NA,"US02734122","US02734122_01",NA,NA,"700","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"382","2020-09-12 05:00:02-03","US","US","2598370","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17985","1966","6","29","South America - Neotropics","Brazil","Goiás","Serra do Caiapo, ca 30 km S of Caiaponia, road to Jatai",NA,NA,NA,NA,"US02734118","US02734118_01",NA,NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"383","2020-09-12 05:00:02-03","US","US","2783618","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"W. R. Anderson, S. R. Hill, R. Reis dos Santos & R. Souza","9619","1973","5","2","South America - Neotropics","Brazil","Goiás","Serra do Caiapo, ca 12 km (straight line) S of Caiaponia",NA,NA,NA,NA,"US02734102","US02734102_01",NA,NA,"840",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"384","2020-09-12 05:00:02-03","US","US","3105213","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"J. H. Kirkbride","5222","1983","4","13","South America - Neotropics","Brazil","Distrito Federal","Escola Fazendaria","-47.83","-15.87",NA,NA,"US02734088","US02734088_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"385","2020-09-12 05:00:02-03","US","US","3032896","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. K. Gottsberger & D. Posey","29-15183","1983","1","15","South America - Neotropics","Brazil","Pará","Reserva Florestal de Gorotire (Kayapo-Indian Reservation), surroundings of Gorotire Village at Rio Fresco","-51.12","-7.78",NA,NA,"US02734089","US02734089_01",NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"386","2020-09-12 05:00:02-03","US","US","2811784","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"W. A. Rodrigues & D. F. Coêlho","8400","1968","2","19","South America - Neotropics","Brazil","Amazonas","Reaerva Walter Egler, estrada Torquato Tapajos, km 65",NA,NA,NA,NA,"US02734116","US02734116_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"387","2020-09-12 05:00:02-03","US","US","2785463","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Psychotria","prunifolia","Psychotria prunifolia","(Kunth) Steyerm.",NA,"G. T. Prance, D. G. Campbell, J. C. Ongley, J. F. Ramos & O. P. Monteiro","20491","1974","3","13","South America - Neotropics","Brazil","Amazonas","Brazilian Amazonia, Manaus-Porto-Velho Highway, BR 319, Manaus-Porto Velho Road, km 245, 3 km south of Igapo Acu",NA,NA,NA,NA,"US02734100","US02734100_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
