"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","typeStatus"
"1293","2021-02-08 12:31:48-03","UFRGS","ICN","156063","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Lima, LF","2010","07",NA,"Záchia, R","1194","1992","11","07","Brasil","RS","Guaíba","Fazenda São Maximiano","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Com flor.; Vários indivíduos jovens em interior de mata de encosta de morro, terreno pedregoso.","ICN00027588","ICN00027588","Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA
"1294","2021-02-08 12:31:48-03","UFRGS","ICN","151460","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Lima, LF",NA,NA,NA,"Lima, LF","160","2005","12","03","Brasil","RS","Guaíba","Fazenda São Maximiano BR 116 Km 308","-51.3250007629395","-30.113899230957",NA,NA,NA,NA,"Mata de encosta.","ICN00027587","ICN00027587","Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA,NA
"1295","2021-02-08 12:31:48-03","UFRGS","ICN","094045","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1112","1992","04","10","Brasil","RS","Ilópolis",NA,"-52.1241989135742","-28.926700592041",NA,NA,NA,NA,"Em beira de mata nativa","ICN00027607","ICN00027607 ICN00027607_1","Dicotyledon",NA,"América do Sul",NA,"10694","auto",NA,NA,NA,NA,NA,NA
"1296","2021-02-08 12:31:48-03","UFRGS","ICN","094046","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1110","1992","04","10","Brasil","RS","Ilópolis","Estrada de Arvorezinha para Ilópolis","-52.1241989135742","-28.926700592041",NA,NA,NA,NA,"Crescendo em beira de mata nativa com araucária","ICN00027580","ICN00027580","Dicotyledon",NA,"América do Sul",NA,"10694","auto",NA,NA,NA,NA,NA,NA
"1297","2021-02-08 12:31:48-03","UFRGS","ICN","094044","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1113","1992","04","10","Brasil","RS","Ilópolis","Estrada para Anta Gorda","-52.1241989135742","-28.926700592041",NA,NA,NA,NA,"Em capoeira","ICN00027608","ICN00027608","Dicotyledon",NA,"América do Sul",NA,"10694","auto",NA,NA,NA,NA,NA,NA
"1298","2021-02-08 12:31:48-03","UFRGS","ICN","094019","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Silva, VC","871","1992","02","03","Brasil","RS","Lajeado","Às margens do rio.","-51.9613990783691","-29.4668998718262",NA,NA,NA,NA,"Na cidade, espontâneas, não cultivadas","ICN00027666","ICN00027666 ICN00027666_1","Dicotyledon",NA,"América do Sul",NA,"36738","auto",NA,NA,NA,NA,NA,NA
"1299","2021-02-08 12:31:48-03","UFRGS","ICN","098229","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1246","1992","11","27","Brasil","RS","Maquiné",NA,"-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Mudinha crescendo na beira do mato","ICN00027644","ICN00027644","Dicotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1300","2021-02-08 12:31:48-03","UFRGS","ICN","094038","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","980","1992","03","31","Brasil","RS","Maquiné","Em Mundo Novo","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Margem de mata nativa","ICN00027600","ICN00027600","Dicotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1301","2021-02-08 12:31:48-03","UFRGS","ICN","098230","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1188","1992","10","22","Brasil","RS","Maquiné","Estação Experimental Fitotécnica de Osório, na coleção do Pomar de Frutíferas de João Rodrigues de Mattos","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Cultivada.","ICN00027639","ICN00027639 ICN00027639_1","Dicotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1302","2021-02-08 12:31:48-03","UFRGS","ICN","098231","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1186","1992","10","22","Brasil","RS","Maquiné","Estação Experimental Fitotécnica de Osório. Pomar de Frutíferas nativas de J. Mattos.","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Cultivada","ICN00027649","ICN00027649 ICN00027649_1","Dicotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1303","2021-02-08 12:31:48-03","UFRGS","ICN","098234","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1224","1992","11","26","Brasil","RS","Maquiné","Na Estação Experimental Fitotécnica de Osório (Maquiné)","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Brotos com indumento ferrugíneo; folhas dobradas expondo a face abaxial; Cultivada por J.R. de Mattos no pomar das Anonáceas da Estação.","ICN00027570","ICN00027570 ICN00027570_1 ICN00027570_2 ICN00027570_3","Dicotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1304","2021-02-08 12:31:48-03","UFRGS","ICN","098235","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1225","1992","11","26","Brasil","RS","Maquiné","Na Estação Experimental Fitotécnica de Osório (Maquiné)","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"Cultivada por J.R. de Mattos no pomar das Anonáceas da Estação.","ICN00027565","ICN00027565 ICN00027565_1 ICN00027565_2 ICN00027565_3","Dicotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1305","2021-02-08 12:31:48-03","UFRGS","ICN","094039","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","978","1992","03","31","Brasil","RS","Maquiné","Subindo a estrada, no morro, rumo a Mundo Novo.","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"De um lado, mata nativa; do outro, seixos rolados e riozinho","ICN00027688","ICN00027688","Dicotyledon",NA,"América do Sul",NA,"28094","auto",NA,NA,NA,NA,NA,NA
"1306","2021-02-08 12:31:48-03","UFRGS","ICN","093989","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","879","1992","03","07","Brasil","RS","Montenegro","Estrada para Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,NA,"ICN00027651","ICN00027651","Dicotyledon",NA,"América do Sul",NA,"21601","auto",NA,NA,NA,NA,NA,NA
"1307","2021-02-08 12:31:48-03","UFRGS","ICN","094020","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","878","1992","03","07","Brasil","RS","Montenegro","Na estrada para Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"Com flores; Crescendo em barranco","ICN00027675","ICN00027675 ICN00027675_1","Dicotyledon",NA,"América do Sul",NA,"21601","auto",NA,NA,NA,NA,NA,NA
"1308","2021-02-08 12:31:48-03","UFRGS","ICN","093991","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1005","1992","04","05","Brasil","RS","Nova Prata",NA,"-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Margem de mata com araucária, coletada em população de elementos jovens crescendo no meio do vassoural","ICN00027550","ICN00027550 ICN00027550_1 ICN00027550_2 ICN00027550_3","Dicotyledon",NA,"América do Sul",NA,"18634","auto",NA,NA,NA,NA,NA,NA
"1309","2021-02-08 12:31:48-03","UFRGS","ICN","094043","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1001","1992","04","04","Brasil","RS","Nova Prata",NA,"-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Provavelmente cultivada, coletada em frente a uma casa na entrada da cidade","ICN00027648","ICN00027648 ICN00027648_1","Dicotyledon",NA,"América do Sul",NA,"18634","auto",NA,NA,NA,NA,NA,NA
"1310","2021-02-08 12:31:48-03","UFRGS","ICN","094022","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1007","1992","04","05","Brasil","RS","Nova Prata",NA,"-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"Margem de mata com araucária","ICN00027582","ICN00027582","Dicotyledon",NA,"América do Sul",NA,"18634","auto",NA,NA,NA,NA,NA,NA
"1311","2021-02-08 12:31:48-03","UFRGS","ICN","094014","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Silva, VC","690","1991","12","21","Brasil","RS","Novo Hamburgo","Morro da Bento","-51.1305999755859","-29.6783008575439",NA,NA,NA,NA,NA,"ICN00027545","ICN00027545","Dicotyledon",NA,"América do Sul",NA,"20722","auto",NA,NA,NA,NA,NA,NA
"1312","2021-02-08 12:31:48-03","UFRGS","ICN","066393","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Brack, P","s.n.","1986","04","24","Brasil","RS","Osório","8Km a oeste da AGASA","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,NA,"ICN00027568","ICN00027568","Dicotyledon",NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA,NA,NA
"1313","2021-02-08 12:31:48-03","UFRGS","ICN","094042","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","970","1992","03","30","Brasil","RS","Osório","Morro Alto, na estrada que entra para a lagoa; bem perto da lagoa.","-50.2696990966797","-29.8866996765137",NA,NA,NA,NA,"Em capoeira","ICN00027683","ICN00027683 ICN00027683_1","Dicotyledon",NA,"América do Sul",NA,"27350","auto",NA,NA,NA,NA,NA,NA
"1314","2021-02-08 12:31:48-03","UFRGS","ICN","094033","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1012","1992","04","05","Brasil","RS","Paraí","Na faixa de acesso à direita da estrada para Casca","-51.7855987548828","-28.5942001342773",NA,NA,NA,NA,NA,"ICN00027563","ICN00027563","Dicotyledon",NA,"América do Sul",NA,"8422","auto",NA,NA,NA,NA,NA,NA
"1315","2021-02-08 12:31:48-03","UFRGS","ICN","093981","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","501","1991","11","27","Brasil","RS","Parobé","Em Santa Cristina do Pinhal","-50.8347015380859","-29.6285991668701",NA,NA,NA,NA,"No interior de mata nativa","ICN00027681","ICN00027681","Dicotyledon",NA,"América do Sul",NA,"11610","auto",NA,NA,NA,NA,NA,NA
"1316","2021-02-08 12:31:48-03","UFRGS","ICN","093983","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","487","1991","11","26","Brasil","RS","Parobé","Santa Cristina do Pinhal","-50.8347015380859","-29.6285991668701",NA,NA,NA,NA,NA,"ICN00027606","ICN00027606 ICN00027606_1 ICN00027606_2 ICN00027606_3","Dicotyledon",NA,"América do Sul",NA,"11610","auto",NA,NA,NA,NA,NA,NA
"1317","2021-02-08 12:31:48-03","UFRGS","ICN","095099","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","?","s.n.","1986",NA,NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Origem: vendedor de plantas medicinais sob o viaduto da Loureiro da Silva","ICN00027603","ICN00027603","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1318","2021-02-08 12:31:48-03","UFRGS","ICN","094297","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1116","1992","05","10","Brasil","RS","Porto Alegre","Anel viário do Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Dois indivíduos, um na margem e outro dentro do mato","ICN00027614","ICN00027614 ICN00027614_1","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1319","2021-02-08 12:31:48-03","UFRGS","ICN","094016","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","700","1991","12","24","Brasil","RS","Porto Alegre","Av. Oscar Pereira, perto da cascata","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00027642","ICN00027642","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1320","2021-02-08 12:31:48-03","UFRGS","ICN","132092","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Vendruscolo, GS","121","2002","12","10","Brasil","RS","Porto Alegre","Bairro Ponta Grossa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Material testemunho do levantamento etnobotânico de Giovana S. Vendruscolo.","ICN00027689","ICN00027689","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1321","2021-02-08 12:31:48-03","UFRGS","ICN","147965","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Dickel, M","s.n.","2003","08","02","Brasil","RS","Porto Alegre","Bom Fim","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00027691","ICN00027691","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1322","2021-02-08 12:31:48-03","UFRGS","ICN","147964","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Zácchia, R","2012","07","19","Dickel, M","s.n.","2004","03","05","Brasil","RS","Porto Alegre","Centro","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00027590","ICN00027590","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1323","2021-02-08 12:31:48-03","UFRGS","ICN","147963","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Zácchia, R","2012","07","19","Dickel, M","s.n.","2003","07","06","Brasil","RS","Porto Alegre","Centro","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00027586","ICN00027586","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1324","2021-02-08 12:31:48-03","UFRGS","ICN","095491","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Záchia, K","1128","1992","07","26","Brasil","RS","Porto Alegre","Estrada para Passo Dorneles, perto da Granja Jary","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Estéril; Em matinha secundária, na beira da estrada","ICN00027655","ICN00027655 ICN00027655_1","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1325","2021-02-08 12:31:48-03","UFRGS","ICN","042298","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Citadini, V","330","1978","05","21","Brasil","RS","Porto Alegre","Gruta Nossa Senhora de Lourdes","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00027573","ICN00027573","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1326","2021-02-08 12:31:48-03","UFRGS","ICN","003931","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Schultz, AR","3931","1965","05","20","Brasil","RS","Porto Alegre","Jardim Schönewald","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00027625","ICN00027625","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1327","2021-02-08 12:31:48-03","UFRGS","ICN","113493","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, R","2012","07","19","Carmo, M do","s.n.","1982","03","19","Brasil","RS","Porto Alegre","Morro Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00027629","ICN00027629","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1328","2021-02-08 12:31:48-03","UFRGS","ICN","113378","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Larocca, J","94056","1994","07","15","Brasil","RS","Porto Alegre","Morro da Companhia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00027692","ICN00027692","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1329","2021-02-08 12:31:48-03","UFRGS","ICN","016657","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Rambo, B","27302","1945","10","23","Brasil","RS","Porto Alegre","Morro de Teresópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"In silva","ICN00027634","ICN00027634","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1330","2021-02-08 12:31:48-03","UFRGS","ICN","094129","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA","1115","1992","05","02","Brasil","RS","Porto Alegre","Morro do Osso","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Árvore 3m altura, com frutos maduros; Em margem de mata nativa","ICN00027610","ICN00027610","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1331","2021-02-08 12:31:48-03","UFRGS","ICN","033230","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Waechter, JL","463","1977","03","19","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Arvoreta de mais ou menos 2m altura, fruto amarelo.","ICN00027630","ICN00027630","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1332","2021-02-08 12:31:48-03","UFRGS","ICN","089236","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Brack, P","s.n.","1983","01",NA,"Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00027539","ICN00027539","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1333","2021-02-08 12:31:48-03","UFRGS","ICN","092197","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","277","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Arvoreta com + ou - 5m altura, caule muito fino e folhagem abundante, pilosa ou sedosa, estéril","ICN00027595","ICN00027595","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1334","2021-02-08 12:31:48-03","UFRGS","ICN","092206","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","286","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Arvoreta; estéril; Beira de estrada e da mata.","ICN00027554","ICN00027554","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1335","2021-02-08 12:31:48-03","UFRGS","ICN","092218","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","298","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Estéril; arvoreta; Beira de estrada e de mata","ICN00027677","ICN00027677","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1336","2021-02-08 12:31:48-03","UFRGS","ICN","092219","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Lutz, L; Bicca, F","299","1991","01","24","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Estéril; arvoreta; Beira de estrada e de mata","ICN00027678","ICN00027678","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"1337","2021-02-08 12:31:48-03","UFRGS","ICN","101945","S","Plantae","Annonaceae","Annona","sylvatica","Annona sylvatica","A. St.-Hil.","Záchia, RA","2014","12","10","Záchia, RA; Bastos, N","1576","1994","01","08","Brasil","RS","Porto Alegre","Plantada na Rua General João Telles pelo senhor Hugo Luizi, defronte ao número 109, na calçada","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Árvore de 10 anos de idade, com flroes e com frutos; Muda trazida de Soledade","ICN00027611","ICN00027611 ICN00027611_1","Dicotyledon",NA,"América do Sul",NA,"29946","auto",NA,NA,NA,NA,NA,NA
