"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","identifiedBy","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","dayIdentified","class","fieldNumber","individualCount","sex"
"135","2019-02-20 13:41:54-03","INPA","INPA-CARPOTECA","12717","Carpo","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1966","06","Rodrigues, WA","4412","1962","04","24","Brasil","Amazonas","Manaus","Estrada do Igarapé de Tabatinga., Estrada do Igarapé de Tabatinga.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0012717","Southern America",NA,NA,"Dicotyledon Com-Clade","Malvales","Rodrigues, WA","INPA0012717 INPA0012717_e",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"136","2019-02-20 13:41:54-03","INPA","INPA-CARPOTECA","7863","Carpo","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1966","06","Rodrigues, WA","1501","1960","03","04","Brasil","Amazonas","Manaus","Igarapé da Cachoeira Alta do Taramã., Margem do Igarapé da Cachoeira Alta.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0007863","Southern America",NA,NA,"Dicotyledon Com-Clade","Malvales","Silva, MF da","INPA0007863 INPA0007863_e",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"137","2019-02-20 13:41:54-03","INPA","INPA-CARPOTECA","6329","Carpo","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1966","06","Coêlho, LF","INPA6329","1958","04","08","Brasil","Amazonas","Manaus","Igarapé do Buião","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0006329","Southern America",NA,NA,"Dicotyledon Com-Clade","Malvales","Silva, MF da","INPA0006329 INPA0006329_e",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"138","2019-02-20 13:41:54-03","INPA","INPA-CARPOTECA","3484","Carpo","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1966","06","Coêlho, DF","INPA3484","1956","02","22","Brasil","Amazonas","Manaus","Km 9 da BR-17","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0003484","Southern America",NA,NA,"Dicotyledon Com-Clade","Malvales","Silva, MF da","INPA0003484 INPA0003484_e",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"139","2019-02-20 13:41:54-03","INPA","INPA-CARPOTECA","10409","Carpo","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1966","06","Rodrigues, WA","3845","1961","12","11","Brasil","Amazonas","Manaus","Igarapé da Cachoeira Alta do Taramã., Igarapé da Cachoeira Alta do Tarumã.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"INPA0010409","Southern America",NA,NA,"Dicotyledon Com-Clade","Malvales","Rodrigues, WA","INPA0010409 INPA0010409_e",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"140","2019-02-20 13:41:54-03","INPA","INPA-CARPOTECA","56320","Carpo","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2007","07","Monteiro, OP","76-470","1976","02","18","Brasil","Acre","Cruzeiro do Sul","SC18XBPT07.","-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,"INPA0056320","Southern America",NA,NA,"Dicotyledon Com-Clade","Malvales","Duarte, MC","INPA0056320 INPA0056320_e INPA0056320_nd",NA,NA,"123037","auto",NA,NA,"23",NA,NA,NA,NA
"141","2019-02-20 13:41:54-03","INPA","INPA-CARPOTECA","146065","Carpo","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1987",NA,"Cortês, A","10","1987","04","19","Brasil","Rio Grande do Norte","Natal",NA,"-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"INPA0146065","Southern America",NA,NA,"Dicotyledon Com-Clade","Malvales","Coêlho, LF","INPA0146065 INPA0146065_e",NA,NA,"12751","auto",NA,NA,NA,NA,NA,NA,NA
"142","2019-12-04 15:25:22-03","PUCPR","HUCP","17438","S","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Albl.",NA,NA,"Selusniaki, M; Artelt, L","978","2006","05","06","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,"Selusniaki, M",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-02 16:29:01-03","CPAN-UFMS","COR","7054","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2008","05","Benites-Silva, S.Y.; Mansinho, L.H.; Souza, S.C.","13","2000","11","22","Brasil","Mato Grosso do Sul","Corumbá","Área urbana, Rua América, entre a 7 de Setembro e 15 de Novembro.","-57.6533012390137","-19.0091991424561",NA,NA,NA,"Árvore com flores alvas; Visitada por periquitos. Habito: Árvore",NA,NA,NA,NA,NA,NA,"M.C. Duarte",NA,NA,NA,"295160","auto",NA,NA,"28",NA,NA,NA,NA
"144","2019-10-09 11:19:39-03","UFBA","ALCB","70029","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2006","05","Costa, MA; Guedes, ML; Carvalho, G; Campos, G","205","2006","04","16","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667","-39.6","-13.016667",NA,"de ca 6,0m. Folhas compostas, digitadas, alternas, folíolos coriáceos. Flores maduras. Estames com filetes alvos, vináceos.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Guedes, ML; Costa, MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-10-09 11:19:39-03","UFBA","ALCB","023228","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1984","05","Queiroz, LP de","s/n","1984","05","16","Brasil","Bahia",NA,"Parque Zoobotânico Getulio Vargas",NA,NA,NA,NA,NA,"Ca. de 7 m de alt. Frondosa com folhas semicoriáceas, discolor, botões verde.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Queiroz, LP de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-10-09 11:19:39-03","UFBA","ALCB","02640","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1991","09","Alunos da 2ª série","s/n","1950","05","31","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Estrada de Brotas - Pituba.","-38.5","-12.966667","-38.5","-12.966667",NA,NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,"Cerqueira, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-10-09 11:19:39-03","UFBA","ALCB","027576","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Menezes, AC; Guedes, ML","022","1995","12","18","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Campus de Ondina","-38.5","-12.966667","-38.5","-12.966667",NA,"Ca. de 8 m de alt. Folhas compostas digitadas com folíolos coreáceas, flores com sépalas esverdeadas, estames vistosas com ápices vináceos.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Guedes, ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-10-09 11:19:39-03","UFBA","ALCB","20575","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1995","03","Guedes, ML","1243","1987","06","14","Brasil","Bahia","Lauro de Freitas","Região Metropolitana Salvador, Mata de Galeria","-38.316667","-12.883333","-38.316667","-12.883333",NA,"Ca. de 10 m de alt. Folhas discolores, coriáceas, flores com pétalas amarelo - esverdeadas e com estames vistosas vermelhas, frutos amarronzados.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Bocage, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-10-09 11:19:39-03","UFBA","ALCB","58097","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2002","03","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","404","2001","06","25","Brasil","Bahia","Una","Litoral Sul, Assentamento Vitorópolis","-39.066667","-15.283333","-39.066667","-15.283333",NA,"12m. Folíolos coriáceos, discolores. Botões esverdeados, flores com pétalas carnosas verdes e estames com filetes branco rosados. Frutos amarronzados.; Estádio avançado de regeneração.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Guedes, ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-10-09 11:19:39-03","UFBA","ALCB","66836","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2004","09","Ferreira, AM","s/n","2004",NA,NA,"Brasil","Bahia","Salvador","Região Metropolitana Salvador, Campus Universitário de Ondina","-38.5","-12.966667","-38.5","-12.966667",NA,"de 12m de altura. , copa frondosa. Folíolos coriáceos, discolores. Flores creme-esverdeadas; estames poliadelfos, alvos passando a vináceos. Planta cultivada na arborização do Campus.; área antropizada.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Guedes, ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-10-09 11:19:39-03","UFBA","ALCB","66836","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2004","09","Ferreira, AM","s/n","2004",NA,NA,"Brasil","Bahia","Salvador","Região Metropolitana Salvador, Campus Universitário de Ondina","-38.5","-12.966667","-38.5","-12.966667",NA,"Ca. de 12 m de alt. Copa frondosa, folíolos coriáceos, discolores, flores creme - esverdeadas; estames poliadelfos, alvos passando a vináceos.; Área antropizada.&nf;Planta cultivada na arborização do Campus.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Guedes, ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-10-09 11:19:39-03","UFBA","ALCB","69622","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2005","11","Carvalho, G","47","2005","11","03","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Campus da Federação UFBA, acesso do Instituto de Biolgia ao estacionamento adjacente á Av. Ademar de Barros","-38.5","-12.966667","-38.5","-12.966667",NA,"Ca. de 6 m alt. Tronco ereto de casca finamente fissurada, com estrias leves; Copa muito densa em forma cônica; Flores de cor branca - amarela e rosa; Frutos marrons, grandes, deiscetes, portanto muitas sementes de cor marrom, globosas.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Carvalho, G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2019-10-09 11:19:39-03","UFBA","ALCB","70029","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2006","05","Costa, MA; Guedes, ML; Carvalho, G; Campus, G","205","2006","04","16","Brasil","Bahia","Amargosa","Recôncavo Sul","-39.6","-13.016667","-39.6","-13.016667",NA,"Ca. de 6 m. Folhas compostas, digitadas, alternas, folíolos coriáceos. Flores maduras. estames com filetes alvos, vináceos.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Guedes, ML; Costa, MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-10-09 11:19:39-03","UFBA","ALCB","83381","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2005","05","Lima, JA de; Araújo, KMC de","59","2008","05","01","Brasil","Bahia",NA,"Ilha dos Frades, Paramana, Rua do Torto.","-38.621111","-12.773333","-38.621111","-12.773333",NA,"Folhas discolores, composta de glabras e palmadas. Flores solitárias, com longos estames de cor branco - creme e com extremidade de cor marrom - avermelhado. Fruto de cor marrom - esverdeado, do tipo cápsulas semilenhosas deiscentes.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Lima, JA de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2019-10-09 11:19:39-03","UFBA","ALCB","97259","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2010","10","Araújo Filho, PA de","s/n","2010","10","20","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Campus Universitário de Ondina, estacionamento do PAF I.","-38.5","-12.966667","-38.5","-12.966667",NA,"Ca. de 8 cm de alt. Folhas compostas digitadas, folíolos coriáceos, discolores. Botões esverdeados, flores com estames vistosos. Fruto cápsula loculicida.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Guedes, ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2019-10-09 11:19:39-03","UFBA","ALCB","97259","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2010","10","Araújo, JA de","s/n","2010","10","20","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Campus Universitário de Ondina, Estacionamento do PAF I","-38.5","-12.966667","-38.5","-12.966667",NA,"de ca 8 m de altura. Folhas compostas digitadas, folíolos coriáceos, discolores. Botões esverdeados, flores com estames vistosos. Fruto cápsula loculicida.; Antropizada.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Guedes, ML",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2019-10-09 11:19:39-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2004","04","Mattos Silva, LA; Florêncio, CS; Assis, RG","3139","1995","06","08","Brasil","Bahia","Ilhéus","Litoral Sul, Campus Universitário da Universidade Estadual de Santa Cruz (UESC), km 16 da Rod. Ilhéus/Itabuna (BR 415). Coletas no cacaual sob mata (sistema cabruca)","-39.166667","-14.8","-39.166667","-14.8",NA,"8,0 m de al x 30 cm diâm. Frutos ligeiramente pilosos, marrom-escuro. Coleta de sementes para formação de mudas.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Carvalho-Sobrinho, JG de",NA,"40","40",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-10-09 11:19:39-03","UFBA","ALCB","69618","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2005","10","Carvalho, G","43","2005","10","27","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Jardim gramado entre o Instituto de Biologia e a Biblioteca central","-38.510799407959","-12.9710998535156",NA,NA,NA,"ca. 5m alt.; Trondo ereto, casca finamente fissurada com estrias suaves; Copa baixa e densa; Folhas glabras; Flores rosas e branco-amareladas; Frutos grandes, marroom-claros, deiscentes; Sementes muito grandes marrons.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Carvalho, G",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"159","2019-10-09 11:19:39-03","UFBA","ALCB","028895","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","1996","12","Passos Júnior, LA","002","1996","12","09","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Campus de Ondina da UFBA, em frente ao CPD","-38.5","-12.966667","-38.5","-12.966667",NA,"Ca. de 5 a 6 m de alt. Folhas compostas, alternas, digitadas, com 7 a 8 folíolos. Flor de 5 pétalas brancas não alvas.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Passos Júnior, LA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2019-10-09 11:19:39-03","UFBA","ALCB","112189","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2012","10","PROUFBA","222","2012","08","28","Brasil","Bahia","Salvador","Campus de Ondina- UFBA.","-38.510799407959","-12.9710998535156",NA,NA,NA,"decumbente, folhas levemente discolores, pedunculo e pedicelo magenta, fruto roxo passando a atro.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Moura, L; Campos, L; Coelho, J",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"161","2019-10-09 11:19:39-03","UFBA","ALCB","69622","PreservedSpecimen","Plantae","Malvaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2005","11","Carvalho, G","47","2005","11","03","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Acesso do Instituto de Biologia ao estacionamento adjacente à Av. Ademar de Barros","-38.510799407959","-12.9710998535156",NA,NA,NA,"ca. 6m alt.; Tronco ereto de casca finamente fissurada, com estrias leves; Copa muito densa em forma cônica; Flores de cor branca-amarelada e rosa; Frutos marrons, grandes, deiscentes portando muitas sementes de cor marrom, globosas.",NA,"Southern America",NA,NA,"Dicotyledon",NA,"Carvalho, G",NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA
"162","2020-02-08 09:59:03-03","NBC","NL-BOTANY","U.1376293","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Schulz JP; Rodriquez P LE",NA,"1966","06","01","Colombia","Nariño",NA,NA,NA,NA,NA,NA,"U 0139624","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376293 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376293","Southern America",NA,NA,NA,"Malvales",NA,"NL-U1376293",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"163","2020-02-08 09:59:03-03","NBC","NL-BOTANY","WAG.1392192","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Stahel G; Woodherbarium Surinam",NA,"1944","12","01","Surinam",NA,NA,"Saramacca canal.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1392192 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1392192","Southern America",NA,NA,NA,"Malvales",NA,"NL-WAG1392192",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"164","2020-02-08 09:59:03-03","NBC","NL-BOTANY","L 0933390","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2012","06","Heilbron TJ; Sanredjo D",NA,"2012","03","19","Surinam","Commewijne",NA,"Plantage Kerkshove, along creek.","-54.896111","5.936944","-54.896111","5.936944","22026","Parwa Mangrove forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200933390 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0933390","Southern America",NA,NA,NA,"Malvales","Heilbron TJ",NA,NA,NA,NA,NA,NA,NA,"01","Magnoliopsidae",NA,NA,NA
"165","2020-02-08 09:59:03-03","NBC","NL-BOTANY","L.2364146","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.","2012","06","Heilbron TJ; Sanredjo D",NA,"2012","03","19","Surinam","Commewijne",NA,"Plantage Kerkshove, along creek.","-54.896111","5.936944","-54.896111","5.936944","L 0933411","Parwa Mangrove forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2364146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2364146","Southern America",NA,NA,NA,"Malvales","Heilbron TJ","NL-L2364146",NA,NA,NA,NA,NA,NA,"01","Magnoliopsidae",NA,NA,NA
"166","2020-02-08 09:59:03-03","NBC","NL-BOTANY","L.2377164","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Santini",NA,"1911","07","01","Guyana",NA,NA,"Foréts - prés de Maroni.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2377164 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2377164","Southern America",NA,NA,NA,"Malvales",NA,"NL-L2377164",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"167","2020-02-08 09:59:03-03","NBC","NL-BOTANY","L.2377167","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Ule EHG",NA,"1910","02","01","Brazil",NA,NA,"Roraima.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2377167 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2377167","Southern America",NA,NA,NA,"Malvales",NA,"NL-L2377167",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"168","2020-02-08 09:59:03-03","NBC","NL-BOTANY","L.3736096","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Pool JF",NA,NA,NA,NA,"Surinam",NA,NA,"Bosch cacao.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736096 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736096","Southern America",NA,NA,NA,"Malvales",NA,"NL-L3736096",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"169","2020-02-08 09:59:03-03","NBC","NL-BOTANY","L.3736101","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Koloniaal Instituut Amsterdam",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736101 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736101","Southern America",NA,NA,NA,"Malvales",NA,"NL-L3736101",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"170","2020-02-08 09:59:03-03","NBC","NL-BOTANY","L.3736102","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Koloniaal Instituut Amsterdam",NA,"1917","06","28","Surinam",NA,NA,"Watramiri.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736102 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736102","Southern America",NA,NA,NA,"Malvales",NA,"NL-L3736102",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"171","2020-02-08 09:59:03-03","NBC","NL-BOTANY","L.3736103","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Koloniaal Instituut Amsterdam",NA,"1917","06","28","Surinam",NA,NA,"Watramiri.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3736103 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3736103","Southern America",NA,NA,NA,"Malvales",NA,"NL-L3736103",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"172","2020-02-08 09:59:03-03","NBC","NL-BOTANY","L.3925311","PreservedSpecimen","Plantae","Bombacaceae","Pachira","aquatica","Pachira aquatica","Aubl.",NA,NA,"Fuchs HP; Torres Romero JH; Zanella A",NA,"1967","02","27","Colombia",NA,NA,"Choco; rio Baudo; trocha de la Q. Chigual, ca 3km E de Pizarro.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3925311 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3925311","Southern America",NA,NA,NA,"Malvales",NA,"NL-L3925311",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA
