"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","infraspecificEpithet","relationshipType","fieldNumber","typeStatus"
"1","2021-04-05 14:33:22-03","UNESC","CRI","1245","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","J. L. Waechter","1992","11","06","V. Citadini-Zanette; et al.","1489","1992","07","31","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.616389","-26.1175","48º36'59''W","26º7'3''S","9","9","Floresta Ombrófila Densa Habito: terrícola","CRI001755","CRI001755",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","2021-04-05 14:25:04-03","UNESC","CRI","3043","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Jorge Luiz Waechter",NA,NA,NA,"Raquel Rejane Bonatto Negrelle; Vanilde Citadini Zanette","303","1992","07","31","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha (Bairro Itapema Norte).","-48.65","-26.15","48º39'W","26º9'S","5","5",NA,"CRI001764","CRI001764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","2021-04-05 14:25:04-03","UNESC","CRI","5395","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Z. P. Topanotti",NA,NA,NA,"V. Citadini-Zanette","2376","1996","12","04","Brasil","Santa Catarina","Praia Grande",NA,"-49.950556","-29.197222","49º57'2''W","29º11'50''S",NA,NA,NA,"CRI001758","CRI001758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","2021-04-05 14:25:04-03","UNESC","CRI","7527","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Telma Elyta V. Azeredo","2007","09","02","Telma Elyta V. Azeredo",NA,"2007","09","02","Brasil","Santa Catarina","Nova Veneza","Fazenda Vale do Paraíso - Rio Cedro Alto.","-49.498056","-28.637222","49º29'53''W","28º38'14''S",NA,NA,NA,"CRI001759","CRI001759",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","2021-04-05 14:25:04-03","UNESC","CRI","7526","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Telma Elyta V. Azeredo","2006","10","26","Telma Elyta V. Azeredo","10","2006","10","26","Brasil","Santa Catarina","Nova Veneza",NA,"-49.498056","-28.637222","49º29'53''W","28º38'14''S",NA,NA,NA,"CRI001760","CRI001760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","2021-04-05 14:33:22-03","UNESC","CRI","4983","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Marilva Magali B. Frutuoso",NA,NA,NA,"Marilva Magali B. Frutuoso",NA,"1996","10","13","Brasil","Santa Catarina","Santa Rosa do Sul",NA,"-49.700278","-29.136667","49º42'1''W","29º8'12''S","19","19","Habito: epífita","CRI001761","CRI001761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","2021-04-05 14:33:22-03","UNESC","CRI","8090","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Telma Elyta V. Azeredo","2009","01","13","Telma Elyta V. Azeredo",NA,"2009","01","13","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento.","-49.424722","-28.598333","49º25'29''W","28º35'54''S","111","111","Floresta Ombrófila Densa Submontana","CRI001756","CRI001756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","2021-04-05 14:25:04-03","UNESC","CRI","8080","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Telma Elyta V. Azeredo","2006","10","10","Telma Elyta V. Azeredo",NA,"2006","10","10","Brasil","Santa Catarina","Pedras Grandes","Rancho dos Bugres.","-49.185278","-28.436389","49º11'7''W","28º26'11''S",NA,NA,NA,"CRI001757","CRI001757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","2019-06-10 10:10:40-03","FZB-BH","CVJBFZB","1241","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"254",NA,NA,"Magnoliophyta","Poales","57442","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"10","2019-06-10 10:10:40-03","FZB-BH","CVJBFZB","185","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Elton. C. M. Leme","2011","08",NA,"Elton M. C. Leme;",NA,"1990","11","15","Brasil","Santa Catarina","Joinville","Próximo a Campo Alegre, Estrada Rio do Julio","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"254",NA,NA,"Magnoliophyta","Poales","37150","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"11","2019-06-10 10:10:40-03","FZB-BH","CVJBFZB","488","S","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Elton. C. M. Leme","2011","08",NA,"Elton M. C. Leme; Jones Caldas da Silva; Manuel de Mello",NA,"1998","11","20","Brasil","Rio Grande do Sul","Torres","Mata de restinga em Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"254",NA,NA,"Magnoliophyta","Poales","20837","1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"12","2021-03-15 16:37:00-03","NY","NYBG","376328","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","A. C. Cervi",NA,NA,NA,"A. C. Cervi","3826","1992","11","07","Brazil","Paraná","Quatro Barras","Morro Sete","-49.0767","-25.3658",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=485691' target='other'> <mi>dwc_moreinfo</mi></a>","NY00376328","NY00376328_01","Magnoliophyta","Poales",NA,NA,NA,"South America","sheet",NA,NA,NA,NA,NA,NA
"13","2020-06-29 11:29:37-03","UFRJ","RFA","30875","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","T. Wendt","2000","11","24","T. Wendt; G.K. Brown; A.P.G. Faria","351","2000","11","24","Brasil",NA,"Brasil","Região Sul, coleção do Dom Vitor. Cultivada por Luiz Carlos Gurken",NA,NA,NA,NA,NA,NA,"Coletada em fruto. Ovário e sépalas rosas","RFA52450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2020-06-29 11:29:37-03","UFRJ","RFA","31105","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","T. Wendt","2000","11","24","T. Wendt; A.P.G. Faria; G.K. Brown","351","2000","11","24","Brasil",NA,"Brasil","Procedente do Sul do Brasil da coleção do Dom Vitor. Planta em cultivo na propriedade de Luis Carlos Gurken, Vargem grande, Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Coletado em fruto, fotografia, material em cultivo. Floresceu em cultivo em 13/10/2004","RFA52452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020-06-29 11:29:37-03","UFRJ","RFA","30935","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","A.P.G. Faria","2002","09","30","A.P.G. Faria; T. Wendt; R.A. Kautsky; G.K. Brown; T. Evans","84","2002","09","30","Brasil","Espírito Santo","Domingos Martins","Coleção de Roberto A. Kautsky","-40.6591987609863","-20.3633003234863",NA,NA,NA,NA,"Inflorescência passada. Escapo verde, bráctea floral e sépalas rosa claro","RFA52451",NA,NA,NA,"48150",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"16","2020-02-27 20:28:30-03","PUCPR","HUCP","25647","S","Plantae","Bromeliaceae","Aechmea","gamossepala","Aechmea gamossepala","Wittmark.","Kersten, RA","2019","10",NA,"Kersten, RA","2005","2019","09","28","Brasil","Parana","Campina Grande do Sul","Morro Capivari Grande","-48.82166","-25.1283","-48.82166","-25.1283","1600","1600","Campos de altitude do Morro Capivari Grande. Campos Almontanas. Herbácea terrícola.","HUCP00025647","HUCP00025647","Monocotiledonea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2019-12-04 15:26:25-03","PUCPR","HUCP","25568","S","Plantae","Bromeliaceae","Aechmea","gamossepala","Aechmea gamossepala","Wittmark.","Kersten, RA","2019","08","13","Alves, BKS","25","2019","07","02","Brasil","Parana","Morretes","Morro Mãe Catira","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Orquídea com flores em tons de roxo.","HUCP00025568","HUCP00025568","Monocotiledonea",NA,"30514",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"18","2019-12-04 15:26:25-03","PUCPR","HUCP","20283","S","Plantae","Bromeliaceae","Aechmea","gamossepala","Aechmea gamossepala","Wittmark.","Kersten, RA",NA,NA,NA,"Ariati, V; Ostrowski, NMAT","186","2008","11","09","Brasil","Paraná","Campina Grande do Sul","Morro Caratuva","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,NA,"Monocotiledonea",NA,"55154",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"19","2020-10-27 11:22:07-03","PUCPR","HUCP","5519","S","Plantae","Bromeliaceae","Aechmea","gamossepala","Aechmea gamossepala","Wittmark.","Acra, LA",NA,NA,NA,"Tardivo, RC","112","1992","05","08","Brasil","Paraná","Guaraqueçaba","Ilha do Rabelo","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,"Monocotiledonea",NA,"37295",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"20","2019-12-04 15:26:25-03","PUCPR","HUCP","21652","S","Plantae","Bromeliaceae","Aechmea","gamossepala","Aechmea gamossepala","Wittmark.","Kersten, RA",NA,NA,NA,"Kersten, RA","s.n.","2008","04","05","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUCP00004847","HUCP00004847","Monocotiledonea",NA,"12577",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"21","2019-12-04 15:26:25-03","PUCPR","HUCP","20915","S","Plantae","Bromeliaceae","Aechmea","gamossepala","Aechmea gamossepala","Wittmark.","Kersten, RA",NA,NA,NA,"Kersten, RA","1396","2009","10","30","Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"Monocotiledonea",NA,"12577",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"22","2019-12-04 15:26:25-03","PUCPR","HUCP","23530","S","Plantae","Bromeliaceae","Aechmea","gamossepala","Aechmea gamossepala","Wittmark.","Dunaiski, A",NA,NA,NA,"Dunaiski, A","3419","2007","08","18","Brasil","Paraná","Pontal do Paraná","Balneário Guarapari","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,NA,NA,"Monocotiledonea",NA,"19508",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"23","2019-12-04 15:26:25-03","PUCPR","HUCP","23240","S","Plantae","Bromeliaceae","Aechmea","gamossepala","Aechmea gamossepala","Wittmark.","Hekavey, C",NA,NA,NA,"Hekavey, C","084","2012","02",NA,"Brasil","Paraná","São José dos Pinhais","RPPN Nhandara Guaricana da Usina","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUCP00004620","HUCP00004620","Monocotiledonea",NA,"45291",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"24","2019-12-04 15:26:25-03","PUCPR","HUCP","18664","S","Plantae","Bromeliaceae","Aechmea","gamossepala","Aechmea gamossepala","Wittmark.","Selusniaki, M","2008",NA,NA,"Selusniaki, M","1009","2006","05","07","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"HUCP00004899","HUCP00004899","Monocotiledonea",NA,"23627",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-02-08 10:12:04-03","NBC","NL-BOTANY","U.1166816","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Hatschbach GG",NA,"1963","08","12","Brazil",NA,NA,"Est. Parana. Mun. Guaratuba. Loc. Rio da Praia.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1166816 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1166816","NL-U1166816",NA,"Poales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"26","2020-02-08 10:12:04-03","NBC","NL-BOTANY","U.1166815","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Gouda EJ","1998","01","01","Leme EMC",NA,NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1166815 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1166815","NL-U1166815",NA,"Poales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae","U 0081741",NA,NA,NA,NA
"27","2020-02-08 10:12:04-03","NBC","NL-BOTANY","U.1166817","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Lindeman JC; Haas JH de",NA,"1967","07","20","Brazil",NA,NA,"Est. Parana. S. of Guaratuba.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1166817 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1166817","NL-U1166817",NA,"Poales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"28","2020-02-08 10:12:04-03","NBC","NL-BOTANY","WAG.1456149","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Hatschbach GG",NA,"1977","10","05","Brazil",NA,NA,"Rio Turvo (mun. Cerra Azul) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1456149 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1456149","NL-WAG1456149",NA,"Poales",NA,NA,NA,"Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"29","2020-11-04 11:03:42-03","ESALQ","ESA","121278","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala",NA,"Souza, E.H.","2012",NA,NA,"Souza, E.H. ; Rosa, S.S.","11.0","2012","11","01","Brasil","São Paulo","Sousas","Horto Veigas.",NA,NA,NA,NA,NA,NA,NA,"ESA121278",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020-11-04 11:03:42-03","ESALQ","ESA","64211","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Will.","Wanderley, M.G.L.",NA,NA,NA,"Sztutman, M. et al.","108.0","1999","01","05","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA064211",NA,"Magnoliophyta",NA,"17990",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"31","2021-01-14 15:25:32-03","MN","R","102908","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Smith, L.B. 5734; Reitz, R.",NA,"1952","02","21","Brasil","Paraná","Guaratuba",NA,"-48.6","-25.9","48°36'W","25°54'S",NA,NA,NA,"R010000849","R010000849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2021-01-14 15:25:32-03","MN","R","193212","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.",NA,NA,NA,NA,"Trinta, E.F. 298; Santos, E.A.A. 330; Flaster, B. 288; Pabst, G.F.J. 5870 & Pereira, E. 6043",NA,"1961","10","17","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"R010000851,R010000852","R010000851 R010000852",NA,NA,"25180",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"33","2021-01-14 15:25:32-03","MN","R","32529","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Smith, L.B.","1953","11",NA,"Foster, M.B. 439; Foster, R.",NA,"1939","08","30","Brasil","Paraná","Matinhos","Caioba","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Herbario M.B. Foster n°439","R010000850","R010000850",NA,NA,"15275",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"34","2019-12-19 08:08:01-03","FPS","FPS","2428","MachineObservation","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala gamosepala","Wittm.","Romanini, R.P.","2016","09","23","Schwirkowski, P.","1863","2016","09","23","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Trilha do Parque das Aves","-49.276775","-26.362928","-49.276775","-26.362928",NA,NA,NA,"FPS02428,FURB51970","FPS02428_v01 FPS02428_v02 FPS02428_v03 FPS02428_v04 FPS02428_v05 FPS02428_v06 FURB51970",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 51970","gamosepala","voucher",NA,NA
"35","2019-12-19 08:08:01-03","FPS","FPS","925","MachineObservation","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala gamosepala","Wittm.","Schwirkowski, P.","2015","08","15","Schwirkowski, P.","1187","2015","08","15","Brasil","Santa Catarina","São Bento do Sul","Minas de caulim","-49.216591","-26.29284","-49.216591","-26.29284",NA,NA,NA,"FPS00925,FURB48556","FPS00925_v01 FPS00925_v02 FPS00925_v03 FURB48556",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 48556","gamosepala","voucher",NA,NA
"36","2019-12-19 08:08:01-03","FPS","FPS","3573","MachineObservation","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala gamosepala","Wittm.","Schwirkowski, P.","2018","08","18","Schwirkowski, P.","3000","2018","08","18","Brasil","Santa Catarina","Campo Alegre","Turvo, margens do Rio Vermelho","-49.230785","-26.233881","-49.230785","-26.233881",NA,NA,NA,"FPS03573,FURB61107","FPS03573_v01 FPS03573_v02 FPS03573_v03 FPS03573_v04 FPS03573_v05 FPS03573_v06 FPS03573_v07 FPS03573_v08 FURB61107",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 61107","gamosepala","voucher",NA,NA
"37","2019-12-19 08:08:01-03","FPS","FPS","1858","MachineObservation","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala gamosepala","Wittm.","Schwirkowski, P.","2010","08","08","Schwirkowski, P.",NA,"2010","08","08","Brasil","Santa Catarina","São Bento do Sul","Serra Alta. Ponte do Rio Banhados. Borda de mata.","-49.383625","-26.275633","-49.383625","-26.275633",NA,NA,NA,"FPS01858","FPS01858_v01 FPS01858_v02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gamosepala",NA,NA,NA
"38","2019-12-19 08:08:01-03","FPS","FPS","906","MachineObservation","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala gamosepala","Wittm.","Romanini, R.P.","2015","11","26","Schwirkowski, P.","1168","2015","08","08","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres.","-49.054899","-26.224838","-49.054899","-26.224838",NA,NA,NA,"FPS00906,FURB48540","FPS00906_v01 FPS00906_v02 FPS00906_v03 FURB48540",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 48540","gamosepala","voucher",NA,NA
"39","2019-12-19 08:08:01-03","FPS","FPS","2861","MachineObservation","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala gamosepala","Wittm.","Schwirkowski, P.","2017","07","15","Schwirkowski, P.","2288","2017","07","15","Brasil","Santa Catarina","Joinville","Serra Dona Francisca. Trilha do Castelo dos Bugres","-49.054899","-26.224838","-49.054899","-26.224838",NA,NA,NA,"FPS02861,FURB55827","FPS02861_v01 FPS02861_v02 FURB55827",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 55827","gamosepala","voucher",NA,NA
"40","2019-12-19 08:08:01-03","FPS","FPS","3613","MachineObservation","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala gamosepala","Wittm.","Schwirkowski, P.","2018","09","07","Schwirkowski, P.","3040","2018","09","07","Brasil","Santa Catarina","São Bento do Sul","Bairro Serra Alta. Linha férrea, próximo à rua José Augustin","-49.370318","-26.278352","-49.370318","-26.278352",NA,NA,NA,"FPS03613,FURB61125","FPS03613_v01 FPS03613_v02 FPS03613_v03 FPS03613_v04 FPS03613_v05 FPS03613_v06 FPS03613_v07 FPS03613_v08 FPS03613_v09 FPS03613_v10 FURB61125",NA,NA,NA,NA,NA,NA,NA,NA,"FURB 61125","gamosepala","voucher",NA,NA
"41","2019-08-27 13:25:12-03","IAP","PACA-AGP","86523","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","aff. gamosepala","Aechmea aff. gamosepala","Wittm.","Büneker, H.M.","2018","06","08","Sehnem, A.","6289","1953","02","16","Brasil","RS","São Francisco de Paula","Taimbé","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ASSL 6289. Habitat: Ad petram in silva.","PACA086523",NA,"Magnoliophyta","Bromeliales","76715",NA,"auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"42","2019-08-27 13:25:12-03","IAP","PACA-AGP","117830","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Cunha, S.","2012","03","01","Cunha, S.",NA,"2012","01","21","Brasil","RS","Três Cachoeiras",NA,"-49.913158","-29.417928","49º54'47.37''W","29º25'04.54''S",NA,NA,"Hábito: epífita","PACA117830",NA,"Magnoliophyta","Bromeliales",NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA,NA
"43","2019-08-27 13:25:12-03","IAP","PACA-AGP","97157","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","A. Sehnem","1973",NA,NA,"Sehnem, A.","13746","1973","07","15","Brasil","RS","São Francisco de Paula","Campo amarelo","-50.5835990905762","-29.4480991363525",NA,NA,"900","900","Habitat: Na mata. Fenofase: flor Hábito: epífita","PACA097157",NA,"Magnoliophyta","Bromeliales","76715",NA,"auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"44","2019-08-27 13:25:12-03","IAP","PACA-AGP","69193","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","A. Sehnem","1973",NA,NA,"Sehnem, A.","13771","1973","09","08","Brasil","RS","São Francisco de Paula","Faz. Heinz","-50.5835990905762","-29.4480991363525",NA,NA,"950","950","Habitat: in silva epiphytum","PACA069193",NA,"Magnoliophyta","Bromeliales","76715",NA,"auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"45","2019-08-27 13:25:12-03","IAP","PACA-AGP","107545","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","B. Rambo",NA,NA,NA,"Sehnem, A.","5680","1951","02","24","Brasil","RS","São Francisco de Paula","Taimbé.","-50.5835990905762","-29.4480991363525",NA,NA,"950","950","Habitat: in humo in dumeto","PACA107545",NA,"Magnoliophyta","Bromeliales","76715",NA,"auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"46","2019-08-27 13:25:12-03","IAP","PACA-AGP","49446","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Emrich-Rambo","1954","05","18","Rambo, B.",NA,"1950","12","18","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"Habitat: in silva ad arbores Fenofase: flor","PACA049446",NA,"Magnoliophyta","Bromeliales","76715",NA,"auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"47","2019-08-27 13:25:12-03","IAP","PACA-AGP","50168","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","L. B. Smith","1954","05","18","Rambo, B.",NA,"1951","02","21","Brasil","RS","São Francisco de Paula","Taimbezinho","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"SEM MATERIAL Habitat: in silva ad arbores in profundo Fenofase: ft","PACA050168",NA,"Magnoliophyta","Bromeliales","76715",NA,"auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"48","2019-08-27 13:25:12-03","IAP","PACA-AGP","31864","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittm.","Emrich-Rambo",NA,NA,NA,"Reitz, R.","1222","1945","09","15","Brasil","SC","Araranguá","Sombrio","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Habitat: in silva primaeva ad arbores Fenofase: flor","PACA031864",NA,"Magnoliophyta","Bromeliales","19353",NA,"auto",NA,NA,"Liliatae",NA,NA,NA,NA,NA
"49","2020-12-20 21:16:22-03","UFV","VIC","050918","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","gamosepala","Aechmea gamosepala","Wittmack",NA,NA,NA,NA,"de Paula, C.C.; Silva, R.R.","53","2002","08","20","Brasil","Rio de Janeiro","Friburgo","Sitio do Kaki Azul",NA,NA,NA,NA,NA,NA,"Folhas verdes com a bainha roxa, escapo vinho esverdeado, brácteas escapais, florais e sépalas lilás, pétalas azuis.","VIC050918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
