"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","recordNumber","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"47","2021-03-15 16:37:00-03","NY","NYBG","01093133","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"S. de V. A. Pessôa","1993","11","23","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Area entre a BR-101 e Rio Pau-Preto.","-42.3917","-22.6508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1249397' target='other'> <mi>dwc_moreinfo</mi></a>","NY01093133","671","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01093133_01",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","408882","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","F. C. Hoehne",NA,NA,NA,"H. Luederwaldt","1915","08",NA,"Brazil","São Paulo","Santos","Santos","-46.343102","-23.950077",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489401' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408882","1354","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00408882_01",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1292915","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","H. S. Irwin",NA,NA,NA,"E. Fromm","1963","01","26","Brazil","Amazonas","Manaus","Raiz.","-59.9975368","-3.1265895",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1569792' target='other'> <mi>dwc_moreinfo</mi></a>","NY01292915","1489","South America","separate fruit",NA,NA,"Magnoliophyta","Fabales","NY01292915_01",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01179216","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","H. S. Irwin",NA,NA,NA,"G. T. Prance","1965","10","29","Brazil","Pará",NA,"Road BR 22, Capanema to Maranhão. Vicinity of Cachoeira, km. 96.","-46.537506","-1.765546",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387772' target='other'> <mi>dwc_moreinfo</mi></a>","NY01179216","1779","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01179216_01",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","01179208","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"S. Tsugaru",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387668' target='other'> <mi>dwc_moreinfo</mi></a>","NY01179208","B-543","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01179208_01",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","389173","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"B. M. Boom","1982","10",NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,"200","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489411' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389173","2271","South America","sheet",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00924289","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"D. C. Daly","1980","09","29","Brazil","Maranhão","Codó","Km 447 - Km 430 of BR 316, Codó to Peritoró.","-44","-4.57",NA,NA,"100","100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998895' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924289","D352","South America","sheet",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","389178","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"S. A. Mori","1989","09","15","French Guiana",NA,NA,"Layon La Fumée - Région de Saül","-53.2","3.63",NA,NA,"275","275","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489396' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389178","20901","South America","sheet",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","02098290","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","P. da C. Gadelha Neto; I. B. de Lima",NA,NA,NA,"P. da C. Gadelha Neto","2009","01","26","Brazil","Paraíba","Mataraca","Millennium Inorganic Chemicals Mineração Ltda.","-34.9808","-6.4958",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2479458' target='other'> <mi>dwc_moreinfo</mi></a>","NY02098290","2532","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY02098290_01",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","472422","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","T. D. Pennington",NA,NA,NA,"D. C. Daly","1997","03","09","Brazil","Acre","Bujari","Basin of Rio Purus, Rio Antimari, Floresta Estadual do Antimari, left bank, inland from river.","-68.1239","-9.4111",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489383' target='other'> <mi>dwc_moreinfo</mi></a>","NY00472422","9396","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00472422_01 NY00472422_02",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00924285","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"H. C. Cutler","1944","08","06","Brazil","Ceará",NA,"Near Guaramiranga",NA,NA,NA,NA,"720","720","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998887' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924285","8156","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00924285_01",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","469066","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","T. D. Pennington",NA,NA,NA,"J. G. Jardim","1997","02","28","Brazil","Bahia","Almadina","Rod. Almadina/Ibitupa, entrada a 7km Serra do Sete Paus, ca. 12km da entrada. Faz. Cruzeiro do Sul","-39.6961","-14.735",NA,NA,"578","578","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489380' target='other'> <mi>dwc_moreinfo</mi></a>","NY00469066","1005","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00469066_01",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","196416","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","M. N. Alexiades",NA,NA,NA,"V. Pesha Baca","1991","02","16","Peru","Madre de Dios","Tambopata","Rio Tambopata. Comunidad Nativa de Infierno","-69.28","-12.83",NA,NA,"260","260","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489417' target='other'> <mi>dwc_moreinfo</mi></a>","NY00196416","82","South America","sheet",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","389177","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"S. A. Mori","1990","02","03","French Guiana",NA,NA,"Route de Bélizon -Entre Saül et layon Grand Boeuf Mort - Rég","-53.2","3.62",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489395' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389177","21113","South America","sheet",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","408879","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","H. C. de Lima",NA,NA,NA,"W. W. Thomas","1992","05","03","Brazil","Bahia","Aurelino Leal","11.2 km W of BR 101 & Aurelino Leal on rd to Lage do Banco. Rocky, somewhat disturbed slope forest","-39.38","-14.33",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489388' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408879","9109","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00408879_01",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","01167191","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"S. Tsugaru",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335766' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167191","B-754","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01167191_01",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","01167189","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"E. de Oliveira","1975","05","02","Brazil","Pará","Belém","Tapanã, beira da estrada.","-48.5044","-1.45583",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335762' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167189","6304","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01167189_01",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1039235","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","F. Bonadeu da Silva",NA,NA,NA,"V. de F. Mansano","2007","12","11","Brazil","Espírito Santo","Santa Leopoldina","Cachoeira do Mochafongo, Sítio Mochafongo.","-40.5317","-20.101428",NA,NA,"60",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1482497' target='other'> <mi>dwc_moreinfo</mi></a>","NY01039235","449","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01039235_01",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","389176","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"S. A. Mori","1988","06",NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,"200","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489409' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389176","18985","South America","sheet",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","408884","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","R. Kersten",NA,NA,NA,"R. Kersten","1997","07","19","Brazil","São Paulo","Capao Bonito","Mun. Ribeirao Grande, Estrada Riberao Grande-Inter Vales","-48.38","-24.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489402' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408884","97","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00408884_01",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","408890","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","A. E. Burkart",NA,NA,NA,"R. Reitz","1954","10","13","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6617","-26.9081",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489405' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408890","5863","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00408890_01",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","88741","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","J. W. Grimes",NA,NA,NA,"H. T. Beck","1993","01","30","Ecuador","Esmeraldas",NA,"Awá Reserve. Community of Mataje","-78.67","1.25",NA,NA,"200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489387' target='other'> <mi>dwc_moreinfo</mi></a>","NY00088741","1815","South America","sheet",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00924258","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","J. W. Grimes",NA,NA,NA,"H. S. Irwin","1965","11","07","Brazil","Distrito Federal","Brasília","3 km S. of Planaltina.","-47.6667","-15.64381",NA,NA,"975","975","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998880' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924258","10055","South America","sheet",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1018170","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"C. M. Vieira","1993","08","18","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, Trilha do Pau Preto.","-42.3917","-22.6508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1249582' target='other'> <mi>dwc_moreinfo</mi></a>","NY01018170","363","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01018170_01",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","408888","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","P. K. H. Dusén",NA,NA,NA,"P. K. H. Dusén","1914","09","13","Brazil","Paraná","Jaguariaíva","Jacarehy, ad riparin fluminus","-49.7056","-24.2511",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489372' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408888","15517","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00408888_01",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","02858972","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","T. D. Pennington",NA,NA,NA,"D. da Silva Costa","2011","06","27","Brazil","Acre","Rio Branco","Universidade Federal do Acre, Parque Zoobotânico, ao lado do harbário.","-67.869594","-9.955894",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2704297' target='other'> <mi>dwc_moreinfo</mi></a>","NY02858972","2","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY02858972_01",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01179206","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"G. K. Gottsberger",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387664' target='other'> <mi>dwc_moreinfo</mi></a>","NY01179206","119-14183","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01179206_01",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01167175","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"B. A. Krukoff",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335756' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167175","6288","South America","sheet",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00924288","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","J. W. Grimes",NA,NA,NA,"G. T. Prance","1979","06","16","Brazil","Mato Grosso",NA,"Rio Bento Gomez, near Pocone Exposition Center",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=998894' target='other'> <mi>dwc_moreinfo</mi></a>","NY00924288","26240","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00924288_01",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02714027","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"J. Ma","1999","09","01","Brazil","Rio de Janeiro","Duque de Caxias","Margem da Barragem de Saracuruna. Reserva da Petrobras","-43.266667","-22.55",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3005726' target='other'> <mi>dwc_moreinfo</mi></a>","NY02714027","5435","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY02714027_01",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","1144619","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.",NA,NA,NA,NA,"H. C. de Lima","1992","11","26","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Pau do Guacho, proximo a fazenda da Kombi.","-42.3917","-22.6508",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1297130' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144619","4462","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01144619_01",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","408887","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","T. D. Pennington",NA,NA,NA,"B. B. Klitgaard","1993","12","15","Brazil","Paraná","Guaraqueçaba","Near Salto Morato","-48.3","-25.3",NA,NA,"100","200","Inflorescences in FAA and leaves in silicagel <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489377' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408887","47","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00408887_01",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","408870","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","J. W. Grimes",NA,NA,NA,"C. Angeli","1960","01","15","Brazil","Rio de Janeiro","Rio de Janeiro","Estrada da Gávea Pequena","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489385' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408870","31","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00408870_01",NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-09-27 04:22:00-03","NY","NYBG","389174","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis",NA,"Unspecified Determiner",NA,NA,NA,"J.-J. de Granville","1986","01","15","French Guiana","Saint-Laurent-du-Maroni",NA,"Mont Galbao - Région de Saül","-53.3","3.58",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489371' target='other'> <mi>dwc_moreinfo</mi></a>","NY00389174","8740","South America","sheet",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01179229","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","J. M. Pires",NA,NA,NA,"J. M. Pires",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387792' target='other'> <mi>dwc_moreinfo</mi></a>","NY01179229","51841","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01179229_01",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","408889","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","A. E. Burkart",NA,NA,NA,"R. Reitz","1954","11","05","Brazil","Santa Catarina","Itajaí","Laranjeiras","-48.6617","-26.9081",NA,NA,"20","20","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489404' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408889","2254","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00408889_01",NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-15 16:37:00-03","NY","NYBG","01167190","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","O. Poncy",NA,NA,NA,"S. Tsugaru",NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1335763' target='other'> <mi>dwc_moreinfo</mi></a>","NY01167190","B-739","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01167190_01",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-15 16:37:00-03","NY","NYBG","408872","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","I. A. Rodrigues",NA,NA,NA,"D. S. D. de Araújo","1980","03","10","Brazil","Rio de Janeiro","Paratí","A margem do rio Sao Gonçalo","-44.7131","-23.2181",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=489374' target='other'> <mi>dwc_moreinfo</mi></a>","NY00408872","3600","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY00408872_01",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-15 16:37:00-03","NY","NYBG","01179240","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","J. W. Grimes",NA,NA,NA,"G. T. Prance","1973","09","14","Brazil","Amazonas",NA,"Rio Brancinho","-60.3608","-2.2761",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1313713' target='other'> <mi>dwc_moreinfo</mi></a>","NY01179240","17877","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01179240_01",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-15 16:37:00-03","NY","NYBG","01171619","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","F. Bonadeu da Silva",NA,NA,NA,"F. R. Fosberg",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1337084' target='other'> <mi>dwc_moreinfo</mi></a>","NY01171619","29343","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01171619_01",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-15 16:37:00-03","NY","NYBG","01179251","PreservedSpecimen","Plantae","Fabaceae","Inga","edulis","Inga edulis","Mart.","T. S. Elias",NA,NA,NA,"W. A. Ducke",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1388204' target='other'> <mi>dwc_moreinfo</mi></a>","NY01179251","1238","South America","sheet",NA,NA,"Magnoliophyta","Fabales","NY01179251_01",NA,NA,NA,NA,NA,NA,NA,NA
