"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"326","2020-09-12 05:00:02-03","US","US","3380757","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","A. Custodio Filho","2514","1984","8","10","South America - Neotropics","Brazil","São Paulo","Biritiba-Mirim","Estação Biológica de Boraceia","-45.87","-23.63","890","950",NA,NA,"US01348388","US01348388_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"327","2020-09-12 05:00:02-03","US","US","3380756","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","A. Custodio Filho","2183","1984","1","4","South America - Neotropics","Brazil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.87","-23.63","890","950",NA,NA,"US01348389","US01348389_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"328","2020-09-12 05:00:02-03","US","US","2120174","PreservedSpecimen","Plantae",NA,"Laurales","Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Eq. Ecologia","379",NA,NA,NA,"South America","Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"US01348391","US01348391_01",NA,NA,NA,NA,NA,NA,"19684","auto","Dicotyledonae",NA,"1",NA,NA
"329","2020-09-02 16:30:22-03","Cenargen","CEN","100409","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Glocimar Pereira-Silva","16771","2016","02","16",NA,"Brasil","MS","BRASILANDIA","Fazenda Duas Marias.","-52.354444","-21.027222","400","400","Exsicatas","Monitoramento Fibria P 13.","CEN00100409","CEN00100409","J. B. Pereira","2016","02",NA,"-52.354444","-21.027222",NA,NA,NA,NA,"4",NA,NA
"330","2020-09-02 16:30:22-03","Cenargen","CEN","92046","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","V. dos Santos- CTBS","115","2014","08","12",NA,"Brasil","SC","CURITIBANOS","Sistema Agroflorestal UFSC, Campus Curitibanos.","-50.584400177002","-27.2828006744385",NA,NA,"Exsicatas","Árvore abatida, madeira na xiloteca. Doação Herbário CTBS - Universidade Federal de Santa Catarina - Curitibanos.","CEN00092046","CEN00092046","M. C. Scipioni",NA,NA,NA,NA,NA,"25987","auto",NA,NA,"1",NA,NA
"331","2020-09-02 16:30:22-03","Cenargen","CEN","29299","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Alcebíades Custódio Filho","2183","1984","01","04",NA,"Brasil","SP","BIRITIBA-MIRIM","Estação Biológica da Boracéia. Lat.: 23°38' - 23°39' S. Long.:45°52' - 45°53' O. Alt.: 890 - 950 m.","-46.0299987792969","-23.5699996948242",NA,NA,"Exsicatas","Doação do Instituto de Botânica - SP. São Paulo.","CEN00029299","CEN00029299",NA,NA,NA,NA,NA,NA,"19656","auto",NA,NA,"1",NA,NA
"332","2019-12-09 17:30:06-03","UFPR","EFC","12094","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Völtz, R.R.; Brotto, M.L.","37","2014","01","19",NA,"Brasil","Paraná","Piraquara","Recreio da Serra","-49.0012","-25.2759",NA,NA,NA,"Árvore 13m alt..; interior da floresta; floração abundante com flores alvas e verdes; comum. Altitude aprox. 1000m __COMMOM_NAME__: Canela","EFC012094",NA,"Brotto, M.L.","2014","01","19","-49.0012","-25.2759",NA,NA,NA,NA,NA,NA,NA
"333","2019-12-09 17:30:06-03","UFPR","EFC","12925","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Vieira, R.S.","397","2014","06","02",NA,"Brasil","Paraná","Piraquara","Serra do Marumbi - Morro do Canal","-48.9814","-25.5154",NA,NA,NA,"Árvore com 5m. na beira da trilha. Com frutos.","EFC012925",NA,"Vieira, R.S.","2014","06","02","-48.9814","-25.5154",NA,NA,NA,NA,NA,NA,NA
"334","2019-12-09 17:30:06-03","UFPR","EFC","1493","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Roderjan, C.V.","688","1987","11","19",NA,"Brasil","Paraná","Curitiba","Bosque Boa Vista","-49.2494","-25.3972","940","940",NA,"Capão com araucária.","EFC001493",NA,"Brotto, M.L.","2007","05","16","-49.2494","-25.3972",NA,NA,NA,NA,NA,NA,NA
"335","2019-12-09 17:30:06-03","UFPR","EFC","2813","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Roderjan, C.V.","999","1992","05","20",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","1420","1420",NA,"Árvore 2m, comum na floresta altomontana, 1420m s.n.m. __COMMOM_NAME__: Canela","EFC002813",NA,"Brotto, M.L.","2008","06","06","-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA
"336","2019-12-09 17:30:06-03","UFPR","EFC","12483","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Longhi, T.",NA,"2013","11","23",NA,"Brasil","Paraná","Ponta Grossa","P.E. Vila Velha","-50.0028","-25.2414",NA,NA,NA,"Árvore no interior da floresta. Com flores.","EFC012483",NA,"Brotto, M.L.","2013","11","23","-50.0028","-25.2414",NA,NA,NA,NA,NA,NA,NA
"337","2019-12-09 17:30:07-03","UFPR","EFC","3717","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Roderjan, C.V.","1099","1993","05","12",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","1120","1120",NA,"Árvore 10m, comum na matinha nebular, 1120m a.n.m. __COMMOM_NAME__: Canela","EFC003717",NA,"Baitello, J.B.","2008","06","03","-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA
"338","2019-12-09 17:30:06-03","UFPR","EFC","12755","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Völtz, R.R.; Bizarro, O.M.R.","310","2014","04","14",NA,"Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481","920","920",NA,"Árvore 10m alt.; frutos verdes, pedúnculo e pedicelo avermelhado; râmulos verdes; folhas lustrosas; planta odorífera. __COMMOM_NAME__: Canela","EFC012755","EFC012755","Völtz, R.R.","2014","04","14","-49.2404","-25.4481",NA,NA,NA,NA,NA,NA,NA
"339","2019-12-09 17:30:06-03","UFPR","EFC","12906","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ribeiro, C.L.","42","2014","05","17",NA,"Brasil","Paraná","Campo Largo","Morro Dois Irmãos, Bateias","-49.5084","-25.3276",NA,NA,NA,"Refugio","EFC012906",NA,"Ribeiro, C.L.","2014","05","23","-49.5084","-25.3276",NA,NA,NA,NA,NA,NA,NA
"340","2019-12-09 17:30:06-03","UFPR","EFC","12924","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Vieira, R.S.","396","2014","06","02",NA,"Brasil","Paraná","Piraquara","Serra do Marumbi - Morro do Canal","-48.9814","-25.5154",NA,NA,NA,"Arvoreta com 2m., em floresta altomontana. Com frutos.","EFC012924",NA,"Vieira, R.S.","2014","06","02","-48.9814","-25.5154",NA,NA,NA,NA,NA,NA,NA
"341","2019-12-09 17:30:07-03","UFPR","EFC","3719","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Roderjan, C.V.","1100","1992","06","05",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","1300","1300",NA,"Árvore 8m, comum na floresta altomontana, 1300m a.n.m. __COMMOM_NAME__: Canela","EFC003719",NA,"Brotto, M.L.","2008","06","06","-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA
"342","2019-12-09 17:30:06-03","UFPR","EFC","10609","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.; Dorneles, R.C.","280","2009","01","22",NA,"Brasil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Árvore de 8m de alt., flores alvas.","EFC010609",NA,"Brotto, M.L.","2009","01","22",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"343","2019-12-09 17:30:07-03","UFPR","EFC","11326","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Saueressig, D.; Henke, J.M.","1666","2011","11","25",NA,"Brasil","Paraná","Reserva","Reserva/PR","-50.8506011962891","-24.6502990722656",NA,NA,NA,"Árvore de 14 metros de altura, do estrato médio __COMMOM_NAME__: canelinha-fogo","EFC011326",NA,"Selusniaki, M.","2011","12","14",NA,NA,"43627","auto",NA,NA,NA,NA,NA
"344","2019-12-09 17:30:06-03","UFPR","EFC","12482","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Longhi, T.",NA,"2013","11","23",NA,"Brasil","Paraná","Ponta Grossa","P.E. Vila Velha","-50.0028","-25.2414",NA,NA,NA,"Árvore no interior da floresta. Com flores.","EFC012482",NA,"Brotto, M.L.","2013","11","23","-50.0028","-25.2414",NA,NA,NA,NA,NA,NA,NA
"345","2019-12-09 17:30:06-03","UFPR","EFC","3716","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Roderjan, C.V.","1098","1993","06","23",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","1200","1200",NA,"Árvore 12m, frequente na matinha nebular, 1200m a.n.m. __COMMOM_NAME__: Canela","EFC003716",NA,"Brotto, M.L.","2008","06","06","-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA
"346","2019-12-09 17:30:08-03","UFPR","EFC","15735","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Cordeiro, J.","5214","2014","08","12",NA,"Brasil","Paraná","Guaratuba","Pico Pedra Branca de Araraquara","-48.5242","-25.5613","1080","1080",NA,"Árvore 5m; frutos imaturos verdes. Floresta Ombrófila Densa Altomontana","EFC015735",NA,"Brotto, M.L.","2014","08","21","-48.5242","-25.5613",NA,NA,NA,NA,NA,NA,NA
"347","2019-12-09 17:30:06-03","UFPR","EFC","13073","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Longhi, T.",NA,"2013","11","23",NA,"Brasil","Paraná","Ponta Grossa","P.E. Vila Velha","-50.0028","-25.2414",NA,NA,NA,"Árvore no interior da floresta. Com flores. __COMMOM_NAME__: 0","EFC013073",NA,"Brotto, M.L.","2013","11","23","-50.0028","-25.2414",NA,NA,NA,NA,NA,NA,NA
"348","2019-12-09 17:30:06-03","UFPR","EFC","12905","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ribeiro, C.L.","43","2013","11","14",NA,"Brasil","Paraná","Campo Largo","Morro Dois Irmãos, Bateias","-49.5084","-25.3276",NA,NA,NA,"Porção alterada","EFC012905",NA,"Ribeiro, C.L.","2014","05","23","-49.5084","-25.3276",NA,NA,NA,NA,NA,NA,NA
"349","2019-12-09 17:30:08-03","UFPR","EFC","16299","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.","2374","2017","01","16",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7053","-24.8506","985","985",NA,"Árvore 16m, flores brancas. Floresta Ombrófila Densa Montana","EFC016299",NA,"Brotto, M.L.","2017","01","19","-48.7053","-24.8506",NA,NA,NA,NA,NA,NA,NA
"350","2019-12-09 17:30:06-03","UFPR","EFC","29","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Roderjan, C.V.","16","1981","11","25",NA,"Brasil","Paraná","Colombo","Embrapa","-49.1566","-25.3225","900","900",NA,"Árvore 15m, comum em floresta com araucária, alterada, 900m s.n.m. __COMMOM_NAME__: Canela","EFC000029",NA,"Baitello, J.B.","2008","06","03","-49.1566","-25.3225",NA,NA,NA,NA,NA,NA,NA
"351","2019-12-09 17:30:06-03","UFPR","EFC","2811","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Roderjan, C.V.","997","1992","05","20",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0036","-25.3887","1360","1360",NA,"Árvore 7m, comum na floresta altomontana a 1360m a.n.m. __COMMOM_NAME__: Canela","EFC002811",NA,"Brotto, M.L.","2008","06","06","-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA
"352","2019-12-09 17:30:06-03","UFPR","EFC","12493","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Vieira, R.S.","351","2014","03","28",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca - Morro do Anhangava","-49.0036","-25.3887",NA,NA,NA,"Arvoreta com 2,5m em refúgio altomontano. Com frutos verdes.","EFC012493",NA,"Brotto, M.L.","2014","04","10","-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA
"353","2019-12-09 17:30:06-03","UFPR","EFC","1931","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Roderjan, C.V.","814","1989","12","05",NA,"Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,"Arvoreta 4m, em vegetação altomontana alterada, a 1200m a.n.m. Litólico e afloramento de granito.","EFC001931",NA,"Brotto, M.L.","2008","06","06",NA,NA,"17116","auto",NA,NA,NA,NA,NA
"354","2019-12-09 17:30:08-03","UFPR","EFC","15595","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.","1761","2014","08","26",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7125","-24.855","868","868",NA,"Árvore 18m, frutos imaturos verdes. Floresta Ombrófila Densa Montana.","EFC015595",NA,"Brotto, M.L.","2014","09","09","-48.7125","-24.8550",NA,NA,NA,NA,NA,NA,NA
"355","2019-12-09 17:30:06-03","UFPR","EFC","12907","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ribeiro, C.L.","44","2014","04","20",NA,"Brasil","Paraná","Campo Largo","Morro Dois Irmãos, Bateias","-49.5084","-25.3276",NA,NA,NA,"Em vale encaixado","EFC012907",NA,"Ribeiro, C.L.","2014","05","23","-49.5084","-25.3276",NA,NA,NA,NA,NA,NA,NA
"356","2019-12-09 17:30:08-03","UFPR","EFC","14452","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Völtz, R.R.; Bizarro, O.M.R.; Brotto, M.L.","660","2014","04","19",NA,"Brasil","Paraná","Piraquara","Condomínio Recreio da Serra","-49.0158","-25.4475","990","990",NA,"Árvore 15m alt.; frutos novos; borda de floresta no estágio médio. __COMMOM_NAME__: Canela-branca","EFC014452",NA,"Brotto, M.L.","2014","04","19","-49.0158","-25.4475",NA,NA,NA,NA,NA,NA,NA
"357","2019-12-09 17:30:06-03","UFPR","EFC","10612","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Brotto, M.L.",NA,"2009","11","29",NA,"Brasil","Paraná","Balsa Nova","Escarpa de São Luiz do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,"Árvore 6m, flores alvas, com odor suave 1170m.","EFC010612",NA,"Brotto, M.L.","2010","03","09",NA,NA,"27346","auto",NA,NA,NA,NA,NA
"358","2019-12-09 17:30:07-03","UFPR","EFC","13202","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Miller, D.Z.","29",NA,NA,NA,NA,"Brasil","Paraná","Curitiba","Campus integrado Pequeno Príncipe","-49.2731018066406","-25.4277992248535",NA,NA,NA,"Árvore com 6m de altura, frutos maduros __COMMOM_NAME__: Canelinha-fogo","EFC013202",NA,"Miller, D.Z.",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"359","2019-12-09 17:30:06-03","UFPR","EFC","9553","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ruas, P.M.; et al.",NA,"1988","12","04",NA,"Brasil","Paraná","Jaguariaíva","Faz. Alto Ribas (Estrada para)","-49.7057991027832","-24.2511005401611",NA,NA,NA,"Árvore 5m, botões e flores cremes, em campo perturbado.","EFC009553",NA,"Baitello, J.B.","1999","01","01",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"360","2019-11-13 11:21:08-03","USP","SPF","101216","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Tamashiro, JY","1294","1995","06","15",NA,"Brasil","São Paulo","Itaberá","Reserva Ecológica de Itaberá.","-49.137233","-23.844189",NA,NA,NA,NA,"SPF00101216",NA,"Baitello, JB","1999","04",NA,"-49.137233","-23.844189",NA,NA,NA,NA,NA,NA,NA
"361","2019-11-13 11:21:08-03","USP","SPF","168562","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Moraes, PLR","2314","2000","12","19",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Trilha Vale.","-47.96175","-24.071",NA,NA,NA,NA,"SPF00168562",NA,"Assis, LCS","2005","04",NA,"-47.96175","-24.071",NA,NA,NA,NA,NA,NA,NA
"362","2019-11-13 11:21:08-03","USP","SPF","168565","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Assis, LCS","1072","2005","01","17",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Gruta dos Coelhos.","-43.883333","-21.716667","1100","1700",NA,NA,"SPF00168565",NA,"Assis, LCS","2005","06",NA,"-43.883333","-21.716667",NA,NA,NA,NA,NA,NA,NA
"363","2019-11-13 11:21:08-03","USP","SPF","169373","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ceccantini, GCT","2126F","2004","02","08",NA,"Brasil","São Paulo",NA,"Serra do Japi",NA,NA,NA,NA,NA,NA,"SPF00169373",NA,"Assis, LCS","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-13 11:21:08-03","USP","SPF","194594","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Pastore, JA","1581","2009","05","27",NA,"Brasil","São Paulo","Itapeva","Estação Experimental de Itapeva, Trilha do Pinheiro I.","-49.074722","-24.050833","700","700",NA,NA,"SPF00194594",NA,"Baitello, JB","2009","06",NA,"-49.074722","-24.050833",NA,NA,NA,NA,NA,NA,NA
"365","2019-11-13 11:21:08-03","USP","SPF","197908","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Santos, MF","476","2007","12","15",NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","APA Parque Nacional da Serra do Cipó, Distrito de Santana do Rio Preto (Cabeça de Boi).","-43.402056","-19.396361",NA,NA,NA,NA,"SPF00197908",NA,"Assis, LCS","2008",NA,NA,"-43.402056","-19.396361",NA,NA,NA,NA,NA,NA,NA
"366","2019-11-13 11:21:08-03","USP","SPF","200355","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Freitas, HS","265","2007","07","01",NA,"Brasil","São Paulo","Areias","Fazenda São Domingos. Acesso pelo km 237 da rodovia dos Tropeiros (SP 068).","-44.726944","-22.640833","813","813",NA,NA,"SPF00200355",NA,"Freitas, HS","2009",NA,NA,"-44.726944","-22.640833",NA,NA,NA,NA,NA,NA,NA
"367","2019-11-13 11:21:08-03","USP","SPF","201931","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Assis, LCS","1072","2005","01","17",NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca, Gruta dos Coelhos.","-43.883333","-21.716667","1100","1700",NA,NA,"SPF00201931",NA,"Assis, LCS","2005","06",NA,"-43.883333","-21.716667",NA,NA,NA,NA,NA,NA,NA
"368","2019-11-13 11:21:08-03","USP","SPF","109235","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hatschbach, G","48235","1984","09","15",NA,"Brasil","Bahia","Mucugê","Rodovia para Andaraí, entre km 5-15.","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"SPF00109235",NA,"Rohwer, JG","1992",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA
"369","2019-11-13 11:21:08-03","USP","SPF","171825","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Imaguire, N","2611","1971","06","14",NA,"Brasil","Paraná","Piraquara","Fazenda Experimental de Agronomia.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"SPF00171825",NA,"Vattimo, I",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"370","2019-11-13 11:21:08-03","USP","SPF","82478","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Hoehne, FC","s.n.","1928","11","02",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"SPF00082478",NA,"Baitello, JB","2005","02",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA
"371","2019-11-13 11:21:08-03","USP","SPF","148146","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Ribas, OS","2133","1997","12","15",NA,"Brasil","Paraná","Tijucas do Sul","Serra da Papanduva","-49.1988983154297","-25.9281005859375","1500","1500",NA,NA,"SPF00148146",NA,"Brotto, ML","2016","09","09",NA,NA,"25228","auto",NA,NA,NA,NA,NA
"372","2019-11-13 11:21:08-03","USP","SPF","198278","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Robim, MJ","343","1985","11","21",NA,"Brasil","São Paulo","Campos do Jordão","Parque Estadual de Campos do Jordão, Região do Pau Arcado.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"SPF00198278",NA,"Baitello, JB","1999","02",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"373","2019-11-13 11:21:08-03","USP","SPF","143489","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Godoi, JV","119","1991","07","28",NA,"Brasil","São Paulo","Itaberá","Estação Ecológica de Itaberá, Engenheiro Maia.","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"SPF00143489",NA,"Baitello, JB","1999","07",NA,NA,NA,"29370","auto",NA,NA,NA,NA,NA
"374","2019-11-13 11:21:08-03","USP","SPF","130766","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Sakuragui, CM","470","1993","10","02",NA,"Brasil","São Paulo","Itararé","Fazenda Ibiti (Ripasa).","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"SPF00130766",NA,"Baitello, JB","1998","03",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
"375","2019-11-13 11:21:08-03","USP","SPF","96597","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Tamashiro, JY","490","1994","08","16",NA,"Brasil","São Paulo","Joanópolis","Estrada para Cachoeira dos Pretos.","-46.2700004577637","-22.9300003051758",NA,NA,NA,NA,"SPF00096597",NA,"Baitello, JB","1998","02","10",NA,NA,"22329","auto",NA,NA,NA,NA,NA
"376","2019-11-13 11:21:08-03","USP","SPF","82493","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Ocotea","bicolor","Ocotea bicolor","Vattimo-Gil","Kuhlmann, M","2907","1950","11","08",NA,"Brasil","São Paulo","Monteiro Lobato","Serra da Mantiqueira.","-45.8400001525879","-22.9500007629395",NA,NA,NA,NA,"SPF00082493",NA,"Baitello, JB","1998","04","25",NA,NA,"18755","auto",NA,NA,NA,NA,NA
