"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","typeStatus","class","infraspecificEpithet","fieldNumber","relatedCatalogItem","sex"
"227","2019-10-07 09:36:45-03","UEFS","HUEFS","194627","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Correia, C.","830","2013","04","17",NA,"Brasil","Bahia","Morro de Chapéu","Disrtito de Brejões.","-41.0475","-11.286667",NA,"Caatinga.","HUEFS0194627","HUEFS0194627",NA,"754","754",NA,NA,NA,NA,NA,"41W2'51''","11S17'12''",NA,NA,"Rosanae",NA,NA,NA,NA
"228","2019-10-07 09:36:45-03","UEFS","HUEFS","39396","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Arbo, M.M.","7777","1997","01","28",NA,"Argentina","Corrientes",NA,"Brejal, 15 km N de Colatina, camino de tierra sobre la margen izquierda del rio Pancas.","-40.683333","-19.383333",NA,"Borde de mata atlântica.","HUEFS0039396","HUEFS0039396",NA,"200","200",NA,NA,NA,NA,NA,"40W41'","19S23'",NA,NA,"Rosanae",NA,NA,NA,NA
"229","2019-10-07 09:36:45-03","UEFS","HUEFS","63793","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Queiroz, L.P.de","7306","2002","08","16",NA,"Brasil","Bahia","Itiúba","Serra de Itiúba","-39.812778","-10.681944",NA,"Caatinga arbórea","HUEFS0063793","HUEFS0063793","C.Correia","445","445",NA,NA,"2003","06",NA,"39W48'46''","10S40'55''",NA,NA,"Rosanae",NA,NA,NA,NA
"230","2019-10-07 09:36:45-03","UEFS","HUEFS","63811","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Queiroz, L.P.de","7324","2002","08","16",NA,"Brasil","Bahia","Itiúba","Cerca de 5 km da estrada Itiúba-Filadélfia, Fazenda Carrapato.","-40.028333","-10.731111",NA,"Caatinga arbórea sobre solo arenoso.","HUEFS0063811","HUEFS0063811","C.Correia",NA,NA,NA,NA,"2004","12",NA,"40W1'42''","10S43'52''",NA,NA,"Rosanae",NA,NA,NA,NA
"231","2019-10-07 09:36:45-03","UEFS","HUEFS","67799","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Correia, C.","161","2002","09","21",NA,"Brasil","Bahia","Banzae","Povoado de Marcação, Área indígina Kiriri, fazenda Picos.","-38.6025","-10.618889",NA,"Caatinga.","HUEFS0067799","HUEFS0067799",NA,"380","380",NA,NA,NA,NA,NA,"38W36'9''","10S37'8''",NA,NA,"Rosanae",NA,NA,NA,NA
"232","2019-10-07 09:36:45-03","UEFS","HUEFS","85540","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Queiroz, L.P.de","9470","2004","09","03",NA,"Brasil","Bahia","Rui Barbosa","Encosta da Serra do Orobó, Bom Jardim","-40.475833","-12.3275",NA,"Floresta estacional com dossel a ca. 15 m alt.","HUEFS0085540","HUEFS0085540","C.Correia","478","478",NA,NA,"2004","10",NA,"40W28'33''","12S19'39''",NA,NA,"Rosanae",NA,NA,NA,NA
"233","2019-10-07 09:36:45-03","UEFS","HUEFS","90381","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Queiroz, L.P.de","9805","2004","11","14",NA,"Brasil","Bahia","Rui Barbosa","Estrada para Barro Duro.","-40.458056","-12.301111",NA,NA,"HUEFS0090381","HUEFS0090381",NA,"387","387",NA,NA,NA,NA,NA,"40W27'29''","12S18'4''",NA,NA,"Rosanae",NA,NA,NA,NA
"234","2019-10-07 09:36:45-03","UEFS","HUEFS","95453","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Couto, A.P.L.","48","2005","05","05",NA,"Brasil","Bahia","Feira de Santana","Distrito de Ipuaçu.","-39.076389","-12.232778",NA,NA,"HUEFS0095453","HUEFS0095453",NA,"230","230",NA,NA,NA,NA,NA,"39W4'35''","12S13'58''",NA,NA,"Rosanae",NA,NA,NA,NA
"235","2019-10-07 09:36:45-03","UEFS","HUEFS","97882","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Cardoso, D.","716","2005","07","13",NA,"Brasil","Bahia","Senhor do Bonfim","Povoado de Estiva. Serra de Santana.","-40.1975","-10.365833",NA,"Mata estacional semidecidual com dossel a ca. 18 m de alt. e mata ciliar.","HUEFS0097882","HUEFS0097882 HUEFS0097882_01","J.D.Mitchell","689","689",NA,NA,"2007",NA,NA,"40W11'51''","10S21'57''",NA,NA,"Rosanae",NA,NA,NA,NA
"236","2019-10-07 09:36:45-03","UEFS","HUEFS","51349","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Hage, J.L.","2186","1987","11","05",NA,"Brasil","Bahia","Ilhéus","22km da Rodovia Ilhéus/Itabuna (BR 415).","-39.0494003295898","-14.7889003753662",NA,"Mata Higrófila Sul Baiana.","HUEFS0051349","HUEFS0051349",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"237","2019-10-07 09:36:45-03","UEFS","HUEFS","3938","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Carvalho, A.M.de","580","1981","02","19",NA,"Brasil","Bahia","Feira de Santana",NA,"-38.9667015075684","-12.2666997909546",NA,NA,"HUEFS0003938","HUEFS0003938",NA,NA,NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"238","2019-10-07 09:36:45-03","UEFS","HUEFS","241832","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Silva, C.","1010","2013","11","14",NA,"Brasil","Minas Gerais","Belo Horizonte","Rua Padre Rolim, próximo à esquina com a Av. Prof. Alfredo Balena, na lateral da escola estadual Pedro II, área urbana.","-43.937801361084","-19.9207992553711",NA,NA,"HUEFS0241832",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"239","2019-09-04 19:56:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA,NA
"240","2018-05-14 16:14:15-03","F","FMNH-SEEDPLANTS","V0205074F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"J. R. Stehmann","BHCB 20855","1992","2","11","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,"V0205074F","V0205074F_01 V0205074F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"BHCB 20855",NA,NA
"241","2019-01-25 15:33:24-02","IAC","IAC","2992","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","A. Carvalho (1)","s/nº","1938","11","20",NA,"Brasil","São Paulo","Campinas","Fazenda Sete Quedas","-47.0608","-22.9056",NA,NA,NA,NA,"A. Gehrt",NA,NA,NA,NA,"1939","09","30","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA
"242","2019-01-25 15:33:24-02","IAC","IAC","40733","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","M.A.Pereira","s/nº","1946","12","22",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6361","-23.5475",NA,"Cultivada.",NA,NA,"O. Handro",NA,NA,NA,NA,"1946","12","22","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA
"243","2019-01-25 15:38:06-02","IAC","IAC","41411","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","J.E.A. Bertoni & A. Geremias","369","2000","10","27",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L12, P25","-47.086761","-22.863721",NA,NA,NA,NA,"D.A. Braz & L.C. Bernacci",NA,NA,NA,NA,"2013","01","08","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA
"244","2019-01-25 15:38:06-02","IAC","IAC","41532","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","J.E.A. Bertoni & A. Geremias","433","2001","02","02",NA,"Brasil","São Paulo","Campinas","IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Café, L5, P36","-47.086761","-22.863721",NA,NA,NA,NA,"D.A. Braz & L.C. Bernacci",NA,NA,NA,NA,"2013","01","08","-47.086761","-22.863721",NA,NA,NA,NA,NA,NA,NA
"245","2020-07-23 11:56:47-03","CEPLAC","CEPEC","42047","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"J. L. Hage","2185","1990","11","07",NA,"Brasil","Bahia","ILHÉUS","Quadra I' do Arboreto do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Cajarana",NA,NA,"J. D. Mitchell",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA
"246","2020-07-23 11:56:47-03","CEPLAC","CEPEC","26894","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"Grupo Pedra do Cavalo","942","1980","11","01",NA,"Brasil","Bahia","CACHOEIRA","Riacho Congu. Vale dos Rios Paraguacu e Jacuipe.","-39.083333","-12.533333",NA,"<ll>dwc_commonname:</ll> Cajazeira",NA,NA,"J. D. Mitchell",NA,NA,NA,NA,NA,NA,NA,"39W5'","12S32'",NA,NA,NA,NA,NA,"30/12/1994",NA
"247","2020-07-23 11:56:47-03","CEPLAC","CEPEC","153740","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"Santos, E.A.","1338","2016","02","29",NA,"Brasil","Bahia","FEIRA DE SANTANA","Conglomerado BA_670_F-2-5-19","-38.966667","-12.266667",NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. Asprino",NA,NA,NA,NA,NA,NA,NA,"38W58'0","12S16'0",NA,NA,NA,NA,NA,"26/4/2017",NA
"248","2020-07-23 11:56:47-03","CEPLAC","CEPEC","153804","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"Santos, E.A.","1402","2016","03","04",NA,"Brasil","Bahia","serra preta","Conglomerado BA_668_P33-1-8-52","-39.331667","-12.160278",NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. Asprino",NA,NA,NA,NA,NA,NA,NA,"39W19'54","12S9'37",NA,NA,NA,NA,NA,"26/4/2017",NA
"249","2020-07-23 11:56:47-03","CEPLAC","CEPEC","153830","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"Santos, E.A.","1428","2016","03","07",NA,"Brasil","Bahia","serra preta","Conglomerado BA_668_P39-1-1-4","-39.331667","-12.160278",NA,"<ll>dwc_commonname:</ll>",NA,NA,"R. Asprino",NA,NA,NA,NA,NA,NA,NA,"39W19'54","12S9'37",NA,NA,NA,NA,NA,"26/4/2017",NA
"250","2020-07-23 11:56:47-03","CEPLAC","CEPEC","58582","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"L. P. de Queiroz","2604","1992","01","31",NA,"Brasil","Bahia","FEIRA DE SANTANA","Campus da UEFS, Modulo VI.","-38.966667","-12.25",NA,NA,NA,NA,"J. D. Mitchell",NA,NA,NA,NA,NA,NA,NA,"38W58'","12S15'",NA,NA,NA,NA,NA,"30/12/1993",NA
"251","2020-07-23 11:56:47-03","CEPLAC","CEPEC","74010","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"M. M. Arbo","7777","1997","01","28",NA,"Brasil","Espírito Santo","colatina","Brejal. 15Km ao N cidade, estrada de terra sobre marg. Esquerda do Rio Pancas.","-40.683333","-19.383333",NA,NA,NA,NA,"J. D. Mitchell",NA,NA,NA,NA,NA,NA,NA,"40W41'","19S23'",NA,NA,NA,NA,NA,"30/12/1999",NA
"252","2020-07-23 12:22:12-03","CEPLAC","CEPEC","88128","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Spondias","venulosa","Spondias venulosa",NA,"W. W. Thomas","12363","2001","03","19",NA,"Brasil","Bahia","ITAJÚ DO COLÔNIA","7.5Km ao SW da cidade, na Rod. para Palmira.","-39.6575","-15.153611",NA,NA,NA,NA,"M. Machado",NA,NA,NA,NA,NA,NA,NA,"39W39'27","15S9'13",NA,NA,NA,NA,NA,"09/04/2013",NA
"253","2020-07-23 11:56:47-03","CEPLAC","CEPEC","26893","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"Grupo Pedra do Cavalo","1100","1981","02","01",NA,"Brasil","Bahia","CACHOEIRA","Trecho superior do Rio Jacuipe.","-38.9557991027832","-12.6183004379272",NA,NA,NA,NA,"C. M. B. Correia",NA,NA,"26884","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/03/2006",NA
"254","2020-07-23 11:56:47-03","CEPLAC","CEPEC","23021","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"A. M. de Carvalho","581","1981","02","19",NA,"Brasil","Bahia","FEIRA DE SANTANA","Rod. Feira de Santana/Rio de Janeiro, Km 8. Marg. esq. do Rio Jacuipe.","-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"C. M. B. Correia",NA,NA,"46325","auto",NA,NA,NA,"0W0'0","0S0'0",NA,NA,NA,NA,NA,"30/03/2006",NA
"255","2020-07-23 11:56:47-03","CEPLAC","CEPEC","81280","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"J. G. Jardim","1971","1999","01","21",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC. Arboreto.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Cajarana",NA,NA,"J. D. Mitchell",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA
"256","2020-07-23 11:56:47-03","CEPLAC","CEPEC","83380","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"S. Correia",NA,"1999","11","04",NA,"Brasil","Bahia","ILHÉUS","Área do CEPEC. Arboreto.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"J. G. Jardim",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA
"257","2020-07-23 11:56:47-03","CEPLAC","CEPEC","28420","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"J. L. Hage","1643","1982","02","18",NA,"Brasil","Bahia","ILHÉUS","Quadra I' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,"<ll>dwc_commonname:</ll> Cajarana, Umbuzeiro",NA,NA,"J. D. Mitchell",NA,NA,"61245","auto",NA,NA,NA,"0*0'0","0*0'0",NA,NA,NA,NA,NA,"30/12/1986",NA
"258","2020-11-19 14:05:57-03","Unimontes","MCMG","6413","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","13",NA,"Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,"28215","auto",NA,NA,NA,"W42° 28' 48.0","S19° 45' 03.0",NA,NA,NA,NA,NA,NA,NA
"259","2020-11-19 14:05:57-03","Unimontes","MCMG","6286","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart. ex Engl.","Paixão, F. A.; Resck, D. V. S.",NA,"2018","10","20",NA,"Brasil","Minas Gerais","Bom Jesus do Galho","Bom Jesus do Galho","-42.3161010742188","-19.8288993835449",NA,NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,NA,"39343","auto",NA,NA,NA,"W42° 31' 20.0","S19° 34' 04.5",NA,NA,NA,NA,NA,NA,NA
"260","2020-09-22 13:48:25-03","USP","SPFW","4786","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","Mart.exEngl.","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,"Serviço Florestal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-01 14:52:02-03","UnB","UB","147847","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Pereira, MA","s.n.","1946","12","22","Southern America","Brasil","São Paulo",NA,"Jardim Botânico.",NA,NA,NA,"Árvores com flores alvas.; Cultivada.",NA,NA,"Handro, O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-01 14:52:02-03","UnB","UB","147849","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Pereira, MA","s.n.","1946","12","22","Southern America","Brasil","São Paulo",NA,"Jardim Botânico",NA,NA,NA,"Árvore com flores alvas; Cultivada",NA,NA,"Handro, O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-01 14:52:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","El Ottra, JHL; Fraga, CN","81","2010","10","09","Southern America","Brasil","Rio de Janeiro","Niterói","Parque Estadual da Serra da Tiririca. Trilha para o Alto Mourão","-43.022639","-22.965139",NA,"Árvore ca. 8m Raque da folha e pecíolos avermelhados, folhas discolores. Flores de pétalas cor creme e estames amarelos, odor adocicado; Mata Atlântica de encosta",NA,NA,"Luz, CLS","246","246",NA,NA,"2010","10","11","-43.022639","-22.965139",NA,NA,NA,NA,NA,NA,NA
"264","2019-11-01 14:52:04-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Mart. ex Engl.) Engl.","Moraes, TM","IFN-50011191.10","2018","01","09","Southern America","Brasil","Bahia","Barra",NA,"-43.38","-11.52",NA,"Conglomerado BA-500. Subunidade 1. Subparcela 10. Indivíduo 48. F6; Árvore; 8m; DAP 45,1cm. Base do caule digitada. Casca externa preta, interna branca; espessura grossa; do tipo fendida; Solo argilo-arenoso, relevo plano, transição ca","UB0125195","UB0125195","Figueira, M; Schindler, B",NA,NA,NA,NA,"2019","09","16","-43.38","-11.52",NA,NA,NA,NA,NA,NA,NA
"265","2019-11-01 14:52:02-03","UnB","UB","147846","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Hoehne, FC","s.n.","1936","06","18","Southern America","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,"Cultivado",NA,NA,"Hoehne, FC",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-01 14:52:02-03","UnB","UB","147848","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Mattos, J","9038","1961","07","02","Southern America","Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"Árvore 7.0 m de altura. Fruto maduro e comestível; Cultivada, próximo ao lago",NA,NA,"Kirizawa, M",NA,NA,"53584","auto","1986","03","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-01 14:52:04-03","UnB","UB","147850","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Eiten, G","10523","1970","02","09","Southern America","Brasil","Maranhão","Loreto","Ilha de Balsas region between the balsas e parnaíba rivers. Ca. 35.0 km S of Loreto. Along trail at base of S side of ridge at Coqueiro, a few km SW of main house of Fazenda Morros","-45.1411018371582","-7.08444023132324",NA,"Tree 7.0 m tall, trunk 130.0 cm circumf. This tree dell flat and continued growing. Fruit now green; Edge of gallery forest",NA,NA,"Incógnito","300","300","79629","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-03-04 15:46:18-03","IF","SPSF","01066","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Anacardiaceae","Spondias","venulosa","Spondias venulosa",NA,"D.Bento Pickel",NA,NA,NA,NA,"América do Sul","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"269","2020-05-20 18:18:06-03","UFMT","CNMT","7612","S","Plantae","Angiosperma",NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Lautert, M. ; Virtuoso, V.S.; Thomé, R.S.; Scuteri, I.L.","434","2015","01","22",NA,"Brasil","Mato Grosso","Colíder","Resgate da FLORA da UHE Colíder. Estrada de acesso à UHE Colíder.","-55.587778","-10.815556",NA,"Base reta, tronco reto, casca rugosa, casca morta marrom, casca viva branca. Folhas discolores, cartáceas. Frutos carnosos, imaturos verdes, elípticos.Doação Resgate de FLORA da UHE Colíder - COPEL - Herbário n°2006","CNMT007612",NA,"Lautert, M.","320","320",NA,NA,"2015","04",NA,"55°35'16W","10°48'56S",NA,NA,NA,NA,NA,NA,NA
"270","2021-04-05 12:29:44-03","UNIVASF","HVASF","21749","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","C. Correia","1066","2013","12","05","América do Sul","Brasil","Rio Grande do Norte","José da Penha","Riacho Açude do Saco ca. de 1 Km de Major Felipe, sentido Tenente Ananias, leito do riacho, logo após a casa de dona Maria Sales","-38.290027","-6.3745",NA,"Árvore ca. de 5 m alt., bastante esgalhada. Folhas coriáceas. Flores com cálice verde-claro, corola alva, estames amarelados.","HVASF021749",NA,"C. Correia","270","270",NA,NA,"2013","12","30","-38.290027","-6.374500",NA,NA,NA,NA,NA,NA,"U"
"271","2021-04-05 12:29:44-03","UNIVASF","HVASF","21693","PreservedSpecimen","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","C. Correia","1010","2013","12","03","América do Sul","Brasil","Paraíba","Uiraúna","Ca. de 4 Km da BR, Sítio Vazante ao lado do Curral de Boi (Casa do Sr. Antonio)","-38.375527","-6.47475",NA,"Árvore ca. de 6 m alt., folhas papiráceas. Flores com sépalas alvas, estames amarelo-claros. Frutos jovens verdes.","HVASF021693",NA,"C. Correia","508","508",NA,NA,"2013","12","09","-38.375527","-6.474750",NA,NA,NA,NA,NA,NA,"U"
"272","2019-11-21 09:58:13-03","IBt","SP","9142","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Campos Novaes, J","1138",NA,NA,NA,NA,"Desconhecido",NA,NA,"Sem indicação de procedência",NA,NA,NA,NA,NA,NA,"Gehrt, A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-11-21 09:58:13-03","IBt","SP","36835","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Hoehne, FC; Gehrt, A","s.n.","1936","11","18",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,"Cultivado",NA,NA,"Hoehne, FC",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-11-21 09:58:13-03","IBt","SP","40611","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Carvalho, A","s.n.","1938","11","20",NA,"Brasil","São Paulo","Campinas","Quintal da sede da Fazenda Sete Quedas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Gehrt, A",NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-11-21 09:58:13-03","IBt","SP","39886","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Gehrt, A","s.n.","1938","11","29",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Mitchell, JD",NA,NA,"53584","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-11-21 09:58:13-03","IBt","SP","45460","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Clemente, AM","s.n.","1941","04",NA,NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,"Cultivado",NA,NA,"Mitchell, JD",NA,NA,"53584","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2019-11-21 09:58:13-03","IBt","SP","54177","S","Plantae",NA,NA,"Anacardiaceae","Spondias","venulosa","Spondias venulosa","(Engl.) Engl.","Pereira, MA","s.n.","1946","12","22",NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Handro, O",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
