"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"43","2021-03-15 16:37:00-03","NY","NYBG","00891581","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","J. H. Kirkbride Jr.","3762","1981","02","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959222' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891581","Magnoliophyta","Gentianales","Müll.Arg.","J. H. Kirkbride Jr.","Distrito Federal","Brasília","Na margem do Rio Preto, onde cruza DF 6","-47.32","-15.72","NY00891581_01",NA,"855","855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","00891561","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","H. G. P. Santos","285","1994","04","27","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959228' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891561","Magnoliophyta","Gentianales","Müll.Arg.","P. G. Delprete","Goiás","Caldas Novas","Margem direita do Rio Corumba; na area projetada para Corumba II","-48.6247","-17.7419","NY00891561_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-27 12:59:00-03","NY","NYBG","397596","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","A. H. Gentry","37665","1982","07","18","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=126257' target='other'> <mi>dwc_moreinfo</mi></a>","NY00397596","Magnoliophyta","Gentianales",NA,"J. D. Dwyer","San Martín",NA,"10-25 km S of Tarapoto","-76.42","-6.58",NA,NA,"300","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00891564","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","W. R. Anderson","6941","1973","03","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959237' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891564","Magnoliophyta","Gentianales","Müll.Arg.","J. H. Kirkbride Jr.","Goiás","Monte Alegre de Goiás","Serra da Atalaia, ca. 2 km by road W of Monte Alegre de Goiás","-47.18","-13.28","NY00891564_01",NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00891586","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","J. A. Rizzo","234","1968","04","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959233' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891586","Magnoliophyta","Gentianales","Müll.Arg.","P. G. Delprete","Goiás","Senador Canedo","De Goiânia a Leopoldo de Bulhoes. 18 km. de Goiânia","-49.10185","-16.6176","NY00891586_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00891556","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","R. C. de Mendonça","2959","1996","11","13","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=959221' target='other'> <mi>dwc_moreinfo</mi></a>","NY00891556","Magnoliophyta","Gentianales","Müll.Arg.","P. G. Delprete","Goiás","Cavalcante","Estrada de chao entre Colinas-GO e Cavalcante. Fazenda do Sr. Gaspar, floresta de galeria próxima a Sede da Fazenda","-47.7006","-13.9981","NY00891556_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:47:52-03","EAO","IAN","130091","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS; Souza, R","15247","1966","04","22","Southern America","Brasil",NA,NA,"Shrub ca. 2m tall; fruit red.","IAN130091","Dicotiledônea",NA,"Müll.Arg.","Steyermark, JA","Goiás",NA,"Wooded Valley, Córrego Estrema, ca. 35km NE of Formosa.",NA,NA,NA,NA,"800","800","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:47:52-03","EAO","IAN","130159","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS; Grear Jr., JW; Grear Jr., JW","15872","1966","05","15","Southern America","Brasil",NA,NA,"Shrub ca. 2m tall; fruit green; maturing rose-red.","IAN130159","Dicotiledônea",NA,"Müll.Arg.","Steyermark, JA","Distrito Federal",NA,"Gallery forest and adjacent cerrado, ca. 30km NE of Brasília.",NA,NA,NA,NA,"950","950","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:47:52-03","EAO","IAN","130788","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS; Maxwell, HS","21685","1968","03","23","Southern America","Brasil",NA,NA,"Shrub ca. 2.5m tall; fruit green.","IAN130788","Dicotiledônea",NA,"Müll.Arg.","Steyermark, JA","Goiás",NA,"Cerrado, sandstone outcrops, ca. 27km S of Paraíso.",NA,NA,NA,NA,"600","600","1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:47:52-03","EAO","IAN","138391","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin, HS; Souza, R","17932","1966","06","28","Southern America","Brasil",NA,NA,"Shrub ca. 3m tall; fruit red.","IAN138391","Dicotiledônea",NA,"Müll.Arg.","Steyermark, JA","Goiás",NA,"Gallery forest ca. 45km S of Caiapônia, road to Jataí.",NA,NA,NA,NA,"900","900","1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:47:52-03","EAO","IAN","139392","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Fonsêca, SG da","898","1968","07","24","Southern America","Brasil",NA,NA,"Planta com 4m de altura, com frutos.","IAN139392","Dicotiledônea",NA,"Müll.Arg.",NA,"Distrito Federal",NA,"Na beira do Rio Preto.&nf;Mata ciliar.",NA,NA,NA,NA,NA,NA,"2003","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:47:52-03","EAO","IAN","83959","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Black, GA; Pires, JM","16561","1954","07","06","Southern America","Brasil",NA,NA,"Fruto róseo.","IAN083959","Dicotiledônea",NA,"Müll.Arg.",NA,"Maranhão","Perizes","Campo.",NA,NA,NA,NA,NA,NA,"2003","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:47:52-03","EAO","IAN","14212","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Magalhães, MG","210","1940","06","11","Southern America","Brasil",NA,NA,"Frutos vermelhos com revestimento aveludado, arbusto com ramos pendulos. Muito frequente.","IAN014212","Dicotiledônea",NA,"Müll.Arg.","Barreto, M","Minas Gerais","Nova Ponte","Capoeira.","-47.6747016906738","-19.1525001525879","IAN014212 IAN014212_e",NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:24:28-03","NBC","NL-BOTANY","WAG.1264439","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","comosa","Guettarda comosa","Anderson WR",NA,"1974","02","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1264439 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1264439",NA,"Gentianales","Müll.Arg.",NA,NA,NA,"1 - 10 km upriver (SE) from village of Pratatí.","-57.083333","-8","NL-WAG1264439",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","-57.083333","-8.0",NA,NA,NA,NA
"57","2020-02-08 09:24:29-03","NBC","NL-BOTANY","L.2909206","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Herzog T",NA,"1911","01","01","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909206 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2909206",NA,"Gentianales","S.Moore",NA,NA,NA,"Strauch in den Savannenwälchen westlich des Rio Pirai.",NA,NA,"NL-L2909206",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:24:29-03","NBC","NL-BOTANY","L.2909207","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Herzog T",NA,"1911","01","01","Southern America","Bolivia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2909207 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2909207",NA,"Gentianales","S.Moore",NA,NA,NA,"Strauch in den Savannenwälchen westlich des Rio Pirai.",NA,NA,"NL-L2909207",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 09:24:29-03","NBC","NL-BOTANY","U.1561047","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Black GA",NA,"1950","02","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561047",NA,"Gentianales","S.Moore",NA,NA,NA,"Plantas Da Amazonia, Estado dp Pará. Soure; capoeira nos arredores da cidade.",NA,NA,"NL-U1561047",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:24:29-03","NBC","NL-BOTANY","U.1561048","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Black GA; Lobato J",NA,"1950","03","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561048",NA,"Gentianales","S.Moore",NA,NA,NA,"Plantas Da Amazonia, Estado do Pará, Soure; Rio Paracauarí; Fazenda S. Lourenço, mata à beira do campo inundado.",NA,NA,"NL-U1561048",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"61","2020-02-08 09:24:29-03","NBC","NL-BOTANY","U.1561049","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Krukoff BA",NA,"1934","10","12","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561049",NA,"Gentianales","S.Moore",NA,NA,NA,"Basin of Rio Madeira, State of Amazonas: Municipality Humayta, near Livramento, on Rio Livramento. On varzea land.",NA,NA,"NL-U1561049",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:24:29-03","NBC","NL-BOTANY","U.1561050","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Krukoff BA; Fróes RL",NA,"1932","05","06","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561050 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561050",NA,"Gentianales","S.Moore",NA,NA,NA,"Plants of Brazil, on low land, border of woods near river, Ubim. State of Maranhaõ: Maracassumé River Region.",NA,NA,"NL-U1561050",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:24:29-03","NBC","NL-BOTANY","U.1561051","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Black GA; Ledoux P",NA,"1950","10","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561051 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561051",NA,"Gentianales","S.Moore",NA,NA,NA,"Plantas Da Amazonia, Estado do Pará, Cacaual Grande, municipio de Santarém; campo aberto de varzea.",NA,NA,"NL-U1561051",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"64","2020-02-08 09:24:30-03","NBC","NL-BOTANY","U.1561057","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Lindeman JC",NA,"1981","02","09","Southern America","Brazil",NA,NA,"In open wood along creek.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561057 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561057",NA,"Gentianales","Müll.Arg.","Taylor CM","Rio Grande do Sul",NA,"Rio Grande do Sul, Embrapa - UEPAE, former Faz. 5 Cruces, 10 km SE of Bagé.",NA,NA,"NL-U1561057",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0183927",NA,NA,NA
"65","2020-02-08 09:24:30-03","NBC","NL-BOTANY","U.1561058","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Davidse G; Ramamoorthy TP; Vital DM",NA,"1976","04","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561058 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561058",NA,"Gentianales","Müll.Arg.","Delprete PG","Goiás",NA,"Goias: 47 km S of Goiânia along Highway BR-153",NA,NA,"NL-U1561058",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,"U 0120116",NA,NA,NA
"66","2020-02-08 09:24:30-03","NBC","NL-BOTANY","U.1561059","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Campbell DG; et al.",NA,"1974","06","03","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1561059 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1561059",NA,"Gentianales","Müll.Arg.",NA,NA,NA,"Brazilian Amazonia, State of Pará, Basin of Rio Trombetas, Rio Trombetas shore, Porteira cemetery.",NA,NA,"NL-U1561059",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"67","2020-02-08 09:24:30-03","NBC","NL-BOTANY","WAG.1264457","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Anderson WR",NA,"1973","03","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1264457 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1264457",NA,"Gentianales","Müll.Arg.",NA,NA,NA,"3 km by road S of São João da Aliança.",NA,NA,"NL-WAG1264457",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"68","2020-02-08 09:24:30-03","NBC","NL-BOTANY","WAG.1264458","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Irwin HS; Harley RM; Smith GL",NA,"1971","03","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1264458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1264458",NA,"Gentianales","Müll.Arg.",NA,NA,NA,"Riacho, ca. 3 km S. of São João de Aliança.",NA,NA,"NL-WAG1264458",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:18:26-03","ESALQ","ESA","14060","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Souza, V.C. et al.","5677.0","1994","04","14",NA,"Brasil",NA,NA,NA,"ESA014060","Magnoliophyta",NA,"Müll.Arg.","Barbosa, M.R.V.","São Paulo","Matão",NA,"-48.3600006103516","-21.6000003814697","ESA014060",NA,NA,NA,"2007",NA,NA,"26922","auto",NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:18:26-03","ESALQ","ESA","99823","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Henriques, K.","598.0","2001","03","22",NA,"Brasil",NA,NA,NA,"ESA099823","Magnoliophyta",NA,NA,"Bernacci, L.C. & Jung-Mendonçalli, S.L.","São Paulo","Ribeirão Preto",NA,"-47.810001373291","-21.1700000762939","ESA099823",NA,NA,NA,NA,NA,NA,"24390","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:18:26-03","ESALQ","ESA","100541","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Castellani, E.D.","190.0","1997","03","19",NA,"Brasil",NA,NA,NA,"ESA100541","Magnoliophyta",NA,NA,"Costa, C.B.","São Paulo","Barretos",NA,"-48.560001373291","-20.5499992370605","ESA100541",NA,NA,NA,"1997",NA,NA,"34752","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-19 10:25:14-03","CPAP","CPAP","15225","PreserverdSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Hatschbach, G.","62376","1995","05","07",NA,"Brasil",NA,NA,"Arvoreta 3m de altura. FLOR: vermelho. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Mata de galeria. SUBSTRATO: . RELEVO: .",NA,NA,NA,"S.Moore","S. F. Smith","MT","Jauru","Jauru, 2km O na rodovia para o trevo com a BR-174","-58.8664016723633","-15.3418998718262",NA,NA,NA,NA,"1995",NA,NA,"40234","auto",NA,NA,NA,NA,NA,NA,NA
"73","2020-11-19 10:25:14-03","CPAP","CPAP","15126","PreserverdSpecimen","Plantae","Rubiaceae","Guettarda","mattogrossensis","Guettarda mattogrossensis","Hatschbach, G.","62269","1995","05","05",NA,"Brasil",NA,NA,"Arbusto, 1,50m de altura semi apoiante. FLOR: . FRUTO: vermelho. INTERESSE: . FREQUÊNCIA: . AMBIENTE: Margem de rio. SUBSTRATO: . RELEVO: .",NA,NA,NA,"S.Moore","S. F. Smith","MT","Cáceres","Gleba Facão","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,"1995",NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA
"74","2015-07-02 14:03:59-03","JBP","HPL","6681","S","Plantae","Rubiaceae","Guettarda","cf. burchelliana","Guettarda cf. burchelliana","A. Amaral Jr. & J. O. Mendonça et al.","385","1999","04","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Muell. Arg.","P.G. Delprete","MS","Três Lagoas","Coletado na margem direita do Rio Paraná (margem esquerda do Rio Verde), em área aberta com remanescentes de mata na margem do rio e cerrado no pasto. S 21° 11' 04; W 51° 53' 18.","-51.6783","-20.7511",NA,NA,NA,NA,"2011","12","26","150618","auto",NA,NA,NA,NA,NA,NA,NA
"75","2015-07-02 14:03:59-03","JBP","HPL","12026","S","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","E.D. Castellani, J.A. Pastore & A. Custodio Filho","190","2007","03","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"M. Arg.","P.G. Delprete","SP","Barretos","Coletado na região do ribeirão Anhumas.","-48.56","-20.55",NA,NA,NA,NA,"2011","12","26","34752","auto",NA,NA,NA,NA,NA,NA,NA
"76","2020-12-20 21:19:17-03","UFV","VIC","13441","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Casca lisa cinza clara, casca interna bege rosada cor de goiaba, alburno bege, 1 par de espinhos retos no tronco CAP 10 cm, H 3 m, frutos imaturos verdes.","VIC013441",NA,NA,"Muell. Arg",NA,"Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-20 21:19:17-03","UFV","VIC","13537A","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC13537A",NA,NA,"Muell. Arg",NA,"Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-20 21:19:17-03","UFV","VIC","14104","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014104",NA,NA,"Muell. Arg",NA,"Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-20 21:19:17-03","UFV","VIC","14159","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Casca lisa cinza esverdeada, frutos imaturos verdes, maduros pretos lisos, flor branca espinhos retos casca interna bege alaranjada alburno bege.","VIC014159",NA,NA,"Muell. Arg",NA,"Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-20 21:19:17-03","UFV","VIC","14160","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"CAo 8 cm, H 4,5 m, casca lisa cinza clara, espinhos casca interna branco roseo, alburno branco, espinhos curvos, oxida rapidamente, página inferior esbranquiçada","VIC014160",NA,NA,"Muell. Arg",NA,"Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-20 21:19:17-03","UFV","VIC","14264A","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"CAp 19 cm, H 5 m, casca superficialmente lenticelada, casca interna vermelho","VIC14264A",NA,NA,"Muell. Arg",NA,"Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-20 21:19:17-03","UFV","VIC","14314","PreservedSpecimen","Plantae","Rubiaceae","Guettarda","pohliana","Guettarda pohliana","Mota, A.L.P.; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"VIC014314",NA,NA,"Muell. Arg",NA,"Minas Gerais",NA,"Flora do Vale do Araguari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
