"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"462","2013-04-01 09:15:54-03","IPT","BCTW","2746","S","Plantae",NA,"Cassia","ferruginea","Cassia ferruginea",NA,NA,NA,"Brasil","Parque Nacional das Fontes do Ipiranga (PEFI)",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Schrader",NA,NA,NA,NA,NA,"São Paulo","São Paulo","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"463","2013-04-01 09:15:54-03","IPT","BCTW","4769","S","Plantae",NA,"Cassia","ferruginea","Cassia ferruginea",NA,NA,NA,"Brasil","Estação Experimental de Ibiti",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Schrader","IPT",NA,NA,NA,NA,"São Paulo","Monte Alegre do Sul","-46.68","-22.68",NA,NA,NA,NA,NA,NA,NA,NA,"11114","auto","Magnoliopsida",NA,NA,NA,NA
"464","2013-04-01 09:15:54-03","IPT","BCTW","1370","S","Plantae",NA,"Cassia","ferruginea","Cassia ferruginea",NA,NA,NA,"Brasil","Praça Coronel Fernando Prestes",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Schrader",NA,NA,NA,NA,NA,"São Paulo","São Paulo","-46.63","-23.54",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"465","2013-04-01 09:15:54-03","IPT","BCTW","17407","S","Plantae",NA,"Cassia","ferruginea","Cassia ferruginea",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"Schrader",NA,NA,NA,NA,NA,"Maranhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"466","2013-04-01 09:15:54-03","IPT","BCTW","8387","S","Plantae",NA,"Cassia","ferruginea","Cassia ferruginea",NA,NA,NA,"Brasil",NA,NA,NA,"Campo de Apodrecimento - 1958",NA,"Magnoliophyta",NA,NA,"Schrader",NA,NA,NA,NA,NA,"São Paulo","Rancharia","-50.89","-22.22",NA,NA,NA,NA,NA,NA,NA,NA,"50606","auto","Magnoliopsida",NA,NA,NA,NA
"467","2021-03-21 19:34:50-03","UFC","EAC","21758","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Cavalcanti, F.S.","Southern America","Brasil","Arredores da Escola Agrícola Federal. Arbóreo",NA,NA,"frutos cilindriformes.","EAC0021758","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.","s.n.","1993","05","06","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0021758",NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"468","2021-03-21 19:34:50-03","UFC","EAC","15941","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"Fernandes, A.; Figueiredo, M.A.; Araújo, F.S.","Southern America","Brasil","Granja São José.",NA,NA,"Árvore, ca. 14 m, caule retilíneo, copa a partir de 12m, flor amarela.","EAC0015941","Dicotyledon",NA,"ferruginea","(Schrad.) Schrad. ex DC.","Lima, J.R.; Mansano, V.F.","EAC15941","1989","02","24","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757","840","840","EAC0015941",NA,NA,"2007","07","03","13198","auto",NA,NA,NA,NA,NA
"469","2021-03-21 19:34:50-03","UFC","EAC","3104","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.; Matos, F.J.A.","Southern America","Brasil",".",NA,NA,". Flor Amarela.","EAC0003104","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","EAC3104","1977","02","19","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,"EAC0003104",NA,NA,NA,NA,NA,"34051","auto",NA,NA,NA,NA,NA
"470","2021-03-21 19:34:50-03","UFC","EAC","7936","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.","Southern America","Brasil","Serra da Ibiapaba. Arbóreo, mediana",NA,NA,". Flor Amarela.","EAC0007936","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","EAC7936","1980","02","08","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,"EAC0007936",NA,NA,NA,NA,NA,"34051","auto",NA,NA,NA,NA,NA
"471","2021-03-21 19:34:50-03","UFC","EAC","4095","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.; Matos, F.J.A.","Southern America","Brasil","Na beira da estrada entre Codo e Caxias. Arbusto",NA,NA,". Flor Amarela.","EAC0004095","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Nunes, E.","EAC4095","1978","08","10","Maranhão","Codó","-43.8856010437012","-4.45527982711792",NA,NA,"EAC0004095_1 EAC0004095_2",NA,NA,"1986","07",NA,"70751","auto",NA,NA,NA,NA,NA
"472","2021-03-21 19:34:50-03","UFC","EAC","25883","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Pereira, B.A.S.; Alvarenga, D.","Southern America","Brasil","Margem direita do Córrego Taboquinha. Arbóreo, ca 10m de altura",NA,NA,"flores aromáticas. Flor Amarela.; Mata ciliar","EAC0025883","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Pereira, B.A.S.","s.n.","1997","01","10","Goiás",NA,"-45.75","-15.5",NA,NA,"EAC0025883","-45.75","-15.5","1997","01",NA,NA,NA,NA,NA,NA,NA,NA
"473","2021-03-21 19:34:50-03","UFC","EAC","14628","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Gentry, A.; Zardini, E.M.; Fernandes, A.","Southern America","Brasil","CE-090 à 8km de Crato. Arbóreo, 15m",NA,NA,"flores aromaticas.. Flor Amarela.","EAC0014628","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.","50165","1985","02","15","Ceará","Crato","-39.833333","-7.25",NA,NA,"EAC0014628","-39.833333","-7.25","1985",NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2021-03-21 19:34:50-03","UFC","EAC","11275","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.; Matos, F.J.A.","Southern America","Brasil",". Arbóreo",NA,NA,NA,"EAC0011275","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","EAC11275","1982","05","14","Piauí","Esperança",NA,NA,NA,NA,"EAC0011275",NA,NA,"1982","06","02",NA,NA,NA,NA,NA,NA,NA
"475","2021-03-21 19:34:50-03","UFC","EAC","17096","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Nogueira, P.E.; Jr, M.C.S.; et al.","Southern America","Brasil","Estrada Sagarana/Uruana. Arbóreo",NA,NA,". Flor Amarela.","EAC0017096","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.","s.n.","1989","10","17","Minas Gerais","Sagarana",NA,NA,NA,NA,"EAC0017096",NA,NA,"1989","11","17",NA,NA,NA,NA,NA,NA,NA
"476","2021-03-21 19:34:50-03","UFC","EAC","25882","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Pereira, B.A.S.; Alvarenga, D.","Southern America","Brasil","km 5 da estrada Posse/Iaciara. Arbóreo, 8m",NA,NA,"flores aromaticas. Flor Amarela.","EAC0025882","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Pereira, B.A.S.","s.n.","1996","11","24","Goiás","Posse","-46.333333","-14.25",NA,NA,"EAC0025882","-46.333333","-14.25","1996","11",NA,NA,NA,NA,NA,NA,NA,NA
"477","2021-03-21 19:34:50-03","UFC","EAC","37479","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Luetzelburg, P.","Southern America","Brasil","Cariri, .",NA,NA,"Utilidade: rama, madeira mole.","EAC0037479","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Nunes, E.","2588","1936","03","25","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,"2005","09","22",NA,NA,NA,NA,NA,NA,NA
"478","2021-03-21 19:34:50-03","UFC","EAC","54111","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Pereira, B.A.S.; Alvarenga, D.","Southern America","Brasil","Folha: SD-23-Y-B. Vale do rio Paranã, tributário da bacia do Tocantis. Margem esquerda do rio Vermelho, afluente do rio Vermelho, afluente do rio Corrente. Relevo suave e ondulado; afloramento calcário.",NA,NA,"Árvore, 6 m e 15 cm DAP; crescendo próximo a blocos de rocha calcária; copa arredondada, ampla; casca estreita, ritidoma cinzento, liso, com lenticelas; casca interna vermelha; inflorescência longa, pendente, muito ornamental; flor am","EAC0054111","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Pereira, B.A.S.","3636","2009","11","25","Goiás","Mambaí","-46.091111","-14.543611","689","689","EAC0054111","-46.091111","-14.543611","2009","11","25",NA,NA,NA,NA,NA,NA,NA
"479","2021-03-21 19:34:50-03","UFC","EAC","55614","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Loiola, M.I.B.; Tabosa, F.R.S.","Southern America","Brasil","Parque Nacional de Ubajara, Estrada Ubajara-Tianguá, aproximadamente 500m do ICMBio.",NA,NA,"Árvore, 7m; inflorescência em cachos, flores amarelas, anteras ferrugíneas.","EAC0055614","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Moura, R.","2234","2014","03","13","Ceará","Ubajara","-40.945556","-3.836111","879","879","EAC0055614","-40.945556","-3.836111","2014","05","14",NA,NA,NA,NA,NA,NA,NA
"480","2021-03-21 19:34:50-03","UFC","EAC","7942","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.","Southern America","Brasil","Parque Nacional de Ubajara, Serra da Ibiapaba.",NA,NA,NA,"EAC0007942","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","EAC7942","1980","02","07","Ceará",NA,NA,NA,NA,NA,"EAC0007942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-03-21 19:34:50-03","UFC","EAC","53232","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Silva, M.G.V.","Southern America","Brasil","Flona do Araripe, estrada Crato-Exu",NA,NA,"Flor amarela.","EAC0053232","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Nunes, E.","s.n.","2012","12","12","Ceará","Araripe","-40.0461006164551","-7.21250009536743",NA,NA,"EAC0053232",NA,NA,"2013","01","17","24561","auto",NA,NA,NA,NA,NA
"482","2021-03-21 19:34:50-03","UFC","EAC","8060","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Martins, P.","Southern America","Brasil","Chapada do Araripe. Arbóreo",NA,NA,". Flor Amarela.; Mata","EAC0008060","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","s.n.","1980","02","27","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0008060",NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"483","2021-03-21 19:34:50-03","UFC","EAC","12258A","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.","Southern America","Brasil","Chapada do Araripe. Arbóreo",NA,NA,". Flor Amarela.; Mata úmida","EAC012258A","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.","EAC12258A","1983","12","11","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,NA,"1983","12","11","30071","auto",NA,NA,NA,NA,NA
"484","2021-03-21 19:34:50-03","UFC","EAC","11115","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.; Matos, F.J.A.","Southern America","Brasil","Chapada do Araripe. Arbóreo, mediano",NA,NA,". Flor Amarela.; Cerradão","EAC0011115","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","EAC11115","1982","03","25","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0011115",NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"485","2021-03-21 19:34:50-03","UFC","EAC","39511","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Alencar, A.L.; et al.","Southern America","Brasil","Chapada do Araripe, Malhada Bonita.",NA,NA,"Arbórea, 10m, folhas paripenadas espiraladas, presença de estípulas, infloescência em cacho, flor com 5 pétalas. Flor Amarela.; Cerradão","EAC0039511","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Nunes, E.","47","2006","03","24","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0039511",NA,NA,"2006","09","14","30071","auto",NA,NA,NA,NA,NA
"486","2021-03-21 19:34:50-03","UFC","EAC","45996","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Lima-Verde, L.W.; Costa, I.R.; Sued, S.","Southern America","Brasil","Flona do Araripe",NA,NA,"Árvore, 5m, ocasional; corola amarela.; Floresta ombrófila","EAC0045996","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Lima-Verde, L.W.; Sued, S.","1939","2000","01","26","Ceará","Crato","-39.4094009399414","-7.23416996002197","930","930","EAC0045996",NA,NA,"2000","06","13","30071","auto",NA,NA,NA,NA,NA
"487","2021-03-21 19:34:50-03","UFC","EAC","45989","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Lima-Verde, L.W.; Costa, I.R.; Sued, S.","Southern America","Brasil","Flona do Araripe",NA,NA,"Árvore, 4m, ocasional; corola amarela.; Floresta ombrófila","EAC0045989","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Queiroz, R.T.","2371","2001","02","20","Ceará","Crato","-39.4094009399414","-7.23416996002197","930","930","EAC0045989",NA,NA,"2015","08","04","30071","auto",NA,NA,NA,NA,NA
"488","2021-03-21 19:34:50-03","UFC","EAC","3534","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.; Matos, F.J.A.","Southern America","Brasil","Floresta Nacional do Araripe",NA,NA,"Árvore mediana; flor amarela.","EAC0003534","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","EAC3534","1977","12","11","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0003534",NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"489","2021-03-21 19:34:50-03","UFC","EAC","11112","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Figueiredo, M.A.","Southern America","Brasil","Guaribas. Arbóreo",NA,NA,". Flor Amarela.","EAC0011112","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","s.n.","1982","02","13","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0011112",NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"490","2021-03-21 19:34:50-03","UFC","EAC","8126","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Martins, P.","Southern America","Brasil","Sítio Pau-Grande, Parna. Arbóreo",NA,NA,". Flor Amarela. Fruto Marrom; Mata","EAC0008126","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","s.n.","1980","02","28","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0008126",NA,NA,NA,NA,NA,"30071","auto",NA,NA,NA,NA,NA
"491","2021-03-21 19:34:50-03","UFC","EAC","24721","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.","Southern America","Brasil","Subida da chapada do Araripe. Arbóreo",NA,NA,". Flor Amarela.","EAC0024721","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Nunes, E.","EAC24721","1997","03","11","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0024721",NA,NA,"1997","04",NA,"30071","auto",NA,NA,NA,NA,NA
"492","2021-03-21 19:34:50-03","UFC","EAC","23015","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Oliveira, M.R.L.","Southern America","Brasil","Sítio Uruguaiana, solo podzólico vermelho-amarelo.",NA,NA,"Árvore, 12m; flor rósea.","EAC0023015","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Queiroz, R.T.","199","1993","11","14","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757","900","900","EAC0023015",NA,NA,"2015","08","04","13198","auto",NA,NA,NA,NA,NA
"493","2021-03-21 19:34:50-03","UFC","EAC","2345","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.","Southern America","Brasil","As. De S. Pedro. Arbóreo",NA,NA,". Flor Amarela.","EAC0002345","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.","EAC2345","1973","01","11","Ceará","Juazeiro do Norte","-39.315299987793","-7.21305990219116",NA,NA,"EAC0002345",NA,NA,NA,NA,NA,"15239","auto",NA,NA,NA,NA,NA
"494","2021-03-21 19:34:50-03","UFC","EAC","2076","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.","Southern America","Brasil","Sítio Fidalgo. Arbóreo, 10m",NA,NA,". Flor Amarela.","EAC0002076","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.","EAC2076","1961","05","08","Ceará","Meruoca","-40.4550018310547","-3.54167008399963",NA,NA,"EAC0002076",NA,NA,NA,NA,NA,"14054","auto",NA,NA,NA,NA,NA
"495","2021-03-21 19:34:50-03","UFC","EAC","9760","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.; Martins, P.","Southern America","Brasil","Sítio Santo Antonio. Arbóreo",NA,NA,". Flor Amarela.; Mata","EAC0009760","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","EAC9760","1981","02","26","Ceará","Meruoca","-40.4550018310547","-3.54167008399963",NA,NA,"EAC0009760",NA,NA,NA,NA,NA,"14054","auto",NA,NA,NA,NA,NA
"496","2021-03-21 19:34:50-03","UFC","EAC","53973","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Silva, M.G.V.; Cavalhero, A.J.","Southern America","Brasil","Vila São Pedro",NA,NA,NA,"EAC0053973","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Nunes, E.","s.n.","2013","04","21","Ceará","Ubajara","-40.9211006164551","-3.85443997383118",NA,NA,"EAC0053973",NA,NA,"2013","06","10","27385","auto",NA,NA,NA,NA,NA
"497","2021-03-21 19:34:50-03","UFC","EAC","5645","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Fernandes, A.; Castro, A.J.","Southern America","Brasil","Estrada de piçarra para Viçosa do Ceará. Arbóreo, 5m",NA,NA,". Flor Amarela.; Carrasco","EAC0005645","Dicotyledon",NA,NA,"(Schrad.) Schrad. ex DC.","Fernandes, A.; Bezerra, P.","EAC5645","1979","02","22","Ceará","Viçosa do Ceará","-41.0922012329102","-3.56222009658813",NA,NA,"EAC0005645",NA,NA,NA,NA,NA,"34051","auto",NA,NA,NA,NA,NA
"498","2021-03-21 19:34:50-03","UFC","EAC","46123","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea ferruginea",NA,"Lima, J.R.","Southern America","Brasil","Pico Alto, Vertente barlavento.",NA,NA,"Árvore.; Floresta-ombrófila-densa-montana","EAC0046123","Dicotyledon",NA,"ferruginea","(Schrad.) Schrad. ex DC.","Lima, J.R.","s.n.","2009","01","25","Ceará","Guaramiranga","-38.9331016540527","-4.26332998275757","1000","1000","EAC0046123",NA,NA,NA,NA,NA,"13198","auto",NA,NA,NA,NA,NA
"499","2020-12-21 16:25:41-03","MBM","MBM","215334","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Queiróz, L.P. de; et al.; et al.","Southern America","Brazil","Ca. 15km N da estrada para Maniaçu",NA,NA,NA,"MBM215334",NA,NA,NA,"(Schrader) Schrader ex DC.","Queiróz, L.P. de","3645",NA,NA,NA,"Bahia","Caetité","-42.4749984741211","-14.0693998336792",NA,NA,"MBM215334",NA,NA,NA,NA,NA,"53684","auto",NA,NA,NA,NA,NA
"500","2020-12-21 16:25:41-03","MBM","MBM","173127","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","Southern America","Brazil","Tucano",NA,NA,NA,"MBM173127",NA,NA,NA,"(Schrader) Schrader ex DC.","Hatschbach, G.","61924",NA,NA,NA,"Bahia","Caetité","-42.4749984741211","-14.0693998336792",NA,NA,"MBM173127",NA,NA,NA,NA,NA,"53684","auto",NA,NA,NA,NA,NA
"501","2020-12-21 16:25:41-03","MBM","MBM","147597","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Belém, R.P.; et al.; et al.","Southern America","Brazil","Santa Cruz Cabrália",NA,NA,NA,"MBM147597",NA,NA,NA,"(Schrader) Schrader ex DC.","Barneby, R.","2323",NA,NA,NA,"Bahia","Santa Cruz Cabrália","-39.0247001647949","-16.2780990600586",NA,NA,"MBM147597",NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA
"502","2020-12-21 16:25:41-03","MBM","MBM","49886","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Hatschbach, G.","Southern America","Brazil","Rod. BR-020, 20km N de Alvorada do Norte",NA,NA,NA,"MBM049886",NA,NA,NA,"(Schrader) Schrader ex DC.","Barneby, R.","39109",NA,NA,NA,"Goiás","Alvorada do Norte","-46.4921989440918","-14.4807996749878",NA,NA,"MBM049886",NA,NA,NA,NA,NA,"45394","auto",NA,NA,NA,NA,NA
"503","2020-12-21 16:25:41-03","MBM","MBM","140959","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Hatschbach, G.; Hatschbach, M.; Guimarães, O.; Hatschbach, M.; Guimarães, O.","Southern America","Brazil","Bem Querer",NA,NA,NA,"MBM140959",NA,NA,NA,"(Schrader) Schrader ex DC.","Barneby, R.","55003",NA,NA,NA,"Minas Gerais","Cristália","-42.8622016906738","-16.8003005981445",NA,NA,"MBM140959",NA,NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA,NA
"504","2020-12-21 16:25:41-03","MBM","MBM","110575","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Pinto, G.C.P.","Southern America","Brazil","Francisco Sá",NA,NA,NA,"MBM110575",NA,NA,NA,"(Schrader) Schrader ex DC.","Marli de Lima","40581",NA,NA,NA,"Minas Gerais","Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,"MBM110575",NA,NA,NA,NA,NA,"45875","auto",NA,NA,NA,NA,NA
"505","2020-12-21 16:25:41-03","MBM","MBM","346518","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Krieger, P.L.","Southern America","Brazil",NA,NA,NA,"Árvore, fl. amarelas","MBM346518",NA,NA,NA,"(Schrader) Schrader ex DC.","Krieger, P.L.","7333","1969","10",NA,"Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"MBM346518",NA,NA,"1970","07",NA,"36144","auto",NA,NA,NA,NA,NA
"506","2020-12-21 16:25:41-03","MBM","MBM","346520","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Krieger, P.L.","Southern America","Brazil","Estrada da UFJF",NA,NA,"Árvore regular, 5 a 6m, inflorescência pendente, flores amarelas, na beira da estrada.","MBM346520",NA,NA,NA,"(Schrader) Schrader ex DC.",NA,"13290","1973","11","29","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,"MBM346520",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"507","2020-12-21 16:25:41-03","MBM","MBM","91483","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Hoehne, W.","Southern America","Brazil","Cidade Jardim",NA,NA,NA,"MBM091483",NA,NA,NA,"(Schrader) Schrader ex DC.","Hoehne, W.","s.n.",NA,NA,NA,"São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM091483",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"508","2020-12-21 16:25:41-03","MBM","MBM","320950","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Pereira, R.N.S.","Southern America","Brazil","Fazenda Cachoeira, CEAM",NA,NA,"Planta arbórea terrestre, coletou-se folhas e flores, planta martirizada por tráfegos de veículos, tronco de 38 cm de diâmetro e altura de +/- 6m, folhas compostas paripenadas, flores amarelas disposta em racemos apicais em pedúnculo","MBM320950",NA,NA,NA,"(Schrad.) Schrader ex DC.",NA,"109","2003","10","22","Bahia","Caetité","-42.288194","-13.821972",NA,NA,"MBM320950","-42.288194","-13.821972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-12-21 16:25:41-03","MBM","MBM","346493","PreservedSpecimen","Plantae","Fabaceae","Cassia","ferruginea","Cassia ferruginea",NA,"Krieger, L.; et al.; et al.","Southern America","Brazil","PNCaparaó",NA,NA,"Árvore regular, flores amarelas em cachos pendentes.","MBM346493",NA,NA,NA,"(Schrader) Schrader ex DC.",NA,"23993","1988","11","20","Minas Gerais",NA,NA,NA,NA,NA,"MBM346493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
