"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","phylum","order","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","class","previousCatalogNumber","fieldNumber","typeStatus","relatedCatalogItem"
"240","2019-11-13 11:32:34-03","USP","SPF","146582","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Brack, P","1986","04","28","Kuhlmann, M","1943","05","14","Brasil","São Paulo","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,"SPF00146582",NA,"775",NA,NA,"Mata da Sociedade A.F.B.","20999",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-15 18:30:16-03","USP","SPF","95803","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Pederneiras, LC","2008","12",NA,"Rossi, L","1994","03","31","Brasil","São Paulo","Pindamonhangaba","-45.4599990844727","-22.9200000762939",NA,NA,"SPF00095803",NA,"1473",NA,NA,"Ribeirão-Grande, Fazenda São Sebastião do Ribeirão Grande. Mata pluvial montana, mata de encosta.","24176",NA,"Arbusto, 3 m alt., folhas discolores, face abaxial verde vináceo; inflorescência vinácea, botões róseos.","auto",NA,NA,"900","900",NA,NA,NA,NA,NA
"242","2021-03-25 13:53:46-03","UNIVILLE","JOI","6985","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Meyer, F.S.","2011","06","02","Melo-Júnior, J.C.F.","2008","01","16","Brasil","Santa Catarina","Guaramirim","-49.002799987793","-26.4731006622314",NA,NA,"JOI006985",NA,"790",NA,NA,"Vila Amizade - BR-280.","15937",NA,"; TIPO VEGETACIONAL: FOD Submontana","auto",NA,NA,"64","64",NA,NA,NA,NA,NA
"243","2021-03-25 13:53:46-03","UNIVILLE","JOI","12648","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Schmoeller, F.","2012","10","21","Schmoeller, F","2012","06","13","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI012648",NA,"375",NA,NA,"Condomínio Perini.","37150",NA,"; HABITAT: sub bosque; HABITO: Árvore","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-03-25 13:53:46-03","UNIVILLE","JOI","12647","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Schmoeller, F.","2011","12","15","Schmoeller, F","2011","06","15","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI012647",NA,"122",NA,NA,"Empresa Franke.","37150",NA,"Folha urticante; HABITAT: sub bosque","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-03-25 13:53:46-03","UNIVILLE","JOI","12776","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Almeida, SML","2010","06","11","Moraes-Lima, T.","2010","05","19","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI012776",NA,"10",NA,NA,"Jardim Botânico - UNIVILLE.","37150",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-03-25 13:53:46-03","UNIVILLE","JOI","12538","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Schmoeller, F.","2011","01","01","Schmoeller, F","2011","06","02","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"JOI012538",NA,"101",NA,NA,"Morro do Finder.","37150",NA,"; HABITAT: borda da mata; HABITO: arbusto","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-25 13:53:46-03","UNIVILLE","JOI","7679","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","J. Cordeiro","2008","10","03","E.K. Ronchi","2008","04","28","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI007679",NA,"86",NA,NA,"Ilha Alvarenga.","23627",NA,"; HABITAT: restinga; HABITO: arbusto","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-03-25 13:53:46-03","UNIVILLE","JOI","8957","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","F. Woitexem","2009","07","04","F. Woitexem","2009","05","04","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"JOI008957",NA,"35",NA,NA,"Ilha Redonda.","23627",NA,"; HABITO: arvoreta; TIPO VEGETACIONAL: FOD terras baixas","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-10-07 09:36:38-03","UEFS","HUEFS","23084","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","A.L.Gaglioti","2014","10",NA,"Mattos-Silva, L.A.","1995","06","07","Brasil","Bahia","Ilhéus","-39.166667","-14.8","39W10'","14S48'","HUEFS0023084","HUEFS0023084","3135","Angiospermae","Rosales",NA,NA,NA,NA,NA,NA,NA,"40","40","Rosanae",NA,NA,NA,NA
"250","2019-10-07 09:36:38-03","UEFS","HUEFS","163079","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack",NA,NA,NA,NA,"Machado, A.F.P.","2010","03","25","Brasil","Rio de Janeiro","Guapimirim","42.983333","-22.483333","42E59'","22S29'","HUEFS0163079","HUEFS0163079","953","Angiospermae","Rosales","Parque Nacional da Serra dos Órgãos",NA,NA,NA,NA,NA,NA,"499","499","Rosanae",NA,NA,NA,NA
"251","2019-10-07 09:36:38-03","UEFS","HUEFS","210239","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack",NA,NA,NA,NA,"Delfini, C.","2013","03","27","Brasil","São Paulo","Tapiraí","-47","-24","47W","24S","HUEFS0210239","HUEFS0210239","829","Angiospermae","Rosales","Trilha entre a UHE Alecrim e UHE Porto Raso.",NA,NA,"Floresta Ombrófila Densa, na margem do rio Dezembro.",NA,NA,NA,"331","331","Rosanae",NA,NA,NA,NA
"252","2019-09-04 19:54:01-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Urticaceae","Urera","denticulata","Urera denticulata",NA,NA,NA,NA,NA,"C. F. P. von Martius",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA
"253","2020-07-23 12:24:05-03","CEPLAC","CEPEC","14496","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida",NA,"P. Brack",NA,NA,NA,"T. S. dos Santos","1978","09","16","Brasil","Bahia","ALCOBAÇA","-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,"3330",NA,NA,"Km 6-8 BA-001, trecho Alcobaça/Caravelas.","50074",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1989"
"254","2020-07-23 12:24:05-03","CEPLAC","CEPEC","34978","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida",NA,"L. R. Noblick",NA,NA,NA,"L. R. Noblick","1984","05","24","Brasil","Bahia","FEIRA DE SANTANA","-38.966667","-12.25","38W58'0","12S15'0",NA,NA,"3284",NA,NA,"Faz. Boa Vista, Serra de S. Jose.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24/07/1984"
"255","2020-07-23 12:24:05-03","CEPLAC","CEPEC","16456","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida",NA,"P. Brack",NA,NA,NA,"L. A. Mattos-Silva","1979","05","31","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"410",NA,NA,"Quadra D do CEPEC.","61245",NA,"<ll>dwc_commonname:</ll> Cansancao-roxo","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/1986"
"256","2020-07-23 12:24:05-03","CEPLAC","CEPEC","16510","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida",NA,"P. Brack",NA,NA,NA,"S. A. Mori","1979","06","14","Brasil","Bahia","MARAÚ","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"12007",NA,NA,"8Km a E BR-101, trecho Ubaitaba/Marau.","47076",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/1986"
"257","2020-07-23 12:24:05-03","CEPLAC","CEPEC","29743","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida",NA,"P. Brack",NA,NA,NA,"G. C. P. Pinto","1981","07","10","Brasil","Bahia","SALVADOR","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"202",NA,NA,NA,"26018",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/06/1989"
"258","2020-07-23 12:24:05-03","CEPLAC","CEPEC","20366","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida",NA,"P. Brack",NA,NA,NA,"A. M. de Carvalho","1980","07","08","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"266",NA,NA,"Quadra D do CEPEC.","61245",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/10/1986"
"259","2020-07-23 12:24:05-03","CEPLAC","CEPEC","24216","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida",NA,"P. Brack",NA,NA,NA,"J. L. Hage","1981","06","10","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"951",NA,NA,"Quadra F' do CEPEC.","61245",NA,"<ll>dwc_commonname:</ll> Cansancao-vermelho","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/1986"
"260","2020-11-04 17:30:57-03","UEM","HUEM","11522","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Souza, VC; ; Uliana, VLCR",NA,NA,NA,"Bortoleto, S; Araujo, AO; Freire, RAP; Capretz, RL; Castellen, M; Rodrigues, RR; Souza, VC;","2002","04","22","Brasil","São Paulo","Sete Barras","-47.098194","-24.019472","-47.098194","-24.019472","HUEM000013577","HUEM000013577","106",NA,NA,"Parque Estadual Carlos Botelho, núcleo de Sete Barras, estrada Estadual São Miguel Arcanjo-Sete Barras; SP-139 a 3,5 km acima do Núcleo Sete Barras; floresta Ombrófila Densa Submontana",NA,NA,"Árvore de 3,5 m de altura; fruto imaturo verde; maduro róseo",NA,NA,NA,"300","300",NA,NA,NA,NA,NA
"261","2020-12-17 17:07:18-03","UEM","HUEM","9172","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","Adriano Maruyama","2020","04","21","Rosa, CILF; colaboradores","2002","06","21","Brasil","Paraná","Diamante do Norte","-52.8596992492676","-22.656400680542",NA,NA,"HUEM000013586","HUEM000013586","286",NA,NA,"Estação Ecológica do Caiuá, trilha da cachoeira.","16110",NA,"Arbusto até 1,5 m alt.; inflorescência vinácea; frutos vináceos.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-11-12 17:03:00-03","UEL","FUEL","35601","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","Vieira, AOS; Rossetto, EFS","2009","10",NA,"Estevan, DA; et al.","2003","05","15","Brasil","Paraná","Londrina","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,"243","Tracheophyta","Rosales","Fazenda Figueira, Paiquerê",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-11-12 17:03:00-03","UEL","FUEL","11552","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.",NA,NA,NA,NA,"Gobara, TT; Milan, MH; Rodrigues, JM; Parazzi, V","1992","04","28","Brasil","Paraná","Apucarana","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"s.n.","Tracheophyta","Rosales","Parque da Raposa","23979",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-11-12 17:03:00-03","UEL","FUEL","8226","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","Vieira, AOS; Rossetto, EFS","2009","10",NA,"Spoladori, CL; et al.","1990","05","16","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"s.n.","Tracheophyta","Rosales","Pq. Estadual Mata dos Godoy","63728",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-11-12 17:03:00-03","UEL","FUEL","20285","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","Rossetto, EFS","2012",NA,NA,"Goes, SP; et al.","1994","06","15","Brasil","Paraná","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"s.n.","Tracheophyta","Rosales","Fazenda Ferraz","19992",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-11-12 17:03:00-03","UEL","FUEL","10875","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","Dias, MC","1993","06",NA,"Montemor, EL; et al.","1993","05","12","Brasil","Paraná","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"s.n.","Tracheophyta","Rosales","Fazenda Ferraz","19992",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-11-12 17:03:00-03","UEL","FUEL","46623","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack.","Rossetto, EFS","2009","10","27","Assumpção, MZ; et al.","2009","04","14","Brasil","Paraná","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,"s.n.","Tracheophyta","Rosales","Fazenda Sto Antônio","19992",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-05-06 12:02:42-03","UFU","HUFU","64028","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Bival, L.","2012","04",NA,"Lombardi, J.A.; Temponi, L.G.; Oliveira, A.P.C.; Nunes, E.L.P.; Morais, F.F. & Poli, L.P.","2011","04","15","Brasil","Rio de Janeiro","Guapimirim","-43.001389","-22.493889","-43.001389","-22.493889","HUFU00023828","HUFU00023828","8496",NA,NA,"Parque Nacional sa Serra dos Órgãos, Margem do rio Soberbo, fim da PV.",NA,NA,"Arbusto, ca. 3 m alt. Flores rosas, frutos imaturos rosados, frutos maduros brancos.; Mata Atlântica.",NA,NA,NA,"390","390",NA,NA,NA,NA,NA
"269","2020-08-20 20:42:00-03","UFSC","FLOR","20060","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Sobral, M.","1988",NA,NA,"Sobral, M.; et alii","1988","08","01","Brasil","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,"FLOR0020060",NA,"5994",NA,"Rosales","Estação Biológica Pau-Brasil.","68835",NA,"arbusto, flor branca, 1 a 1,5m altura","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-08-20 20:42:00-03","UFSC","FLOR","26874","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Jarenkow, J.A.","1990",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1990","03","25","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"FLOR0026874",NA,"1638",NA,"Rosales","Mata paludosa ao N da Lagoa de Itapeva e a L do Morro do Belisário.","20837",NA,"arbusto, flor inflorescência esbranquiçada","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-08-20 20:42:00-03","UFSC","FLOR","21312","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Falkenberg, D.B.","1991",NA,NA,"Reis, A.","1983","04","28","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0021312",NA,"277",NA,"Rosales","Horto Botânico da UFSC, Trindade, Ilha de Santa Catarina.","27000",NA,"erva. Trazida da mata na Ilha de Florianópolis - SC.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-08-20 15:00:21-03","UFSC","FLOR","62361","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Mello, A.S.",NA,NA,NA,"Mello, A.S.; Daltrini, C., Aguiar, T.","2013","04","05","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,"FLOR0062361","FLOR0062361","128",NA,"Rosales","Floresta de encosta, Praia Grossa.","9090",NA,"arbusto a arvoreta. flor vermelhas brácteas. Altura da planta 3m","auto",NA,NA,"60","60",NA,NA,NA,NA,NA
"273","2020-09-16 15:29:40-03","UFMT","UFMT","37806","S","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","Caxambu, M.G.","2007","06","13","Caxambu, M.G.","2007","04","13","Brasil","Paraná","Campo Mourão","-52.317861","-24.099972","-52.317861","-24.099972",NA,NA,"1484",NA,NA,"Parque Estadual do Lago Azul (PELA).",NA,NA,"Arvoreta heliófita ca. de 3m de altura. Flores rosas.; Na beira da trilha, comum. Relevo suave-ondulado.",NA,NA,NA,"572","572",NA,NA,NA,NA,NA
"274","2021-03-04 15:45:58-03","IF","SPSF","31173","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida",NA,NA,NA,NA,NA,"S.Bortoleto","2002","04","22","Brasil","SP","Sete Barras","-47.926389","-24.183611",NA,NA,NA,NA,"106","Magnoliophyta","Rosales","Parque Estadual Carlos Botelho - Núcleo Sete Barras",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,"América do Sul",NA,"300","300","Magnoliopsida",NA,NA,NA,NA
"275","2021-03-04 15:45:58-03","IF","SPSF","51414","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) P.Brack","A. Maruyama","2016","04","15","A. Maruyama & L. Cicco","2016","04","15","Brasil","SP","Mairiporã","-46.612222","-23.374722",NA,NA,NA,NA,"351","Magnoliophyta","Rosales",NA,NA,NA,"COLETA: Árvore ca. 3,2 m de altura com folhas urticantes com flores imaturas; GEOGRAFIA: Floresta ombrófila densa;",NA,"América do Sul",NA,"1302","1302","Magnoliopsida",NA,NA,NA,NA
"276","2021-03-04 15:45:58-03","IF","SPSF","35971","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","A.L.Gaglioti","2009","05","11","A.C.C.Destefani","2005","03","22","Brasil","SP","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"58","Magnoliophyta","Rosales","Parque Estadual Jacupiranga, trilha do mirante do angico","38804",NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"277","2021-03-04 15:45:58-03","IF","SPSF","03372","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","A.L.Gaglioti","2009","05","11","L.Assis","1949","05","06","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","Serra da Cantereira","53584",NA,"COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"278","2021-03-04 15:45:58-03","IF","SPSF","09637","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","A. L.Gaglioti","2009","05","11","L.S.Pereira & N.N.N.T.Mendes","1985","04","16","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","Serra da Cantereira","53584",NA,"COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"279","2021-03-04 15:45:58-03","IF","SPSF","11649","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","A.L.Gaglioti","2009","05","11","A.L.K.M. Albernaz","1987","06","11","Brasil","SP","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","P.E.Morro do Diabo","54606",NA,"COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"280","2021-03-04 15:45:58-03","IF","SPSF","27149","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","A.L.Gaglioti","2008","10","31","A.L.T.De Lucca","1995","04","04","Brasil","SP","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"239","Magnoliophyta","Rosales","P.E.Morro do Diabo","54606",NA,"COLETA: XLS: SPSFAntigo&nf;Nome popular: urtigão.; GEOGRAFIA: entrada para o parque&nf;;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"281","2021-03-04 15:45:58-03","IF","SPSF","20376","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","A.L.Gaglioti","2009","05","11","J.A.Pastore & G.A.D.C. Franco","1996","05","14","Brasil","SP","Eldorado","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,"696","Magnoliophyta","Rosales","Parque Estadual de Jacupiranga, Núcleo Caverna do Diabo","38804",NA,"COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"282","2021-03-04 15:45:58-03","IF","SPSF","25069","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida",NA,NA,NA,NA,NA,"L.Rossi","1990","04","25","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"584","Magnoliophyta","Rosales","R.Ecol.Jureia","55628",NA,"COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"283","2021-03-04 15:45:58-03","IF","SPSF","47367","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack",NA,NA,NA,NA,"G.D.Colletta & A.G.Aguirre & J.Teixeira","2013","06","19","Brasil","SP","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"1260","Magnoliophyta","Rosales","Trilha do Bonete","23719",NA,"COLETA: Erva, 1,5m, inflorescência arroxeada, frutos alvos.; GEOGRAFIA: 500 metros da entrada, sentido bonete, floresta Ombrófila Densa.;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"284","2021-03-04 15:45:58-03","IF","SPSF","27507","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","A.L.Gaglioti","2009","05","11","F.A.R.D.P.Arzolla","2000","12","23","Brasil","SP","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,NA,NA,"212","Magnoliophyta","Rosales","P.E.Cantareira, Região de Águas Claras","15840",NA,"COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"285","2021-03-04 15:45:58-03","IF","SPSF","19044","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","A.L.Gaglioti","2009","05","11","C.Moura","1995","04","03","Brasil","SP","Paraibuna","-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,NA,"Magnoliophyta","Rosales","Parque Estadual da Serra do Mar","30824",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"286","2021-03-04 15:45:58-03","IF","SPSF","31840","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","A.L.Gaglioti","2009","05","11","S.M.Gomes","2002","04","22","Brasil","SP","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"439","Magnoliophyta","Rosales","P.E.Carlos Botelho - Núcleo Sete Barras","53584",NA,"COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"287","2021-03-04 15:45:58-03","IF","SPSF","09174","PreservedSpecimen","Plantae","Urticaceae","Urera","nitida","Urera nitida","(Vell.) Brack","A.L.Gaglioti","2009","05","11","C.A.T.Lucca","1985","04","26","Brasil","SP","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"942","Magnoliophyta","Rosales","P.E.Morro do Diabo","54606",NA,"COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
