"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"210","2019-11-08 08:56:52-03","FURB","FURB","37705","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Funez, L.A.","2013","Funez, L.A.","2012","02","10","Brasil","Santa Catarina","Blumenau","-49.0491666","-26.9277778","-49.0491666","-26.9277778","FURB45049","FURB45049","348","Rua Pastor Osvaldo Hesse.","22","22",NA,"07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2020-10-14 10:06:59-03","FURB","FURB","40117","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Funez, L.A.","2013","Funez, L.A.; Kemmelmeier, K.","2013","01","07","Brasil","Santa Catarina","Navegantes","-48.6422222","-26.8319445","-48.6422222","-26.8319445","FURB45057","FURB45057","1474","Rua Adolfo Antônio Cabral (Fundos).","7","7","Habitat: Floresta Ombrófila Densa de Terras Baixas; capoeira Habito: erva terrícola;","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-14 10:06:59-03","FURB","FURB","40218","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gasper, AL de","2013","Funez, L.A.; Kemmelmeier, K. & Zermiani, A.E.","2013","01","21","Brasil","Santa Catarina","Blumenau","-49.0983333","-27.0644444","-49.0983333","-27.0644444","FURB45054","FURB45054","1573","Morro do Sapo, Parque Nacional da Serra do Itajaí.","388","388",NA,"03","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:06:59-03","FURB","FURB","40652","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Funez, L.A.","2013","Funez, L.A.; Zermiani, A.E. & Kassner-Filho, A.","2013","03","03","Brasil","Santa Catarina","Blumenau","-49.0866666","-27.0569444","-49.0866666","-27.0569444","FURB45046","FURB45046","1877","Sede Parque Nacional da Serra do Itajaí.","287","287",NA,"04","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:06:59-03","FURB","FURB","46083","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Funez, L.A.","2015","Oliveira, A.A. de","2015","02","28","Brasil","Santa Catarina","Passos Maia","-52.0169445","-26.82","-52.0169445","-26.8200000","FURB45053","FURB45053","1187","Baia.","1075","1075","Florística Entorno IFFSC 717 Habitat: Floresta Ombrófila Mista; local úmido Habito: erva; flor inflorescência imatura verde-claro","03","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:06:59-03","FURB","FURB","46823","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Oliveira, AA de","2015","Oliveira, A.A. de","2015","03","26","Brasil","Santa Catarina","Corupá","-49.3202778","-26.3705556","-49.3202778","-26.3705556","FURB45047","FURB45047","1401","Rio Mandioca.","368","368","Regeneração IFFSC 992 /O/87 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","03","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:06:59-03","FURB","FURB","46963","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Brotto, ML","2014","Schwirkowski, P.","2014","01","25","Brasil","Santa Catarina","São Bento do Sul","-49.3602778","-26.2330556","-49.3602778","-26.2330556","FURB45050","FURB45050","244","Horto Florestal do Samae, trilha.",NA,NA,NA,"08","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-08 08:56:52-03","FURB","FURB","50002","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Funez, L.A.",NA,"Funez, L.A.","2016","04","22","Brasil","Santa Catarina","Rio dos Cedros","-49.3327778","-26.6144444","-49.3327778","-26.6144444","FURB50002","FURB50002","4765","Estrada Palmeiras-Rio Bonito.","648","648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-10-14 10:06:59-03","FURB","FURB","50478","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Funez, L.A.","2015","Funez, L.A.","2015","12","12","Brasil","Santa Catarina","Xanxerê","-52.3875","-26.8730556","-52.3875000","-26.8730556","FURB50478","FURB50478","4895","Bairro Collato.","829","829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-08 08:56:52-03","FURB","FURB","53023","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Funez, A. L.","2017","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","03","14","Brasil","Santa Catarina","Benedito Novo","-49.4075","-26.7275","-49.4075000","-26.7275000","FURB53023","FURB53023","70",NA,"560","560","flores e frutos verdes Habitat: borda de fragmento florestal Habito: erva","03","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-10-14 10:06:59-03","FURB","FURB","53356","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Kassner-Filho, A.","2017","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","04","07","Brasil","Santa Catarina","Porto União","-50.9380555","-26.3711111","-50.9380555","-26.3711111","FURB53356","FURB53356","234",NA,"1011","1011","flor verde Habitat: borda da U.A. Habito: erva","04","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-08 08:56:52-03","FURB","FURB","53574","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Kassner-Filho, A.","2017","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","04","25","Brasil","Santa Catarina","Anita Garibaldi","-51.1219445","-27.8108333","-51.1219445","-27.8108333","FURB53574","FURB53574","351",NA,"784","784","fruto imaturo Habitat: beira de rio Habito: erva","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-14 10:06:59-03","FURB","FURB","56651","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Kassner-Filho, A.","2018","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","01","28","Brasil","Santa Catarina","Agrolândia","-49.7705556","-27.54","-49.7705556","-27.5400000","FURB56651","FURB56651","1847",NA,"915","915","flor esverdeada Habitat: beira de estrada Habito: erva","01","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-10-14 10:06:59-03","FURB","FURB","57366","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Soares, J.F.","2019","Schwirkowski, P.","2017","12","02","Brasil","Santa Catarina","São Bento do Sul","-49.4172223","-26.2211111","-49.4172223","-26.2211111","FURB57366","FURB57366","2601","Bairro Cruzeiro. Mata ciliar, em área em frente ao Rancho do Mendonça.","800","800","Flores brancas Habitat: Banhado Habito: Herbácea","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-08 08:56:52-03","FURB","FURB","57764","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Farias, D.M.","2018","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","03","15","Brasil","Santa Catarina","Urubici","-49.4919444","-28.0130556","-49.4919444","-28.0130556","FURB57764","FURB57764","2399",NA,"105","105",NA,"03","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-10-14 10:06:59-03","FURB","FURB","62031","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Marinero, F.","2017","Bach-Jr., R.","2016","11","17","Brasil","Paraná","Ortigueira","-50.94","-24.12","-50.9400000","-24.1200000","FURB62031","FURB62031","485",NA,NA,NA,"Herbácea 30 cm; flores amarelas","10","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-10-14 10:06:59-03","FURB","FURB","64052","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Kassner-Filho, A.","2019","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2019","03","28","Brasil","Santa Catarina","Lages","-50.67","-28.2602778","-50.6700000","-28.2602778","FURB64052","FURB64052","4869",NA,"825","825","Flor esverdeada Habitat: Beira de rio; Ecótono entre Floresta ombrófila Mista e Floresta ombrófila densa; Estágio Avançado a médio Habito: Arbusto","03","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-12-09 14:47:26-03","FURB","FURB","64273","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Kassner-Filho, A","2019","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2019","03","25","Brasil","Santa Catarina","Erval Velho","-51.3877777","-27.2697223","-51.3877777","-27.2697223","FURB64273","FURB64273","5032","Fazenda Maragatos.","802","802","Flor esverdeada Habitat: Borda de Fragmento Florestal;Ecótono entre Floresta estacional decidual e Floresta Ombrófila Mista; Estágio Avançado a Médio Habito: Erva","03","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-10-14 10:06:59-03","FURB","FURB","66183","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Dani, J.G.","2019","Dani, J.G.; Gonzatti, F.; Abreu, F.P.","2018","12","04","Brasil","Rio Grande do Sul","Caxias do Sul","-51.2363889","-29.1847222","-51.2363889","-29.1847222","FURB66183","FURB66183","47","Parque Jardim da Lagoa - Desvio Rizzo.","740","740","área não alagável, borda da lagoa","05","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-12-09 14:47:26-03","FURB","FURB","66463","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Kassner-Filho, A.","2020","Kassner-Filho, A.","2020","02","24","Brasil","Santa Catarina","Rio dos Cedros","-49.3719445","-26.5597222","-49.3719445","-26.5597222","FURB66463","FURB66463","5587","Cachoeira Formosa.","750","750","flor esverdeada Habitat: beira de rio Habito: erva terrícola","02","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-16 17:54:54-03","UCS","HUCS","42622","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gonzatti, F.","2015","Gonzatti, F.; Valduga, E.","2015","04","18","Brasil","Rio Grande do Sul","Osório","-50.226889","-29.966222","-50.226889","-29.966222",NA,NA,"1757","Lagoa da Emboaba","15","15","erva com 80cm de altura; banhado","05","11",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-16 17:54:54-03","UCS","HUCS","49906","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Dani, J.G.","2019","Dani, J.G.","2018","12","04","Brasil","Rio Grande do Sul","Caxias do Sul","-51.401197","-29.313939","-51.401197","-29.313939",NA,NA,"47","Parque Jardim da Lagoa - Desvio Rizzo","740","740","área não alagável, borda da lagoa","05","01",NA,NA,NA,"Angiospermae","Rosales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-16 17:54:54-03","UCS","HUCS","15802","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, S.F.","2001","Kegler, A.","2000","03","19","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"896","Ana Rech",NA,NA,"orla da mata","02",NA,NA,NA,NA,"Angiospermae","Rosales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"233","2021-03-16 17:54:54-03","UCS","HUCS","15894","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, S.F.","2001","Scur, L.",NA,NA,NA,"Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"659","Ana Rech",NA,NA,"orla da mata","12",NA,NA,NA,NA,"Angiospermae","Rosales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"234","2021-03-16 17:54:54-03","UCS","HUCS","06410","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, S.F.","1990","Wasum, R.A.","1990","01","05","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"s.n.","Ana Rech - Faxinal",NA,NA,"junto ao lago","04",NA,NA,NA,NA,"Angiospermae","Rosales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"235","2021-03-16 17:54:54-03","UCS","HUCS","22641","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Robinson, H.","2004","Wasum, R.A.","2004","04","05","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"2137","Ana Rech - Faxinal",NA,NA,"orla da mata","04",NA,NA,NA,NA,"Angiospermae","Rosales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-16 17:54:54-03","UCS","HUCS","05408","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Brack, P.","1989","Rambo, B.","1950","03","10","Brasil","Rio Grande do Sul","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"s.n.","Cristo Rei",NA,NA,"Herbário PACA 46201; in paludosis dumetosis","03",NA,NA,NA,NA,"Angiospermae","Rosales","10287","auto",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-16 17:54:54-03","UCS","HUCS","18753","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, S.F.","2002","Wasum, R.A.","1996","02","29","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"s.n.","Floresta Nacional",NA,NA,"orla da mata","08",NA,NA,NA,NA,"Angiospermae","Rosales","76715","auto",NA,NA,NA,NA,NA,NA,NA
"238","2021-03-16 17:54:54-03","UCS","HUCS","10523","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, S.F.","1995","Wasum, R.A.","1995","01","18","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"s.n.","Floresta Nacional",NA,NA,"junto ao caminho","06",NA,NA,NA,NA,"Angiospermae","Rosales","76715","auto",NA,NA,NA,NA,NA,NA,NA
"239","2021-03-16 17:54:54-03","UCS","HUCS","12080","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, S.F.","1997","Cararo, G.","1996","02","29","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"s.n.","Floresta Nacional III",NA,NA,"orla da mata","07",NA,NA,NA,NA,"Angiospermae","Rosales","76715","auto",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-16 17:54:54-03","UCS","HUCS","38287","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Gonzatti, F.","2012","Valduga, E.","2012","02","28","Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,NA,NA,"328","Lagoa da Rondinha",NA,NA,"próximo a um banhado","03",NA,NA,NA,NA,"Angiospermae","Rosales","31350","auto",NA,NA,NA,NA,NA,NA,NA
"241","2021-03-16 17:54:54-03","UCS","HUCS","05407","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Brack, P.","1989","Rambo, B.","1950","02","21","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"s.n.","Lagoa dos Quadros",NA,NA,"Herbario PACA 45977; in paludosis dumetosis","03",NA,NA,NA,NA,"Angiospermae","Rosales","20837","auto",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-16 17:54:54-03","UCS","HUCS","25587","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, S.F.","2005","Wasum, R.A.","2005","04","20","Brasil","Paraná","Mallet","-50.8210983276367","-25.877799987793",NA,NA,NA,NA,"2820","Rio Bonito",NA,NA,"interior da mata","10",NA,NA,NA,NA,"Angiospermae","Rosales","25088","auto",NA,NA,NA,NA,NA,NA,NA
"243","2021-03-16 17:54:54-03","UCS","HUCS","18860","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, S.F.","2003","Wasum, R.A.","2002","02","24","Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"1349","RS 235",NA,NA,"beira da estrada","10",NA,NA,NA,NA,"Angiospermae","Rosales","76715","auto",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-16 17:54:54-03","UCS","HUCS","26160","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Smith, S.F.","2005","Marchett, F.","2005","05","08","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"224","Sanat Justina",NA,NA,NA,"10",NA,NA,NA,NA,"Angiospermae","Rosales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"245","2021-03-16 17:54:54-03","UCS","HUCS","13230","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Hatschbach, G.","1991","Ribas, O.S.","1990","03","04","Brasil","Paraná","Campo Largo","-49.5283012390137","-25.4585990905762",NA,NA,NA,NA,"290","Taquara",NA,NA,"flores creme - erva 40 cm; orta do brejo",NA,NA,NA,NA,NA,"Angiospermae","Rosales","53742","auto",NA,NA,NA,NA,NA,NA,NA
"246","2021-03-16 17:54:54-03","UCS","HUCS","05409","PreservedSpecimen","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","Brack, P.","1989","Rambo, B.","1955","02","08","Brasil","Rio Grande do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"s.n.","Vila Oliva",NA,NA,"Herbário PACA - 56732; in paludosis dumetosis","03",NA,NA,NA,NA,"Angiospermae","Rosales","49662","auto",NA,NA,NA,NA,NA,NA,NA
"247","2019-08-16 08:41:21-03","UTFPR","HCF","24086","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","J. Cordeiro","2013","P. Bohrer","2013","02","12","Brasil","SC","Lebon Régis","-50.695","-26.939167","50°41'42 W","26°56'21 S",NA,NA,"246","Rio dos Patos","970","970","arbusto de 1,5 m de altura.","04","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-03-21 15:33:03-03","UTFPR","HCF","30977","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","J.G. Dani","2019","J.G. Dani","2018","12","04","Brasil","RS","Caxias do Sul","-51.398333","-29.313889","51°23'54 W","29°18'50 S",NA,NA,"47","Parque Jardim da Lagoa - Desvio Rizzo","740","740","borda de lagoa em área não alagável.","05","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-08-16 08:41:21-03","UTFPR","HCF","27231","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M.G. Caxambu","2019","M.G. Caxambu","2019","02","01","Brasil","PR","Pitanga","-51.730472","-24.781472","51°43'49,7 W","24°46'53,3 S",NA,NA,"8864","Parque Natural Municipal Recanto das","874","874","erva ca. 0,40 m, ripária, ciófila. Flores verdes, caulifloras.","02","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-10-17 08:05:49-03","UTFPR","HCF","25395","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M.G. Caxambu","2018","M.G. Caxambu","2018","04","13","Brasil","PR","Reserva do Iguaçu","-51.8395","-25.949833","51°50'22,2 W","25°56'59,4 S",NA,NA,"8198","Estação Ecológica Municipal Francisco","800","800","erva ca. 1 m, heliófita. Flores esverdeadas. Frutos avermelhados.","05","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-08-16 08:41:21-03","UTFPR","HCF","27985","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","F. Marinero","2017","R. Bach Júnior","2016","11","17","Brasil","PR","Ortigueira","-50.94","-24.12","50°56'24 W","24°07'12 S",NA,NA,"485",NA,NA,NA,"herbácea 30 cm. Flores amarelas. Conglomerado: 186 Subunidade: 3 Subparcela: 9 Árvore: H.","10","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-12-01 11:41:39-03","UTFPR","HCF","29944","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","F. Marinero","2019","F. Marinero","2018","10","17","Brasil","MG","Santa Cruz do Escalvado","-42.826111","-20.177222","42°49'34 W","20°10'38 S",NA,NA,"972",NA,"280","280","subarbusto 50 cm. Flores alvas. Várzea.","04","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-08-16 08:41:21-03","UTFPR","HCF","28203","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M.G. Caxambu","2019","E.L. Siqueira","2019","04","01","Brasil","PR","Pitanga","-51.850361","-24.646667","51°51'01,3 W","24°38'48 S",NA,NA,"2982","Chácara Santa Luzia","789","789","subarbusto ca. 0,80 m, heliófito. Flores diminutas de cor verde.","05","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-10-17 08:05:49-03","UTFPR","HCF","28344","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M.G. Caxambu","2019","E.L. Siqueira","2019","04","18","Brasil","PR","Reserva do Iguaçu","-51.850861","-25.9715","51°51'03,1 W","25°58'17,4 S",NA,NA,"3048","Estação Ecológica Municipal Corredor das","1099","1099","erva ca. 0,60 m, ripária, semi-ciófila. Flores diminutas verdes.","05","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-01-21 18:06:39-03","UTFPR","HCF","30133","S","Plantae","Urticaceae","Boehmeria","cylindrica","Boehmeria cylindrica","(L.) Sw.","M.G. Caxambu","2020","E.L. Siqueira","2019","12","05","Brasil","PR","Reserva do Iguaçu","-51.850944","-25.968583","51°51'03,4 W","25°58'06,9 S",NA,NA,"3388","Estação Ecológica Municipal Corredor das","1117","1117","erva ca. 0,40 m, heliófita, hidrófila. Flores alvas em espiguetas alvas.","01","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
