"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","00923169","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","R. Neto","1","1982","12","12","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004823' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923169","Magnoliophyta","Myrtales","Mart.","F. França",NA,"NY00923169_01",NA,"-47.82","-16.08","990","990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00923174","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","B. Dubs","1992","1991","10","20","South America","Brazil","Mato Grosso do Sul","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004839' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923174","Magnoliophyta","Myrtales","Mart.","B. Dubs","Roadside BR-163.","NY00923174_01","Coxim","-54.65","-18.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","424464","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","L. Riedel",NA,NA,NA,NA,"South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177674' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424464","Magnoliophyta","Myrtales","Mart.",NA,NA,"NY00424464_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00923144","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. A. Rizzo","5680","1970","11","08","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004646' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923144","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Alto da Serra dos Pirineus, na base dos três picos","NY00923144_01 NY00923144_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","1551792","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","D. D. Ackerly","142","1986","02","23","South America","Brazil","Pará","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1387955' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551792","Magnoliophyta","Myrtales","Mart.",NA,"Península de Alter do Chão.","NY01551792_01","Santarém","-54.95","-2.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","00923122","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. A. Ratter","R3935","1976","11","06","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004542' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923122","Magnoliophyta","Myrtales","Mart.",NA,"Near Goiás Velho","NY00923122_01","Goiás","-50.13945","-15.9342",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00923140","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. Jangoux","1707","1981","11","26","South America","Brazil","Tocantins","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004632' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923140","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Transamazon Highway between Araguaia River and Tocantins River, 7 km from Araguaia River","NY00923140_01","Araguatins","-48.08","-5.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-26 23:59:00-03","NY","NYBG","995","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","C. F. P. von Martius","1187",NA,NA,NA,"South America","Brazil","São Paulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177678' target='other'> <mi>dwc_moreinfo</mi></a>","NY00000995","Magnoliophyta","Myrtales",NA,NA,"[In mountain savanna between Sao Paulo and Ypanema]","NY00000995_01",NA,NA,NA,NA,NA,"probable isolectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00923156","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. T. Prance","26662","1979","06","09","South America","Brazil","Mato Grosso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004691' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923156","Magnoliophyta","Myrtales","Mart.","G. T. Prance","Pantanal. Fazenda Acurizal. Plot E","NY00923156_01",NA,"-57.53","-17.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00923129","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","H. S. Irwin","10540","1965","11","19","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004567' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923129","Magnoliophyta","Myrtales","Mart.","H. Balslev","Serra do Rio Preto. 25 km E. of Cabeceiras (ca. 4 km E. of Goiás-Minas Gerais border)","NY00923129_01",NA,"-46.74996","-15.8","1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","424455","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","I. Mimura","175","1961","12","30","South America","Brazil","São Paulo","sheet",NA,"(de planta 1) <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424455","Magnoliophyta","Myrtales","Mart.","L. B. Smith; S. F. Smith","Ca. 7,9 km SSE em linha reta da praça principal de SAO JOSÉ DOS CAMPOS², rodeada antigamente por mata. Ca. 7,9 km SSE em linha reta da praça principal de SAO JOSÉ DOS CAMPOS², rodeada antigamente por mata. Ca. 7,9 km SSE em linha reta da praça principal de SAO JOSÉ DOS CAMPOS","NY00424455_01","Sao José dos Campos","-45.88","-23.1703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00923151","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","D. Philcox","3380","1967","12","05","South America","Brazil","Mato Grosso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004666' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923151","Magnoliophyta","Myrtales","Mart.",NA,"Km. 254 Xavantina-Cachimbo road.","NY00923151_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00923134","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","H. S. Irwin","15292","1966","04","23","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004580' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923134","Magnoliophyta","Myrtales","Mart.","H. Balslev","Serra do Morcêgo, Côrrego Estrema, ca. 50 km N.E. of Formosa","NY00923134_01","Formosa","-47.00374","-15.21379","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","00835381","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","B. S. Marimon","179-A","1994","11","03","South America","Brazil","Mato Grosso","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=916992' target='other'> <mi>dwc_moreinfo</mi></a>","NY00835381","Magnoliophyta","Myrtales","Mart.",NA,"Reserva do Campus Universitário, parcela n° 88 do transecto","NY00835381_01","Nova Xavantina","-52.3486111","-14.6902778","350","350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00923114","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","Y. E. J. Mexia","5639","1931","04","16","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004500' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923114","Magnoliophyta","Myrtales","Mart.","F. A. Stafleu","Corinto Fazenda do Diamante. Trail to Serra do Anjico.","NY00923114_01","Corinto","-44.4564","-18.3808","595","595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00923149","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. A. Rizzo","7357","1971","12","23","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004658' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923149","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Serra de Santa Rita, no distrito de Jeroaquara","NY00923149_01","Goiás","-50.1403","-15.9344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00923159","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","B. Maguire","44503","1959","11","22","South America","Brazil","Mato Grosso do Sul","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004696' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923159","Magnoliophyta","Myrtales","Mart.",NA,"10 miles from Campo Grande along road to Cuiabá.","NY00923159_01","Campo Grande","-54.6464","-20.4431","700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00923145","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. A. Rizzo","5790","1970","12","11","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004650' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923145","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Alto da Serra dos Pirineus, na base dos três picos","NY00923145_01 NY00923145_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","424581","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Eiten","2111","1960","07","15","South America","Brazil","São Paulo","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177653' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424581","Magnoliophyta","Myrtales","Mart.","J. J. Wurdack",NA,"NY00424581_01 NY00424581_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00923183","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. A. Rizzo","9363(154)","1973","10","09","South America","Brazil","Tocantins","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004861' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923183","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Estrada Belém-Brasília para Nazaré. 20 km. da cidade","NY00923183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00923168","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","N. M. Castro","242","1987","11","21","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004820' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923168","Magnoliophyta","Myrtales","Mart.",NA,"Rodovia Brasília a-Belo Horizonte, 64 km. de Brasília.","NY00923168_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00923165","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","L. Labouriau","1169","1964","11","15","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004796' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923165","Magnoliophyta","Myrtales","Mart.","L. Labouriau",NA,"NY00923165_01","Goiatuba","-49.2536","-17.9756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00923189","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","M. L. M. Azevedo","458","1990","12","13","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004893' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923189","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Fazenda Agua Limpa / UNB.","NY00923189_01","Brasília","-47.8986","-15.965",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00940694","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","H. S. Irwin","21350","1968","03","18","South America","Brazil","Tocantins","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1009259' target='other'> <mi>dwc_moreinfo</mi></a>","NY00940694","Magnoliophyta","Myrtales","Mart.","H. Balslev","10 km S. of Guará.","NY00940694_01","Guaraí","-48.52","-8.93","550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","424460","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. S. Blanchet","3081","1840","08",NA,"South America","Brazil",NA,"sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424460","Magnoliophyta","Myrtales","Mart.","F. A. Stafleu","Marau de Japóre","NY00424460_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00923360","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Gardner","s.n.",NA,NA,NA,"South America","Brazil","Piauí","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1005088' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923360","Magnoliophyta","Myrtales","Mart.","F. A. Stafleu","Brasil.trop. Prov.Piauhy.","NY00923360_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00923108","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","H. S. Irwin","22292","1969","01","19","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004490' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923108","Magnoliophyta","Myrtales","Mart.","H. Balslev","Serra do Espinhaço, ca. 33 km S.W. of Diamantina, near Gouevia","NY00923108_01","Gouveia","-43.73495","-18.44245","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00923357","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Eiten","10364","1970","01","24","South America","Brazil","Piauí","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1005085' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923357","Magnoliophyta","Myrtales","Mart.","G. Eiten","18 km SE of city of Barro Duro.","NY00923357_01","Elesbão Veloso","-42.4","-5.92",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00923163","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","E. P. Heringer","2591","1979","10","23","South America","Brazil","Distrito Federal","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004791' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923163","Magnoliophyta","Myrtales","Mart.",NA,"Bacia do Rio São Bartolomeu.","NY00923163_01","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00923121","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","B. Maguire","57103","1963","10","16","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004541' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923121","Magnoliophyta","Myrtales","Mart.","H. Balslev","Along road to Rio Corumba, 30 km from Gama.","NY00923121_01","Luziânia","-47.9503","-16.2528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00923148","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","J. A. Rizzo","7225","1971","11","27","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923148","Magnoliophyta","Myrtales","Mart.","M. L. Kawasaki","Serra de Sta Rita, no distrito de Jeroaquara","NY00923148_01","Faina","-50.3606","-15.4461",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","755242","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","C. Ehringhaus","903","1999","01","05","South America","Brazil","Acre","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=899531' target='other'> <mi>dwc_moreinfo</mi></a>","NY00755242","Magnoliophyta","Myrtales","Mart.","C. Ehringhaus","Reserva Extrativista Chico Mendes, Seringal Dois Irmãos, Colocação Já Começa","NY00755242_01","Xapuri","-68.3030556","-10.5644444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00923132","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","H. S. Irwin","14243","1966","03","30","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004574' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923132","Magnoliophyta","Myrtales","Mart.","H. Balslev","Serra Geral de Goiás, Rio Paraná, ca. 35 km N. of Formosa, on road to São Gabriel","NY00923132_01","Formosa","-47.38","-15.3","950","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","424442","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","W. R. Anderson","37084","1972","03","16","South America","Brazil","Bahia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177640' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424442","Magnoliophyta","Myrtales","Mart.","H. Balslev","5 km S of Cocos","NY00424442_01","Cocos","-44.53","-14.18","530","530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00923127","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","W. R. Anderson","7664","1973","03","22","South America","Brazil","Goiás","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004563' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923127","Magnoliophyta","Myrtales","Mart.","H. Balslev","7 km by road S of São João da Aliança. Serra Geral do Paraná.","NY00923127_01","Água Fria de Goiás","-47.5","-14.78","1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00923109","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","W. R. Anderson","9046","1973","04","18","South America","Brazil","Minas Gerais","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1004491' target='other'> <mi>dwc_moreinfo</mi></a>","NY00923109","Magnoliophyta","Myrtales","Mart.","H. Balslev","7.5 km by road W of Rio Pandeiros on road from Januária to Serra das Araras","NY00923109_01",NA,"-44.82","-15.52","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","424447","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","grandiflora","Qualea grandiflora","G. Eiten","2111","1960","07","15","South America","Brazil","São Paulo","sheet",NA,"see fruit collection <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=177651' target='other'> <mi>dwc_moreinfo</mi></a>","NY00424447","Magnoliophyta","Myrtales","Mart.","J. J. Wurdack","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 6.3 km N. of PADUA SALES. (About 27 km NW of city of MOJI-MIRIM)","NY00424447_01","Moji-Guaçu",NA,NA,"575","625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
