"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"936","2021-03-01 11:54:56-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Nusbaumer, L; Cailliau, A","LN4530","2014","12","07",NA,"Brasil","Alagoas","Quebrangulo",NA,"-36.683536","-9.4328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-36.683536","-9.4328",NA,NA,NA,NA,NA,NA,NA,NA
"937","2021-03-01 11:54:56-03","UFPE","UFP","79572","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Nusbaumer, L; Cailliau, A","LN4530","2014","12","07",NA,"Brasil","Alagoas","Quebrangulo",NA,"-36.683536","-9.4328",NA,NA,NA,NA,"UFP079572",NA,NA,NA,NA,NA,"-36.683536","-9.4328",NA,NA,NA,NA,NA,NA,NA,NA
"938","2016-01-25 13:36:33-02","CPQBA","CPMA","1161","S","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Martins",NA,"1983","07","29",NA,"Brasil","São Paulo","Paulínia",NA,"-47.154167","-22.761111",NA,NA,NA,"somente no herbário",NA,NA,NA,NA,NA,NA,"47º 09' 15 W","22º 45' 40 S",NA,NA,NA,"Magnoliopsida",NA,NA,"CPQBA 740",NA
"939","2016-01-25 13:36:33-02","CPQBA","CPMA","1165","S","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Narciso",NA,"1982","04","22",NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"somente no herbário",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"CPQBA 736",NA
"940","2016-01-25 13:36:33-02","CPQBA","CPMA","2243","S","Plantae","Magnoliophyta","Malpighiales","Euphorbiaceae","Croton","urucurana","Croton urucurana","Baill.",NA,"Benício",NA,"2009","03","10","América do Sul","Brasim","Minas Gerais","Jacutinga","Sitio Vale Verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"941","2020-09-12 05:00:02-03","US","US","3469611","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"A. Macedo","5884","2000","2","8","South America - Neotropics","Brazil","Minas Gerais",NA,"Ituiutaba. Barrio Tuja (Tupa).",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248905","US01248905_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"942","2020-09-12 05:00:02-03","US","US","1932912","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"L. O. Williams & V. Assis","7126","1945","5","26","South America - Neotropics","Brazil","Minas Gerais",NA,"Estacao de Barreiro, 7 km. south of Belo Horizonte, Municipio of Belo Horizonte",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248936","US01248936_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"943","2020-09-12 05:00:02-03","US","US","2796344","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"H. S. Irwin & T. R. Soderstrom","6125","1964","9","12","South America - Neotropics","Brazil","Federal District",NA,"Brasilia",NA,NA,"700","1000",NA,"Transcribed by digital volunteers","US01248925","US01248925_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"944","2020-09-12 05:00:02-03","US","US","1618191","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"Y. Mexia","5685","1931","4","21","South America - Neotropics","Brazil","Minas Gerais",NA,"Fazenda do Diamante",NA,NA,"590",NA,NA,"Transcribed by digital volunteers","US01248939","US01248939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"945","2020-09-12 05:00:02-03","US","US","936221","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"H. H. Rusby","1197","1886","5",NA,"South America - Neotropics","Bolivia","La Paz",NA,"Mapiri",NA,NA,"1524",NA,NA,"Transcribed by digital volunteers","US01244701","US01244701_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"946","2020-09-12 05:00:02-03","US","US","2433903","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"G. Hatschbach & E. Pereira","10497 / 7883","1963","11","14","South America","Brazil","Parana",NA,"Sete Quedas, Mun. Guaira",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248930","US01248930_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"947","2020-09-12 05:00:02-03","US","US","2565429","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"C. Hatschbach","7973","1961","4","6","South America","Brazil","Parana",NA,"Mun. Guaira, Sete Quedas",NA,NA,"200",NA,NA,"Transcribed by digital volunteers","US01248908","US01248908_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"948","2020-09-12 05:00:02-03","US","US","2956207","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"E. P. Heringer, T. S. Figueiras, R. C. Mendonça & B. A. S. Pereira","2771","1979","11","20","South America - Neotropics","Brazil","Federal District",NA,"Brasilia. Bacia do Rio Sao Bartolomeu.",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248914","US01248914_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"949","2020-09-12 05:00:02-03","US","US","3172552","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"G. Hatschbach & A. Manosso","51691","1987","12","2","South America","Brazil","Parana",NA,"Rio Paranapanema (mun. Santo Inacio)",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248912","US01248912_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"950","2020-09-12 05:00:02-03","US","US","2271209","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"A. Lutz","1415","1918","1","29","South America","Brazil","Parana",NA,"Port Mojoli, Parana river.",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248937","US01248937_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"951","2020-09-12 05:00:02-03","US","US","2453048","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"F. Woytkowski","8235","1963","8","28","South America - Neotropics","Peru","Amazonas",NA,"Mendoza",NA,NA,"1600",NA,NA,"Transcribed by digital volunteers","US01244694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"952","2020-09-12 05:00:02-03","US","US","3300879","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"E. M. Zardini, A. Aguayo & T. Florentin","9079","1988","12","21","South America","Paraguay","Paraguari",NA,"Parque Nacional Ybycu'i. Gallery forest along arroyo Corrientes in NE corner of the park.","-56.83","-26.05",NA,NA,NA,"Transcribed by digital volunteers","US01248948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"953","2020-09-12 05:00:02-03","US","US","2641243","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"J. C. Lindeman & J. H. Haas","1688","1966","6","22","South America","Brazil","Parana",NA,"Edge of Varzea of Rio Parana near Porto Byington.",NA,NA,"190",NA,NA,"Transcribed by digital volunteers","US01248920","US01248920_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"954","2020-09-12 05:00:02-03","US","US","2169423","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"T. M. Pedersen","3197","1955","1","31","South America","Paraguay","Misiones",NA,"Santiago, Estancia La Soledad",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248946","US01248946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"955","2020-09-12 05:00:02-03","US","US","102295","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"Riedel, --","s.n.","1800",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248945","US01248945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"956","2020-09-12 05:00:02-03","US","US","1997156","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"R. A. Ferreyra","4187","1948","7","15","South America - Neotropics","Peru","Huanuco",NA,"Prov.de Huanuco. Cayumba, entre Huanuco i Tingo Maria. Selva tropical.",NA,NA,"800","900",NA,"Transcribed by digital volunteers","US01244693",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"957","2020-09-12 05:00:02-03","US","US","920599","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"H. M. Curran","29","1913","12","2","South America","Argentina","Misiones Province",NA,"Missins Posadas",NA,NA,"20","30",NA,"Transcribed by digital volunteers","US01245780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"958","2020-09-12 05:00:02-03","US","US","2823730","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15283","1966","4","22","South America - Neotropics","Brazil","Goias",NA,"Wooded valley, Corrego Estrema, ca. 35 km. N. E. of Formosa.",NA,NA,"800",NA,NA,"Transcribed by digital volunteers","US01248924","US01248924_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"959","2020-09-12 05:00:02-03","US","US","2196616","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"A. Macedo","1546","1948","12","20","South America - Neotropics","Brazil","Goias",NA,"Jatai. Queinad(?)",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248931","US01248931_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"960","2020-09-12 05:00:02-03","US","US","102287","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"M. Bang","1343","1892","4",NA,"South America - Neotropics","Bolivia","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01244702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"961","2020-09-12 05:00:02-03","US","US","2268910","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"B. Rambo","1730","1934","2","16","South America","Brazil","Santa Catarina",NA,"Itapiranga ad fl. Uruguay",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248944","US01248944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"962","2020-09-12 05:00:02-03","US","US","1158916","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"O. Buchtien","3806","1912","10",NA,"South America - Neotropics","Bolivia","La Paz",NA,"Polo-Polo bei Coroico, Nordyungas",NA,NA,"1100",NA,NA,"Transcribed by digital volunteers","US01244698","US01244698_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"963","2020-09-12 05:00:02-03","US","US","1444595","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"T. Rojas","3354 / 11741","1919","3","20","South America","Paraguay","Paraguari",NA,"Cerro Acahay",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248950","US01248950_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"964","2020-09-12 05:00:02-03","US","US","2564489","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"G. Hatschbach","14331","1966","5","1","South America","Brazil","Parana",NA,"Rio Ivai (S. Carlos do Ivai)",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248909","US01248909_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"965","2020-09-12 05:00:02-03","US","US","2771436","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"R. M. Harley","17436","1974","3","26","South America - Neotropics","Brazil","Bahia",NA,"Belmonte, on S.W. outskirts of town; Sea level","-38.88","-15.87",NA,NA,NA,"Transcribed by digital volunteers","US01248918","US01248918_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"966","2020-09-12 05:00:02-03","US","US","2573352","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"L. B. Smith","15011","1965","2","10","South America","Brazil","Parana",NA,"Mun. Foz do Iguacu: riverbank, Falls of Iguacu.","-54.43","-25.7",NA,NA,NA,"Transcribed by digital volunteers","US01886659","US01886659_01 US01886659_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"967","2020-09-12 05:00:02-03","US","US","1564371","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"B. J. Pickel","758","1943","7","1","South America - Neotropics","Brazil","Sao Paulo",NA,"S. Paulo. Capital. On roadside.",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248907","US01248907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"968","2020-09-12 05:00:02-03","US","US","2433939","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"Pabst, --","6824 / 22634","1962","3","6","South America - Neotropics","Brazil","Minas Gerais",NA,"pr. Barbacena, no comeco da estrada para S. Joao Del Rei",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248929","US01248929_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"969","2020-09-12 05:00:02-03","US","US","2119617","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"G. J. Schwarz","9356","1950","1","25","South America","Argentina","Corrientes",NA,"Dep. Bella Vista.",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245785",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"970","2020-09-12 05:00:02-03","US","US","2433940","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"E. Pereira & Pabst, --","4755 / 5080 / 7449","1958","11","16","South America - Neotropics","Brazil","Federal District",NA,"Brasilia, borda de mata ciliar",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248932","US01248932_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"971","2020-09-12 05:00:02-03","US","US","1574687","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"E. L. Ekman","443","1908","2","14","South America","Argentina","Misiones",NA,"Posadas, al marginem palmdis prope La Granja medium",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"972","2020-09-12 05:00:02-03","US","US","1931603","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"C. Sesmero","s.n.","1944","4","2","South America","Argentina","Misiones",NA,"Posadas",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245788","US01245788_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"973","2020-09-12 05:00:02-03","US","US","920671","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"H. M. Curran","310","1913","11","2","South America","Argentina","Corrientes",NA,"Vicinity of Goya",NA,NA,"15","30",NA,"Transcribed by digital volunteers","US01245782",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"974","2020-09-12 05:00:02-03","US","US","USw33512","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"E. Schmidt","56",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"975","2020-09-12 05:00:02-03","US","US","936216","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"N. L. Britton & H. H. Rusby","375","1890",NA,NA,"South America - Neotropics","Bolivia","La Paz",NA,"Yungas",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01244699","US01244699_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"976","2020-09-12 05:00:02-03","US","US","2123819","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"-- Bertoni","4094","1949","4","13","South America","Paraguay","Itapua",NA,"Encarnacion, Pacu Cua.",NA,NA,"130",NA,NA,"Transcribed by digital volunteers","US01248953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"977","2020-09-12 05:00:02-03","US","US","1483847","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"P. Jörgensen","3987","1929","1","6","South America","Paraguay","Guaira",NA,"V. Rica",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248949","US01248949_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"978","2020-09-12 05:00:02-03","US","US","2927391","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"W. Anderson","9933","1973","5","9","South America - Neotropics","Brazil","Goias",NA,"Serra Dourada; Ca. 17 km (straight line) S of Goias Velho, ca. 6 km NE of Moaamedes",NA,NA,"750",NA,NA,"Transcribed by digital volunteers","US01248917","US01248917_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"979","2020-09-12 05:00:02-03","US","US","1158944","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"K. Fiebrig","5781","1909",NA,NA,"South America","Paraguay","Alto Paraná",NA,"in regione fluminis Alto Parana",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248952",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"980","2020-09-12 05:00:02-03","US","US","3376386","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"V. Marunak","962","1999","2","4","South America","Argentina","Misiones",NA,"Lote 106, 7 Km NE de L.N. Alem",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01245784",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"981","2020-09-12 05:00:02-03","US","US","2444932","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"R. Reitz & R. M. Klein","12105","1962","1","27","South America","Brazil","Paraná",NA,"Sete quedas, guaira",NA,NA,"220","220",NA,"Transcribed by digital volunteers","US01248928","US01248928_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"982","2020-09-12 05:00:02-03","US","US","1570520","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"-. Schmacke","26023","1880",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Parahyba do Sul",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248906","US01248906_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"983","2020-09-12 05:00:02-03","US","US","3132641","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"G. Hatschbach","45936","1982","12","12","South America - Neotropics","Brazil","Mato Grosso",NA,"Rio Dourados (mun. Dourados)",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248911","US01248911_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"984","2020-09-12 05:00:02-03","US","US","2843071","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"H. S. Irwin, H. Maxwell & D. C. Wasshausen","19746","1969","2","10","South America - Neotropics","Brazil","Minas Gerais",NA,"Serro do Espinhaco. Serra do Itabirito, ca. 50km S.E. of Belo Horizonte.",NA,NA,"1500",NA,NA,"Transcribed by digital volunteers","US01248921","US01248921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"985","2020-09-12 05:00:02-03","US","US","1158832","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"R. S. Williams","666","1901","11","13","South America - Neotropics","Bolivia","La Paz",NA,"San Buena Ventura. Palo amarellia",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01244697","US01244697_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"986","2020-09-12 05:00:02-03","US","US","389729","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"J. Novães","546",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Campinas I",NA,NA,"1200",NA,NA,"Transcribed by digital volunteers","US01248904","US01248904_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"987","2020-09-12 05:00:02-03","US","US","936220","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"A. F. Regnell","1078","1863",NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,"Brasilia",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248943","US01248943_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"988","2020-09-12 05:00:02-03","US","US","2859986","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"M. Kuhlmann & E. Kuehn","1205","1942","5","9","South America - Neotropics","Brazil","Sao Paulo",NA,"margem do Rio do Peixe, entre Lindoia e Socorro",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248934","US01248934_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"989","2020-09-12 05:00:02-03","US","US","1570452","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"A. de Sampaio","2929 / 25950","1918",NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,"Campos",NA,NA,NA,NA,NA,"Transcribed by digital volunteers","US01248942","US01248942_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"990","2020-09-12 05:00:02-03","US","US","920503","PreservedSpecimen","Plantae",NA,"Euphorbiales","Euphorbiaceae","Croton","urucurana","Croton urucurana",NA,NA,"H. M. Curran","97","1913","11","12","South America","Argentina","Chaco",NA,"Vicinity of Barranqueras",NA,NA,"35","40",NA,"Transcribed by digital volunteers","US01245781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
