"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","infraspecificEpithet","individualCount","fieldNumber","relatedCatalogItem","sex"
"277","2020-09-02 16:24:03-03","Cenargen","CEN","12561","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G. Pedralli","A. Bresolin","1971","03","17","Brasil","SC","FLORIANOPOLIS","Morro da Felicidade, Pântano do Sul.","-48.5491981506348","-27.596700668335",NA,NA,"CEN00012561","CEN00012561","1990","10",NA,"350","350","Morro pedregoso. Doação Universidade Federal de Santa Catarina. Centro de Estudos Básicos. Departamento de Biologia. Divisão de Botânica. Plantas da Ilha de Santa Catarina - Florianópolis - SC - Brasil.","208",NA,"Exsicatas",NA,NA,NA,"27000","auto",NA,NA,NA,"1",NA,NA,NA
"278","2020-09-02 16:24:03-03","Cenargen","CEN","12617","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G. Pedralli","Roberto Miguel Klein","1966","02","16","Brasil","SC","FLORIANOPOLIS","Morro das Pedras.","-48.5491981506348","-27.596700668335",NA,NA,"CEN00012617","CEN00012617","1990","10",NA,"2","2","Doação - Universidade Federal de Santa Catarina, Departamento de Biologia - Divisão de Botânica. Plantas da Ilha de Santa Catarina - Florianópolis.","6671",NA,"Exsicatas",NA,NA,NA,"27000","auto",NA,NA,NA,"1",NA,NA,NA
"279","2020-09-02 16:24:03-03","Cenargen","CEN","12560","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G. Pedralli","Roberto Miguel Klein","1965","11","25","Brasil","SC","FLORIANOPOLIS","Morro das Pedras.","-48.5491981506348","-27.596700668335",NA,NA,"CEN00012560","CEN00012560","1990","10",NA,"2","2","Doação - Universidade Federal de Santa Catarina, Departamento de Biologia - Divisão de Botânica. Plantas da Ilha de Santa Catarina - Florianópolis.","6388",NA,"Exsicatas",NA,NA,NA,"27000","auto",NA,NA,NA,"1",NA,NA,NA
"280","2020-09-02 16:24:03-03","Cenargen","CEN","12564","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G. Pedralli","Raulino Reitz","1962","12","15","Brasil","SC","FLORIANOPOLIS","Restinga. Morro das Pedras.","-48.5491981506348","-27.596700668335",NA,NA,"CEN00012564","CEN00012564","1990","10",NA,NA,NA,"Doação Plantas de Santa Catarina.","6376",NA,"Exsicatas",NA,NA,NA,"27000","auto",NA,NA,NA,"1",NA,NA,NA
"281","2020-09-02 16:24:03-03","Cenargen","CEN","12628","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G. Pedralli","Roberto Miguel Klein","1966","12","21","Brasil","SC","FLORIANOPOLIS","Rio Tavares","-48.5491981506348","-27.596700668335",NA,NA,"CEN00012628","CEN00012628","1990","10",NA,"100","100","Mata e beira de regato. Doação - Universidade Federal de Santa Catarina, Departamento de Biologia - Divisão de Botânica. Plantas da Ilha de Santa Catarina - Florianópolis.","6106",NA,"Exsicatas",NA,NA,NA,"27000","auto",NA,NA,NA,"1",NA,NA,NA
"282","2020-09-02 16:24:03-03","Cenargen","CEN","12567","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G. Pedralli","Roberto Miguel Klein","1969","03","14","Brasil","SC","FLORIANOPOLIS","Saco Grande.","-48.5491981506348","-27.596700668335",NA,NA,"CEN00012567","CEN00012567","1990","10",NA,"400","400","Doação - Universidade Federal de Santa Catarina, Departamento de Biologia - Divisão de Botânica. Plantas da Ilha de Santa Catarina - Florianópolis.","8275",NA,"Exsicatas",NA,NA,NA,"27000","auto",NA,NA,NA,"1",NA,NA,NA
"283","2020-09-02 16:24:03-03","Cenargen","CEN","12333","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G. Pedralli","Gilberto Pedralli","1985","11","20","Brasil","MG","JAIBA","Manga.","-43.6744003295898","-15.3382997512817",NA,NA,"CEN00012333","CEN00012333","1993","11",NA,NA,NA,"Lajedo, 6 estames, sem rudimento de estilete. Doação.",NA,NA,"Exsicatas",NA,NA,NA,"47016","auto",NA,NA,NA,"2",NA,NA,NA
"284","2019-10-18 14:09:32-03","UFG","HJ","5579","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Luzia Francisca de Souza","Souza, L.F.","2006","05","26","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S","HJ00005579",NA,"2007","07","22","620","620",NA,"2867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-10-18 14:09:32-03","UFG","HJ","5577","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Luzia Francisca de Souza","Souza, L.F.","2006","03","25","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S","HJ00005577",NA,"2007","07","22","620","620",NA,"2990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-10-18 14:09:32-03","UFG","HJ","5580","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Luzia Francisca de Souza","Souza, L.F.","2005","03","24","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S","HJ00005580",NA,"2007","07","22","620","620",NA,"2143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-10-18 14:09:32-03","UFG","HJ","5578","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Luzia Francisca de Souza","Souza, L.F.","2006","02","18","Brasil","Goiás","Serranópolis","RPPN Pousada das Araras.","-51.995278","-18.439444","51º59'43''W","18º26'22''S","HJ00005578",NA,"2007","07","22","620","620",NA,"2957",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-11-13 11:19:01-03","USP","SPF","214285","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Couto, RS","Marquete, R","2005","03","17","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"SPF00214285",NA,"2011","03",NA,NA,NA,NA,"3592",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA
"289","2014-04-04 18:27:08-03","PNFM","IRAI","4782","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Kirizawa, M.","Kinupp, V.F.","1998","01","22","Brasil","Paraná","Sapopema","Salto das Orquídeas",NA,NA,NA,NA,"IRAI00004782",NA,"2005","01","01",NA,NA,"Volúvel, flores amarelas, frutos imaturos verdes","1016",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2014-04-04 18:27:08-03","PNFM","IRAI","1656","S","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","Cordeiro, J.; Martin, V.C.","Ristow, R.","2009","12","18","Brasil","Paraná","Prudentópolis","Salto Barão do Rio Branco","-50.940639","-25.166639","-50.940639","-25.166639","IRAI00001656",NA,"2010","01","01",NA,NA,"Liana, inflorescência, floresta ciliar","351",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2019-10-07 09:20:23-03","UEFS","HUEFS","129123","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","A.K.L.Leite","Conceição, A.S.","2007","06","07","Brasil","Bahia","Glória","BA 210, sentido Glória -Rodelas, ca. 3,5Km do Centro Administrativo José Messias.","-38.408056","-9.231389","38W24'29''","9S13'53''","HUEFS0129123","HUEFS0129123","2010","01",NA,"310","310","Caatinga subarbustiva, solo areno-argiloso.","992",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"292","2019-10-07 09:20:23-03","UEFS","HUEFS","94506","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S.Couto","Miranda, E.B.","2005","04","12","Brasil","Bahia","Caetité","Ca. 14 km ao norte de Caetité em direção à Mamiaçu, estrada de terra à esquerda da estrada principal. Alto do inselberg.","-42.454167","-13.886111","42W27'15''","13S53'10''","HUEFS0094506","HUEFS0094506","2009","07",NA,"1023","1023","Inselberg.","788",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"293","2019-10-07 09:20:23-03","UEFS","HUEFS","129120","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","A.K.L.Leite","Conceição, A.S.","2007","06","07","Brasil","Bahia","Glória","BA 210, sentido Glória -Rodelas, ca. 3,5Km do Centro Administrativo José Messias.","-38.408056","-9.231389","38W24'29''","9S13'53''","HUEFS0129120","HUEFS0129120","2010","01",NA,"310","310","Caatinga subarbustiva, solo areno-argiloso.","989",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"294","2019-10-07 09:20:23-03","UEFS","HUEFS","107016","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S.Couto","Miranda, E.B.","2006","03","18","Brasil","Bahia","Pilão Arcado","Carnaúba. Ca. 15Km Oeste de Pilão Arcado.","-42.52","-9.995278","42W31'12''","9S59'43''","HUEFS0107016","HUEFS0107016","2009","07",NA,NA,NA,"Caatinga em solo arenoso, arbustivo-arbórea.","983",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"295","2019-10-07 09:20:23-03","UEFS","HUEFS","116580","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S.Couto","Cardoso, D.","2007","02","07","Brasil","Piauí","São João do Piauí","Saída para Nova Santa Rita. BR 420.","-42.175556","-8.283333","42W10'32''","8S17'0''","HUEFS0116580","HUEFS0116580","2009","07",NA,"329","329","Caatinga arbórea-arbustiva arenosa.","1746",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"296","2019-10-07 09:20:23-03","UEFS","HUEFS","139725","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","A.K.L.Leite","Rapini, A.","2008","01","12","Brasil","Bahia","Bom Jesus da Lapa","Estrada entre São José e Betânia","-42.911944","-13.309722","42W54'43''","13S18'35''","HUEFS0139725","HUEFS0139725","2010","01",NA,"820","820","Cerrado sobre solo pedregoso.","1496",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"297","2019-10-07 09:20:23-03","UEFS","HUEFS","142621","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","A.K.L.Leite","Conceição, A.A.","2008","09","21","Brasil","Bahia","Paulo Afonso","62 Km saindo do km 28 da BR 110.","-38.45","-9.65","38W27'","9S39'","HUEFS0142621","HUEFS0142621","2010","01",NA,NA,NA,"Caatinga arenosa.","3032",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"298","2019-10-07 09:20:23-03","UEFS","HUEFS","147035","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Machado, R.F.","2009","04","04","Brasil","Bahia","São Gabriel","Boi Peba Fazenda Boa Sorte.","-41.65","-11.016667","41W39'","11S1'","HUEFS0147035","HUEFS0147035",NA,NA,NA,"798","800","Área antropizada.","143",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"299","2019-10-07 09:20:23-03","UEFS","HUEFS","147054","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Machado, R.F.","2009","04","04","Brasil","Bahia","São Gabriel","Boi Peba Fazenda Boa Sorte.","-41.65","-11.016667","41W39'","11S1'","HUEFS0147054","HUEFS0147054",NA,NA,NA,"798","800","Área antropizada.","162",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"300","2019-10-07 09:20:23-03","UEFS","HUEFS","159344","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Melo, E.","2009","06","22","Brasil","Bahia","Feira de Santana","Ipuaçú: Inselbergue Monte Alto.","-39.083056","-12.254722","39W4'59''","12S15'17''","HUEFS0159344","HUEFS0159344",NA,NA,NA,"130","130","Mata de encosta.","6382",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"301","2021-03-04 11:15:55-03","UEFS","HUEFS","203753","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G.Costa","Aona, L.Y.S.","2013","03","03","Brasil","Bahia","Boa Nova","Parque Nacional de Boa Nova, setor oeste,Faz. Lagedão.","-40.129444","-14.412778","40W7'46''","14S24'46''","HUEFS0203753","HUEFS0203753 HUEFS0203753_e1","2014","09",NA,NA,NA,"Floresta Estacional Semidecidual (mata de cipó), afloramento rochoso.","2165",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"302","2019-10-07 09:20:23-03","UEFS","HUEFS","209708","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Anderson, W.R.","1973","04","15","Brasil","Minas Gerais",NA,"Serra do Espinhaço. 10 Km by road SW of Rio Jequití & Mendanha on road to Diamantina; hillside with blocky quartzite outcrops, sloping down to streams, cerrado on hillside, gallery forest along streams, and brejos (sedge meadows) just above the forest.",NA,NA,NA,NA,"HUEFS0209708","HUEFS0209708",NA,NA,NA,NA,NA,NA,"8978",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"303","2019-10-07 09:20:23-03","UEFS","HUEFS","2428","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G.Pedralli","Noblick, L.R.","1983","05","18","Brasil","Bahia","Feira de Santana",NA,"-38.966667","-12.25","38W58'","12S15'","HUEFS0002428","HUEFS0002428","1997","05",NA,NA,NA,NA,"2649",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"304","2019-10-07 09:20:23-03","UEFS","HUEFS","2483","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G.Pedralli","Noblick, L.R.","1983","06","01","Brasil","Bahia","Feira de Santana",NA,"-38.966667","-12.25","38W58'","12S15'","HUEFS0002483","HUEFS0002483 HUEFS0002483_01","1997","05",NA,NA,NA,NA,"2703",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"305","2019-10-07 09:20:23-03","UEFS","HUEFS","2533","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G.Pedralli","Noblick, L.R.","1983","10","05","Brasil","Bahia","Feira de Santana",NA,"-38.966667","-12.25","38W58'","12S15'","HUEFS0002533","HUEFS0002533","1997","05",NA,NA,NA,NA,"2753",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"306","2019-10-07 09:20:23-03","UEFS","HUEFS","26460","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","G.Pedralli","Melo, E.","1997","02","22","Brasil","Bahia","Iaçu","Morro da garrafa.","-39.856667","-12.755","39W51'24''","12S45'18''","HUEFS0026460","HUEFS0026460","1997","05",NA,"280","280","Orla interna da mata da base.","2054",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"307","2019-10-07 09:20:23-03","UEFS","HUEFS","37364","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","M.Kirizawa","França, F.","1999","04","29","Brasil","Bahia","Anguera","Morro da Fazenda Retiro","-39.186667","-12.163611","39W11'12''","12S9'49''","HUEFS0037364","HUEFS0037364","2007","02",NA,"240","485","Vegetação arbustivo-arbórea a arbórea. Pasto na base do morro.","2707",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"308","2019-10-07 09:20:23-03","UEFS","HUEFS","37366","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","M.Kirizawa","França, F.","1999","04","29","Brasil","Bahia","Anguera","Morro da Fazenda Retiro","-39.186667","-12.163611","39W11'12''","12S9'49''","HUEFS0037366","HUEFS0037366","2008","02",NA,"240","485","Vegetação arbustivo-arbórea a arbórea. Pasto na base do morro.","2709",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"309","2019-10-07 09:20:23-03","UEFS","HUEFS","43549","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S.Couto","Queiroz, L.P.de","2000","02","10","Brasil","Bahia","Bom Jesus da Lapa","Morro acima da igreja no centro da cidade.","-43.419722","-13.258889","43W25'11''","13S15'32''","HUEFS0043549","HUEFS0043549","2009","07",NA,"640","640","Vegetação lenhosa esparsa sobre morro calcáreo com muitos afloramentos.","5802",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"310","2019-10-07 09:20:23-03","UEFS","HUEFS","44655","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","M.Kirizawa","Giulietti, A.M.","2000","02","24","Brasil","Bahia","Campo Formoso","Estrada para Delfino, 9 km depois de Poços.","-40.478889","-10.488333","40W28'44''","10S29'18''","HUEFS0044655","HUEFS0044655","2007","02",NA,NA,NA,"Caatinga.","1805",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"311","2019-10-07 09:20:23-03","UEFS","HUEFS","47435","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","B.S.Andrade","Jesus, N.G.","2000","02","27","Brasil","Bahia","Remanso","Caminho para Pau Ferro, entrada à esquerda para subir a serra.","-42.396944","-9.738056","42W23'49''","9S44'17''","HUEFS0047435","HUEFS0047435","2002","07",NA,NA,NA,NA,"851",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"312","2019-10-07 09:20:23-03","UEFS","HUEFS","186129","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.",NA,"Silva, A.R.","2010","03","31","Brasil","Pará","Campo Mourão","Afloramento rochoso, no terreno frente ao Pesqueiro do Nishida.","-52.346389","-24.0325","52W20'47''","24S1'57''","HUEFS0186129","HUEFS0186129",NA,NA,NA,"535","535",NA,"741",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"313","2019-10-07 09:20:23-03","UEFS","HUEFS","52895","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","A.K.L.Leite","Queiroz, L.P.de","2001","04","26","Brasil","Bahia","Glória","ca. 4 Km de Olhos d'Água de Souza.","-38.315833","-9.343611","38W18'57''","9S20'37''","HUEFS0052895","HUEFS0052895","2010","01",NA,"373","373","Caatinga arbórea em encosta de morro com afloramentos de arenito/ quartizito.","6541",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"314","2019-10-07 09:20:23-03","UEFS","HUEFS","59747","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S.Couto","Souza, E.R.de","2002","04","25","Brasil","Bahia","Santa Inês","ca. 1,7km de Santa Inês, na estrada em direção a Cravolândia, na entrada para a Serra deZé do Coito.","-39.813333","-13.307222","39W48'48''","13S18'26''","HUEFS0059747","HUEFS0059747","2009","07",NA,"480","480","Caatinga.","245",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"315","2019-10-07 09:20:23-03","UEFS","HUEFS","149953","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","A.K.L.Leite","Silva, R.A","2007","05","04","Brasil","Bahia","Glória","BA 210 sentido Glória-Rodelas, ca. de 3,5 Km do Centro Administrativo José Messias.","-38.408056","-9.231389","38W24'29''","9S13'53''","HUEFS0149953","HUEFS0149953","2010","01",NA,"310","310","Caatinga subarbustiva, solo areno-argiloso.","1825",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"316","2019-10-07 09:20:23-03","UEFS","HUEFS","67064","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S.Couto","Lyra-Lemos, R.P.","2002","05","04","Brasil","Alagoas","Pão de Açúcar","Mata da Onça, margem do rio São Francisco.","-37.576389","-9.740833","37W34'35''","9S44'27''","HUEFS0067064","HUEFS0067064","2009","07",NA,NA,NA,"Caatinga.","6673",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"317","2019-10-07 09:20:23-03","UEFS","HUEFS","99156","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","R.S.Couto","Rapini, A.","2005","06","14","Brasil","Bahia","Rodelas","Estação Ecológica Raso da Catarina, Mata das Pororocas","-38.491944","-9.808889","38W29'31''","9S48'32''","HUEFS0099156","HUEFS0099156","2009","07",NA,NA,NA,NA,"1186",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
"318","2019-10-07 09:20:23-03","UEFS","HUEFS","71252","PreservedSpecimen","Plantae","Dioscoreaceae","Dioscorea","campestris","Dioscorea campestris","Griseb.","A.L.A.Côrtes","Queiroz, L.P.de","2003","05","11","Brasil","Bahia","Morro do Chapéu","Formosa.","-41.113333","-11.245833","41W6'48''","11S14'45''","HUEFS0071252","HUEFS0071252","2008","01",NA,"751","751","Caatinga arenosa.","7774",NA,NA,NA,"Angiospermae","Dioscoreales",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA
