"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","1788472","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","A. S. Foster","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2096166' target='other'> <mi>dwc_moreinfo</mi></a>","NY01788472","1948","09","29","Rio Assai.","Magnoliophyta","Lamiales","guayaquilensis","(Kunth) Moldenke",NA,"10","Pará","Vigía","-48.1417007446289","-0.858332991600037","NY01788472_01",NA,NA,"33395","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","1788470","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","D. F. Austin","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2096164' target='other'> <mi>dwc_moreinfo</mi></a>","NY01788470","1979","11","06","Várzea dum braço do Rio Amapá, ao Este da cidade","Magnoliophyta","Lamiales","guayaquilensis","(Kunth) Moldenke",NA,"7331","Amapá",NA,NA,NA,"NY01788470_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","573462","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","D. Philcox","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=446827' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573462","1975","06","02","Rockly Bay, between Lambeau and Scarborough","Magnoliophyta","Lamiales","guayaquilensis","(Kunth) Moldenke","H. N. Moldenke","7850","Tobago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1788471","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","G. A. Black","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2096165' target='other'> <mi>dwc_moreinfo</mi></a>","NY01788471","1948","09","30","Vigia; Campina do Livramento. Rio Assahy","Magnoliophyta","Lamiales","guayaquilensis","(Kunth) Moldenke",NA,"48-3237","Pará",NA,NA,NA,"NY01788471_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","573460","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","D. R. Simpson","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=446825' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573460","1968","01","08","Bosque Nacional de Tumbes: Región de bosque muy seco tropical (sensu Tosi, 1960) cerca de El Caucho o entre El Caucho y Pampas de Hospital","Magnoliophyta","Lamiales","guayaquilensis","(Kunth) Moldenke","H. N. Moldenke","601","Tumbes","Tumbes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","573461","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","F. E. Drouet","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=446826' target='other'> <mi>dwc_moreinfo</mi></a>","NY00573461","1935","09","09","Bordering tidal flats 2 km. east of Soure","Magnoliophyta","Lamiales","guayaquilensis","(Kunth) Moldenke","H. N. Moldenke","2442","Ceará","Caucaia","-38.6531","-3.7361","NY00573461_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1788475","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans guayaquilensis","G. A. Black","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2096169' target='other'> <mi>dwc_moreinfo</mi></a>","NY01788475","1948","09","30","Vigia; Campina do Livramento. Beira do Rio Assahí","Magnoliophyta","Lamiales","guayaquilensis","(Kunth) Moldenke",NA,"48-3236","Pará",NA,NA,NA,"NY01788475_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1184043","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","D. S. D. de Araújo","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1460896' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184043","1975","09","22","Estrada antiga para Muriqui.","Magnoliophyta","Lamiales",NA,"Jacq.",NA,"825","Rio de Janeiro","Mangaratiba","-44.0406","-22.9597","NY01184043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","337279","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida trinitensis","R. L. Brooks","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424192' target='other'> <mi>dwc_moreinfo</mi></a>","NY00337279","1932","05","29","Trinidad. Caroni Swamp","Magnoliophyta","Lamiales","trinitensis","Moldenke",NA,"12656",NA,NA,NA,NA,"NY00337279_01",NA,NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","337279","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida trinitensis","R. L. Brooks","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=424192' target='other'> <mi>dwc_moreinfo</mi></a>","NY00337279","1932","05","29","Trinidad. Caroni Swamp","Magnoliophyta","Lamiales","trinitensis","Moldenke",NA,"12656",NA,NA,NA,NA,"NY00337279_01",NA,NA,NA,NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","337277","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","officinalis","Avicennia officinalis lanceolata","C. E. O. Kuntze","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=47112' target='other'> <mi>dwc_moreinfo</mi></a>","NY00337277","1874","04",NA,"Trinidad.","Magnoliophyta","Lamiales","lanceolata","Kuntze",NA,"s.n.",NA,NA,NA,NA,"NY00337277_01",NA,NA,NA,NA,"holotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1183944","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","E. Pereira","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1458973' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183944","1945","12","16","Ilha Nhauguetá","Magnoliophyta","Lamiales",NA,"Jacq.","A. P. Duarte","431","Rio de Janeiro",NA,NA,NA,"NY01183944_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2026751","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","D. F. Austin","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2166650' target='other'> <mi>dwc_moreinfo</mi></a>","NY02026751","1979","11","06","Várzea dum braço do Rio Amapá, ao Este da cidade","Magnoliophyta","Lamiales",NA,"Jacq.",NA,"7331","Amapá",NA,NA,NA,"NY02026751_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","1183945","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","Pessoal do Horto Florestal","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1458978' target='other'> <mi>dwc_moreinfo</mi></a>","NY01183945","1929","04","09","Merity.","Magnoliophyta","Lamiales",NA,"Jacq.","J. G. Kuhlmann","1201","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028","NY01183945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-01-06 11:41:48-03","UFPI-MRV","HDELTA","168","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Costa, M. C. A.",NA,"Brasil",NA,NA,"Árvore de 5 a 11m. <ll>dwc_commonname:</ll> Siriba","HDELTA000168","2009","01","14","Igarapé do saquinho",NA,NA,NA,"(L.) L.","Costa, M. C. A.","1","Piauí","Ilha Grande","-41.833739","-2.821417",NA,NA,NA,NA,NA,NA,"2010","01","16","41°50'01,46''W","02°49'17,10''S",NA,NA,NA,NA,NA
"59","2021-01-06 11:41:48-03","UFPI-MRV","HDELTA","2246","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Reis, R.",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Siriba","HDELTA002246","2010","02","06",NA,NA,NA,NA,"(L.) L.","Melo,L. M. B.","66","Maranhão",NA,"-42.041444","-2.739",NA,NA,NA,NA,NA,NA,"2010","02","06","42°02'29,20W","02°44'20,40S",NA,NA,NA,NA,NA
"60","2021-01-06 11:41:48-03","UFPI-MRV","HDELTA","111","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Andrade, I. M.",NA,"Brasil",NA,NA,"Árvore 3-9 m., corola 4 amarela <ll>dwc_commonname:</ll> Siriba","HDELTA000111","2010","01","19","Igarapé do saquinho",NA,NA,NA,"(L.) L.","Andrade, I. M.","3292","Piauí","Ilha Grande","-41.816667","-2.760417",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41°48'60,00''W","02°45'37,50''S",NA,NA,NA,NA,NA
"61","2021-01-06 11:41:48-03","UFPI-MRV","HDELTA","2018","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Araújo, L.; Andrade, I. M.",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Siriba","HDELTA002018","2012","03","26",NA,NA,NA,NA,"(L.) L.",NA,"150","Piauí","Área de mangue, 343, próximo à ponte de Luís Correia.",NA,NA,NA,NA,NA,NA,NA,NA,"2017","01","04","041°40'544,0''W","02°53'845,0''S",NA,NA,NA,NA,NA
"62","2021-01-06 11:41:48-03","UFPI-MRV","HDELTA","167","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Melo, M. L. B.",NA,"Brasil",NA,NA,"Árvore de 3-10m, sépala verde, tetramera, 4 estames, folhas opostas cruzadas <ll>dwc_commonname:</ll> siriba","HDELTA000167","2009","10","14","Igarapé do saquinho",NA,NA,NA,"(L.) L.","Melo, M. L. B.","01","Piauí","Ilha Grande","-41.824361","-2.773944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"41°49'27,70''W","02°46'26,20''S",NA,NA,NA,NA,NA
"63","2021-01-06 11:41:48-03","UFPI-MRV","HDELTA","164","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Costa, M. C. A.",NA,"Brasil",NA,NA,"Árvore de 3,0 a 10,0 m. , raíz pneumática, petalas cor de creme <ll>dwc_commonname:</ll> suriba","HDELTA000164","2010","01","19","Igarapé do saquinho",NA,NA,NA,"(L.) L.","Costa, M. C. A.",NA,"Piauí","Ilha Grande","-41.8213996887207","-2.8583300113678",NA,NA,NA,"13228","auto",NA,"2010","04","23",NA,NA,NA,NA,NA,NA,NA
"64","2021-01-06 11:41:48-03","UFPI-MRV","HDELTA","3228","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Carvalho, M.; Araújo, O.; Pascôa, G.; Lima, L.",NA,"Brasil",NA,NA,NA,"HDELTA003228","2015","01","15","Floriópolis",NA,NA,NA,"(L.) L.","Vieira, I.R.","01","Piauí","Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,NA,"25571","auto",NA,"2017","09","12",NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 11:28:40-03","UFRJ","RFA","21213","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","elliptica","Avicennia elliptica","D. Araújo; N.C. Maciel",NA,"Brasil",NA,NA,"Árvore com até 18 m altura, frequente, flores brancas levemente perfumadas","RFA50654","1979","10","01","Desembocadura do rio Itabapoana",NA,NA,NA,"Thunb.","H.N. Moldenke","3330","Espírito Santo","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-13 09:18:42-03","UFRJ","RFA","28077","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","nitida","Avicennia nitida","V.D. Silveira",NA,"Brasil",NA,NA,"Árvores até 20 metros com 'propágulos'","RFA50656","1981","06",NA,"Ilha do Governador",NA,NA,NA,"Jacq.",NA,NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 11:28:40-03","UFRJ","RFA","9438","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","P. Occhioni",NA,"Brasil",NA,NA,"Árvore pequena, flores alvas","RFA50658","1970","03",NA,"Ilha do Fundão, Cidade Universitária",NA,NA,NA,"Jacq.",NA,"3869","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 11:28:40-03","UFRJ","RFA","15666","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","P. Occhioni",NA,"Brasil",NA,NA,"Arbusto, flores alvas frequentes","RFA50657","1974","09",NA,"Ilha do Fundão",NA,NA,NA,"Jacq.",NA,"6111","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 11:28:40-03","UFRJ","RFA","8633","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","tomentosa","Avicennia tomentosa","P. Occhioni",NA,"Brasil",NA,NA,"Arbusto 3-4 m altura, flor creme","RFA50659","1968","08","01","Ilha Universitária",NA,NA,NA,"Jacq.","E. Pereira","3640","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-19 15:45:13-03","UNEB","HUNEB","9883","PreservedSpecimen","Plantae","Verbenaceae","Avicennia","germinans","Avicennia germinans","Guedes, M.L.",NA,"Brasil",NA,NA,NA,"HUNEB0009883","2003","02","14","Extremo sul em uma área de apicum. Parcela nº1","Angiospermae","Florideophycidae",NA,NA,"Guedes, M.L.","10177","Bahia","Belmonte","-38.866667","-15.85",NA,NA,NA,NA,NA,NA,"2003","07",NA,"38W52'0''","15S51'0''","Dicotyledoneae",NA,NA,NA,NA
"71","2019-11-19 15:43:02-03","UNEB","HUNEB","13695","PreservedSpecimen","Plantae","Acanthaceae","Avicennia","germinans","Avicennia germinans","Costa, P.",NA,"Brasil",NA,NA,NA,"HUNEB0013695","2011",NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Bahia","Jaguaripe","-38.8955993652344","-13.1133003234863",NA,NA,NA,"41836","auto",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"72","2019-11-19 15:43:28-03","UNEB","HUNEB","12732","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Lima, L.C.L.",NA,"Brasil",NA,NA,NA,"HUNEB0012732","2009","08","11","Rio São Paulo","Angiospermae","Florideophycidae",NA,"(L.) Stearn",NA,"205","Bahia","São Francisco do Conde","-38.6800003051758","-12.6274995803833",NA,NA,NA,"19587","auto",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"73","2021-03-30 12:35:21-03","EAO","IAN","197631","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Sousa, MO","Southern America","Brasil",NA,NA,"Arbusto com 2,6m de altura, base com raizes fúcleas, flôr verde claro, casca externa marrom e interna amarela, fina, áspera.","IAN197631","2018","08","28","Manguezal, sem serrapinheira, solo muito argiloso.&nf;Conglomerado MA-71, avaliação da regeneração natural, subunidade 1, subparcela 10, individuo 2.","Dicotiledônea",NA,NA,"(L.) Stearn","Nunes, CS","482","Maranhão","São Luis","-44.466717","-2.877119",NA,NA,NA,NA,NA,NA,"2018","10","23","-44.466717","-2.877119",NA,NA,NA,NA,NA
"74","2021-03-30 12:35:21-03","EAO","IAN","125536","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Breteler, FJ","Southern America","Venezuela",NA,NA,NA,"IAN125536","1966","05","13","South Coast of Penisula de Paria, near Yaguarapare. Small arm of Boca de Cumana. Avicennia forest.","Dicotiledônea",NA,NA,"(L.) Stearn","Breteler, FJ","5174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:35:21-03","EAO","IAN","125537","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Breteler, FJ",NA,"Colômbia",NA,NA,NA,"IAN125537","1966","06","03","South border of Bahia de Buenaventura. Forest fllded by sea water.","Dicotiledônea",NA,NA,"(L.) Stearn","Breteler, FJ","5176","Valle",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-30 12:35:21-03","EAO","IAN","197680","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Rodrigues, CB","Southern America","Brasil",NA,NA,"Árvore com DAP de 12,4 e altura de 5,7m, base reta, flor branca, casca externa cinza escuro e interna amarelo, grossa, áspera com desprendimento em placas lenhosas, odor impercepitivel.","IAN197680","2018","09","26","Solo argiloso cinza, mangue.&nf;Conglomerado MA-143, medições na subunidade completa, subunidade 1, subparcela 1, individuo 1.","Dicotiledônea",NA,NA,"(L.) Stearn","Nunes, CS","594","Maranhão","João Batista","-45.074669","-3.101136",NA,NA,NA,NA,NA,NA,"2018","10","23","-45.074669","-3.101136",NA,NA,NA,NA,NA
"77","2021-03-30 12:35:21-03","EAO","IAN","197630","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Sousa, MO","Southern America","Brasil",NA,NA,"Arbusto com DAP de 16 e altura de 9,7m, base com raízes fúcreas, flôr verde claro, casca externa marrom e interna amarela, fina, áspera.","IAN197630","2018","08","28","Manguezal, sem serrapilheira, solo muito argiloso.&nf;Conglomerado MA-71, medições na subunidade completa, subunidade1, subparcela 6, individuo 18.","Dicotiledônea",NA,NA,"(L.) Stearn","Nunes, CS","481","Maranhão","São Luis","-44.466717","-2.877119",NA,NA,NA,NA,NA,NA,"2018","10","23","-44.466717","-2.877119",NA,NA,NA,NA,NA
"78","2021-03-30 12:35:21-03","EAO","IAN","193773","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Menezes, MPM; Cardoso, JCO; Silva, MJ da; Mehlig, U","Southern America","Brasil",NA,NA,"Presença de flores. Ramos com parasitas (brancos).","IAN193773","2007","10","29","Sucuriju, margem do Rio Sucuriju, mangue","Dicotiledônea",NA,NA,"(L.) Stearn","Menezes, MPM","239","Amapá","Amapá","-50.009389","1.645778",NA,NA,NA,NA,NA,NA,"2007","10","29","-50.009389","1.645778",NA,NA,NA,NA,NA
"79","2021-03-30 12:35:21-03","EAO","IAN","193798","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Menezes, MPM; Cardoso, JCO; Silva, MJ da; Mehlig, U","Southern America","Brasil",NA,NA,NA,"IAN193798","2007","10","31","Sucuriju, beira do Rio Sucuriju","Dicotiledônea",NA,NA,"(L.) Stearn","Menezes, MPM","288","Amapá","Amapá","-50.008444","1.693722",NA,NA,NA,NA,NA,NA,"2007","10","31","-50.008444","1.693722",NA,NA,NA,NA,NA
"80","2021-03-30 12:35:21-03","EAO","IAN","197389","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Melo, LEL","Southern America","Brasil",NA,NA,NA,"IAN197389","2018","08","02","Mangue.","Dicotiledônea",NA,NA,"(L.) Stearn",NA,"1","Pará","Marajó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:35:21-03","EAO","IAN","183750","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Costa Neto, SV; Cardoso, J","Southern America","Brasil",NA,NA,"Árvore com cerca de 1,8 metros de altura. Botões florais esverdeados. Flor branca. Frutos imaturos verdes.","IAN183750","2006","11","24","Macarry","Dicotiledônea",NA,NA,"(L.) Stearn","Costa Neto, SV","2587","Amapá","Amapá","-50.793098449707","2.0533299446106",NA,NA,NA,"134143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:35:21-03","EAO","IAN","136761","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Oliveira, E","Southern America","Brasil",NA,NA,NA,"IAN136761","1971","07","14","Mosqueiro, Praia de Carananduba, planta dentro da praia, em touceiras.","Dicotiledônea",NA,NA,"(L.) Stearn","Furtado, MNR","5747","Pará","Belém","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,"2009","10","08",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:35:21-03","EAO","IAN","196481","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Boelter, CR","Southern America","Brasil",NA,NA,NA,"IAN196481","2017","08","27","Ilha de Algodoal - vila de Camboinha.","Dicotiledônea",NA,NA,"(L.) Stearn",NA,"676","Pará","Maracanã","-47.581901550293","-0.595000028610229",NA,NA,NA,"48335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:35:21-03","EAO","IAN","194202","PreservedSpecimen","Plantae","Avicenniaceae","Avicennia","germinans","Avicennia germinans","Coelho, P","Southern America","Brasil",NA,NA,NA,"IAN194202","2015","08","03",NA,"Dicotiledônea",NA,NA,"(L.) Stearn",NA,"s.n.","Pará","Muaná","-49.2167015075684","-1.52832996845245",NA,NA,NA,"72451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
