"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordNumber","year","month","day","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","infraspecificEpithet","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"320","2017-08-24 09:39:00-03","MO","MOBOT","100289042","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Alfredo F. Fuentes|J. Salas|R. Huasurco","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Sector Kellu Toro, entre Quichara y Culi por el antiguo camino Pelechuco-Apolo.","-68.8631389","-14.75425",NA,NA,NA,"Fuentes Claros 14590","2009","6","20","South America","1607.00000000",NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,"09-87","1",NA,NA
"321","2012-04-12 05:10:00-03","MO","MOBOT","100316584","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Alfredo F. Fuentes|J. Salas|R. Huasurco","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi. Sector Tanhuara Pata por el antiguo camino Pelechuco-Apolo.","-68.9565833","-14.7547778",NA,NA,NA,"Fuentes Claros 14899","2009","6","25","South America","2259.00000000",NA,NA,NA,NA,"A. Fuentes (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,"09-104","3",NA,NA
"322","2013-08-23 04:12:00-03","MO","MOBOT","100345557","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Roberto Vásquez|Carl A. Luer|Jane Luer|Elizabeth L. Besse","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"Vásquez C. 323",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"R. Vásquez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"323","2014-04-04 05:50:00-03","MO","MOBOT","1241303","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","H. van der Werff|Bruce Gray|Rodolfo Vásquez|Rocío Rojas","Peru","San Martín","Rioja","Along road Rioja-Pedro Ruiz, in area with limestone. Ferns on bare limestone or nearly so are Didymochlaena, Tectaria spp., Asplenium spp. and Diplazium with reflexed pinnae.","-77.67638","-5.67416",NA,NA,NA,"van der Werff 15488","1998","3","23","South America","1170.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"234","4",NA,NA
"324","2011-06-09 17:46:00-03","MO","MOBOT","1721433","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Israel G. Vargas C.","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró; alrededores del cerro Amboró. Ladera escarpada con vegetación arbustiva.","-63.65","-17.76666",NA,NA,NA,"Vargas Caballero 768","1994","10","10","South America","1450.00000000",NA,NA,NA,NA,"R. Vasquez '91",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2012-04-12 05:10:00-03","MO","MOBOT","1755229","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Alfredo F. Fuentes|et al.","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas, trayecto de 1.5 km hacia el oeste. Bosque yungueño termo-mesotropical pluviestacional húmedo; con Podocarpus oleifolius, Melastomataceae spp y Lauraceae spp; y matorrales secundarios con Chusquea, Melastomataceae, Asteraceae, Pteridium arachnoideum y Ericaceae. Terreno montañoso; suelos con capa orgánica de 30 cm","-68.23277","-14.5",NA,NA,NA,"Fuentes Claros 4634","2002","6","27","South America","1850.00000000","2020.00000000",NA,NA,NA,"A. Fuentes (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,"02-24","4",NA,NA
"326","2016-01-21 11:34:00-02","MO","MOBOT","1755484","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Alfredo F. Fuentes|Alejandro Araujo M.|F. Bascopé|Remberto Alvarez|Marcelino Villanueva","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, quebrada Jatun Chiriuno, 31 km en linea recta al este de Apolo por el camino a San José de Uchupiamonas. Terreno montanoso, suelos con capa orgánica de 30 cm.","-68.2327778","-14.5",NA,NA,NA,"Fuentes Claros 4824","2002","7","4","South America","1850.00000000","1900.00000000",NA,NA,NA,"R. Vasquez (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,"02-27","3",NA,NA
"327","2017-04-13 18:27:00-03","MO","MOBOT","1869434","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Carla Maldonado|Tatiana B. Miranda|F. Canqui|Remberto Alvarez","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi. Senda Apolo-San José de Uchupiamonas, a 500 m antes de llegar al arroyo Turnia, pasando la escuela 3 de Mayo.","-68.3372222","-14.5675",NA,NA,NA,"Maldonado Goyzueta 3006","2002","10","3","South America","1693.00000000",NA,NA,NA,NA,"I. Jimenez (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,"02-48","1",NA,NA
"328","2020-06-20 15:58:00-03","MO","MOBOT","1869570","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Alejandro Araujo M.|Honorio Pariamo|Marcelino Villanueva|Pepe Sevillanos","Bolivia","La Paz","Franz Tamayo","Área Natural de Manejo Integrado Madidi, Piñalito, 30 km en línea recta al este de Apolo por el camino a San José de Uchupiamonas; trayecto de 1.8 km entre la Parcela Permanente y campamento Jatun Chiriuno.","-68.2491666","-14.4975",NA,NA,NA,"Araujo Murakami 197","2002","7","4","South America","1850.00000000","1950.00000000",NA,NA,NA,"R. Vasquez, 8-",NA,NA,NA,NA,NA,NA,NA,NA,"02-07","1",NA,NA
"329","2009-07-21 23:34:00-03","MO","MOBOT","2475627","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Per Dusén","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Dusén 6859",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2015-03-12 06:15:00-03","MO","MOBOT","2726461","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","H. van der Werff|Abel Monteagudo|R. Francis|J.L. Mateo|César Rojas","Peru","Pasco","Oxapampa","Distr. Oxapampa. La Suiza Nueva. Low montane forest, 10-15 m tall and meadows with Xyris, Eriocaulaceae and Trichomanes lucens.","-75.45611","-10.56222",NA,NA,NA,"van der Werff 19791","2005","5","6","South America","2210.00000000",NA,NA,NA,NA,"H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,"383","3",NA,NA
"331","2019-01-25 04:35:00-02","MO","MOBOT","2739457","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Rodolfo Vásquez|Abel Monteagudo|Luis Valenzuela G.|Juan Perea|J.L. Mateo","Peru","Pasco","Oxapampa","Dist. Chontabamba. La Suiza Nueva. Bosque primario esclerofito, con abundancia de palmera (Dictiocaryum)","-75.45","-10.63333",NA,NA,NA,"Vásquez Martínez 30377","2004","8","6","South America","2240.00000000",NA,NA,NA,NA,"Ricardo Fernandez (USM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"332","2017-09-11 12:02:00-03","MO","MOBOT","3064857","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Edgardo M. Ortiz V.","Peru","Pasco","Oxapampa","Dist. Chontabamba. La Suiza Nueva. Bosque montano medio, maduro nublado, alternado con matorrales dominados por Gaultheria.","-75.45166","-10.65138",NA,NA,NA,"Ortiz 1029","2005","9","29","South America","2200.00000000",NA,NA,NA,NA,"Ricardo Fernandez (USM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7",NA,NA
"333","2020-03-21 00:34:00-03","MO","MOBOT","3342782","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","Rodolfo Vásquez","Peru","Pasco","Oxapampa","Dist. Oxapampa. Sector La Suiza Nueva. Bosque remanente en borde de quebrada.","-75.4516667","-10.6513889",NA,NA,NA,"Vásquez Martínez 31509","2006","10","12","South America","2200.00000000",NA,NA,NA,NA,"Ricardo Fernandez (USM)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","650725","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","David N. Smith","Peru","Pasco","Oxapampa","Palmazu, 10 km N of Oxapampa. Pajonal.","-75.38333","-10.53333",NA,NA,NA,"Smith 8484","1984","9","17","South America","2050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-77","3",NA,NA
"335","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","12873",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","V. Demuner; et al","Brasil","Espírito Santo","Santa Teresa","Pedra Alegre","-40.824722","-19.888889",NA,"Terrestre, sépalas e pétalas verdes, labelo azul claro. Em álcool. Área aberta ensolarada, pedra face voltada para Várzea Alegre.",NA,"1177","2000","06","20",NA,NA,NA,NA,"MBML012873",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W49'29","19S53'20",NA,NA,NA,NA,NA,NA,NA
"336","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","13344",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","C. N. de Fraga","Brasil","Espírito Santo","Cariacica","Condomínio Rural Cantinho do Céu","-40.534722","-20.280833",NA,"Mata Atlântica de encosta. Terrestre, tépalas verdes no fundo, maculado de castanho, labelo branco com partes lilás.",NA,"697","2000","08","12",NA,NA,NA,NA,"MBML013344",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W32'5","20S16'51",NA,NA,NA,NA,NA,NA,NA
"337","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","13616",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","L. Kollmann; et al","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Fruto verde.",NA,"3186","2000","10","13",NA,NA,NA,NA,"MBML013616",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"338","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","13647",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","L. Kollmann; et al","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Rupícola no sol. Labelo branco com listras lilás claras, sépalas e pétalas verdes com manchas marrons.",NA,"3220","2000","10","13",NA,NA,NA,NA,"MBML013647",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"339","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","13740",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","A. P. Fontana; et al","Brasil","Espírito Santo","Santa Leopoldina","Ao lado do Radar, (Propr. de Eduardo Gladel)","-40.58","-19.988889",NA,"Terrestre, frutos verdes, pétalas verdes.",NA,"53","2000","11","03",NA,NA,NA,NA,"MBML013740",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W34'48","19S59'20",NA,NA,NA,NA,NA,NA,NA
"340","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","16203",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","L. Kollmann; et al","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Terrestre na sombra. Sépalas e pétalas verde com pintas marrons. Labelo branco com listras lilás.",NA,"5583","2002","02","19",NA,NA,NA,NA,"MBML016203",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"341","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","28795",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","Brasil","Espírito Santo","Águia Branca","Pedra da Bandeira, Santa Luzia, prop.: Ciro Ferreira.","-40.665556","-18.977778",NA,"Terrestre. Flores marrons com manchas escuras. Fruto verde. Vegetação rupestre.",NA,"1110","2006","07","26",NA,"170","170",NA,"MBML028795",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W39'56","18S58'40",NA,NA,NA,NA,NA,NA,NA
"342","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","17186",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","R.R. Vervloet; et al","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Terrestre, chapada, solo avermelhado, vegetação esparsa, dossel aproximado 7m, sépalas e pétalas verdes com pintas marrons, labelo branco com pintas vinho rosadas. Trilha da divisa, antiga sede, lado direito.",NA,"400","2002","06","19",NA,NA,NA,NA,"MBML017186",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"343","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","17426",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","C. N. de Fraga","Brasil","Espírito Santo","Guarapari","Setiba","-40.426389","-20.626944",NA,"Formação de restinga aberta de Clusia. Epífito, flores com sépalas, pétalas verde-acastanhado, com máculas castanho escuro, labelo de fundo branco com principalmente as nervuras lilás, coluna branca com dorso com máculas castanhas.",NA,"218","1995","06","22",NA,NA,NA,NA,"MBML017426",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W25'35","20S37'37",NA,NA,NA,NA,NA,NA,NA
"344","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","49364",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","D.R. Couto; R.C.Araújo Neto","Brasil","Espírito Santo","Mimoso do Sul","Pedra dos Pontões","-41.555278","-20.936944",NA,"Rupícola/saxícola em sol pleno. Sépalos e pétalos verdes com máculas vináceas. Labelo vinoso, roxo, estriado de branco.",NA,"6","2004","02","15",NA,"700","700",NA,"MBML049364",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"41W33'19","20S56'13",NA,NA,NA,NA,NA,NA,NA
"345","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","20394",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","R.R. Vervloet; et al","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,"Rupícola, flores com sépala e pétalas verde com pontos marrons, labelo branco com traços vinho. Topo de morro, a céu aberto.",NA,"2226","2003","04","10",NA,NA,NA,NA,"MBML020394",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA
"346","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","20543",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","C. N. de Fraga; et al","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha","-40.422222","-20.605278",NA,"Formação Ericaceae. Flor com labelo branco, nervuras lilás, sépalas e pétalas de fundo verde maculado de castanho, epífitando loginocospus rigidus no bordo norte da lagoa vermelha. População grande (odorifera).",NA,"327","1996","08","10",NA,NA,NA,NA,"MBML020543",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W25'20","20S36'19",NA,NA,NA,NA,NA,NA,NA
"347","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","20826",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","M. V. S. Berger; et al","Brasil","Espírito Santo","Santa Maria de Jetibá","Pedra do Garrafão","-40.924167","-20.176944",NA,"Saxícola, entre de bromélias crescendo em porção de sedimantos, no sol. Flores com pétalas e sépalas verde com grandes máculas marrons, labelo branco com máculas claras de cor violeta, nervuras pouco evidentes.",NA,"90","2003","05","10",NA,NA,NA,NA,"MBML020826",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W55'27","20S10'37",NA,NA,NA,NA,NA,NA,NA
"348","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","22313",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","L. Kollmann; et al","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Rupícola no sol. Sépalas e pétalas verdes com pintas marrons. Labelo branco com manchas lilás claras.",NA,"6628","2004","04","09",NA,NA,NA,NA,"MBML022313",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"349","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","22418",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","L. Kollmann; et al","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Rupícola no sol. Sépalas e pétalas verdes com pintas vináceas, labelo branco com manchas lilás.",NA,"6732","2004","06","11",NA,NA,NA,NA,"MBML022418",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"350","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","22739",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","L. Kollmann; et al","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Terrestre ao sol. Sépalas e pétalas marrom, base verde, labelo branco quase todo maculado de lilás, calo branco, coluna amarela com pintas vináceas.",NA,"7023","2004","09","05",NA,NA,NA,NA,"MBML022739",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"351","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","23165",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","A. P. Fontana; et al","Brasil","Espírito Santo","São Roque do Canaã","Alto Misterioso","-40.775278","-19.796944",NA,"Terrestre, pétalas e sépalas verdes com máculas marrons, labelo branco c/ estrias descontinuas lilás.",NA,"794","2004","03","19",NA,NA,NA,NA,"MBML023165",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W46'31","19S47'49",NA,NA,NA,NA,NA,NA,NA
"352","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","23457",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","L. Kollmann; et al","Brasil","Espírito Santo","Santa Leopoldina","Luxemburgo, Pedra Preta","-40.614444","-20.173056",NA,"Terrestre na meia sombra, tépalas verdes com pintas marrons, labelo branco com listras lilás.",NA,"7398","2005","03","15",NA,NA,NA,NA,"MBML023457",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W36'52","20S10'23",NA,NA,NA,NA,NA,NA,NA
"353","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","24072",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","A. P. Fontana; et al","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Rupícola, heliófila, pétalas e sépalas marrom com base verde, labelo roxo com lilás e calo branco.",NA,"989","2004","11","01",NA,NA,NA,NA,"MBML024072",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"354","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","24450",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","A. P. Fontana; et al","Brasil","Espírito Santo","Itaguaçu","Pedra do Caparaó","-40.981111","-19.741389",NA,"Terrestre, flores com labelo branco com pintas roxas, pétalas e sépalas verdes com máculas marrons.",NA,"1361","2005","04","23",NA,NA,NA,NA,"MBML024450",NA,"L. Kollmann/08-01-2013",NA,NA,NA,"40W58'52","19S44'29",NA,NA,NA,NA,NA,NA,NA
"355","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","25158",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","A. P. Fontana; et al","Brasil","Espírito Santo","Santa Teresa","Bela Vista","-40.604167","-19.780556",NA,"Terrestre/rupestre, heliófila, flores com pétalas e sépalas verdes com máculas marrons, labelo branco com pintas roxas.",NA,"1400","2005","04","29",NA,NA,NA,NA,"MBML025158",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W36'15","19S46'50",NA,NA,NA,NA,NA,NA,NA
"356","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","26166",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","L. Kollmann; et al","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Rupestre no sol. Sépalas amarelas com manchas marrons. Labelo branco com listras claras.",NA,"9135","2006","05","31",NA,NA,NA,NA,"MBML026166",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA
"357","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","28669",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","Brasil","Espírito Santo","Marilândia","Alto Liberdade, Pedra do Cruzeiro, propr.: Aguilar.","-40.550833","-19.348056",NA,"Flores marrons com labelo lilás. Rupícula ao sol (Cruzeiro a gruta).",NA,"863","2006","04","18",NA,"150","150",NA,"MBML028669",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W33'3","19S20'53",NA,NA,NA,NA,NA,NA,NA
"358","2020-07-10 09:48:37-03","MBML","MBML-HERBARIO","29721",NA,"Plantae",NA,NA,NA,"Orchidaceae","Zygopetalum","maculatum","Zygopetalum maculatum","(Kunth) Garay","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","Brasil","Espírito Santo","Santa Leopoldina","Bragança, Mata do Tyrol, propr.: Elcio Tomazini","-40.549444","-20.136944",NA,"Herbácea terrestre, botões florais, flores amarelas com máculas vináceas, labelo branco com listras roxo (CULTIVO). Afloramento rochoso com boa camada de solo.",NA,"3710","2007","04","19",NA,"600","600",NA,"MBML029721",NA,"T.E.C. Meneguzzo/2017",NA,NA,NA,"40W32'58","20S8'13",NA,NA,NA,NA,NA,NA,NA
