"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"51","2015-07-02 14:02:21-03","JBP","HPL","2525","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","E.R. Salviani & H. Lorenzi","987","2000","01","21",NA,"Brasil","MG","São Sebastião do Paraíso","Fazenda Ipoméia, em mata de galeria e de altitude.","-46.9914","-20.9169",NA,NA,NA,NA,"E.R. Salviani & H. Lorenzi",NA,NA,NA,NA,"24792","auto","2000","01","21",NA,NA,NA,NA,NA,NA
"52","2014-10-02 12:40:25-03","FEMACT","MIRR","9423","S","Plantae",NA,NA,"Clusiaceae","Vismia","cf. brasiliensis","Vismia cf. brasiliensis",NA,"Farias H.L.S.","62","2011","03","20",NA,"Brasil","Roraima","Mucajaí","Igarapé Traíra, Mata de Galeria,, 2°75°57.04N e 7°32°64.08O","-60.978722","2.39325",NA,"Espécime de hábito arbóreo, base reta, fuste tortuoso, casca com aparência estriada com desprendimento de placas lenhosas, folhas concolor de consistência carnosa sem flores e sem frutos, ambiente de mata de galeria.",NA,NA,NA,NA,NA,"-60.978722","2.39325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-07-26 11:39:44-03","IPA","IPA","9837","S","Plantae","Plantae",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Koscinski, M.","9837","1936","12",NA,"Southern America","Brasil","São Paulo",NA,"Serra da Cantareira",NA,NA,NA,NA,"IPA0009837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-02-15 11:36:31-02","IPA","IPA","9838","S","Plantae","Plantae",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Pickel, B.","5664","1941","04","09","Southern America","Brasil","São Paulo","São Paulo","Horto Florestal, no parque.","-46.6300010681152","-23.5400009155273",NA,"Exemplar frutificado.","IPA0009838",NA,"Berg, M.E. van den",NA,NA,NA,NA,"53584","auto","1979","07","19",NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:17:58-03","UFV","VIC","36154","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Siqueira, L.C. de; et al.","461","2006","11","26",NA,"Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento do Senhor José Pedro de Castro; entorno do Parque Estadual Serra do Brigadeiro. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,"Árvore, c.a. de 4,5 metros de altura, com látex, coletada na entrada do fragmento; face abaxial e botão ferrugíneos; flores brancas; com frutos.","VIC036154",NA,"Siqueira, L.C. de",NA,NA,NA,NA,"16385","auto","2007","05","18",NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:17:58-03","UFV","VIC","27693","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Valente, G.E.; Meira, Neto J A","1250","2003","05","09",NA,"Brasil","Minas Gerais","Araponga","Pousada Serra D'Água, Propriedade do Sr Ronaldo Vittarelli.","-42.5208015441895","-20.6667003631592",NA,"Planta de 2 m, folha discolor, face abaxial ferruginosa e adaxial glauca,ramos jovens ferruginosos.","VIC027693",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-20 21:17:58-03","UFV","VIC","4351","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Irwin, H.S.","s.n.","1958","12","07",NA,"Brasil","Minas Gerais","Ponte Nova","Fazenda Varginha, 12km leste de Ponte Nova.","-42.9085998535156","-20.4164009094238",NA,NA,"VIC004351",NA,NA,NA,NA,NA,NA,"16921","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:17:58-03","UFV","VIC","36162","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Siqueira, L.C. de; et al.","572","2007","01","29",NA,"Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento do Senhor José Pedro de Castro; entorno do Parque Estadual Serra do Brigadeiro. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,"Arbusto; frutos verdes e maduros de cor prata, encontrada no meio do fragmento.","VIC036162",NA,"Siqueira, L.C. de",NA,NA,NA,NA,"16385","auto","2007","05","18",NA,NA,NA,NA,NA,NA
"59","2020-12-20 21:17:58-03","UFV","VIC","36153","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Siqueira, L.C. de; et al.","421","2006","10","29",NA,"Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento do Senhor José Pedro de Castro; entorno do Parque Estadual Serra do Brigadeiro. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,"Face abaxial da folha ferrugínea; botões cor de ferrugem.","VIC036153",NA,"Siqueira, L.C. de",NA,NA,NA,NA,"16385","auto","2007","05","18",NA,NA,NA,NA,NA,NA
"60","2020-12-20 21:17:58-03","UFV","VIC","36144","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Siqueira, L.C. de; et al.","526","2006","12","17",NA,"Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento do Senhor José Pedro de Castro; entorno do Parque Estadual Serra do Brigadeiro. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,"C.a. de 4,5 metros de altura, na entrada do fragmento; face abaxial da folha de cor ferrugem; flores brancas.","VIC036144",NA,"Siqueira, L.C. de",NA,NA,NA,NA,"16385","auto","2007","05","18",NA,NA,NA,NA,NA,NA
"61","2020-12-20 21:17:58-03","UFV","VIC","4580A","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Irwin, H.S.","s.n.","1958","11","18",NA,"Brasil","Minas Gerais","Araponga","1 km W de araponga.","-42.5208015441895","-20.6667003631592",NA,NA,"VIC04580A",NA,NA,NA,NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:17:58-03","UFV","VIC","36163","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Siqueira, L.C. de; et al.","153","2006","03","26",NA,"Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento do Senhor José Pedro de Castro; entorno do Parque Estadual Serra do Brigadeiro. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,"Flores brancas, plumosas, com aroma de mel; com látex; abelhas e formigas presentes nas flores.","VIC036163",NA,"Siqueira, L.C. de",NA,NA,NA,NA,"16385","auto","2007","05","18",NA,NA,NA,NA,NA,NA
"63","2020-12-20 21:17:58-03","UFV","VIC","36155","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Siqueira, L.C. de; et al.","564","2007","03","22",NA,"Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento do Senhor José Pedro de Castro; entorno do Parque Estadual Serra do Brigadeiro. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,"Com fruto de cor verde.","VIC036155",NA,"Siqueira, L.C. de",NA,NA,NA,NA,"16385","auto","2007","05","18",NA,NA,NA,NA,NA,NA
"64","2020-12-20 21:17:58-03","UFV","VIC","7006","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Leitão Filho, H.F.","s.n.","1980","12","08",NA,"Brasil","Minas Gerais","São Gonçalo do Sapucaí","Rod Fernão Brás, Km 746","-45.5952987670898","-21.8922004699707",NA,"Arbusto de 2,5 m, flores de sépalas e pétalas esverdeadas, com manchas mais escuras.","VIC007006",NA,NA,NA,NA,NA,NA,"18245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-20 21:17:58-03","UFV","VIC","4449","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Irwin, H.S.","s.n.","1959","02","23",NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC004449",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-20 21:17:58-03","UFV","VIC","702","PreservedSpecimen","Plantae",NA,NA,"Guttiferaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Mexia, Y.; Standley","4373",NA,NA,NA,NA,"Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,"VIC000702",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-02-27 16:43:57-03","UFSC","CTBS","2789","PreservedSpecimen","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Mota, M.; Marques-Neto, R. & Pastore, J.F.B.","62","2015","11","14",NA,"Brasil","Minas Gerais","Lima Duarte","Serra de Lima Duarte, vertente Sul. Serra da Saudade, Sítio do Napoleão.","-43.644722","-21.793611",NA,"flores brancas, Interior de nanofloresta nativa",NA,NA,"L.Marinho","901","901","43°38'41W","21°47'37S",NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-21 14:33:25-03","UFJF","CESJ","33279","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","E. Tameirão-Neto","2935","2000","02","16","América do Sul","Brasil","Minas Gerais","Aiuruoca","PCH Aiuruoca, Rio Aiuruoca","-44.603099822998","-21.9755992889404",NA,"Árvore em Floresta Semidecidual.","CESJ033279",NA,NA,NA,NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-21 14:33:25-03","UFJF","CESJ","31998","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis longifolia","(A. St.-Hil.) Reich. in Martius","H.L. Mello Barreto","2909","1934","01","07","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,"Árvore, 3,0m alt., muito frequente, em Capoeira. Flor alva.","CESJ031998",NA,"H.L. Mello Barreto",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,"longifolia",NA,NA,NA,NA
"70","2019-11-21 14:33:25-03","UFJF","CESJ","32380","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","L.C.S. Assis","17","2001","02","27","América do Sul","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,"Fanerófita, 4m alt., em borda de mata. Frutos marrons claro. Tronco amarronzado, com fortes sulcos. DAP 15cm. Frequente.","CESJ032380",NA,"L.C.S. Assis",NA,NA,NA,NA,"7934","auto","2002","10","17",NA,NA,NA,NA,NA,NA
"71","2019-11-21 14:33:25-03","UFJF","CESJ","34239","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","L.C.S. Assis; M.K. Ladeira","82","2001","04","13","América do Sul","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,"Árvore, 8m alt., troncom marrom sulcado. DAP 20 cm. Frutos verdes. Frequente.","CESJ034239",NA,"L.C.S. Assis",NA,NA,NA,NA,"7934","auto","2002","10","17",NA,NA,NA,NA,NA,NA
"72","2019-11-21 14:33:25-03","UFJF","CESJ","35168","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","L.C.S. Assis; M.K. Ladeira","384","2001","11","25","América do Sul","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,"Árvore,ca. 6m alt., em borda de mata, folhas discolores, tronco cinza com ritidomas, flores alvas amareladas. CAP 64cm. Frequente.","CESJ035168",NA,"V.Bittrich",NA,NA,NA,NA,"7934","auto","2002","04",NA,NA,NA,NA,NA,NA,NA
"73","2019-11-21 14:33:25-03","UFJF","CESJ","35121","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","L.C.S. Assis","371","1955","12","12","América do Sul","Brasil","Minas Gerais","Barroso","Mata do Baú, BR3, Km 15.","-43.9757995605469","-21.1868991851807",NA,"Árvore, ca. 8m alt., em borda de mata, fohas discoores, tronco pardacento, botões de cor bege. Frequente. DAP maior que 5cm.","CESJ035121",NA,"V.Bittrich",NA,NA,NA,NA,"7934","auto","2002","04",NA,NA,NA,NA,NA,NA,NA
"74","2019-11-21 14:33:25-03","UFJF","CESJ","2453","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","L. Roth","2453","1955","12","12","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral, Gorduras - Motuca.","-43.937801361084","-19.9207992553711",NA,"Arbusto do Cerrado, fl. brancas, perfumosas. 2m alt. NV.: Lacre Branco.","CESJ002453",NA,"L.Roth / IABH",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-21 14:33:25-03","UFJF","CESJ","49047","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","N.F.O. Mota; P.L. Viana","90","2005","04","29","América do Sul","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040, Km 6, na Trilha do Sauá.","-43.8064002990723","-20.9535999298096",NA,"Árvore em borda de mata, próximo a lagoa, 2 - 3m alt. Frutos imaturos verdes.","CESJ049047",NA,"N.F.O. Mota",NA,NA,NA,NA,"23079","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-21 14:33:25-03","UFJF","CESJ","11968","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","L. Krieger; Vasco; Marilia","CESJ11968","1972","02","09","América do Sul","Brasil","Minas Gerais","Conselheiro Lafaiete","Pedra do Sino","-43.7860984802246","-20.6602993011475",NA,"Árvore pequena, em beira de brejo, flores acastanhadas. Face dorsal das folhas bem mais clara que a face ventral.","CESJ011968",NA,"G.H. Shimizu; M.V. Martins",NA,NA,NA,NA,"15602","auto","2017","02",NA,NA,NA,NA,NA,NA,NA
"77","2019-11-21 14:33:25-03","UFJF","CESJ","62783","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","B.E. Conde","225","2013","04","12","América do Sul","Brasil","Minas Gerais","Juiz de Fora","São Sebastião da Boa Vista","-43.3502998352051","-21.7642002105713",NA,"Árvore de caule lenhoso, com folhas elíptico-lanceoladas, peninérveas opostas, de face adaxial verde escura e abaxial amarronzada. Inflorescência em forma de racemo, flores pequenas branco-amareladas a marrom.","CESJ062783",NA,"B.E. Conde",NA,NA,NA,NA,"36144","auto","2013","04","30",NA,NA,NA,NA,NA,NA
"78","2019-11-21 14:33:25-03","UFJF","CESJ","36309","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","F.S. Araújo; A.S.M. Valente","175","2002","02","03","América do Sul","Brasil","Minas Gerais","Lima Duarte","RPPN do Hotel Serra do Ibitipoca, Arredores do P.E. de Ibitipoca. UTM: 23K0612720/7599056.","-43.793098449707","-21.8425006866455",NA,"Arvoreta, ca. 3m alt., em borda de mata estacional, cálice verde claro listrado de preto, pétala pilosa internamente com pontuações negras na face externa. Gineceu e androceu alvos, estigma alaranjado.","CESJ036309",NA,"A.S.M. Valente",NA,NA,NA,NA,"30417","auto","2004","02","14",NA,NA,NA,NA,NA,NA
"79","2019-11-21 14:33:25-03","UFJF","CESJ","36325","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","A.S.M. Valente; D.S. Pifano","125","2002","01","12","América do Sul","Brasil","Minas Gerais","LIma Duarte","Conceição do Ibitipoca, Em mata a 1 Km antes da portaria do P.E.Ibitipoca.","-43.793098449707","-21.8425006866455",NA,"Árvore, ca. 6m alt., em borda de mata. Folhas discolores e flores alvas.","CESJ036325",NA,"A.S.M. Valente",NA,NA,NA,NA,"30417","auto","2004","02","14",NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:33:25-03","UFJF","CESJ","63133","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","M. Sobral; A.M. Barbosa; D.G. Castro; L.R. Teixeira","14466","2011","11","26","América do Sul","Brasil","Minas Gerais","Prados","Lat.: 21º04'25S, Lon.: 44º08'46W, Alt.: 1260m.","-44.0797004699707","-21.0575008392334",NA,"Árvore 3-4m, em beira de mata; flores creme-amareladas.","CESJ063133",NA,"G.H. Shimizu; M.V. Martins","1260","1260",NA,NA,"21382","auto","2018","02",NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 14:33:25-03","UFJF","CESJ","43970","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","J.R. Stehmann; R.V.M.Passos; M.C.Ribeiro","3392","2003","02","15","América do Sul","Brasil","Minas Gerais","Santa Bárbara","Serra do Caraça, Próxim à estrada de Taboões.","-43.4152984619141","-19.959400177002",NA,"Árvore, ca. 4m alt., flores pistiladas.","CESJ043970",NA,"J.R. Stehmann",NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2019-11-21 14:33:25-03","UFJF","CESJ","45758","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","J.R. Stehmann","3441","2003","12","12","América do Sul","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti, Lat.:19º53'33,2S; Lon.:43º21'55,2W.","-43.3622016906738","-19.826099395752",NA,"Árvore, em beira de estrada, ramos apoiantes, flores brancas.","CESJ045758",NA,"G.H. Shimizu; M.V. Martins",NA,NA,NA,NA,"17525","auto","2018","02",NA,NA,NA,NA,NA,NA,NA
"83","2019-11-21 14:33:25-03","UFJF","CESJ","32088","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis longifolia","(A. St.-Hil.) Reich. in Martius","H.L. Mello Barreto","10505","1939","12","29","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Estação Experimental","-43.937801361084","-19.9207992553711",NA,"Arbusto, ca. 3,0m alt., em habitat sujo, flor amarelada, muito frequente.","CESJ032088",NA,"H.L. Mello Barreto",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,"longifolia",NA,NA,NA,NA
"84","2019-11-21 14:33:25-03","UFJF","CESJ","32089","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis longifolia","(A. St.-Hil.) Reich. in Martius","H.L. Mello Barreto","2908","1933","03","31","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,"Árvore, 4m alt., pouco frequente, em mata.","CESJ032089",NA,"H.L. Mello Barreto",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,"longifolia",NA,NA,NA,NA
"85","2019-11-21 14:33:25-03","UFJF","CESJ","51367","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","F.R.G. Salimena","1350",NA,NA,NA,"América do Sul","Brasil","Minas Gerais","Fazenda do Engenho",NA,NA,NA,NA,"Árvore, ca. 3m alt., frutos verdes.","CESJ051367",NA,"G.H. Shimizu; M.V. Martins",NA,NA,NA,NA,NA,NA,"2017","02",NA,NA,NA,NA,NA,NA,NA
"86","2019-11-21 14:33:25-03","UFJF","CESJ","42105","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","J.P. Braga","160","2004","03","03","América do Sul","Brasil","Minas Gerais","Pedralva","Serra da Pedra Branca","-45.4658012390137","-22.2427997589111",NA,"Árvore, ca. 8m alt., flores com pétalas brancas com listras negras, em beira de estrada.","CESJ042105",NA,"G.H. Shimizu; M.V. Martins",NA,NA,NA,NA,"10929","auto","2017","02",NA,NA,NA,NA,NA,NA,NA
"87","2019-11-21 14:33:25-03","UFJF","CESJ","21421","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","L. Krieger","CESJ21421","1987","04","18","América do Sul","Brasil","Minas Gerais","Santa Rita de Ibitipoca",NA,"-43.9146995544434","-21.5627994537354",NA,"Árvore pequena, em alto de morro (fosso). Frutos maduros, adocicados, com aroma de vinho fino.","CESJ021421",NA,"G.H. Shimizu; M.V. Martins",NA,NA,NA,NA,"17739","auto","2017","02",NA,NA,NA,NA,NA,NA,NA
"88","2019-11-21 14:33:25-03","UFJF","CESJ","16747","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","L. Krieger; Bacharelandos","CESJ16747","1979","10","19","América do Sul","Brasil","Minas Gerais","Santos Dumont","Serra da Mantiqueira","-43.5525016784668","-21.4566993713379",NA,"Árvore pequena em meio de pasto. Flores esverdeadas.","CESJ016747",NA,"G.H. Shimizu; M.V. Martins",NA,NA,NA,NA,"25699","auto","2017","02",NA,NA,NA,NA,NA,NA,NA
"89","2019-11-21 14:33:25-03","UFJF","CESJ","16857","PreservedSpecimen","Plantae","Angiosperma",NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","L. Krieger","CESJ16857","1979","11","18","América do Sul","Brasil","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,"Árvore pequena, em mata rala. Flores extremamente ferrugíneas.","CESJ016857",NA,"G.H. Shimizu; M.V. Martins",NA,NA,NA,NA,"39093","auto","2017","02",NA,NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:31:51-03","UNICAMP","UEC","106272","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Leoni, BS","2489","1994","03","13",NA,"Brazil","Minas Gerais",NA,"Bom Jesus da Madeira","-42.416667","-20.716667",NA,"Arbusto com 2,5-3 m de altura, folhas opostas, inflorescencia terminal, frutos imaturos.; àrea perturbada, resquício de mata ao lado de pastagem.","UEC012032","UEC012032","Pirani, JR","850","850","-42.416667","-20.716667",NA,NA,"1994","05",NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:31:51-03","UNICAMP","UEC","109692","S","Plantae","Magnoliopsida",NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Santos, MF; Serafim, H","243","2008","03","13",NA,"Brazil","Minas Gerais","Itambé do Mato Dentro","Distrito de Santana do Rio Preto, Cabeça de boi. APA do Parque Nacional da Serra do Cipó. Mata do Cachoeirão.","-43.432861","-19.431861",NA,"Árvore, 8 m. Folhas discolores. Frutos imaturos verdes. Material prensado no álcool.","UEC015164","UEC015164","Bittrich, V; Santos, MF",NA,NA,"-43.432861","-19.431861",NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
