"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"45","2021-03-15 16:37:00-03","NY","NYBG","2099611","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","A. Krapovickas","37120","1981","01","11","South America","Brazil","Amazonas","Hotel Tropical, playa.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2238972' target='other'> <mi>dwc_moreinfo</mi></a>","NY02099611","NY02099611_01","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02086618","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","B. V. Rabelo","956","1980","10","30","South America","Brazil","Amapá","Vila de Maruanum.","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2238835' target='other'> <mi>dwc_moreinfo</mi></a>","NY02086618","NY02086618_01","Macapá","-51.0664","-0.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2099560","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","M. J. G. Hopkins","597","1986","06","08","South America","Brazil","Roraima","Ilha de Maracá. Furo Santa Rosa of Rio Uraricoera.-Ilha de Maracá. SEMA Estação. Furo Santa Rosa of Rio Uraricuera. Trail behind Casa Santa Rosa. Ca 1 km from river","sheet","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2238852' target='other'> <mi>dwc_moreinfo</mi></a>","NY02099560","NY02099560_01","Alto Alegre","-61.33","3.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-02-18 09:30:04-03","UNESP-IBB","BOTU","21667","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Salvador, J.L.G.","52","1998","06","19",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Campo de várzea, erva, flores lilases","BOTU021667",NA,"Anaurilândia",NA,NA,NA,NA,NA,NA,NA,"9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-02-08 11:09:20-03","UNESP-IBB","BOTU","22107","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Bicudo, L.R.H.","257","1998","10","17",NA,"Brasil","São Paulo",NA,NA,"Mata de galeria; 2 m de altura, cálice verde, corola rosa-claro com centro vermelho, andróforo vermelho","BOTU022107",NA,"Rosana","-52.895","-22.461944",NA,NA,NA,NA,NA,"52°53'42w","22°27'43s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-02-08 11:09:20-03","UNESP-IBB","BOTU","22615","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Amaral Jr., A.","545","1999","04","12",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Herbácea 1m, flores rosas.","BOTU022615",NA,"Bataguassu","-52.277694","-21.643833",NA,NA,NA,NA,NA,"52°16'39.7w","21°38'37.8s",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2019-11-19 15:44:24-03","UNEB","HUNEB","5686","PreservedSpecimen","Plantae","Angiospermae","Florideophycidae","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Soeiro, R.","29HRB29608","1989","03","13",NA,"Brasil","Bahia",NA,NA,NA,"HUNEB0005686",NA,"Lauro de Freitas","-38.3272018432617","-12.8943996429443",NA,NA,NA,"11011","auto",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:43:52-03","EAO","IAN","102348","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Egler, WA; Silva, RR","915",NA,NA,NA,"Southern America","Brasil","Pará","Alto Tapajós, Rio Cururú, Missão. Clareira na mata.",NA,"Flor vermelho-violácea.","IAN102348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:43:52-03","EAO","IAN","118027","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Pires, JM; Cavalcante, PB","52553","1962","08","21","Southern America","Brasil","Amapá","Frequent in low capoeira, vicinity airstrip, Calcoene.",NA,"Shrub 1.5m tall; flowers pink-violet; fruit mature.","IAN118027",NA,NA,"-50.916667","2.5",NA,NA,NA,NA,NA,"-50.916667","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:43:52-03","EAO","IAN","134454","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Silva, NT da","2629","1969","08","08","Southern America","Brasil","Pará","Estrada do Caracurú. Campo alagado.",NA,"Arbusto de 120cm. Flor rosea.","IAN134454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:43:52-03","EAO","IAN","142359","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Rosa, NA","12","1974","06","02","Southern America","Brasil","Pará","Arredor do Campo de Aviação, a margem do Rio Parú.",NA,"Arbusto de 2m de altura; flores com cálice verde, sépalas roseas, anteras roxas.","IAN142359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:43:52-03","EAO","IAN","149461","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Schunke-Vigo, J","4867","1971","05","07","Southern America","Peru","San Martin","A orilla de la quebrada en bosque alto. camino ao Caserio de Santa Rosa de Mishollo, 4km de Puerto Pizana. Dtto. Tocache Nuevo.",NA,"Arbusto de 5-6 metros. Flores rojo purpura fuerte, 10RP5/12, brácteas verde. las hojas son de color verde intenso.","IAN149461",NA,"Mariscal Cáceres",NA,NA,"Niezgoda, C",NA,NA,NA,NA,NA,NA,NA,"1974","08",NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:43:52-03","EAO","IAN","151399","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Silva, NT da","4219","1976","01","17","Southern America","Brasil","Maranhão","Campo alagado distante 6km da margem do Mearim (Ubá).",NA,"Arbusto de 1,50m; flor roseo.","IAN151399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:43:52-03","EAO","IAN","52315","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Fróes, RL","26078","1950","02","26","Southern America","Brasil","Amazonas","Rio Tarumã, praia ao longo do rio.",NA,"Arbusto de 1,50m; flores roseas.","IAN052315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:43:52-03","EAO","IAN","77096","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Black, GA; Cordeiro, E","15209","1952","06","20","Southern America","Brasil","Rondônia","Rio São Miguel, afluente do Guaporé; campo de Limoeiro.",NA,"Planta de 8m; flor roxa.","IAN077096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-04-08 17:42:27-03","EAO","IAN","8185","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Poiteau, M","s.n.",NA,NA,NA,NA,"Guiana",NA,NA,NA,NA,"IAN008185","IAN008185_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:43:52-03","EAO","IAN","16669","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Fróes, RL","21155","1945","10","15","Southern America","Brasil","Amazonas","Ipanoré, Rio Negro, Vaupés. Terreno rochoso.",NA,"Arbusto de 2m; flores roseas, quando frescas.","IAN016669","IAN016669 IAN016669_e",NA,NA,NA,"Monteiro, H",NA,NA,NA,NA,NA,NA,NA,"1957","02","furcellatus",NA,NA,NA,NA,NA
"62","2021-03-30 12:43:52-03","EAO","IAN","16774","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Fróes, RL","21302","1945","10","31","Southern America","Brasil","Amazonas","Cachoeira das Araras, Vaupés; terrenos abandonados; margem do rio.",NA,NA,"IAN016774","IAN016774 IAN016774_e",NA,NA,NA,"Monteiro, H",NA,NA,NA,NA,NA,NA,NA,"1955","02","furcellatus",NA,NA,NA,NA,NA
"63","2021-03-30 12:43:52-03","EAO","IAN","60053","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Schultes, RE","9177","1947",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN060053","IAN060053 IAN060053_e",NA,NA,NA,"Monteiro, H",NA,NA,NA,NA,NA,NA,NA,"1957","02","furcellatus",NA,NA,NA,NA,NA
"64","2021-03-30 12:43:52-03","EAO","IAN","75731","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Black, GA; Cordeiro, E","15025","1952","06","15","Southern America","Brasil","Rondônia","Rio Guaporé, Bahia do Meio; campo dos amigos.",NA,"Erva robusta; flor rosea, comum pela beira dos rios e baixios.","IAN075731",NA,NA,NA,NA,"Monteiro, H",NA,NA,NA,NA,NA,NA,NA,"1955","02","furcellatus",NA,NA,NA,NA,NA
"65","2021-03-30 12:43:52-03","EAO","IAN","79306","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Sobrinho, V","229","1936","05",NA,"Southern America","Brasil","Pernambuco","Capoeiras de pantanos salobros.",NA,"Flores roxas.","IAN079306",NA,NA,NA,NA,"Monteiro, H",NA,NA,NA,NA,NA,NA,NA,"1955","02","furcellatus",NA,NA,NA,NA,NA
"66","2021-03-30 12:43:52-03","EAO","IAN","92974","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Andrade-Lima, D de","992","1952","03","05","Southern America","Brasil","Pernambuco","Cabo. Estrada para Gaibú.",NA,"Arbusto nas proximidades d'água; flores roseo-lilas.","IAN092974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"furcellatus",NA,NA,NA,NA,NA
"67","2021-04-08 17:42:27-03","EAO","IAN","18639","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus glandulosus","Desv.","Glaziou, AFM","17466",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"IAN018639","IAN018639_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glandulosus",NA,NA,NA,NA,NA
"68","2021-04-08 17:42:27-03","EAO","IAN","22868","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus subpalmatus","Desv.","Gabrielli, AC; Vauthier","495",NA,NA,NA,NA,"Guiana Francesa",NA,NA,NA,NA,"IAN022868","IAN022868_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"subpalmatus",NA,NA,NA,NA,NA
"69","2021-03-30 12:43:52-03","EAO","IAN","48792","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus subpalmatus","Desv.","Costa, M da","295","1932","02",NA,"Southern America","Brasil",NA,"Region tanary creek. Habitat low land.",NA,"Shrub.","IAN048792",NA,NA,NA,NA,"Monteiro, H",NA,NA,NA,NA,NA,NA,NA,"1957","02","subpalmatus",NA,NA,NA,NA,NA
"70","2021-03-30 12:43:52-03","EAO","IAN","64352","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Fróes, RL; Black, GA","27340","1951","07","08","Southern America","Brasil","Amapá","Campo do Ambé, capoeira, no afluente do Rio Pedreira.",NA,NA,"IAN064352","IAN064352 IAN064352_e","Macapá","-51.0663986206055","-0.366667002439499","Monteiro, H",NA,NA,"225229","auto",NA,NA,NA,"1955","02","furcellatus",NA,NA,NA,NA,NA
"71","2021-03-30 12:43:52-03","EAO","IAN","43391","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Ducke, A","s.n.","1942","12","07","Southern America","Brasil","Amazonas","Capoeira em lugar úmido.",NA,"Arbusto de tres metros; flor rosea.","IAN043391",NA,"Manaus","-60.0250015258789","-3.10193991661072","Monteiro, H",NA,NA,"138090","auto",NA,NA,NA,NA,NA,"furcellatus",NA,NA,NA,NA,NA
"72","2021-03-30 12:43:52-03","EAO","IAN","92178","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Francisco, L","2043","1955","09","26","Southern America","Brasil","Amazonas","Igarapé da Cachoeira Grande-Bilhares. Terreno firme, arenoso; capoeira aberta.",NA,"Arbusto de 3m, flores liláses.","IAN092178",NA,"Manaus","-60.0250015258789","-3.10193991661072",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-30 12:43:52-03","EAO","IAN","32146","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus subpalmatus","Desv.","Malta, R","4","1947",NA,NA,"Southern America","Brasil","Amazonas",NA,NA,NA,"IAN032146","IAN032146 IAN032146_e","Tefé","-64.7114028930664","-3.35417008399963","Monteiro, H",NA,NA,"340205","auto",NA,NA,NA,"1957","02","subpalmatus",NA,NA,NA,NA,NA
"74","2021-03-30 12:43:52-03","EAO","IAN","91984","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Pires, JM","6565","1957","02","03","Southern America","Brasil","Pará","Fazenda catéia; Rio Maicurú.",NA,NA,"IAN091984",NA,"Monte Alegre","-54.0691986083984","-2.00778007507324",NA,NA,NA,"279177","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-30 12:43:52-03","EAO","IAN","61644","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Black, GA; Ledoux, PVD","10350","1950","10","28","Southern America","Brasil","Pará","Cacaual Grande; Igarapé Água Preta.",NA,"Erva.","IAN061644","IAN061644 IAN061644_e IAN061644_e1","Santarém","-54.7083015441895","-2.44305992126465","Monteiro, H",NA,NA,"205258","auto",NA,NA,NA,"1955","02","furcellatus",NA,NA,NA,NA,NA
"76","2021-03-30 12:43:52-03","EAO","IAN","72301","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus furcellatus","Desv.","Black, GA","14094","1951","11","13","Southern America","Brasil","Roraima","Capoeira à beira do Campo.",NA,"Anual, grosseira.","IAN072301",NA,"Boa Vista","-60.6733016967773","2.81972002983093","Monteiro, H",NA,NA,"90031","auto",NA,NA,NA,"1955","02","furcellatus",NA,NA,NA,NA,NA
"77","2021-03-30 12:43:52-03","EAO","IAN","36245","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Fróes, RL","22988","1948","02","23","Southern America","Brasil","Roraima",NA,NA,"Shrub, 2m rosy flowers, fileery bark, secondary forest.","IAN036245","IAN036245 IAN036245_e","Caracaraí","-61.128101348877","1.81611001491547","Fries, RE",NA,NA,"365858","auto",NA,NA,NA,"1954",NA,NA,NA,NA,NA,NA,NA
"78","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376106","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Krukoff BA",NA,"1931","09","01","Southern America","Brazil",NA,"State of Para: On varzia land neaar Cassipa, Tapajos River region.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376106 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376106","NL-U1376106",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.2362897","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Hassler E",NA,"1913","04","01","Southern America","Paraguay",NA,"Paraguaria centralis: in regione Lacus Ypacaray.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2362897 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2362897","NL-L2362897",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.3921663","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Prévost M-F; Sabatier D",NA,"2003","04","13","Southern America","French Guiana",NA,"Savane Marivat.",NA,"Savane, Arbisseau.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3921663 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3921663","NL-L3921663",NA,"-52.45","4.95",NA,NA,NA,NA,NA,"-52.45","4.95","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 09:59:26-03","NBC","NL-BOTANY","L.3921664","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Prévost M-F; Sabatier D",NA,"2003","04","13","Southern America","French Guiana",NA,"Savane Marivat.",NA,"Savane, Arbisseau.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3921664 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3921664","NL-L3921664",NA,"-52.45","4.95",NA,NA,NA,NA,NA,"-52.45","4.95","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1375842","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Bunting GS; Akkermans LMA; Rooden J van",NA,"1969","07","06","Southern America","Venezuela",NA,"Territorio Federal Amazonas: Depto. Atures: carretera Puerto Ayacucho-Sanariapo, desde Puerto Ayacucho hasta km 35 hacia Sanariapo, en sanbana Ilanera con bosques ocasionales, cerca de la carretera.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1375842 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1375842","NL-U1375842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1375843","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Liesner RL",NA,"1988","05","08","Southern America","Venezuela",NA,"Edo. BOLIVAR: Gran Sabana; San Ignacio de Yuruani. Along stream in savanna with Moriche (Mauritia flexuosa), shrubs, and trees.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1375843 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1375843","NL-U1375843",NA,"-61.166667","5",NA,NA,NA,NA,NA,"-61.166667","5.0","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1375844","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Liesner RL",NA,"1988","05","08","Southern America","Venezuela",NA,"Edo. BOLIVAR: Gran Sabana; San Ignacio de Yuruani. Along stream in savanna with Moriche (Mauritia flexuosa), shrubs, and trees.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1375844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1375844","NL-U1375844",NA,"-61.166667","5",NA,NA,NA,NA,NA,"-61.166667","5.0","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1375846","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Bunting GS; Akkermans LMA; Rooden J van",NA,"1969","07","06","Southern America","Colombia",NA,"COLOMBIA: Depto. Vichada: rio Mataveni (confluente del rio Orinoco) approx. 2 km arrita de la desembocadura (cerca de Las Palmas), en sabana en la orilla izquierda.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1375846 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1375846","NL-U1375846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376032","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Raynal-Roques AM",NA,"1978","01","12","Southern America","French Guiana",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376032","NL-U1376032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,"U 0089355",NA,NA,NA,NA
"87","2020-02-08 09:59:26-03","NBC","NL-BOTANY","U.1376052","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desv.","Prance GT; et al.",NA,"1971","02","24","Southern America","Brazil",NA,"Plants of Brazilian Amazônia. Território do Roraima. Indian trail from Surucucu, to Uaicá. Rio Uraricoeira between Igarap#3 Cutalba.",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1376052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1376052","NL-U1376052",NA,"-63.116667","3.483333",NA,NA,NA,NA,NA,"-63.116667","3.483333","Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,NA
